B19127_001E,B19127_001M,B19127_001M,B19127_001EA,B19127_001MA,state
412361248700,3670768337,3670768337,null,null,12
217592456300,2941997051,2941997051,null,null,13
34111145000,716526771,716526771,null,null,15
32824979500,1116276047,1116276047,null,null,16
313092666800,2878565245,2878565245,null,null,17
136410780300,1633672706,1633672706,null,null,18
70756221700,1143470768,1143470768,null,null,19
63911296600,1018302714,1018302714,null,null,20
86434190400,1452044276,1452044276,null,null,21
86345838300,1583683087,1583683087,null,null,22
27673714300,777308113,777308113,null,null,23
174289121800,2089818218,2089818218,null,null,24
199812404100,2359280523,2359280523,null,null,25
216544114800,1975069613,1975069613,null,null,26
142871901600,1752693481,1752693481,null,null,27
51116768100,1167189295,1167189295,null,null,28
129335318900,1876353681,1876353681,null,null,29
22124006500,739548043,739548043,null,null,30
43358299100,777911085,777911085,null,null,31
56558583100,1298854589,1298854589,null,null,32
36862326400,912429452,912429452,null,null,33
272051249000,2750213014,2750213014,null,null,34
36412868100,1071996406,1071996406,null,null,35
496510291100,4671176025,4671176025,null,null,36
211321247800,2808598877,2808598877,null,null,37
17813093400,685842154,685842154,null,null,38
251866883100,2447522686,2447522686,null,null,39
76281601500,1058155152,1058155152,null,null,40
90669414500,1234672216,1234672216,null,null,41
296045682300,2384651668,2384651668,null,null,42
24331009000,895125819,895125819,null,null,44
98978342000,1748174576,1748174576,null,null,45
17974227800,643519956,643519956,null,null,46
134766436500,1922144208,1922144208,null,null,47
603186909500,4149282757,4149282757,null,null,48
65812937700,1344482841,1344482841,null,null,49
14284329900,511890245,511890245,null,null,50
227598344300,2643637232,2643637232,null,null,51
187504438000,2510137209,2510137209,null,null,53
33596603800,869862287,869862287,null,null,54
132010586700,1598367498,1598367498,null,null,55
12945482000,516386547,516386547,null,null,56
29468514600,775842523,775842523,null,null,72
94751200100,1509282389,1509282389,null,null,01
16993364200,557859632,557859632,null,null,02
140517675600,2141770901,2141770901,null,null,04
54666143500,1030137085,1030137085,null,null,05
960525219900,6189050371,6189050371,null,null,06
140555136700,1826973081,1826973081,null,null,08
112578694400,2156634311,2156634311,null,null,09
21998159700,765002237,765002237,null,null,10
18189867100,1045808727,1045808727,null,null,11
