C07008_001E,C07008_001M,C07008_002E,C07008_002M,C07008_003E,C07008_003M,C07008_004E,C07008_004M,C07008_005E,C07008_005M,C07008_006E,C07008_006M,C07008_007E,C07008_007M,C07008_008E,C07008_008M,C07008_009E,C07008_009M,C07008_010E,C07008_010M,C07008_011E,C07008_011M,C07008_012E,C07008_012M,C07008_013E,C07008_013M,C07008_014E,C07008_014M,C07008_015E,C07008_015M,C07008_016E,C07008_016M,C07008_017E,C07008_017M,C07008_018E,C07008_018M,C07008_019E,C07008_019M,C07008_020E,C07008_020M,C07008_021E,C07008_021M,C07008_022E,C07008_022M,C07008_023E,C07008_023M,C07008_024E,C07008_024M,C07008_025E,C07008_025M,C07008_026E,C07008_026M,C07008_027E,C07008_027M,C07008_028E,C07008_028M,C07008_029E,C07008_029M,C07008_030E,C07008_030M,C07008_001M,C07008_001EA,C07008_001MA,C07008_002M,C07008_002EA,C07008_002MA,C07008_003M,C07008_003EA,C07008_003MA,C07008_004M,C07008_004EA,C07008_004MA,C07008_005M,C07008_005EA,C07008_005MA,C07008_006M,C07008_006EA,C07008_006MA,C07008_007M,C07008_007EA,C07008_007MA,C07008_008M,C07008_008EA,C07008_008MA,C07008_009M,C07008_009EA,C07008_009MA,C07008_010M,C07008_010EA,C07008_010MA,C07008_011M,C07008_011EA,C07008_011MA,C07008_012M,C07008_012EA,C07008_012MA,C07008_013M,C07008_013EA,C07008_013MA,C07008_014M,C07008_014EA,C07008_014MA,C07008_015M,C07008_015EA,C07008_015MA,C07008_016M,C07008_016EA,C07008_016MA,C07008_017M,C07008_017EA,C07008_017MA,C07008_018M,C07008_018EA,C07008_018MA,C07008_019M,C07008_019EA,C07008_019MA,C07008_020M,C07008_020EA,C07008_020MA,C07008_021M,C07008_021EA,C07008_021MA,C07008_022M,C07008_022EA,C07008_022MA,C07008_023M,C07008_023EA,C07008_023MA,C07008_024M,C07008_024EA,C07008_024MA,C07008_025M,C07008_025EA,C07008_025MA,C07008_026M,C07008_026EA,C07008_026MA,C07008_027M,C07008_027EA,C07008_027MA,C07008_028M,C07008_028EA,C07008_028MA,C07008_029M,C07008_029EA,C07008_029MA,C07008_030M,C07008_030EA,C07008_030MA,state
1123728,1151,327476,7938,547474,11718,176144,7302,72634,2951,975864,6914,252818,8235,506686,11844,150770,6366,65590,2953,77824,4729,39710,3355,19532,2565,14720,2472,3862,924,30972,3179,16422,1908,7656,1893,6206,1530,688,314,35083,4018,17180,2652,11800,2762,3677,904,2426,890,3985,1433,1346,524,1800,831,771,861,68,116,1151,null,null,7938,null,null,11718,null,null,7302,null,null,2951,null,null,6914,null,null,8235,null,null,11844,null,null,6366,null,null,2953,null,null,4729,null,null,3355,null,null,2565,null,null,2472,null,null,924,null,null,3179,null,null,1908,null,null,1893,null,null,1530,null,null,314,null,null,4018,null,null,2652,null,null,2762,null,null,904,null,null,890,null,null,1433,null,null,524,null,null,831,null,null,861,null,null,116,null,null,23
4902314,1692,1753358,16406,2274274,24615,602674,12454,272008,6701,4251032,18149,1432884,18119,2053855,26014,513262,10978,251031,5989,338465,15420,162185,7696,112194,8888,51310,4798,12776,1497,142378,7228,77982,5302,41802,4367,19099,2546,3495,944,133757,7644,63771,4396,50699,4809,16320,2354,2967,880,36682,4583,16536,2623,15724,2912,2683,881,1739,700,1692,null,null,16406,null,null,24615,null,null,12454,null,null,6701,null,null,18149,null,null,18119,null,null,26014,null,null,10978,null,null,5989,null,null,15420,null,null,7696,null,null,8888,null,null,4798,null,null,1497,null,null,7228,null,null,5302,null,null,4367,null,null,2546,null,null,944,null,null,7644,null,null,4396,null,null,4809,null,null,2354,null,null,880,null,null,4583,null,null,2623,null,null,2912,null,null,881,null,null,700,null,null,24
5683233,1618,2128692,17207,2603662,24063,640040,14579,310839,6956,4937834,18150,1712215,20653,2379332,22940,560823,13858,285464,6944,392792,12444,205808,9695,118926,7450,50676,3964,17382,2310,156248,7590,96307,6138,42135,3840,14727,2482,3079,825,132821,7408,81532,5337,38605,3768,9647,1487,3037,867,63538,5268,32830,3611,24664,3084,4167,1054,1877,740,1618,null,null,17207,null,null,24063,null,null,14579,null,null,6956,null,null,18150,null,null,20653,null,null,22940,null,null,13858,null,null,6944,null,null,12444,null,null,9695,null,null,7450,null,null,3964,null,null,2310,null,null,7590,null,null,6138,null,null,3840,null,null,2482,null,null,825,null,null,7408,null,null,5337,null,null,3768,null,null,1487,null,null,867,null,null,5268,null,null,3611,null,null,3084,null,null,1054,null,null,740,null,null,25
8138464,2733,2718812,19506,3863557,24484,1066033,14288,490062,8353,6961265,20056,2098255,19409,3524697,22420,894075,13094,444238,7839,680405,17227,356942,11726,187477,8537,106562,5462,29424,2927,324913,10181,183403,7657,84992,6018,45821,3543,10697,1362,126289,6723,61113,3752,44660,4153,16466,2277,4050,858,45592,4478,19099,2710,21731,3024,3109,1026,1653,596,2733,null,null,19506,null,null,24484,null,null,14288,null,null,8353,null,null,20056,null,null,19409,null,null,22420,null,null,13094,null,null,7839,null,null,17227,null,null,11726,null,null,8537,null,null,5462,null,null,2927,null,null,10181,null,null,7657,null,null,6018,null,null,3543,null,null,1362,null,null,6723,null,null,3752,null,null,4153,null,null,2277,null,null,858,null,null,4478,null,null,2710,null,null,3024,null,null,1026,null,null,596,null,null,26
4446706,2592,1432069,15488,2281659,20311,503697,10828,229281,5339,3796343,14103,1089341,14631,2077517,18431,421895,9988,207590,4907,316840,10118,161232,7107,98308,5906,44106,3131,13194,1415,216886,6881,124242,5389,61102,5060,26817,2046,4725,867,92484,5201,47413,3499,32677,4218,9706,1616,2688,799,24153,3195,9841,2001,12055,2398,1173,529,1084,479,2592,null,null,15488,null,null,20311,null,null,10828,null,null,5339,null,null,14103,null,null,14631,null,null,18431,null,null,9988,null,null,4907,null,null,10118,null,null,7107,null,null,5906,null,null,3131,null,null,1415,null,null,6881,null,null,5389,null,null,5060,null,null,2046,null,null,867,null,null,5201,null,null,3499,null,null,4218,null,null,1616,null,null,799,null,null,3195,null,null,2001,null,null,2398,null,null,529,null,null,479,null,null,27
2388158,3133,816866,14691,1056785,19530,344235,9263,170272,6144,2078467,13414,669711,14929,957177,17559,293407,9654,158172,5470,166922,10696,74758,6760,55428,5935,29166,3174,7570,1384,84540,5519,43335,3883,25434,3153,13683,2141,2088,666,53285,4835,27013,3077,16842,3173,7317,1563,2113,742,4944,1151,2049,734,1904,708,662,391,329,321,3133,null,null,14691,null,null,19530,null,null,9263,null,null,6144,null,null,13414,null,null,14929,null,null,17559,null,null,9654,null,null,5470,null,null,10696,null,null,6760,null,null,5935,null,null,3174,null,null,1384,null,null,5519,null,null,3883,null,null,3153,null,null,2141,null,null,666,null,null,4835,null,null,3077,null,null,3173,null,null,1563,null,null,742,null,null,1151,null,null,734,null,null,708,null,null,391,null,null,321,null,null,28
4943723,3235,1523837,15527,2410531,22746,688932,12671,320423,7434,4178679,17329,1152753,18211,2178165,24044,563386,12293,284375,6555,401392,13966,190402,8413,122493,7352,70130,4881,18367,1639,207994,8044,102697,5550,59289,4486,35526,2750,10482,1916,136263,6226,69382,4022,42879,4006,18114,2398,5888,1362,19395,2643,8603,1660,7705,1882,1776,672,1311,542,3235,null,null,15527,null,null,22746,null,null,12671,null,null,7434,null,null,17329,null,null,18211,null,null,24044,null,null,12293,null,null,6555,null,null,13966,null,null,8413,null,null,7352,null,null,4881,null,null,1639,null,null,8044,null,null,5550,null,null,4486,null,null,2750,null,null,1916,null,null,6226,null,null,4022,null,null,4006,null,null,2398,null,null,1362,null,null,2643,null,null,1660,null,null,1882,null,null,672,null,null,542,null,null,29
852293,1824,248980,6314,440100,9990,115049,5836,48164,3048,713071,6061,178112,6109,397390,8682,94137,4792,43432,2767,72460,5322,36578,3613,21729,3203,11259,2072,2894,964,31328,3446,16253,2346,9589,1783,4408,841,1078,467,32155,3359,15880,2527,10755,1996,4776,1286,744,405,3279,821,2157,638,637,318,469,413,16,29,1824,null,null,6314,null,null,9990,null,null,5836,null,null,3048,null,null,6061,null,null,6109,null,null,8682,null,null,4792,null,null,2767,null,null,5322,null,null,3613,null,null,3203,null,null,2072,null,null,964,null,null,3446,null,null,2346,null,null,1783,null,null,841,null,null,467,null,null,3359,null,null,2527,null,null,1996,null,null,1286,null,null,405,null,null,821,null,null,638,null,null,318,null,null,413,null,null,29,null,null,30
1509438,1732,460271,8157,780574,11470,177023,6193,91570,4054,1262842,8488,334685,7578,702941,11390,143215,5422,82001,3824,139576,6777,70517,5215,43028,3937,20706,2136,5325,1083,59028,3723,33346,2744,15152,2165,7540,1147,2990,878,40156,3776,18075,2247,15810,2447,5061,1282,1210,426,7836,1966,3648,1384,3643,1231,501,273,44,68,1732,null,null,8157,null,null,11470,null,null,6193,null,null,4054,null,null,8488,null,null,7578,null,null,11390,null,null,5422,null,null,3824,null,null,6777,null,null,5215,null,null,3937,null,null,2136,null,null,1083,null,null,3723,null,null,2744,null,null,2165,null,null,1147,null,null,878,null,null,3776,null,null,2247,null,null,2447,null,null,1282,null,null,426,null,null,1966,null,null,1384,null,null,1231,null,null,273,null,null,68,null,null,31
2376250,1187,806001,11975,1051656,15030,392569,11219,126024,4425,1969499,13938,629498,12489,915788,16225,314622,10262,109591,4601,272292,12645,117946,6734,87708,6893,56495,5140,10143,1742,22651,2697,11782,2082,5598,1206,4465,1253,806,491,99249,5888,41219,4362,36901,3492,16061,2289,5068,1129,12559,2396,5556,1554,5661,1594,926,583,416,282,1187,null,null,11975,null,null,15030,null,null,11219,null,null,4425,null,null,13938,null,null,12489,null,null,16225,null,null,10262,null,null,4601,null,null,12645,null,null,6734,null,null,6893,null,null,5140,null,null,1742,null,null,2697,null,null,2082,null,null,1206,null,null,1253,null,null,491,null,null,5888,null,null,4362,null,null,3492,null,null,2289,null,null,1129,null,null,2396,null,null,1554,null,null,1594,null,null,583,null,null,282,null,null,32
1123706,1509,334578,7390,576153,11135,148468,7043,64507,3699,953341,7773,249774,7620,524304,10813,122191,6500,57072,3327,85969,5934,39558,3366,26687,3596,15260,2124,4464,1279,31052,3317,17243,2279,8502,2156,4390,1111,917,491,47299,4388,25542,2701,13968,2450,5862,1783,1927,759,6045,1650,2461,892,2692,1171,765,558,127,207,1509,null,null,7390,null,null,11135,null,null,7043,null,null,3699,null,null,7773,null,null,7620,null,null,10813,null,null,6500,null,null,3327,null,null,5934,null,null,3366,null,null,3596,null,null,2124,null,null,1279,null,null,3317,null,null,2279,null,null,2156,null,null,1111,null,null,491,null,null,4388,null,null,2701,null,null,2450,null,null,1783,null,null,759,null,null,1650,null,null,892,null,null,1171,null,null,558,null,null,207,null,null,33
7313609,1132,2552937,20087,3554899,27038,771989,15707,433784,7838,6568772,18080,2208279,21221,3276964,27818,680366,15649,403163,7868,381369,13411,174621,8502,138503,8885,53932,4027,14313,1654,184577,10566,91986,6556,63026,5171,21955,3079,7610,1313,123220,7372,58437,4823,46630,4358,12737,2194,5416,1320,55671,5010,19614,2386,29776,3975,2999,1031,3282,931,1132,null,null,20087,null,null,27038,null,null,15707,null,null,7838,null,null,18080,null,null,21221,null,null,27818,null,null,15649,null,null,7868,null,null,13411,null,null,8502,null,null,8885,null,null,4027,null,null,1654,null,null,10566,null,null,6556,null,null,5171,null,null,3079,null,null,1313,null,null,7372,null,null,4823,null,null,4358,null,null,2194,null,null,1320,null,null,5010,null,null,2386,null,null,3975,null,null,1031,null,null,931,null,null,34
1676659,1736,582888,10525,740355,14355,251407,8507,102009,5044,1444223,8943,474896,9567,666404,13179,209901,7689,93022,4556,134496,7769,64840,5530,40422,4609,24321,3136,4913,1122,35102,4086,17408,2572,8843,1827,7364,1716,1487,649,53880,4689,22216,2876,20881,3128,8846,1784,1937,694,8958,2393,3528,1507,3805,1527,975,471,650,644,1736,null,null,10525,null,null,14355,null,null,8507,null,null,5044,null,null,8943,null,null,9567,null,null,13179,null,null,7689,null,null,4556,null,null,7769,null,null,5530,null,null,4609,null,null,3136,null,null,1122,null,null,4086,null,null,2572,null,null,1827,null,null,1716,null,null,649,null,null,4689,null,null,2876,null,null,3128,null,null,1784,null,null,694,null,null,2393,null,null,1507,null,null,1527,null,null,471,null,null,644,null,null,35
16287464,2913,6319287,30601,7176004,38737,1831896,25028,960277,12333,14539445,28263,5356848,31946,6645388,35749,1638153,22723,899056,12646,949930,21096,486515,14286,304655,11921,121217,5415,37543,2923,422003,11902,254171,9286,112126,6588,43942,3861,11764,1836,233584,10109,149065,7842,59287,4748,18966,2156,6266,1299,142502,8481,72688,4983,54548,5232,9618,1555,5648,1262,2913,null,null,30601,null,null,38737,null,null,25028,null,null,12333,null,null,28263,null,null,31946,null,null,35749,null,null,22723,null,null,12646,null,null,21096,null,null,14286,null,null,11921,null,null,5415,null,null,2923,null,null,11902,null,null,9286,null,null,6588,null,null,3861,null,null,1836,null,null,10109,null,null,7842,null,null,4748,null,null,2156,null,null,1299,null,null,8481,null,null,4983,null,null,5232,null,null,1555,null,null,1262,null,null,36
8250416,4829,2632219,22343,3993862,32648,1118742,22565,505593,8378,6984929,25925,2028774,22879,3569478,30286,930660,19970,456017,8046,629513,16678,300230,13048,202138,10176,103732,5796,23413,2597,324560,12730,171380,7795,90242,7664,48358,4037,14580,2310,270465,11812,114139,7374,113599,6922,32448,3361,10279,1713,40949,4050,17696,2689,18405,2934,3544,1159,1304,588,4829,null,null,22343,null,null,32648,null,null,22565,null,null,8378,null,null,25925,null,null,22879,null,null,30286,null,null,19970,null,null,8046,null,null,16678,null,null,13048,null,null,10176,null,null,5796,null,null,2597,null,null,12730,null,null,7795,null,null,7664,null,null,4037,null,null,2310,null,null,11812,null,null,7374,null,null,6922,null,null,3361,null,null,1713,null,null,4050,null,null,2689,null,null,2934,null,null,1159,null,null,588,null,null,37
608512,1576,193658,5980,316292,8048,65148,4821,33414,2159,502380,5636,135376,6214,286099,7615,51896,3957,29009,1997,56644,4522,30736,3663,16306,2759,6610,1613,2992,995,20499,2351,11555,1603,4497,1294,3534,1183,913,413,24497,2928,14653,1851,6346,1643,3022,1012,476,287,4492,1817,1338,592,3044,1701,86,130,24,34,1576,null,null,5980,null,null,8048,null,null,4821,null,null,2159,null,null,5636,null,null,6214,null,null,7615,null,null,3957,null,null,1997,null,null,4522,null,null,3663,null,null,2759,null,null,1613,null,null,995,null,null,2351,null,null,1603,null,null,1294,null,null,1183,null,null,413,null,null,2928,null,null,1851,null,null,1643,null,null,1012,null,null,287,null,null,1817,null,null,592,null,null,1701,null,null,130,null,null,34,null,null,38
9469520,3558,3077560,18963,4489030,30080,1305448,19166,597482,8642,8068934,23884,2340019,21839,4095903,28844,1093105,16602,539907,8377,857341,20520,449243,15233,232967,10928,138316,7045,36815,3198,338335,11801,188703,8569,86640,6762,50108,3781,12884,1549,164827,6741,82116,4287,55095,4565,21447,2904,6169,1343,40083,4312,17479,2589,18425,3060,2472,924,1707,501,3558,null,null,18963,null,null,30080,null,null,19166,null,null,8642,null,null,23884,null,null,21839,null,null,28844,null,null,16602,null,null,8377,null,null,20520,null,null,15233,null,null,10928,null,null,7045,null,null,3198,null,null,11801,null,null,8569,null,null,6762,null,null,3781,null,null,1549,null,null,6741,null,null,4287,null,null,4565,null,null,2904,null,null,1343,null,null,4312,null,null,2589,null,null,3060,null,null,924,null,null,501,null,null,39
3117282,1894,910289,10764,1525857,15503,481046,8662,200090,5812,2602026,11549,675599,11727,1359016,14338,388415,8411,178996,5366,286176,9404,125426,5750,92543,6134,55630,2698,12577,1652,131414,6100,65273,4139,36861,3234,24274,1976,5006,949,84171,5121,37907,3177,31464,2848,11772,1814,3028,791,13495,2533,6084,1672,5973,1756,955,501,483,382,1894,null,null,10764,null,null,15503,null,null,8662,null,null,5812,null,null,11549,null,null,11727,null,null,14338,null,null,8411,null,null,5366,null,null,9404,null,null,5750,null,null,6134,null,null,2698,null,null,1652,null,null,6100,null,null,4139,null,null,3234,null,null,1976,null,null,949,null,null,5121,null,null,3177,null,null,2848,null,null,1814,null,null,791,null,null,2533,null,null,1672,null,null,1756,null,null,501,null,null,382,null,null,40
3374727,2063,1045826,12442,1650534,18701,494002,12641,184365,6573,2755243,15161,753740,14547,1439564,16178,402170,11788,159769,6113,336900,12565,153387,8378,115668,7550,54703,3979,13142,1933,135453,8268,68749,5173,40403,4935,20443,2359,5858,1497,124098,7216,59815,4816,44748,5028,14586,1949,4949,1191,23033,3613,10135,2150,10151,2209,2100,1274,647,367,2063,null,null,12442,null,null,18701,null,null,12641,null,null,6573,null,null,15161,null,null,14547,null,null,16178,null,null,11788,null,null,6113,null,null,12565,null,null,8378,null,null,7550,null,null,3979,null,null,1933,null,null,8268,null,null,5173,null,null,4935,null,null,2359,null,null,1497,null,null,7216,null,null,4816,null,null,5028,null,null,1949,null,null,1191,null,null,3613,null,null,2150,null,null,2209,null,null,1274,null,null,367,null,null,41
10585604,2792,3618906,22196,4988857,29209,1264013,19151,713828,9795,9241515,28160,2886642,26253,4621454,31989,1083222,18333,650197,9761,766905,21693,399986,13884,204795,10074,120725,6059,41399,2932,306555,10222,188228,7131,70195,4909,35299,2923,12833,1896,212447,8440,118362,6035,67231,5179,20456,1969,6398,1172,58182,5544,25688,3499,25182,2945,4311,1125,3001,913,2792,null,null,22196,null,null,29209,null,null,19151,null,null,9795,null,null,28160,null,null,26253,null,null,31989,null,null,18333,null,null,9761,null,null,21693,null,null,13884,null,null,10074,null,null,6059,null,null,2932,null,null,10222,null,null,7131,null,null,4909,null,null,2923,null,null,1896,null,null,8440,null,null,6035,null,null,5179,null,null,1969,null,null,1172,null,null,5544,null,null,3499,null,null,2945,null,null,1125,null,null,913,null,null,42
