B17005_001E,B17005_001M,B17005_002E,B17005_002M,B17005_003E,B17005_003M,B17005_004E,B17005_004M,B17005_005E,B17005_005M,B17005_006E,B17005_006M,B17005_007E,B17005_007M,B17005_008E,B17005_008M,B17005_009E,B17005_009M,B17005_010E,B17005_010M,B17005_011E,B17005_011M,B17005_012E,B17005_012M,B17005_013E,B17005_013M,B17005_014E,B17005_014M,B17005_015E,B17005_015M,B17005_016E,B17005_016M,B17005_017E,B17005_017M,B17005_018E,B17005_018M,B17005_019E,B17005_019M,B17005_020E,B17005_020M,B17005_021E,B17005_021M,B17005_022E,B17005_022M,B17005_023E,B17005_023M,B17005_001M,B17005_001EA,B17005_001MA,B17005_002M,B17005_002EA,B17005_002MA,B17005_003M,B17005_003EA,B17005_003MA,B17005_004M,B17005_004EA,B17005_004MA,B17005_005M,B17005_005EA,B17005_005MA,B17005_006M,B17005_006EA,B17005_006MA,B17005_007M,B17005_007EA,B17005_007MA,B17005_008M,B17005_008EA,B17005_008MA,B17005_009M,B17005_009EA,B17005_009MA,B17005_010M,B17005_010EA,B17005_010MA,B17005_011M,B17005_011EA,B17005_011MA,B17005_012M,B17005_012EA,B17005_012MA,B17005_013M,B17005_013EA,B17005_013MA,B17005_014M,B17005_014EA,B17005_014MA,B17005_015M,B17005_015EA,B17005_015MA,B17005_016M,B17005_016EA,B17005_016MA,B17005_017M,B17005_017EA,B17005_017MA,B17005_018M,B17005_018EA,B17005_018MA,B17005_019M,B17005_019EA,B17005_019MA,B17005_020M,B17005_020EA,B17005_020MA,B17005_021M,B17005_021EA,B17005_021MA,B17005_022M,B17005_022EA,B17005_022MA,B17005_023M,B17005_023EA,B17005_023MA,state
1077464,1989,122948,6498,52025,3871,21497,2321,17259,2056,4238,1116,30528,2891,70923,4253,25163,2511,21065,2376,4098,1030,45760,3117,954516,6934,467150,4160,325375,5274,311651,5712,13724,1974,141775,4469,487366,4765,308838,4913,301043,4927,7795,1699,178528,4375,1989,null,null,6498,null,null,3871,null,null,2321,null,null,2056,null,null,1116,null,null,2891,null,null,4253,null,null,2511,null,null,2376,null,null,1030,null,null,3117,null,null,6934,null,null,4160,null,null,5274,null,null,5712,null,null,1974,null,null,4469,null,null,4765,null,null,4913,null,null,4927,null,null,1699,null,null,4375,null,null,23
4675909,4522,416334,12013,172711,7759,71975,4250,51478,3416,20497,2572,100736,5541,243623,8458,98801,5594,73298,5177,25503,2566,144822,6033,4259575,13633,2043050,9531,1570505,9978,1499747,10727,70758,5035,472545,8805,2216525,9765,1493597,12446,1436351,11918,57246,3376,722928,11064,4522,null,null,12013,null,null,7759,null,null,4250,null,null,3416,null,null,2572,null,null,5541,null,null,8458,null,null,5594,null,null,5177,null,null,2566,null,null,6033,null,null,13633,null,null,9531,null,null,9978,null,null,10727,null,null,5035,null,null,8805,null,null,9765,null,null,12446,null,null,11918,null,null,3376,null,null,11064,null,null,24
5378669,3693,522210,15757,210809,8913,80260,5740,54813,4594,25447,3051,130549,6329,311401,10110,111043,5423,87456,4819,23587,2806,200358,8248,4856459,15977,2366951,9756,1803802,11781,1725414,12360,78388,5309,563149,10562,2489508,10736,1700183,13149,1637970,12912,62213,4439,789325,9511,3693,null,null,15757,null,null,8913,null,null,5740,null,null,4594,null,null,3051,null,null,6329,null,null,10110,null,null,5423,null,null,4819,null,null,2806,null,null,8248,null,null,15977,null,null,9756,null,null,11781,null,null,12360,null,null,5309,null,null,10562,null,null,10736,null,null,13149,null,null,12912,null,null,4439,null,null,9511,null,null,25
7810879,5676,1051198,16678,457298,10353,203104,7249,147985,7010,55119,3245,254194,7620,593900,10973,242987,6696,190275,6403,52712,3748,350913,9257,6759681,17557,3327871,11504,2331814,13435,2220175,14293,111639,4718,996057,10974,3431810,11826,2073548,12498,1993856,12797,79692,3944,1358262,10572,5676,null,null,16678,null,null,10353,null,null,7249,null,null,7010,null,null,3245,null,null,7620,null,null,10973,null,null,6696,null,null,6403,null,null,3748,null,null,9257,null,null,17557,null,null,11504,null,null,13435,null,null,14293,null,null,4718,null,null,10974,null,null,11826,null,null,12498,null,null,12797,null,null,3944,null,null,10572,null,null,26
4270203,3929,387307,10062,168132,6208,79697,4406,64096,4106,15601,1803,88435,4451,219175,6762,95335,4714,80930,4482,14405,1636,123840,4720,3882896,11128,1939420,6518,1491803,7430,1441060,7783,50743,3754,447617,6021,1943476,7946,1340638,8186,1308097,8550,32541,2377,602838,7180,3929,null,null,10062,null,null,6208,null,null,4406,null,null,4106,null,null,1803,null,null,4451,null,null,6762,null,null,4714,null,null,4482,null,null,1636,null,null,4720,null,null,11128,null,null,6518,null,null,7430,null,null,7783,null,null,3754,null,null,6021,null,null,7946,null,null,8186,null,null,8550,null,null,2377,null,null,7180,null,null,27
2256148,4866,413377,13251,159342,7723,57321,4476,39490,3190,17831,2441,102021,6169,254035,9318,99674,4817,72641,4327,27033,2889,154361,6718,1842771,14030,895029,8124,613852,8193,581998,8195,31854,2797,281177,7802,947742,10426,551943,10346,527322,10752,24621,2876,395799,8131,4866,null,null,13251,null,null,7723,null,null,4476,null,null,3190,null,null,2441,null,null,6169,null,null,9318,null,null,4817,null,null,4327,null,null,2889,null,null,6718,null,null,14030,null,null,8124,null,null,8193,null,null,8195,null,null,2797,null,null,7802,null,null,10426,null,null,10346,null,null,10752,null,null,2876,null,null,8131,null,null,28
4698273,5413,589832,14345,248551,8399,108581,5126,83773,4773,24808,2712,139970,6774,341281,9733,138476,6005,111515,5250,26961,3451,202805,8286,4108441,14880,2015505,9262,1452687,10031,1397475,10324,55212,3958,562818,8826,2092936,10235,1321905,10844,1280159,11510,41746,2822,771031,9984,5413,null,null,14345,null,null,8399,null,null,5126,null,null,4773,null,null,2712,null,null,6774,null,null,9733,null,null,6005,null,null,5250,null,null,3451,null,null,8286,null,null,14880,null,null,9262,null,null,10031,null,null,10324,null,null,3958,null,null,8826,null,null,10235,null,null,10844,null,null,11510,null,null,2822,null,null,9984,null,null,29
816298,2258,105151,5668,48906,3628,24843,2878,20590,2698,4253,967,24063,2406,56245,3615,24306,2575,20983,2193,3323,991,31939,2727,711147,5898,358339,4446,252997,4451,242193,4898,10804,1854,105342,3498,352808,3888,222718,4067,216319,3993,6399,1186,130090,3365,2258,null,null,5668,null,null,3628,null,null,2878,null,null,2698,null,null,967,null,null,2406,null,null,3615,null,null,2575,null,null,2193,null,null,991,null,null,2727,null,null,5898,null,null,4446,null,null,4451,null,null,4898,null,null,1854,null,null,3498,null,null,3888,null,null,4067,null,null,3993,null,null,1186,null,null,3365,null,null,30
1431522,2435,151288,6141,64370,3587,33496,3368,26825,2948,6671,1332,30874,2482,86918,4187,39199,2946,34749,2843,4450,994,47719,3132,1280234,5950,640180,3942,501476,4720,487562,4416,13914,1841,138704,4026,640054,5006,438940,5893,428102,6231,10838,1687,201114,4831,2435,null,null,6141,null,null,3587,null,null,3368,null,null,2948,null,null,1332,null,null,2482,null,null,4187,null,null,2946,null,null,2843,null,null,994,null,null,3132,null,null,5950,null,null,3942,null,null,4720,null,null,4416,null,null,1841,null,null,4026,null,null,5006,null,null,5893,null,null,6231,null,null,1687,null,null,4831,null,null,31
2302279,3305,286931,12720,124715,6826,57699,4471,44043,4074,13656,2219,67016,5404,162216,8012,61565,4493,45039,3758,16526,2227,100651,6471,2015348,12569,1014917,7180,731567,7552,693983,8736,37584,3791,283350,5074,1000431,7963,621279,8898,590781,8859,30498,2690,379152,6938,3305,null,null,12720,null,null,6826,null,null,4471,null,null,4074,null,null,2219,null,null,5404,null,null,8012,null,null,4493,null,null,3758,null,null,2227,null,null,6471,null,null,12569,null,null,7180,null,null,7552,null,null,8736,null,null,3791,null,null,5074,null,null,7963,null,null,8898,null,null,8859,null,null,2690,null,null,6938,null,null,32
1067316,2206,77103,5957,32527,3344,12330,2362,10087,2003,2243,960,20197,2570,44576,3741,18301,2391,15517,2293,2784,881,26275,2432,990213,6249,493900,4287,370118,5346,357381,5620,12737,1858,123782,3909,496313,4218,333720,5615,325155,5482,8565,1850,162593,4451,2206,null,null,5957,null,null,3344,null,null,2362,null,null,2003,null,null,960,null,null,2570,null,null,3741,null,null,2391,null,null,2293,null,null,881,null,null,2432,null,null,6249,null,null,4287,null,null,5346,null,null,5620,null,null,1858,null,null,3909,null,null,4218,null,null,5615,null,null,5482,null,null,1850,null,null,4451,null,null,33
7034805,4319,659396,18079,272158,10293,116814,6751,86045,5929,30769,3501,155344,7747,387238,10295,143519,5770,110226,5099,33293,2981,243719,8227,6375409,19123,3103496,12028,2348477,14530,2230056,14510,118421,5595,755019,12105,3271913,10085,2071168,13264,1971654,12744,99514,5194,1200745,12317,4319,null,null,18079,null,null,10293,null,null,6751,null,null,5929,null,null,3501,null,null,7747,null,null,10295,null,null,5770,null,null,5099,null,null,2981,null,null,8227,null,null,19123,null,null,12028,null,null,14530,null,null,14510,null,null,5595,null,null,12105,null,null,10085,null,null,13264,null,null,12744,null,null,5194,null,null,12317,null,null,34
1608004,3515,273501,9573,117313,5851,54301,4563,40953,3972,13348,2521,63012,3988,156188,5978,64479,5211,50959,4591,13520,2276,91709,5100,1334503,10086,661992,6322,440651,6349,412560,6010,28091,3228,221341,5630,672511,6972,389198,7097,373587,7027,15611,2272,283313,6510,3515,null,null,9573,null,null,5851,null,null,4563,null,null,3972,null,null,2521,null,null,3988,null,null,5978,null,null,5211,null,null,4591,null,null,2276,null,null,5100,null,null,10086,null,null,6322,null,null,6349,null,null,6010,null,null,3228,null,null,5630,null,null,6972,null,null,7097,null,null,7027,null,null,2272,null,null,6510,null,null,35
15588924,7772,2072700,27477,854299,15283,351320,10076,260545,9094,90775,5560,502979,11998,1218401,17979,417683,10476,324446,9388,93237,4999,800718,14244,13516224,27212,6586825,16382,4849064,19565,4621463,21078,227601,7301,1737761,14902,6929399,18843,4413642,20702,4234940,20910,178702,7807,2515757,17936,7772,null,null,27477,null,null,15283,null,null,10076,null,null,9094,null,null,5560,null,null,11998,null,null,17979,null,null,10476,null,null,9388,null,null,4999,null,null,14244,null,null,27212,null,null,16382,null,null,19565,null,null,21078,null,null,7301,null,null,14902,null,null,18843,null,null,20702,null,null,20910,null,null,7807,null,null,17936,null,null,36
7834168,7655,1081975,21556,450703,13581,198175,8331,148917,6931,49258,4333,252528,9867,631272,12905,260527,8920,200567,8019,59960,4169,370745,10639,6752193,22315,3258018,15253,2338390,15457,2235825,14953,102565,5613,919628,11622,3494175,14098,2126120,15544,2034724,15549,91396,4998,1368055,14470,7655,null,null,21556,null,null,13581,null,null,8331,null,null,6931,null,null,4333,null,null,9867,null,null,12905,null,null,8920,null,null,8019,null,null,4169,null,null,10639,null,null,22315,null,null,15253,null,null,15457,null,null,14953,null,null,5613,null,null,11622,null,null,14098,null,null,15544,null,null,15549,null,null,4998,null,null,14470,null,null,37
573115,2135,58751,4516,28327,2796,14872,2499,11846,2345,3026,975,13455,1578,30424,3080,14862,2135,13231,2089,1631,528,15562,2016,514364,5006,262354,3499,209480,3495,206254,3622,3226,818,52874,2330,252010,3412,174385,3798,171301,3827,3084,1047,77625,2649,2135,null,null,4516,null,null,2796,null,null,2499,null,null,2345,null,null,975,null,null,1578,null,null,3080,null,null,2135,null,null,2089,null,null,528,null,null,2016,null,null,5006,null,null,3499,null,null,3495,null,null,3622,null,null,818,null,null,2330,null,null,3412,null,null,3798,null,null,3827,null,null,1047,null,null,2649,null,null,38
9031322,5219,1170676,22678,490071,11893,219046,8278,157375,6943,61671,4826,271025,8954,680605,15185,285035,9894,224431,8790,60604,5112,395570,9772,7860646,22993,3867289,11450,2813729,15465,2695144,16388,118585,5218,1053560,11762,3993357,15688,2501783,14554,2418068,14701,83715,4958,1491574,13692,5219,null,null,22678,null,null,11893,null,null,8278,null,null,6943,null,null,4826,null,null,8954,null,null,15185,null,null,9894,null,null,8790,null,null,5112,null,null,9772,null,null,22993,null,null,11450,null,null,15465,null,null,16388,null,null,5218,null,null,11762,null,null,15688,null,null,14554,null,null,14701,null,null,4958,null,null,13692,null,null,39
2957457,2987,421960,9780,179636,6060,81954,4289,62943,3670,19011,1959,97682,4415,242324,6034,94030,4195,75960,3948,18070,2069,148294,5373,2535497,9915,1252444,7071,897234,8050,855267,7548,41967,3290,355210,5867,1283053,7058,765171,7863,734570,7599,30601,2842,517882,6717,2987,null,null,9780,null,null,6060,null,null,4289,null,null,3670,null,null,1959,null,null,4415,null,null,6034,null,null,4195,null,null,3948,null,null,2069,null,null,5373,null,null,9915,null,null,7071,null,null,8050,null,null,7548,null,null,3290,null,null,5867,null,null,7058,null,null,7863,null,null,7599,null,null,2842,null,null,6717,null,null,40
3263477,3193,406819,12787,176061,8515,82348,4871,66298,4722,16050,2222,93713,5720,230758,7550,97409,5531,78970,5369,18439,2646,133349,6022,2856658,13488,1418977,8878,1003194,9611,955620,9536,47574,4276,415783,7634,1437681,8079,864902,9841,831790,10236,33112,3114,572779,9227,3193,null,null,12787,null,null,8515,null,null,4871,null,null,4722,null,null,2222,null,null,5720,null,null,7550,null,null,5531,null,null,5369,null,null,2646,null,null,6022,null,null,13488,null,null,8878,null,null,9611,null,null,9536,null,null,4276,null,null,7634,null,null,8079,null,null,9841,null,null,10236,null,null,3114,null,null,9227,null,null,41
10049297,6009,1156860,20701,483253,11607,194522,6832,138322,5290,56200,3716,288731,9771,673607,13578,253717,8204,197870,6492,55847,4194,419890,10304,8892437,21651,4363786,13259,3139907,15134,2991512,16650,148395,6438,1223879,12061,4528651,14022,2817709,16979,2711355,16512,106354,5483,1710942,13262,6009,null,null,20701,null,null,11607,null,null,6832,null,null,5290,null,null,3716,null,null,9771,null,null,13578,null,null,8204,null,null,6492,null,null,4194,null,null,10304,null,null,21651,null,null,13259,null,null,15134,null,null,16650,null,null,6438,null,null,12061,null,null,14022,null,null,16979,null,null,16512,null,null,5483,null,null,13262,null,null,42
833547,1845,98083,6628,41195,4121,17225,2255,10853,1862,6372,1820,23970,3144,56888,4573,20635,2808,15437,2537,5198,1463,36253,4021,735464,6656,358198,4221,261483,5083,249654,4866,11829,1968,96715,4184,377266,4695,242830,5510,234044,5035,8786,1636,134436,3981,1845,null,null,6628,null,null,4121,null,null,2255,null,null,1862,null,null,1820,null,null,3144,null,null,4573,null,null,2808,null,null,2537,null,null,1463,null,null,4021,null,null,6656,null,null,4221,null,null,5083,null,null,4866,null,null,1968,null,null,4184,null,null,4695,null,null,5510,null,null,5035,null,null,1636,null,null,3981,null,null,44
3841674,4318,509800,14336,203483,7554,83246,4930,62832,4263,20414,2688,120237,5770,306317,10772,124229,7009,95508,6217,28721,3410,182088,7539,3331874,15796,1608744,9263,1116882,11050,1066117,11025,50765,4410,491862,10156,1723130,11026,1032241,10847,986167,10949,46074,3520,690889,10586,4318,null,null,14336,null,null,7554,null,null,4930,null,null,4263,null,null,2688,null,null,5770,null,null,10772,null,null,7009,null,null,6217,null,null,3410,null,null,7539,null,null,15796,null,null,9263,null,null,11050,null,null,11025,null,null,4410,null,null,10156,null,null,11026,null,null,10847,null,null,10949,null,null,3520,null,null,10586,null,null,45
646817,1928,78368,4677,32350,2604,14488,1672,11242,1496,3246,742,17862,1944,46018,3262,18165,2216,14453,2000,3712,1042,27853,2390,568449,4927,289949,3203,225601,3669,220100,3741,5501,1109,64348,2768,278500,3554,191332,3675,186481,3681,4851,961,87168,3251,1928,null,null,4677,null,null,2604,null,null,1672,null,null,1496,null,null,742,null,null,1944,null,null,3262,null,null,2216,null,null,2000,null,null,1042,null,null,2390,null,null,4927,null,null,3203,null,null,3669,null,null,3741,null,null,1109,null,null,2768,null,null,3554,null,null,3675,null,null,3681,null,null,961,null,null,3251,null,null,46
5164637,5575,720930,16740,297517,10038,129242,5990,97436,5414,31806,3644,168275,8438,423413,11437,155753,6576,123627,5976,32126,3817,267660,9400,4443707,17333,2167917,10247,1532214,11310,1474371,12076,57843,4101,635703,10093,2275790,12977,1361329,13713,1308888,13520,52441,4069,914461,13270,5575,null,null,16740,null,null,10038,null,null,5990,null,null,5414,null,null,3644,null,null,8438,null,null,11437,null,null,6576,null,null,5976,null,null,3817,null,null,9400,null,null,17333,null,null,10247,null,null,11310,null,null,12076,null,null,4101,null,null,10093,null,null,12977,null,null,13713,null,null,13520,null,null,4069,null,null,13270,null,null,47
20757263,11083,2792565,41887,1151135,23346,572919,16273,471542,14844,101377,7303,578216,15642,1641430,26292,638108,15690,532367,14557,105741,6350,1003322,21629,17964698,41069,8931081,22963,6827773,26093,6519363,25507,308410,10641,2103308,21340,9033617,27450,5596527,30909,5361050,30244,235477,8533,3437090,25362,11083,null,null,41887,null,null,23346,null,null,16273,null,null,14844,null,null,7303,null,null,15642,null,null,26292,null,null,15690,null,null,14557,null,null,6350,null,null,21629,null,null,41069,null,null,22963,null,null,26093,null,null,25507,null,null,10641,null,null,21340,null,null,27450,null,null,30909,null,null,30244,null,null,8533,null,null,25362,null,null,48
2186892,3607,214542,10537,91191,6259,51602,4024,42946,4018,8656,1443,39589,4347,123351,6786,59836,4688,51980,4674,7856,1537,63515,4229,1972350,10837,995072,7082,788650,7360,762701,7707,25949,2545,206422,5154,977278,6956,604267,9223,585806,9534,18461,2365,373011,6883,3607,null,null,10537,null,null,6259,null,null,4024,null,null,4018,null,null,1443,null,null,4347,null,null,6786,null,null,4688,null,null,4674,null,null,1537,null,null,4229,null,null,10837,null,null,7082,null,null,7360,null,null,7707,null,null,2545,null,null,5154,null,null,6956,null,null,9223,null,null,9534,null,null,2365,null,null,6883,null,null,49
496972,1417,55930,3961,24889,2497,10311,1774,8670,1466,1641,716,14578,1894,31041,2727,12467,2089,9969,1666,2498,1095,18574,2031,441042,4109,216911,2972,159119,2923,153549,2882,5570,982,57792,2614,224131,3030,149284,3213,146287,3253,2997,720,74847,2692,1417,null,null,3961,null,null,2497,null,null,1774,null,null,1466,null,null,716,null,null,1894,null,null,2727,null,null,2089,null,null,1666,null,null,1095,null,null,2031,null,null,4109,null,null,2972,null,null,2923,null,null,2882,null,null,982,null,null,2614,null,null,3030,null,null,3213,null,null,3253,null,null,720,null,null,2692,null,null,50
6461908,6300,661461,19239,275058,9913,118412,6379,89369,5787,29043,3473,156646,7473,386403,12888,154042,7271,122937,6629,31105,3097,232361,9971,5800447,20955,2812561,12254,2105600,11788,2022331,12052,83269,5417,706961,10484,2987886,13580,1917381,16108,1847494,15823,69887,5418,1070505,13429,6300,null,null,19239,null,null,9913,null,null,6379,null,null,5787,null,null,3473,null,null,7473,null,null,12888,null,null,7271,null,null,6629,null,null,3097,null,null,9971,null,null,20955,null,null,12254,null,null,11788,null,null,12052,null,null,5417,null,null,10484,null,null,13580,null,null,16108,null,null,15823,null,null,5418,null,null,13429,null,null,51
5700474,5978,608335,14973,265895,9155,121700,6359,90034,5677,31666,3329,144195,6364,342440,10082,127111,6871,102566,6439,24545,2832,215329,7938,5092139,16052,2536080,10755,1857054,12640,1774735,14510,82319,4883,679026,9633,2556059,10723,1574189,12896,1516635,13383,57554,4295,981870,11240,5978,null,null,14973,null,null,9155,null,null,6359,null,null,5677,null,null,3329,null,null,6364,null,null,10082,null,null,6871,null,null,6439,null,null,2832,null,null,7938,null,null,16052,null,null,10755,null,null,12640,null,null,14510,null,null,4883,null,null,9633,null,null,10723,null,null,12896,null,null,13383,null,null,4295,null,null,11240,null,null,53
1454776,2677,239577,9265,103524,4943,37918,3021,23964,2273,13954,2174,65606,3996,136053,6769,42794,3452,33494,3205,9300,1571,93259,5810,1215199,9563,602333,5022,377074,5000,353485,5592,23589,2466,225259,6053,612866,7138,336851,6645,323757,6512,13094,1926,276015,5650,2677,null,null,9265,null,null,4943,null,null,3021,null,null,2273,null,null,2174,null,null,3996,null,null,6769,null,null,3452,null,null,3205,null,null,1571,null,null,5810,null,null,9563,null,null,5022,null,null,5000,null,null,5592,null,null,2466,null,null,6053,null,null,7138,null,null,6645,null,null,6512,null,null,1926,null,null,5650,null,null,54
