B20001_001E,B20001_001M,B20001_002E,B20001_002M,B20001_003E,B20001_003M,B20001_004E,B20001_004M,B20001_005E,B20001_005M,B20001_006E,B20001_006M,B20001_007E,B20001_007M,B20001_008E,B20001_008M,B20001_009E,B20001_009M,B20001_010E,B20001_010M,B20001_011E,B20001_011M,B20001_012E,B20001_012M,B20001_013E,B20001_013M,B20001_014E,B20001_014M,B20001_015E,B20001_015M,B20001_016E,B20001_016M,B20001_017E,B20001_017M,B20001_018E,B20001_018M,B20001_019E,B20001_019M,B20001_020E,B20001_020M,B20001_021E,B20001_021M,B20001_022E,B20001_022M,B20001_023E,B20001_023M,B20001_024E,B20001_024M,B20001_025E,B20001_025M,B20001_026E,B20001_026M,B20001_027E,B20001_027M,B20001_028E,B20001_028M,B20001_029E,B20001_029M,B20001_030E,B20001_030M,B20001_031E,B20001_031M,B20001_032E,B20001_032M,B20001_033E,B20001_033M,B20001_034E,B20001_034M,B20001_035E,B20001_035M,B20001_036E,B20001_036M,B20001_037E,B20001_037M,B20001_038E,B20001_038M,B20001_039E,B20001_039M,B20001_040E,B20001_040M,B20001_041E,B20001_041M,B20001_042E,B20001_042M,B20001_043E,B20001_043M,B20001_001M,B20001_001EA,B20001_001MA,B20001_002M,B20001_002EA,B20001_002MA,B20001_003M,B20001_003EA,B20001_003MA,B20001_004M,B20001_004EA,B20001_004MA,B20001_005M,B20001_005EA,B20001_005MA,B20001_006M,B20001_006EA,B20001_006MA,B20001_007M,B20001_007EA,B20001_007MA,B20001_008M,B20001_008EA,B20001_008MA,B20001_009M,B20001_009EA,B20001_009MA,B20001_010M,B20001_010EA,B20001_010MA,B20001_011M,B20001_011EA,B20001_011MA,B20001_012M,B20001_012EA,B20001_012MA,B20001_013M,B20001_013EA,B20001_013MA,B20001_014M,B20001_014EA,B20001_014MA,B20001_015M,B20001_015EA,B20001_015MA,B20001_016M,B20001_016EA,B20001_016MA,B20001_017M,B20001_017EA,B20001_017MA,B20001_018M,B20001_018EA,B20001_018MA,B20001_019M,B20001_019EA,B20001_019MA,B20001_020M,B20001_020EA,B20001_020MA,B20001_021M,B20001_021EA,B20001_021MA,B20001_022M,B20001_022EA,B20001_022MA,B20001_023M,B20001_023EA,B20001_023MA,B20001_024M,B20001_024EA,B20001_024MA,B20001_025M,B20001_025EA,B20001_025MA,B20001_026M,B20001_026EA,B20001_026MA,B20001_027M,B20001_027EA,B20001_027MA,B20001_028M,B20001_028EA,B20001_028MA,B20001_029M,B20001_029EA,B20001_029MA,B20001_030M,B20001_030EA,B20001_030MA,B20001_031M,B20001_031EA,B20001_031MA,B20001_032M,B20001_032EA,B20001_032MA,B20001_033M,B20001_033EA,B20001_033MA,B20001_034M,B20001_034EA,B20001_034MA,B20001_035M,B20001_035EA,B20001_035MA,B20001_036M,B20001_036EA,B20001_036MA,B20001_037M,B20001_037EA,B20001_037MA,B20001_038M,B20001_038EA,B20001_038MA,B20001_039M,B20001_039EA,B20001_039MA,B20001_040M,B20001_040EA,B20001_040MA,B20001_041M,B20001_041EA,B20001_041MA,B20001_042M,B20001_042EA,B20001_042MA,B20001_043M,B20001_043EA,B20001_043MA,state
740280,6982,378841,4965,22954,2094,17742,1953,16566,1898,8939,1488,17988,2649,7229,1211,11395,1620,9547,1541,15236,1959,8947,1422,23072,2526,25447,2407,22000,2815,23705,1976,20148,1989,21125,1958,26909,2205,21156,2475,27651,2632,31085,2224,361439,4212,26645,2012,22911,2319,18200,2079,11801,1785,20949,2100,11687,1600,16388,1858,9533,1433,21688,2458,12253,1604,28701,2483,27228,2564,21550,2290,20737,2285,13860,1905,16547,1898,19309,2031,12924,1546,15556,1975,12972,1483,6982,null,null,4965,null,null,2094,null,null,1953,null,null,1898,null,null,1488,null,null,2649,null,null,1211,null,null,1620,null,null,1541,null,null,1959,null,null,1422,null,null,2526,null,null,2407,null,null,2815,null,null,1976,null,null,1989,null,null,1958,null,null,2205,null,null,2475,null,null,2632,null,null,2224,null,null,4212,null,null,2012,null,null,2319,null,null,2079,null,null,1785,null,null,2100,null,null,1600,null,null,1858,null,null,1433,null,null,2458,null,null,1604,null,null,2483,null,null,2564,null,null,2290,null,null,2285,null,null,1905,null,null,1898,null,null,2031,null,null,1546,null,null,1975,null,null,1483,null,null,23
3372659,13524,1711705,8774,76915,3880,52624,3993,50877,3601,38340,2891,53979,3761,27075,2889,47685,4194,29006,2730,72595,4971,27526,2684,82298,5317,95764,5543,75224,4737,81514,4161,66707,3670,90117,4628,121092,5304,98243,4452,188036,6869,336088,6712,1660954,11445,98787,5034,65461,4019,69516,3986,47364,3722,78494,4823,41558,3493,58875,3261,34260,3746,75633,4543,34061,3061,89645,5158,103744,4997,89547,4590,96145,5336,68654,4653,81537,4915,112245,5009,92486,4026,152437,5561,170505,5998,13524,null,null,8774,null,null,3880,null,null,3993,null,null,3601,null,null,2891,null,null,3761,null,null,2889,null,null,4194,null,null,2730,null,null,4971,null,null,2684,null,null,5317,null,null,5543,null,null,4737,null,null,4161,null,null,3670,null,null,4628,null,null,5304,null,null,4452,null,null,6869,null,null,6712,null,null,11445,null,null,5034,null,null,4019,null,null,3986,null,null,3722,null,null,4823,null,null,3493,null,null,3261,null,null,3746,null,null,4543,null,null,3061,null,null,5158,null,null,4997,null,null,4590,null,null,5336,null,null,4653,null,null,4915,null,null,5009,null,null,4026,null,null,5561,null,null,5998,null,null,24
3943346,16951,1996428,11254,99242,4341,71244,4242,65148,4024,39989,3320,71294,3903,28717,2912,51942,4543,29366,3591,67778,5259,30149,3417,88121,4738,108301,5859,91652,6062,103328,4673,78843,4825,108329,5800,138705,6097,121783,5813,203122,6718,399375,8981,1946918,10945,139202,5688,92096,4089,92792,4760,57513,3623,87574,4821,51145,3819,75602,4741,39831,3627,91985,4610,43011,4244,103442,4878,119152,6183,98852,5357,104019,5828,75072,4198,96212,4313,126883,5867,104804,5246,168645,6294,179086,5675,16951,null,null,11254,null,null,4341,null,null,4242,null,null,4024,null,null,3320,null,null,3903,null,null,2912,null,null,4543,null,null,3591,null,null,5259,null,null,3417,null,null,4738,null,null,5859,null,null,6062,null,null,4673,null,null,4825,null,null,5800,null,null,6097,null,null,5813,null,null,6718,null,null,8981,null,null,10945,null,null,5688,null,null,4089,null,null,4760,null,null,3623,null,null,4821,null,null,3819,null,null,4741,null,null,3627,null,null,4610,null,null,4244,null,null,4878,null,null,6183,null,null,5357,null,null,5828,null,null,4198,null,null,4313,null,null,5867,null,null,5246,null,null,6294,null,null,5675,null,null,25
5127771,19156,2666609,12855,155006,5319,112732,5347,107083,4993,73652,4310,120114,4572,56432,3567,93108,4337,59208,3749,123558,3933,55757,3398,144629,5411,177434,6182,128611,4732,143935,5441,110666,4184,135044,5208,177146,4755,142291,4896,227435,5566,322768,6377,2461162,12253,195354,5998,140571,4786,140463,5000,100187,4171,159513,5818,84898,5064,129191,6026,81503,4454,137897,4844,72247,3449,172038,6188,170548,6734,126600,4332,130072,5419,87455,4160,94400,3596,128175,4736,91799,4279,117865,4740,100386,3909,19156,null,null,12855,null,null,5319,null,null,5347,null,null,4993,null,null,4310,null,null,4572,null,null,3567,null,null,4337,null,null,3749,null,null,3933,null,null,3398,null,null,5411,null,null,6182,null,null,4732,null,null,5441,null,null,4184,null,null,5208,null,null,4755,null,null,4896,null,null,5566,null,null,6377,null,null,12253,null,null,5998,null,null,4786,null,null,5000,null,null,4171,null,null,5818,null,null,5064,null,null,6026,null,null,4454,null,null,4844,null,null,3449,null,null,6188,null,null,6734,null,null,4332,null,null,5419,null,null,4160,null,null,3596,null,null,4736,null,null,4279,null,null,4740,null,null,3909,null,null,26
3207486,10971,1674655,7128,78642,3488,66687,3374,63508,3635,38101,2377,56875,3462,31295,2865,44103,3249,29231,2434,61570,3387,32796,2837,82216,4141,103558,4268,94568,4123,104711,4521,73173,3460,100022,4330,136517,5153,103293,4355,151668,5005,222121,5156,1532831,7940,101880,4129,69719,3589,76069,4189,49527,3083,75861,3391,41607,2641,61248,3835,38170,3064,75336,3829,43869,2860,106680,4485,112745,4145,90299,3712,94609,4475,71327,3589,73890,3443,95388,3720,71096,3321,96554,4712,86957,3957,10971,null,null,7128,null,null,3488,null,null,3374,null,null,3635,null,null,2377,null,null,3462,null,null,2865,null,null,3249,null,null,2434,null,null,3387,null,null,2837,null,null,4141,null,null,4268,null,null,4123,null,null,4521,null,null,3460,null,null,4330,null,null,5153,null,null,4355,null,null,5005,null,null,5156,null,null,7940,null,null,4129,null,null,3589,null,null,4189,null,null,3083,null,null,3391,null,null,2641,null,null,3835,null,null,3064,null,null,3829,null,null,2860,null,null,4485,null,null,4145,null,null,3712,null,null,4475,null,null,3589,null,null,3443,null,null,3720,null,null,3321,null,null,4712,null,null,3957,null,null,27
1375365,12250,702059,8300,39443,3466,25510,2870,25062,2845,18570,2515,31976,3427,19213,2501,32714,3860,20720,2561,35872,3845,17279,2556,44569,3655,52216,4247,42198,4262,39186,3944,31435,3042,44298,3511,40947,3143,29432,3135,50539,3778,60880,4401,673306,9246,49186,3693,36245,3523,34360,2757,31060,3109,43199,3535,30066,3080,45759,3892,25780,3236,42336,4013,21894,2540,49735,3708,55027,4487,43679,3621,36543,3317,27702,2998,25569,2755,26841,2565,16236,2256,18333,2056,13756,1844,12250,null,null,8300,null,null,3466,null,null,2870,null,null,2845,null,null,2515,null,null,3427,null,null,2501,null,null,3860,null,null,2561,null,null,3845,null,null,2556,null,null,3655,null,null,4247,null,null,4262,null,null,3944,null,null,3042,null,null,3511,null,null,3143,null,null,3135,null,null,3778,null,null,4401,null,null,9246,null,null,3693,null,null,3523,null,null,2757,null,null,3109,null,null,3535,null,null,3080,null,null,3892,null,null,3236,null,null,4013,null,null,2540,null,null,3708,null,null,4487,null,null,3621,null,null,3317,null,null,2998,null,null,2755,null,null,2565,null,null,2256,null,null,2056,null,null,1844,null,null,28
3208355,16711,1651350,10187,87804,3957,62650,3529,62375,4588,42563,3065,74494,4273,34065,3080,59934,3673,35289,3247,74700,4304,39444,2902,100011,4812,111967,5072,105488,5221,105698,5164,74932,3667,88047,5244,114670,4713,87674,4602,121523,5687,168022,5645,1557005,11074,112719,5547,81263,4043,80110,4951,61263,3769,94193,4792,48052,3179,84071,4444,52510,3654,90796,5290,49985,3135,119936,5793,123735,4683,101049,5362,88558,4529,61776,3745,63663,4085,76435,4152,48066,3306,65914,3634,52911,3512,16711,null,null,10187,null,null,3957,null,null,3529,null,null,4588,null,null,3065,null,null,4273,null,null,3080,null,null,3673,null,null,3247,null,null,4304,null,null,2902,null,null,4812,null,null,5072,null,null,5221,null,null,5164,null,null,3667,null,null,5244,null,null,4713,null,null,4602,null,null,5687,null,null,5645,null,null,11074,null,null,5547,null,null,4043,null,null,4951,null,null,3769,null,null,4792,null,null,3179,null,null,4444,null,null,3654,null,null,5290,null,null,3135,null,null,5793,null,null,4683,null,null,5362,null,null,4529,null,null,3745,null,null,4085,null,null,4152,null,null,3306,null,null,3634,null,null,3512,null,null,29
574235,4551,304630,3867,18340,1655,14203,1810,14242,2216,9543,1443,16586,2370,5737,1399,10543,1862,6444,1527,17712,2431,8388,1759,15682,2059,20213,2128,16526,2071,16602,2049,13764,1670,15216,1986,20675,2279,16276,1763,21829,1930,26109,2189,269605,3340,22013,2027,13836,1776,15671,1882,10862,1382,21354,2166,9623,1428,16107,1921,7427,1508,18853,2199,10307,1677,18951,2347,21773,2403,16756,2240,13553,1557,8958,1496,11354,1655,10254,1449,6517,1145,9112,1616,6324,1121,4551,null,null,3867,null,null,1655,null,null,1810,null,null,2216,null,null,1443,null,null,2370,null,null,1399,null,null,1862,null,null,1527,null,null,2431,null,null,1759,null,null,2059,null,null,2128,null,null,2071,null,null,2049,null,null,1670,null,null,1986,null,null,2279,null,null,1763,null,null,1930,null,null,2189,null,null,3340,null,null,2027,null,null,1776,null,null,1882,null,null,1382,null,null,2166,null,null,1428,null,null,1921,null,null,1508,null,null,2199,null,null,1677,null,null,2347,null,null,2403,null,null,2240,null,null,1557,null,null,1496,null,null,1655,null,null,1449,null,null,1145,null,null,1616,null,null,1121,null,null,30
1095734,6478,579186,4555,31603,2361,21400,2027,22304,2133,15203,1893,21017,1835,11123,1706,15295,1918,10031,1592,24704,2085,15568,1867,36030,3598,42516,3089,33304,2370,36482,3135,32153,2230,33645,2570,40320,2572,33407,2572,47901,3009,55180,3070,516548,4613,39032,2426,28907,2131,25823,2604,17717,1736,29056,2484,14025,1490,25925,2432,12396,1404,29215,2618,20280,1895,41784,2894,45457,2974,31036,2564,28342,2062,22874,1945,24204,2058,25989,2325,18376,2069,20405,1823,15705,1521,6478,null,null,4555,null,null,2361,null,null,2027,null,null,2133,null,null,1893,null,null,1835,null,null,1706,null,null,1918,null,null,1592,null,null,2085,null,null,1867,null,null,3598,null,null,3089,null,null,2370,null,null,3135,null,null,2230,null,null,2570,null,null,2572,null,null,2572,null,null,3009,null,null,3070,null,null,4613,null,null,2426,null,null,2131,null,null,2604,null,null,1736,null,null,2484,null,null,1490,null,null,2432,null,null,1404,null,null,2618,null,null,1895,null,null,2894,null,null,2974,null,null,2564,null,null,2062,null,null,1945,null,null,2058,null,null,2325,null,null,2069,null,null,1823,null,null,1521,null,null,31
1508808,10983,811164,6786,35624,2920,23874,2661,26652,2629,18270,2292,35463,3107,17611,2474,29310,2930,20920,2478,49938,3577,22688,2751,60459,4317,63085,4577,48527,3538,45108,3157,34080,3090,43859,3419,50862,3740,44395,3584,61136,3941,79303,4679,697644,8439,41668,3341,25878,3013,35164,3330,22734,2300,35913,3121,22804,2444,34072,3996,23617,2590,42894,3642,25708,2583,60346,3985,62761,4395,49309,3771,38554,3100,28024,2603,26819,3005,39699,3540,26983,2967,28717,2794,25980,2450,10983,null,null,6786,null,null,2920,null,null,2661,null,null,2629,null,null,2292,null,null,3107,null,null,2474,null,null,2930,null,null,2478,null,null,3577,null,null,2751,null,null,4317,null,null,4577,null,null,3538,null,null,3157,null,null,3090,null,null,3419,null,null,3740,null,null,3584,null,null,3941,null,null,4679,null,null,8439,null,null,3341,null,null,3013,null,null,3330,null,null,2300,null,null,3121,null,null,2444,null,null,3996,null,null,2590,null,null,3642,null,null,2583,null,null,3985,null,null,4395,null,null,3771,null,null,3100,null,null,2603,null,null,3005,null,null,3540,null,null,2967,null,null,2794,null,null,2450,null,null,32
797564,6446,415347,4457,23774,2615,15002,1860,14298,1706,7841,1399,11317,1654,6858,1406,11125,1716,6602,1378,16533,2122,6717,1397,22937,2840,26020,3022,25482,2628,24675,2495,18878,2416,22534,2467,27305,2507,27321,2607,37470,2643,62658,3167,382217,4893,28663,2464,17306,2257,17875,2075,11102,1545,18235,1807,11381,1850,13249,1766,10617,1517,19969,2017,10204,1584,23964,2811,30771,2786,25628,2438,20306,2003,17053,2480,17049,1806,25709,2250,19842,2564,23312,2004,19982,2021,6446,null,null,4457,null,null,2615,null,null,1860,null,null,1706,null,null,1399,null,null,1654,null,null,1406,null,null,1716,null,null,1378,null,null,2122,null,null,1397,null,null,2840,null,null,3022,null,null,2628,null,null,2495,null,null,2416,null,null,2467,null,null,2507,null,null,2607,null,null,2643,null,null,3167,null,null,4893,null,null,2464,null,null,2257,null,null,2075,null,null,1545,null,null,1807,null,null,1850,null,null,1766,null,null,1517,null,null,2017,null,null,1584,null,null,2811,null,null,2786,null,null,2438,null,null,2003,null,null,2480,null,null,1806,null,null,2250,null,null,2564,null,null,2004,null,null,2021,null,null,33
4808126,21666,2521954,14630,109594,5276,71318,4328,72862,4202,50649,3427,86660,5215,41426,3091,77666,4699,50160,3955,93652,4990,43714,3708,131135,5924,129609,6012,103578,5545,116363,5489,92971,4803,124826,5562,164901,7075,139986,5710,264282,8496,556602,9039,2286172,13489,131639,5056,99195,4440,96445,4982,70598,5151,114417,6040,59813,3516,99521,4710,61567,4587,114656,5298,54028,4046,134312,6331,136195,5662,104641,5452,112702,6406,83473,4970,114802,5153,154494,5683,116973,4594,195102,6647,231599,7105,21666,null,null,14630,null,null,5276,null,null,4328,null,null,4202,null,null,3427,null,null,5215,null,null,3091,null,null,4699,null,null,3955,null,null,4990,null,null,3708,null,null,5924,null,null,6012,null,null,5545,null,null,5489,null,null,4803,null,null,5562,null,null,7075,null,null,5710,null,null,8496,null,null,9039,null,null,13489,null,null,5056,null,null,4440,null,null,4982,null,null,5151,null,null,6040,null,null,3516,null,null,4710,null,null,4587,null,null,5298,null,null,4046,null,null,6331,null,null,5662,null,null,5452,null,null,6406,null,null,4970,null,null,5153,null,null,5683,null,null,4594,null,null,6647,null,null,7105,null,null,34
995975,10187,523043,6801,30219,3178,21019,2323,24839,2914,14917,2150,27195,2743,15221,2325,22304,2277,18469,2525,25483,3013,15222,1807,31332,3278,32572,3787,30926,2757,27453,2841,19255,2093,21212,2408,34549,2792,24640,2806,37718,3156,48498,3217,472932,7423,34263,2985,24963,2710,27078,2846,21714,2501,37544,3420,17730,2216,28294,3233,18943,2104,24852,2365,16126,2259,32448,3250,33556,2953,22713,2061,24531,2725,18176,2428,18378,2013,20595,2076,14642,2046,19088,1834,17298,1856,10187,null,null,6801,null,null,3178,null,null,2323,null,null,2914,null,null,2150,null,null,2743,null,null,2325,null,null,2277,null,null,2525,null,null,3013,null,null,1807,null,null,3278,null,null,3787,null,null,2757,null,null,2841,null,null,2093,null,null,2408,null,null,2792,null,null,2806,null,null,3156,null,null,3217,null,null,7423,null,null,2985,null,null,2710,null,null,2846,null,null,2501,null,null,3420,null,null,2216,null,null,3233,null,null,2104,null,null,2365,null,null,2259,null,null,3250,null,null,2953,null,null,2061,null,null,2725,null,null,2428,null,null,2013,null,null,2076,null,null,2046,null,null,1834,null,null,1856,null,null,35
10429686,25981,5376236,18759,246990,6282,168332,5967,177870,6475,128868,5542,223818,7312,109465,5402,197525,8044,122730,6015,233174,8225,107343,5203,298089,8786,317208,10659,254518,8910,275890,8477,205376,5841,294309,8672,350588,10064,287324,10363,485923,10756,890896,14627,5053450,18952,313291,8557,214815,6850,226504,7227,170454,7154,286535,8659,145273,6405,219458,8747,140894,6770,253729,7877,112366,5788,292227,8942,316686,9798,273105,7460,258428,7350,191755,7501,241629,7506,317452,9914,244211,7301,389289,9864,445349,10155,25981,null,null,18759,null,null,6282,null,null,5967,null,null,6475,null,null,5542,null,null,7312,null,null,5402,null,null,8044,null,null,6015,null,null,8225,null,null,5203,null,null,8786,null,null,10659,null,null,8910,null,null,8477,null,null,5841,null,null,8672,null,null,10064,null,null,10363,null,null,10756,null,null,14627,null,null,18952,null,null,8557,null,null,6850,null,null,7227,null,null,7154,null,null,8659,null,null,6405,null,null,8747,null,null,6770,null,null,7877,null,null,5788,null,null,8942,null,null,9798,null,null,7460,null,null,7350,null,null,7501,null,null,7506,null,null,9914,null,null,7301,null,null,9864,null,null,10155,null,null,36
5200447,18592,2698463,13247,150633,6218,89223,4736,102821,5097,65896,4187,117242,6704,59214,4184,95193,5787,72866,5173,134470,7432,75353,4891,183965,7604,201384,7876,160758,7303,155879,6963,114506,5560,151915,5921,167817,6848,121997,6172,183028,6526,294303,8602,2501984,14353,186734,6150,117420,5821,131474,5833,99533,4864,149211,7079,84153,4754,133776,7208,83450,4895,142382,6441,69886,4799,187710,8430,195299,6646,157402,6897,149932,6427,99826,5306,110416,5535,120129,5463,79143,5301,95429,4829,108679,5086,18592,null,null,13247,null,null,6218,null,null,4736,null,null,5097,null,null,4187,null,null,6704,null,null,4184,null,null,5787,null,null,5173,null,null,7432,null,null,4891,null,null,7604,null,null,7876,null,null,7303,null,null,6963,null,null,5560,null,null,5921,null,null,6848,null,null,6172,null,null,6526,null,null,8602,null,null,14353,null,null,6150,null,null,5821,null,null,5833,null,null,4864,null,null,7079,null,null,4754,null,null,7208,null,null,4895,null,null,6441,null,null,4799,null,null,8430,null,null,6646,null,null,6897,null,null,6427,null,null,5306,null,null,5535,null,null,5463,null,null,5301,null,null,4829,null,null,5086,null,null,37
455564,3745,249131,3062,11706,1646,9519,1727,8811,1454,5832,925,9128,1440,2855,884,7156,1340,4299,1160,9037,1530,4679,1075,12479,1945,14464,1735,15171,1982,17232,2300,11821,1414,16015,2061,21346,3395,13899,1566,22659,2102,31023,2281,206433,3421,13623,1596,9635,1316,10071,1406,7378,1390,10321,1551,5274,1067,9516,1431,6249,1439,10711,1674,8392,1528,17988,2128,18360,1893,14395,1843,15149,2066,11036,1746,8990,1332,9616,1331,6510,1152,7049,1332,6170,1130,3745,null,null,3062,null,null,1646,null,null,1727,null,null,1454,null,null,925,null,null,1440,null,null,884,null,null,1340,null,null,1160,null,null,1530,null,null,1075,null,null,1945,null,null,1735,null,null,1982,null,null,2300,null,null,1414,null,null,2061,null,null,3395,null,null,1566,null,null,2102,null,null,2281,null,null,3421,null,null,1596,null,null,1316,null,null,1406,null,null,1390,null,null,1551,null,null,1067,null,null,1431,null,null,1439,null,null,1674,null,null,1528,null,null,2128,null,null,1893,null,null,1843,null,null,2066,null,null,1746,null,null,1332,null,null,1331,null,null,1152,null,null,1332,null,null,1130,null,null,38
6166974,21603,3203961,15411,183111,6838,131136,5326,126324,5140,83627,4762,136587,5660,61235,3924,103344,4703,63093,4138,129306,5614,69837,4964,181705,6868,211041,7084,182913,7181,205756,6617,138935,5748,190255,7055,229705,6413,182283,6118,262928,7670,330840,7658,2963013,14717,219599,7004,159151,6111,167698,6282,112026,5323,189674,6981,91692,4757,144696,6200,94639,4950,169248,6313,83844,3910,211711,6947,224547,6848,169996,6641,162429,6579,116255,5519,133898,5573,151750,5136,117667,5167,130288,5531,112205,4667,21603,null,null,15411,null,null,6838,null,null,5326,null,null,5140,null,null,4762,null,null,5660,null,null,3924,null,null,4703,null,null,4138,null,null,5614,null,null,4964,null,null,6868,null,null,7084,null,null,7181,null,null,6617,null,null,5748,null,null,7055,null,null,6413,null,null,6118,null,null,7670,null,null,7658,null,null,14717,null,null,7004,null,null,6111,null,null,6282,null,null,5323,null,null,6981,null,null,4757,null,null,6200,null,null,4950,null,null,6313,null,null,3910,null,null,6947,null,null,6848,null,null,6641,null,null,6579,null,null,5519,null,null,5573,null,null,5136,null,null,5167,null,null,5531,null,null,4667,null,null,39
1960294,10253,1040350,6917,49590,3086,32560,2217,44897,2827,28663,2595,44615,3181,21852,2001,36880,2819,23549,2041,54013,2974,27204,2249,68816,3820,71489,3460,62334,3495,62907,3269,46960,2791,56592,3028,71388,3654,59132,2781,76758,3044,100151,4097,919944,6954,73385,3193,46089,3297,50550,3001,33439,2383,61503,3355,33410,2874,50476,3242,29509,2108,54677,3701,32968,2587,69656,4065,80314,4203,61126,3790,51905,3092,33691,2053,31480,2341,38333,2458,28767,2072,31524,2417,27142,2145,10253,null,null,6917,null,null,3086,null,null,2217,null,null,2827,null,null,2595,null,null,3181,null,null,2001,null,null,2819,null,null,2041,null,null,2974,null,null,2249,null,null,3820,null,null,3460,null,null,3495,null,null,3269,null,null,2791,null,null,3028,null,null,3654,null,null,2781,null,null,3044,null,null,4097,null,null,6954,null,null,3193,null,null,3297,null,null,3001,null,null,2383,null,null,3355,null,null,2874,null,null,3242,null,null,2108,null,null,3701,null,null,2587,null,null,4065,null,null,4203,null,null,3790,null,null,3092,null,null,2053,null,null,2341,null,null,2458,null,null,2072,null,null,2417,null,null,2145,null,null,40
2187015,14250,1151245,8803,64029,4191,49153,3819,43561,3821,29703,2671,48684,3454,26366,2754,37487,3311,30520,3354,52049,3722,31487,3625,66857,3688,76643,4931,54935,3828,66631,3789,46144,3497,57243,4048,78392,3617,61483,3846,91827,4383,138051,4312,1035770,10156,82340,4290,52264,3862,60632,4158,42314,3205,63983,4236,32971,3008,48212,3586,32302,3017,60117,4035,29964,2934,65964,3870,78371,4333,59938,3981,48045,3476,41416,2689,41149,2545,50552,2781,39810,3162,51544,4049,53882,3597,14250,null,null,8803,null,null,4191,null,null,3819,null,null,3821,null,null,2671,null,null,3454,null,null,2754,null,null,3311,null,null,3354,null,null,3722,null,null,3625,null,null,3688,null,null,4931,null,null,3828,null,null,3789,null,null,3497,null,null,4048,null,null,3617,null,null,3846,null,null,4383,null,null,4312,null,null,10156,null,null,4290,null,null,3862,null,null,4158,null,null,3205,null,null,4236,null,null,3008,null,null,3586,null,null,3017,null,null,4035,null,null,2934,null,null,3870,null,null,4333,null,null,3981,null,null,3476,null,null,2689,null,null,2545,null,null,2781,null,null,3162,null,null,4049,null,null,3597,null,null,41
6803375,21713,3532088,15324,200849,6926,139000,4702,130264,4922,86417,4334,133787,6303,61428,4170,109238,5449,67349,3807,140901,5329,72561,4333,193735,7910,217039,6647,183897,5994,209661,7055,159868,5063,202707,6749,266413,8218,199746,7567,307881,8069,449347,8792,3271287,15574,244218,6758,177065,6770,173652,6284,126937,5262,180430,6705,89948,3766,143129,6404,91274,4519,169588,6150,88278,4780,233897,7497,238613,6876,189299,6563,184017,6991,128048,5017,149860,5452,176819,5215,141223,5289,185704,5354,159288,6006,21713,null,null,15324,null,null,6926,null,null,4702,null,null,4922,null,null,4334,null,null,6303,null,null,4170,null,null,5449,null,null,3807,null,null,5329,null,null,4333,null,null,7910,null,null,6647,null,null,5994,null,null,7055,null,null,5063,null,null,6749,null,null,8218,null,null,7567,null,null,8069,null,null,8792,null,null,15574,null,null,6758,null,null,6770,null,null,6284,null,null,5262,null,null,6705,null,null,3766,null,null,6404,null,null,4519,null,null,6150,null,null,4780,null,null,7497,null,null,6876,null,null,6563,null,null,6991,null,null,5017,null,null,5452,null,null,5215,null,null,5289,null,null,5354,null,null,6006,null,null,42
582207,7246,297108,4568,16679,2054,11533,1714,13023,1978,6500,1397,9933,1696,5426,1276,7243,1448,6130,1209,11460,2012,5736,1353,16223,2293,16440,2077,15208,1841,18867,2309,12608,1934,18336,2346,23373,2607,17988,2358,28571,2950,35831,2881,285099,5373,20162,2279,12907,1855,13758,2048,9081,1780,15118,2003,8892,1593,11099,1467,6937,1637,15835,1826,6971,1315,18357,2484,22583,2460,16698,1877,15840,1998,11629,1680,13517,1683,16003,1785,14444,1926,20905,2176,14363,1638,7246,null,null,4568,null,null,2054,null,null,1714,null,null,1978,null,null,1397,null,null,1696,null,null,1276,null,null,1448,null,null,1209,null,null,2012,null,null,1353,null,null,2293,null,null,2077,null,null,1841,null,null,2309,null,null,1934,null,null,2346,null,null,2607,null,null,2358,null,null,2950,null,null,2881,null,null,5373,null,null,2279,null,null,1855,null,null,2048,null,null,1780,null,null,2003,null,null,1593,null,null,1467,null,null,1637,null,null,1826,null,null,1315,null,null,2484,null,null,2460,null,null,1877,null,null,1998,null,null,1680,null,null,1683,null,null,1785,null,null,1926,null,null,2176,null,null,1638,null,null,44
2501721,15959,1279875,10117,72607,4813,44712,4123,48247,3856,32953,3399,57688,4306,27754,3738,50166,4810,35190,3169,60122,4467,32401,3433,91660,5872,90623,5546,73586,4929,76340,4877,58862,4289,68880,5088,84270,4858,57376,4238,94419,5353,122019,4754,1221846,11182,93834,5207,57067,4256,59673,4795,56355,4664,80998,4936,40824,3208,58818,3771,43711,3281,81296,5427,40340,3565,92959,5535,101417,5558,74454,5114,68164,4584,51019,3393,51411,4007,59223,4627,31742,3074,39591,2928,38950,3382,15959,null,null,10117,null,null,4813,null,null,4123,null,null,3856,null,null,3399,null,null,4306,null,null,3738,null,null,4810,null,null,3169,null,null,4467,null,null,3433,null,null,5872,null,null,5546,null,null,4929,null,null,4877,null,null,4289,null,null,5088,null,null,4858,null,null,4238,null,null,5353,null,null,4754,null,null,11182,null,null,5207,null,null,4256,null,null,4795,null,null,4664,null,null,4936,null,null,3208,null,null,3771,null,null,3281,null,null,5427,null,null,3565,null,null,5535,null,null,5558,null,null,5114,null,null,4584,null,null,3393,null,null,4007,null,null,4627,null,null,3074,null,null,2928,null,null,3382,null,null,45
