B07403_001E,B07403_001M,B07403_002E,B07403_002M,B07403_003E,B07403_003M,B07403_004E,B07403_004M,B07403_005E,B07403_005M,B07403_006E,B07403_006M,B07403_007E,B07403_007M,B07403_008E,B07403_008M,B07403_009E,B07403_009M,B07403_010E,B07403_010M,B07403_011E,B07403_011M,B07403_012E,B07403_012M,B07403_013E,B07403_013M,B07403_014E,B07403_014M,B07403_015E,B07403_015M,B07403_001M,B07403_001EA,B07403_001MA,B07403_002M,B07403_002EA,B07403_002MA,B07403_003M,B07403_003EA,B07403_003MA,B07403_004M,B07403_004EA,B07403_004MA,B07403_005M,B07403_005EA,B07403_005MA,B07403_006M,B07403_006EA,B07403_006MA,B07403_007M,B07403_007EA,B07403_007MA,B07403_008M,B07403_008EA,B07403_008MA,B07403_009M,B07403_009EA,B07403_009MA,B07403_010M,B07403_010EA,B07403_010MA,B07403_011M,B07403_011EA,B07403_011MA,B07403_012M,B07403_012EA,B07403_012MA,B07403_013M,B07403_013EA,B07403_013MA,B07403_014M,B07403_014EA,B07403_014MA,B07403_015M,B07403_015EA,B07403_015MA,state
1309085,6854,638629,4350,670456,4798,1146220,8252,561535,5256,584685,5851,93532,5726,44126,3131,49406,3885,36360,4036,16816,2097,19544,2627,32973,3936,16152,2134,16821,2607,6854,null,null,4350,null,null,4798,null,null,8252,null,null,5256,null,null,5851,null,null,5726,null,null,3131,null,null,3885,null,null,4036,null,null,2097,null,null,2627,null,null,3936,null,null,2134,null,null,2607,null,null,23
5932919,16648,2875080,9549,3057839,10402,5140378,24631,2489541,12443,2650837,15157,434640,20220,207800,10228,226840,12126,171783,9937,86125,5140,85658,6468,186118,10688,91614,6422,94504,6276,16648,null,null,9549,null,null,10402,null,null,24631,null,null,12443,null,null,15157,null,null,20220,null,null,10228,null,null,12126,null,null,9937,null,null,5140,null,null,6468,null,null,10688,null,null,6422,null,null,6276,null,null,24
6699911,14962,3250326,9354,3449585,10160,5866016,20917,2834458,12321,3031558,13032,481509,15060,241337,9560,240172,9157,175513,8780,84976,5369,90537,5477,176873,8438,89555,5266,87318,5457,14962,null,null,9354,null,null,10160,null,null,20917,null,null,12321,null,null,13032,null,null,15060,null,null,9560,null,null,9157,null,null,8780,null,null,5369,null,null,5477,null,null,8438,null,null,5266,null,null,5457,null,null,25
9759399,15082,4800698,9552,4958701,9788,8362412,27022,4101401,14953,4261011,15959,865726,23819,424563,13584,441163,13327,374907,12648,194959,7702,179948,6893,156354,9660,79775,5406,76579,5821,15082,null,null,9552,null,null,9788,null,null,27022,null,null,14953,null,null,15959,null,null,23819,null,null,13584,null,null,13327,null,null,12648,null,null,7702,null,null,6893,null,null,9660,null,null,5406,null,null,5821,null,null,26
5435974,12645,2706971,8606,2729003,7503,4669227,18130,2316268,9936,2352959,11499,389889,13616,193964,6651,195925,8695,255275,9185,133934,5710,121341,5531,121583,8586,62805,4953,58778,5058,12645,null,null,8606,null,null,7503,null,null,18130,null,null,9936,null,null,11499,null,null,13616,null,null,6651,null,null,8695,null,null,9185,null,null,5710,null,null,5531,null,null,8586,null,null,4953,null,null,5058,null,null,27
2958099,10094,1424736,7559,1533363,8180,2556013,17776,1222438,10955,1333575,11929,225078,14208,109191,7273,115887,9039,99499,6802,53316,4317,46183,3984,77509,6994,39791,4413,37718,3668,10094,null,null,7559,null,null,8180,null,null,17776,null,null,10955,null,null,11929,null,null,14208,null,null,7273,null,null,9039,null,null,6802,null,null,4317,null,null,3984,null,null,6994,null,null,4413,null,null,3668,null,null,28
5996637,16811,2945542,10756,3051095,10678,5078669,22798,2483569,13735,2595100,13883,513247,18511,252815,10262,260432,10991,245544,10743,125777,5716,119767,6562,159177,11968,83381,6977,75796,6375,16811,null,null,10756,null,null,10678,null,null,22798,null,null,13735,null,null,13883,null,null,18511,null,null,10262,null,null,10991,null,null,10743,null,null,5716,null,null,6562,null,null,11968,null,null,6977,null,null,6375,null,null,29
1022953,6804,514490,4836,508463,4302,863174,7519,435685,5173,427489,4814,92044,6758,44739,4141,47305,3823,36256,4092,18425,2556,17831,2445,31479,4671,15641,2685,15838,2680,6804,null,null,4836,null,null,4302,null,null,7519,null,null,5173,null,null,4814,null,null,6758,null,null,4141,null,null,3823,null,null,4092,null,null,2556,null,null,2445,null,null,4671,null,null,2685,null,null,2680,null,null,30
1868700,9462,932215,5872,936485,6034,1573126,12455,784520,7472,788606,7420,177748,10386,88967,5808,88781,6241,70370,4814,34157,2959,36213,2861,47456,5284,24571,3243,22885,2838,9462,null,null,5872,null,null,6034,null,null,12455,null,null,7472,null,null,7420,null,null,10386,null,null,5808,null,null,6241,null,null,4814,null,null,2959,null,null,2861,null,null,5284,null,null,3243,null,null,2838,null,null,31
2863430,11290,1432600,7354,1430830,6606,2400809,18901,1200239,11000,1200570,10539,348406,17387,170809,9236,177597,9399,25652,3143,14985,2067,10667,1871,88563,8182,46567,5089,41996,4389,11290,null,null,7354,null,null,6606,null,null,18901,null,null,11000,null,null,10539,null,null,17387,null,null,9236,null,null,9399,null,null,3143,null,null,2067,null,null,1871,null,null,8182,null,null,5089,null,null,4389,null,null,32
1308299,7892,648058,5316,660241,4473,1122068,9993,556724,5880,565344,6225,105715,7789,50984,4084,54731,5400,34888,4135,17496,2730,17392,2307,45628,4655,22854,2920,22774,2391,7892,null,null,5316,null,null,4473,null,null,9993,null,null,5880,null,null,6225,null,null,7789,null,null,4084,null,null,5400,null,null,4135,null,null,2730,null,null,2307,null,null,4655,null,null,2920,null,null,2391,null,null,33
8865156,16083,4326024,10206,4539132,9761,7934689,25558,3863605,13487,4071084,15464,489610,18514,240070,9815,249540,11480,214027,13667,112272,7657,101755,7273,226830,11598,110077,6378,116753,7178,16083,null,null,10206,null,null,9761,null,null,25558,null,null,13487,null,null,15464,null,null,18514,null,null,9815,null,null,11480,null,null,13667,null,null,7657,null,null,7273,null,null,11598,null,null,6378,null,null,7178,null,null,34
2048029,9927,1012337,6419,1035692,7111,1768040,12935,874562,8645,893478,7541,170973,11198,82982,6436,87991,6550,43438,5234,22778,3242,20660,2862,65578,7115,32015,3784,33563,4297,9927,null,null,6419,null,null,7111,null,null,12935,null,null,8645,null,null,7541,null,null,11198,null,null,6436,null,null,6550,null,null,5234,null,null,3242,null,null,2862,null,null,7115,null,null,3784,null,null,4297,null,null,35
19549787,22966,9489306,15384,10060481,14053,17465164,35945,8438318,21232,9026846,21002,1155869,27030,574556,15598,581313,15786,478618,13059,250838,8038,227780,8232,450136,16495,225594,10304,224542,9928,22966,null,null,15384,null,null,14053,null,null,35945,null,null,21232,null,null,21002,null,null,27030,null,null,15598,null,null,15786,null,null,13059,null,null,8038,null,null,8232,null,null,16495,null,null,10304,null,null,9928,null,null,36
9907799,21539,4816459,14121,5091340,14549,8460264,33199,4106445,20312,4353819,19879,806732,22672,384776,12477,421956,13566,384240,16217,192876,9346,191364,9626,256563,13176,132362,7319,124201,7820,21539,null,null,14121,null,null,14549,null,null,33199,null,null,20312,null,null,19879,null,null,22672,null,null,12477,null,null,13566,null,null,16217,null,null,9346,null,null,9626,null,null,13176,null,null,7319,null,null,7820,null,null,37
749559,6119,385388,4624,364171,3380,620891,7724,318373,5055,302518,4399,66890,6070,33071,3608,33819,3216,24120,2937,12770,2088,11350,1601,37658,4510,21174,2735,16484,2335,6119,null,null,4624,null,null,3380,null,null,7724,null,null,5055,null,null,4399,null,null,6070,null,null,3608,null,null,3216,null,null,2937,null,null,2088,null,null,1601,null,null,4510,null,null,2735,null,null,2335,null,null,38
11449916,15437,5602406,11007,5847510,11924,9755589,33208,4763631,19136,4991958,20487,1084665,26585,525464,15658,559201,15648,397621,15310,209690,9347,187931,8549,212041,11667,103621,6135,108420,7883,15437,null,null,11007,null,null,11924,null,null,33208,null,null,19136,null,null,20487,null,null,26585,null,null,15658,null,null,15648,null,null,15310,null,null,9347,null,null,8549,null,null,11667,null,null,6135,null,null,7883,null,null,39
3861933,12254,1906892,8185,1955041,6405,3225478,15384,1588293,9087,1637185,9471,373578,12470,184458,7657,189120,7019,157192,7416,81683,4213,75509,4608,105685,7270,52458,4410,53227,4490,12254,null,null,8185,null,null,6405,null,null,15384,null,null,9087,null,null,9471,null,null,12470,null,null,7657,null,null,7019,null,null,7416,null,null,4213,null,null,4608,null,null,7270,null,null,4410,null,null,4490,null,null,40
3992924,13852,1978789,9221,2014135,7519,3307805,19198,1633670,11001,1674135,11990,421818,16591,208291,8783,213527,10179,156132,10429,81309,6175,74823,5777,107169,8047,55519,4756,51650,4667,13852,null,null,9221,null,null,7519,null,null,19198,null,null,11001,null,null,11990,null,null,16591,null,null,8783,null,null,10179,null,null,10429,null,null,6175,null,null,5777,null,null,8047,null,null,4756,null,null,4667,null,null,41
12582424,17042,6159940,12296,6422484,10739,11016361,36704,5375730,21891,5640631,21297,957372,28900,467821,15213,489551,17072,350899,13072,187794,8368,163105,7052,257792,13407,128595,8294,129197,7225,17042,null,null,12296,null,null,10739,null,null,36704,null,null,21891,null,null,21297,null,null,28900,null,null,15213,null,null,17072,null,null,13072,null,null,8368,null,null,7052,null,null,13407,null,null,8294,null,null,7225,null,null,42
1040905,7108,501550,4400,539355,4208,898574,10119,431628,5338,466946,5932,87786,8359,42447,4346,45339,4959,18939,3441,9318,2011,9621,1955,35606,4619,18157,2580,17449,2895,7108,null,null,4400,null,null,4208,null,null,10119,null,null,5338,null,null,5932,null,null,8359,null,null,4346,null,null,4959,null,null,3441,null,null,2011,null,null,1955,null,null,4619,null,null,2580,null,null,2895,null,null,44
4847055,14712,2351721,10181,2495334,9048,4176954,27733,2020520,14548,2156434,17484,375170,16923,177152,9454,198018,10748,167245,12514,87543,7831,79702,6513,127686,9009,66506,5086,61180,5263,14712,null,null,10181,null,null,9048,null,null,27733,null,null,14548,null,null,17484,null,null,16923,null,null,9454,null,null,10748,null,null,12514,null,null,7831,null,null,6513,null,null,9009,null,null,5086,null,null,5263,null,null,45
847663,5417,428061,3401,419602,3578,720262,7279,362493,4610,357769,4545,66837,5767,34789,3760,32048,3082,30910,3371,15926,2061,14984,2173,29654,4035,14853,2516,14801,2071,5417,null,null,3401,null,null,3578,null,null,7279,null,null,4610,null,null,4545,null,null,5767,null,null,3760,null,null,3082,null,null,3371,null,null,2061,null,null,2173,null,null,4035,null,null,2516,null,null,2071,null,null,46
6569450,17094,3205084,11336,3364366,10902,5644022,24352,2752594,13845,2891428,15246,544359,20294,262618,10943,281741,12506,198256,10338,99340,5976,98916,6414,182813,11834,90532,6082,92281,7702,17094,null,null,11336,null,null,10902,null,null,24352,null,null,13845,null,null,15246,null,null,20294,null,null,10943,null,null,12506,null,null,10338,null,null,5976,null,null,6414,null,null,11834,null,null,6082,null,null,7702,null,null,47
27150221,30269,13466939,21346,13683282,20202,23105984,50841,11420651,31334,11685333,32152,2540031,49361,1259963,27487,1280068,28433,1059866,26452,552174,16939,507692,14528,444340,17603,234151,10054,210189,9974,30269,null,null,21346,null,null,20202,null,null,50841,null,null,31334,null,null,32152,null,null,49361,null,null,27487,null,null,28433,null,null,26452,null,null,16939,null,null,14528,null,null,17603,null,null,10054,null,null,9974,null,null,48
2956129,13958,1493047,7862,1463082,8085,2474308,19586,1241998,11646,1232310,10571,291029,13965,150327,7460,140702,8441,104989,9632,55018,5659,49971,5139,85803,7290,45704,4269,40099,4054,13958,null,null,7862,null,null,8085,null,null,19586,null,null,11646,null,null,10571,null,null,13965,null,null,7460,null,null,8441,null,null,9632,null,null,5659,null,null,5139,null,null,7290,null,null,4269,null,null,4054,null,null,49
619705,4167,306890,3044,312815,2505,535268,5519,263077,3620,272191,3215,46864,4632,24310,2907,22554,2727,13880,2219,7128,1291,6752,1300,23693,3631,12375,2318,11318,1989,4167,null,null,3044,null,null,2505,null,null,5519,null,null,3620,null,null,3215,null,null,4632,null,null,2907,null,null,2727,null,null,2219,null,null,1291,null,null,1300,null,null,3631,null,null,2318,null,null,1989,null,null,50
8245479,20370,4055596,15261,4189883,12299,7008805,27572,3433191,16692,3575614,17287,543822,20532,266896,12101,276926,11218,417181,14152,210059,8090,207122,9081,275671,12730,145450,7448,130221,7530,20370,null,null,15261,null,null,12299,null,null,27572,null,null,16692,null,null,17287,null,null,20532,null,null,12101,null,null,11218,null,null,14152,null,null,8090,null,null,9081,null,null,12730,null,null,7448,null,null,7530,null,null,51
7075411,17217,3529443,10299,3545968,11116,5924723,30369,2951364,17098,2973359,16943,731854,25560,367291,13543,364563,14616,226472,10743,113274,6186,113198,6057,192362,9698,97514,5665,94848,5726,17217,null,null,10299,null,null,11116,null,null,30369,null,null,17098,null,null,16943,null,null,25560,null,null,13543,null,null,14616,null,null,10743,null,null,6186,null,null,6057,null,null,9698,null,null,5665,null,null,5726,null,null,53
1811247,8030,889088,5361,922159,5409,1582818,10978,775652,6915,807166,7071,127187,8014,61227,4603,65960,4879,49766,4378,26140,2482,23626,2858,51476,4475,26069,2803,25407,2745,8030,null,null,5361,null,null,5409,null,null,10978,null,null,6915,null,null,7071,null,null,8014,null,null,4603,null,null,4879,null,null,4378,null,null,2482,null,null,2858,null,null,4475,null,null,2803,null,null,2745,null,null,54
5687229,10679,2828828,6362,2858401,8640,4876817,20516,2426791,10203,2450026,13993,483080,15475,232918,9028,250162,8564,213450,9343,112568,5400,100882,5903,113882,7025,56551,3950,57331,4360,10679,null,null,6362,null,null,8640,null,null,20516,null,null,10203,null,null,13993,null,null,15475,null,null,9028,null,null,8564,null,null,9343,null,null,5400,null,null,5903,null,null,7025,null,null,3950,null,null,4360,null,null,55
576175,6089,294305,3880,281870,3563,472996,8803,240144,5908,232852,4106,61542,6060,31764,3659,29778,2944,14453,3004,7619,1761,6834,1627,27184,3871,14778,2540,12406,2112,6089,null,null,3880,null,null,3563,null,null,8803,null,null,5908,null,null,4106,null,null,6060,null,null,3659,null,null,2944,null,null,3004,null,null,1761,null,null,1627,null,null,3871,null,null,2540,null,null,2112,null,null,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
4771736,11991,2312840,8734,2458896,9134,4141850,18249,1997215,11998,2144635,11574,383582,15840,187679,8748,195903,8895,146412,10428,75789,6657,70623,5508,99892,7271,52157,4919,47735,4006,11991,null,null,8734,null,null,9134,null,null,18249,null,null,11998,null,null,11574,null,null,15840,null,null,8748,null,null,8895,null,null,10428,null,null,6657,null,null,5508,null,null,7271,null,null,4919,null,null,4006,null,null,01
735975,5811,383105,3849,352870,3980,593897,7921,309751,5219,284146,4888,78966,6119,40346,4268,38620,3266,21038,2800,11778,1882,9260,1646,42074,4504,21230,2423,20844,2909,5811,null,null,3849,null,null,3980,null,null,7921,null,null,5219,null,null,4888,null,null,6119,null,null,4268,null,null,3266,null,null,2800,null,null,1882,null,null,1646,null,null,4504,null,null,2423,null,null,2909,null,null,02
6716933,19760,3330220,11969,3386713,11247,5586753,30225,2757136,18584,2829617,16232,811714,24479,406410,14386,405304,13032,126363,8411,68946,4807,57417,5209,192103,11736,97728,6797,94375,6101,19760,null,null,11969,null,null,11247,null,null,30225,null,null,18584,null,null,16232,null,null,24479,null,null,14386,null,null,13032,null,null,8411,null,null,4807,null,null,5209,null,null,11736,null,null,6797,null,null,6101,null,null,04
2941549,10249,1445842,8555,1495707,6409,2484705,17957,1215708,11052,1268997,10149,276078,14350,132446,8114,143632,8032,108733,7972,59240,5097,49493,4539,72033,6995,38448,4607,33585,3379,10249,null,null,8555,null,null,6409,null,null,17957,null,null,11052,null,null,10149,null,null,14350,null,null,8114,null,null,8032,null,null,7972,null,null,5097,null,null,4539,null,null,6995,null,null,4607,null,null,3379,null,null,05
38589754,27960,19157136,18568,19432618,19132,33594813,62303,16621590,36425,16973223,34302,3252953,51100,1627263,29259,1625690,29527,1084298,27912,572171,15708,512127,15409,657690,18597,336112,11464,321578,9802,27960,null,null,18568,null,null,19132,null,null,62303,null,null,36425,null,null,34302,null,null,51100,null,null,29259,null,null,29527,null,null,27912,null,null,15708,null,null,15409,null,null,18597,null,null,11464,null,null,9802,null,null,06
5413958,18266,2723603,10769,2690355,10568,4466067,27786,2238832,15038,2227235,16321,478923,19422,242685,10412,236238,11143,275789,13523,142336,7880,133453,7474,193179,11032,99750,6437,93429,6449,18266,null,null,10769,null,null,10568,null,null,27786,null,null,15038,null,null,16321,null,null,19422,null,null,10412,null,null,11143,null,null,13523,null,null,7880,null,null,7474,null,null,11032,null,null,6437,null,null,6449,null,null,08
3552670,12142,1732355,7886,1820315,7660,3116440,16535,1514494,9721,1601946,9861,256713,12982,128140,7052,128573,8208,66603,5925,32621,3319,33982,3772,112914,9320,57100,5962,55814,4961,12142,null,null,7886,null,null,7660,null,null,16535,null,null,9721,null,null,9861,null,null,12982,null,null,7052,null,null,8208,null,null,5925,null,null,3319,null,null,3772,null,null,9320,null,null,5962,null,null,4961,null,null,09
931668,5402,451767,3496,479901,3754,817779,9121,396040,4549,421739,6101,76715,8070,36746,4089,39969,5281,8432,1845,4891,1360,3541,1075,28742,4020,14090,2368,14652,2379,5402,null,null,3496,null,null,3754,null,null,9121,null,null,4549,null,null,6101,null,null,8070,null,null,4089,null,null,5281,null,null,1845,null,null,1360,null,null,1075,null,null,4020,null,null,2368,null,null,2379,null,null,10
662685,7819,314510,4383,348175,5425,538547,7335,254246,4183,284301,4677,64166,6120,31656,3829,32510,3404,0,193,0,193,0,193,59972,5669,28608,2792,31364,3899,7819,null,null,4383,null,null,5425,null,null,7335,null,null,4183,null,null,4677,null,null,6120,null,null,3829,null,null,3404,null,null,193,null,null,193,null,null,193,null,null,5669,null,null,2792,null,null,3899,null,null,11
