C02003_001E,C02003_001M,C02003_002E,C02003_002M,C02003_003E,C02003_003M,C02003_004E,C02003_004M,C02003_005E,C02003_005M,C02003_006E,C02003_006M,C02003_007E,C02003_007M,C02003_008E,C02003_008M,C02003_009E,C02003_009M,C02003_010E,C02003_010M,C02003_011E,C02003_011M,C02003_012E,C02003_012M,C02003_013E,C02003_013M,C02003_014E,C02003_014M,C02003_015E,C02003_015M,C02003_016E,C02003_016M,C02003_017E,C02003_017M,C02003_018E,C02003_018M,C02003_019E,C02003_019M,C02003_001M,C02003_001EA,C02003_001MA,C02003_002M,C02003_002EA,C02003_002MA,C02003_003M,C02003_003EA,C02003_003MA,C02003_004M,C02003_004EA,C02003_004MA,C02003_005M,C02003_005EA,C02003_005MA,C02003_006M,C02003_006EA,C02003_006MA,C02003_007M,C02003_007EA,C02003_007MA,C02003_008M,C02003_008EA,C02003_008MA,C02003_009M,C02003_009EA,C02003_009MA,C02003_010M,C02003_010EA,C02003_010MA,C02003_011M,C02003_011EA,C02003_011MA,C02003_012M,C02003_012EA,C02003_012MA,C02003_013M,C02003_013EA,C02003_013MA,C02003_014M,C02003_014EA,C02003_014MA,C02003_015M,C02003_015EA,C02003_015MA,C02003_016M,C02003_016EA,C02003_016MA,C02003_017M,C02003_017EA,C02003_017MA,C02003_018M,C02003_018EA,C02003_018MA,C02003_019M,C02003_019EA,C02003_019MA,state
1331479,-555555555,1305139,2599,1257120,1699,19963,1930,7893,1203,17499,1510,214,200,2450,826,26340,2599,669,418,25671,2481,25094,2519,5433,1541,12380,1804,5142,1232,102,101,2037,776,1151,776,95,172,-555555555,null,*****,2599,null,null,1699,null,null,1930,null,null,1203,null,null,1510,null,null,200,null,null,826,null,null,2599,null,null,418,null,null,2481,null,null,2519,null,null,1541,null,null,1804,null,null,1232,null,null,101,null,null,776,null,null,776,null,null,172,null,null,23
6016447,-555555555,5815406,10942,3397255,13132,1793593,9302,15234,2478,376518,4946,2480,1196,230326,12625,201041,10942,21692,4374,179349,10050,183931,10689,67328,6543,15865,2410,50182,4475,12450,3530,38106,5466,16004,3041,1106,664,-555555555,null,*****,10942,null,null,13132,null,null,9302,null,null,2478,null,null,4946,null,null,1196,null,null,12625,null,null,10942,null,null,4374,null,null,10050,null,null,10689,null,null,6543,null,null,2410,null,null,4475,null,null,3530,null,null,5466,null,null,3041,null,null,664,null,null,24
6811779,-555555555,6599414,11429,5350175,16114,506677,8067,12547,2138,440845,5571,3758,1532,285412,15924,212365,11429,30061,3904,182304,11158,197559,11430,93694,8914,18638,1754,42365,4813,4069,1312,38793,4743,13511,2092,1295,778,-555555555,null,*****,11429,null,null,16114,null,null,8067,null,null,2138,null,null,5571,null,null,1532,null,null,15924,null,null,11429,null,null,3904,null,null,11158,null,null,11430,null,null,8914,null,null,1754,null,null,4813,null,null,1312,null,null,4743,null,null,2092,null,null,778,null,null,25
9928300,-555555555,9622080,11961,7793481,10297,1363336,9361,51161,3519,292514,4773,2967,841,118621,8994,306220,11961,26535,4239,279685,10897,282394,10622,107431,7237,68745,2962,55360,4801,16461,3636,34397,4466,21746,3532,2080,1010,-555555555,null,*****,11961,null,null,10297,null,null,9361,null,null,3519,null,null,4773,null,null,841,null,null,8994,null,null,11961,null,null,4239,null,null,10897,null,null,10622,null,null,7237,null,null,2962,null,null,4801,null,null,3636,null,null,4466,null,null,3532,null,null,1010,null,null,26
5519952,-555555555,5363306,7970,4596566,6383,331308,5844,63229,2949,258899,4686,1452,500,111852,6950,156646,7970,14236,2862,142410,7004,145512,7838,51252,4799,30632,2462,38810,3666,4164,1531,20654,3643,10117,2248,1017,615,-555555555,null,*****,7970,null,null,6383,null,null,5844,null,null,2949,null,null,4686,null,null,500,null,null,6950,null,null,7970,null,null,2862,null,null,7004,null,null,7838,null,null,4799,null,null,2462,null,null,3666,null,null,1531,null,null,3643,null,null,2248,null,null,615,null,null,27
2988726,-555555555,2954874,4789,1748734,4269,1134958,6466,13260,1533,26708,2267,631,519,30583,4250,33852,4789,1930,907,31922,4779,31368,4473,12855,2788,7490,2313,4615,1845,2520,1602,3888,1384,2484,1083,0,213,-555555555,null,*****,4789,null,null,4269,null,null,6466,null,null,1533,null,null,2267,null,null,519,null,null,4250,null,null,4789,null,null,907,null,null,4779,null,null,4473,null,null,2788,null,null,2313,null,null,1845,null,null,1602,null,null,1384,null,null,1083,null,null,213,null,null,28
6093000,-555555555,5942900,8621,5011507,6627,702946,7236,30888,3351,117335,3722,9193,2040,71031,6374,150100,8621,9875,2153,140225,8441,140266,8377,57760,6160,38127,3037,25112,3454,3861,1169,15406,3329,9248,2128,586,421,-555555555,null,*****,8621,null,null,6627,null,null,7236,null,null,3351,null,null,3722,null,null,2040,null,null,6374,null,null,8621,null,null,2153,null,null,8441,null,null,8377,null,null,6160,null,null,3037,null,null,3454,null,null,1169,null,null,3329,null,null,2128,null,null,421,null,null,29
1042520,-555555555,1010302,2943,927374,1791,3949,1039,66231,2513,8432,1383,578,331,3738,1189,32218,2943,1486,627,30732,2809,30317,2910,4130,1092,19408,2529,3511,785,318,328,2950,964,1685,810,216,285,-555555555,null,*****,2943,null,null,1791,null,null,1039,null,null,2513,null,null,1383,null,null,331,null,null,1189,null,null,2943,null,null,627,null,null,2809,null,null,2910,null,null,1092,null,null,2529,null,null,785,null,null,328,null,null,964,null,null,810,null,null,285,null,null,30
1907116,-555555555,1861730,4417,1674863,6044,89879,3076,15865,1390,41548,3337,1227,579,38348,5844,45386,4417,3435,975,41951,4250,42480,4310,15892,2570,8782,1253,10045,3285,2044,851,5717,1229,2521,911,385,362,-555555555,null,*****,4417,null,null,6044,null,null,3076,null,null,1390,null,null,3337,null,null,579,null,null,5844,null,null,4417,null,null,975,null,null,4250,null,null,4310,null,null,2570,null,null,1253,null,null,3285,null,null,851,null,null,1229,null,null,911,null,null,362,null,null,31
2940058,-555555555,2800856,9741,1966690,14686,260993,5352,34267,3549,244373,5223,20240,1777,274293,14398,139202,9741,22212,4390,116990,8027,125300,9298,28846,4085,18251,3046,35430,3950,2868,1181,39905,5864,12963,2458,939,686,-555555555,null,*****,9741,null,null,14686,null,null,5352,null,null,3549,null,null,5223,null,null,1777,null,null,14398,null,null,9741,null,null,4390,null,null,8027,null,null,9298,null,null,4085,null,null,3046,null,null,3950,null,null,1181,null,null,5864,null,null,2458,null,null,686,null,null,32
1334795,-555555555,1306078,2992,1247155,2813,16671,1681,1450,764,32679,2286,66,87,8057,2144,28717,2992,2510,969,26207,2726,27275,2891,8021,1507,7142,1022,8556,2086,334,383,3222,1064,1442,642,0,187,-555555555,null,*****,2992,null,null,2813,null,null,1681,null,null,764,null,null,2286,null,null,87,null,null,2144,null,null,2992,null,null,969,null,null,2726,null,null,2891,null,null,1507,null,null,1022,null,null,2086,null,null,383,null,null,1064,null,null,642,null,null,187,null,null,33
8944469,-555555555,8707143,12507,6090908,22621,1194585,11078,20185,3332,854181,6311,3754,1973,543530,20839,237326,12507,57276,5500,180050,10615,215677,11955,72552,7127,16369,2467,49642,5596,6616,1426,70498,6198,20090,3208,1559,680,-555555555,null,*****,12507,null,null,22621,null,null,11078,null,null,3332,null,null,6311,null,null,1973,null,null,20839,null,null,12507,null,null,5500,null,null,10615,null,null,11955,null,null,7127,null,null,2467,null,null,5596,null,null,1426,null,null,6198,null,null,3208,null,null,680,null,null,34
2081015,-555555555,2015110,6313,1539634,11642,41043,2715,194133,4641,32346,2297,1428,667,206526,11007,65905,6313,24708,4015,41197,4312,61239,6198,7799,2071,16119,2784,9641,2230,1589,755,26091,3943,4414,1351,252,327,-555555555,null,*****,6313,null,null,11642,null,null,2715,null,null,4641,null,null,2297,null,null,667,null,null,11007,null,null,6313,null,null,4015,null,null,4312,null,null,6198,null,null,2071,null,null,2784,null,null,2230,null,null,755,null,null,3943,null,null,1351,null,null,327,null,null,35
19745289,-555555555,19128428,22455,12530463,29879,3080534,18978,73052,6204,1668036,11780,9236,2216,1767107,34876,616861,22455,148081,12174,468780,19051,567013,21182,184411,11789,58155,6507,122837,8194,17264,3127,184346,12984,45026,5070,4822,1739,-555555555,null,*****,22455,null,null,29879,null,null,18978,null,null,6204,null,null,11780,null,null,2216,null,null,34876,null,null,22455,null,null,12174,null,null,19051,null,null,21182,null,null,11789,null,null,6507,null,null,8194,null,null,3127,null,null,12984,null,null,5070,null,null,1739,null,null,36
10146788,-555555555,9877922,12841,6989065,14006,2182212,12962,120843,4912,275428,4413,6081,1112,304293,14221,268866,12841,26131,4676,242735,11901,245769,11940,99800,7778,40041,3001,40802,4231,24008,4737,41118,5889,21605,3771,1492,992,-555555555,null,*****,12841,null,null,14006,null,null,12962,null,null,4912,null,null,4413,null,null,1112,null,null,14221,null,null,12841,null,null,4676,null,null,11901,null,null,11940,null,null,7778,null,null,3001,null,null,4231,null,null,4737,null,null,5889,null,null,3771,null,null,992,null,null,37
757953,-555555555,736365,2952,660919,3096,19250,2426,41649,2292,9200,1807,233,278,5114,2109,21588,2952,2880,1334,18708,2599,20641,2882,2225,1264,10458,2166,3500,1071,228,183,4230,1596,931,527,16,29,-555555555,null,*****,2952,null,null,3096,null,null,2426,null,null,2292,null,null,1807,null,null,278,null,null,2109,null,null,2952,null,null,1334,null,null,2599,null,null,2882,null,null,1264,null,null,2166,null,null,1071,null,null,183,null,null,1596,null,null,527,null,null,29,null,null,38
11614373,-555555555,11289941,12837,9476221,11069,1443510,10409,18081,2486,239025,3799,4031,1045,109073,9109,324432,12837,24953,3354,299479,12789,301330,12194,158100,11358,47001,2707,48976,3588,12298,2703,34955,3757,21807,4010,1295,746,-555555555,null,*****,12837,null,null,11069,null,null,10409,null,null,2486,null,null,3799,null,null,1045,null,null,9109,null,null,12837,null,null,3354,null,null,12789,null,null,12194,null,null,11358,null,null,2707,null,null,3588,null,null,2703,null,null,3757,null,null,4010,null,null,746,null,null,39
3923561,-555555555,3619955,7998,2841467,7869,287373,4830,297948,7020,79246,2991,6143,1280,107778,7573,303606,7998,14120,2324,289486,7968,289650,7762,40183,4370,194889,6813,18489,2994,16061,2376,20028,2701,12619,1993,1337,830,-555555555,null,*****,7998,null,null,7869,null,null,4830,null,null,7020,null,null,2991,null,null,1280,null,null,7573,null,null,7998,null,null,2324,null,null,7968,null,null,7762,null,null,4370,null,null,6813,null,null,2994,null,null,2376,null,null,2701,null,null,1993,null,null,830,null,null,40
4093465,-555555555,3885872,10682,3455810,13019,79575,4274,45426,4348,169459,4996,14823,2564,120779,10539,207593,10682,16485,3531,191108,10675,191378,9882,25373,3876,85176,6841,47216,4293,809,454,32804,4047,15304,3800,911,586,-555555555,null,*****,10682,null,null,13019,null,null,4274,null,null,4348,null,null,4996,null,null,2564,null,null,10539,null,null,10682,null,null,3531,null,null,10675,null,null,9882,null,null,3876,null,null,6841,null,null,4293,null,null,454,null,null,4047,null,null,3800,null,null,586,null,null,41
12784227,-555555555,12460473,13735,10340877,15158,1407047,11772,23556,3760,423180,5309,3417,1040,262396,14058,323754,13735,41390,5747,282364,11719,297978,13365,138620,9038,41702,3643,50616,5189,15819,4026,51221,5942,24300,4466,1476,877,-555555555,null,*****,13735,null,null,15158,null,null,11772,null,null,3760,null,null,5309,null,null,1040,null,null,14058,null,null,13735,null,null,5747,null,null,11719,null,null,13365,null,null,9038,null,null,3643,null,null,5189,null,null,4026,null,null,5942,null,null,4466,null,null,877,null,null,42
1056426,-555555555,1023539,4436,850105,6310,67526,4174,5304,1774,36875,2185,1437,945,62292,6199,32887,4436,6927,2248,25960,3695,28704,4072,10297,2006,3374,1341,3920,1265,2663,1248,8450,2536,3910,1406,273,235,-555555555,null,*****,4436,null,null,6310,null,null,4174,null,null,1774,null,null,2185,null,null,945,null,null,6199,null,null,4436,null,null,2248,null,null,3695,null,null,4072,null,null,2006,null,null,1341,null,null,1265,null,null,1248,null,null,2536,null,null,1406,null,null,235,null,null,44
4961119,-555555555,4853023,9006,3342552,9869,1337644,8535,16010,2758,76870,3837,2561,1146,77386,9581,108096,9006,9158,2045,98938,8507,99555,8468,47081,6576,17077,1711,16099,3120,5625,2480,13673,2547,7881,2089,660,478,-555555555,null,*****,9006,null,null,9869,null,null,8535,null,null,2758,null,null,3837,null,null,1146,null,null,9581,null,null,9006,null,null,2045,null,null,8507,null,null,8468,null,null,6576,null,null,1711,null,null,3120,null,null,2480,null,null,2547,null,null,2089,null,null,478,null,null,45
865454,-555555555,843906,2935,732939,2644,14524,1410,77378,3710,12953,1806,218,228,5894,1933,21548,2935,1556,878,19992,2723,20334,2805,4873,1214,10595,2255,1879,858,408,323,2579,1114,922,456,292,318,-555555555,null,*****,2935,null,null,2644,null,null,1410,null,null,3710,null,null,1806,null,null,228,null,null,1933,null,null,2935,null,null,878,null,null,2723,null,null,2805,null,null,1214,null,null,2255,null,null,858,null,null,323,null,null,1114,null,null,456,null,null,318,null,null,46
6651194,-555555555,6511344,9818,5177478,9138,1114434,9305,19053,2905,116375,3917,4798,2309,79206,7466,139850,9818,12055,2519,127795,9338,132551,9486,57187,7084,33235,2731,19274,3068,4652,1896,18203,2800,6370,1630,929,533,-555555555,null,*****,9818,null,null,9138,null,null,9305,null,null,2905,null,null,3917,null,null,2309,null,null,7466,null,null,9818,null,null,2519,null,null,9338,null,null,9486,null,null,7084,null,null,2731,null,null,3068,null,null,1896,null,null,2800,null,null,1630,null,null,533,null,null,47
27862596,-555555555,27147882,21781,20702709,41751,3362283,16932,135275,9522,1300300,10959,25228,3345,1622087,41067,714714,21781,144589,11011,570125,17312,668593,20809,180303,12267,148499,9012,131791,9421,27589,5133,180411,12186,42854,5461,3267,1424,-555555555,null,*****,21781,null,null,41751,null,null,16932,null,null,9522,null,null,10959,null,null,3345,null,null,41067,null,null,21781,null,null,11011,null,null,17312,null,null,20809,null,null,12267,null,null,9012,null,null,9421,null,null,5133,null,null,12186,null,null,5461,null,null,1424,null,null,48
3051217,-555555555,2962173,6578,2633283,10649,32800,2988,31702,2887,70150,3381,29463,2219,164775,9993,89044,6578,13719,2960,75325,5366,82016,6069,13651,2759,15557,2144,25904,2946,706,506,26198,3843,6438,1602,590,474,-555555555,null,*****,6578,null,null,10649,null,null,2988,null,null,2887,null,null,3381,null,null,2219,null,null,9993,null,null,6578,null,null,2960,null,null,5366,null,null,6069,null,null,2759,null,null,2144,null,null,2946,null,null,506,null,null,3843,null,null,1602,null,null,474,null,null,49
624594,-555555555,612270,1632,589379,961,7893,1034,2177,936,9406,1088,252,261,3163,1496,12324,1632,559,311,11765,1572,11439,1487,2024,757,4526,726,3540,975,444,417,905,401,797,491,88,90,-555555555,null,*****,1632,null,null,961,null,null,1034,null,null,936,null,null,1088,null,null,261,null,null,1496,null,null,1632,null,null,311,null,null,1572,null,null,1487,null,null,757,null,null,726,null,null,975,null,null,417,null,null,401,null,null,491,null,null,90,null,null,50
8411808,-555555555,8101385,12755,5707035,12066,1601868,11353,23156,3519,532320,7196,8379,2085,228627,12459,310423,12755,35061,4260,275362,12151,281544,12025,103122,7898,28670,3115,78528,5725,14778,3374,56446,5361,27413,4022,1466,683,-555555555,null,*****,12755,null,null,12066,null,null,11353,null,null,3519,null,null,7196,null,null,2085,null,null,12459,null,null,12755,null,null,4260,null,null,12151,null,null,12025,null,null,7898,null,null,3115,null,null,5725,null,null,3374,null,null,5361,null,null,4022,null,null,683,null,null,51
7288000,-555555555,6873864,15502,5516602,14010,266977,8785,94637,6519,597215,8484,48182,3043,350251,13940,414136,15502,35409,4659,378727,14273,370620,14052,81387,7580,87335,4614,120629,7539,9509,2333,71760,6381,39899,5100,3617,1383,-555555555,null,*****,15502,null,null,14010,null,null,8785,null,null,6519,null,null,8484,null,null,3043,null,null,13940,null,null,15502,null,null,4659,null,null,14273,null,null,14052,null,null,7580,null,null,4614,null,null,7539,null,null,2333,null,null,6381,null,null,5100,null,null,1383,null,null,53
1831102,-555555555,1799798,3390,1704195,2452,69721,3260,3851,1223,14133,1491,404,375,7494,1784,31304,3390,1399,739,29905,3379,28408,3222,13769,2237,7652,1683,3925,997,184,248,2878,1000,2865,1243,31,53,-555555555,null,*****,3390,null,null,2452,null,null,3260,null,null,1223,null,null,1491,null,null,375,null,null,1784,null,null,3390,null,null,739,null,null,3379,null,null,3222,null,null,2237,null,null,1683,null,null,997,null,null,248,null,null,1000,null,null,1243,null,null,53,null,null,54
5778709,-555555555,5638379,7902,4941688,8179,361653,4783,52608,2643,155252,3125,1534,560,125644,7705,140330,7902,17799,3375,122531,6986,130003,7308,51704,4467,29406,2469,24134,3043,3354,1467,21405,3547,9620,2276,707,639,-555555555,null,*****,7902,null,null,8179,null,null,4783,null,null,2643,null,null,3125,null,null,560,null,null,7705,null,null,7902,null,null,3375,null,null,6986,null,null,7308,null,null,4467,null,null,2469,null,null,3043,null,null,1467,null,null,3547,null,null,2276,null,null,639,null,null,55
585501,-555555555,570197,2090,538819,2339,5970,1540,13194,1467,6012,1394,420,518,5782,1948,15304,2090,1812,892,13492,1943,14254,2076,3021,1119,5360,1295,2937,1260,273,290,2663,1100,837,575,213,377,-555555555,null,*****,2090,null,null,2339,null,null,1540,null,null,1467,null,null,1394,null,null,518,null,null,1948,null,null,2090,null,null,892,null,null,1943,null,null,2076,null,null,1119,null,null,1295,null,null,1260,null,null,290,null,null,1100,null,null,575,null,null,377,null,null,56
3411307,-555555555,3263452,10164,2278731,20296,395069,12347,8082,2395,5691,1571,193,196,575686,19645,147855,10164,16914,2768,130941,9925,137127,9669,115664,9341,1497,974,1205,847,1355,797,17406,2841,10702,2748,26,47,-555555555,null,*****,10164,null,null,20296,null,null,12347,null,null,2395,null,null,1571,null,null,196,null,null,19645,null,null,10164,null,null,2768,null,null,9925,null,null,9669,null,null,9341,null,null,974,null,null,847,null,null,797,null,null,2841,null,null,2748,null,null,47,null,null,72
4863300,-555555555,4779442,7172,3316384,6545,1301102,7468,24509,3218,65611,3698,1503,588,70333,6866,83858,7172,6234,1867,77624,7251,79193,6896,25285,4058,25292,2985,13397,2404,3176,1242,12043,3392,4531,1444,134,166,-555555555,null,*****,7172,null,null,6545,null,null,7468,null,null,3218,null,null,3698,null,null,588,null,null,6866,null,null,7172,null,null,1867,null,null,7251,null,null,6896,null,null,4058,null,null,2985,null,null,2404,null,null,1242,null,null,3392,null,null,1444,null,null,166,null,null,01
741894,-555555555,677933,5261,477895,3267,23753,1978,108056,3723,45580,3124,9937,849,12712,3236,63961,5261,2471,1127,61490,5177,57878,4870,8231,1871,31962,3692,10332,2033,1238,808,6115,1366,4814,1632,1269,850,-555555555,null,*****,5261,null,null,3267,null,null,1978,null,null,3723,null,null,3124,null,null,849,null,null,3236,null,null,5261,null,null,1127,null,null,5177,null,null,4870,null,null,1871,null,null,3692,null,null,2033,null,null,808,null,null,1366,null,null,1632,null,null,850,null,null,02
6931071,-555555555,6681391,13653,5254944,21891,299674,6611,306247,6886,220438,4835,14140,1489,585948,20745,249680,13653,47677,6631,202003,11874,224563,12292,53387,5697,54280,5717,44299,3903,9784,2608,62813,7269,23034,3967,2083,952,-555555555,null,*****,13653,null,null,21891,null,null,6611,null,null,6886,null,null,4835,null,null,1489,null,null,20745,null,null,13653,null,null,6631,null,null,11874,null,null,12292,null,null,5697,null,null,5717,null,null,3903,null,null,2608,null,null,7269,null,null,3967,null,null,952,null,null,04
2988248,-555555555,2910827,6277,2290066,5262,464516,4871,18859,2030,41781,2680,8808,1292,86797,6034,77421,6277,9744,3265,67677,5375,72505,6384,21869,3722,27323,2686,7712,1876,3330,1532,12271,3496,4621,1635,295,264,-555555555,null,*****,6277,null,null,5262,null,null,4871,null,null,2030,null,null,2680,null,null,1292,null,null,6034,null,null,6277,null,null,3265,null,null,5375,null,null,6384,null,null,3722,null,null,2686,null,null,1876,null,null,1532,null,null,3496,null,null,1635,null,null,264,null,null,05
39250017,-555555555,37370367,30456,23420234,62421,2265280,14911,290133,15511,5602074,18509,150521,6036,5642125,65579,1879650,30456,387758,14520,1491892,26569,1713665,29022,275745,10199,300066,12519,550074,15418,39092,5288,548688,16700,150409,9552,15576,2928,-555555555,null,*****,30456,null,null,62421,null,null,14911,null,null,15511,null,null,18509,null,null,6036,null,null,65579,null,null,30456,null,null,14520,null,null,26569,null,null,29022,null,null,10199,null,null,12519,null,null,15418,null,null,5288,null,null,16700,null,null,9552,null,null,2928,null,null,06
5540545,-555555555,5356184,9839,4654921,13381,234142,5678,54743,4588,175951,4618,8325,1566,228102,12919,184361,9839,32714,3540,151647,8610,168393,9000,41382,4524,43091,3079,40187,3866,3896,2489,39837,3905,14256,2885,1712,1168,-555555555,null,*****,9839,null,null,13381,null,null,5678,null,null,4588,null,null,4618,null,null,1566,null,null,12919,null,null,9839,null,null,3540,null,null,8610,null,null,9000,null,null,4524,null,null,3079,null,null,3866,null,null,2489,null,null,3905,null,null,2885,null,null,1168,null,null,08
3576452,-555555555,3464928,8304,2741892,12294,378932,7603,9887,2998,161950,3536,1259,597,171008,10843,111524,8304,23037,4745,88487,6412,98726,7101,33845,4368,12147,1532,18939,3417,6388,2425,27407,5208,12347,3210,451,292,-555555555,null,*****,8304,null,null,12294,null,null,7603,null,null,2998,null,null,3536,null,null,597,null,null,10843,null,null,8304,null,null,4745,null,null,6412,null,null,7101,null,null,4368,null,null,1532,null,null,3417,null,null,2425,null,null,5208,null,null,3210,null,null,292,null,null,09
