B05003E_001E,B05003E_001M,B05003E_002E,B05003E_002M,B05003E_003E,B05003E_003M,B05003E_004E,B05003E_004M,B05003E_005E,B05003E_005M,B05003E_006E,B05003E_006M,B05003E_007E,B05003E_007M,B05003E_008E,B05003E_008M,B05003E_009E,B05003E_009M,B05003E_010E,B05003E_010M,B05003E_011E,B05003E_011M,B05003E_012E,B05003E_012M,B05003E_013E,B05003E_013M,B05003E_014E,B05003E_014M,B05003E_015E,B05003E_015M,B05003E_016E,B05003E_016M,B05003E_017E,B05003E_017M,B05003E_018E,B05003E_018M,B05003E_019E,B05003E_019M,B05003E_020E,B05003E_020M,B05003E_021E,B05003E_021M,B05003E_022E,B05003E_022M,B05003E_023E,B05003E_023M,B05003E_001M,B05003E_001EA,B05003E_001MA,B05003E_002M,B05003E_002EA,B05003E_002MA,B05003E_003M,B05003E_003EA,B05003E_003MA,B05003E_004M,B05003E_004EA,B05003E_004MA,B05003E_005M,B05003E_005EA,B05003E_005MA,B05003E_006M,B05003E_006EA,B05003E_006MA,B05003E_007M,B05003E_007EA,B05003E_007MA,B05003E_008M,B05003E_008EA,B05003E_008MA,B05003E_009M,B05003E_009EA,B05003E_009MA,B05003E_010M,B05003E_010EA,B05003E_010MA,B05003E_011M,B05003E_011EA,B05003E_011MA,B05003E_012M,B05003E_012EA,B05003E_012MA,B05003E_013M,B05003E_013EA,B05003E_013MA,B05003E_014M,B05003E_014EA,B05003E_014MA,B05003E_015M,B05003E_015EA,B05003E_015MA,B05003E_016M,B05003E_016EA,B05003E_016MA,B05003E_017M,B05003E_017EA,B05003E_017MA,B05003E_018M,B05003E_018EA,B05003E_018MA,B05003E_019M,B05003E_019EA,B05003E_019MA,B05003E_020M,B05003E_020EA,B05003E_020MA,B05003E_021M,B05003E_021EA,B05003E_021MA,B05003E_022M,B05003E_022EA,B05003E_022MA,B05003E_023M,B05003E_023EA,B05003E_023MA,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
9193,2040,5177,1541,2005,1019,1941,1015,64,102,64,102,0,187,3172,960,1642,823,1530,801,33,42,1497,807,4016,911,944,567,753,416,191,171,0,187,191,171,3072,1144,1111,834,1961,796,245,152,1716,740,2040,null,null,1541,null,null,1019,null,null,1015,null,null,102,null,null,102,null,null,187,null,null,960,null,null,823,null,null,801,null,null,42,null,null,807,null,null,911,null,null,567,null,null,416,null,null,171,null,null,187,null,null,171,null,null,1144,null,null,834,null,null,796,null,null,152,null,null,740,null,null,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
20240,1777,10168,1172,3247,1012,3247,1012,0,210,0,210,0,210,6921,556,6116,602,805,342,479,350,326,214,10072,889,3060,687,3019,693,41,57,0,210,41,57,7012,542,6060,655,952,526,448,294,504,460,1777,null,null,1172,null,null,1012,null,null,1012,null,null,210,null,null,210,null,null,210,null,null,556,null,null,602,null,null,342,null,null,350,null,null,214,null,null,889,null,null,687,null,null,693,null,null,57,null,null,210,null,null,57,null,null,542,null,null,655,null,null,526,null,null,294,null,null,460,null,null,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
9236,2216,4055,1191,1054,483,1054,483,0,192,0,192,0,192,3001,919,2234,858,767,452,437,368,330,240,5181,1393,878,424,761,397,117,170,117,170,0,192,4303,1247,2774,967,1529,691,809,504,720,417,2216,null,null,1191,null,null,483,null,null,483,null,null,192,null,null,192,null,null,192,null,null,919,null,null,858,null,null,452,null,null,368,null,null,240,null,null,1393,null,null,424,null,null,397,null,null,170,null,null,170,null,null,192,null,null,1247,null,null,967,null,null,691,null,null,504,null,null,417,null,null,36
6081,1112,3194,888,410,257,243,217,167,119,0,203,167,119,2784,921,2195,855,589,374,121,170,468,324,2887,835,640,356,640,356,0,203,0,203,0,203,2247,690,1847,690,400,191,103,136,297,123,1112,null,null,888,null,null,257,null,null,217,null,null,119,null,null,203,null,null,119,null,null,921,null,null,855,null,null,374,null,null,170,null,null,324,null,null,835,null,null,356,null,null,356,null,null,203,null,null,203,null,null,203,null,null,690,null,null,690,null,null,191,null,null,136,null,null,123,null,null,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
6143,1280,2659,648,805,360,652,329,153,156,0,159,153,156,1854,503,1043,492,811,237,317,323,494,380,3484,883,777,284,625,354,152,155,0,159,152,155,2707,743,1319,650,1388,374,400,353,988,404,1280,null,null,648,null,null,360,null,null,329,null,null,156,null,null,159,null,null,156,null,null,503,null,null,492,null,null,237,null,null,323,null,null,380,null,null,883,null,null,284,null,null,354,null,null,155,null,null,159,null,null,155,null,null,743,null,null,650,null,null,374,null,null,353,null,null,404,null,null,40
14823,2564,7704,1702,2210,766,2085,722,125,164,94,156,31,43,5494,1330,3600,985,1894,818,369,298,1525,781,7119,1596,1425,568,1425,568,0,201,0,201,0,201,5694,1213,3775,1166,1919,605,507,307,1412,456,2564,null,null,1702,null,null,766,null,null,722,null,null,164,null,null,156,null,null,43,null,null,1330,null,null,985,null,null,818,null,null,298,null,null,781,null,null,1596,null,null,568,null,null,568,null,null,201,null,null,201,null,null,201,null,null,1213,null,null,1166,null,null,605,null,null,307,null,null,456,null,null,41
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
25228,3345,10338,1946,3745,1123,3500,1142,245,173,131,146,114,81,6593,1388,5424,1177,1169,599,32,49,1137,583,14890,2174,2737,729,2504,705,233,200,0,220,233,200,12153,1967,10395,2076,1758,805,273,213,1485,823,3345,null,null,1946,null,null,1123,null,null,1142,null,null,173,null,null,146,null,null,81,null,null,1388,null,null,1177,null,null,599,null,null,49,null,null,583,null,null,2174,null,null,729,null,null,705,null,null,200,null,null,220,null,null,200,null,null,1967,null,null,2076,null,null,805,null,null,213,null,null,823,null,null,48
29463,2219,16005,1262,5167,832,4863,812,304,369,0,190,304,369,10838,1182,7083,1066,3755,1109,1587,851,2168,809,13458,1807,4661,1188,4579,1187,82,100,31,56,51,87,8797,994,5931,1076,2866,901,1139,562,1727,799,2219,null,null,1262,null,null,832,null,null,812,null,null,369,null,null,190,null,null,369,null,null,1182,null,null,1066,null,null,1109,null,null,851,null,null,809,null,null,1807,null,null,1188,null,null,1187,null,null,100,null,null,56,null,null,87,null,null,994,null,null,1076,null,null,901,null,null,562,null,null,799,null,null,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
48182,3043,22814,1835,6983,1439,6603,1498,380,315,0,198,380,315,15831,1197,11207,1521,4624,1316,1448,653,3176,1221,25368,2200,6595,1392,5913,1311,682,425,0,198,682,425,18773,1434,13102,1690,5671,1592,1530,765,4141,1543,3043,null,null,1835,null,null,1439,null,null,1498,null,null,315,null,null,198,null,null,315,null,null,1197,null,null,1521,null,null,1316,null,null,653,null,null,1221,null,null,2200,null,null,1392,null,null,1311,null,null,425,null,null,198,null,null,425,null,null,1434,null,null,1690,null,null,1592,null,null,765,null,null,1543,null,null,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
9937,849,5466,635,2142,389,2142,389,0,155,0,155,0,155,3324,528,2470,375,854,551,333,194,521,508,4471,622,1439,376,1439,376,0,155,0,155,0,155,3032,387,2765,427,267,205,206,189,61,88,849,null,null,635,null,null,389,null,null,389,null,null,155,null,null,155,null,null,155,null,null,528,null,null,375,null,null,551,null,null,194,null,null,508,null,null,622,null,null,376,null,null,376,null,null,155,null,null,155,null,null,155,null,null,387,null,null,427,null,null,205,null,null,189,null,null,88,null,null,02
14140,1489,7369,1027,1704,508,1576,538,128,176,0,204,128,176,5665,945,4875,921,790,436,248,277,542,368,6771,923,1796,624,1637,682,159,252,0,204,159,252,4975,670,3598,796,1377,637,634,532,743,491,1489,null,null,1027,null,null,508,null,null,538,null,null,176,null,null,204,null,null,176,null,null,945,null,null,921,null,null,436,null,null,277,null,null,368,null,null,923,null,null,624,null,null,682,null,null,252,null,null,204,null,null,252,null,null,670,null,null,796,null,null,637,null,null,532,null,null,491,null,null,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
150521,6036,74397,3595,17880,2372,17117,2273,763,558,164,159,599,470,56517,2510,38781,2438,17736,1869,9769,1707,7967,1560,76124,3900,15595,2183,15016,2250,579,428,122,204,457,371,60529,2841,40116,2544,20413,2361,12668,2051,7745,1729,6036,null,null,3595,null,null,2372,null,null,2273,null,null,558,null,null,159,null,null,470,null,null,2510,null,null,2438,null,null,1869,null,null,1707,null,null,1560,null,null,3900,null,null,2183,null,null,2250,null,null,428,null,null,204,null,null,371,null,null,2841,null,null,2544,null,null,2361,null,null,2051,null,null,1729,null,null,06
8325,1566,4431,1113,1205,597,1001,588,204,107,0,195,204,107,3226,845,2442,887,784,321,117,138,667,288,3894,875,918,381,690,396,228,122,0,195,228,122,2976,624,2168,691,808,469,119,162,689,462,1566,null,null,1113,null,null,597,null,null,588,null,null,107,null,null,195,null,null,107,null,null,845,null,null,887,null,null,321,null,null,138,null,null,288,null,null,875,null,null,381,null,null,396,null,null,122,null,null,195,null,null,122,null,null,624,null,null,691,null,null,469,null,null,162,null,null,462,null,null,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
