B17006_001E,B17006_001M,B17006_002E,B17006_002M,B17006_003E,B17006_003M,B17006_004E,B17006_004M,B17006_005E,B17006_005M,B17006_006E,B17006_006M,B17006_007E,B17006_007M,B17006_008E,B17006_008M,B17006_009E,B17006_009M,B17006_010E,B17006_010M,B17006_011E,B17006_011M,B17006_012E,B17006_012M,B17006_013E,B17006_013M,B17006_014E,B17006_014M,B17006_015E,B17006_015M,B17006_016E,B17006_016M,B17006_017E,B17006_017M,B17006_018E,B17006_018M,B17006_019E,B17006_019M,B17006_020E,B17006_020M,B17006_021E,B17006_021M,B17006_022E,B17006_022M,B17006_023E,B17006_023M,B17006_024E,B17006_024M,B17006_025E,B17006_025M,B17006_026E,B17006_026M,B17006_027E,B17006_027M,B17006_028E,B17006_028M,B17006_029E,B17006_029M,B17006_001M,B17006_001EA,B17006_001MA,B17006_002M,B17006_002EA,B17006_002MA,B17006_003M,B17006_003EA,B17006_003MA,B17006_004M,B17006_004EA,B17006_004MA,B17006_005M,B17006_005EA,B17006_005MA,B17006_006M,B17006_006EA,B17006_006MA,B17006_007M,B17006_007EA,B17006_007MA,B17006_008M,B17006_008EA,B17006_008MA,B17006_009M,B17006_009EA,B17006_009MA,B17006_010M,B17006_010EA,B17006_010MA,B17006_011M,B17006_011EA,B17006_011MA,B17006_012M,B17006_012EA,B17006_012MA,B17006_013M,B17006_013EA,B17006_013MA,B17006_014M,B17006_014EA,B17006_014MA,B17006_015M,B17006_015EA,B17006_015MA,B17006_016M,B17006_016EA,B17006_016MA,B17006_017M,B17006_017EA,B17006_017MA,B17006_018M,B17006_018EA,B17006_018MA,B17006_019M,B17006_019EA,B17006_019MA,B17006_020M,B17006_020EA,B17006_020MA,B17006_021M,B17006_021EA,B17006_021MA,B17006_022M,B17006_022EA,B17006_022MA,B17006_023M,B17006_023EA,B17006_023MA,B17006_024M,B17006_024EA,B17006_024MA,B17006_025M,B17006_025EA,B17006_025MA,B17006_026M,B17006_026EA,B17006_026MA,B17006_027M,B17006_027EA,B17006_027MA,B17006_028M,B17006_028EA,B17006_028MA,B17006_029M,B17006_029EA,B17006_029MA,state
246744,1878,41067,5095,15037,3190,3649,1063,1189,523,10199,2455,26030,3882,6471,1898,1947,872,981,610,3543,1012,19559,3284,6253,1333,1370,558,11936,2307,205677,5309,154180,5655,38713,2361,8698,1348,106769,4316,51497,4685,17966,2765,5350,1347,1052,570,11564,2157,33531,3739,6107,1580,1434,633,25990,2864,1878,null,null,5095,null,null,3190,null,null,1063,null,null,523,null,null,2455,null,null,3882,null,null,1898,null,null,872,null,null,610,null,null,1012,null,null,3284,null,null,1333,null,null,558,null,null,2307,null,null,5309,null,null,5655,null,null,2361,null,null,1348,null,null,4316,null,null,4685,null,null,2765,null,null,1347,null,null,570,null,null,2157,null,null,3739,null,null,1580,null,null,633,null,null,2864,null,null,23
1320913,3742,163634,8454,42104,6640,12159,2422,2516,761,27429,5027,121530,8179,19118,4477,4748,1719,1188,667,13182,3690,102412,7920,31082,3789,5914,1521,65416,5617,1157279,9357,835073,11247,235319,5439,44786,3170,554968,9189,322206,10343,86705,6642,23564,2981,4282,1371,58859,4864,235501,9764,50402,4545,10746,1789,174353,7367,3742,null,null,8454,null,null,6640,null,null,2422,null,null,761,null,null,5027,null,null,8179,null,null,4477,null,null,1719,null,null,667,null,null,3690,null,null,7920,null,null,3789,null,null,1521,null,null,5617,null,null,9357,null,null,11247,null,null,5439,null,null,3170,null,null,9189,null,null,10343,null,null,6642,null,null,2981,null,null,1371,null,null,4864,null,null,9764,null,null,4545,null,null,1789,null,null,7367,null,null,24
1351096,3312,179022,8650,35147,4701,12651,2320,2222,822,20274,3141,143875,7849,12801,3385,4003,1814,1010,764,7788,2179,131074,7255,39317,3969,6773,1560,84984,5277,1172074,8907,884622,11355,233198,5174,48558,3825,602866,8682,287452,11836,74807,7831,21353,3470,3692,1271,49762,5355,212645,10887,43741,4706,9107,1491,159797,8510,3312,null,null,8650,null,null,4701,null,null,2320,null,null,822,null,null,3141,null,null,7849,null,null,3385,null,null,1814,null,null,764,null,null,2179,null,null,7255,null,null,3969,null,null,1560,null,null,5277,null,null,8907,null,null,11355,null,null,5174,null,null,3825,null,null,8682,null,null,11836,null,null,7831,null,null,3470,null,null,1271,null,null,5355,null,null,10887,null,null,4706,null,null,1491,null,null,8510,null,null,25
2136315,5320,432405,12255,140382,8598,43411,3702,7842,1516,89129,5884,292023,11700,40596,4757,13494,2717,2577,703,24525,3222,251427,11462,78006,4821,12989,1970,160432,8441,1703910,13025,1274856,17123,332536,6413,66964,4488,875356,13352,429054,13278,127471,7633,31734,2965,7169,1497,88568,6264,301583,11929,61946,4565,15090,2226,224547,9345,5320,null,null,12255,null,null,8598,null,null,3702,null,null,1516,null,null,5884,null,null,11700,null,null,4757,null,null,2717,null,null,703,null,null,3222,null,null,11462,null,null,4821,null,null,1970,null,null,8441,null,null,13025,null,null,17123,null,null,6413,null,null,4488,null,null,13352,null,null,13278,null,null,7633,null,null,2965,null,null,1497,null,null,6264,null,null,11929,null,null,4565,null,null,2226,null,null,9345,null,null,26
1260428,3829,154580,8988,51842,6715,16088,2709,3312,779,32442,4337,102738,8094,10110,1948,2746,870,923,445,6441,1511,92628,8044,28083,3247,5275,1134,59270,5493,1105848,8799,855344,11464,243725,4620,47282,2985,564337,9449,250504,9444,91203,6749,22120,2465,4499,1137,64584,5479,159301,7363,33155,3462,6864,1176,119282,5693,3829,null,null,8988,null,null,6715,null,null,2709,null,null,779,null,null,4337,null,null,8094,null,null,1948,null,null,870,null,null,445,null,null,1511,null,null,8044,null,null,3247,null,null,1134,null,null,5493,null,null,8799,null,null,11464,null,null,4620,null,null,2985,null,null,9449,null,null,9444,null,null,6749,null,null,2465,null,null,1137,null,null,5479,null,null,7363,null,null,3462,null,null,1176,null,null,5693,null,null,27
708731,3149,208699,11301,50642,6816,13870,2753,2205,788,34567,4968,158057,9503,10331,2755,2741,986,133,168,7457,2242,147726,9947,40918,4226,5943,1342,100865,7047,500032,11638,350841,10402,89252,4555,19537,2561,242052,8154,149191,9470,33811,4753,10196,2510,1672,795,21943,3655,115380,8408,28045,3151,6574,1663,80761,6386,3149,null,null,11301,null,null,6816,null,null,2753,null,null,788,null,null,4968,null,null,9503,null,null,2755,null,null,986,null,null,168,null,null,2242,null,null,9947,null,null,4226,null,null,1342,null,null,7047,null,null,11638,null,null,10402,null,null,4555,null,null,2561,null,null,8154,null,null,9470,null,null,4753,null,null,2510,null,null,795,null,null,3655,null,null,8408,null,null,3151,null,null,1663,null,null,6386,null,null,28
1351848,5025,251783,12075,77155,7002,25163,3010,5443,1105,46549,5069,174628,10989,23647,4367,7005,1774,1527,614,15115,3142,150981,10217,48853,3988,8684,1872,93444,7692,1100065,12809,826461,13452,221282,5316,42739,3359,562440,11126,273604,11250,82325,6727,20391,2674,5777,1603,56157,5431,191279,9608,42612,3856,6616,1314,142051,7396,5025,null,null,12075,null,null,7002,null,null,3010,null,null,1105,null,null,5069,null,null,10989,null,null,4367,null,null,1774,null,null,614,null,null,3142,null,null,10217,null,null,3988,null,null,1872,null,null,7692,null,null,12809,null,null,13452,null,null,5316,null,null,3359,null,null,11126,null,null,11250,null,null,6727,null,null,2674,null,null,1603,null,null,5431,null,null,9608,null,null,3856,null,null,1314,null,null,7396,null,null,29
223298,2102,32956,4103,13665,3049,4634,1195,566,310,8465,2516,19291,2792,3155,1192,1068,545,210,149,1877,796,16136,2588,3988,1021,1211,425,10937,2050,190342,4336,154832,5306,41692,2201,8878,1250,104262,4286,35510,3503,13521,2355,3705,980,617,322,9199,1907,21989,2689,4981,1152,1155,607,15853,2159,2102,null,null,4103,null,null,3049,null,null,1195,null,null,310,null,null,2516,null,null,2792,null,null,1192,null,null,545,null,null,149,null,null,796,null,null,2588,null,null,1021,null,null,425,null,null,2050,null,null,4336,null,null,5306,null,null,2201,null,null,1250,null,null,4286,null,null,3503,null,null,2355,null,null,980,null,null,322,null,null,1907,null,null,2689,null,null,1152,null,null,607,null,null,2159,null,null,30
461885,2356,64005,6092,22202,4176,8710,2129,1156,431,12336,2664,41803,4101,5847,1747,1903,834,342,264,3602,1144,35956,3995,11138,1804,1825,712,22993,3241,397880,6522,308438,8261,87521,3241,16552,1432,204365,6435,89442,6546,26579,3915,6342,1358,1261,471,18976,3248,62863,5319,14335,2038,4336,1036,44192,4081,2356,null,null,6092,null,null,4176,null,null,2129,null,null,431,null,null,2664,null,null,4101,null,null,1747,null,null,834,null,null,264,null,null,1144,null,null,3995,null,null,1804,null,null,712,null,null,3241,null,null,6522,null,null,8261,null,null,3241,null,null,1432,null,null,6435,null,null,6546,null,null,3915,null,null,1358,null,null,471,null,null,3248,null,null,5319,null,null,2038,null,null,1036,null,null,4081,null,null,31
661440,3971,123307,9502,40090,5685,9888,1754,2518,817,27684,4691,83217,8215,11193,3106,3289,1627,483,406,7421,2105,72024,7392,24220,3405,3756,1056,44048,5086,538133,9662,379302,11996,105779,5614,19647,2677,253876,8865,158831,9437,61320,6283,15794,2872,3225,1035,42301,4800,97511,7530,21008,3310,4228,1053,72275,6247,3971,null,null,9502,null,null,5685,null,null,1754,null,null,817,null,null,4691,null,null,8215,null,null,3106,null,null,1627,null,null,406,null,null,2105,null,null,7392,null,null,3405,null,null,1056,null,null,5086,null,null,9662,null,null,11996,null,null,5614,null,null,2677,null,null,8865,null,null,9437,null,null,6283,null,null,2872,null,null,1035,null,null,4800,null,null,7530,null,null,3310,null,null,1053,null,null,6247,null,null,32
253667,2030,18896,2996,5201,1973,1791,930,206,205,3204,1303,13695,2505,2683,1180,1037,648,0,187,1646,791,11012,2232,3001,939,797,565,7214,1930,234771,3319,179622,5026,46633,2292,10177,1544,122812,3511,55149,4307,18621,2850,4284,1289,904,460,13433,2190,36528,4415,6785,1487,2030,718,27713,3672,2030,null,null,2996,null,null,1973,null,null,930,null,null,205,null,null,1303,null,null,2505,null,null,1180,null,null,648,null,null,187,null,null,791,null,null,2232,null,null,939,null,null,565,null,null,1930,null,null,3319,null,null,5026,null,null,2292,null,null,1544,null,null,3511,null,null,4307,null,null,2850,null,null,1289,null,null,460,null,null,2190,null,null,4415,null,null,1487,null,null,718,null,null,3672,null,null,33
1955719,3546,280542,15229,85603,7963,26414,3412,7517,1669,51672,5571,194939,11417,27453,4639,9142,2195,2068,999,16243,2992,167486,10067,47232,4554,8004,1704,112250,6952,1675177,15843,1286543,17433,336839,7430,71895,3904,877809,13990,388634,13175,102792,6821,29285,3293,4981,1147,68526,5170,285842,10874,66277,4446,15476,1910,204089,9650,3546,null,null,15229,null,null,7963,null,null,3412,null,null,1669,null,null,5571,null,null,11417,null,null,4639,null,null,2195,null,null,999,null,null,2992,null,null,10067,null,null,4554,null,null,1704,null,null,6952,null,null,15843,null,null,17433,null,null,7430,null,null,3904,null,null,13990,null,null,13175,null,null,6821,null,null,3293,null,null,1147,null,null,5170,null,null,10874,null,null,4446,null,null,1910,null,null,9650,null,null,34
480746,2225,143837,8757,50162,5683,14208,2402,2958,1030,32996,4029,93675,7380,14890,2748,4609,1313,1228,527,9053,1927,78785,7756,25940,3635,4366,1352,48479,5332,336909,9083,241756,8791,60887,3693,13123,1993,167746,6769,95153,6474,26245,3631,5861,1429,1210,517,19174,3067,68908,5702,12157,2034,2908,912,53843,4947,2225,null,null,8757,null,null,5683,null,null,2402,null,null,1030,null,null,4029,null,null,7380,null,null,2748,null,null,1313,null,null,527,null,null,1927,null,null,7756,null,null,3635,null,null,1352,null,null,5332,null,null,9083,null,null,8791,null,null,3693,null,null,1993,null,null,6769,null,null,6474,null,null,3631,null,null,1429,null,null,517,null,null,3067,null,null,5702,null,null,2034,null,null,912,null,null,4947,null,null,35
4083224,5818,831618,19421,320268,14274,98998,6026,19010,2211,202260,10171,511350,16518,60295,6733,20223,3209,2911,883,37161,4484,451055,15624,131516,6445,28064,2806,291475,11743,3251606,20106,2389330,22275,673663,10755,128716,5769,1586951,16808,862276,18150,226145,10413,61176,4874,11431,1781,153538,7742,636131,15765,149627,7008,30973,3137,455531,12334,5818,null,null,19421,null,null,14274,null,null,6026,null,null,2211,null,null,10171,null,null,16518,null,null,6733,null,null,3209,null,null,883,null,null,4484,null,null,15624,null,null,6445,null,null,2806,null,null,11743,null,null,20106,null,null,22275,null,null,10755,null,null,5769,null,null,16808,null,null,18150,null,null,10413,null,null,4874,null,null,1781,null,null,7742,null,null,15765,null,null,7008,null,null,3137,null,null,12334,null,null,36
2247315,6149,478586,17439,140201,11390,39212,4679,7427,1669,93562,7868,338385,15419,39959,4876,13274,2412,1576,898,25109,3364,298426,15060,89832,6751,18053,2403,190541,10510,1768729,18082,1316988,18327,347400,8322,65229,4083,904359,15789,451741,14562,120404,8548,27723,3820,5412,1452,87269,6484,331337,11766,68014,4770,15005,2511,248318,9135,6149,null,null,17439,null,null,11390,null,null,4679,null,null,1669,null,null,7868,null,null,15419,null,null,4876,null,null,2412,null,null,898,null,null,3364,null,null,15060,null,null,6751,null,null,2403,null,null,10510,null,null,18082,null,null,18327,null,null,8322,null,null,4083,null,null,15789,null,null,14562,null,null,8548,null,null,3820,null,null,1452,null,null,6484,null,null,11766,null,null,4770,null,null,2511,null,null,9135,null,null,37
169514,1794,20353,2768,4941,1499,1361,613,196,180,3384,1069,15412,2699,3322,1472,906,442,102,127,2314,1300,12090,2344,5819,1421,792,394,5479,1637,149161,3006,121605,3811,38299,2099,7546,1241,75760,3119,27556,3291,11590,2195,3435,1035,434,250,7721,1655,15966,2390,4398,1101,1481,677,10087,1826,1794,null,null,2768,null,null,1499,null,null,613,null,null,180,null,null,1069,null,null,2699,null,null,1472,null,null,442,null,null,127,null,null,1300,null,null,2344,null,null,1421,null,null,394,null,null,1637,null,null,3006,null,null,3811,null,null,2099,null,null,1241,null,null,3119,null,null,3291,null,null,2195,null,null,1035,null,null,250,null,null,1655,null,null,2390,null,null,1101,null,null,677,null,null,1826,null,null,38
2544928,6360,512192,16814,123886,10162,36829,4579,8228,1803,78829,6645,388306,15451,55548,6467,18254,3001,2687,809,34607,4939,332758,14101,107041,5961,19532,2436,206185,11201,2032736,17164,1503628,20145,393381,7882,74032,4458,1036215,16511,529108,15455,160133,9401,41891,3624,7528,1585,110714,7739,368975,14115,81419,5741,18483,2320,269073,10558,6360,null,null,16814,null,null,10162,null,null,4579,null,null,1803,null,null,6645,null,null,15451,null,null,6467,null,null,3001,null,null,809,null,null,4939,null,null,14101,null,null,5961,null,null,2436,null,null,11201,null,null,17164,null,null,20145,null,null,7882,null,null,4458,null,null,16511,null,null,15455,null,null,9401,null,null,3624,null,null,1585,null,null,7739,null,null,14115,null,null,5741,null,null,2320,null,null,10558,null,null,39
940250,2796,212165,8660,66959,5635,20313,2316,3871,924,42775,4531,145206,7817,20729,3206,6580,1350,1343,557,12806,2258,124477,7610,38647,2915,7913,1477,77917,5729,728085,8951,551514,9530,153327,4289,29148,2015,369039,7152,176571,7323,65984,4921,16809,1876,3519,1098,45656,3918,110587,6035,23261,2460,6017,1125,81309,4990,2796,null,null,8660,null,null,5635,null,null,2316,null,null,924,null,null,4531,null,null,7817,null,null,3206,null,null,1350,null,null,557,null,null,2258,null,null,7610,null,null,2915,null,null,1477,null,null,5729,null,null,8951,null,null,9530,null,null,4289,null,null,2015,null,null,7152,null,null,7323,null,null,4921,null,null,1876,null,null,1098,null,null,3918,null,null,6035,null,null,2460,null,null,1125,null,null,4990,null,null,40
843624,3179,136951,9582,49812,7198,15036,3443,3201,1203,31575,4356,87139,6905,13219,2612,4762,1362,593,382,7864,1703,73920,6296,20434,3097,4753,1226,48733,5118,706673,9634,545540,11801,152627,5456,30054,2640,362859,8602,161133,10247,54193,6075,15721,2204,2811,900,35661,4841,106940,8446,20700,2787,4841,1345,81399,6662,3179,null,null,9582,null,null,7198,null,null,3443,null,null,1203,null,null,4356,null,null,6905,null,null,2612,null,null,1362,null,null,382,null,null,1703,null,null,6296,null,null,3097,null,null,1226,null,null,5118,null,null,9634,null,null,11801,null,null,5456,null,null,2640,null,null,8602,null,null,10247,null,null,6075,null,null,2204,null,null,900,null,null,4841,null,null,8446,null,null,2787,null,null,1345,null,null,6662,null,null,41
2611560,4871,473068,15872,136536,9803,38719,4303,7892,1689,89925,6812,336532,14011,46460,5423,14724,2716,2377,991,29359,4379,290072,13143,87651,6298,16369,2321,186052,10123,2138492,16605,1587614,18395,424970,7169,87542,4245,1075102,15329,550878,16180,161069,9313,42670,4185,7735,1698,110664,6533,389809,14954,89294,5219,19018,2130,281497,12463,4871,null,null,15872,null,null,9803,null,null,4303,null,null,1689,null,null,6812,null,null,14011,null,null,5423,null,null,2716,null,null,991,null,null,4379,null,null,13143,null,null,6298,null,null,2321,null,null,10123,null,null,16605,null,null,18395,null,null,7169,null,null,4245,null,null,15329,null,null,16180,null,null,9313,null,null,4185,null,null,1698,null,null,6533,null,null,14954,null,null,5219,null,null,2130,null,null,12463,null,null,42
204907,1466,33451,4346,10444,3143,3643,1786,618,501,6183,1902,23007,3186,2915,1544,887,658,445,550,1583,838,20092,3155,5361,1640,811,564,13920,2522,171456,4297,119241,5041,29335,2682,6724,1338,83182,4042,52215,4405,14059,2654,4645,1331,557,378,8857,2005,38156,4245,9784,2049,2170,896,26202,3622,1466,null,null,4346,null,null,3143,null,null,1786,null,null,501,null,null,1902,null,null,3186,null,null,1544,null,null,658,null,null,550,null,null,838,null,null,3155,null,null,1640,null,null,564,null,null,2522,null,null,4297,null,null,5041,null,null,2682,null,null,1338,null,null,4042,null,null,4405,null,null,2654,null,null,1331,null,null,378,null,null,2005,null,null,4245,null,null,2049,null,null,896,null,null,3622,null,null,44
