B19201_001E,B19201_001M,B19201_002E,B19201_002M,B19201_003E,B19201_003M,B19201_004E,B19201_004M,B19201_005E,B19201_005M,B19201_006E,B19201_006M,B19201_007E,B19201_007M,B19201_008E,B19201_008M,B19201_009E,B19201_009M,B19201_010E,B19201_010M,B19201_011E,B19201_011M,B19201_012E,B19201_012M,B19201_013E,B19201_013M,B19201_014E,B19201_014M,B19201_015E,B19201_015M,B19201_016E,B19201_016M,B19201_017E,B19201_017M,B19201_001M,B19201_001EA,B19201_001MA,B19201_002M,B19201_002EA,B19201_002MA,B19201_003M,B19201_003EA,B19201_003MA,B19201_004M,B19201_004EA,B19201_004MA,B19201_005M,B19201_005EA,B19201_005MA,B19201_006M,B19201_006EA,B19201_006MA,B19201_007M,B19201_007EA,B19201_007MA,B19201_008M,B19201_008EA,B19201_008MA,B19201_009M,B19201_009EA,B19201_009MA,B19201_010M,B19201_010EA,B19201_010MA,B19201_011M,B19201_011EA,B19201_011MA,B19201_012M,B19201_012EA,B19201_012MA,B19201_013M,B19201_013EA,B19201_013MA,B19201_014M,B19201_014EA,B19201_014MA,B19201_015M,B19201_015EA,B19201_015MA,B19201_016M,B19201_016EA,B19201_016MA,B19201_017M,B19201_017EA,B19201_017MA,state
202106,5429,25447,2264,22836,2310,19189,2097,16623,2006,13205,1611,14609,1698,11121,1828,9977,1579,8478,1539,15229,1879,16786,1878,12578,1643,7446,1530,3405,867,2309,707,2868,722,5429,null,null,2264,null,null,2310,null,null,2097,null,null,2006,null,null,1611,null,null,1698,null,null,1828,null,null,1579,null,null,1539,null,null,1879,null,null,1878,null,null,1643,null,null,1530,null,null,867,null,null,707,null,null,722,null,null,23
735704,9658,80968,4901,41590,3325,43312,3030,43118,3356,33809,3113,35448,2746,35343,3097,35345,2823,28738,2778,63067,3969,74388,3905,86084,4675,57261,3655,29202,2910,25033,2491,22998,2665,9658,null,null,4901,null,null,3325,null,null,3030,null,null,3356,null,null,3113,null,null,2746,null,null,3097,null,null,2823,null,null,2778,null,null,3969,null,null,3905,null,null,4675,null,null,3655,null,null,2910,null,null,2491,null,null,2665,null,null,24
945737,11435,101844,4736,81142,3815,65487,3612,55793,4076,47973,3316,50371,3165,45590,3163,40744,3515,35094,2719,66085,3532,87049,4778,95418,4459,64050,3613,37748,2773,37999,2652,33350,2504,11435,null,null,4736,null,null,3815,null,null,3612,null,null,4076,null,null,3316,null,null,3165,null,null,3163,null,null,3515,null,null,2719,null,null,3532,null,null,4778,null,null,4459,null,null,3613,null,null,2773,null,null,2652,null,null,2504,null,null,25
1407558,13507,195248,6705,131398,5546,125456,4598,119864,4536,97909,3738,100500,3990,83596,4161,76996,4118,62468,4149,103473,4535,112667,4460,93309,4465,49807,3322,21566,2296,16888,1904,16413,1572,13507,null,null,6705,null,null,5546,null,null,4598,null,null,4536,null,null,3738,null,null,3990,null,null,4161,null,null,4118,null,null,4149,null,null,4535,null,null,4460,null,null,4465,null,null,3322,null,null,2296,null,null,1904,null,null,1572,null,null,26
781621,9219,74958,3148,67714,3215,58079,3055,64717,3267,47724,3124,48074,3137,45775,3161,44903,3000,37008,2421,66658,3641,73274,4555,69948,3836,36241,2487,18180,1826,14352,1726,14016,1529,9219,null,null,3148,null,null,3215,null,null,3055,null,null,3267,null,null,3124,null,null,3137,null,null,3161,null,null,3000,null,null,2421,null,null,3641,null,null,4555,null,null,3836,null,null,2487,null,null,1826,null,null,1726,null,null,1529,null,null,27
360526,8546,69081,4243,51476,4208,37687,2929,35079,3237,20068,2507,22967,2663,21585,2830,16995,2173,9637,1646,21290,2557,21390,2679,17384,2147,6968,1285,3080,817,2983,1099,2856,769,8546,null,null,4243,null,null,4208,null,null,2929,null,null,3237,null,null,2507,null,null,2663,null,null,2830,null,null,2173,null,null,1646,null,null,2557,null,null,2679,null,null,2147,null,null,1285,null,null,817,null,null,1099,null,null,769,null,null,28
844841,10759,112583,5741,79811,3831,77244,4985,69942,3733,62016,3664,60898,3535,52245,3562,46699,3320,37804,2999,65203,3813,69278,3673,57099,3298,25560,2795,10727,1310,9589,1789,8143,1421,10759,null,null,5741,null,null,3831,null,null,4985,null,null,3733,null,null,3664,null,null,3535,null,null,3562,null,null,3320,null,null,2999,null,null,3813,null,null,3673,null,null,3298,null,null,2795,null,null,1310,null,null,1789,null,null,1421,null,null,29
158676,4537,20336,1971,17960,2055,14821,2110,12633,1638,12975,1813,13345,2067,10430,1587,8634,1472,8166,1529,11053,1765,11803,1694,8030,1454,3597,855,1770,687,1483,583,1640,561,4537,null,null,1971,null,null,2055,null,null,2110,null,null,1638,null,null,1813,null,null,2067,null,null,1587,null,null,1472,null,null,1529,null,null,1765,null,null,1694,null,null,1454,null,null,855,null,null,687,null,null,583,null,null,561,null,null,30
271126,5915,34319,2622,25640,2212,21674,1892,23226,1879,20763,2111,21126,1968,17551,1771,16876,1815,13100,1791,19007,1646,22618,2494,17048,2119,8264,1310,3433,890,3082,1002,3399,779,5915,null,null,2622,null,null,2212,null,null,1892,null,null,1879,null,null,2111,null,null,1968,null,null,1771,null,null,1815,null,null,1791,null,null,1646,null,null,2494,null,null,2119,null,null,1310,null,null,890,null,null,1002,null,null,779,null,null,31
384190,7925,45479,3481,28287,2617,31899,2715,29933,2738,29147,2778,25280,2542,20325,2425,21986,2535,16132,2115,28873,2334,35324,2951,32931,2883,17157,2114,8593,1573,5504,1209,7340,1197,7925,null,null,3481,null,null,2617,null,null,2715,null,null,2738,null,null,2778,null,null,2542,null,null,2425,null,null,2535,null,null,2115,null,null,2334,null,null,2951,null,null,2883,null,null,2114,null,null,1573,null,null,1209,null,null,1197,null,null,32
177731,5207,16689,2340,12203,1698,13544,1958,12329,1452,12832,1729,12353,1513,11056,1613,7457,1424,9115,1479,14500,1806,18771,2194,16575,2142,8289,1486,4748,1120,3589,1035,3681,857,5207,null,null,2340,null,null,1698,null,null,1958,null,null,1452,null,null,1729,null,null,1513,null,null,1613,null,null,1424,null,null,1479,null,null,1806,null,null,2194,null,null,2142,null,null,1486,null,null,1120,null,null,1035,null,null,857,null,null,33
997369,13050,115906,4956,79334,4812,69449,4538,66935,3850,56028,3474,49489,3450,47437,3486,45152,3189,39003,3568,74712,4291,89854,4849,101776,4353,62916,3785,32703,2937,32259,2818,34416,2704,13050,null,null,4956,null,null,4812,null,null,4538,null,null,3850,null,null,3474,null,null,3450,null,null,3486,null,null,3189,null,null,3568,null,null,4291,null,null,4849,null,null,4353,null,null,3785,null,null,2937,null,null,2818,null,null,2704,null,null,34
277237,5882,42656,3582,32168,2571,26500,2699,23364,2511,17248,2097,16217,2070,13241,1898,15429,1831,10515,1402,17653,1901,19546,2098,19511,2127,11287,1489,5185,1053,3825,911,2892,781,5882,null,null,3582,null,null,2571,null,null,2699,null,null,2511,null,null,2097,null,null,2070,null,null,1898,null,null,1831,null,null,1402,null,null,1901,null,null,2098,null,null,2127,null,null,1489,null,null,1053,null,null,911,null,null,781,null,null,35
2667471,20755,369493,10512,220745,6754,183489,6603,171993,6361,143177,6090,135661,5893,122404,5282,115259,5456,89389,5340,184275,7127,228963,8404,249529,9101,161724,6341,83325,5056,95347,5236,112698,5819,20755,null,null,10512,null,null,6754,null,null,6603,null,null,6361,null,null,6090,null,null,5893,null,null,5282,null,null,5456,null,null,5340,null,null,7127,null,null,8404,null,null,9101,null,null,6341,null,null,5056,null,null,5236,null,null,5819,null,null,36
1339760,13827,182380,5653,151765,5409,120902,5444,99339,3865,90925,4883,94250,4362,73249,4003,76443,4543,57565,4550,100782,5122,101186,5987,87487,4815,46837,3523,20021,2188,17892,1947,18737,1918,13827,null,null,5653,null,null,5409,null,null,5444,null,null,3865,null,null,4883,null,null,4362,null,null,4003,null,null,4543,null,null,4550,null,null,5122,null,null,5987,null,null,4815,null,null,3523,null,null,2188,null,null,1947,null,null,1918,null,null,37
130230,4087,14536,1756,10782,1463,10936,1830,9513,1499,9011,1611,6919,1185,6108,1271,7292,1475,6301,1358,13400,2003,11887,1710,9800,1358,7241,1752,1855,813,2011,720,2638,840,4087,null,null,1756,null,null,1463,null,null,1830,null,null,1499,null,null,1611,null,null,1185,null,null,1271,null,null,1475,null,null,1358,null,null,2003,null,null,1710,null,null,1358,null,null,1752,null,null,813,null,null,720,null,null,840,null,null,38
1695008,14965,233915,7273,157245,6164,154650,5608,145198,6754,120309,5773,116061,5481,97368,4579,95717,4785,71795,4244,134950,5329,134707,4953,111454,4960,54685,3346,25329,2577,20316,2505,21309,2362,14965,null,null,7273,null,null,6164,null,null,5608,null,null,6754,null,null,5773,null,null,5481,null,null,4579,null,null,4785,null,null,4244,null,null,5329,null,null,4953,null,null,4960,null,null,3346,null,null,2577,null,null,2505,null,null,2362,null,null,39
507611,8382,77028,4107,57406,2916,49140,3020,42317,2713,36413,2540,37180,2670,29694,2137,25943,2425,20700,1782,33879,2426,37438,2308,29258,2623,14748,1819,6033,887,5990,991,4444,915,8382,null,null,4107,null,null,2916,null,null,3020,null,null,2713,null,null,2540,null,null,2670,null,null,2137,null,null,2425,null,null,1782,null,null,2426,null,null,2308,null,null,2623,null,null,1819,null,null,887,null,null,991,null,null,915,null,null,40
575929,10562,66443,3951,51768,3638,44888,3818,47694,3440,38837,3334,36046,3342,32032,3114,28295,2733,26168,2468,45508,3403,50687,3875,45491,3410,27324,2737,13809,1966,11705,1407,9234,1264,10562,null,null,3951,null,null,3638,null,null,3818,null,null,3440,null,null,3334,null,null,3342,null,null,3114,null,null,2733,null,null,2468,null,null,3403,null,null,3875,null,null,3410,null,null,2737,null,null,1966,null,null,1407,null,null,1264,null,null,41
1787208,14757,222327,8250,163996,4994,165088,5529,150456,5627,119153,4599,113810,4258,98018,4478,93033,4596,77006,3783,138792,4994,144649,5718,135761,5391,73284,4872,34671,2908,28730,2549,28434,2699,14757,null,null,8250,null,null,4994,null,null,5529,null,null,5627,null,null,4599,null,null,4258,null,null,4478,null,null,4596,null,null,3783,null,null,4994,null,null,5718,null,null,5391,null,null,4872,null,null,2908,null,null,2549,null,null,2699,null,null,42
160791,5503,22318,2682,16755,2202,10266,1548,12149,1851,10189,1677,8375,1458,8377,1456,8046,1726,5579,1138,9614,1550,16343,2380,13042,1956,8664,1417,3883,823,4402,1042,2789,778,5503,null,null,2682,null,null,2202,null,null,1548,null,null,1851,null,null,1677,null,null,1458,null,null,1456,null,null,1726,null,null,1138,null,null,1550,null,null,2380,null,null,1956,null,null,1417,null,null,823,null,null,1042,null,null,778,null,null,44
653192,11276,102289,4928,74597,4798,55672,3952,53035,3997,47356,3825,43559,3386,33725,3471,35828,3049,27920,3304,47625,3592,46325,3367,42890,3306,20329,2443,8015,1622,7152,1238,6875,1171,11276,null,null,4928,null,null,4798,null,null,3952,null,null,3997,null,null,3825,null,null,3386,null,null,3471,null,null,3049,null,null,3304,null,null,3592,null,null,3367,null,null,3306,null,null,2443,null,null,1622,null,null,1238,null,null,1171,null,null,45
124017,3356,13834,1713,11979,1593,11001,1720,9920,1393,8804,1225,10762,1301,8024,1462,7520,1289,7517,1279,9946,1502,9875,1458,7806,1224,2682,644,1568,444,1154,491,1625,561,3356,null,null,1713,null,null,1593,null,null,1720,null,null,1393,null,null,1225,null,null,1301,null,null,1462,null,null,1289,null,null,1279,null,null,1502,null,null,1458,null,null,1224,null,null,644,null,null,444,null,null,491,null,null,561,null,null,46
885727,11837,130373,5478,89810,4420,82041,4884,81975,4656,62122,4536,60803,4155,50644,3828,52419,3775,40256,3808,66353,3796,60137,3997,51053,3658,24620,2728,12572,1853,10427,1761,10122,1412,11837,null,null,5478,null,null,4420,null,null,4884,null,null,4656,null,null,4536,null,null,4155,null,null,3828,null,null,3775,null,null,3808,null,null,3796,null,null,3997,null,null,3658,null,null,2728,null,null,1853,null,null,1761,null,null,1412,null,null,47
2933397,24245,377336,10800,250185,8876,215037,7877,214272,7969,183345,8634,186560,8219,151214,6612,154205,7050,129339,5048,241841,7773,262066,9745,237161,8755,135514,6994,69059,4767,56241,4018,70022,4475,24245,null,null,10800,null,null,8876,null,null,7877,null,null,7969,null,null,8634,null,null,8219,null,null,6612,null,null,7050,null,null,5048,null,null,7773,null,null,9745,null,null,8755,null,null,6994,null,null,4767,null,null,4018,null,null,4475,null,null,48
232023,6814,24246,2505,18966,2242,16539,2263,18775,2311,16101,1755,13655,1814,13275,1898,14277,2087,10326,1603,19775,2434,21899,2071,19245,2382,11020,1695,5562,1233,4001,941,4361,1184,6814,null,null,2505,null,null,2242,null,null,2263,null,null,2311,null,null,1755,null,null,1814,null,null,1898,null,null,2087,null,null,1603,null,null,2434,null,null,2071,null,null,2382,null,null,1695,null,null,1233,null,null,941,null,null,1184,null,null,49
100430,3244,10214,1253,12029,1408,8538,1273,8386,1469,6414,1197,7595,1291,5548,1073,5505,943,3591,744,8341,1057,7576,1003,7629,961,4148,977,1685,569,1683,521,1548,478,3244,null,null,1253,null,null,1408,null,null,1273,null,null,1469,null,null,1197,null,null,1291,null,null,1073,null,null,943,null,null,744,null,null,1057,null,null,1003,null,null,961,null,null,977,null,null,569,null,null,521,null,null,478,null,null,50
1057643,14080,116989,5562,82919,4407,68878,4414,68057,4550,56700,4037,60687,4376,53193,3692,54501,3801,47345,3625,82027,4043,93803,4987,108517,5219,67042,3375,33378,2626,34895,3066,28712,2669,14080,null,null,5562,null,null,4407,null,null,4414,null,null,4550,null,null,4037,null,null,4376,null,null,3692,null,null,3801,null,null,3625,null,null,4043,null,null,4987,null,null,5219,null,null,3375,null,null,2626,null,null,3066,null,null,2669,null,null,51
984033,11731,104504,4875,72927,4198,63415,3934,63630,4566,56287,3980,59174,4117,51423,2823,51350,3436,43009,2985,80486,4068,92042,4394,98341,5021,59443,4284,29098,2504,30062,2502,28842,3166,11731,null,null,4875,null,null,4198,null,null,3934,null,null,4566,null,null,3980,null,null,4117,null,null,2823,null,null,3436,null,null,2985,null,null,4068,null,null,4394,null,null,5021,null,null,4284,null,null,2504,null,null,2502,null,null,3166,null,null,53
254729,6086,47084,3290,31860,2853,27654,2747,23415,2186,18852,2089,20104,2216,12817,1924,11377,1548,9067,1512,14186,1799,13885,1594,11869,1659,5879,1285,2519,751,1609,628,2552,671,6086,null,null,3290,null,null,2853,null,null,2747,null,null,2186,null,null,2089,null,null,2216,null,null,1924,null,null,1548,null,null,1512,null,null,1799,null,null,1594,null,null,1659,null,null,1285,null,null,751,null,null,628,null,null,671,null,null,54
866076,9602,90551,3735,81067,4367,75293,3379,72122,3800,61055,3383,61739,3223,52434,2849,51416,3342,40616,2593,74487,3626,74951,4050,63259,3870,31873,2515,11809,1248,11301,1376,12103,1366,9602,null,null,3735,null,null,4367,null,null,3379,null,null,3800,null,null,3383,null,null,3223,null,null,2849,null,null,3342,null,null,2593,null,null,3626,null,null,4050,null,null,3870,null,null,2515,null,null,1248,null,null,1376,null,null,1366,null,null,55
78095,3889,9132,1467,6881,1437,7487,1376,6956,1411,6936,1440,3436,834,4317,1010,5136,1104,3264,884,4783,974,7074,1452,4657,1137,3697,1020,1556,624,1894,782,889,456,3889,null,null,1467,null,null,1437,null,null,1376,null,null,1411,null,null,1440,null,null,834,null,null,1010,null,null,1104,null,null,884,null,null,974,null,null,1452,null,null,1137,null,null,1020,null,null,624,null,null,782,null,null,456,null,null,56
372106,8634,165877,5785,58899,3490,37468,2798,24278,2216,17894,2089,13708,2123,11672,1737,6860,1258,6126,1210,8295,1171,6293,1379,6759,1232,3476,997,1331,544,2089,799,1081,499,8634,null,null,5785,null,null,3490,null,null,2798,null,null,2216,null,null,2089,null,null,2123,null,null,1737,null,null,1258,null,null,1210,null,null,1171,null,null,1379,null,null,1232,null,null,997,null,null,544,null,null,799,null,null,499,null,null,72
644156,10818,114868,4830,80604,4816,66162,4054,52273,3874,44614,3655,42384,3320,33399,3208,31190,2853,26362,2814,42532,3313,41032,3389,34568,3342,18028,2072,5971,1169,5020,908,5149,1025,10818,null,null,4830,null,null,4816,null,null,4054,null,null,3874,null,null,3655,null,null,3320,null,null,3208,null,null,2853,null,null,2814,null,null,3313,null,null,3389,null,null,3342,null,null,2072,null,null,1169,null,null,908,null,null,1025,null,null,01
84366,4018,6006,1119,5359,1129,5091,911,4551,926,4225,936,4574,993,3744,966,4143,1012,3288,992,7868,1170,9613,1485,10467,1477,5823,1182,2896,752,4199,1125,2519,693,4018,null,null,1119,null,null,1129,null,null,911,null,null,926,null,null,936,null,null,993,null,null,966,null,null,1012,null,null,992,null,null,1170,null,null,1485,null,null,1477,null,null,1182,null,null,752,null,null,1125,null,null,693,null,null,02
870313,12408,116294,5791,76529,4796,65793,3747,64547,4089,60464,3529,53397,3820,49503,4230,48495,3901,37446,3740,68990,4003,70482,4644,70085,4054,37103,2866,16719,2111,17446,2059,17020,2166,12408,null,null,5791,null,null,4796,null,null,3747,null,null,4089,null,null,3529,null,null,3820,null,null,4230,null,null,3901,null,null,3740,null,null,4003,null,null,4644,null,null,4054,null,null,2866,null,null,2111,null,null,2059,null,null,2166,null,null,04
394801,9567,65660,4921,52823,3540,41005,3477,35595,3100,27225,2723,25943,2490,21665,2323,22225,2918,14506,2245,25983,2723,25195,2156,18508,2079,7991,1546,3619,932,3282,1010,3576,933,9567,null,null,4921,null,null,3540,null,null,3477,null,null,3100,null,null,2723,null,null,2490,null,null,2323,null,null,2918,null,null,2245,null,null,2723,null,null,2156,null,null,2079,null,null,1546,null,null,932,null,null,1010,null,null,933,null,null,05
4056417,24288,437494,9441,371869,9465,249568,7094,256704,7167,194537,5889,198511,7378,167500,6760,173414,6231,144311,5860,285110,9278,362568,8212,406827,9928,292468,8753,152373,6285,169184,6172,193979,7752,24288,null,null,9441,null,null,9465,null,null,7094,null,null,7167,null,null,5889,null,null,7378,null,null,6760,null,null,6231,null,null,5860,null,null,9278,null,null,8212,null,null,9928,null,null,8753,null,null,6285,null,null,6172,null,null,7752,null,null,06
761056,10030,79208,3427,57601,4330,51185,3359,54319,3484,42247,3286,44485,3430,41856,3350,38308,3345,34272,3020,65962,3866,77125,4221,72633,3997,41921,3220,20273,2136,20492,2178,19169,2020,10030,null,null,3427,null,null,4330,null,null,3359,null,null,3484,null,null,3286,null,null,3430,null,null,3350,null,null,3345,null,null,3020,null,null,3866,null,null,4221,null,null,3997,null,null,3220,null,null,2136,null,null,2178,null,null,2020,null,null,08
476669,8670,47077,3129,35997,2988,31598,2502,32017,2727,26935,2381,26771,2684,28833,3073,24322,2498,18619,2104,37597,3243,45180,2739,51922,3414,28403,2684,13198,1811,13742,1519,14458,1738,8670,null,null,3129,null,null,2988,null,null,2502,null,null,2727,null,null,2381,null,null,2684,null,null,3073,null,null,2498,null,null,2104,null,null,3243,null,null,2739,null,null,3414,null,null,2684,null,null,1811,null,null,1519,null,null,1738,null,null,09
118652,4707,13499,1904,8635,1289,7455,1473,8252,1507,6999,1412,10249,1754,8334,1722,5755,1103,4472,1006,8247,1430,12455,1610,11007,1620,6523,1262,2912,817,1874,602,1984,560,4707,null,null,1904,null,null,1289,null,null,1473,null,null,1507,null,null,1412,null,null,1754,null,null,1722,null,null,1103,null,null,1006,null,null,1430,null,null,1610,null,null,1620,null,null,1262,null,null,817,null,null,602,null,null,560,null,null,10
158509,4136,22111,2463,10461,1758,6624,1538,6109,1346,5680,1344,4849,1239,3915,1041,4805,1177,3419,874,8912,1207,13869,1828,17281,1813,15378,1873,9415,1415,13080,1644,12601,1467,4136,null,null,2463,null,null,1758,null,null,1538,null,null,1346,null,null,1344,null,null,1239,null,null,1041,null,null,1177,null,null,874,null,null,1207,null,null,1828,null,null,1813,null,null,1873,null,null,1415,null,null,1644,null,null,1467,null,null,11
