C08528_001E,C08528_001M,C08528_002E,C08528_002M,C08528_003E,C08528_003M,C08528_004E,C08528_004M,C08528_005E,C08528_005M,C08528_006E,C08528_006M,C08528_007E,C08528_007M,C08528_008E,C08528_008M,C08528_009E,C08528_009M,C08528_010E,C08528_010M,C08528_011E,C08528_011M,C08528_012E,C08528_012M,C08528_013E,C08528_013M,C08528_014E,C08528_014M,C08528_015E,C08528_015M,C08528_016E,C08528_016M,C08528_017E,C08528_017M,C08528_018E,C08528_018M,C08528_019E,C08528_019M,C08528_020E,C08528_020M,C08528_021E,C08528_021M,C08528_022E,C08528_022M,C08528_023E,C08528_023M,C08528_024E,C08528_024M,C08528_025E,C08528_025M,C08528_026E,C08528_026M,C08528_027E,C08528_027M,C08528_028E,C08528_028M,C08528_029E,C08528_029M,C08528_030E,C08528_030M,C08528_001M,C08528_001EA,C08528_001MA,C08528_002M,C08528_002EA,C08528_002MA,C08528_003M,C08528_003EA,C08528_003MA,C08528_004M,C08528_004EA,C08528_004MA,C08528_005M,C08528_005EA,C08528_005MA,C08528_006M,C08528_006EA,C08528_006MA,C08528_007M,C08528_007EA,C08528_007MA,C08528_008M,C08528_008EA,C08528_008MA,C08528_009M,C08528_009EA,C08528_009MA,C08528_010M,C08528_010EA,C08528_010MA,C08528_011M,C08528_011EA,C08528_011MA,C08528_012M,C08528_012EA,C08528_012MA,C08528_013M,C08528_013EA,C08528_013MA,C08528_014M,C08528_014EA,C08528_014MA,C08528_015M,C08528_015EA,C08528_015MA,C08528_016M,C08528_016EA,C08528_016MA,C08528_017M,C08528_017EA,C08528_017MA,C08528_018M,C08528_018EA,C08528_018MA,C08528_019M,C08528_019EA,C08528_019MA,C08528_020M,C08528_020EA,C08528_020MA,C08528_021M,C08528_021EA,C08528_021MA,C08528_022M,C08528_022EA,C08528_022MA,C08528_023M,C08528_023EA,C08528_023MA,C08528_024M,C08528_024EA,C08528_024MA,C08528_025M,C08528_025EA,C08528_025MA,C08528_026M,C08528_026EA,C08528_026MA,C08528_027M,C08528_027EA,C08528_027MA,C08528_028M,C08528_028EA,C08528_028MA,C08528_029M,C08528_029EA,C08528_029MA,C08528_030M,C08528_030EA,C08528_030MA,state
627392,8270,490493,7418,83807,4020,52502,3392,590,297,497920,7743,392697,6847,73263,3797,31533,2657,427,283,55255,4456,44876,4267,5664,1028,4715,1179,0,193,3656,1126,3060,937,494,438,56,59,46,76,33310,3296,26841,3108,3263,948,3147,856,59,64,37251,2868,23019,2178,1123,434,13051,1882,58,71,8270,null,null,7418,null,null,4020,null,null,3392,null,null,297,null,null,7743,null,null,6847,null,null,3797,null,null,2657,null,null,283,null,null,4456,null,null,4267,null,null,1028,null,null,1179,null,null,193,null,null,1126,null,null,937,null,null,438,null,null,59,null,null,76,null,null,3296,null,null,3108,null,null,948,null,null,856,null,null,64,null,null,2868,null,null,2178,null,null,434,null,null,1882,null,null,71,null,null,23
2775881,17190,2061214,18021,570624,11461,140665,6288,3378,1138,2113335,18579,1572907,16313,457555,10481,81188,5023,1685,708,251828,10371,195048,9550,44372,3319,12230,2085,178,242,147592,7341,114425,6217,30466,3065,2665,1223,36,60,118717,6562,91121,6389,19490,1945,7717,1477,389,321,144409,5484,87713,4347,18741,2131,36865,3120,1090,577,17190,null,null,18021,null,null,11461,null,null,6288,null,null,1138,null,null,18579,null,null,16313,null,null,10481,null,null,5023,null,null,708,null,null,10371,null,null,9550,null,null,3319,null,null,2085,null,null,242,null,null,7341,null,null,6217,null,null,3065,null,null,1223,null,null,60,null,null,6562,null,null,6389,null,null,1945,null,null,1477,null,null,321,null,null,5484,null,null,4347,null,null,2131,null,null,3120,null,null,577,null,null,24
3573698,22044,2931937,18475,430027,10596,207482,8131,4252,860,2508024,18688,2042378,17498,338349,8326,125187,5536,2110,672,277720,10103,235787,9112,28558,2803,13196,2441,179,167,359790,11270,321689,10528,32786,2548,5206,1235,109,111,248075,6687,215530,6929,21960,2677,9486,1519,1099,691,180089,7217,116553,5780,8374,1255,54407,4040,755,277,22044,null,null,18475,null,null,10596,null,null,8131,null,null,860,null,null,18688,null,null,17498,null,null,8326,null,null,5536,null,null,672,null,null,10103,null,null,9112,null,null,2803,null,null,2441,null,null,167,null,null,11270,null,null,10528,null,null,2548,null,null,1235,null,null,111,null,null,6687,null,null,6929,null,null,2677,null,null,1519,null,null,691,null,null,7217,null,null,5780,null,null,1255,null,null,4040,null,null,277,null,null,25
4455462,21020,3770831,21949,460949,9036,217049,7523,6633,1304,3670384,19827,3140789,19790,391688,8710,133948,5270,3959,792,392217,9779,335375,9607,34517,2972,21332,2138,993,520,63347,4529,53789,4303,8376,1605,1120,481,62,104,148953,6203,122277,5727,16822,1637,9546,1373,308,179,180561,7063,118601,4916,9546,1544,51103,3626,1311,518,21020,null,null,21949,null,null,9036,null,null,7523,null,null,1304,null,null,19827,null,null,19790,null,null,8710,null,null,5270,null,null,792,null,null,9779,null,null,9607,null,null,2972,null,null,2138,null,null,520,null,null,4529,null,null,4303,null,null,1605,null,null,481,null,null,104,null,null,6203,null,null,5727,null,null,1637,null,null,1373,null,null,179,null,null,7063,null,null,4916,null,null,1544,null,null,3626,null,null,518,null,null,26
2880020,11512,2388408,12814,332670,7869,155112,5396,3830,698,2243621,13279,1887321,13699,266737,6311,87615,4002,1948,581,246973,8087,208936,7540,28387,2619,9348,1443,302,237,103242,4837,86632,4380,15321,1851,1289,435,0,193,118753,5513,94925,4808,15127,1854,8312,1091,389,239,167431,5157,110594,4048,7098,1137,48548,2525,1191,344,11512,null,null,12814,null,null,7869,null,null,5396,null,null,698,null,null,13279,null,null,13699,null,null,6311,null,null,4002,null,null,581,null,null,8087,null,null,7540,null,null,2619,null,null,1443,null,null,237,null,null,4837,null,null,4380,null,null,1851,null,null,435,null,null,193,null,null,5513,null,null,4808,null,null,1854,null,null,1091,null,null,239,null,null,5157,null,null,4048,null,null,1137,null,null,2525,null,null,344,null,null,27
1167106,14352,872576,12273,226430,9246,66178,4849,1922,672,986543,14855,743492,13108,196616,8905,45478,3951,957,538,115125,7112,86386,6452,21202,2762,7351,1658,186,154,3493,870,2682,830,770,450,41,73,0,193,34655,3562,24176,3176,6211,1222,3935,1228,333,273,27290,2754,15840,2122,1631,560,9373,1954,446,398,14352,null,null,12273,null,null,9246,null,null,4849,null,null,672,null,null,14855,null,null,13108,null,null,8905,null,null,3951,null,null,538,null,null,7112,null,null,6452,null,null,2762,null,null,1658,null,null,154,null,null,870,null,null,830,null,null,450,null,null,73,null,null,193,null,null,3562,null,null,3176,null,null,1222,null,null,1228,null,null,273,null,null,2754,null,null,2122,null,null,560,null,null,1954,null,null,398,null,null,28
2899766,19257,2372453,16724,363263,10507,157879,7029,6171,1193,2371118,18132,1973722,15727,300722,9258,93426,5203,3248,846,250487,9875,202307,8584,33997,3046,12969,1818,1214,558,43437,3794,38364,3580,3553,1050,1520,831,0,193,86627,4880,67589,4297,9695,1804,8793,1464,550,409,148097,6489,90471,5105,15296,1304,41171,3827,1159,548,19257,null,null,16724,null,null,10507,null,null,7029,null,null,1193,null,null,18132,null,null,15727,null,null,9258,null,null,5203,null,null,846,null,null,9875,null,null,8584,null,null,3046,null,null,1818,null,null,558,null,null,3794,null,null,3580,null,null,1050,null,null,831,null,null,193,null,null,4880,null,null,4297,null,null,1804,null,null,1464,null,null,409,null,null,6489,null,null,5105,null,null,1304,null,null,3827,null,null,548,null,null,29
495062,5726,368318,6553,83779,4094,40971,3103,1994,609,375751,7079,285934,6585,65907,3751,23051,2534,859,399,45541,3802,34361,3514,7656,1399,3369,886,155,133,3369,980,2558,865,790,380,21,26,0,193,38820,3089,27151,2686,7934,1426,3253,1063,482,334,31581,2917,18314,2049,1492,494,11277,1981,498,350,5726,null,null,6553,null,null,4094,null,null,3103,null,null,609,null,null,7079,null,null,6585,null,null,3751,null,null,2534,null,null,399,null,null,3802,null,null,3514,null,null,1399,null,null,886,null,null,133,null,null,980,null,null,865,null,null,380,null,null,26,null,null,193,null,null,3089,null,null,2686,null,null,1426,null,null,1063,null,null,334,null,null,2917,null,null,2049,null,null,494,null,null,1981,null,null,350,null,null,30
992335,8372,795812,9803,139424,4916,55278,2755,1821,666,817316,8985,663893,9965,118463,4549,33675,2148,1285,525,87584,4899,70641,4675,12312,1722,4506,812,125,126,5816,1140,4729,1030,800,366,287,248,0,193,38594,2835,30107,2916,5599,896,2785,603,103,90,43025,3288,26442,2750,2250,629,14025,1399,308,218,8372,null,null,9803,null,null,4916,null,null,2755,null,null,666,null,null,8985,null,null,9965,null,null,4549,null,null,2148,null,null,525,null,null,4899,null,null,4675,null,null,1722,null,null,812,null,null,126,null,null,1140,null,null,1030,null,null,366,null,null,248,null,null,193,null,null,2835,null,null,2916,null,null,896,null,null,603,null,null,90,null,null,3288,null,null,2750,null,null,629,null,null,1399,null,null,218,null,null,31
1360595,12028,1130727,12194,159088,5473,69330,4650,1450,575,1073409,11836,895668,12222,132969,5026,43819,3411,953,511,137194,7175,114184,6266,17070,2008,5713,1309,227,163,46208,3910,42731,3739,1429,607,2048,950,0,193,46574,3533,39554,3360,4576,916,2418,700,26,40,57210,4456,38590,3604,3044,984,15332,2442,244,188,12028,null,null,12194,null,null,5473,null,null,4650,null,null,575,null,null,11836,null,null,12222,null,null,5026,null,null,3411,null,null,511,null,null,7175,null,null,6266,null,null,2008,null,null,1309,null,null,163,null,null,3910,null,null,3739,null,null,607,null,null,950,null,null,193,null,null,3533,null,null,3360,null,null,916,null,null,700,null,null,40,null,null,4456,null,null,3604,null,null,984,null,null,2442,null,null,188,null,null,32
670836,9773,538117,9577,87150,5355,44960,3218,609,306,533271,9341,432717,8839,73965,4774,26256,2566,333,245,57821,4591,48454,4217,5682,1098,3652,801,33,42,4305,1422,3828,1440,429,364,48,80,0,193,31341,3021,24201,2646,4303,853,2827,986,10,17,44098,3189,28917,2461,2771,776,12177,1644,233,175,9773,null,null,9577,null,null,5355,null,null,3218,null,null,306,null,null,9341,null,null,8839,null,null,4774,null,null,2566,null,null,245,null,null,4591,null,null,4217,null,null,1098,null,null,801,null,null,42,null,null,1422,null,null,1440,null,null,364,null,null,80,null,null,193,null,null,3021,null,null,2646,null,null,853,null,null,986,null,null,17,null,null,3189,null,null,2461,null,null,776,null,null,1644,null,null,175,null,null,33
3985802,24858,3262107,23648,529220,12455,189368,6636,5107,1236,3024220,25520,2460486,23382,450333,10446,110573,5301,2828,879,360563,9424,303722,9250,39941,2809,16158,2335,742,423,214424,8620,190743,8310,16665,2252,6908,1447,108,107,195991,9123,168172,8455,17209,2250,10163,1533,447,284,190604,6641,138984,5720,5072,999,45566,3254,982,512,24858,null,null,23648,null,null,12455,null,null,6636,null,null,1236,null,null,25520,null,null,23382,null,null,10446,null,null,5301,null,null,879,null,null,9424,null,null,9250,null,null,2809,null,null,2335,null,null,423,null,null,8620,null,null,8310,null,null,2252,null,null,1447,null,null,107,null,null,9123,null,null,8455,null,null,2250,null,null,1533,null,null,284,null,null,6641,null,null,5720,null,null,999,null,null,3254,null,null,512,null,null,34
873369,8584,609956,9326,203823,7503,58084,4308,1506,712,697851,8889,497544,9292,165606,6865,34072,3016,629,299,83044,5348,55880,4081,20997,2229,5994,1640,173,285,12542,2104,8150,1783,3724,951,668,450,0,193,35241,3741,21892,3072,10171,1691,2994,922,184,250,44691,4259,26490,3317,3325,869,14356,2129,520,403,8584,null,null,9326,null,null,7503,null,null,4308,null,null,712,null,null,8889,null,null,9292,null,null,6865,null,null,3016,null,null,299,null,null,5348,null,null,4081,null,null,2229,null,null,1640,null,null,285,null,null,2104,null,null,1783,null,null,951,null,null,450,null,null,193,null,null,3741,null,null,3072,null,null,1691,null,null,922,null,null,250,null,null,4259,null,null,3317,null,null,869,null,null,2129,null,null,403,null,null,35
9700456,30446,7691695,31925,1457254,17853,539709,12867,11798,1690,4965308,26312,3803733,23709,936750,13977,220654,8555,4171,1180,612263,14933,486075,14367,90468,4126,33944,3085,1776,771,2955723,25646,2508498,24256,329386,10054,115296,5401,2543,932,766949,16782,633131,15380,80569,4806,51889,3916,1360,526,400213,12682,260258,9751,20081,2234,117926,6493,1948,687,30446,null,null,31925,null,null,17853,null,null,12867,null,null,1690,null,null,26312,null,null,23709,null,null,13977,null,null,8555,null,null,1180,null,null,14933,null,null,14367,null,null,4126,null,null,3085,null,null,771,null,null,25646,null,null,24256,null,null,10054,null,null,5401,null,null,932,null,null,16782,null,null,15380,null,null,4806,null,null,3916,null,null,526,null,null,12682,null,null,9751,null,null,2234,null,null,6493,null,null,687,null,null,36
4623335,22889,3660411,23937,700817,12910,256240,8242,5867,1244,3764302,20629,2999370,20213,601577,12437,159613,6225,3742,1102,424602,12099,346760,11028,53889,3093,23376,3010,577,344,46189,4103,36090,3798,8986,1578,1053,442,60,103,138278,7261,103718,6632,24533,2424,9669,1477,358,247,249964,9336,174473,7352,11832,1584,62529,5274,1130,484,22889,null,null,23937,null,null,12910,null,null,8242,null,null,1244,null,null,20629,null,null,20213,null,null,12437,null,null,6225,null,null,1102,null,null,12099,null,null,11028,null,null,3093,null,null,3010,null,null,344,null,null,4103,null,null,3798,null,null,1578,null,null,442,null,null,103,null,null,7261,null,null,6632,null,null,2424,null,null,1477,null,null,247,null,null,9336,null,null,7352,null,null,1584,null,null,5274,null,null,484,null,null,37
434247,5974,333854,6168,70811,4158,28859,1802,723,315,349143,6074,273368,6345,58834,3506,16627,1350,314,199,43154,3471,35015,3225,6480,1244,1417,427,242,237,2775,1030,1998,986,699,359,78,79,0,193,18380,2269,12594,1889,3760,881,1988,588,38,50,20795,1868,10879,1635,1038,359,8749,1197,129,71,5974,null,null,6168,null,null,4158,null,null,1802,null,null,315,null,null,6074,null,null,6345,null,null,3506,null,null,1350,null,null,199,null,null,3471,null,null,3225,null,null,1244,null,null,427,null,null,237,null,null,1030,null,null,986,null,null,359,null,null,79,null,null,193,null,null,2269,null,null,1889,null,null,881,null,null,588,null,null,50,null,null,1868,null,null,1635,null,null,359,null,null,1197,null,null,71,null,null,38
5466326,24105,4555134,25835,643637,12729,260311,7320,7244,1339,4541437,27809,3811725,27202,564616,12267,161851,6817,3245,737,410759,12023,348691,11006,39843,3228,21414,2390,811,426,88027,4468,75073,4042,11411,1884,1401,611,142,155,191763,7179,158912,6304,18428,1902,13321,1735,1102,728,234340,7750,160733,6357,9339,1178,62324,4079,1944,678,24105,null,null,25835,null,null,12729,null,null,7320,null,null,1339,null,null,27809,null,null,27202,null,null,12267,null,null,6817,null,null,737,null,null,12023,null,null,11006,null,null,3228,null,null,2390,null,null,426,null,null,4468,null,null,4042,null,null,1884,null,null,611,null,null,155,null,null,7179,null,null,6304,null,null,1902,null,null,1735,null,null,728,null,null,7750,null,null,6357,null,null,1178,null,null,4079,null,null,678,null,null,39
1725714,11424,1312748,11400,302495,7410,107718,4209,2753,783,1423135,12551,1094298,10662,258884,6855,68247,3374,1706,573,165647,5623,127317,5018,26773,1897,11337,1537,220,140,8572,1415,7271,1360,1014,568,287,256,0,193,54299,3429,42895,3332,7002,1230,4232,861,170,178,74061,3321,40967,2428,8822,1345,23615,2122,657,503,11424,null,null,11400,null,null,7410,null,null,4209,null,null,783,null,null,12551,null,null,10662,null,null,6855,null,null,3374,null,null,573,null,null,5623,null,null,5018,null,null,1897,null,null,1537,null,null,140,null,null,1415,null,null,1360,null,null,568,null,null,256,null,null,193,null,null,3429,null,null,3332,null,null,1230,null,null,861,null,null,178,null,null,3321,null,null,2428,null,null,1345,null,null,2122,null,null,503,null,null,40
1949378,14694,1552033,14563,260980,8394,133064,5930,3301,729,1418905,14346,1144818,15214,197530,7038,75475,4373,1082,391,188140,7854,153823,7575,23947,2541,9525,1568,845,505,84741,4782,71020,4655,11479,1779,2107,685,135,220,131946,6113,105465,5304,18310,2507,7989,1185,182,196,125646,6755,76907,5597,9714,1664,37968,3330,1057,428,14694,null,null,14563,null,null,8394,null,null,5930,null,null,729,null,null,14346,null,null,15214,null,null,7038,null,null,4373,null,null,391,null,null,7854,null,null,7575,null,null,2541,null,null,1568,null,null,505,null,null,4782,null,null,4655,null,null,1779,null,null,685,null,null,220,null,null,6113,null,null,5304,null,null,2507,null,null,1185,null,null,196,null,null,6755,null,null,5597,null,null,1664,null,null,3330,null,null,428,null,null,41
5911896,24603,5019350,26108,592094,12170,292815,8939,7637,1107,4485146,23363,3831038,22994,477164,11092,172911,6359,4033,879,492303,12233,422488,11310,45351,2951,23787,2541,677,308,337977,9686,297803,9606,34692,2919,5337,1339,145,173,306730,7946,263765,7635,23027,2326,19089,2120,849,376,289740,9943,204256,8163,11860,1824,71691,3630,1933,481,24603,null,null,26108,null,null,12170,null,null,8939,null,null,1107,null,null,23363,null,null,22994,null,null,11092,null,null,6359,null,null,879,null,null,12233,null,null,11310,null,null,2951,null,null,2541,null,null,308,null,null,9686,null,null,9606,null,null,2919,null,null,1339,null,null,173,null,null,7946,null,null,7635,null,null,2326,null,null,2120,null,null,376,null,null,9943,null,null,8163,null,null,1824,null,null,3630,null,null,481,null,null,42
494821,8291,400745,7769,65589,4897,28115,2572,372,212,399861,8146,324547,7308,56336,4374,18814,2083,164,148,39125,3846,32773,3443,3630,912,2682,1175,40,66,9693,1825,8542,1804,669,366,482,378,0,193,24388,2722,19555,2605,3215,700,1550,995,68,94,21754,2431,15328,1955,1739,604,4587,1064,100,128,8291,null,null,7769,null,null,4897,null,null,2572,null,null,212,null,null,8146,null,null,7308,null,null,4374,null,null,2083,null,null,148,null,null,3846,null,null,3443,null,null,912,null,null,1175,null,null,66,null,null,1825,null,null,1804,null,null,366,null,null,378,null,null,193,null,null,2722,null,null,2605,null,null,700,null,null,995,null,null,94,null,null,2431,null,null,1955,null,null,604,null,null,1064,null,null,128,null,null,44
