B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,B25093_001M,B25093_001EA,B25093_001MA,B25093_002M,B25093_002EA,B25093_002MA,B25093_003M,B25093_003EA,B25093_003MA,B25093_004M,B25093_004EA,B25093_004MA,B25093_005M,B25093_005EA,B25093_005MA,B25093_006M,B25093_006EA,B25093_006MA,B25093_007M,B25093_007EA,B25093_007MA,B25093_008M,B25093_008EA,B25093_008MA,B25093_009M,B25093_009EA,B25093_009MA,B25093_010M,B25093_010EA,B25093_010MA,B25093_011M,B25093_011EA,B25093_011MA,B25093_012M,B25093_012EA,B25093_012MA,B25093_013M,B25093_013EA,B25093_013MA,B25093_014M,B25093_014EA,B25093_014MA,B25093_015M,B25093_015EA,B25093_015MA,B25093_016M,B25093_016EA,B25093_016MA,B25093_017M,B25093_017EA,B25093_017MA,B25093_018M,B25093_018EA,B25093_018MA,B25093_019M,B25093_019EA,B25093_019MA,B25093_020M,B25093_020EA,B25093_020MA,B25093_021M,B25093_021EA,B25093_021MA,B25093_022M,B25093_022EA,B25093_022MA,B25093_023M,B25093_023EA,B25093_023MA,B25093_024M,B25093_024EA,B25093_024MA,B25093_025M,B25093_025EA,B25093_025MA,B25093_026M,B25093_026EA,B25093_026MA,B25093_027M,B25093_027EA,B25093_027MA,B25093_028M,B25093_028EA,B25093_028MA,B25093_029M,B25093_029EA,B25093_029MA,state
382116,6101,2060,652,1303,485,106,125,299,278,99,102,245,161,8,14,29832,2229,14408,1622,5318,1199,3236,777,2433,716,4339,1073,98,138,229438,4008,128544,4655,30889,2434,20623,1973,11612,1496,36618,3006,1152,357,120786,3051,65036,2618,13831,1562,8940,1187,6138,964,25980,2014,861,513,6101,null,null,652,null,null,485,null,null,125,null,null,278,null,null,102,null,null,161,null,null,14,null,null,2229,null,null,1622,null,null,1199,null,null,777,null,null,716,null,null,1073,null,null,138,null,null,4008,null,null,4655,null,null,2434,null,null,1973,null,null,1496,null,null,3006,null,null,357,null,null,3051,null,null,2618,null,null,1562,null,null,1187,null,null,964,null,null,2014,null,null,513,null,null,23
1445953,10330,6438,1348,2367,755,877,612,1133,674,585,519,1386,553,90,101,123671,4729,56189,3026,20940,2027,16886,1955,8234,1348,21154,2400,268,172,898187,8415,471900,7939,134842,5251,83803,4313,54823,3748,148206,5747,4613,1230,417657,5624,216413,4493,43697,2584,30671,2442,24525,1831,99875,3862,2476,591,10330,null,null,1348,null,null,755,null,null,612,null,null,674,null,null,519,null,null,553,null,null,101,null,null,4729,null,null,3026,null,null,2027,null,null,1955,null,null,1348,null,null,2400,null,null,172,null,null,8415,null,null,7939,null,null,5251,null,null,4313,null,null,3748,null,null,5747,null,null,1230,null,null,5624,null,null,4493,null,null,2584,null,null,2442,null,null,1831,null,null,3862,null,null,591,null,null,24
1598930,10736,7318,1415,2662,803,966,618,863,392,439,279,2127,648,261,178,124737,4845,54843,3470,27371,2750,12582,1313,8463,1458,21260,2682,218,228,993685,8678,504924,8578,151542,5075,98113,4193,64564,3943,168728,5756,5814,1138,473190,6781,216647,5452,53889,2769,42982,3118,33750,2771,122973,4394,2949,653,10736,null,null,1415,null,null,803,null,null,618,null,null,392,null,null,279,null,null,648,null,null,178,null,null,4845,null,null,3470,null,null,2750,null,null,1313,null,null,1458,null,null,2682,null,null,228,null,null,8678,null,null,8578,null,null,5075,null,null,4193,null,null,3943,null,null,5756,null,null,1138,null,null,6781,null,null,5452,null,null,2769,null,null,3118,null,null,2771,null,null,4394,null,null,653,null,null,25
2731283,14647,26024,2257,12632,1493,3766,1049,2417,637,1291,447,5603,1155,315,288,254731,5575,148195,4908,37800,2304,22025,2207,12831,1701,31366,2521,2514,822,1610623,11509,996123,9687,193346,5998,114467,4571,73289,3575,217956,6549,15442,1652,839905,5905,487543,6357,86111,3515,62877,3361,44237,2660,153480,4934,5657,817,14647,null,null,2257,null,null,1493,null,null,1049,null,null,637,null,null,447,null,null,1155,null,null,288,null,null,5575,null,null,4908,null,null,2304,null,null,2207,null,null,1701,null,null,2521,null,null,822,null,null,11509,null,null,9687,null,null,5998,null,null,4571,null,null,3575,null,null,6549,null,null,1652,null,null,5905,null,null,6357,null,null,3515,null,null,3361,null,null,2660,null,null,4934,null,null,817,null,null,26
1532031,9426,15203,1478,7136,1008,2317,595,1100,409,1182,568,3445,754,23,41,178594,4411,104717,3438,29434,2195,19056,1759,8512,1232,16533,1506,342,229,936050,7025,567181,7062,125440,4450,76635,3576,47201,2919,114522,4133,5071,906,402184,4506,232577,4422,42571,2475,29249,1923,21231,1608,74617,2949,1939,477,9426,null,null,1478,null,null,1008,null,null,595,null,null,409,null,null,568,null,null,754,null,null,41,null,null,4411,null,null,3438,null,null,2195,null,null,1759,null,null,1232,null,null,1506,null,null,229,null,null,7025,null,null,7062,null,null,4450,null,null,3576,null,null,2919,null,null,4133,null,null,906,null,null,4506,null,null,4422,null,null,2475,null,null,1923,null,null,1608,null,null,2949,null,null,477,null,null,27
734114,9343,6611,1541,3931,1172,365,244,802,544,207,312,766,529,540,486,63561,4347,40365,3475,9865,2050,4237,1030,2210,848,6115,1354,769,581,423512,8292,260343,7048,45509,3699,29204,2878,17104,2458,64823,4069,6529,1378,240430,4321,151845,4506,20349,1775,14864,1653,11448,1704,39216,2786,2708,788,9343,null,null,1541,null,null,1172,null,null,244,null,null,544,null,null,312,null,null,529,null,null,486,null,null,4347,null,null,3475,null,null,2050,null,null,1030,null,null,848,null,null,1354,null,null,581,null,null,8292,null,null,7048,null,null,3699,null,null,2878,null,null,2458,null,null,4069,null,null,1378,null,null,4321,null,null,4506,null,null,1775,null,null,1653,null,null,1704,null,null,2786,null,null,788,null,null,28
1567597,13680,13015,1662,4492,908,3149,1013,1031,572,702,307,3442,841,199,163,157569,5251,93781,3987,25506,2493,14468,1785,6990,1313,16114,2151,710,304,912738,10973,578764,9986,109232,5046,70225,3913,43152,3065,104387,4162,6978,1298,484275,5998,295199,6026,47333,2705,34103,2758,25538,2040,78565,3821,3537,833,13680,null,null,1662,null,null,908,null,null,1013,null,null,572,null,null,307,null,null,841,null,null,163,null,null,5251,null,null,3987,null,null,2493,null,null,1785,null,null,1313,null,null,2151,null,null,304,null,null,10973,null,null,9986,null,null,5046,null,null,3913,null,null,3065,null,null,4162,null,null,1298,null,null,5998,null,null,6026,null,null,2705,null,null,2758,null,null,2040,null,null,3821,null,null,833,null,null,29
282995,5662,3975,835,1689,622,645,333,625,495,337,430,679,401,0,168,24471,2308,11615,1569,3619,837,2998,759,1859,597,3929,972,451,439,160345,4284,92019,3042,18971,1905,14343,1994,7703,1387,26197,2380,1112,393,94204,2408,57102,2275,9295,1351,5754,895,4451,962,17023,1866,579,310,5662,null,null,835,null,null,622,null,null,333,null,null,495,null,null,430,null,null,401,null,null,168,null,null,2308,null,null,1569,null,null,837,null,null,759,null,null,597,null,null,972,null,null,439,null,null,4284,null,null,3042,null,null,1905,null,null,1994,null,null,1387,null,null,2380,null,null,393,null,null,2408,null,null,2275,null,null,1351,null,null,895,null,null,962,null,null,1866,null,null,310,null,null,30
488339,5373,5460,955,2847,753,717,382,319,188,216,154,1354,515,7,15,56157,2702,33152,1957,8922,1279,5927,1049,2415,644,5656,960,85,68,287925,4196,187562,4143,36539,2980,22585,2021,12152,1497,27607,2054,1480,552,138797,2911,84341,2525,13857,1388,10190,1176,7583,1095,21929,1590,897,336,5373,null,null,955,null,null,753,null,null,382,null,null,188,null,null,154,null,null,515,null,null,15,null,null,2702,null,null,1957,null,null,1279,null,null,1049,null,null,644,null,null,960,null,null,68,null,null,4196,null,null,4143,null,null,2980,null,null,2021,null,null,1497,null,null,2054,null,null,552,null,null,2911,null,null,2525,null,null,1388,null,null,1176,null,null,1095,null,null,1590,null,null,336,null,null,31
578762,7662,5357,1036,2457,777,377,243,320,245,239,176,1795,710,169,178,56329,3879,27538,2652,9688,1603,4650,998,6084,1650,7631,1473,738,498,330909,6738,180379,5364,42945,3379,29003,2686,18684,2022,55961,3297,3937,924,186167,4505,100462,3674,19070,2003,12282,1478,10477,1414,42242,3059,1634,619,7662,null,null,1036,null,null,777,null,null,243,null,null,245,null,null,176,null,null,710,null,null,178,null,null,3879,null,null,2652,null,null,1603,null,null,998,null,null,1650,null,null,1473,null,null,498,null,null,6738,null,null,5364,null,null,3379,null,null,2686,null,null,2022,null,null,3297,null,null,924,null,null,4505,null,null,3674,null,null,2003,null,null,1478,null,null,1414,null,null,3059,null,null,619,null,null,32
365021,5402,1798,601,275,320,507,402,204,251,113,121,699,429,0,187,29300,2428,12292,1510,6248,1353,3793,992,2627,739,4054,1111,286,336,228552,4143,118046,4510,34430,2589,24896,2035,13276,1394,36942,3171,962,507,105371,2759,48962,2742,14215,1614,9898,1279,6812,1057,25111,2129,373,259,5402,null,null,601,null,null,320,null,null,402,null,null,251,null,null,121,null,null,429,null,null,187,null,null,2428,null,null,1510,null,null,1353,null,null,992,null,null,739,null,null,1111,null,null,336,null,null,4143,null,null,4510,null,null,2589,null,null,2035,null,null,1394,null,null,3171,null,null,507,null,null,2759,null,null,2742,null,null,1614,null,null,1279,null,null,1057,null,null,2129,null,null,259,null,null,33
2019927,14176,6881,1402,1633,637,1159,662,534,334,507,358,3048,836,0,200,133158,5829,49596,3330,25596,2338,17526,1882,12088,2279,27777,3108,575,327,1261857,10711,553918,8712,191349,5704,138860,5229,89943,4957,280348,7650,7439,1732,618031,7241,236405,5819,71739,3456,54839,3354,42843,2856,207582,5499,4623,866,14176,null,null,1402,null,null,637,null,null,662,null,null,334,null,null,358,null,null,836,null,null,200,null,null,5829,null,null,3330,null,null,2338,null,null,1882,null,null,2279,null,null,3108,null,null,327,null,null,10711,null,null,8712,null,null,5704,null,null,5229,null,null,4957,null,null,7650,null,null,1732,null,null,7241,null,null,5819,null,null,3456,null,null,3354,null,null,2856,null,null,5499,null,null,866,null,null,34
511099,7819,5582,1360,2706,1035,909,543,380,374,223,254,1148,584,216,208,47983,2946,23156,2304,8107,1536,5158,1389,2249,704,8726,1844,587,328,280316,6047,169968,5394,28189,2299,20449,2355,13850,1904,43884,3578,3976,874,177218,4528,109805,3928,15651,1721,11859,1512,9369,1312,28962,2502,1572,528,7819,null,null,1360,null,null,1035,null,null,543,null,null,374,null,null,254,null,null,584,null,null,208,null,null,2946,null,null,2304,null,null,1536,null,null,1389,null,null,704,null,null,1844,null,null,328,null,null,6047,null,null,5394,null,null,2299,null,null,2355,null,null,1904,null,null,3578,null,null,874,null,null,4528,null,null,3928,null,null,1721,null,null,1512,null,null,1312,null,null,2502,null,null,528,null,null,35
3841170,19390,18642,1959,6799,1140,2697,970,1262,449,1421,626,5867,1172,596,344,270012,6883,134347,4937,41889,2777,25519,2242,17682,2045,49248,3116,1327,475,2337552,16029,1203803,12541,292082,7322,199033,5858,142377,5186,480969,9562,19288,2205,1214964,11026,603506,8688,119388,4266,93921,4330,67519,3656,321545,6986,9085,1293,19390,null,null,1959,null,null,1140,null,null,970,null,null,449,null,null,626,null,null,1172,null,null,344,null,null,6883,null,null,4937,null,null,2777,null,null,2242,null,null,2045,null,null,3116,null,null,475,null,null,16029,null,null,12541,null,null,7322,null,null,5858,null,null,5186,null,null,9562,null,null,2205,null,null,11026,null,null,8688,null,null,4266,null,null,4330,null,null,3656,null,null,6986,null,null,1293,null,null,36
2493388,15093,19550,2351,7863,1558,1816,780,2241,713,1437,667,4797,1311,1396,631,211366,7134,116607,5415,34532,3470,19592,2165,11538,1669,26443,2444,2654,875,1484093,11826,897781,10342,179766,6632,111274,4521,69191,4118,211484,7203,14597,2023,778379,7096,447845,6919,77722,3943,61394,3756,41860,2874,142772,4997,6786,1178,15093,null,null,2351,null,null,1558,null,null,780,null,null,713,null,null,667,null,null,1311,null,null,631,null,null,7134,null,null,5415,null,null,3470,null,null,2165,null,null,1669,null,null,2444,null,null,875,null,null,11826,null,null,10342,null,null,6632,null,null,4521,null,null,4118,null,null,7203,null,null,2023,null,null,7096,null,null,6919,null,null,3943,null,null,3756,null,null,2874,null,null,4997,null,null,1178,null,null,37
199208,3641,4518,923,2450,768,883,512,251,168,153,162,735,428,46,92,30296,2385,18022,1837,5474,1412,2694,754,1007,479,2940,760,159,159,111310,2601,81607,2599,9854,1133,6723,1261,3764,786,8921,1435,441,187,53084,1751,37296,1748,3905,665,2491,611,1684,376,7101,1018,607,358,3641,null,null,923,null,null,768,null,null,512,null,null,168,null,null,162,null,null,428,null,null,92,null,null,2385,null,null,1837,null,null,1412,null,null,754,null,null,479,null,null,760,null,null,159,null,null,2601,null,null,2599,null,null,1133,null,null,1261,null,null,786,null,null,1435,null,null,187,null,null,1751,null,null,1748,null,null,665,null,null,611,null,null,376,null,null,1018,null,null,358,null,null,38
3022809,18037,29369,2708,13681,2073,6193,1252,2176,773,2033,661,5009,1128,277,196,278903,6924,171386,5837,41154,2758,25586,2355,12852,1764,26516,2754,1409,659,1774465,13315,1119628,11856,227784,6567,130210,5465,76601,3764,208544,5927,11698,1564,940072,8016,542688,7106,98449,4356,70148,3539,51462,3434,171163,5073,6162,1026,18037,null,null,2708,null,null,2073,null,null,1252,null,null,773,null,null,661,null,null,1128,null,null,196,null,null,6924,null,null,5837,null,null,2758,null,null,2355,null,null,1764,null,null,2754,null,null,659,null,null,13315,null,null,11856,null,null,6567,null,null,5465,null,null,3764,null,null,5927,null,null,1564,null,null,8016,null,null,7106,null,null,4356,null,null,3539,null,null,3434,null,null,5073,null,null,1026,null,null,39
953552,7733,11692,1632,6203,1092,1117,479,1008,442,864,363,2195,631,305,237,104878,4038,63272,3497,16544,1581,8224,1090,4712,828,11505,1365,621,304,538955,5523,346855,4922,62387,3795,37729,2319,21618,1772,64517,3086,5849,834,298027,4153,193840,3878,27509,1920,17957,1401,14007,1623,42180,2547,2534,619,7733,null,null,1632,null,null,1092,null,null,479,null,null,442,null,null,363,null,null,631,null,null,237,null,null,4038,null,null,3497,null,null,1581,null,null,1090,null,null,828,null,null,1365,null,null,304,null,null,5523,null,null,4922,null,null,3795,null,null,2319,null,null,1772,null,null,3086,null,null,834,null,null,4153,null,null,3878,null,null,1920,null,null,1401,null,null,1623,null,null,2547,null,null,619,null,null,40
969579,10315,6715,1282,2389,846,795,406,1115,659,899,438,1346,569,171,172,80619,3728,37528,3456,15199,2056,9365,1524,6465,1166,11602,1445,460,366,561022,8244,291214,5988,83951,4103,52918,3079,34786,2986,94538,4958,3615,964,321223,5350,168282,5760,34888,2692,27124,2217,19268,2051,70069,3867,1592,514,10315,null,null,1282,null,null,846,null,null,406,null,null,659,null,null,438,null,null,569,null,null,172,null,null,3728,null,null,3456,null,null,2056,null,null,1524,null,null,1166,null,null,1445,null,null,366,null,null,8244,null,null,5988,null,null,4103,null,null,3079,null,null,2986,null,null,4958,null,null,964,null,null,5350,null,null,5760,null,null,2692,null,null,2217,null,null,2051,null,null,3867,null,null,514,null,null,41
3382514,17950,19221,1643,8309,1344,2881,713,1664,602,1034,402,4623,867,710,448,287313,6481,155201,4841,48947,3363,27335,2204,17278,1898,36244,2756,2308,874,2020977,13633,1186712,13592,262986,7521,165990,6036,96706,4214,290976,8646,17607,2166,1055003,9001,580412,7920,114530,3950,83991,3243,59392,2630,207566,5256,9112,1057,17950,null,null,1643,null,null,1344,null,null,713,null,null,602,null,null,402,null,null,867,null,null,448,null,null,6481,null,null,4841,null,null,3363,null,null,2204,null,null,1898,null,null,2756,null,null,874,null,null,13633,null,null,13592,null,null,7521,null,null,6036,null,null,4214,null,null,8646,null,null,2166,null,null,9001,null,null,7920,null,null,3950,null,null,3243,null,null,2630,null,null,5256,null,null,1057,null,null,42
236882,4213,857,444,176,151,67,85,310,355,95,151,209,154,0,208,17208,1654,7039,1168,2703,839,2473,819,1752,701,3212,1019,29,56,144753,4115,72913,3565,21024,2398,15038,2023,9062,1513,26263,2577,453,249,74064,1963,32218,1911,8960,1338,7110,1143,4742,912,20875,1804,159,135,4213,null,null,444,null,null,151,null,null,85,null,null,355,null,null,151,null,null,154,null,null,208,null,null,1654,null,null,1168,null,null,839,null,null,819,null,null,701,null,null,1019,null,null,56,null,null,4115,null,null,3565,null,null,2398,null,null,2023,null,null,1513,null,null,2577,null,null,249,null,null,1963,null,null,1911,null,null,1338,null,null,1143,null,null,912,null,null,1804,null,null,135,null,null,44
1288871,12866,10355,1441,5359,1056,1085,537,503,289,515,300,2473,883,420,396,114624,4982,66053,3993,17712,2326,9867,1837,6548,1619,14036,1927,408,251,732082,10556,445686,8929,83032,5263,52420,4151,37309,2749,102804,5292,10831,1543,431810,5247,261776,5648,40600,3047,27551,2166,21527,2320,76031,3465,4325,743,12866,null,null,1441,null,null,1056,null,null,537,null,null,289,null,null,300,null,null,883,null,null,396,null,null,4982,null,null,3993,null,null,2326,null,null,1837,null,null,1619,null,null,1927,null,null,251,null,null,10556,null,null,8929,null,null,5263,null,null,4151,null,null,2749,null,null,5292,null,null,1543,null,null,5247,null,null,5648,null,null,3047,null,null,2166,null,null,2320,null,null,3465,null,null,743,null,null,45
224459,3798,3569,1005,1368,532,850,505,335,227,166,170,822,543,28,47,25704,1712,16088,1530,3610,795,1791,569,1404,549,2484,586,327,203,132277,2917,87511,3009,14549,1530,10621,1440,5597,1166,13200,1516,799,411,62909,2019,39980,1912,4934,779,3865,696,2861,611,10553,1421,716,590,3798,null,null,1005,null,null,532,null,null,505,null,null,227,null,null,170,null,null,543,null,null,47,null,null,1712,null,null,1530,null,null,795,null,null,569,null,null,549,null,null,586,null,null,203,null,null,2917,null,null,3009,null,null,1530,null,null,1440,null,null,1166,null,null,1516,null,null,411,null,null,2019,null,null,1912,null,null,779,null,null,696,null,null,611,null,null,1421,null,null,590,null,null,46
