C27005_001E,C27005_001M,C27005_002E,C27005_002M,C27005_003E,C27005_003M,C27005_004E,C27005_004M,C27005_005E,C27005_005M,C27005_006E,C27005_006M,C27005_007E,C27005_007M,C27005_008E,C27005_008M,C27005_009E,C27005_009M,C27005_010E,C27005_010M,C27005_011E,C27005_011M,C27005_012E,C27005_012M,C27005_013E,C27005_013M,C27005_014E,C27005_014M,C27005_015E,C27005_015M,C27005_016E,C27005_016M,C27005_017E,C27005_017M,C27005_018E,C27005_018M,C27005_019E,C27005_019M,C27005_020E,C27005_020M,C27005_021E,C27005_021M,C27005_001M,C27005_001EA,C27005_001MA,C27005_002M,C27005_002EA,C27005_002MA,C27005_003M,C27005_003EA,C27005_003MA,C27005_004M,C27005_004EA,C27005_004MA,C27005_005M,C27005_005EA,C27005_005MA,C27005_006M,C27005_006EA,C27005_006MA,C27005_007M,C27005_007EA,C27005_007MA,C27005_008M,C27005_008EA,C27005_008MA,C27005_009M,C27005_009EA,C27005_009MA,C27005_010M,C27005_010EA,C27005_010MA,C27005_011M,C27005_011EA,C27005_011MA,C27005_012M,C27005_012EA,C27005_012MA,C27005_013M,C27005_013EA,C27005_013MA,C27005_014M,C27005_014EA,C27005_014MA,C27005_015M,C27005_015EA,C27005_015MA,C27005_016M,C27005_016EA,C27005_016MA,C27005_017M,C27005_017EA,C27005_017MA,C27005_018M,C27005_018EA,C27005_018MA,C27005_019M,C27005_019EA,C27005_019MA,C27005_020M,C27005_020EA,C27005_020MA,C27005_021M,C27005_021EA,C27005_021MA,state
20294479,4316,9829594,8614,2112080,5936,203711,9082,1908369,11220,5904200,6573,948458,18947,4955742,20120,1813314,2918,506909,10147,1306405,10989,10464885,7394,2024265,6201,199366,9809,1824899,9907,6233188,6388,1068298,17385,5164890,19118,2207432,3525,640356,9955,1567076,10417,4316,null,null,8614,null,null,5936,null,null,9082,null,null,11220,null,null,6573,null,null,18947,null,null,20120,null,null,2918,null,null,10147,null,null,10989,null,null,7394,null,null,6201,null,null,9809,null,null,9907,null,null,6388,null,null,17385,null,null,19118,null,null,3525,null,null,9955,null,null,10417,null,null,12
10120788,3683,4866326,9202,1278525,6524,91183,6293,1187342,8046,3007980,5944,377956,11118,2630024,13822,579821,2820,165876,4719,413945,5613,5254462,8566,1227801,6266,86441,6466,1141360,8922,3276179,5335,422629,11338,2853550,13081,750482,3112,225317,6996,525165,6859,3683,null,null,9202,null,null,6524,null,null,6293,null,null,8046,null,null,5944,null,null,11118,null,null,13822,null,null,2820,null,null,4719,null,null,5613,null,null,8566,null,null,6266,null,null,6466,null,null,8922,null,null,5335,null,null,11338,null,null,13081,null,null,3112,null,null,6996,null,null,6859,null,null,13
1378730,2525,677111,2948,158446,1679,11843,1632,146603,2330,410306,2522,40681,2978,369625,3396,108359,748,25169,2368,83190,2434,701619,2294,149115,1601,10758,1474,138357,2258,422129,1392,47416,3526,374713,3897,130375,608,32806,2135,97569,2100,2525,null,null,2948,null,null,1679,null,null,1632,null,null,2330,null,null,2522,null,null,2978,null,null,3396,null,null,748,null,null,2368,null,null,2434,null,null,2294,null,null,1601,null,null,1474,null,null,2258,null,null,1392,null,null,3526,null,null,3897,null,null,608,null,null,2135,null,null,2100,null,null,15
1662867,795,826763,2862,224061,2267,25329,3231,198732,3369,483518,2283,83070,4082,400448,4865,119184,1381,46831,2894,72353,2934,836104,2843,211569,2313,20373,3091,191196,3914,491285,2261,87024,4251,404261,4694,133250,1310,56696,3069,76554,3151,795,null,null,2862,null,null,2267,null,null,3231,null,null,3369,null,null,2283,null,null,4082,null,null,4865,null,null,1381,null,null,2894,null,null,2934,null,null,2843,null,null,2313,null,null,3091,null,null,3914,null,null,2261,null,null,4251,null,null,4694,null,null,1310,null,null,3069,null,null,3151,null,null,16
12620388,1326,6168002,5264,1490060,3503,101517,5724,1388543,6837,3887432,3538,462771,9191,3424661,9707,790510,2369,258404,6364,532106,6327,6452386,5163,1429803,3510,88186,5338,1341617,6055,4005183,3752,465704,9380,3539479,8705,1017400,3138,374221,7409,643179,7831,1326,null,null,5264,null,null,3503,null,null,5724,null,null,6837,null,null,3538,null,null,9191,null,null,9707,null,null,2369,null,null,6364,null,null,6327,null,null,5163,null,null,3510,null,null,5338,null,null,6055,null,null,3752,null,null,9380,null,null,8705,null,null,3138,null,null,7409,null,null,7831,null,null,17
6534914,919,3204187,6049,806805,4437,45732,3754,761073,5561,1973871,3957,214349,6997,1759522,7650,423511,2113,159509,3749,264002,3903,3330727,6017,767120,4715,46720,4177,720400,5812,2029840,3460,227274,7795,1802566,8554,533767,2085,222477,6076,311290,5977,919,null,null,6049,null,null,4437,null,null,3754,null,null,5561,null,null,3957,null,null,6997,null,null,7650,null,null,2113,null,null,3749,null,null,3903,null,null,6017,null,null,4715,null,null,4177,null,null,5812,null,null,3460,null,null,7795,null,null,8554,null,null,2085,null,null,6076,null,null,5977,null,null,18
3091437,506,1532095,3125,372234,2393,25739,2748,346495,3703,939004,2421,128358,5250,810646,5293,220857,1607,99978,2782,120879,3022,1559342,3175,352763,2382,25321,2108,327442,3211,936201,2356,116853,4735,819348,5178,270378,1619,133706,3004,136672,3014,506,null,null,3125,null,null,2393,null,null,2748,null,null,3703,null,null,2421,null,null,5250,null,null,5293,null,null,1607,null,null,2782,null,null,3022,null,null,3175,null,null,2382,null,null,2108,null,null,3211,null,null,2356,null,null,4735,null,null,5178,null,null,1619,null,null,3004,null,null,3014,null,null,19
2850862,1447,1408996,4885,366317,3766,35155,3525,331162,5682,853471,3148,118911,6341,734560,6808,189208,1418,80166,2719,109042,2742,1441866,4484,346785,3953,32313,3604,314472,4468,864922,2852,119569,5734,745353,5929,230159,1527,112423,2895,117736,3212,1447,null,null,4885,null,null,3766,null,null,3525,null,null,5682,null,null,3148,null,null,6341,null,null,6808,null,null,1418,null,null,2719,null,null,2742,null,null,4484,null,null,3953,null,null,3604,null,null,4468,null,null,2852,null,null,5734,null,null,5929,null,null,1527,null,null,2895,null,null,3212,null,null,20
4354380,1440,2121338,5132,516709,3262,26910,3058,489799,4079,1309148,4210,124499,5121,1184649,5752,295481,1543,93182,3330,202299,3340,2233042,5104,493277,3423,31159,3338,462118,5011,1369879,3380,135390,5124,1234489,6360,369886,1850,130370,4136,239516,4008,1440,null,null,5132,null,null,3262,null,null,3058,null,null,4079,null,null,4210,null,null,5121,null,null,5752,null,null,1543,null,null,3330,null,null,3340,null,null,5104,null,null,3423,null,null,3338,null,null,5011,null,null,3380,null,null,5124,null,null,6360,null,null,1850,null,null,4136,null,null,4008,null,null,21
4577182,1950,2208827,5319,571299,5483,38493,4576,532806,6713,1350764,3619,161639,6669,1189125,7203,286764,1890,76008,3541,210756,4026,2368355,5285,544158,4971,36472,3964,507686,5901,1456935,2875,184882,6942,1272053,7762,367262,1871,108715,4033,258547,4111,1950,null,null,5319,null,null,5483,null,null,4576,null,null,6713,null,null,3619,null,null,6669,null,null,7203,null,null,1890,null,null,3541,null,null,4026,null,null,5285,null,null,4971,null,null,3964,null,null,5901,null,null,2875,null,null,6942,null,null,7762,null,null,1871,null,null,4033,null,null,4111,null,null,22
