B19130_001E,B19130_001M,B19130_002E,B19130_002M,B19130_003E,B19130_003M,B19130_004E,B19130_004M,B19130_005E,B19130_005M,B19130_006E,B19130_006M,B19130_007E,B19130_007M,B19130_008E,B19130_008M,B19130_009E,B19130_009M,B19130_010E,B19130_010M,B19130_011E,B19130_011M,B19130_012E,B19130_012M,B19130_013E,B19130_013M,B19130_014E,B19130_014M,B19130_015E,B19130_015M,B19130_016E,B19130_016M,B19130_017E,B19130_017M,B19130_018E,B19130_018M,B19130_019E,B19130_019M,B19130_020E,B19130_020M,B19130_021E,B19130_021M,B19130_022E,B19130_022M,B19130_023E,B19130_023M,B19130_024E,B19130_024M,B19130_025E,B19130_025M,B19130_026E,B19130_026M,B19130_027E,B19130_027M,B19130_028E,B19130_028M,B19130_029E,B19130_029M,B19130_001M,B19130_001EA,B19130_001MA,B19130_002M,B19130_002EA,B19130_002MA,B19130_003M,B19130_003EA,B19130_003MA,B19130_004M,B19130_004EA,B19130_004MA,B19130_005M,B19130_005EA,B19130_005MA,B19130_006M,B19130_006EA,B19130_006MA,B19130_007M,B19130_007EA,B19130_007MA,B19130_008M,B19130_008EA,B19130_008MA,B19130_009M,B19130_009EA,B19130_009MA,B19130_010M,B19130_010EA,B19130_010MA,B19130_011M,B19130_011EA,B19130_011MA,B19130_012M,B19130_012EA,B19130_012MA,B19130_013M,B19130_013EA,B19130_013MA,B19130_014M,B19130_014EA,B19130_014MA,B19130_015M,B19130_015EA,B19130_015MA,B19130_016M,B19130_016EA,B19130_016MA,B19130_017M,B19130_017EA,B19130_017MA,B19130_018M,B19130_018EA,B19130_018MA,B19130_019M,B19130_019EA,B19130_019MA,B19130_020M,B19130_020EA,B19130_020MA,B19130_021M,B19130_021EA,B19130_021MA,B19130_022M,B19130_022EA,B19130_022MA,B19130_023M,B19130_023EA,B19130_023MA,B19130_024M,B19130_024EA,B19130_024MA,B19130_025M,B19130_025EA,B19130_025MA,B19130_026M,B19130_026EA,B19130_026MA,B19130_027M,B19130_027EA,B19130_027MA,B19130_028M,B19130_028EA,B19130_028MA,B19130_029M,B19130_029EA,B19130_029MA,state
27673714300,777308113,24200315000,789608303,54820800,24106317,2209092000,210902887,4326345000,307791315,5992216600,380751229,3570339700,346071173,2869639200,254768588,3809330300,286339596,1368531500,111367443,3473399300,238137666,1276620300,160779259,24878400,15106657,187913400,56484984,213831400,66189688,495534400,128841190,109594600,53746005,55554800,24367809,98778200,37651645,90535200,34411059,2196779000,168684154,19981100,8558467,226968600,56394686,504573900,100350748,701043400,98841699,213954900,60177656,167643800,58580200,181314500,45034040,181298600,52751518,777308113,null,null,789608303,null,null,24106317,null,null,210902887,null,null,307791315,null,null,380751229,null,null,346071173,null,null,254768588,null,null,286339596,null,null,111367443,null,null,238137666,null,null,160779259,null,null,15106657,null,null,56484984,null,null,66189688,null,null,128841190,null,null,53746005,null,null,24367809,null,null,37651645,null,null,34411059,null,null,168684154,null,null,8558467,null,null,56394686,null,null,100350748,null,null,98841699,null,null,60177656,null,null,58580200,null,null,45034040,null,null,52751518,null,null,23
174289121800,2089818218,145770694400,2198253034,446397700,114372288,13314417100,563237934,29955764900,1022435609,39786888700,1255482491,19843754000,937610552,16055285200,845004902,19166128500,782635028,7202058300,405941450,28518427500,1004404921,8761857300,589816275,220581400,92601610,1362324600,200242252,2003452200,269029885,2253998700,334988271,911579100,162636143,711013500,140889851,725699200,147821808,573208800,150110475,19756570100,782553251,274771200,67783270,2069605300,224083115,4074315000,307975689,5088643200,312810188,2394939400,335515528,1853860900,221944401,2326478200,292795296,1673957000,234858657,2089818218,null,null,2198253034,null,null,114372288,null,null,563237934,null,null,1022435609,null,null,1255482491,null,null,937610552,null,null,845004902,null,null,782635028,null,null,405941450,null,null,1004404921,null,null,589816275,null,null,92601610,null,null,200242252,null,null,269029885,null,null,334988271,null,null,162636143,null,null,140889851,null,null,147821808,null,null,150110475,null,null,782553251,null,null,67783270,null,null,224083115,null,null,307975689,null,null,312810188,null,null,335515528,null,null,221944401,null,null,292795296,null,null,234858657,null,null,24
199812404100,2359280523,171999341900,2487571692,204717000,77954257,15330872800,716617009,36661835800,1215543450,48535911500,1382469123,23713528600,1010603433,19186453500,1013685734,20656283400,827528799,7709739300,626260970,27813062200,828795762,8905742700,523482026,360750900,102659672,1306632800,196217195,1671098800,257137692,2414427900,279987292,1167069400,214918855,703436800,163030198,789684600,163739554,492641500,110738760,18907319600,777941363,325936700,84851399,1960891100,224788250,3338212700,285719132,5237210900,340332714,2385205500,272653355,1568480900,195034577,1878577500,245168252,2212804300,287369114,2359280523,null,null,2487571692,null,null,77954257,null,null,716617009,null,null,1215543450,null,null,1382469123,null,null,1010603433,null,null,1013685734,null,null,827528799,null,null,626260970,null,null,828795762,null,null,523482026,null,null,102659672,null,null,196217195,null,null,257137692,null,null,279987292,null,null,214918855,null,null,163030198,null,null,163739554,null,null,110738760,null,null,777941363,null,null,84851399,null,null,224788250,null,null,285719132,null,null,340332714,null,null,272653355,null,null,195034577,null,null,245168252,null,null,287369114,null,null,25
216544114800,1975069613,185815886700,1949041855,737387900,91392714,17451414700,544651384,35767991300,925159919,50002402400,1010021548,25683911100,989742344,20188886700,668092476,25674691700,714555542,10309200800,514627447,30728228100,843765075,10319225100,521959979,353083200,70432260,1509175000,177138075,2215862200,294417359,2764652200,271765516,1176231100,152166800,747863100,144306638,807190400,104114973,745167900,112441853,20409003000,606841330,635615700,110168036,2413456700,154892765,4309688000,258259732,4822842400,335472227,2118801400,247366520,1544913000,152196496,2297777800,170721467,2265907900,226113902,1975069613,null,null,1949041855,null,null,91392714,null,null,544651384,null,null,925159919,null,null,1010021548,null,null,989742344,null,null,668092476,null,null,714555542,null,null,514627447,null,null,843765075,null,null,521959979,null,null,70432260,null,null,177138075,null,null,294417359,null,null,271765516,null,null,152166800,null,null,144306638,null,null,104114973,null,null,112441853,null,null,606841330,null,null,110168036,null,null,154892765,null,null,258259732,null,null,335472227,null,null,247366520,null,null,152196496,null,null,170721467,null,null,226113902,null,null,26
142871901600,1752693481,126948584000,1786413287,581030200,88017324,15147890700,549250390,27765975800,796639575,32773610800,794109691,17283325300,803642971,12746834500,529070095,14555208600,644127278,6094708200,347008747,15923317700,544123578,6352188300,385811235,306694300,103696811,1151030700,150607442,1628146200,205575609,1539820500,147429196,721190100,179056969,391463900,90365610,280129700,52977348,333713000,92631071,9571129300,376866814,285288800,77154281,1373479900,127267960,2215674100,205163241,2559536100,209923903,1036559500,207969956,654145600,81434165,801243000,138222207,645202400,80280337,1752693481,null,null,1786413287,null,null,88017324,null,null,549250390,null,null,796639575,null,null,794109691,null,null,803642971,null,null,529070095,null,null,644127278,null,null,347008747,null,null,544123578,null,null,385811235,null,null,103696811,null,null,150607442,null,null,205575609,null,null,147429196,null,null,179056969,null,null,90365610,null,null,52977348,null,null,92631071,null,null,376866814,null,null,77154281,null,null,127267960,null,null,205163241,null,null,209923903,null,null,207969956,null,null,81434165,null,null,138222207,null,null,80280337,null,null,27
51116768100,1167189295,41662487900,1136079960,474633000,117795639,4654015800,339770030,8317145400,492587398,10095162500,517723743,4994437700,424136395,4744615200,458192297,6158656500,420036429,2223821800,203398892,9454280200,563158135,2705528500,328647282,236754400,152916752,294217100,80107848,454152400,106879666,610612100,150367466,352468300,128828863,152794600,59126984,408807600,198272896,195722100,62977149,6748751800,492288077,128333900,34485004,919212100,135415806,1630207500,299885440,1299890100,210966005,597336200,97367943,526182100,101650236,900810400,158235184,746779500,139428187,1167189295,null,null,1136079960,null,null,117795639,null,null,339770030,null,null,492587398,null,null,517723743,null,null,424136395,null,null,458192297,null,null,420036429,null,null,203398892,null,null,563158135,null,null,328647282,null,null,152916752,null,null,80107848,null,null,106879666,null,null,150367466,null,null,128828863,null,null,59126984,null,null,198272896,null,null,62977149,null,null,492288077,null,null,34485004,null,null,135415806,null,null,299885440,null,null,210966005,null,null,97367943,null,null,101650236,null,null,158235184,null,null,139428187,null,null,28
129335318900,1876353681,111353023200,1944547833,637490300,94299561,12735637200,582678228,22993820900,817802188,27899114300,1010863224,14193656300,654343001,12120876700,628076926,14783704200,646817574,5988723200,450579431,17982295700,912639924,6101936200,751766830,223363200,52287147,926799300,160369958,1315630300,149893302,1805671000,625079662,597075000,127363443,255476800,66713845,640869700,166789837,337050900,71690323,11880359400,500082300,295326100,66142631,1704921100,148149003,2548429300,232083050,2901147300,281220479,1111343800,148531933,730523400,103694991,1282176700,142022564,1306491700,223894264,1876353681,null,null,1944547833,null,null,94299561,null,null,582678228,null,null,817802188,null,null,1010863224,null,null,654343001,null,null,628076926,null,null,646817574,null,null,450579431,null,null,912639924,null,null,751766830,null,null,52287147,null,null,160369958,null,null,149893302,null,null,625079662,null,null,127363443,null,null,66713845,null,null,166789837,null,null,71690323,null,null,500082300,null,null,66142631,null,null,148149003,null,null,232083050,null,null,281220479,null,null,148531933,null,null,103694991,null,null,142022564,null,null,223894264,null,null,29
22124006500,739548043,19617415100,735026648,153952400,53320182,2129782800,248165317,3812566900,330142764,4271117100,345766985,2349953000,240240032,2412957200,261170368,3084263700,295015295,1402822100,394892099,2506591400,302096373,920686000,118301574,34162300,19069538,185048200,52041720,156685000,52496681,197212200,55840344,130581200,69841862,48849600,24030381,73851600,27248422,94296000,39292285,1585905400,259758504,56941400,29269994,207087700,74185431,360795800,106645755,281145200,88995912,165682800,54874455,84610400,27964186,150304400,39851693,279337500,181720791,739548043,null,null,735026648,null,null,53320182,null,null,248165317,null,null,330142764,null,null,345766985,null,null,240240032,null,null,261170368,null,null,295015295,null,null,394892099,null,null,302096373,null,null,118301574,null,null,19069538,null,null,52041720,null,null,52496681,null,null,55840344,null,null,69841862,null,null,24030381,null,null,27248422,null,null,39292285,null,null,259758504,null,null,29269994,null,null,74185431,null,null,106645755,null,null,88995912,null,null,54874455,null,null,27964186,null,null,39851693,null,null,181720791,null,null,30
43358299100,777911085,38127868400,833809443,296597900,57560745,4976366500,255941229,8676278500,532295792,8911710200,469921700,4302588600,254744341,4414727800,337169463,4640028500,260211169,1909570400,166331339,5230430700,269966865,1768583300,190028467,113570500,40977678,272296100,68105937,407477500,102084891,426248700,93625794,229153900,99054287,121381200,57871112,88024300,31308694,110431000,43772795,3461847400,224326198,130760400,36657386,544122100,72650823,834001600,124659765,768764400,97477729,295737900,101008845,301228500,62937142,298435700,58306742,288796800,60008234,777911085,null,null,833809443,null,null,57560745,null,null,255941229,null,null,532295792,null,null,469921700,null,null,254744341,null,null,337169463,null,null,260211169,null,null,166331339,null,null,269966865,null,null,190028467,null,null,40977678,null,null,68105937,null,null,102084891,null,null,93625794,null,null,99054287,null,null,57871112,null,null,31308694,null,null,43772795,null,null,224326198,null,null,36657386,null,null,72650823,null,null,124659765,null,null,97477729,null,null,101008845,null,null,62937142,null,null,58306742,null,null,60008234,null,null,31
56558583100,1298854589,46004062700,1282051511,170643500,34034051,5108212200,346515517,9681854700,555009887,11225180500,549562588,5333974700,481594207,4595764100,446198310,7282324400,486746578,2606108600,214573974,10554520400,547875332,4223805800,392723602,254853400,69549494,812694300,157706930,1171095000,235142974,802188000,115109523,383522100,102405885,297864800,77433648,278372500,73962314,223215600,91704133,6330714600,316894166,290155500,103076293,882272600,110950881,1347096400,151430672,1549375200,167438748,545473400,93898563,543447900,102780439,630559100,125972419,542334600,108775318,1298854589,null,null,1282051511,null,null,34034051,null,null,346515517,null,null,555009887,null,null,549562588,null,null,481594207,null,null,446198310,null,null,486746578,null,null,214573974,null,null,547875332,null,null,392723602,null,null,69549494,null,null,157706930,null,null,235142974,null,null,115109523,null,null,102405885,null,null,77433648,null,null,73962314,null,null,91704133,null,null,316894166,null,null,103076293,null,null,110950881,null,null,151430672,null,null,167438748,null,null,93898563,null,null,102780439,null,null,125972419,null,null,108775318,null,null,32
36862326400,912429452,32258642500,933980339,93309500,42349510,2546854800,256706323,6152958800,485362202,9254875100,497380112,4768123500,392944374,3753916400,321858074,4139754100,261338413,1548850200,187383860,4603683900,367393090,1739553000,209262752,50827500,41173631,342383900,118036890,263194700,60413006,508136400,126107838,174946000,56438267,160867500,72337562,128380800,52364616,110816100,101841521,2864130900,300989813,51461100,25060577,314645200,76937786,586792300,107550134,726114600,114676419,345924300,87026237,345564900,163503451,252626200,75918053,241002300,60940869,912429452,null,null,933980339,null,null,42349510,null,null,256706323,null,null,485362202,null,null,497380112,null,null,392944374,null,null,321858074,null,null,261338413,null,null,187383860,null,null,367393090,null,null,209262752,null,null,41173631,null,null,118036890,null,null,60413006,null,null,126107838,null,null,56438267,null,null,72337562,null,null,52364616,null,null,101841521,null,null,300989813,null,null,25060577,null,null,76937786,null,null,107550134,null,null,114676419,null,null,87026237,null,null,163503451,null,null,75918053,null,null,60940869,null,null,33
272051249000,2750213014,233467614800,2708999526,432808300,96210435,19204291100,820923812,52440033200,1495905587,66818779900,1510042675,31878008700,1165830134,25256524900,1013955616,27394481100,840808801,10042687700,486617064,38583634200,1380781783,12761851700,806377484,455785300,105855824,1880736800,294233266,2669949200,426752298,3425076500,484183566,1413698900,237064948,978521500,182019104,1161454400,201409884,776629000,167303032,25821782500,1003787691,399309300,102853313,2366314100,194156866,4524306900,467505047,7553619100,537820717,3291646700,306759765,2126290600,218729137,2947693500,308369640,2612602200,297470209,2750213014,null,null,2708999526,null,null,96210435,null,null,820923812,null,null,1495905587,null,null,1510042675,null,null,1165830134,null,null,1013955616,null,null,840808801,null,null,486617064,null,null,1380781783,null,null,806377484,null,null,105855824,null,null,294233266,null,null,426752298,null,null,484183566,null,null,237064948,null,null,182019104,null,null,201409884,null,null,167303032,null,null,1003787691,null,null,102853313,null,null,194156866,null,null,467505047,null,null,537820717,null,null,306759765,null,null,218729137,null,null,308369640,null,null,297470209,null,null,34
36412868100,1071996406,29895693900,1134944110,269168200,81867562,3107010000,274804020,5369118700,387062843,6379087200,386215529,4004763500,501378210,3378332600,309402983,5336322600,483193569,2051891100,179758529,6517174200,395502011,2193141100,295039379,124910800,52025357,315852900,65205289,586590700,284062820,483530400,91665368,207623400,68625241,169006200,54624202,125255100,39538180,180371800,58617687,4324033100,327992008,190618100,114128394,636875400,118793622,794053100,104824228,857279400,114539117,417069400,94026029,354312300,101183166,615271300,148846103,458554100,84696653,1071996406,null,null,1134944110,null,null,81867562,null,null,274804020,null,null,387062843,null,null,386215529,null,null,501378210,null,null,309402983,null,null,483193569,null,null,179758529,null,null,395502011,null,null,295039379,null,null,52025357,null,null,65205289,null,null,284062820,null,null,91665368,null,null,68625241,null,null,54624202,null,null,39538180,null,null,58617687,null,null,327992008,null,null,114128394,null,null,118793622,null,null,104824228,null,null,114539117,null,null,94026029,null,null,101183166,null,null,148846103,null,null,84696653,null,null,35
496510291100,4671176025,413993703800,4630717813,1042519700,178226591,40344044800,1466298011,88353345900,2446758276,108781565300,2214652396,54594031100,2054004739,45083340800,1668001905,53716092000,1597588499,22078764200,1081257490,82516587300,1530527178,26481595800,1124830356,863019800,160700978,4187495400,398064298,5299374500,453333793,6561441700,605545309,3070537000,340137261,2317543800,400091311,2324236900,237403838,1857946700,240785608,56034991400,1027287003,917844900,144540858,6178933600,415544216,10093900900,394839136,14911441500,618575468,6687941700,558933971,5176215800,336353786,6771218200,426668905,5297494800,373579422,4671176025,null,null,4630717813,null,null,178226591,null,null,1466298011,null,null,2446758276,null,null,2214652396,null,null,2054004739,null,null,1668001905,null,null,1597588499,null,null,1081257490,null,null,1530527178,null,null,1124830356,null,null,160700978,null,null,398064298,null,null,453333793,null,null,605545309,null,null,340137261,null,null,400091311,null,null,237403838,null,null,240785608,null,null,1027287003,null,null,144540858,null,null,415544216,null,null,394839136,null,null,618575468,null,null,558933971,null,null,336353786,null,null,426668905,null,null,373579422,null,null,36
