B05003_001E,B05003_001M,B05003_002E,B05003_002M,B05003_003E,B05003_003M,B05003_004E,B05003_004M,B05003_005E,B05003_005M,B05003_006E,B05003_006M,B05003_007E,B05003_007M,B05003_008E,B05003_008M,B05003_009E,B05003_009M,B05003_010E,B05003_010M,B05003_011E,B05003_011M,B05003_012E,B05003_012M,B05003_013E,B05003_013M,B05003_014E,B05003_014M,B05003_015E,B05003_015M,B05003_016E,B05003_016M,B05003_017E,B05003_017M,B05003_018E,B05003_018M,B05003_019E,B05003_019M,B05003_020E,B05003_020M,B05003_021E,B05003_021M,B05003_022E,B05003_022M,B05003_023E,B05003_023M,B05003_001M,B05003_001EA,B05003_001MA,B05003_002M,B05003_002EA,B05003_002MA,B05003_003M,B05003_003EA,B05003_003MA,B05003_004M,B05003_004EA,B05003_004MA,B05003_005M,B05003_005EA,B05003_005MA,B05003_006M,B05003_006EA,B05003_006MA,B05003_007M,B05003_007EA,B05003_007MA,B05003_008M,B05003_008EA,B05003_008MA,B05003_009M,B05003_009EA,B05003_009MA,B05003_010M,B05003_010EA,B05003_010MA,B05003_011M,B05003_011EA,B05003_011MA,B05003_012M,B05003_012EA,B05003_012MA,B05003_013M,B05003_013EA,B05003_013MA,B05003_014M,B05003_014EA,B05003_014MA,B05003_015M,B05003_015EA,B05003_015MA,B05003_016M,B05003_016EA,B05003_016MA,B05003_017M,B05003_017EA,B05003_017MA,B05003_018M,B05003_018EA,B05003_018MA,B05003_019M,B05003_019EA,B05003_019MA,B05003_020M,B05003_020EA,B05003_020MA,B05003_021M,B05003_021EA,B05003_021MA,B05003_022M,B05003_022EA,B05003_022MA,B05003_023M,B05003_023EA,B05003_023MA,state
1331479,-555555555,650702,1923,130190,1259,128889,1247,1301,587,489,282,812,504,520512,1490,500405,2006,20107,1871,11491,1497,8616,1500,680777,1923,124761,1429,121754,1641,3007,1052,734,362,2273,996,556016,1210,529663,2844,26353,2696,15332,1788,11021,2026,-555555555,null,*****,1923,null,null,1259,null,null,1247,null,null,587,null,null,282,null,null,504,null,null,1490,null,null,2006,null,null,1871,null,null,1497,null,null,1500,null,null,1923,null,null,1429,null,null,1641,null,null,1052,null,null,362,null,null,996,null,null,1210,null,null,2844,null,null,2696,null,null,1788,null,null,2026,null,null,23
6016447,-555555555,2917773,2890,689588,2216,656427,4440,33161,4108,7773,1614,25388,3722,2228185,2083,1810002,8588,418183,8732,211012,6917,207171,7889,3098674,2890,656564,2236,627098,3335,29466,3145,11150,1853,18316,2729,2442110,1945,2001050,9991,441060,9588,238029,6973,203031,7522,-555555555,null,*****,2890,null,null,2216,null,null,4440,null,null,4108,null,null,1614,null,null,3722,null,null,2083,null,null,8588,null,null,8732,null,null,6917,null,null,7889,null,null,2890,null,null,2236,null,null,3335,null,null,3145,null,null,1853,null,null,2729,null,null,1945,null,null,9991,null,null,9588,null,null,6973,null,null,7522,null,null,24
6811779,-555555555,3305817,2430,704543,2042,669553,4283,34990,3732,11080,2050,23910,3062,2601274,1522,2097415,8895,503859,8543,258209,8852,245650,8270,3505962,2430,674404,2246,640091,3806,34313,3484,11893,2235,22420,3333,2831558,1441,2280838,10639,550720,10639,311579,8263,239141,8200,-555555555,null,*****,2430,null,null,2042,null,null,4283,null,null,3732,null,null,2050,null,null,3062,null,null,1522,null,null,8895,null,null,8543,null,null,8852,null,null,8270,null,null,2430,null,null,2246,null,null,3806,null,null,3484,null,null,2235,null,null,3333,null,null,1441,null,null,10639,null,null,10639,null,null,8263,null,null,8200,null,null,25
9928300,-555555555,4883220,3044,1119667,2649,1093442,3759,26225,2799,7776,1367,18449,2482,3763553,2311,3457942,8299,305611,7681,158699,5627,146912,5675,5045080,3044,1071516,2625,1045706,3870,25810,2549,8143,1366,17667,2243,3973564,2052,3668931,6523,304633,6292,168381,4984,136252,5536,-555555555,null,*****,3044,null,null,2649,null,null,3759,null,null,2799,null,null,1367,null,null,2482,null,null,2311,null,null,8299,null,null,7681,null,null,5627,null,null,5675,null,null,3044,null,null,2625,null,null,3870,null,null,2549,null,null,1366,null,null,2243,null,null,2052,null,null,6523,null,null,6292,null,null,4984,null,null,5536,null,null,26
5519952,-555555555,2747946,3202,660894,2833,637845,3723,23049,2592,8287,1614,14762,2116,2087052,2353,1884718,6660,202334,5838,101609,4415,100725,4366,2772006,3202,627729,2451,606508,3412,21221,2523,7383,1478,13838,2278,2144277,2363,1938445,5668,205832,5363,112194,4105,93638,3888,-555555555,null,*****,3202,null,null,2833,null,null,3723,null,null,2592,null,null,1614,null,null,2116,null,null,2353,null,null,6660,null,null,5838,null,null,4415,null,null,4366,null,null,3202,null,null,2451,null,null,3412,null,null,2523,null,null,1478,null,null,2278,null,null,2363,null,null,5668,null,null,5363,null,null,4105,null,null,3888,null,null,27
2988726,-555555555,1440934,5584,365546,5131,363451,5179,2095,703,449,330,1646,674,1075388,3008,1048683,3450,26705,2789,10126,1757,16579,2300,1547792,5584,357607,4960,355235,4970,2372,936,1167,533,1205,701,1190185,2504,1162591,3155,27594,2685,11724,1733,15870,2415,-555555555,null,*****,5584,null,null,5131,null,null,5179,null,null,703,null,null,330,null,null,674,null,null,3008,null,null,3450,null,null,2789,null,null,1757,null,null,2300,null,null,5584,null,null,4960,null,null,4970,null,null,936,null,null,533,null,null,701,null,null,2504,null,null,3155,null,null,2685,null,null,1733,null,null,2415,null,null,28
6093000,-555555555,2994651,4432,714468,3917,704907,3999,9561,1950,3319,1027,6242,1669,2280183,3317,2167697,6514,112486,5321,52077,3546,60409,4267,3098349,4432,675596,3254,665094,3888,10502,1702,4299,1172,6203,1296,2422753,2687,2306100,5485,116653,5034,59113,3453,57540,3609,-555555555,null,*****,4432,null,null,3917,null,null,3999,null,null,1950,null,null,1027,null,null,1669,null,null,3317,null,null,6514,null,null,5321,null,null,3546,null,null,4267,null,null,4432,null,null,3254,null,null,3888,null,null,1702,null,null,1172,null,null,1296,null,null,2687,null,null,5485,null,null,5034,null,null,3453,null,null,3609,null,null,29
1042520,-555555555,526023,2537,119379,1873,118532,1757,847,534,652,494,195,229,406644,2227,398923,2506,7721,1461,2683,736,5038,1162,516497,2537,109295,1712,108309,1847,986,452,484,359,502,365,407202,1953,394863,2269,12339,1771,7766,1673,4573,1002,-555555555,null,*****,2537,null,null,1873,null,null,1757,null,null,534,null,null,494,null,null,229,null,null,2227,null,null,2506,null,null,1461,null,null,736,null,null,1162,null,null,2537,null,null,1712,null,null,1847,null,null,452,null,null,359,null,null,365,null,null,1953,null,null,2269,null,null,1771,null,null,1673,null,null,1002,null,null,30
1907116,-555555555,950124,2703,241762,2007,234763,2243,6999,1436,1113,392,5886,1428,708362,2051,646487,3201,61875,3207,18844,2025,43031,3160,956992,2703,232323,2392,225577,2245,6746,1397,2045,757,4701,1229,724669,1696,666152,2999,58517,3119,22974,2713,35543,2801,-555555555,null,*****,2703,null,null,2007,null,null,2243,null,null,1436,null,null,392,null,null,1428,null,null,2051,null,null,3201,null,null,3207,null,null,2025,null,null,3160,null,null,2703,null,null,2392,null,null,2245,null,null,1397,null,null,757,null,null,1229,null,null,1696,null,null,2999,null,null,3119,null,null,2713,null,null,2801,null,null,31
2940058,-555555555,1473153,2014,346181,1803,333849,2548,12332,1719,2779,797,9553,1659,1126972,1313,865179,7276,261793,7159,123151,5728,138642,6169,1466905,2014,331321,1835,316124,2819,15197,2260,2795,902,12402,2114,1135584,1349,838107,6981,297477,7031,149986,6219,147491,5791,-555555555,null,*****,2014,null,null,1803,null,null,2548,null,null,1719,null,null,797,null,null,1659,null,null,1313,null,null,7276,null,null,7159,null,null,5728,null,null,6169,null,null,2014,null,null,1835,null,null,2819,null,null,2260,null,null,902,null,null,2114,null,null,1349,null,null,6981,null,null,7031,null,null,6219,null,null,5791,null,null,32
1334795,-555555555,664722,1972,135240,1523,131501,1663,3739,1030,720,479,3019,1017,529482,1766,495243,3072,34239,2487,17753,2192,16486,2188,670073,1972,124601,1364,120903,1623,3698,971,1885,576,1813,736,545472,1424,510839,2551,34633,2215,20045,1901,14588,1772,-555555555,null,*****,1972,null,null,1523,null,null,1663,null,null,1030,null,null,479,null,null,1017,null,null,1766,null,null,3072,null,null,2487,null,null,2192,null,null,2188,null,null,1972,null,null,1364,null,null,1623,null,null,971,null,null,576,null,null,736,null,null,1424,null,null,2551,null,null,2215,null,null,1901,null,null,1772,null,null,33
8944469,-555555555,4370211,2131,1014830,1757,960886,3920,53944,3636,15193,1849,38751,3400,3355381,1070,2440488,11206,914893,10916,501348,9684,413545,11826,4574258,2131,969609,1700,914890,4585,54719,4401,13458,1845,41261,3655,3604649,1133,2612120,13652,992529,13735,573589,8662,418940,11428,-555555555,null,*****,2131,null,null,1757,null,null,3920,null,null,3636,null,null,1849,null,null,3400,null,null,1070,null,null,11206,null,null,10916,null,null,9684,null,null,11826,null,null,2131,null,null,1700,null,null,4585,null,null,4401,null,null,1845,null,null,3655,null,null,1133,null,null,13652,null,null,13735,null,null,8662,null,null,11428,null,null,34
2081015,-555555555,1030224,3062,249831,2743,243205,2903,6626,1586,1323,878,5303,1429,780393,1758,690707,5548,89686,5347,33691,2782,55995,4841,1050791,3062,239683,3058,233801,3207,5882,1331,1082,526,4800,1282,811108,1557,714896,4481,96212,4777,42564,3114,53648,4412,-555555555,null,*****,3062,null,null,2743,null,null,2903,null,null,1586,null,null,878,null,null,1429,null,null,1758,null,null,5548,null,null,5347,null,null,2782,null,null,4841,null,null,3062,null,null,3058,null,null,3207,null,null,1331,null,null,526,null,null,1282,null,null,1557,null,null,4481,null,null,4777,null,null,3114,null,null,4412,null,null,35
19745289,-555555555,9582050,4460,2135568,3658,2017242,8564,118326,7139,34219,4280,84107,5877,7446482,3791,5427530,18095,2018952,18499,1086464,18071,932488,17945,10163239,4460,2043818,3619,1931068,7701,112750,6859,37964,3645,74786,5588,8119421,3019,5833334,18859,2286087,18977,1355132,13690,930955,16550,-555555555,null,*****,4460,null,null,3658,null,null,8564,null,null,7139,null,null,4280,null,null,5877,null,null,3791,null,null,18095,null,null,18499,null,null,18071,null,null,17945,null,null,4460,null,null,3619,null,null,7701,null,null,6859,null,null,3645,null,null,5588,null,null,3019,null,null,18859,null,null,18977,null,null,13690,null,null,16550,null,null,36
10146788,-555555555,4933381,6593,1177006,5836,1146533,5974,30473,3211,6541,1291,23932,2930,3756375,4315,3386950,8939,369425,9003,142127,6381,227298,6624,5213407,6593,1119888,5539,1091184,6725,28704,2965,7905,2000,20799,2786,4093519,4122,3732483,8162,361036,7212,156567,5314,204469,6485,-555555555,null,*****,6593,null,null,5836,null,null,5974,null,null,3211,null,null,1291,null,null,2930,null,null,4315,null,null,8939,null,null,9003,null,null,6381,null,null,6624,null,null,6593,null,null,5539,null,null,6725,null,null,2965,null,null,2000,null,null,2786,null,null,4122,null,null,8162,null,null,7212,null,null,5314,null,null,6485,null,null,37
757953,-555555555,390181,2294,90975,1631,89538,1779,1437,691,191,227,1246,643,299206,1942,288164,2253,11042,1625,4405,1284,6637,1233,367772,2294,83620,1465,82643,1410,977,475,375,284,602,399,284152,1602,273020,1827,11132,1598,5108,1327,6024,1503,-555555555,null,*****,2294,null,null,1631,null,null,1779,null,null,691,null,null,227,null,null,643,null,null,1942,null,null,2253,null,null,1625,null,null,1284,null,null,1233,null,null,2294,null,null,1465,null,null,1410,null,null,475,null,null,284,null,null,399,null,null,1602,null,null,1827,null,null,1598,null,null,1327,null,null,1503,null,null,38
11614373,-555555555,5691600,5306,1331892,4530,1311779,4941,20113,3179,7032,1518,13081,2597,4359708,3544,4122410,8345,237298,7946,121341,5860,115957,6004,5922773,5306,1277079,4218,1258590,4987,18489,2584,7709,1684,10780,1860,4645694,3053,4408002,7895,237692,7099,134232,5309,103460,5460,-555555555,null,*****,5306,null,null,4530,null,null,4941,null,null,3179,null,null,1518,null,null,2597,null,null,3544,null,null,8345,null,null,7946,null,null,5860,null,null,6004,null,null,5306,null,null,4218,null,null,4987,null,null,2584,null,null,1684,null,null,1860,null,null,3053,null,null,7895,null,null,7099,null,null,5309,null,null,5460,null,null,39
3923561,-555555555,1943273,2726,495124,2326,488455,2461,6669,1169,1669,639,5000,1019,1448149,1756,1338288,4158,109861,3787,34927,2956,74934,3673,1980288,2726,466832,2251,459380,2475,7452,1234,1562,535,5890,1160,1513456,1711,1409024,3348,104432,3276,39599,2611,64833,3147,-555555555,null,*****,2726,null,null,2326,null,null,2461,null,null,1169,null,null,639,null,null,1019,null,null,1756,null,null,4158,null,null,3787,null,null,2956,null,null,3673,null,null,2726,null,null,2251,null,null,2475,null,null,1234,null,null,535,null,null,1160,null,null,1711,null,null,3348,null,null,3276,null,null,2611,null,null,3147,null,null,40
4093465,-555555555,2026038,3925,444106,3044,434695,3283,9411,1760,2129,738,7282,1562,1581932,3144,1399772,6564,182160,5907,77055,4485,105105,5546,2067427,3925,424140,2868,413510,3487,10630,2133,2350,895,8280,1989,1643287,2650,1451271,7272,192016,6818,93388,4656,98628,5730,-555555555,null,*****,3925,null,null,3044,null,null,3283,null,null,1760,null,null,738,null,null,1562,null,null,3144,null,null,6564,null,null,5907,null,null,4485,null,null,5546,null,null,3925,null,null,2868,null,null,3487,null,null,2133,null,null,895,null,null,1989,null,null,2650,null,null,7272,null,null,6818,null,null,4656,null,null,5730,null,null,41
12784227,-555555555,6262870,4620,1370141,3581,1335383,5503,34758,3880,11335,2142,23423,2997,4892729,3168,4502983,9810,389746,9988,201748,6742,187998,7592,6521357,4620,1304704,3633,1268684,5252,36020,4090,12521,2146,23499,3134,5216653,2653,4806264,12001,410389,11540,229126,7410,181263,8525,-555555555,null,*****,4620,null,null,3581,null,null,5503,null,null,3880,null,null,2142,null,null,2997,null,null,3168,null,null,9810,null,null,9988,null,null,6742,null,null,7592,null,null,4620,null,null,3633,null,null,5252,null,null,4090,null,null,2146,null,null,3134,null,null,2653,null,null,12001,null,null,11540,null,null,7410,null,null,8525,null,null,42
1056426,-555555555,511358,1550,106510,1352,101716,1748,4794,1535,1256,683,3538,1353,404848,1078,336550,4061,68298,3918,36376,2968,31922,3167,545068,1550,102130,1284,97359,1758,4771,1435,1380,544,3391,1302,442938,923,372321,3991,70617,3899,42698,3205,27919,3010,-555555555,null,*****,1550,null,null,1352,null,null,1748,null,null,1535,null,null,683,null,null,1353,null,null,1078,null,null,4061,null,null,3918,null,null,2968,null,null,3167,null,null,1550,null,null,1284,null,null,1758,null,null,1435,null,null,544,null,null,1302,null,null,923,null,null,3991,null,null,3899,null,null,3205,null,null,3010,null,null,44
4961119,-555555555,2405343,4669,561618,4145,553788,4656,7830,2147,1958,753,5872,1964,1843725,2316,1733450,4904,110275,4578,41146,3272,69129,4442,2555776,4669,538346,4336,528811,4702,9535,2188,2026,916,7509,1931,2017430,2037,1907106,5230,110324,5289,49629,3535,60695,4239,-555555555,null,*****,4669,null,null,4145,null,null,4656,null,null,2147,null,null,753,null,null,1964,null,null,2316,null,null,4904,null,null,4578,null,null,3272,null,null,4442,null,null,4669,null,null,4336,null,null,4702,null,null,2188,null,null,916,null,null,1931,null,null,2037,null,null,5230,null,null,5289,null,null,3535,null,null,4239,null,null,45
865454,-555555555,435668,1995,110924,1545,108481,1588,2443,800,849,428,1594,710,324744,1744,311196,1940,13548,1630,4419,977,9129,1402,429786,1995,102977,1677,100392,1893,2585,1153,415,460,2170,1232,326809,1710,314459,1798,12350,1398,5299,1121,7051,1071,-555555555,null,*****,1995,null,null,1545,null,null,1588,null,null,800,null,null,428,null,null,710,null,null,1744,null,null,1940,null,null,1630,null,null,977,null,null,1402,null,null,1995,null,null,1677,null,null,1893,null,null,1153,null,null,460,null,null,1232,null,null,1710,null,null,1798,null,null,1398,null,null,1121,null,null,1071,null,null,46
6651194,-555555555,3247058,5229,773701,4605,757665,5510,16036,2919,3220,918,12816,2898,2473357,3470,2327112,7126,146245,6039,50820,4507,95425,4730,3404136,5229,729551,4664,715119,4743,14432,2300,4416,1158,10016,1975,2674585,2952,2531277,5993,143308,5828,59468,4123,83840,4378,-555555555,null,*****,5229,null,null,4605,null,null,5510,null,null,2919,null,null,918,null,null,2898,null,null,3470,null,null,7126,null,null,6039,null,null,4507,null,null,4730,null,null,5229,null,null,4664,null,null,4743,null,null,2300,null,null,1158,null,null,1975,null,null,2952,null,null,5993,null,null,5828,null,null,4123,null,null,4378,null,null,47
27862596,-555555555,13830953,9002,3723601,8129,3571332,11242,152269,7938,24377,2969,127892,7074,10107352,5194,7882356,21897,2224996,21863,817480,14201,1407516,20132,14031643,9002,3568093,8022,3415156,9716,152937,8164,28865,3199,124072,7230,10463550,5062,8263832,23717,2199718,22389,877892,13962,1321826,20567,-555555555,null,*****,9002,null,null,8129,null,null,11242,null,null,7938,null,null,2969,null,null,7074,null,null,5194,null,null,21897,null,null,21863,null,null,14201,null,null,20132,null,null,9002,null,null,8022,null,null,9716,null,null,8164,null,null,3199,null,null,7230,null,null,5062,null,null,23717,null,null,22389,null,null,13962,null,null,20567,null,null,48
3051217,-555555555,1538145,2539,474326,1983,466172,2455,8154,1552,1660,695,6494,1339,1063819,2208,946967,5184,116852,5314,42036,3562,74816,3999,1513072,2539,447521,1795,439409,2407,8112,1550,1851,606,6261,1536,1065551,2013,946336,5278,119215,5076,48035,3386,71180,4362,-555555555,null,*****,2539,null,null,1983,null,null,2455,null,null,1552,null,null,695,null,null,1339,null,null,2208,null,null,5184,null,null,5314,null,null,3562,null,null,3999,null,null,2539,null,null,1795,null,null,2407,null,null,1550,null,null,606,null,null,1536,null,null,2013,null,null,5278,null,null,5076,null,null,3386,null,null,4362,null,null,49
624594,-555555555,307874,1372,61100,850,60573,869,527,351,376,312,151,139,246774,1360,235602,1644,11172,1049,6583,1089,4589,794,316720,1372,57584,988,56034,1193,1550,744,1016,692,534,269,259136,1237,244162,1767,14974,1480,8389,1066,6585,1317,-555555555,null,*****,1372,null,null,850,null,null,869,null,null,351,null,null,312,null,null,139,null,null,1360,null,null,1644,null,null,1049,null,null,1089,null,null,794,null,null,1372,null,null,988,null,null,1193,null,null,744,null,null,692,null,null,269,null,null,1237,null,null,1767,null,null,1480,null,null,1066,null,null,1317,null,null,50
8411808,-555555555,4135485,5825,954820,4877,920154,6404,34666,3641,8772,1349,25894,3527,3180665,3680,2717573,11113,463092,10463,239336,8231,223756,8577,4276323,5825,912740,5400,879526,5683,33214,3324,9032,1509,24182,2941,3363583,3284,2863386,8567,500197,8337,273484,8180,226713,7267,-555555555,null,*****,5825,null,null,4877,null,null,6404,null,null,3641,null,null,1349,null,null,3527,null,null,3680,null,null,11113,null,null,10463,null,null,8231,null,null,8577,null,null,5825,null,null,5400,null,null,5683,null,null,3324,null,null,1509,null,null,2941,null,null,3284,null,null,8567,null,null,8337,null,null,8180,null,null,7267,null,null,51
7288000,-555555555,3639726,3669,833136,3272,799755,4700,33381,3864,6919,1422,26462,3434,2806590,2405,2354290,11911,452300,11462,209369,7992,242931,8930,3648274,3669,795925,3161,761531,5082,34394,4025,8021,1413,26373,3666,2852349,2311,2352030,10138,500319,9665,257826,6325,242493,8048,-555555555,null,*****,3669,null,null,3272,null,null,4700,null,null,3864,null,null,1422,null,null,3434,null,null,2405,null,null,11911,null,null,11462,null,null,7992,null,null,8930,null,null,3669,null,null,3161,null,null,5082,null,null,4025,null,null,1413,null,null,3666,null,null,2311,null,null,10138,null,null,9665,null,null,6325,null,null,8048,null,null,53
