B19063_001E,B19063_001M,B19063_001M,B19063_001EA,B19063_001MA,state
24424693600,1126980977,1126980977,null,null,12
11555661100,781171341,781171341,null,null,13
2424843900,270104600,270104600,null,null,15
3248915700,594643991,594643991,null,null,16
15467777100,715319941,715319941,null,null,17
7213580700,547508726,547508726,null,null,18
5525839100,427741087,427741087,null,null,19
4103253900,305778689,305778689,null,null,20
4805342600,320116317,320116317,null,null,21
5846642400,552197244,552197244,null,null,22
2215657700,238307518,238307518,null,null,23
8762956000,482111402,482111402,null,null,24
12583833600,676571837,676571837,null,null,25
10750091300,572367324,572367324,null,null,26
8837302100,464140899,464140899,null,null,27
3222117200,342632856,342632856,null,null,28
7625763800,514776407,514776407,null,null,29
2193754900,282059779,282059779,null,null,30
3263243000,378968882,378968882,null,null,31
3230171800,300014717,300014717,null,null,32
2310938700,234469423,234469423,null,null,33
13669982900,691933800,691933800,null,null,34
2465946100,362138006,362138006,null,null,35
31140594700,1358258434,1358258434,null,null,36
11402493000,737698614,737698614,null,null,37
2251146400,358480636,358480636,null,null,38
13103076300,585838316,585838316,null,null,39
5011143400,278960073,278960073,null,null,40
6295954100,343259677,343259677,null,null,41
15965312000,769959146,769959146,null,null,42
1658640300,366561271,366561271,null,null,44
5467135000,725290317,725290317,null,null,45
2569047000,374232083,374232083,null,null,46
9683775400,661994781,661994781,null,null,47
43417637900,1596036591,1596036591,null,null,48
3509468400,357464698,357464698,null,null,49
1312175100,154723927,154723927,null,null,50
10216201600,528402470,528402470,null,null,51
11908315300,962865702,962865702,null,null,53
1559078100,288556903,288556903,null,null,54
7676238300,407616355,407616355,null,null,55
790712600,147674798,147674798,null,null,56
2255906400,216382800,216382800,null,null,72
4789118400,434551998,434551998,null,null,01
1369601300,174351836,174351836,null,null,02
8870759600,583179886,583179886,null,null,04
3129656800,324414883,324414883,null,null,05
78344313700,1931006661,1931006661,null,null,06
9428401400,497245749,497245749,null,null,08
7762281000,547952378,547952378,null,null,09
1099742800,223561290,223561290,null,null,10
1232913800,277459116,277459116,null,null,11
