B27020_001E,B27020_001M,B27020_002E,B27020_002M,B27020_003E,B27020_003M,B27020_004E,B27020_004M,B27020_005E,B27020_005M,B27020_006E,B27020_006M,B27020_007E,B27020_007M,B27020_008E,B27020_008M,B27020_009E,B27020_009M,B27020_010E,B27020_010M,B27020_011E,B27020_011M,B27020_012E,B27020_012M,B27020_013E,B27020_013M,B27020_014E,B27020_014M,B27020_015E,B27020_015M,B27020_016E,B27020_016M,B27020_017E,B27020_017M,B27020_001M,B27020_001EA,B27020_001MA,B27020_002M,B27020_002EA,B27020_002MA,B27020_003M,B27020_003EA,B27020_003MA,B27020_004M,B27020_004EA,B27020_004MA,B27020_005M,B27020_005EA,B27020_005MA,B27020_006M,B27020_006EA,B27020_006MA,B27020_007M,B27020_007EA,B27020_007MA,B27020_008M,B27020_008EA,B27020_008MA,B27020_009M,B27020_009EA,B27020_009MA,B27020_010M,B27020_010EA,B27020_010MA,B27020_011M,B27020_011EA,B27020_011MA,B27020_012M,B27020_012EA,B27020_012MA,B27020_013M,B27020_013EA,B27020_013MA,B27020_014M,B27020_014EA,B27020_014MA,B27020_015M,B27020_015EA,B27020_015MA,B27020_016M,B27020_016EA,B27020_016MA,B27020_017M,B27020_017EA,B27020_017MA,state
1317148,565,1266724,3825,1165435,7330,894594,11986,459471,10502,101289,6372,50424,3875,27981,2639,26104,2425,18753,1947,12439,1678,1877,915,22443,3276,19636,3141,13069,2072,8115,2255,2807,1031,565,null,null,3825,null,null,7330,null,null,11986,null,null,10502,null,null,6372,null,null,3875,null,null,2639,null,null,2425,null,null,1947,null,null,1678,null,null,915,null,null,3276,null,null,3141,null,null,2072,null,null,2255,null,null,1031,null,null,23
5918535,2341,5002220,17627,4808519,20226,3810573,28655,1668566,23329,193701,12023,916315,17436,464721,12472,441372,12128,355920,10364,143910,7042,23349,3178,451594,14433,305465,11097,240505,11024,76404,5329,146129,9176,2341,null,null,17627,null,null,20226,null,null,28655,null,null,23329,null,null,12023,null,null,17436,null,null,12472,null,null,12128,null,null,10364,null,null,7042,null,null,3178,null,null,14433,null,null,11097,null,null,11024,null,null,5329,null,null,9176,null,null,24
6736017,1301,5618571,17572,5511945,19563,4293255,28223,1995373,24456,106626,7581,1117446,17494,588540,13876,574328,13914,402226,13172,243964,9303,14212,2317,528906,14922,478685,13722,279648,10681,219608,10908,50221,5694,1301,null,null,17572,null,null,19563,null,null,28223,null,null,24456,null,null,7581,null,null,17494,null,null,13876,null,null,13914,null,null,13172,null,null,9303,null,null,2317,null,null,14922,null,null,13722,null,null,10681,null,null,10908,null,null,5694,null,null,25
9818099,823,9158680,12232,8708796,17380,6556976,30360,3573603,27869,449884,11275,659419,12364,341613,8386,319945,8306,237323,7291,140204,5526,21668,2935,317806,11128,262368,9945,196853,7220,81511,7239,55438,4708,823,null,null,12232,null,null,17380,null,null,30360,null,null,27869,null,null,11275,null,null,12364,null,null,8386,null,null,8306,null,null,7291,null,null,5526,null,null,2935,null,null,11128,null,null,9945,null,null,7220,null,null,7239,null,null,4708,null,null,26
5462438,681,5012161,10337,4842033,11884,3926753,19435,1634887,13761,170128,7720,450277,10157,228194,7520,217915,7268,149057,6820,91174,5179,10279,2333,222083,7677,177544,7640,120160,6261,64964,6755,44539,4333,681,null,null,10337,null,null,11884,null,null,19435,null,null,13761,null,null,7720,null,null,10157,null,null,7520,null,null,7268,null,null,6820,null,null,5179,null,null,2333,null,null,7677,null,null,7640,null,null,6261,null,null,6755,null,null,4333,null,null,27
2924168,1457,2868724,5050,2540067,12047,1726218,17416,1143836,14000,328657,12315,55444,4429,22877,2666,20380,2454,17053,2276,6795,1672,2497,957,32567,3858,17540,2940,15792,2567,2692,1093,15027,2622,1457,null,null,5050,null,null,12047,null,null,17416,null,null,14000,null,null,12315,null,null,4429,null,null,2666,null,null,2454,null,null,2276,null,null,1672,null,null,957,null,null,3858,null,null,2940,null,null,2567,null,null,1093,null,null,2622,null,null,28
5977199,1793,5732221,9839,5252589,16543,4097671,26896,1844211,18410,479632,13706,244978,9726,116706,6233,102933,5208,84904,5081,30369,2868,13773,2546,128272,7427,89754,5870,81514,5446,10818,2837,38518,4310,1793,null,null,9839,null,null,16543,null,null,26896,null,null,18410,null,null,13706,null,null,9726,null,null,6233,null,null,5208,null,null,5081,null,null,2868,null,null,2546,null,null,7427,null,null,5870,null,null,5446,null,null,2837,null,null,4310,null,null,29
1027510,634,1005915,2444,925096,5802,686179,9026,382880,7963,80819,5609,21595,2323,11328,1852,10039,1846,8648,1685,3373,765,1289,573,10267,1657,8959,1596,7531,1334,1924,783,1308,544,634,null,null,2444,null,null,5802,null,null,9026,null,null,7963,null,null,5609,null,null,2323,null,null,1852,null,null,1846,null,null,1685,null,null,765,null,null,573,null,null,1657,null,null,1596,null,null,1334,null,null,783,null,null,544,null,null,30
1877654,1048,1744337,5490,1621785,8700,1348580,12858,492328,8737,122552,6976,133317,5349,44589,4131,39727,3900,33777,3643,9133,1709,4862,1375,88728,5597,55579,4871,44961,4674,11395,3168,33149,4163,1048,null,null,5490,null,null,8700,null,null,12858,null,null,8737,null,null,6976,null,null,5349,null,null,4131,null,null,3900,null,null,3643,null,null,1709,null,null,1375,null,null,5597,null,null,4871,null,null,4674,null,null,3168,null,null,4163,null,null,31
2905767,1083,2321680,12381,2142602,15763,1546146,19073,864888,18481,179078,8595,584087,12152,277615,10255,253195,8933,192253,7403,92927,4852,24420,3584,306472,10201,179552,9198,142786,9013,45910,4915,126920,8066,1083,null,null,12381,null,null,15763,null,null,19073,null,null,18481,null,null,8595,null,null,12152,null,null,10255,null,null,8933,null,null,7403,null,null,4852,null,null,3584,null,null,10201,null,null,9198,null,null,9013,null,null,4915,null,null,8066,null,null,32
1316467,851,1240675,4722,1172236,6873,954022,11281,391060,8185,68439,5453,75792,4646,40162,3444,38719,3473,31093,2807,13980,2048,1443,740,35630,4059,27835,3684,22593,3460,6812,1830,7795,2326,851,null,null,4722,null,null,6873,null,null,11281,null,null,8185,null,null,5453,null,null,4646,null,null,3444,null,null,3473,null,null,2807,null,null,2048,null,null,740,null,null,4059,null,null,3684,null,null,3460,null,null,1830,null,null,2326,null,null,33
8837578,1301,6833075,22359,6538587,23712,5171908,30662,2216206,23340,294488,11636,2004503,22190,1097010,14291,1011929,14034,768583,14638,372657,8266,85081,6151,907493,21736,582092,15599,447091,12780,158376,8208,325401,14759,1301,null,null,22359,null,null,23712,null,null,30662,null,null,23340,null,null,11636,null,null,22190,null,null,14291,null,null,14034,null,null,14638,null,null,8266,null,null,6151,null,null,21736,null,null,15599,null,null,12780,null,null,8208,null,null,14759,null,null,34
2046001,1490,1850103,9141,1720925,11551,1038687,17308,922089,15947,129178,8351,195898,8700,78061,4054,69318,4064,45269,3538,34324,3032,8743,1726,117837,7693,68069,5255,42872,4290,29082,3729,49768,5844,1490,null,null,9141,null,null,11551,null,null,17308,null,null,15947,null,null,8351,null,null,8700,null,null,4054,null,null,4064,null,null,3538,null,null,3032,null,null,1726,null,null,7693,null,null,5255,null,null,4290,null,null,3729,null,null,5844,null,null,35
19505596,2238,14998467,36281,14426260,40172,10612666,48369,5753907,39035,572207,16340,4507129,36000,2498069,26231,2372014,25663,1533855,20297,1142181,19494,126055,7739,2009060,30875,1524628,25630,846565,19467,757860,19995,484432,19069,2238,null,null,36281,null,null,40172,null,null,48369,null,null,39035,null,null,16340,null,null,36000,null,null,26231,null,null,25663,null,null,20297,null,null,19494,null,null,7739,null,null,30875,null,null,25630,null,null,19467,null,null,19995,null,null,19069,null,null,36
9957830,4137,9175330,15144,8391168,22480,6275953,38852,3337373,28023,784162,19550,782500,13922,308711,10091,270743,9736,226051,8204,80406,5565,37968,4188,473789,11350,257520,9181,225234,8479,41564,4500,216269,9364,4137,null,null,15144,null,null,22480,null,null,38852,null,null,28023,null,null,19550,null,null,13922,null,null,10091,null,null,9736,null,null,8204,null,null,5565,null,null,4188,null,null,11350,null,null,9181,null,null,8479,null,null,4500,null,null,9364,null,null,37
741486,1317,717241,2797,669041,4860,580800,7065,187185,5760,48200,4313,24245,2513,9850,1701,8675,1573,6337,1382,3190,1187,1175,720,14395,2670,11632,2174,9762,1928,2735,1564,2763,1462,1317,null,null,2797,null,null,4860,null,null,7065,null,null,5760,null,null,4313,null,null,2513,null,null,1701,null,null,1573,null,null,1382,null,null,1187,null,null,720,null,null,2670,null,null,2174,null,null,1928,null,null,1564,null,null,1462,null,null,38
11439848,1446,10930106,13554,10365537,20186,7625439,41196,4156557,35426,564569,15329,509742,13816,267736,9343,250372,8985,185216,7022,103298,5985,17364,3100,242006,11362,180211,8407,141971,6898,44878,5615,61795,6592,1446,null,null,13554,null,null,20186,null,null,41196,null,null,35426,null,null,15329,null,null,13816,null,null,9343,null,null,8985,null,null,7022,null,null,5985,null,null,3100,null,null,11362,null,null,8407,null,null,6898,null,null,5615,null,null,6592,null,null,39
3845697,1477,3620521,6057,3176146,12811,2339872,19026,1298368,13757,444375,11346,225176,5983,77042,4455,65761,3870,56782,3614,17798,1989,11281,2008,148134,6096,74132,4867,64332,4277,13079,1900,74002,4526,1477,null,null,6057,null,null,12811,null,null,19026,null,null,13757,null,null,11346,null,null,5983,null,null,4455,null,null,3870,null,null,3614,null,null,1989,null,null,2008,null,null,6096,null,null,4867,null,null,4277,null,null,1900,null,null,4526,null,null,40
4054353,734,3661479,10939,3477934,14010,2536910,22251,1488270,19110,183545,9387,392874,10845,174558,8185,163834,7906,120498,6280,67034,5119,10724,2692,218316,9687,159819,8792,110759,6283,58554,6311,58497,5530,734,null,null,10939,null,null,14010,null,null,22251,null,null,19110,null,null,9387,null,null,10845,null,null,8185,null,null,7906,null,null,6280,null,null,5119,null,null,2692,null,null,9687,null,null,8792,null,null,6283,null,null,6311,null,null,5530,null,null,41
12579422,1164,11716365,19196,11145337,28189,8617713,43862,4327542,30531,571028,17269,863057,19149,451017,11560,419828,10416,318052,9331,162912,7444,31189,4220,412040,14924,305780,10775,229453,8466,89713,6830,106260,8211,1164,null,null,19196,null,null,28189,null,null,43862,null,null,30531,null,null,17269,null,null,19149,null,null,11560,null,null,10416,null,null,9331,null,null,7444,null,null,4220,null,null,14924,null,null,10775,null,null,8466,null,null,6830,null,null,8211,null,null,42
1040259,649,892745,7239,866023,8550,656362,11629,334663,9337,26722,4107,147514,7263,81032,4998,77877,4610,54811,3748,33284,3954,3155,1312,66482,6067,51393,5210,34454,3594,20737,3507,15089,3243,649,null,null,7239,null,null,8550,null,null,11629,null,null,9337,null,null,4107,null,null,7263,null,null,4998,null,null,4610,null,null,3748,null,null,3954,null,null,1312,null,null,6067,null,null,5210,null,null,3594,null,null,3507,null,null,3243,null,null,44
4861188,2481,4628690,9254,4218557,14049,3113467,23462,1759518,21164,410133,12133,232498,9200,92211,5372,82089,4828,65943,4601,34669,3264,10122,2149,140287,9097,74636,6037,62243,5145,16448,3290,65651,5741,2481,null,null,9254,null,null,14049,null,null,23462,null,null,21164,null,null,12133,null,null,9200,null,null,5372,null,null,4828,null,null,4601,null,null,3264,null,null,2149,null,null,9097,null,null,6037,null,null,5145,null,null,3290,null,null,5741,null,null,45
848774,457,818449,2660,750058,4860,603304,7413,257548,7323,68391,4422,30325,2586,10533,1915,9323,1887,7709,1703,2617,778,1210,548,19792,2570,15175,2629,12430,1867,2905,1691,4617,1090,457,null,null,2660,null,null,4860,null,null,7413,null,null,7323,null,null,4422,null,null,2586,null,null,1915,null,null,1887,null,null,1703,null,null,778,null,null,548,null,null,2570,null,null,2629,null,null,1867,null,null,1691,null,null,1090,null,null,46
6546914,2577,6229229,11496,5744885,17204,4162969,30298,2390768,25593,484344,13619,317685,10893,116879,7148,103937,6578,85437,6075,31448,3148,12942,2554,200806,9407,105782,7623,90162,6906,19452,3034,95024,5942,2577,null,null,11496,null,null,17204,null,null,30298,null,null,25593,null,null,13619,null,null,10893,null,null,7148,null,null,6578,null,null,6075,null,null,3148,null,null,2554,null,null,9407,null,null,7623,null,null,6906,null,null,3034,null,null,5942,null,null,47
27386023,4419,22704625,40489,19850888,61719,14851409,80368,7160710,53502,2853737,42281,4681398,41010,1735781,22907,1453159,21121,1147186,17690,432026,11468,282622,11688,2945617,37124,1536596,28121,1191769,24880,394456,15781,1409021,26334,4419,null,null,40489,null,null,61719,null,null,80368,null,null,53502,null,null,42281,null,null,41010,null,null,22907,null,null,21121,null,null,17690,null,null,11468,null,null,11688,null,null,37124,null,null,28121,null,null,24880,null,null,15781,null,null,26334,null,null,48
3024767,1289,2774032,9913,2582280,13466,2226829,16861,614097,12474,191752,10010,250735,9890,92908,6078,81972,5472,66725,4477,24280,2537,10936,2201,157827,8007,95708,7396,85464,6823,12867,2707,62119,5431,1289,null,null,9913,null,null,13466,null,null,16861,null,null,12474,null,null,10010,null,null,9890,null,null,6078,null,null,5472,null,null,4477,null,null,2537,null,null,2201,null,null,8007,null,null,7396,null,null,6823,null,null,2707,null,null,5431,null,null,49
618622,345,590623,2261,568746,3094,402267,8436,252901,7457,21877,2359,27999,2231,16248,1859,15785,1834,11799,1505,7080,1486,463,366,11751,1870,11097,1832,7755,1543,4345,1256,654,325,345,null,null,2261,null,null,3094,null,null,8436,null,null,7457,null,null,2359,null,null,2231,null,null,1859,null,null,1834,null,null,1505,null,null,1486,null,null,366,null,null,1870,null,null,1832,null,null,1543,null,null,1256,null,null,325,null,null,50
8199576,4534,7179536,16585,6685690,23547,5573811,31775,2083625,21703,493846,15214,1020040,17032,523107,13767,479938,13103,424280,12473,119558,5511,43169,4353,496933,14612,319064,12332,283417,10430,48727,5147,177869,9954,4534,null,null,16585,null,null,23547,null,null,31775,null,null,21703,null,null,15214,null,null,17032,null,null,13767,null,null,13103,null,null,12473,null,null,5511,null,null,4353,null,null,14612,null,null,12332,null,null,10430,null,null,5147,null,null,9954,null,null,51
7184110,3147,6169924,20973,5901402,22920,4487799,27806,2276211,25307,268522,11753,1014186,20621,478083,12255,452380,11535,346954,10029,167301,7284,25703,3805,536103,16581,402236,14731,295660,11308,124858,9882,133867,8451,3147,null,null,20973,null,null,22920,null,null,27806,null,null,25307,null,null,11753,null,null,20621,null,null,12255,null,null,11535,null,null,10029,null,null,7284,null,null,3805,null,null,16581,null,null,14731,null,null,11308,null,null,9882,null,null,8451,null,null,53
1802572,374,1772241,2969,1679904,6109,1100163,15812,864328,13501,92337,6074,30331,2936,14456,1953,13620,1877,11543,1938,5245,1138,836,565,15875,2341,13166,2373,11498,2176,2176,696,2709,868,374,null,null,2969,null,null,6109,null,null,15812,null,null,13501,null,null,6074,null,null,2936,null,null,1953,null,null,1877,null,null,1938,null,null,1138,null,null,565,null,null,2341,null,null,2373,null,null,2176,null,null,696,null,null,868,null,null,54
5706681,824,5420188,8459,5176488,11949,4113876,19603,1808342,18906,243700,8075,286493,8262,130148,5152,123011,4762,95377,4050,45680,3182,7137,1644,156345,7181,106976,5821,84427,5697,29228,3470,49369,4773,824,null,null,8459,null,null,11949,null,null,19603,null,null,18906,null,null,8075,null,null,8262,null,null,5152,null,null,4762,null,null,4050,null,null,3182,null,null,1644,null,null,7181,null,null,5821,null,null,5697,null,null,3470,null,null,4773,null,null,55
576027,635,557415,2673,494928,5940,412727,8055,155537,5348,62487,5718,18612,2515,7238,1547,6959,1561,6442,1500,1378,527,279,182,11374,2271,7627,1981,7516,1979,217,183,3747,1775,635,null,null,2673,null,null,5940,null,null,8055,null,null,5348,null,null,5718,null,null,2515,null,null,1547,null,null,1561,null,null,1500,null,null,527,null,null,182,null,null,2271,null,null,1981,null,null,1979,null,null,183,null,null,1775,null,null,56
3384148,818,3293253,6103,3103294,10844,1294056,25834,2039636,22873,189959,10265,90895,5968,46399,3668,42294,3318,22636,2388,26644,3029,4105,1234,44496,4316,30379,3056,14356,2062,17347,2303,14117,2387,818,null,null,6103,null,null,10844,null,null,25834,null,null,22873,null,null,10265,null,null,5968,null,null,3668,null,null,3318,null,null,2388,null,null,3029,null,null,1234,null,null,4316,null,null,3056,null,null,2062,null,null,2303,null,null,2387,null,null,72
4782529,1623,4620418,5996,4240684,13372,3154551,23178,1737807,18840,379734,12474,162111,5665,59100,4833,51339,4241,44295,3993,16179,1803,7761,1833,103011,5448,55533,4835,50391,4734,8421,1748,47478,5167,1623,null,null,5996,null,null,13372,null,null,23178,null,null,18840,null,null,12474,null,null,5665,null,null,4833,null,null,4241,null,null,3993,null,null,1803,null,null,1833,null,null,5448,null,null,4835,null,null,4734,null,null,1748,null,null,5167,null,null,01
718419,1649,662227,4597,571951,7330,443876,8719,200544,6346,90276,6239,56192,4335,31708,3470,27682,3142,23858,2656,7306,1349,4026,1320,24484,3630,18158,2998,15663,2750,3402,1139,6326,1994,1649,null,null,4597,null,null,7330,null,null,8719,null,null,6346,null,null,6239,null,null,4335,null,null,3470,null,null,3142,null,null,2656,null,null,1349,null,null,1320,null,null,3630,null,null,2998,null,null,2750,null,null,1139,null,null,1994,null,null,02
6824645,1497,5902310,18378,5433923,23520,3787747,26115,2393155,27981,468387,17396,922335,18158,396922,12128,360908,10223,249498,8880,159291,6991,36014,4586,525413,14614,348576,12439,208328,8731,158582,9206,176837,9504,1497,null,null,18378,null,null,23520,null,null,26115,null,null,27981,null,null,17396,null,null,18158,null,null,12128,null,null,10223,null,null,8880,null,null,6991,null,null,4586,null,null,14614,null,null,12439,null,null,8731,null,null,9206,null,null,9504,null,null,04
2934272,895,2797167,6301,2607249,11433,1736982,19687,1248063,15111,189918,11485,137105,6200,44023,4164,39611,3948,33403,3466,11411,1786,4412,1316,93082,5636,55637,4492,49682,4456,9135,2309,37445,4228,895,null,null,6301,null,null,11433,null,null,19687,null,null,15111,null,null,11485,null,null,6200,null,null,4164,null,null,3948,null,null,3466,null,null,1786,null,null,1316,null,null,5636,null,null,4492,null,null,4456,null,null,2309,null,null,4228,null,null,05
38763815,5125,28161833,47288,26840435,50820,18755456,71614,10996202,60379,1321398,26074,10601982,47111,5333909,34907,5079956,33017,3396727,30679,2221652,23096,253953,10359,5268073,41126,3999521,40398,2275890,27990,1858947,29875,1268552,26278,5125,null,null,47288,null,null,50820,null,null,71614,null,null,60379,null,null,26074,null,null,47111,null,null,34907,null,null,33017,null,null,30679,null,null,23096,null,null,10359,null,null,41126,null,null,40398,null,null,27990,null,null,29875,null,null,26278,null,null,06
5447760,2796,4909150,14656,4642837,16791,3531550,24301,1651177,19729,266313,10918,538610,14160,213519,8380,198072,8165,144263,7093,78005,4688,15447,2342,325091,13896,197108,10297,146886,8774,57249,5223,127983,9492,2796,null,null,14656,null,null,16791,null,null,24301,null,null,19729,null,null,10918,null,null,14160,null,null,8380,null,null,8165,null,null,7093,null,null,4688,null,null,2342,null,null,13896,null,null,10297,null,null,8774,null,null,5223,null,null,9492,null,null,08
3525154,1010,3014752,13197,2921858,14167,2215164,17594,1082256,17274,92894,6942,510402,13297,267513,9342,254635,8884,190697,7673,98115,4988,12878,2366,242889,10732,176447,8910,130314,7266,53373,4810,66442,6760,1010,null,null,13197,null,null,14167,null,null,17594,null,null,17274,null,null,6942,null,null,13297,null,null,9342,null,null,8884,null,null,7673,null,null,4988,null,null,2366,null,null,10732,null,null,8910,null,null,7266,null,null,4810,null,null,6760,null,null,09
937935,681,849144,5217,810665,5463,610359,9168,327413,9062,38479,3833,88791,5282,43808,4131,42058,3920,34217,3764,13485,1992,1750,862,44983,3841,32073,3570,25503,3056,7359,1938,12910,2475,681,null,null,5217,null,null,5463,null,null,9168,null,null,9062,null,null,3833,null,null,5282,null,null,4131,null,null,3920,null,null,3764,null,null,1992,null,null,862,null,null,3841,null,null,3570,null,null,3056,null,null,1938,null,null,2475,null,null,10
670985,594,580483,5060,563260,5982,397612,8808,222987,6981,17223,3590,90502,5031,39941,3520,38296,3401,28584,2616,14388,2579,1645,795,50561,4702,43083,4520,32821,4399,11508,2275,7478,1745,594,null,null,5060,null,null,5982,null,null,8808,null,null,6981,null,null,3590,null,null,5031,null,null,3520,null,null,3401,null,null,2616,null,null,2579,null,null,795,null,null,4702,null,null,4520,null,null,4399,null,null,2275,null,null,1745,null,null,11
