B25091_001E,B25091_001M,B25091_002E,B25091_002M,B25091_003E,B25091_003M,B25091_004E,B25091_004M,B25091_005E,B25091_005M,B25091_006E,B25091_006M,B25091_007E,B25091_007M,B25091_008E,B25091_008M,B25091_009E,B25091_009M,B25091_010E,B25091_010M,B25091_011E,B25091_011M,B25091_012E,B25091_012M,B25091_013E,B25091_013M,B25091_014E,B25091_014M,B25091_015E,B25091_015M,B25091_016E,B25091_016M,B25091_017E,B25091_017M,B25091_018E,B25091_018M,B25091_019E,B25091_019M,B25091_020E,B25091_020M,B25091_021E,B25091_021M,B25091_022E,B25091_022M,B25091_023E,B25091_023M,B25091_001M,B25091_001EA,B25091_001MA,B25091_002M,B25091_002EA,B25091_002MA,B25091_003M,B25091_003EA,B25091_003MA,B25091_004M,B25091_004EA,B25091_004MA,B25091_005M,B25091_005EA,B25091_005MA,B25091_006M,B25091_006EA,B25091_006MA,B25091_007M,B25091_007EA,B25091_007MA,B25091_008M,B25091_008EA,B25091_008MA,B25091_009M,B25091_009EA,B25091_009MA,B25091_010M,B25091_010EA,B25091_010MA,B25091_011M,B25091_011EA,B25091_011MA,B25091_012M,B25091_012EA,B25091_012MA,B25091_013M,B25091_013EA,B25091_013MA,B25091_014M,B25091_014EA,B25091_014MA,B25091_015M,B25091_015EA,B25091_015MA,B25091_016M,B25091_016EA,B25091_016MA,B25091_017M,B25091_017EA,B25091_017MA,B25091_018M,B25091_018EA,B25091_018MA,B25091_019M,B25091_019EA,B25091_019MA,B25091_020M,B25091_020EA,B25091_020MA,B25091_021M,B25091_021EA,B25091_021MA,B25091_022M,B25091_022EA,B25091_022MA,B25091_023M,B25091_023EA,B25091_023MA,state
382116,6101,236910,5376,17644,1788,39584,2994,47400,2968,39171,2929,26061,2025,16351,1822,10236,1440,13432,1668,26481,2503,550,267,145206,4109,54990,2925,30103,2447,19570,1780,10973,1328,7037,1261,3931,844,3625,933,4530,876,8878,1247,1569,561,6101,null,null,5376,null,null,1788,null,null,2994,null,null,2968,null,null,2929,null,null,2025,null,null,1822,null,null,1440,null,null,1668,null,null,2503,null,null,267,null,null,4109,null,null,2925,null,null,2447,null,null,1780,null,null,1328,null,null,1261,null,null,844,null,null,933,null,null,876,null,null,1247,null,null,561,null,null,23
1445953,10330,1063518,11390,69070,3941,175446,7127,216701,5994,175817,5893,116906,4468,77732,3907,52756,3644,57048,3504,118253,4951,3789,973,382435,7731,176372,5440,70126,3982,39154,2869,24539,1982,15587,2066,10435,1185,8527,1195,10081,1209,23956,2156,3658,909,10330,null,null,11390,null,null,3941,null,null,7127,null,null,5994,null,null,5893,null,null,4468,null,null,3907,null,null,3644,null,null,3504,null,null,4951,null,null,973,null,null,7731,null,null,5440,null,null,3982,null,null,2869,null,null,1982,null,null,2066,null,null,1185,null,null,1195,null,null,1209,null,null,2156,null,null,909,null,null,24
1598930,10736,1112272,11002,73214,3388,163143,6992,222786,6218,192822,5659,125669,4561,86566,4691,52256,3980,63735,3895,128385,4733,3696,896,486658,7915,168903,5618,89727,3771,61303,3221,40946,2745,28871,2583,20650,1813,12398,1573,19343,2264,38971,2765,5546,1137,10736,null,null,11002,null,null,3388,null,null,6992,null,null,6218,null,null,5659,null,null,4561,null,null,4691,null,null,3980,null,null,3895,null,null,4733,null,null,896,null,null,7915,null,null,5618,null,null,3771,null,null,3221,null,null,2745,null,null,2583,null,null,1813,null,null,1573,null,null,2264,null,null,2765,null,null,1137,null,null,25
2731283,14647,1656541,13588,140021,4795,359777,7391,365107,7229,244453,6514,153378,5457,96604,3905,63241,3124,74713,3719,151993,4651,7254,1230,1074742,11054,438223,7999,216609,5740,124756,4402,76570,3704,48408,3057,35044,2676,22135,2298,31359,2417,64964,3115,16674,1459,14647,null,null,13588,null,null,4795,null,null,7391,null,null,7229,null,null,6514,null,null,5457,null,null,3905,null,null,3124,null,null,3719,null,null,4651,null,null,1230,null,null,11054,null,null,7999,null,null,5740,null,null,4402,null,null,3704,null,null,3057,null,null,2676,null,null,2298,null,null,2417,null,null,3115,null,null,1459,null,null,26
1532031,9426,1029789,8735,78417,3409,203601,5422,239209,5885,167310,5109,107816,4320,64373,3766,40560,2668,43112,2188,81950,3410,3441,699,502242,6081,238135,4923,96697,3106,55552,2842,32452,2343,18224,1504,13753,1582,7871,1089,11083,1322,24541,1889,3934,544,9426,null,null,8735,null,null,3409,null,null,5422,null,null,5885,null,null,5109,null,null,4320,null,null,3766,null,null,2668,null,null,2188,null,null,3410,null,null,699,null,null,6081,null,null,4923,null,null,3106,null,null,2842,null,null,2343,null,null,1504,null,null,1582,null,null,1089,null,null,1322,null,null,1889,null,null,544,null,null,27
734114,9343,367900,8197,32620,2910,72541,4228,77720,4264,52960,4239,31991,3073,21211,3047,16539,2304,21234,2632,38164,2790,2920,767,366214,7537,166260,5967,69783,4142,37560,3027,23128,2331,17116,2340,9758,1471,8177,1624,8760,1397,18046,2117,7626,1599,9343,null,null,8197,null,null,2910,null,null,4228,null,null,4264,null,null,4239,null,null,3073,null,null,3047,null,null,2304,null,null,2632,null,null,2790,null,null,767,null,null,7537,null,null,5967,null,null,4142,null,null,3027,null,null,2331,null,null,2340,null,null,1471,null,null,1624,null,null,1397,null,null,2117,null,null,1599,null,null,28
1567597,13680,969908,12330,81824,4555,198500,5909,225574,7372,147833,6296,94892,4496,60949,3403,36695,3046,40729,3129,78677,4137,4235,1054,597689,10309,270440,7081,125948,5730,69950,3365,37387,2292,24935,2507,15433,1649,10131,1440,13659,1505,22617,1834,7189,1232,13680,null,null,12330,null,null,4555,null,null,5909,null,null,7372,null,null,6296,null,null,4496,null,null,3403,null,null,3046,null,null,3129,null,null,4137,null,null,1054,null,null,10309,null,null,7081,null,null,5730,null,null,3365,null,null,2292,null,null,2507,null,null,1649,null,null,1440,null,null,1505,null,null,1834,null,null,1232,null,null,29
282995,5662,160134,5182,11608,1563,25653,2158,30260,2552,25172,2066,19089,2115,11710,1570,7956,1499,11486,1608,16379,1835,821,498,122861,4013,57606,2796,24774,2133,12524,1388,7358,1120,4631,1020,2640,711,2223,603,3333,964,6451,1183,1321,373,5662,null,null,5182,null,null,1563,null,null,2158,null,null,2552,null,null,2066,null,null,2115,null,null,1570,null,null,1499,null,null,1608,null,null,1835,null,null,498,null,null,4013,null,null,2796,null,null,2133,null,null,1388,null,null,1120,null,null,1020,null,null,711,null,null,603,null,null,964,null,null,1183,null,null,373,null,null,30
488339,5373,294925,5016,25064,1799,65248,3574,67840,3265,47239,3463,31171,2229,17217,1731,11345,1479,9859,1192,19227,1898,715,303,193414,4369,85342,3211,41178,2324,23230,1997,12796,1392,7850,1054,5149,834,3066,641,3976,732,9073,1212,1754,545,5373,null,null,5016,null,null,1799,null,null,3574,null,null,3265,null,null,3463,null,null,2229,null,null,1731,null,null,1479,null,null,1192,null,null,1898,null,null,303,null,null,4369,null,null,3211,null,null,2324,null,null,1997,null,null,1392,null,null,1054,null,null,834,null,null,641,null,null,732,null,null,1212,null,null,545,null,null,31
578762,7662,393999,7560,27233,2111,62822,3775,76393,4115,60592,4178,40601,2962,31072,2524,23315,2335,24168,2798,44456,3219,3347,874,184763,5887,96030,4582,32463,2329,15895,1561,11488,1648,5654,1121,4412,977,3092,657,4141,896,8457,1274,3131,895,7662,null,null,7560,null,null,2111,null,null,3775,null,null,4115,null,null,4178,null,null,2962,null,null,2524,null,null,2335,null,null,2798,null,null,3219,null,null,874,null,null,5887,null,null,4582,null,null,2329,null,null,1561,null,null,1648,null,null,1121,null,null,977,null,null,657,null,null,896,null,null,1274,null,null,895,null,null,32
365021,5402,242909,4646,11592,1649,35416,2812,52634,3417,44984,2941,30213,2333,18420,1599,11746,1552,15181,1950,21950,2385,773,464,122112,3433,35263,2423,25246,2188,19424,1923,10416,1303,8578,1416,4408,906,3371,913,5032,1080,9526,1430,848,449,5402,null,null,4646,null,null,1649,null,null,2812,null,null,3417,null,null,2941,null,null,2333,null,null,1599,null,null,1552,null,null,1950,null,null,2385,null,null,464,null,null,3433,null,null,2423,null,null,2188,null,null,1923,null,null,1303,null,null,1416,null,null,906,null,null,913,null,null,1080,null,null,1430,null,null,449,null,null,33
2019927,14176,1364197,12561,62291,3361,158188,5140,245524,7299,228996,6672,167478,5696,115522,5839,80692,3846,92840,5257,206903,6657,5763,1318,655730,9676,160670,5695,126930,5010,87949,4184,60847,3255,44281,3061,29859,2432,24451,1809,33109,2433,80760,4046,6874,1294,14176,null,null,12561,null,null,3361,null,null,5140,null,null,7299,null,null,6672,null,null,5696,null,null,5839,null,null,3846,null,null,5257,null,null,6657,null,null,1318,null,null,9676,null,null,5695,null,null,5010,null,null,4184,null,null,3255,null,null,3061,null,null,2432,null,null,1809,null,null,2433,null,null,4046,null,null,1294,null,null,34
511099,7819,280119,7393,23145,2517,49020,3243,54186,3578,37897,2965,29451,2699,19275,2419,13827,1916,14239,1851,36866,3842,2213,699,230980,6666,117380,4672,38214,2716,23690,2393,14959,1760,8395,1765,6416,1273,3134,750,5008,1027,9646,1399,4138,910,7819,null,null,7393,null,null,2517,null,null,3243,null,null,3578,null,null,2965,null,null,2699,null,null,2419,null,null,1916,null,null,1851,null,null,3842,null,null,699,null,null,6666,null,null,4672,null,null,2716,null,null,2393,null,null,1760,null,null,1765,null,null,1273,null,null,750,null,null,1027,null,null,1399,null,null,910,null,null,35
3841170,19390,2348392,19311,175981,5706,353510,8182,425301,9345,345414,8353,242553,7180,175175,6169,122409,5125,144862,6072,351280,7926,11907,1730,1492778,14815,539673,9995,278264,7549,175726,5395,110642,4608,77182,3464,53824,3385,41789,2544,58467,2884,138822,5845,18389,2242,19390,null,null,19311,null,null,5706,null,null,8182,null,null,9345,null,null,8353,null,null,7180,null,null,6169,null,null,5125,null,null,6072,null,null,7926,null,null,1730,null,null,14815,null,null,9995,null,null,7549,null,null,5395,null,null,4608,null,null,3464,null,null,3385,null,null,2544,null,null,2884,null,null,5845,null,null,2242,null,null,36
2493388,15093,1581460,13388,134991,5191,316081,8412,324846,8047,234733,8145,153514,5303,100089,4778,66784,4228,81658,4710,158652,5882,10112,1593,911928,12002,429671,9039,173451,6273,91056,4001,59103,3519,40987,2985,23937,2272,17034,1809,17998,1876,43370,3019,15321,2019,15093,null,null,13388,null,null,5191,null,null,8412,null,null,8047,null,null,8145,null,null,5303,null,null,4778,null,null,4228,null,null,4710,null,null,5882,null,null,1593,null,null,12002,null,null,9039,null,null,6273,null,null,4001,null,null,3519,null,null,2985,null,null,2272,null,null,1809,null,null,1876,null,null,3019,null,null,2019,null,null,37
199208,3641,106622,3594,10838,1409,26498,2471,24504,1975,15735,2085,9579,1496,5360,974,3477,990,4381,1122,5903,969,347,210,92586,2463,53022,2315,16223,1516,8290,1045,4381,750,2580,570,1248,355,1071,358,1573,545,3292,666,906,398,3641,null,null,3594,null,null,1409,null,null,2471,null,null,1975,null,null,2085,null,null,1496,null,null,974,null,null,990,null,null,1122,null,null,969,null,null,210,null,null,2463,null,null,2315,null,null,1516,null,null,1045,null,null,750,null,null,570,null,null,355,null,null,358,null,null,545,null,null,666,null,null,398,null,null,38
3022809,18037,1909786,17689,167022,6353,412438,9935,424893,8251,296482,7857,182582,6553,109780,5644,69626,3852,82531,4003,157002,5515,7430,1381,1113023,13247,486373,9953,223886,5236,132771,4707,77098,3750,45538,2750,33168,2757,21489,1936,25243,2143,55341,3388,12116,1524,18037,null,null,17689,null,null,6353,null,null,9935,null,null,8251,null,null,7857,null,null,6553,null,null,5644,null,null,3852,null,null,4003,null,null,5515,null,null,1381,null,null,13247,null,null,9953,null,null,5236,null,null,4707,null,null,3750,null,null,2750,null,null,2757,null,null,1936,null,null,2143,null,null,3388,null,null,1524,null,null,39
953552,7733,532865,7795,50177,2708,108999,3425,115996,4188,83545,4625,50676,3011,30949,2353,20371,1881,22816,1807,46138,2703,3198,780,420687,6689,207283,4766,83209,3251,44506,2495,24012,1497,14242,1387,10252,1141,5432,672,9191,1289,16449,1590,6111,979,7733,null,null,7795,null,null,2708,null,null,3425,null,null,4188,null,null,4625,null,null,3011,null,null,2353,null,null,1881,null,null,1807,null,null,2703,null,null,780,null,null,6689,null,null,4766,null,null,3251,null,null,2495,null,null,1497,null,null,1387,null,null,1141,null,null,672,null,null,1289,null,null,1590,null,null,979,null,null,40
969579,10315,642854,9633,39488,2861,97080,4993,123004,4934,111720,4960,76100,3676,50389,3623,31800,3026,39475,2599,71826,4247,1972,607,326725,6717,139427,4753,62401,3572,38013,2758,23113,1965,14422,1754,11029,1390,7626,1290,9182,1299,17646,2311,3866,1057,10315,null,null,9633,null,null,2861,null,null,4993,null,null,4934,null,null,4960,null,null,3676,null,null,3623,null,null,3026,null,null,2599,null,null,4247,null,null,607,null,null,6717,null,null,4753,null,null,3572,null,null,2758,null,null,1965,null,null,1754,null,null,1390,null,null,1290,null,null,1299,null,null,2311,null,null,1057,null,null,41
3382514,17950,2039013,16683,164220,5788,388143,8452,426099,9441,323344,8707,208710,6283,129579,4629,83422,3506,104615,4876,200501,7072,10380,1675,1343501,11528,519433,9351,267947,7360,164792,5536,106000,3937,70270,3950,44831,2390,31680,2359,40267,2681,78924,3828,19357,1968,17950,null,null,16683,null,null,5788,null,null,8452,null,null,9441,null,null,8707,null,null,6283,null,null,4629,null,null,3506,null,null,4876,null,null,7072,null,null,1675,null,null,11528,null,null,9351,null,null,7360,null,null,5536,null,null,3937,null,null,3950,null,null,2390,null,null,2359,null,null,2681,null,null,3828,null,null,1968,null,null,42
236882,4213,159306,4994,9221,1480,24451,2608,28447,2492,26320,2642,20198,2453,12108,1730,7842,1324,10781,1666,19645,2017,293,193,77576,3404,26220,2311,14004,1571,10003,1505,6434,1362,4733,1059,3543,955,2784,718,2837,611,6670,1182,348,201,4213,null,null,4994,null,null,1480,null,null,2608,null,null,2492,null,null,2642,null,null,2453,null,null,1730,null,null,1324,null,null,1666,null,null,2017,null,null,193,null,null,3404,null,null,2311,null,null,1571,null,null,1505,null,null,1362,null,null,1059,null,null,955,null,null,718,null,null,611,null,null,1182,null,null,201,null,null,44
1288871,12866,749422,9356,65303,4062,146664,5943,150061,5912,112215,5654,70715,4436,51720,3701,31604,2725,40599,3127,75785,4260,4756,1276,539449,10402,258818,7127,101396,4967,56632,3371,30214,2598,19626,2238,14179,1960,9142,1561,11277,1603,26937,2469,11228,1466,12866,null,null,9356,null,null,4062,null,null,5943,null,null,5912,null,null,5654,null,null,4436,null,null,3701,null,null,2725,null,null,3127,null,null,4260,null,null,1276,null,null,10402,null,null,7127,null,null,4967,null,null,3371,null,null,2598,null,null,2238,null,null,1960,null,null,1561,null,null,1603,null,null,2469,null,null,1466,null,null,45
224459,3798,126256,4249,10006,1293,25225,1698,31785,2482,19081,1762,12922,1625,7367,1426,5392,1236,5251,1110,8771,1459,456,297,98203,3053,46460,2263,20198,1919,11273,1472,4862,832,3690,697,2661,575,1174,413,2049,698,4422,857,1414,631,3798,null,null,4249,null,null,1293,null,null,1698,null,null,2482,null,null,1762,null,null,1625,null,null,1426,null,null,1236,null,null,1110,null,null,1459,null,null,297,null,null,3053,null,null,2263,null,null,1919,null,null,1472,null,null,832,null,null,697,null,null,575,null,null,413,null,null,698,null,null,857,null,null,631,null,null,46
1664018,15061,989445,12268,81568,4613,186474,6324,212722,7234,157601,6580,98441,4793,62131,3755,40762,2909,49448,3895,94316,4591,5982,1522,674573,11290,328816,7479,132009,5338,69689,3486,41945,2644,24890,2520,17409,2067,9204,1279,12617,1545,27383,2490,10611,1715,15061,null,null,12268,null,null,4613,null,null,6324,null,null,7234,null,null,6580,null,null,4793,null,null,3755,null,null,2909,null,null,3895,null,null,4591,null,null,1522,null,null,11290,null,null,7479,null,null,5338,null,null,3486,null,null,2644,null,null,2520,null,null,2067,null,null,1279,null,null,1545,null,null,2490,null,null,1715,null,null,47
5825471,27395,3366378,25127,253644,10106,616508,13141,709165,13821,529710,12129,350279,11148,228610,8350,153447,7786,176806,7438,329514,9413,18695,2570,2459093,22715,1084311,13973,497171,11444,280594,8347,164960,7208,102498,5900,67478,3706,45227,3666,56281,3556,126707,6193,33866,2785,27395,null,null,25127,null,null,10106,null,null,13141,null,null,13821,null,null,12129,null,null,11148,null,null,8350,null,null,7786,null,null,7438,null,null,9413,null,null,2570,null,null,22715,null,null,13973,null,null,11444,null,null,8347,null,null,7208,null,null,5900,null,null,3706,null,null,3666,null,null,3556,null,null,6193,null,null,2785,null,null,48
659266,7711,467694,6980,34618,2541,79472,4153,102943,4336,84111,3965,57201,3480,30727,2371,21443,1990,20831,2101,34694,2892,1654,627,191572,4873,111250,3890,34134,2453,15968,1459,7765,1121,5380,928,4022,851,2082,569,2279,674,6317,1043,2375,852,7711,null,null,6980,null,null,2541,null,null,4153,null,null,4336,null,null,3965,null,null,3480,null,null,2371,null,null,1990,null,null,2101,null,null,2892,null,null,627,null,null,4873,null,null,3890,null,null,2453,null,null,1459,null,null,1121,null,null,928,null,null,851,null,null,569,null,null,674,null,null,1043,null,null,852,null,null,49
177772,3783,114372,3494,6550,1143,15153,1425,21951,1942,20754,1687,12608,1232,9664,1351,5597,848,7847,1300,14083,1341,165,131,63400,2625,17424,1628,13500,1223,9223,1079,5491,782,3217,683,2781,755,1983,581,2950,574,6229,911,602,323,3783,null,null,3494,null,null,1143,null,null,1425,null,null,1942,null,null,1687,null,null,1232,null,null,1351,null,null,848,null,null,1300,null,null,1341,null,null,131,null,null,2625,null,null,1628,null,null,1223,null,null,1079,null,null,782,null,null,683,null,null,755,null,null,581,null,null,574,null,null,911,null,null,323,null,null,50
2037641,16261,1409498,13343,102598,4513,236266,7130,301187,7050,229530,6628,159702,6293,100923,4640,63897,3574,72894,3883,136854,5602,5647,1191,628143,9233,312051,6878,121901,5069,61197,3703,35111,2960,24096,1966,14403,1557,9396,1317,13987,1778,28443,2580,7558,1244,16261,null,null,13343,null,null,4513,null,null,7130,null,null,7050,null,null,6628,null,null,6293,null,null,4640,null,null,3574,null,null,3883,null,null,5602,null,null,1191,null,null,9233,null,null,6878,null,null,5069,null,null,3703,null,null,2960,null,null,1966,null,null,1557,null,null,1317,null,null,1778,null,null,2580,null,null,1244,null,null,51
1729320,12424,1193314,12089,75413,3899,177053,6373,236893,6874,207949,6663,141803,6001,95859,4693,60791,3837,69419,3781,122804,5841,5330,1014,536006,9087,243031,6446,103318,4631,60877,3361,34333,2419,21214,2616,16057,1816,10115,1543,13378,1529,28467,2339,5216,1155,12424,null,null,12089,null,null,3899,null,null,6373,null,null,6874,null,null,6663,null,null,6001,null,null,4693,null,null,3837,null,null,3781,null,null,5841,null,null,1014,null,null,9087,null,null,6446,null,null,4631,null,null,3361,null,null,2419,null,null,2616,null,null,1816,null,null,1543,null,null,1529,null,null,2339,null,null,1155,null,null,53
523078,7047,250630,6797,28524,2278,60421,3820,52217,3183,34514,3030,21981,2213,13672,1797,7514,1364,10489,1341,20141,2262,1157,473,272448,6134,140795,4589,47623,3552,27423,2403,15575,1686,10119,1498,7060,1472,4360,1033,4380,835,9939,1480,5174,1226,7047,null,null,6797,null,null,2278,null,null,3820,null,null,3183,null,null,3030,null,null,2213,null,null,1797,null,null,1364,null,null,1341,null,null,2262,null,null,473,null,null,6134,null,null,4589,null,null,3552,null,null,2403,null,null,1686,null,null,1498,null,null,1472,null,null,1033,null,null,835,null,null,1480,null,null,1226,null,null,54
1551232,10480,993769,9301,68513,3100,185968,4744,227671,5854,168947,5203,102992,3862,68513,3144,40506,2548,46247,2741,81791,3531,2621,600,557463,7242,215264,5170,119411,3983,69414,2977,43979,2169,25781,1653,17713,1566,12652,1280,16081,1613,32258,2646,4910,638,10480,null,null,9301,null,null,3100,null,null,4744,null,null,5854,null,null,5203,null,null,3862,null,null,3144,null,null,2548,null,null,2741,null,null,3531,null,null,600,null,null,7242,null,null,5170,null,null,3983,null,null,2977,null,null,2169,null,null,1653,null,null,1566,null,null,1280,null,null,1613,null,null,2646,null,null,638,null,null,55
