B27013_001E,B27013_001M,B27013_002E,B27013_002M,B27013_003E,B27013_003M,B27013_004E,B27013_004M,B27013_005E,B27013_005M,B27013_006E,B27013_006M,B27013_007E,B27013_007M,B27013_008E,B27013_008M,B27013_009E,B27013_009M,B27013_010E,B27013_010M,B27013_011E,B27013_011M,B27013_012E,B27013_012M,B27013_013E,B27013_013M,B27013_014E,B27013_014M,B27013_015E,B27013_015M,B27013_016E,B27013_016M,B27013_017E,B27013_017M,B27013_018E,B27013_018M,B27013_019E,B27013_019M,B27013_020E,B27013_020M,B27013_021E,B27013_021M,B27013_022E,B27013_022M,B27013_023E,B27013_023M,B27013_024E,B27013_024M,B27013_025E,B27013_025M,B27013_026E,B27013_026M,B27013_027E,B27013_027M,B27013_028E,B27013_028M,B27013_029E,B27013_029M,B27013_030E,B27013_030M,B27013_031E,B27013_031M,B27013_032E,B27013_032M,B27013_033E,B27013_033M,B27013_034E,B27013_034M,B27013_035E,B27013_035M,B27013_036E,B27013_036M,B27013_037E,B27013_037M,B27013_038E,B27013_038M,B27013_039E,B27013_039M,B27013_040E,B27013_040M,B27013_041E,B27013_041M,B27013_042E,B27013_042M,B27013_043E,B27013_043M,B27013_044E,B27013_044M,B27013_045E,B27013_045M,B27013_046E,B27013_046M,B27013_001M,B27013_001EA,B27013_001MA,B27013_002M,B27013_002EA,B27013_002MA,B27013_003M,B27013_003EA,B27013_003MA,B27013_004M,B27013_004EA,B27013_004MA,B27013_005M,B27013_005EA,B27013_005MA,B27013_006M,B27013_006EA,B27013_006MA,B27013_007M,B27013_007EA,B27013_007MA,B27013_008M,B27013_008EA,B27013_008MA,B27013_009M,B27013_009EA,B27013_009MA,B27013_010M,B27013_010EA,B27013_010MA,B27013_011M,B27013_011EA,B27013_011MA,B27013_012M,B27013_012EA,B27013_012MA,B27013_013M,B27013_013EA,B27013_013MA,B27013_014M,B27013_014EA,B27013_014MA,B27013_015M,B27013_015EA,B27013_015MA,B27013_016M,B27013_016EA,B27013_016MA,B27013_017M,B27013_017EA,B27013_017MA,B27013_018M,B27013_018EA,B27013_018MA,B27013_019M,B27013_019EA,B27013_019MA,B27013_020M,B27013_020EA,B27013_020MA,B27013_021M,B27013_021EA,B27013_021MA,B27013_022M,B27013_022EA,B27013_022MA,B27013_023M,B27013_023EA,B27013_023MA,B27013_024M,B27013_024EA,B27013_024MA,B27013_025M,B27013_025EA,B27013_025MA,B27013_026M,B27013_026EA,B27013_026MA,B27013_027M,B27013_027EA,B27013_027MA,B27013_028M,B27013_028EA,B27013_028MA,B27013_029M,B27013_029EA,B27013_029MA,B27013_030M,B27013_030EA,B27013_030MA,B27013_031M,B27013_031EA,B27013_031MA,B27013_032M,B27013_032EA,B27013_032MA,B27013_033M,B27013_033EA,B27013_033MA,B27013_034M,B27013_034EA,B27013_034MA,B27013_035M,B27013_035EA,B27013_035MA,B27013_036M,B27013_036EA,B27013_036MA,B27013_037M,B27013_037EA,B27013_037MA,B27013_038M,B27013_038EA,B27013_038MA,B27013_039M,B27013_039EA,B27013_039MA,B27013_040M,B27013_040EA,B27013_040MA,B27013_041M,B27013_041EA,B27013_041MA,B27013_042M,B27013_042EA,B27013_042MA,B27013_043M,B27013_043EA,B27013_043MA,B27013_044M,B27013_044EA,B27013_044MA,B27013_045M,B27013_045EA,B27013_045MA,B27013_046M,B27013_046EA,B27013_046MA,state
1062425,1118,430097,7035,239724,5407,227381,5320,198862,5593,28519,3013,12343,1285,9805,1185,2538,565,190373,5275,183792,5091,164999,5463,18793,2434,6581,923,5195,860,1386,453,289930,6092,127433,4312,105253,4050,66997,3362,38256,3208,22180,1906,12895,1551,9285,1146,162497,4711,143469,4531,104440,3737,39029,3251,19028,1841,13267,1575,5761,832,342398,6715,144820,4606,66023,4273,23497,2593,42526,3593,78797,1940,50148,2141,28649,1915,197578,3706,87024,3484,39737,2486,47287,3220,110554,2214,70485,2925,40069,2537,1118,null,null,7035,null,null,5407,null,null,5320,null,null,5593,null,null,3013,null,null,1285,null,null,1185,null,null,565,null,null,5275,null,null,5091,null,null,5463,null,null,2434,null,null,923,null,null,860,null,null,453,null,null,6092,null,null,4312,null,null,4050,null,null,3362,null,null,3208,null,null,1906,null,null,1551,null,null,1146,null,null,4711,null,null,4531,null,null,3737,null,null,3251,null,null,1841,null,null,1575,null,null,832,null,null,6715,null,null,4606,null,null,4273,null,null,2593,null,null,3593,null,null,1940,null,null,2141,null,null,1915,null,null,3706,null,null,3484,null,null,2486,null,null,3220,null,null,2214,null,null,2925,null,null,2537,null,null,23
4573947,2677,2244383,14727,1212171,10935,1149542,9858,1007220,9553,142322,8047,62629,3585,52260,3223,10369,1543,1032212,11264,991114,10894,887087,10423,104027,6119,41098,2261,36145,2312,4953,950,1043350,13232,446371,9723,388620,8837,262215,6493,126405,6841,57751,3018,42480,2758,15271,1851,596979,9831,534000,8546,391946,8042,142054,6510,62979,3307,47036,3233,15943,1505,1286214,12829,501833,8750,251769,7014,127312,5688,124457,6021,250064,4472,173380,5012,76684,3570,784381,10750,406721,9243,237401,7328,169320,6421,377660,3912,251664,5078,125996,4506,2677,null,null,14727,null,null,10935,null,null,9858,null,null,9553,null,null,8047,null,null,3585,null,null,3223,null,null,1543,null,null,11264,null,null,10894,null,null,10423,null,null,6119,null,null,2261,null,null,2312,null,null,950,null,null,13232,null,null,9723,null,null,8837,null,null,6493,null,null,6841,null,null,3018,null,null,2758,null,null,1851,null,null,9831,null,null,8546,null,null,8042,null,null,6510,null,null,3307,null,null,3233,null,null,1505,null,null,12829,null,null,8750,null,null,7014,null,null,5688,null,null,6021,null,null,4472,null,null,5012,null,null,3570,null,null,10750,null,null,9243,null,null,7328,null,null,6421,null,null,3912,null,null,5078,null,null,4506,null,null,24
5360773,1646,2407856,18839,1348070,13226,1284358,12965,1138518,13442,145840,7039,63712,3048,51914,2823,11798,1592,1059786,11679,1018491,11764,905039,10762,113452,5873,41295,2802,34292,2539,7003,1180,1450116,16318,602777,11692,520828,11259,368269,9220,152559,8151,81949,3818,59404,3276,22545,2151,847339,10378,759950,10187,554041,9723,205909,8129,87389,3440,63258,2999,24131,2167,1502801,17118,608385,11264,302408,9736,135714,5787,166694,7559,305977,4980,196806,4906,109171,4452,894416,10732,438667,9828,233987,6740,204680,7454,455749,3882,281095,5429,174654,5536,1646,null,null,18839,null,null,13226,null,null,12965,null,null,13442,null,null,7039,null,null,3048,null,null,2823,null,null,1592,null,null,11679,null,null,11764,null,null,10762,null,null,5873,null,null,2802,null,null,2539,null,null,1180,null,null,16318,null,null,11692,null,null,11259,null,null,9220,null,null,8151,null,null,3818,null,null,3276,null,null,2151,null,null,10378,null,null,10187,null,null,9723,null,null,8129,null,null,3440,null,null,2999,null,null,2167,null,null,17118,null,null,11264,null,null,9736,null,null,5787,null,null,7559,null,null,4980,null,null,4906,null,null,4452,null,null,10732,null,null,9828,null,null,6740,null,null,7454,null,null,3882,null,null,5429,null,null,5536,null,null,25
7630545,2134,3075102,17903,1765018,12815,1701012,12348,1498784,12493,202228,7089,64006,2892,52231,2831,11775,1249,1310084,11683,1274845,11649,1127556,10928,147289,6476,35239,2329,30201,2105,5038,956,1931333,17137,832435,11011,735071,10488,479984,9936,255087,7347,97364,3725,71790,3272,25574,2019,1098898,12683,1005184,11411,693525,10568,311659,7604,93714,3625,68328,2965,25386,1638,2624110,17824,1093627,11815,553140,8861,240165,6853,312975,7864,540487,5032,398945,5738,141542,3968,1530483,12076,790370,11090,425638,7244,364732,9699,740113,4700,533942,6116,206171,5693,2134,null,null,17903,null,null,12815,null,null,12348,null,null,12493,null,null,7089,null,null,2892,null,null,2831,null,null,1249,null,null,11683,null,null,11649,null,null,10928,null,null,6476,null,null,2329,null,null,2105,null,null,956,null,null,17137,null,null,11011,null,null,10488,null,null,9936,null,null,7347,null,null,3725,null,null,3272,null,null,2019,null,null,12683,null,null,11411,null,null,10568,null,null,7604,null,null,3625,null,null,2965,null,null,1638,null,null,17824,null,null,11815,null,null,8861,null,null,6853,null,null,7864,null,null,5032,null,null,5738,null,null,3968,null,null,12076,null,null,11090,null,null,7244,null,null,9699,null,null,4700,null,null,6116,null,null,5693,null,null,26
4176115,2247,2009111,12780,1152119,10076,1111855,10036,1000800,9976,111055,5141,40264,2196,31793,2006,8471,1036,856992,9184,833778,9060,755263,8858,78515,4720,23214,1967,19172,1892,4042,715,1109564,12849,472880,8380,406328,7664,282315,5826,124013,5512,66552,2727,45756,2425,20796,1808,636684,9717,576422,9597,427250,8606,149172,5226,60262,2512,44011,2416,16251,1494,1057440,9527,430591,6323,173740,5341,80965,4122,92775,4246,256851,3374,183561,3528,73290,3320,626849,7083,273541,6629,155597,5078,117944,5488,353308,3355,254827,4553,98481,3373,2247,null,null,12780,null,null,10076,null,null,10036,null,null,9976,null,null,5141,null,null,2196,null,null,2006,null,null,1036,null,null,9184,null,null,9060,null,null,8858,null,null,4720,null,null,1967,null,null,1892,null,null,715,null,null,12849,null,null,8380,null,null,7664,null,null,5826,null,null,5512,null,null,2727,null,null,2425,null,null,1808,null,null,9717,null,null,9597,null,null,8606,null,null,5226,null,null,2512,null,null,2416,null,null,1494,null,null,9527,null,null,6323,null,null,5341,null,null,4122,null,null,4246,null,null,3374,null,null,3528,null,null,3320,null,null,7083,null,null,6629,null,null,5078,null,null,5488,null,null,3355,null,null,4553,null,null,3373,null,null,27
2203060,2627,900724,11783,485844,8099,462688,7705,395537,7143,67151,4866,23156,2118,17261,1904,5895,1214,414880,9346,401047,9146,349382,8969,51665,4604,13833,1744,10280,1540,3553,907,441884,11351,193842,7335,171708,6857,101467,4723,70241,5025,22134,2168,13244,1840,8890,1419,248042,7713,227155,7568,145691,5908,81464,5084,20887,1876,12764,1797,8123,1245,860452,11431,346847,7557,201784,6765,70275,4594,131509,6195,145063,3021,74620,3437,70443,3628,513605,8928,302178,8620,130628,6550,171550,6843,211427,2987,106904,3524,104523,4340,2627,null,null,11783,null,null,8099,null,null,7705,null,null,7143,null,null,4866,null,null,2118,null,null,1904,null,null,1214,null,null,9346,null,null,9146,null,null,8969,null,null,4604,null,null,1744,null,null,1540,null,null,907,null,null,11351,null,null,7335,null,null,6857,null,null,4723,null,null,5025,null,null,2168,null,null,1840,null,null,1419,null,null,7713,null,null,7568,null,null,5908,null,null,5084,null,null,1876,null,null,1797,null,null,1245,null,null,11431,null,null,7557,null,null,6765,null,null,4594,null,null,6195,null,null,3021,null,null,3437,null,null,3628,null,null,8928,null,null,8620,null,null,6550,null,null,6843,null,null,2987,null,null,3524,null,null,4340,null,null,28
4590728,3601,2053887,15608,1136838,9935,1093151,9672,974987,9921,118164,6679,43687,2609,30856,2380,12831,1771,917049,11162,886443,10609,806389,10007,80054,5054,30606,2217,22606,1888,8000,1421,1057343,14085,455877,9399,393429,9027,261483,8285,131946,5555,62448,3002,37476,2674,24972,2275,601466,10223,536915,10396,390645,9301,146270,6061,64551,3132,39240,2513,25311,2207,1479498,15347,612153,9293,301959,8139,130958,5844,171001,5925,310194,3650,183324,4602,126870,4310,867345,10919,441277,10508,237605,8017,203672,7836,426068,4065,250713,5329,175355,4582,3601,null,null,15608,null,null,9935,null,null,9672,null,null,9921,null,null,6679,null,null,2609,null,null,2380,null,null,1771,null,null,11162,null,null,10609,null,null,10007,null,null,5054,null,null,2217,null,null,1888,null,null,1421,null,null,14085,null,null,9399,null,null,9027,null,null,8285,null,null,5555,null,null,3002,null,null,2674,null,null,2275,null,null,10223,null,null,10396,null,null,9301,null,null,6061,null,null,3132,null,null,2513,null,null,2207,null,null,15347,null,null,9293,null,null,8139,null,null,5844,null,null,5925,null,null,3650,null,null,4602,null,null,4310,null,null,10919,null,null,10508,null,null,8017,null,null,7836,null,null,4065,null,null,5329,null,null,4582,null,null,29
799879,1851,332974,6373,192254,4857,183333,4458,157841,4916,25492,3132,8921,1111,5694,850,3227,681,140720,3936,135467,4007,118760,4084,16707,2157,5253,900,3624,686,1629,593,223409,5730,100300,4246,85337,4074,53761,3547,31576,3291,14963,1420,8889,1156,6074,876,123109,4002,109637,3879,77557,3447,32080,2408,13472,1304,8995,1066,4477,798,243496,4133,104929,3643,42348,2996,16455,1578,25893,2401,62581,1695,37234,1800,25347,1692,138567,3009,64311,2958,34506,2633,29805,2464,74256,1591,44884,2181,29372,1968,1851,null,null,6373,null,null,4857,null,null,4458,null,null,4916,null,null,3132,null,null,1111,null,null,850,null,null,681,null,null,3936,null,null,4007,null,null,4084,null,null,2157,null,null,900,null,null,686,null,null,593,null,null,5730,null,null,4246,null,null,4074,null,null,3547,null,null,3291,null,null,1420,null,null,1156,null,null,876,null,null,4002,null,null,3879,null,null,3447,null,null,2408,null,null,1304,null,null,1066,null,null,798,null,null,4133,null,null,3643,null,null,2996,null,null,1578,null,null,2401,null,null,1695,null,null,1800,null,null,1692,null,null,3009,null,null,2958,null,null,2633,null,null,2464,null,null,1591,null,null,2181,null,null,1968,null,null,30
1404965,1565,711023,7345,405697,4696,386716,4331,346023,5031,40693,3230,18981,1411,14128,1244,4853,833,305326,5647,294760,5638,268509,5608,26251,2616,10566,1157,8068,1094,2498,599,345424,7340,149647,5119,124044,4907,89019,4925,35025,3019,25603,1685,17244,1405,8359,1172,195777,5466,173754,5301,136372,4846,37382,2781,22023,1475,15289,1302,6734,975,348518,5944,135044,3414,56629,3144,26256,2386,30373,2500,78415,2027,51550,1925,26865,1517,213474,4562,95888,4248,55747,3472,40141,3263,117586,1888,75751,2384,41835,2288,1565,null,null,7345,null,null,4696,null,null,4331,null,null,5031,null,null,3230,null,null,1411,null,null,1244,null,null,833,null,null,5647,null,null,5638,null,null,5608,null,null,2616,null,null,1157,null,null,1094,null,null,599,null,null,7340,null,null,5119,null,null,4907,null,null,4925,null,null,3019,null,null,1685,null,null,1405,null,null,1172,null,null,5466,null,null,5301,null,null,4846,null,null,2781,null,null,1475,null,null,1302,null,null,975,null,null,5944,null,null,3414,null,null,3144,null,null,2386,null,null,2500,null,null,2027,null,null,1925,null,null,1517,null,null,4562,null,null,4248,null,null,3472,null,null,3263,null,null,1888,null,null,2384,null,null,2288,null,null,31
2229332,1250,963963,11120,551627,6992,528977,7298,426987,8973,101990,5541,22650,1944,16262,1631,6388,1405,412336,8427,395403,8283,340164,7743,55239,4343,16933,1832,13324,1716,3609,963,515337,8771,239289,6538,215964,6364,127988,4896,87976,4915,23325,1816,12553,1429,10772,1548,276048,6785,253127,6421,164356,6407,88771,3759,22921,1898,12482,1484,10439,1450,750032,10683,309500,6241,149479,5591,68641,4229,80838,4208,160021,2559,79345,3412,80676,3936,440532,8224,248863,8027,119237,5747,129626,6508,191669,2349,97110,3122,94559,3505,1250,null,null,11120,null,null,6992,null,null,7298,null,null,8973,null,null,5541,null,null,1944,null,null,1631,null,null,1405,null,null,8427,null,null,8283,null,null,7743,null,null,4343,null,null,1832,null,null,1716,null,null,963,null,null,8771,null,null,6538,null,null,6364,null,null,4896,null,null,4915,null,null,1816,null,null,1429,null,null,1548,null,null,6785,null,null,6421,null,null,6407,null,null,3759,null,null,1898,null,null,1484,null,null,1450,null,null,10683,null,null,6241,null,null,5591,null,null,4229,null,null,4208,null,null,2559,null,null,3412,null,null,3936,null,null,8224,null,null,8027,null,null,5747,null,null,6508,null,null,2349,null,null,3122,null,null,3505,null,null,32
1057057,1410,495894,7568,285585,5709,273766,5548,245145,5560,28621,2975,11819,1135,8923,1097,2896,701,210309,4464,202155,4521,183647,4350,18508,2319,8154,1158,6070,1054,2084,667,278570,6572,115896,5078,95159,4777,67825,3609,27334,3215,20737,2003,15394,1972,5343,893,162674,4998,143478,4454,111579,3953,31899,2920,19196,1794,13710,1715,5486,1188,282593,5985,117350,3775,49100,3481,21440,2048,27660,2889,68250,1993,44161,2002,24089,1943,165243,4670,75441,4075,44156,3507,31285,2839,89802,2190,62873,2685,26929,2176,1410,null,null,7568,null,null,5709,null,null,5548,null,null,5560,null,null,2975,null,null,1135,null,null,1097,null,null,701,null,null,4464,null,null,4521,null,null,4350,null,null,2319,null,null,1158,null,null,1054,null,null,667,null,null,6572,null,null,5078,null,null,4777,null,null,3609,null,null,3215,null,null,2003,null,null,1972,null,null,893,null,null,4998,null,null,4454,null,null,3953,null,null,2920,null,null,1794,null,null,1715,null,null,1188,null,null,5985,null,null,3775,null,null,3481,null,null,2048,null,null,2889,null,null,1993,null,null,2002,null,null,1943,null,null,4670,null,null,4075,null,null,3507,null,null,2839,null,null,2190,null,null,2685,null,null,2176,null,null,33
6857630,1472,3143591,23074,1800767,15761,1712034,14681,1459064,15806,252970,9731,88733,4301,69540,3518,19193,2478,1342824,13812,1283460,13917,1127807,13632,155653,7229,59364,3025,47945,2666,11419,1718,1574126,20935,669283,13754,582286,12789,393753,10240,188533,8680,86997,3754,62072,3490,24925,2158,904843,12717,820507,11723,604437,10087,216070,6745,84336,4299,59058,3904,25278,2258,2139913,21179,816986,13946,419771,12065,218094,7759,201677,8531,397215,5453,240081,4707,157134,5170,1322927,13701,707058,12210,412907,8041,294151,9136,615869,5357,362321,5946,253548,5870,1472,null,null,23074,null,null,15761,null,null,14681,null,null,15806,null,null,9731,null,null,4301,null,null,3518,null,null,2478,null,null,13812,null,null,13917,null,null,13632,null,null,7229,null,null,3025,null,null,2666,null,null,1718,null,null,20935,null,null,13754,null,null,12789,null,null,10240,null,null,8680,null,null,3754,null,null,3490,null,null,2158,null,null,12717,null,null,11723,null,null,10087,null,null,6745,null,null,4299,null,null,3904,null,null,2258,null,null,21179,null,null,13946,null,null,12065,null,null,7759,null,null,8531,null,null,5453,null,null,4707,null,null,5170,null,null,13701,null,null,12210,null,null,8041,null,null,9136,null,null,5357,null,null,5946,null,null,5870,null,null,34
1557403,2155,609722,10232,340679,7152,325628,6671,246638,6641,78990,5728,15051,1821,11225,1590,3826,775,269043,6890,258220,6688,201492,6253,56728,4509,10823,1689,7090,1412,3733,960,354672,10175,159345,6413,141509,5926,69282,4464,72227,4972,17836,1977,10327,1427,7509,1405,195327,6386,173428,6039,95758,4752,77670,5429,21899,1913,13459,1616,8440,1316,593009,10068,252768,6220,132025,5714,43980,3664,88045,5385,120743,2602,62685,2569,58058,2841,340241,7419,189938,6866,82149,3861,107789,5880,150303,2447,81447,2897,68856,2822,2155,null,null,10232,null,null,7152,null,null,6671,null,null,6641,null,null,5728,null,null,1821,null,null,1590,null,null,775,null,null,6890,null,null,6688,null,null,6253,null,null,4509,null,null,1689,null,null,1412,null,null,960,null,null,10175,null,null,6413,null,null,5926,null,null,4464,null,null,4972,null,null,1977,null,null,1427,null,null,1405,null,null,6386,null,null,6039,null,null,4752,null,null,5429,null,null,1913,null,null,1616,null,null,1316,null,null,10068,null,null,6220,null,null,5714,null,null,3664,null,null,5385,null,null,2602,null,null,2569,null,null,2841,null,null,7419,null,null,6866,null,null,3861,null,null,5880,null,null,2447,null,null,2897,null,null,2822,null,null,35
15334810,3374,6682909,29630,3720456,21482,3552380,20585,2914996,19660,637384,13273,168076,5669,129461,5227,38615,3057,2962453,21517,2847149,21071,2453600,19406,393549,11893,115304,4145,92014,3603,23290,2111,3577655,26742,1554171,17311,1376385,16721,847428,14981,528957,12550,177786,5018,116174,4216,61612,3223,2023484,19360,1845336,18929,1217993,15073,627343,12596,178148,5492,122176,4701,55972,3321,5074246,25289,2021028,17816,1105884,16219,487948,10719,617936,12138,915144,7068,522445,7218,392699,7522,3053218,18460,1672127,17723,815546,13223,856581,15056,1381091,6683,736217,9168,644874,8895,3374,null,null,29630,null,null,21482,null,null,20585,null,null,19660,null,null,13273,null,null,5669,null,null,5227,null,null,3057,null,null,21517,null,null,21071,null,null,19406,null,null,11893,null,null,4145,null,null,3603,null,null,2111,null,null,26742,null,null,17311,null,null,16721,null,null,14981,null,null,12550,null,null,5018,null,null,4216,null,null,3223,null,null,19360,null,null,18929,null,null,15073,null,null,12596,null,null,5492,null,null,4701,null,null,3321,null,null,25289,null,null,17816,null,null,16219,null,null,10719,null,null,12138,null,null,7068,null,null,7218,null,null,7522,null,null,18460,null,null,17723,null,null,13223,null,null,15056,null,null,6683,null,null,9168,null,null,8895,null,null,36
7665347,5417,3272609,20932,1826916,14090,1760525,13147,1507065,13019,253460,9461,66391,3874,50922,3525,15469,1907,1445693,15210,1401200,13774,1241332,13844,159868,7613,44493,3078,34549,2802,9944,1471,1758183,19737,747568,12605,650382,11781,414157,10804,236225,9060,97186,4700,63422,3824,33764,2505,1010615,13936,917558,13839,639025,13503,278533,8941,93057,3481,59169,2999,33888,2489,2634555,18121,1040021,11818,532171,11116,231735,8292,300436,9077,507850,5806,306227,6228,201623,6291,1594534,14299,876858,13183,464877,10576,411981,11102,717676,5078,442778,6984,274898,6655,5417,null,null,20932,null,null,14090,null,null,13147,null,null,13019,null,null,9461,null,null,3874,null,null,3525,null,null,1907,null,null,15210,null,null,13774,null,null,13844,null,null,7613,null,null,3078,null,null,2802,null,null,1471,null,null,19737,null,null,12605,null,null,11781,null,null,10804,null,null,9060,null,null,4700,null,null,3824,null,null,2505,null,null,13936,null,null,13839,null,null,13503,null,null,8941,null,null,3481,null,null,2999,null,null,2489,null,null,18121,null,null,11818,null,null,11116,null,null,8292,null,null,9077,null,null,5806,null,null,6228,null,null,6291,null,null,14299,null,null,13183,null,null,10576,null,null,11102,null,null,5078,null,null,6984,null,null,6655,null,null,37
567356,1906,283202,5048,169005,3751,161974,3631,147412,4006,14562,2025,7031,848,5992,697,1039,395,114197,3834,110998,3688,102402,3829,8596,1413,3199,786,2482,678,717,356,155349,4677,68797,3392,58003,3234,43082,2941,14921,1927,10794,1028,7694,1020,3100,681,86552,3529,77511,3372,62559,3153,14952,2303,9041,1085,6957,936,2084,503,128805,3403,50967,2322,21084,2059,9587,1262,11497,1765,29883,1423,22236,1288,7647,800,77838,2780,33886,2191,21855,1653,12031,1630,43952,1490,33419,1583,10533,1085,1906,null,null,5048,null,null,3751,null,null,3631,null,null,4006,null,null,2025,null,null,848,null,null,697,null,null,395,null,null,3834,null,null,3688,null,null,3829,null,null,1413,null,null,786,null,null,678,null,null,356,null,null,4677,null,null,3392,null,null,3234,null,null,2941,null,null,1927,null,null,1028,null,null,1020,null,null,681,null,null,3529,null,null,3372,null,null,3153,null,null,2303,null,null,1085,null,null,936,null,null,503,null,null,3403,null,null,2322,null,null,2059,null,null,1262,null,null,1765,null,null,1423,null,null,1288,null,null,800,null,null,2780,null,null,2191,null,null,1653,null,null,1630,null,null,1490,null,null,1583,null,null,1085,null,null,38
8833851,3089,3856407,19569,2178507,15146,2091627,14116,1850431,13347,241196,7926,86880,4011,64398,3258,22482,2160,1677900,13677,1620869,13478,1423418,12315,197451,6857,57031,3317,44351,2855,12680,1942,2148378,17578,933285,13200,810204,12743,511283,11298,298921,9918,123081,4196,78485,3286,44596,2676,1215093,13303,1101500,12920,757704,12776,343796,10237,113593,4207,73155,3457,40438,2740,2829066,18717,1140998,14629,550266,12020,212858,7599,337408,9483,590732,6035,362521,5993,228211,6177,1688068,13964,843840,12745,425284,9597,418556,10481,844228,4806,518757,6945,325471,6551,3089,null,null,19569,null,null,15146,null,null,14116,null,null,13347,null,null,7926,null,null,4011,null,null,3258,null,null,2160,null,null,13677,null,null,13478,null,null,12315,null,null,6857,null,null,3317,null,null,2855,null,null,1942,null,null,17578,null,null,13200,null,null,12743,null,null,11298,null,null,9918,null,null,4196,null,null,3286,null,null,2676,null,null,13303,null,null,12920,null,null,12776,null,null,10237,null,null,4207,null,null,3457,null,null,2740,null,null,18717,null,null,14629,null,null,12020,null,null,7599,null,null,9483,null,null,6035,null,null,5993,null,null,6177,null,null,13964,null,null,12745,null,null,9597,null,null,10481,null,null,4806,null,null,6945,null,null,6551,null,null,39
2885847,1867,1273058,10785,723000,8072,688088,7968,568962,7465,119126,5104,34912,1939,27085,1828,7827,1060,550058,7937,528767,7884,452770,7159,75997,3548,21291,1705,17249,1601,4042,813,630055,9778,280586,6040,248509,5521,144274,4723,104235,4521,32077,2321,20317,2210,11760,1193,349469,6866,314848,6349,205758,5346,109090,4647,34621,2150,22794,1926,11827,1054,982734,10168,388647,6365,202674,5863,77936,3505,124738,4090,185973,2921,111230,3050,74743,3043,594087,7066,333790,6633,162005,4608,171785,4821,260297,3136,156300,3216,103997,3282,1867,null,null,10785,null,null,8072,null,null,7968,null,null,7465,null,null,5104,null,null,1939,null,null,1828,null,null,1060,null,null,7937,null,null,7884,null,null,7159,null,null,3548,null,null,1705,null,null,1601,null,null,813,null,null,9778,null,null,6040,null,null,5521,null,null,4723,null,null,4521,null,null,2321,null,null,2210,null,null,1193,null,null,6866,null,null,6349,null,null,5346,null,null,4647,null,null,2150,null,null,1926,null,null,1054,null,null,10168,null,null,6365,null,null,5863,null,null,3505,null,null,4090,null,null,2921,null,null,3050,null,null,3043,null,null,7066,null,null,6633,null,null,4608,null,null,4821,null,null,3136,null,null,3216,null,null,3282,null,null,40
3187768,1977,1278571,13878,744117,10752,712133,10389,609444,10923,102689,6059,31984,2495,22940,2076,9044,1497,534454,9556,517444,9129,450291,8590,67153,4681,17010,1806,13384,1550,3626,771,865670,15265,381778,10009,341447,9368,208718,7454,132729,6049,40331,3224,24652,2391,15679,1820,483892,9689,439524,9335,293625,8874,145899,6998,44368,2734,27893,2324,16475,1632,1043527,13401,428575,8169,190588,7361,81016,4219,109572,5929,237987,3814,146034,4038,91953,3914,614952,9686,307924,8595,166760,6842,141164,6014,307028,3960,195150,3991,111878,4239,1977,null,null,13878,null,null,10752,null,null,10389,null,null,10923,null,null,6059,null,null,2495,null,null,2076,null,null,1497,null,null,9556,null,null,9129,null,null,8590,null,null,4681,null,null,1806,null,null,1550,null,null,771,null,null,15265,null,null,10009,null,null,9368,null,null,7454,null,null,6049,null,null,3224,null,null,2391,null,null,1820,null,null,9689,null,null,9335,null,null,8874,null,null,6998,null,null,2734,null,null,2324,null,null,1632,null,null,13401,null,null,8169,null,null,7361,null,null,4219,null,null,5929,null,null,3814,null,null,4038,null,null,3914,null,null,9686,null,null,8595,null,null,6842,null,null,6014,null,null,3960,null,null,3991,null,null,4239,null,null,41
9912721,2617,4286329,26498,2407581,18274,2309710,17699,2080170,18719,229540,9479,97871,3362,78160,3065,19711,1731,1878748,16282,1807880,15712,1638737,14531,169143,6997,70868,3176,57587,2924,13281,1415,2358116,19023,1030099,14889,886859,14386,615274,11086,271585,9712,143240,5053,100935,3927,42305,2826,1328017,13566,1195494,13383,878118,10134,317376,8656,132523,4365,93467,4024,39056,2042,3268276,20687,1326348,13447,629624,11816,282274,7582,347350,10203,696724,5734,470224,7278,226500,5928,1941928,14626,942863,14328,520592,8787,422271,11544,999065,5407,659878,6833,339187,7270,2617,null,null,26498,null,null,18274,null,null,17699,null,null,18719,null,null,9479,null,null,3362,null,null,3065,null,null,1731,null,null,16282,null,null,15712,null,null,14531,null,null,6997,null,null,3176,null,null,2924,null,null,1415,null,null,19023,null,null,14889,null,null,14386,null,null,11086,null,null,9712,null,null,5053,null,null,3927,null,null,2826,null,null,13566,null,null,13383,null,null,10134,null,null,8656,null,null,4365,null,null,4024,null,null,2042,null,null,20687,null,null,13447,null,null,11816,null,null,7582,null,null,10203,null,null,5734,null,null,7278,null,null,5928,null,null,14626,null,null,14328,null,null,8787,null,null,11544,null,null,5407,null,null,6833,null,null,7270,null,null,42
