B27006_001E,B27006_001M,B27006_002E,B27006_002M,B27006_003E,B27006_003M,B27006_004E,B27006_004M,B27006_005E,B27006_005M,B27006_006E,B27006_006M,B27006_007E,B27006_007M,B27006_008E,B27006_008M,B27006_009E,B27006_009M,B27006_010E,B27006_010M,B27006_011E,B27006_011M,B27006_012E,B27006_012M,B27006_013E,B27006_013M,B27006_014E,B27006_014M,B27006_015E,B27006_015M,B27006_016E,B27006_016M,B27006_017E,B27006_017M,B27006_018E,B27006_018M,B27006_019E,B27006_019M,B27006_020E,B27006_020M,B27006_021E,B27006_021M,B27006_022E,B27006_022M,B27006_023E,B27006_023M,B27006_024E,B27006_024M,B27006_025E,B27006_025M,B27006_026E,B27006_026M,B27006_027E,B27006_027M,B27006_028E,B27006_028M,B27006_029E,B27006_029M,B27006_030E,B27006_030M,B27006_031E,B27006_031M,B27006_032E,B27006_032M,B27006_033E,B27006_033M,B27006_034E,B27006_034M,B27006_035E,B27006_035M,B27006_036E,B27006_036M,B27006_037E,B27006_037M,B27006_038E,B27006_038M,B27006_039E,B27006_039M,B27006_040E,B27006_040M,B27006_041E,B27006_041M,B27006_042E,B27006_042M,B27006_043E,B27006_043M,B27006_044E,B27006_044M,B27006_045E,B27006_045M,B27006_046E,B27006_046M,B27006_047E,B27006_047M,B27006_048E,B27006_048M,B27006_049E,B27006_049M,B27006_050E,B27006_050M,B27006_051E,B27006_051M,B27006_052E,B27006_052M,B27006_053E,B27006_053M,B27006_054E,B27006_054M,B27006_055E,B27006_055M,B27006_056E,B27006_056M,B27006_057E,B27006_057M,B27006_001M,B27006_001EA,B27006_001MA,B27006_002M,B27006_002EA,B27006_002MA,B27006_003M,B27006_003EA,B27006_003MA,B27006_004M,B27006_004EA,B27006_004MA,B27006_005M,B27006_005EA,B27006_005MA,B27006_006M,B27006_006EA,B27006_006MA,B27006_007M,B27006_007EA,B27006_007MA,B27006_008M,B27006_008EA,B27006_008MA,B27006_009M,B27006_009EA,B27006_009MA,B27006_010M,B27006_010EA,B27006_010MA,B27006_011M,B27006_011EA,B27006_011MA,B27006_012M,B27006_012EA,B27006_012MA,B27006_013M,B27006_013EA,B27006_013MA,B27006_014M,B27006_014EA,B27006_014MA,B27006_015M,B27006_015EA,B27006_015MA,B27006_016M,B27006_016EA,B27006_016MA,B27006_017M,B27006_017EA,B27006_017MA,B27006_018M,B27006_018EA,B27006_018MA,B27006_019M,B27006_019EA,B27006_019MA,B27006_020M,B27006_020EA,B27006_020MA,B27006_021M,B27006_021EA,B27006_021MA,B27006_022M,B27006_022EA,B27006_022MA,B27006_023M,B27006_023EA,B27006_023MA,B27006_024M,B27006_024EA,B27006_024MA,B27006_025M,B27006_025EA,B27006_025MA,B27006_026M,B27006_026EA,B27006_026MA,B27006_027M,B27006_027EA,B27006_027MA,B27006_028M,B27006_028EA,B27006_028MA,B27006_029M,B27006_029EA,B27006_029MA,B27006_030M,B27006_030EA,B27006_030MA,B27006_031M,B27006_031EA,B27006_031MA,B27006_032M,B27006_032EA,B27006_032MA,B27006_033M,B27006_033EA,B27006_033MA,B27006_034M,B27006_034EA,B27006_034MA,B27006_035M,B27006_035EA,B27006_035MA,B27006_036M,B27006_036EA,B27006_036MA,B27006_037M,B27006_037EA,B27006_037MA,B27006_038M,B27006_038EA,B27006_038MA,B27006_039M,B27006_039EA,B27006_039MA,B27006_040M,B27006_040EA,B27006_040MA,B27006_041M,B27006_041EA,B27006_041MA,B27006_042M,B27006_042EA,B27006_042MA,B27006_043M,B27006_043EA,B27006_043MA,B27006_044M,B27006_044EA,B27006_044MA,B27006_045M,B27006_045EA,B27006_045MA,B27006_046M,B27006_046EA,B27006_046MA,B27006_047M,B27006_047EA,B27006_047MA,B27006_048M,B27006_048EA,B27006_048MA,B27006_049M,B27006_049EA,B27006_049MA,B27006_050M,B27006_050EA,B27006_050MA,B27006_051M,B27006_051EA,B27006_051MA,B27006_052M,B27006_052EA,B27006_052MA,B27006_053M,B27006_053EA,B27006_053MA,B27006_054M,B27006_054EA,B27006_054MA,B27006_055M,B27006_055EA,B27006_055MA,B27006_056M,B27006_056EA,B27006_056MA,B27006_057M,B27006_057EA,B27006_057MA,state
20294479,4316,9829594,8614,687725,7446,3288,1220,684437,7458,1424355,8685,9012,1691,1415343,8949,866762,5968,7493,1785,859269,5951,1275897,7486,17164,2819,1258733,8070,1171032,6449,27618,3905,1143414,7492,1318556,5068,60107,5549,1258449,7455,1271953,3701,130738,6140,1141215,7278,1046794,2943,980094,4994,66700,4585,766520,2762,748397,3731,18123,2418,10464885,7394,651897,6362,6172,1887,645725,6632,1372368,7507,7279,1578,1365089,7826,850747,5827,6846,1683,843901,5727,1309989,5743,18407,3084,1291582,7074,1240360,5081,25908,3279,1214452,5800,1398345,3860,63027,4121,1335318,5081,1433747,3572,150286,6410,1283461,6796,1213343,3258,1146282,6344,67061,5198,994089,3398,972194,4208,21895,2625,4316,null,null,8614,null,null,7446,null,null,1220,null,null,7458,null,null,8685,null,null,1691,null,null,8949,null,null,5968,null,null,1785,null,null,5951,null,null,7486,null,null,2819,null,null,8070,null,null,6449,null,null,3905,null,null,7492,null,null,5068,null,null,5549,null,null,7455,null,null,3701,null,null,6140,null,null,7278,null,null,2943,null,null,4994,null,null,4585,null,null,2762,null,null,3731,null,null,2418,null,null,7394,null,null,6362,null,null,1887,null,null,6632,null,null,7507,null,null,1578,null,null,7826,null,null,5827,null,null,1683,null,null,5727,null,null,5743,null,null,3084,null,null,7074,null,null,5081,null,null,3279,null,null,5800,null,null,3860,null,null,4121,null,null,5081,null,null,3572,null,null,6410,null,null,6796,null,null,3258,null,null,6344,null,null,5198,null,null,3398,null,null,4208,null,null,2625,null,null,12
10120788,3683,4866326,9202,396338,6756,3551,1225,392787,6904,882187,6582,10003,2647,872184,7177,487274,5924,4053,1377,483221,6102,642028,6123,6631,1602,635397,6316,636271,6126,13671,2398,622600,6126,668284,5107,30836,3581,637448,5788,574123,2776,65251,4498,508872,5451,382965,3225,360244,4013,22721,2551,196856,2573,192272,2631,4584,1367,5254462,8566,383040,5777,4566,1422,378474,5791,844761,6422,9474,2048,835287,6884,487917,4397,4034,1275,483883,4346,710228,5272,11156,1966,699072,5623,715853,5655,17513,2102,698340,5794,715651,4673,31534,3178,684117,5390,646530,2998,72711,4672,573819,5663,457409,3444,433469,4532,23940,2796,293073,2997,286404,3272,6669,1249,3683,null,null,9202,null,null,6756,null,null,1225,null,null,6904,null,null,6582,null,null,2647,null,null,7177,null,null,5924,null,null,1377,null,null,6102,null,null,6123,null,null,1602,null,null,6316,null,null,6126,null,null,2398,null,null,6126,null,null,5107,null,null,3581,null,null,5788,null,null,2776,null,null,4498,null,null,5451,null,null,3225,null,null,4013,null,null,2551,null,null,2573,null,null,2631,null,null,1367,null,null,8566,null,null,5777,null,null,1422,null,null,5791,null,null,6422,null,null,2048,null,null,6884,null,null,4397,null,null,1275,null,null,4346,null,null,5272,null,null,1966,null,null,5623,null,null,5655,null,null,2102,null,null,5794,null,null,4673,null,null,3178,null,null,5390,null,null,2998,null,null,4672,null,null,5663,null,null,3444,null,null,4532,null,null,2796,null,null,2997,null,null,3272,null,null,1249,null,null,13
1378730,2525,677111,2948,56112,1773,213,239,55899,1748,102334,2076,165,146,102169,2076,57735,1584,425,324,57310,1590,93649,2119,854,485,92795,2201,83388,1574,1566,671,81822,1848,86333,1282,3149,981,83184,1453,89201,943,5687,1176,83514,1535,67152,693,61583,1624,5569,1358,41207,549,40202,721,1005,580,701619,2294,53047,1485,97,157,52950,1501,96068,1646,283,207,95785,1638,57332,1137,454,355,56878,1121,95283,1318,907,501,94376,1444,87265,1132,1130,738,86135,1371,88309,1075,1310,492,86999,1175,93940,582,5618,1238,88322,1328,70961,498,64688,1237,6273,1250,59414,557,58631,661,783,405,2525,null,null,2948,null,null,1773,null,null,239,null,null,1748,null,null,2076,null,null,146,null,null,2076,null,null,1584,null,null,324,null,null,1590,null,null,2119,null,null,485,null,null,2201,null,null,1574,null,null,671,null,null,1848,null,null,1282,null,null,981,null,null,1453,null,null,943,null,null,1176,null,null,1535,null,null,693,null,null,1624,null,null,1358,null,null,549,null,null,721,null,null,580,null,null,2294,null,null,1485,null,null,157,null,null,1501,null,null,1646,null,null,207,null,null,1638,null,null,1137,null,null,355,null,null,1121,null,null,1318,null,null,501,null,null,1444,null,null,1132,null,null,738,null,null,1371,null,null,1075,null,null,492,null,null,1175,null,null,582,null,null,1238,null,null,1328,null,null,498,null,null,1237,null,null,1250,null,null,557,null,null,661,null,null,405,null,null,15
1662867,795,826763,2862,70017,2629,390,299,69627,2705,154044,3279,556,340,153488,3286,79510,1783,388,315,79122,1776,107178,2384,1669,748,105509,2573,99915,2284,2732,1063,97183,2544,97593,1942,4094,1237,93499,2147,99322,1432,9289,1430,90033,1987,74869,1212,70821,1246,4048,890,44315,869,43633,787,682,567,836104,2843,66510,1887,329,356,66181,2022,145059,2346,845,554,144214,2509,76622,2160,842,666,75780,2289,107986,2271,1891,873,106095,2466,102560,2287,2934,1074,99626,2452,98445,1646,4477,1048,93968,1873,105672,1549,9001,1254,96671,1934,79249,1178,75957,1492,3292,1178,54001,859,53455,891,546,338,795,null,null,2862,null,null,2629,null,null,299,null,null,2705,null,null,3279,null,null,340,null,null,3286,null,null,1783,null,null,315,null,null,1776,null,null,2384,null,null,748,null,null,2573,null,null,2284,null,null,1063,null,null,2544,null,null,1942,null,null,1237,null,null,2147,null,null,1432,null,null,1430,null,null,1987,null,null,1212,null,null,1246,null,null,890,null,null,869,null,null,787,null,null,567,null,null,2843,null,null,1887,null,null,356,null,null,2022,null,null,2346,null,null,554,null,null,2509,null,null,2160,null,null,666,null,null,2289,null,null,2271,null,null,873,null,null,2466,null,null,2287,null,null,1074,null,null,2452,null,null,1646,null,null,1048,null,null,1873,null,null,1549,null,null,1254,null,null,1934,null,null,1178,null,null,1492,null,null,1178,null,null,859,null,null,891,null,null,338,null,null,16
12620388,1326,6168002,5264,473643,4959,1880,795,471763,4977,1016417,4855,4195,1116,1012222,4846,596188,3172,4067,971,592121,3190,863731,3351,9457,1579,854274,3624,805629,3195,14534,2239,791095,3507,830880,3196,28521,2655,802359,4003,791004,1985,65648,4174,725356,4676,491228,1546,457812,3314,33416,2932,299282,2128,294507,2133,4775,980,6452386,5163,448523,4970,2340,846,446183,5060,981280,5120,5819,1869,975461,5478,593688,3146,3175,860,590513,2978,871676,3611,9749,1488,861927,3762,827673,2666,15733,1578,811940,3109,863867,2797,30371,2970,833496,4300,848279,1918,69647,4041,778632,4297,568449,2072,535518,3216,32931,2692,448951,2560,440939,2590,8012,1298,1326,null,null,5264,null,null,4959,null,null,795,null,null,4977,null,null,4855,null,null,1116,null,null,4846,null,null,3172,null,null,971,null,null,3190,null,null,3351,null,null,1579,null,null,3624,null,null,3195,null,null,2239,null,null,3507,null,null,3196,null,null,2655,null,null,4003,null,null,1985,null,null,4174,null,null,4676,null,null,1546,null,null,3314,null,null,2932,null,null,2128,null,null,2133,null,null,980,null,null,5163,null,null,4970,null,null,846,null,null,5060,null,null,5120,null,null,1869,null,null,5478,null,null,3146,null,null,860,null,null,2978,null,null,3611,null,null,1488,null,null,3762,null,null,2666,null,null,1578,null,null,3109,null,null,2797,null,null,2970,null,null,4300,null,null,1918,null,null,4041,null,null,4297,null,null,2072,null,null,3216,null,null,2692,null,null,2560,null,null,2590,null,null,1298,null,null,17
6534914,919,3204187,6049,258452,4166,1649,768,256803,4403,548353,5209,4755,1435,543598,5055,333148,3263,3209,1002,329939,3463,413968,4006,6137,1168,407831,4332,389487,2916,13885,2237,375602,3903,421970,2828,23858,2703,398112,3550,415298,1997,44530,2868,370768,3409,267078,1757,253347,2530,13731,1978,156433,1459,155249,1477,1184,460,3330727,6017,246570,4278,1135,579,245435,4390,520550,5105,2234,758,518316,5067,321387,3524,2504,830,318883,3601,425258,3669,6387,1343,418871,3765,408420,3229,12301,1863,396119,3815,433689,2850,24271,1896,409418,3440,441086,2251,49001,3407,392085,4146,304566,2037,291971,2528,12595,1598,229201,1854,226477,2023,2724,762,919,null,null,6049,null,null,4166,null,null,768,null,null,4403,null,null,5209,null,null,1435,null,null,5055,null,null,3263,null,null,1002,null,null,3463,null,null,4006,null,null,1168,null,null,4332,null,null,2916,null,null,2237,null,null,3903,null,null,2828,null,null,2703,null,null,3550,null,null,1997,null,null,2868,null,null,3409,null,null,1757,null,null,2530,null,null,1978,null,null,1459,null,null,1477,null,null,460,null,null,6017,null,null,4278,null,null,579,null,null,4390,null,null,5105,null,null,758,null,null,5067,null,null,3524,null,null,830,null,null,3601,null,null,3669,null,null,1343,null,null,3765,null,null,3229,null,null,1863,null,null,3815,null,null,2850,null,null,1896,null,null,3440,null,null,2251,null,null,3407,null,null,4146,null,null,2037,null,null,2528,null,null,1598,null,null,1854,null,null,2023,null,null,762,null,null,18
3091437,506,1532095,3125,122882,2524,441,320,122441,2512,249352,2770,956,456,248396,2826,159854,2171,1300,476,158554,2173,196783,2494,2284,738,194499,2773,183779,2391,4260,1094,179519,2741,194980,2045,7597,1077,187383,2185,203608,1288,14883,1387,188725,1739,133100,1180,126765,1592,6335,1140,87757,969,87397,971,360,209,1559342,3175,114584,2721,343,192,114241,2726,238179,2658,1153,455,237026,2762,157244,2488,1249,813,155995,2558,192963,2636,2851,752,190112,2724,182944,2210,3745,919,179199,2399,193135,1983,6573,1290,186562,2323,209915,1316,18380,1824,191535,2216,143825,1161,139591,1234,4234,764,126553,1262,125563,1368,990,387,506,null,null,3125,null,null,2524,null,null,320,null,null,2512,null,null,2770,null,null,456,null,null,2826,null,null,2171,null,null,476,null,null,2173,null,null,2494,null,null,738,null,null,2773,null,null,2391,null,null,1094,null,null,2741,null,null,2045,null,null,1077,null,null,2185,null,null,1288,null,null,1387,null,null,1739,null,null,1180,null,null,1592,null,null,1140,null,null,969,null,null,971,null,null,209,null,null,3175,null,null,2721,null,null,192,null,null,2726,null,null,2658,null,null,455,null,null,2762,null,null,2488,null,null,813,null,null,2558,null,null,2636,null,null,752,null,null,2724,null,null,2210,null,null,919,null,null,2399,null,null,1983,null,null,1290,null,null,2323,null,null,1316,null,null,1824,null,null,2216,null,null,1161,null,null,1234,null,null,764,null,null,1262,null,null,1368,null,null,387,null,null,19
2850862,1447,1408996,4885,121800,2731,398,330,121402,2758,244517,3524,905,540,243612,3499,151890,2800,845,426,151045,2844,178490,3117,2018,591,176472,3164,173068,2621,4414,1209,168654,2696,170403,2116,8164,1454,162239,2458,179620,1462,15931,1542,163689,2032,116363,1273,111247,1380,5116,1002,72845,1233,71935,1241,910,388,1441866,4484,113851,3528,577,544,113274,3578,232934,3644,802,499,232132,3583,140415,2194,1340,668,139075,2226,185928,2428,1838,666,184090,2381,172249,2099,5153,1057,167096,2251,176728,2064,8168,1078,168560,2328,189602,1353,17585,1936,172017,2313,127311,1090,122701,1429,4610,1061,102848,1425,101867,1382,981,403,1447,null,null,4885,null,null,2731,null,null,330,null,null,2758,null,null,3524,null,null,540,null,null,3499,null,null,2800,null,null,426,null,null,2844,null,null,3117,null,null,591,null,null,3164,null,null,2621,null,null,1209,null,null,2696,null,null,2116,null,null,1454,null,null,2458,null,null,1462,null,null,1542,null,null,2032,null,null,1273,null,null,1380,null,null,1002,null,null,1233,null,null,1241,null,null,388,null,null,4484,null,null,3528,null,null,544,null,null,3578,null,null,3644,null,null,499,null,null,3583,null,null,2194,null,null,668,null,null,2226,null,null,2428,null,null,666,null,null,2381,null,null,2099,null,null,1057,null,null,2251,null,null,2064,null,null,1078,null,null,2328,null,null,1353,null,null,1936,null,null,2313,null,null,1090,null,null,1429,null,null,1061,null,null,1425,null,null,1382,null,null,403,null,null,20
4354380,1440,2121338,5132,164706,3659,1755,729,162951,3543,352003,4687,3364,962,348639,4633,211800,3112,1639,594,210161,3153,266518,2975,5669,1301,260849,3338,264511,2813,11546,1924,252965,3323,286830,2536,22891,2391,263939,3494,279489,1525,44852,2682,234637,3125,189568,1155,181739,1667,7829,1349,105913,1266,104785,1347,1128,584,2233042,5104,156819,3384,2052,918,154767,3282,336458,3402,2964,950,333494,3698,207065,1898,2613,1051,204452,2137,278671,3016,5770,1187,272901,3293,276304,2493,9709,1748,266595,2806,302827,2044,21533,2356,281294,3128,305012,1854,49503,3271,255509,3648,215237,1572,208815,1915,6422,1192,154649,1309,152992,1359,1657,457,1440,null,null,5132,null,null,3659,null,null,729,null,null,3543,null,null,4687,null,null,962,null,null,4633,null,null,3112,null,null,594,null,null,3153,null,null,2975,null,null,1301,null,null,3338,null,null,2813,null,null,1924,null,null,3323,null,null,2536,null,null,2391,null,null,3494,null,null,1525,null,null,2682,null,null,3125,null,null,1155,null,null,1667,null,null,1349,null,null,1266,null,null,1347,null,null,584,null,null,5104,null,null,3384,null,null,918,null,null,3282,null,null,3402,null,null,950,null,null,3698,null,null,1898,null,null,1051,null,null,2137,null,null,3016,null,null,1187,null,null,3293,null,null,2493,null,null,1748,null,null,2806,null,null,2044,null,null,2356,null,null,3128,null,null,1854,null,null,3271,null,null,3648,null,null,1572,null,null,1915,null,null,1192,null,null,1309,null,null,1359,null,null,457,null,null,21
4577182,1950,2208827,5319,185324,5090,975,728,184349,5123,385975,5254,3688,1253,382287,5144,213743,3778,3332,1449,210411,4210,311103,5632,6167,1906,304936,5870,269595,4540,9101,1566,260494,4641,276927,4095,19380,2108,257547,4486,279396,2335,44696,3043,234700,3630,183138,1906,172531,2412,10607,1614,103626,1473,101168,1622,2458,707,2368355,5285,180584,4831,884,573,179700,4878,363574,5256,2969,1022,360605,5124,220534,3520,2089,878,218445,3445,334398,3685,4924,1370,329474,3852,295354,3599,9714,2105,285640,4094,296580,3733,18138,2366,278442,4190,310069,1560,39919,3064,270150,3143,214897,1735,203321,2412,11576,1649,152365,1821,149938,1852,2427,699,1950,null,null,5319,null,null,5090,null,null,728,null,null,5123,null,null,5254,null,null,1253,null,null,5144,null,null,3778,null,null,1449,null,null,4210,null,null,5632,null,null,1906,null,null,5870,null,null,4540,null,null,1566,null,null,4641,null,null,4095,null,null,2108,null,null,4486,null,null,2335,null,null,3043,null,null,3630,null,null,1906,null,null,2412,null,null,1614,null,null,1473,null,null,1622,null,null,707,null,null,5285,null,null,4831,null,null,573,null,null,4878,null,null,5256,null,null,1022,null,null,5124,null,null,3520,null,null,878,null,null,3445,null,null,3685,null,null,1370,null,null,3852,null,null,3599,null,null,2105,null,null,4094,null,null,3733,null,null,2366,null,null,4190,null,null,1560,null,null,3064,null,null,3143,null,null,1735,null,null,2412,null,null,1649,null,null,1821,null,null,1852,null,null,699,null,null,22
