B25027_001E,B25027_001M,B25027_002E,B25027_002M,B25027_003E,B25027_003M,B25027_004E,B25027_004M,B25027_005E,B25027_005M,B25027_006E,B25027_006M,B25027_007E,B25027_007M,B25027_008E,B25027_008M,B25027_009E,B25027_009M,B25027_010E,B25027_010M,B25027_011E,B25027_011M,B25027_012E,B25027_012M,B25027_013E,B25027_013M,B25027_014E,B25027_014M,B25027_015E,B25027_015M,B25027_016E,B25027_016M,B25027_017E,B25027_017M,B25027_001M,B25027_001EA,B25027_001MA,B25027_002M,B25027_002EA,B25027_002MA,B25027_003M,B25027_003EA,B25027_003MA,B25027_004M,B25027_004EA,B25027_004MA,B25027_005M,B25027_005EA,B25027_005MA,B25027_006M,B25027_006EA,B25027_006MA,B25027_007M,B25027_007EA,B25027_007MA,B25027_008M,B25027_008EA,B25027_008MA,B25027_009M,B25027_009EA,B25027_009MA,B25027_010M,B25027_010EA,B25027_010MA,B25027_011M,B25027_011EA,B25027_011MA,B25027_012M,B25027_012EA,B25027_012MA,B25027_013M,B25027_013EA,B25027_013MA,B25027_014M,B25027_014EA,B25027_014MA,B25027_015M,B25027_015EA,B25027_015MA,B25027_016M,B25027_016EA,B25027_016MA,B25027_017M,B25027_017EA,B25027_017MA,state
578762,7662,393999,7560,50382,3426,73143,3892,89963,3956,45104,2952,42459,2809,63088,3362,29860,2154,184763,5887,11304,1635,15789,1878,22777,2158,19008,1932,22666,1922,51701,2821,41518,2432,7662,null,null,7560,null,null,3426,null,null,3892,null,null,3956,null,null,2952,null,null,2809,null,null,3362,null,null,2154,null,null,5887,null,null,1635,null,null,1878,null,null,2158,null,null,1932,null,null,1922,null,null,2821,null,null,2432,null,null,32
365021,5402,242909,4646,27193,2387,46393,2352,68783,2612,34609,2301,27060,2173,30551,1767,8320,1139,122112,3433,3905,1006,4532,911,15939,1713,13341,1815,17895,1778,35131,1846,31369,2040,5402,null,null,4646,null,null,2387,null,null,2352,null,null,2612,null,null,2301,null,null,2173,null,null,1767,null,null,1139,null,null,3433,null,null,1006,null,null,911,null,null,1713,null,null,1815,null,null,1778,null,null,1846,null,null,2040,null,null,33
2019927,14176,1364197,12561,124078,5972,271717,5794,392915,7397,185073,5402,148365,5384,178652,5592,63397,2997,655730,9676,15961,1837,34767,2934,77655,3380,68070,3612,83295,3527,173069,5024,202913,3743,14176,null,null,12561,null,null,5972,null,null,5794,null,null,7397,null,null,5402,null,null,5384,null,null,5592,null,null,2997,null,null,9676,null,null,1837,null,null,2934,null,null,3380,null,null,3612,null,null,3527,null,null,5024,null,null,3743,null,null,34
511099,7819,280119,7393,39995,2831,50447,2992,61492,3426,34534,2359,32472,2448,44128,2725,17051,1971,230980,6666,13570,1904,16660,1861,30582,2464,23147,2141,30982,2495,58865,3187,57174,2983,7819,null,null,7393,null,null,2831,null,null,2992,null,null,3426,null,null,2359,null,null,2448,null,null,2725,null,null,1971,null,null,6666,null,null,1904,null,null,1861,null,null,2464,null,null,2141,null,null,2495,null,null,3187,null,null,2983,null,null,35
3841170,19390,2348392,19311,231582,7325,465017,9669,649694,9522,316100,7452,264200,5764,310383,6230,111416,3956,1492778,14815,57072,3585,87735,4668,200830,6584,163204,4936,190772,5800,386525,6948,406640,7369,19390,null,null,19311,null,null,7325,null,null,9669,null,null,9522,null,null,7452,null,null,5764,null,null,6230,null,null,3956,null,null,14815,null,null,3585,null,null,4668,null,null,6584,null,null,4936,null,null,5800,null,null,6948,null,null,7369,null,null,36
2493388,15093,1581460,13388,191896,7221,320759,6783,403245,8057,194650,5592,164825,5371,228995,5733,77090,3732,911928,12002,39020,3475,63228,4256,123778,5838,96418,3987,117190,4749,237449,5888,234845,4433,15093,null,null,13388,null,null,7221,null,null,6783,null,null,8057,null,null,5592,null,null,5371,null,null,5733,null,null,3732,null,null,12002,null,null,3475,null,null,4256,null,null,5838,null,null,3987,null,null,4749,null,null,5888,null,null,4433,null,null,37
199208,3641,106622,3594,28377,2316,26227,1873,21031,1389,12260,1508,7499,855,7798,970,3430,788,92586,2463,6437,1086,6184,1042,13604,1175,11222,1089,13283,1213,21880,1220,19976,1306,3641,null,null,3594,null,null,2316,null,null,1873,null,null,1389,null,null,1508,null,null,855,null,null,970,null,null,788,null,null,2463,null,null,1086,null,null,1042,null,null,1175,null,null,1089,null,null,1213,null,null,1220,null,null,1306,null,null,38
3022809,18037,1909786,17689,258108,7790,374316,8322,472837,7766,240674,7211,207727,5772,256631,5968,99493,3325,1113023,13247,50164,2776,70360,4146,141595,5034,122991,4786,143965,5525,283348,6039,300600,5574,18037,null,null,17689,null,null,7790,null,null,8322,null,null,7766,null,null,7211,null,null,5772,null,null,5968,null,null,3325,null,null,13247,null,null,2776,null,null,4146,null,null,5034,null,null,4786,null,null,5525,null,null,6039,null,null,5574,null,null,39
953552,7733,532865,7795,93087,3883,114191,3838,121190,3545,61099,2949,54643,2760,66158,2900,22497,1591,420687,6689,23483,1976,32395,2049,57032,2804,45742,2529,52663,2659,106187,3526,103185,3091,7733,null,null,7795,null,null,3883,null,null,3838,null,null,3545,null,null,2949,null,null,2760,null,null,2900,null,null,1591,null,null,6689,null,null,1976,null,null,2049,null,null,2804,null,null,2529,null,null,2659,null,null,3526,null,null,3091,null,null,40
969579,10315,642854,9633,73172,3899,129493,4303,150817,4541,70805,3478,79529,4081,103683,4003,35355,2468,326725,6717,14162,1820,20293,2514,32896,2369,32540,2852,44649,2424,95252,3701,86933,3302,10315,null,null,9633,null,null,3899,null,null,4303,null,null,4541,null,null,3478,null,null,4081,null,null,4003,null,null,2468,null,null,6717,null,null,1820,null,null,2514,null,null,2369,null,null,2852,null,null,2424,null,null,3701,null,null,3302,null,null,41
3382514,17950,2039013,16683,255889,6178,417785,7957,534387,6888,266507,6743,221427,6045,253712,6093,89306,3718,1343501,11528,50645,3111,75661,3825,168837,5224,148116,5411,188257,5717,358299,6249,353686,5901,17950,null,null,16683,null,null,6178,null,null,7957,null,null,6888,null,null,6743,null,null,6045,null,null,6093,null,null,3718,null,null,11528,null,null,3111,null,null,3825,null,null,5224,null,null,5411,null,null,5717,null,null,6249,null,null,5901,null,null,42
236882,4213,159306,4994,16105,1736,28885,1997,42966,2500,24018,2217,17852,1686,21791,1451,7689,1134,77576,3404,1960,630,3002,867,9019,1443,8652,1201,10359,1144,20999,1681,23585,1400,4213,null,null,4994,null,null,1736,null,null,1997,null,null,2500,null,null,2217,null,null,1686,null,null,1451,null,null,1134,null,null,3404,null,null,630,null,null,867,null,null,1443,null,null,1201,null,null,1144,null,null,1681,null,null,1400,null,null,44
1288871,12866,749422,9356,98583,4383,146822,5954,181314,6110,81705,4045,81322,4289,118338,4282,41338,2693,539449,10402,26396,2552,46085,3687,71904,4154,57492,3974,65438,3625,146836,4597,125298,3662,12866,null,null,9356,null,null,4383,null,null,5954,null,null,6110,null,null,4045,null,null,4289,null,null,4282,null,null,2693,null,null,10402,null,null,2552,null,null,3687,null,null,4154,null,null,3974,null,null,3625,null,null,4597,null,null,3662,null,null,45
224459,3798,126256,4249,23924,2017,30452,1772,29210,1909,14485,1524,11834,1286,12990,1387,3361,688,98203,3053,5349,895,6660,1183,14070,1504,11633,1159,13933,1468,24398,2010,22160,1246,3798,null,null,4249,null,null,2017,null,null,1772,null,null,1909,null,null,1524,null,null,1286,null,null,1387,null,null,688,null,null,3053,null,null,895,null,null,1183,null,null,1504,null,null,1159,null,null,1468,null,null,2010,null,null,1246,null,null,46
1664018,15061,989445,12268,141320,6037,207172,5997,252913,6905,117079,4506,98824,4031,128309,4625,43828,2425,674573,11290,25612,2817,45995,3693,82858,4846,72791,3886,89272,4336,187008,4786,171037,4126,15061,null,null,12268,null,null,6037,null,null,5997,null,null,6905,null,null,4506,null,null,4031,null,null,4625,null,null,2425,null,null,11290,null,null,2817,null,null,3693,null,null,4846,null,null,3886,null,null,4336,null,null,4786,null,null,4126,null,null,47
5825471,27395,3366378,25127,498699,11468,826032,14301,867204,13348,390269,9579,308757,8227,357670,7537,117747,4818,2459093,22715,132383,6132,228943,7736,398547,8244,293517,8601,319412,7823,582363,9611,503928,8424,27395,null,null,25127,null,null,11468,null,null,14301,null,null,13348,null,null,9579,null,null,8227,null,null,7537,null,null,4818,null,null,22715,null,null,6132,null,null,7736,null,null,8244,null,null,8601,null,null,7823,null,null,9611,null,null,8424,null,null,48
659266,7711,467694,6980,89328,3697,126186,4017,99943,3849,47417,2903,39411,2275,47934,2301,17475,1761,191572,4873,8440,1244,15113,1574,22968,2196,18935,1719,25325,2043,50107,2695,50684,2343,7711,null,null,6980,null,null,3697,null,null,4017,null,null,3849,null,null,2903,null,null,2275,null,null,2301,null,null,1761,null,null,4873,null,null,1244,null,null,1574,null,null,2196,null,null,1719,null,null,2043,null,null,2695,null,null,2343,null,null,49
177772,3783,114372,3494,12565,1355,20906,1302,30630,1654,15624,1444,13018,1369,16090,1240,5539,737,63400,2625,2519,748,2513,487,7031,856,6346,1058,9377,1011,19253,1418,16361,1241,3783,null,null,3494,null,null,1355,null,null,1302,null,null,1654,null,null,1444,null,null,1369,null,null,1240,null,null,737,null,null,2625,null,null,748,null,null,487,null,null,856,null,null,1058,null,null,1011,null,null,1418,null,null,1241,null,null,50
2037641,16261,1409498,13343,170245,6462,279903,6180,367372,7349,178435,5080,151683,4479,194724,4688,67136,2950,628143,9233,23480,2532,38966,3336,77936,4054,64400,3255,81858,3697,171765,4502,169738,4324,16261,null,null,13343,null,null,6462,null,null,6180,null,null,7349,null,null,5080,null,null,4479,null,null,4688,null,null,2950,null,null,9233,null,null,2532,null,null,3336,null,null,4054,null,null,3255,null,null,3697,null,null,4502,null,null,4324,null,null,51
1729320,12424,1193314,12089,147381,5735,242383,6233,302507,5856,149380,5032,131631,4594,165113,4733,54919,3244,536006,9087,21032,1719,31624,2718,65169,3770,52590,3312,79007,3926,150835,4190,135749,4482,12424,null,null,12089,null,null,5735,null,null,6233,null,null,5856,null,null,5032,null,null,4594,null,null,4733,null,null,3244,null,null,9087,null,null,1719,null,null,2718,null,null,3770,null,null,3312,null,null,3926,null,null,4190,null,null,4482,null,null,53
523078,7047,250630,6797,33562,2482,53371,2945,61077,3087,28558,2573,25542,2267,37196,2874,11324,1691,272448,6134,12531,1819,19485,2282,37288,2786,32409,2516,34086,2416,68925,2642,67724,2551,7047,null,null,6797,null,null,2482,null,null,2945,null,null,3087,null,null,2573,null,null,2267,null,null,2874,null,null,1691,null,null,6134,null,null,1819,null,null,2282,null,null,2786,null,null,2516,null,null,2416,null,null,2642,null,null,2551,null,null,54
1551232,10480,993769,9301,148102,4916,210807,4244,261380,4082,129127,4161,99034,3111,108344,2942,36975,2240,557463,7242,18451,1813,27694,2102,68391,2852,65206,2623,79453,2868,151900,2779,146368,3566,10480,null,null,9301,null,null,4916,null,null,4244,null,null,4082,null,null,4161,null,null,3111,null,null,2942,null,null,2240,null,null,7242,null,null,1813,null,null,2102,null,null,2852,null,null,2623,null,null,2868,null,null,2779,null,null,3566,null,null,55
153894,4084,87347,3458,16397,1788,20573,1894,17497,1582,10114,1250,10575,1319,9369,1255,2822,644,66547,3247,3756,971,3383,815,8865,1504,6851,1165,9954,1399,18926,1573,14812,1258,4084,null,null,3458,null,null,1788,null,null,1894,null,null,1582,null,null,1250,null,null,1319,null,null,1255,null,null,644,null,null,3247,null,null,971,null,null,815,null,null,1504,null,null,1165,null,null,1399,null,null,1573,null,null,1258,null,null,56
821672,8711,325055,7989,25985,2544,76022,3772,80736,4303,36336,2851,32582,2429,49814,2897,23580,1932,496617,8108,16961,2210,35722,3065,64578,3567,51875,2992,62444,3239,138369,3848,126668,3858,8711,null,null,7989,null,null,2544,null,null,3772,null,null,4303,null,null,2851,null,null,2429,null,null,2897,null,null,1932,null,null,8108,null,null,2210,null,null,3065,null,null,3567,null,null,2992,null,null,3239,null,null,3848,null,null,3858,null,null,72
1268138,12239,717843,11167,92587,3884,150582,5330,174188,5657,84872,4244,77097,4411,101031,3401,37486,2254,550295,9184,28899,2472,46916,3747,76835,4310,60163,3496,66257,3670,135970,4210,135255,3732,12239,null,null,11167,null,null,3884,null,null,5330,null,null,5657,null,null,4244,null,null,4411,null,null,3401,null,null,2254,null,null,9184,null,null,2472,null,null,3747,null,null,4310,null,null,3496,null,null,3670,null,null,4210,null,null,3732,null,null,01
160215,3268,101016,3243,16298,1639,23137,1725,23867,1962,14564,1650,9701,1422,11005,1416,2444,608,59199,2844,3198,763,5335,930,9114,1398,9416,1373,8861,1070,14128,1169,9147,1135,3268,null,null,3243,null,null,1639,null,null,1725,null,null,1962,null,null,1650,null,null,1422,null,null,1416,null,null,608,null,null,2844,null,null,763,null,null,930,null,null,1398,null,null,1373,null,null,1070,null,null,1169,null,null,1135,null,null,02
1593014,12380,1021023,12480,125258,5139,193653,6171,228072,6176,117130,4560,111899,4412,167414,5446,77597,3492,571991,9630,25234,2648,34510,2988,62856,3939,48302,3131,72470,3894,164209,4395,164410,4500,12380,null,null,12480,null,null,5139,null,null,6171,null,null,6176,null,null,4560,null,null,4412,null,null,5446,null,null,3492,null,null,9630,null,null,2648,null,null,2988,null,null,3939,null,null,3131,null,null,3894,null,null,4395,null,null,4500,null,null,04
737632,8928,401122,9133,58670,3374,87087,3697,93453,3745,49865,3021,38556,3186,54827,2821,18664,1643,336510,7341,15376,1928,23380,2281,46194,2966,33700,2489,43060,2318,89669,3113,85131,2765,8928,null,null,9133,null,null,3374,null,null,3697,null,null,3745,null,null,3021,null,null,3186,null,null,2821,null,null,1643,null,null,7341,null,null,1928,null,null,2281,null,null,2966,null,null,2489,null,null,2318,null,null,3113,null,null,2765,null,null,05
6943428,26799,4933660,28006,454319,11552,910208,14029,1276660,13665,659392,11347,558466,10251,756381,10891,318234,8024,2009768,16405,82917,4535,130490,5198,239952,6814,198071,5241,238846,6911,518380,8662,601112,7320,26799,null,null,28006,null,null,11552,null,null,14029,null,null,13665,null,null,11347,null,null,10251,null,null,10891,null,null,8024,null,null,16405,null,null,4535,null,null,5198,null,null,6814,null,null,5241,null,null,6911,null,null,8662,null,null,7320,null,null,06
1365832,12605,978072,11670,138841,5668,213686,5505,243829,5319,117960,3664,97007,3828,126693,3981,40056,2816,387760,7823,19664,2138,26801,2293,46485,2977,42990,2807,54793,3113,102135,3752,94892,3185,12605,null,null,11670,null,null,5668,null,null,5505,null,null,5319,null,null,3664,null,null,3828,null,null,3981,null,null,2816,null,null,7823,null,null,2138,null,null,2293,null,null,2977,null,null,2807,null,null,3113,null,null,3752,null,null,3185,null,null,08
879073,9745,597176,10394,60765,3678,111232,4095,170945,4952,81928,3133,67539,3178,77535,3891,27232,2180,281897,7027,6243,1062,14197,1570,32573,2623,28306,2414,39282,2521,77521,3651,83775,3078,9745,null,null,10394,null,null,3678,null,null,4095,null,null,4952,null,null,3133,null,null,3178,null,null,3891,null,null,2180,null,null,7027,null,null,1062,null,null,1570,null,null,2623,null,null,2414,null,null,2521,null,null,3651,null,null,3078,null,null,09
245005,4786,157296,4532,20559,2184,26323,2057,39641,2360,18901,2241,17115,1655,26749,1681,8008,1151,87709,4055,2679,926,5786,1307,10412,1498,10017,1740,11134,1239,23603,1858,24078,1761,4786,null,null,4532,null,null,2184,null,null,2057,null,null,2360,null,null,2241,null,null,1655,null,null,1681,null,null,1151,null,null,4055,null,null,926,null,null,1307,null,null,1498,null,null,1740,null,null,1239,null,null,1858,null,null,1761,null,null,10
110376,3494,83523,3368,11222,1468,20613,1873,20844,1842,7126,1034,7249,1113,11059,989,5410,976,26853,2382,2003,647,2124,776,2543,601,1823,679,3325,774,7081,1002,7954,1171,3494,null,null,3368,null,null,1468,null,null,1873,null,null,1842,null,null,1034,null,null,1113,null,null,989,null,null,976,null,null,2382,null,null,647,null,null,776,null,null,601,null,null,679,null,null,774,null,null,1002,null,null,1171,null,null,11
