B06009_001E,B06009_001M,B06009_002E,B06009_002M,B06009_003E,B06009_003M,B06009_004E,B06009_004M,B06009_005E,B06009_005M,B06009_006E,B06009_006M,B06009_007E,B06009_007M,B06009_008E,B06009_008M,B06009_009E,B06009_009M,B06009_010E,B06009_010M,B06009_011E,B06009_011M,B06009_012E,B06009_012M,B06009_013E,B06009_013M,B06009_014E,B06009_014M,B06009_015E,B06009_015M,B06009_016E,B06009_016M,B06009_017E,B06009_017M,B06009_018E,B06009_018M,B06009_019E,B06009_019M,B06009_020E,B06009_020M,B06009_021E,B06009_021M,B06009_022E,B06009_022M,B06009_023E,B06009_023M,B06009_024E,B06009_024M,B06009_025E,B06009_025M,B06009_026E,B06009_026M,B06009_027E,B06009_027M,B06009_028E,B06009_028M,B06009_029E,B06009_029M,B06009_030E,B06009_030M,B06009_001M,B06009_001EA,B06009_001MA,B06009_002M,B06009_002EA,B06009_002MA,B06009_003M,B06009_003EA,B06009_003MA,B06009_004M,B06009_004EA,B06009_004MA,B06009_005M,B06009_005EA,B06009_005MA,B06009_006M,B06009_006EA,B06009_006MA,B06009_007M,B06009_007EA,B06009_007MA,B06009_008M,B06009_008EA,B06009_008MA,B06009_009M,B06009_009EA,B06009_009MA,B06009_010M,B06009_010EA,B06009_010MA,B06009_011M,B06009_011EA,B06009_011MA,B06009_012M,B06009_012EA,B06009_012MA,B06009_013M,B06009_013EA,B06009_013MA,B06009_014M,B06009_014EA,B06009_014MA,B06009_015M,B06009_015EA,B06009_015MA,B06009_016M,B06009_016EA,B06009_016MA,B06009_017M,B06009_017EA,B06009_017MA,B06009_018M,B06009_018EA,B06009_018MA,B06009_019M,B06009_019EA,B06009_019MA,B06009_020M,B06009_020EA,B06009_020MA,B06009_021M,B06009_021EA,B06009_021MA,B06009_022M,B06009_022EA,B06009_022MA,B06009_023M,B06009_023EA,B06009_023MA,B06009_024M,B06009_024EA,B06009_024MA,B06009_025M,B06009_025EA,B06009_025MA,B06009_026M,B06009_026EA,B06009_026MA,B06009_027M,B06009_027EA,B06009_027MA,B06009_028M,B06009_028EA,B06009_028MA,B06009_029M,B06009_029EA,B06009_029MA,B06009_030M,B06009_030EA,B06009_030MA,state
2571636,3575,313026,6621,802529,9731,807416,10191,432922,9518,215743,5794,1383958,12788,144892,5220,470479,7235,433297,8355,230174,6389,105116,3972,973940,12149,97334,4147,281540,6603,330957,7851,174603,6637,89506,4036,24780,2431,2871,936,6411,1344,8993,1141,4027,1014,2478,635,188958,5149,67929,3791,44099,2987,34169,2972,24118,2597,18643,2068,3575,null,null,6621,null,null,9731,null,null,10191,null,null,9518,null,null,5794,null,null,12788,null,null,5220,null,null,7235,null,null,8355,null,null,6389,null,null,3972,null,null,12149,null,null,4147,null,null,6603,null,null,7851,null,null,6637,null,null,4036,null,null,2431,null,null,936,null,null,1344,null,null,1141,null,null,1014,null,null,635,null,null,5149,null,null,3791,null,null,2987,null,null,2972,null,null,2597,null,null,2068,null,null,40
2857952,3514,277482,9594,655893,13042,990047,14091,572508,9970,362022,8475,1008585,13931,67312,4974,278868,8450,396243,9469,185045,6366,81117,4690,1472999,14447,94486,5416,308289,8927,515564,11285,327526,8482,227134,6616,31846,2673,2385,865,4149,1049,11604,1533,8981,1526,4727,952,344522,9093,113299,6423,64587,4884,66636,4466,50956,3112,49044,2907,3514,null,null,9594,null,null,13042,null,null,14091,null,null,9970,null,null,8475,null,null,13931,null,null,4974,null,null,8450,null,null,9469,null,null,6366,null,null,4690,null,null,14447,null,null,5416,null,null,8927,null,null,11285,null,null,8482,null,null,6616,null,null,2673,null,null,865,null,null,1049,null,null,1533,null,null,1526,null,null,952,null,null,9093,null,null,6423,null,null,4884,null,null,4466,null,null,3112,null,null,2907,null,null,41
8921975,5062,880346,16878,3132444,24494,2161448,19365,1676971,21471,1070766,15160,6203059,23076,546147,11140,2444796,21595,1530942,18671,1085621,16416,595553,9839,1826659,21806,138663,7079,469587,11397,465981,10829,422844,10005,329584,9336,165592,6227,48105,4151,49714,3701,38311,3495,16695,2028,12767,1730,726665,14501,147431,7764,168347,6818,126214,6316,151811,8302,132862,5341,5062,null,null,16878,null,null,24494,null,null,19365,null,null,21471,null,null,15160,null,null,23076,null,null,11140,null,null,21595,null,null,18671,null,null,16416,null,null,9839,null,null,21806,null,null,7079,null,null,11397,null,null,10829,null,null,10005,null,null,9336,null,null,6227,null,null,4151,null,null,3701,null,null,3495,null,null,2028,null,null,1730,null,null,14501,null,null,7764,null,null,6818,null,null,6316,null,null,8302,null,null,5341,null,null,42
734045,1360,84183,4729,204045,7524,195552,7265,151195,5781,99070,5463,373072,6617,33247,3050,115625,5631,109807,5044,76130,4694,38263,3195,216828,6025,10673,1723,46793,3288,58356,4291,55772,3441,45234,3120,16418,2366,4606,1296,5869,1314,3039,862,1750,624,1154,467,127727,5720,35657,3674,35758,4064,24350,2998,17543,2382,14419,2209,1360,null,null,4729,null,null,7524,null,null,7265,null,null,5781,null,null,5463,null,null,6617,null,null,3050,null,null,5631,null,null,5044,null,null,4694,null,null,3195,null,null,6025,null,null,1723,null,null,3288,null,null,4291,null,null,3441,null,null,3120,null,null,2366,null,null,1296,null,null,1314,null,null,862,null,null,624,null,null,467,null,null,5720,null,null,3674,null,null,4064,null,null,2998,null,null,2382,null,null,2209,null,null,44
3388476,4957,453654,12408,981669,15812,1030647,14590,591086,11410,331420,9767,1724829,16417,286322,8932,583207,12041,504764,12623,230193,7977,120343,6234,1426654,18109,104554,6703,346734,10086,469996,11905,320862,8891,184508,7228,36923,2965,3323,902,6489,1467,12878,1877,9047,1701,5186,976,200070,7229,59455,5069,45239,3591,43009,3789,30984,3023,21383,2277,4957,null,null,12408,null,null,15812,null,null,14590,null,null,11410,null,null,9767,null,null,16417,null,null,8932,null,null,12041,null,null,12623,null,null,7977,null,null,6234,null,null,18109,null,null,6703,null,null,10086,null,null,11905,null,null,8891,null,null,7228,null,null,2965,null,null,902,null,null,1467,null,null,1877,null,null,1701,null,null,976,null,null,7229,null,null,5069,null,null,3591,null,null,3789,null,null,3023,null,null,2277,null,null,45
565894,2150,50011,2924,163910,4998,188712,5430,111002,4685,52259,3271,337471,6099,29245,2357,108816,4399,111095,4608,63294,3308,25021,2249,201444,6281,12708,1589,50233,3018,71343,3885,43996,3229,23164,2209,4549,1160,597,451,1302,798,1496,639,684,357,470,282,22430,1872,7461,1291,3559,844,4778,1105,3028,1002,3604,1057,2150,null,null,2924,null,null,4998,null,null,5430,null,null,4685,null,null,3271,null,null,6099,null,null,2357,null,null,4399,null,null,4608,null,null,3308,null,null,2249,null,null,6281,null,null,1589,null,null,3018,null,null,3885,null,null,3229,null,null,2209,null,null,1160,null,null,451,null,null,798,null,null,639,null,null,357,null,null,282,null,null,1872,null,null,1291,null,null,844,null,null,1105,null,null,1002,null,null,1057,null,null,46
4527198,5159,590313,11308,1465937,17606,1288093,17726,756055,14474,426800,11309,2441841,17998,357502,10547,905699,13243,673593,15370,333495,10844,171552,7698,1787386,18531,157886,7088,488894,12071,557037,10614,369612,10781,213957,8268,36731,3428,3653,1184,7706,1556,11874,2081,8576,1612,4922,1212,261240,8180,71272,4153,63638,5691,45589,4142,44372,4468,36369,3261,5159,null,null,11308,null,null,17606,null,null,17726,null,null,14474,null,null,11309,null,null,17998,null,null,10547,null,null,13243,null,null,15370,null,null,10844,null,null,7698,null,null,18531,null,null,7088,null,null,12071,null,null,10614,null,null,10781,null,null,8268,null,null,3428,null,null,1184,null,null,1556,null,null,2081,null,null,1612,null,null,1212,null,null,8180,null,null,4153,null,null,5691,null,null,4142,null,null,4468,null,null,3261,null,null,47
17775280,10876,3036008,35852,4474711,38034,5128874,35502,3362678,30607,1773009,22837,8667225,38860,1077495,18528,2551738,25002,2848926,32198,1542541,24620,646525,12837,4766903,29571,319216,11564,1003091,19156,1564379,21436,1197003,17362,683214,14435,277251,10814,32778,3391,52632,4163,91179,5768,63650,5052,37012,3313,4063901,34954,1606519,29278,867250,23017,624390,17681,559484,13848,406258,14011,10876,null,null,35852,null,null,38034,null,null,35502,null,null,30607,null,null,22837,null,null,38860,null,null,18528,null,null,25002,null,null,32198,null,null,24620,null,null,12837,null,null,29571,null,null,11564,null,null,19156,null,null,21436,null,null,17362,null,null,14435,null,null,10814,null,null,3391,null,null,4163,null,null,5768,null,null,5052,null,null,3313,null,null,34954,null,null,29278,null,null,23017,null,null,17681,null,null,13848,null,null,14011,null,null,48
1783244,3060,147403,6341,404605,11019,650301,10113,381130,8023,199805,6452,926849,11233,52115,4455,231627,8230,362664,8586,191282,5827,89161,4597,626255,10673,31082,3332,119773,6904,232242,6595,153973,5575,89185,4750,21544,2902,1532,694,4407,1222,8020,1905,4946,892,2639,736,208596,7580,62674,4788,48798,4441,47375,4232,30929,2741,18820,2071,3060,null,null,6341,null,null,11019,null,null,10113,null,null,8023,null,null,6452,null,null,11233,null,null,4455,null,null,8230,null,null,8586,null,null,5827,null,null,4597,null,null,10673,null,null,3332,null,null,6904,null,null,6595,null,null,5575,null,null,4750,null,null,2902,null,null,694,null,null,1222,null,null,1905,null,null,892,null,null,736,null,null,7580,null,null,4788,null,null,4441,null,null,4232,null,null,2741,null,null,2071,null,null,49
439563,1331,34570,2869,128767,4460,116371,4432,92871,3198,66984,3244,192644,5359,19816,1989,79562,3506,53611,3146,28675,1880,10980,1257,219368,5205,11483,1544,44136,2569,57513,2905,57594,3227,48642,3093,4498,848,115,121,947,390,919,397,1454,590,1063,382,23053,1943,3156,1225,4122,908,4328,1019,5148,1035,6299,997,1331,null,null,2869,null,null,4460,null,null,4432,null,null,3198,null,null,3244,null,null,5359,null,null,1989,null,null,3506,null,null,3146,null,null,1880,null,null,1257,null,null,5205,null,null,1544,null,null,2569,null,null,2905,null,null,3227,null,null,3093,null,null,848,null,null,121,null,null,390,null,null,397,null,null,590,null,null,382,null,null,1943,null,null,1225,null,null,908,null,null,1019,null,null,1035,null,null,997,null,null,50
5721173,6607,614314,13386,1372836,18540,1555338,17950,1241751,18218,936934,13494,2305477,19031,317273,8339,744744,13961,688815,12190,367470,9294,187175,6682,2416972,19674,117742,6419,440566,12290,659679,11926,640247,13356,558738,10419,117252,5526,6901,1503,17192,2277,34610,3288,34097,3178,24452,2505,881472,13611,172398,8188,170334,8174,172234,8837,199937,8064,166569,6880,6607,null,null,13386,null,null,18540,null,null,17950,null,null,18218,null,null,13494,null,null,19031,null,null,8339,null,null,13961,null,null,12190,null,null,9294,null,null,6682,null,null,19674,null,null,6419,null,null,12290,null,null,11926,null,null,13356,null,null,10419,null,null,5526,null,null,1503,null,null,2277,null,null,3288,null,null,3178,null,null,2505,null,null,13611,null,null,8188,null,null,8174,null,null,8837,null,null,8064,null,null,6880,null,null,51
4996555,4070,458837,12837,1111786,17506,1670222,16358,1098509,13876,657201,12405,1795404,21498,117963,5220,477553,11954,681417,13823,363039,9465,155432,5849,2235565,24204,121983,5593,447593,10213,769943,14180,543763,12314,352283,8769,92639,4784,6179,1375,22561,2637,29923,2757,22204,2307,11772,1518,872947,15552,212712,8634,164079,7883,188939,8202,169503,7684,137714,6444,4070,null,null,12837,null,null,17506,null,null,16358,null,null,13876,null,null,12405,null,null,21498,null,null,5220,null,null,11954,null,null,13823,null,null,9465,null,null,5849,null,null,24204,null,null,5593,null,null,10213,null,null,14180,null,null,12314,null,null,8769,null,null,4784,null,null,1375,null,null,2637,null,null,2757,null,null,2307,null,null,1518,null,null,15552,null,null,8634,null,null,7883,null,null,8202,null,null,7684,null,null,6444,null,null,53
1291757,2855,181301,7506,512228,9776,329471,8222,162243,6282,106514,6030,869428,8099,134734,6048,371259,7701,212071,5104,95701,4901,55663,3784,389799,7805,42479,3190,132992,6748,110688,5067,59271,3700,44369,3756,6476,1116,742,449,1769,687,2123,723,762,317,1080,487,26054,2637,3346,1015,6208,1449,4589,1152,6509,1532,5402,1397,2855,null,null,7506,null,null,9776,null,null,8222,null,null,6282,null,null,6030,null,null,8099,null,null,6048,null,null,7701,null,null,5104,null,null,4901,null,null,3784,null,null,7805,null,null,3190,null,null,6748,null,null,5067,null,null,3700,null,null,3756,null,null,1116,null,null,449,null,null,687,null,null,723,null,null,317,null,null,487,null,null,2637,null,null,1015,null,null,1449,null,null,1152,null,null,1532,null,null,1397,null,null,54
3933329,3771,317744,8303,1222607,13720,1232803,12426,758503,11623,401672,7836,2641218,13889,170329,5864,908278,11155,863157,10652,492126,9804,207328,5505,1018738,12871,81743,3571,247789,6631,316288,8069,226546,6042,146372,4815,36458,3564,5536,1124,9736,1639,11507,2011,4964,811,4715,1102,236915,6269,60136,3722,56804,4102,41851,2945,34867,2912,43257,3538,3771,null,null,8303,null,null,13720,null,null,12426,null,null,11623,null,null,7836,null,null,13889,null,null,5864,null,null,11155,null,null,10652,null,null,9804,null,null,5505,null,null,12871,null,null,3571,null,null,6631,null,null,8069,null,null,6042,null,null,4815,null,null,3564,null,null,1124,null,null,1639,null,null,2011,null,null,811,null,null,1102,null,null,6269,null,null,3722,null,null,4102,null,null,2945,null,null,2912,null,null,3538,null,null,55
390794,2101,26691,2892,114624,5117,143562,5966,67845,3782,38072,2968,133432,5066,8902,1499,42072,3064,52688,3692,19619,1923,10151,1524,238359,5070,12943,1781,68591,4510,86873,5450,45497,3059,24455,2571,3337,1104,471,523,639,504,1198,574,420,282,609,716,15666,2398,4375,1644,3322,1031,2803,1127,2309,822,2857,830,2101,null,null,2892,null,null,5117,null,null,5966,null,null,3782,null,null,2968,null,null,5066,null,null,1499,null,null,3064,null,null,3692,null,null,1923,null,null,1524,null,null,5070,null,null,1781,null,null,4510,null,null,5450,null,null,3059,null,null,2571,null,null,1104,null,null,523,null,null,504,null,null,574,null,null,282,null,null,716,null,null,2398,null,null,1644,null,null,1031,null,null,1127,null,null,822,null,null,830,null,null,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
3300713,5481,491694,13452,1011236,13171,982261,13485,506680,11497,308842,7778,2151435,15455,344574,10357,721507,13029,634336,11760,290708,9909,160310,7037,981710,15259,101405,5980,255489,9477,312548,8013,187189,7383,125079,5415,31843,3189,3035,1065,5769,1387,12214,1786,7005,1515,3820,1012,135725,5161,42680,3744,28471,3146,23163,2937,21778,2882,19633,2634,5481,null,null,13452,null,null,13171,null,null,13485,null,null,11497,null,null,7778,null,null,15455,null,null,10357,null,null,13029,null,null,11760,null,null,9909,null,null,7037,null,null,15259,null,null,5980,null,null,9477,null,null,8013,null,null,7383,null,null,5415,null,null,3189,null,null,1065,null,null,1387,null,null,1786,null,null,1515,null,null,1012,null,null,5161,null,null,3744,null,null,3146,null,null,2937,null,null,2882,null,null,2634,null,null,01
478951,1792,32977,2351,133928,4871,170469,5951,90861,4162,50716,3438,128699,4181,12925,1543,48556,2960,44096,3045,17441,2250,5681,1123,288274,4980,12195,1317,66113,3278,106983,5048,62903,3600,40080,3074,13185,1962,922,766,3861,1024,5006,1369,2115,674,1281,595,48793,3566,6935,1571,15398,2494,14384,2063,8402,1503,3674,1014,1792,null,null,2351,null,null,4871,null,null,5951,null,null,4162,null,null,3438,null,null,4181,null,null,1543,null,null,2960,null,null,3045,null,null,2250,null,null,1123,null,null,4980,null,null,1317,null,null,3278,null,null,5048,null,null,3600,null,null,3074,null,null,1962,null,null,766,null,null,1024,null,null,1369,null,null,674,null,null,595,null,null,3566,null,null,1571,null,null,2494,null,null,2063,null,null,1503,null,null,1014,null,null,02
4626409,2850,614439,11776,1105497,17896,1570579,15086,835779,13503,500115,9801,1089329,14746,146105,7025,303007,9740,412034,10621,157212,6311,70971,3314,2651384,13693,175007,7383,603174,11643,969702,14400,560847,11689,342654,7942,67746,4613,6742,1482,13079,2024,24948,2555,14221,1863,8756,1583,817950,15301,286585,8736,186237,8018,163895,7011,103499,5475,77734,4888,2850,null,null,11776,null,null,17896,null,null,15086,null,null,13503,null,null,9801,null,null,14746,null,null,7025,null,null,9740,null,null,10621,null,null,6311,null,null,3314,null,null,13693,null,null,7383,null,null,11643,null,null,14400,null,null,11689,null,null,7942,null,null,4613,null,null,1482,null,null,2024,null,null,2555,null,null,1863,null,null,1583,null,null,15301,null,null,8736,null,null,8018,null,null,7011,null,null,5475,null,null,4888,null,null,04
1990448,4903,279622,8669,681969,9908,583024,12682,282608,9219,163225,6230,1084749,12229,146416,5743,400987,8686,311277,8759,148690,6675,77379,4596,777121,12663,89263,5084,248229,7544,250263,8377,117935,5219,71431,3935,13156,1742,822,444,3874,1095,4344,948,2422,807,1694,629,115422,5311,43121,3190,28879,3008,17140,2457,13561,2041,12721,2225,4903,null,null,8669,null,null,9908,null,null,12682,null,null,9219,null,null,6230,null,null,12229,null,null,5743,null,null,8686,null,null,8759,null,null,6675,null,null,4596,null,null,12663,null,null,5084,null,null,7544,null,null,8377,null,null,5219,null,null,3935,null,null,1742,null,null,444,null,null,1095,null,null,948,null,null,807,null,null,629,null,null,5311,null,null,3190,null,null,3008,null,null,2457,null,null,2041,null,null,2225,null,null,05
26304241,4823,4618663,32507,5390935,37362,7634173,35837,5426164,33141,3234306,29887,10662437,47260,925262,16588,2510932,26836,3979738,28734,2180400,26533,1066105,16308,5615126,37885,344855,9874,948608,15381,1738092,19816,1505862,20651,1077709,17122,372093,10512,44082,3627,64235,3772,120975,6630,91818,4707,50983,2785,9654585,39563,3304464,27814,1867160,24863,1795368,24365,1648084,20078,1039509,20305,4823,null,null,32507,null,null,37362,null,null,35837,null,null,33141,null,null,29887,null,null,47260,null,null,16588,null,null,26836,null,null,28734,null,null,26533,null,null,16308,null,null,37885,null,null,9874,null,null,15381,null,null,19816,null,null,20651,null,null,17122,null,null,10512,null,null,3627,null,null,3772,null,null,6630,null,null,4707,null,null,2785,null,null,39563,null,null,27814,null,null,24863,null,null,24365,null,null,20078,null,null,20305,null,null,06
3745506,3766,320586,8862,822144,12996,1109895,13766,934273,12936,558608,10948,1137753,15187,91265,5239,323218,9593,381983,9517,238491,8077,102796,4316,2086627,15959,79679,4179,374708,8436,634049,12437,609014,11320,389177,8977,58742,3856,3131,997,9759,1943,18560,2357,16425,1888,10867,1512,462384,11963,146511,7350,114459,6895,75303,4834,70343,4811,55768,4242,3766,null,null,8862,null,null,12996,null,null,13766,null,null,12936,null,null,10948,null,null,15187,null,null,5239,null,null,9593,null,null,9517,null,null,8077,null,null,4316,null,null,15959,null,null,4179,null,null,8436,null,null,12437,null,null,11320,null,null,8977,null,null,3856,null,null,997,null,null,1943,null,null,2357,null,null,1888,null,null,1512,null,null,11963,null,null,7350,null,null,6895,null,null,4834,null,null,4811,null,null,4242,null,null,08
2467737,2128,233935,7711,678776,12855,601438,10444,541369,10224,412219,9507,1159956,15908,74160,4108,381448,10784,324752,8465,235302,7296,144294,5603,759488,15250,37849,3211,149988,7276,172640,6481,214659,7051,184352,6605,103215,5296,35851,3604,30711,2848,21048,2181,9273,1739,6332,1265,445078,11004,86075,5362,116629,6383,82998,5601,82135,5147,77241,5043,2128,null,null,7711,null,null,12855,null,null,10444,null,null,10224,null,null,9507,null,null,15908,null,null,4108,null,null,10784,null,null,8465,null,null,7296,null,null,5603,null,null,15250,null,null,3211,null,null,7276,null,null,6481,null,null,7051,null,null,6605,null,null,5296,null,null,3604,null,null,2848,null,null,2181,null,null,1739,null,null,1265,null,null,11004,null,null,5362,null,null,6383,null,null,5601,null,null,5147,null,null,5043,null,null,09
662547,1199,70594,4509,212474,8355,174410,6321,121717,6057,83352,4759,232569,6500,26033,2838,89922,5068,63883,4089,35087,3239,17644,2335,338863,7091,25978,3060,98784,6208,94821,4704,70521,3920,48759,3351,13467,2258,2601,1005,4349,1305,2874,994,2403,853,1240,491,77648,4322,15982,2113,19419,2758,12832,2276,13706,1776,15709,1900,1199,null,null,4509,null,null,8355,null,null,6321,null,null,6057,null,null,4759,null,null,6500,null,null,2838,null,null,5068,null,null,4089,null,null,3239,null,null,2335,null,null,7091,null,null,3060,null,null,6208,null,null,4704,null,null,3920,null,null,3351,null,null,2258,null,null,1005,null,null,1305,null,null,994,null,null,853,null,null,491,null,null,4322,null,null,2113,null,null,2758,null,null,2276,null,null,1776,null,null,1900,null,null,10
480158,376,45743,3967,85248,4273,76292,4569,115097,4458,157778,4429,134891,4865,16497,2264,48699,3744,36174,2991,19575,2554,13946,2121,258228,5439,11611,1835,24952,2732,29901,2955,76690,3997,115074,4374,10376,1675,485,283,681,481,1228,630,3423,906,4559,1013,76663,4124,17150,2602,10916,2022,8989,1810,15409,2306,24199,2469,376,null,null,3967,null,null,4273,null,null,4569,null,null,4458,null,null,4429,null,null,4865,null,null,2264,null,null,3744,null,null,2991,null,null,2554,null,null,2121,null,null,5439,null,null,1835,null,null,2732,null,null,2955,null,null,3997,null,null,4374,null,null,1675,null,null,283,null,null,481,null,null,630,null,null,906,null,null,1013,null,null,4124,null,null,2602,null,null,2022,null,null,1810,null,null,2306,null,null,2469,null,null,11
