B17001_001E,B17001_001M,B17001_002E,B17001_002M,B17001_003E,B17001_003M,B17001_004E,B17001_004M,B17001_005E,B17001_005M,B17001_006E,B17001_006M,B17001_007E,B17001_007M,B17001_008E,B17001_008M,B17001_009E,B17001_009M,B17001_010E,B17001_010M,B17001_011E,B17001_011M,B17001_012E,B17001_012M,B17001_013E,B17001_013M,B17001_014E,B17001_014M,B17001_015E,B17001_015M,B17001_016E,B17001_016M,B17001_017E,B17001_017M,B17001_018E,B17001_018M,B17001_019E,B17001_019M,B17001_020E,B17001_020M,B17001_021E,B17001_021M,B17001_022E,B17001_022M,B17001_023E,B17001_023M,B17001_024E,B17001_024M,B17001_025E,B17001_025M,B17001_026E,B17001_026M,B17001_027E,B17001_027M,B17001_028E,B17001_028M,B17001_029E,B17001_029M,B17001_030E,B17001_030M,B17001_031E,B17001_031M,B17001_032E,B17001_032M,B17001_033E,B17001_033M,B17001_034E,B17001_034M,B17001_035E,B17001_035M,B17001_036E,B17001_036M,B17001_037E,B17001_037M,B17001_038E,B17001_038M,B17001_039E,B17001_039M,B17001_040E,B17001_040M,B17001_041E,B17001_041M,B17001_042E,B17001_042M,B17001_043E,B17001_043M,B17001_044E,B17001_044M,B17001_045E,B17001_045M,B17001_046E,B17001_046M,B17001_047E,B17001_047M,B17001_048E,B17001_048M,B17001_049E,B17001_049M,B17001_050E,B17001_050M,B17001_051E,B17001_051M,B17001_052E,B17001_052M,B17001_053E,B17001_053M,B17001_054E,B17001_054M,B17001_055E,B17001_055M,B17001_056E,B17001_056M,B17001_057E,B17001_057M,B17001_058E,B17001_058M,B17001_059E,B17001_059M,B17001_001M,B17001_001EA,B17001_001MA,B17001_002M,B17001_002EA,B17001_002MA,B17001_003M,B17001_003EA,B17001_003MA,B17001_004M,B17001_004EA,B17001_004MA,B17001_005M,B17001_005EA,B17001_005MA,B17001_006M,B17001_006EA,B17001_006MA,B17001_007M,B17001_007EA,B17001_007MA,B17001_008M,B17001_008EA,B17001_008MA,B17001_009M,B17001_009EA,B17001_009MA,B17001_010M,B17001_010EA,B17001_010MA,B17001_011M,B17001_011EA,B17001_011MA,B17001_012M,B17001_012EA,B17001_012MA,B17001_013M,B17001_013EA,B17001_013MA,B17001_014M,B17001_014EA,B17001_014MA,B17001_015M,B17001_015EA,B17001_015MA,B17001_016M,B17001_016EA,B17001_016MA,B17001_017M,B17001_017EA,B17001_017MA,B17001_018M,B17001_018EA,B17001_018MA,B17001_019M,B17001_019EA,B17001_019MA,B17001_020M,B17001_020EA,B17001_020MA,B17001_021M,B17001_021EA,B17001_021MA,B17001_022M,B17001_022EA,B17001_022MA,B17001_023M,B17001_023EA,B17001_023MA,B17001_024M,B17001_024EA,B17001_024MA,B17001_025M,B17001_025EA,B17001_025MA,B17001_026M,B17001_026EA,B17001_026MA,B17001_027M,B17001_027EA,B17001_027MA,B17001_028M,B17001_028EA,B17001_028MA,B17001_029M,B17001_029EA,B17001_029MA,B17001_030M,B17001_030EA,B17001_030MA,B17001_031M,B17001_031EA,B17001_031MA,B17001_032M,B17001_032EA,B17001_032MA,B17001_033M,B17001_033EA,B17001_033MA,B17001_034M,B17001_034EA,B17001_034MA,B17001_035M,B17001_035EA,B17001_035MA,B17001_036M,B17001_036EA,B17001_036MA,B17001_037M,B17001_037EA,B17001_037MA,B17001_038M,B17001_038EA,B17001_038MA,B17001_039M,B17001_039EA,B17001_039MA,B17001_040M,B17001_040EA,B17001_040MA,B17001_041M,B17001_041EA,B17001_041MA,B17001_042M,B17001_042EA,B17001_042MA,B17001_043M,B17001_043EA,B17001_043MA,B17001_044M,B17001_044EA,B17001_044MA,B17001_045M,B17001_045EA,B17001_045MA,B17001_046M,B17001_046EA,B17001_046MA,B17001_047M,B17001_047EA,B17001_047MA,B17001_048M,B17001_048EA,B17001_048MA,B17001_049M,B17001_049EA,B17001_049MA,B17001_050M,B17001_050EA,B17001_050MA,B17001_051M,B17001_051EA,B17001_051MA,B17001_052M,B17001_052EA,B17001_052MA,B17001_053M,B17001_053EA,B17001_053MA,B17001_054M,B17001_054EA,B17001_054MA,B17001_055M,B17001_055EA,B17001_055MA,B17001_056M,B17001_056EA,B17001_056MA,B17001_057M,B17001_057EA,B17001_057MA,B17001_058M,B17001_058EA,B17001_058MA,B17001_059M,B17001_059EA,B17001_059MA,state
1295971,1363,161749,10063,71563,5607,6033,1262,1435,704,7888,1492,2867,1014,1315,680,1853,548,8015,1455,9764,1803,6912,1352,7931,1319,10792,1534,4256,832,2502,743,90186,6029,5816,1209,2105,669,8166,1496,2108,671,1068,430,2099,593,9510,1535,14125,1856,7691,1341,9902,1459,11732,1509,7990,1541,7874,1086,1134222,10123,560566,5808,25607,1611,5480,1038,33999,2274,19795,1734,7143,1210,13801,1318,40030,1874,66650,1966,66668,1713,84846,1509,89985,1701,68031,1048,38531,924,573656,6514,24563,1226,5704,1074,33551,2469,16859,1815,5448,1102,13743,1142,34885,1726,64856,2178,69326,1706,88118,1741,96304,1626,70218,1599,50081,1359,1363,null,null,10063,null,null,5607,null,null,1262,null,null,704,null,null,1492,null,null,1014,null,null,680,null,null,548,null,null,1455,null,null,1803,null,null,1352,null,null,1319,null,null,1534,null,null,832,null,null,743,null,null,6029,null,null,1209,null,null,669,null,null,1496,null,null,671,null,null,430,null,null,593,null,null,1535,null,null,1856,null,null,1341,null,null,1459,null,null,1509,null,null,1541,null,null,1086,null,null,10123,null,null,5808,null,null,1611,null,null,1038,null,null,2274,null,null,1734,null,null,1210,null,null,1318,null,null,1874,null,null,1966,null,null,1713,null,null,1509,null,null,1701,null,null,1048,null,null,924,null,null,6514,null,null,1226,null,null,1074,null,null,2469,null,null,1815,null,null,1102,null,null,1142,null,null,1726,null,null,2178,null,null,1706,null,null,1741,null,null,1626,null,null,1599,null,null,1359,null,null,23
5875026,3123,567715,17097,251438,10164,24333,2962,4556,1200,33134,3156,11798,1914,4539,1042,9351,1499,33852,3639,29248,2758,20671,2427,25297,2722,29101,2598,15301,1932,10257,1254,316277,11435,23656,2881,5062,1352,27817,3118,10551,1926,5520,1479,8494,1361,44216,3704,50502,3453,31626,2979,31371,3299,33158,2240,24306,2300,19998,1794,5307311,17951,2582505,10463,158974,3298,31467,2750,198250,5239,99291,4691,35396,2870,67708,3049,213132,3833,367851,4150,345722,3671,379258,3216,340570,2826,218436,2351,126450,1523,2724806,12595,150311,3623,28347,2679,190754,5066,98388,4429,36640,2456,61967,2859,198125,4364,367331,4277,360866,3546,410755,3997,383889,2802,254589,2380,182844,2024,3123,null,null,17097,null,null,10164,null,null,2962,null,null,1200,null,null,3156,null,null,1914,null,null,1042,null,null,1499,null,null,3639,null,null,2758,null,null,2427,null,null,2722,null,null,2598,null,null,1932,null,null,1254,null,null,11435,null,null,2881,null,null,1352,null,null,3118,null,null,1926,null,null,1479,null,null,1361,null,null,3704,null,null,3453,null,null,2979,null,null,3299,null,null,2240,null,null,2300,null,null,1794,null,null,17951,null,null,10463,null,null,3298,null,null,2750,null,null,5239,null,null,4691,null,null,2870,null,null,3049,null,null,3833,null,null,4150,null,null,3671,null,null,3216,null,null,2826,null,null,2351,null,null,1523,null,null,12595,null,null,3623,null,null,2679,null,null,5066,null,null,4429,null,null,2456,null,null,2859,null,null,4364,null,null,4277,null,null,3546,null,null,3997,null,null,2802,null,null,2380,null,null,2024,null,null,24
6574249,2698,686597,20435,296508,12124,28435,3259,5270,1451,31971,3340,14395,2100,5628,1143,9251,1675,43166,3661,38185,3562,26934,2469,31592,3068,32897,2954,17605,1842,11179,1478,390089,11833,27536,2585,4735,1255,30932,3245,11183,1817,4302,961,11105,1685,50773,4046,62617,4352,42639,3340,41754,3102,43284,2955,27881,2390,31348,2711,5887652,20072,2894260,12586,151627,3276,30935,2979,190827,5883,113200,4998,36209,2512,74253,2925,242185,3935,427340,4041,371391,3007,431248,3400,402191,3165,261977,2608,160877,1971,2993392,12181,146665,3118,30422,2544,189845,5239,101535,4534,34862,2119,72157,2367,222003,4704,409682,4806,379769,3707,449482,3163,431766,3014,296766,2355,228438,2903,2698,null,null,20435,null,null,12124,null,null,3259,null,null,1451,null,null,3340,null,null,2100,null,null,1143,null,null,1675,null,null,3661,null,null,3562,null,null,2469,null,null,3068,null,null,2954,null,null,1842,null,null,1478,null,null,11833,null,null,2585,null,null,1255,null,null,3245,null,null,1817,null,null,961,null,null,1685,null,null,4046,null,null,4352,null,null,3340,null,null,3102,null,null,2955,null,null,2390,null,null,2711,null,null,20072,null,null,12586,null,null,3276,null,null,2979,null,null,5883,null,null,4998,null,null,2512,null,null,2925,null,null,3935,null,null,4041,null,null,3007,null,null,3400,null,null,3165,null,null,2608,null,null,1971,null,null,12181,null,null,3118,null,null,2544,null,null,5239,null,null,4534,null,null,2119,null,null,2367,null,null,4704,null,null,4806,null,null,3707,null,null,3163,null,null,3014,null,null,2355,null,null,2903,null,null,25
9702321,3906,1451936,23392,661185,13115,69081,3576,11572,1656,74076,3978,36562,3242,12540,1733,21737,2169,106887,5063,76110,3924,66196,3814,68914,3883,73214,3681,27525,2232,16771,1839,790751,14865,65830,3354,11836,1746,74532,5129,32474,3140,12144,1805,23419,2490,122114,4733,119153,4802,86463,4324,77743,3596,81891,3951,43461,3009,39691,2722,8250385,24111,4091529,13720,216881,3553,46729,3351,286670,6594,154208,4308,56037,3074,111715,3079,349805,5623,534964,4197,493202,3860,586229,4478,597528,3954,413871,2850,243690,1984,4158856,15724,209335,3604,42494,3260,277167,6580,142888,4859,54710,2815,105519,3615,311173,4590,496516,5349,497131,4748,602416,3820,633600,4317,446403,3503,339504,3305,3906,null,null,23392,null,null,13115,null,null,3576,null,null,1656,null,null,3978,null,null,3242,null,null,1733,null,null,2169,null,null,5063,null,null,3924,null,null,3814,null,null,3883,null,null,3681,null,null,2232,null,null,1839,null,null,14865,null,null,3354,null,null,1746,null,null,5129,null,null,3140,null,null,1805,null,null,2490,null,null,4733,null,null,4802,null,null,4324,null,null,3596,null,null,3951,null,null,3009,null,null,2722,null,null,24111,null,null,13720,null,null,3553,null,null,3351,null,null,6594,null,null,4308,null,null,3074,null,null,3079,null,null,5623,null,null,4197,null,null,3860,null,null,4478,null,null,3954,null,null,2850,null,null,1984,null,null,15724,null,null,3604,null,null,3260,null,null,6580,null,null,4859,null,null,2815,null,null,3615,null,null,4590,null,null,5349,null,null,4748,null,null,3820,null,null,4317,null,null,3503,null,null,3305,null,null,26
5396363,2285,533276,15913,241562,8805,23161,2684,4720,1146,31155,2824,10668,1787,3598,895,7313,1040,42353,3476,27147,2847,20545,2154,24190,2035,26558,1972,12173,1446,7981,1015,291714,9464,23756,2219,4790,913,29248,3000,11567,1572,3178,754,7472,1088,47128,4023,43421,3343,29712,2643,25474,2224,28241,2272,15783,1449,21944,1882,4863087,15643,2442332,8372,155508,2649,30486,2226,186435,4187,96762,3986,31767,2001,66638,2520,190582,3540,345839,3663,320765,3113,336399,2598,337638,2364,212737,1775,130776,1597,2420755,10273,143492,2521,28159,2409,182233,4395,90704,3735,32413,2203,61495,2566,174499,4025,321113,3907,303788,3445,338086,2587,345716,2811,226279,1792,172778,2510,2285,null,null,15913,null,null,8805,null,null,2684,null,null,1146,null,null,2824,null,null,1787,null,null,895,null,null,1040,null,null,3476,null,null,2847,null,null,2154,null,null,2035,null,null,1972,null,null,1446,null,null,1015,null,null,9464,null,null,2219,null,null,913,null,null,3000,null,null,1572,null,null,754,null,null,1088,null,null,4023,null,null,3343,null,null,2643,null,null,2224,null,null,2272,null,null,1449,null,null,1882,null,null,15643,null,null,8372,null,null,2649,null,null,2226,null,null,4187,null,null,3986,null,null,2001,null,null,2520,null,null,3540,null,null,3663,null,null,3113,null,null,2598,null,null,2364,null,null,1775,null,null,1597,null,null,10273,null,null,2521,null,null,2409,null,null,4395,null,null,3735,null,null,2203,null,null,2566,null,null,4025,null,null,3907,null,null,3445,null,null,2587,null,null,2811,null,null,1792,null,null,2510,null,null,27
2892894,2014,602768,21320,257714,10928,28933,2876,4016,1096,39247,3219,20036,2722,6055,1479,9800,1783,32603,4047,27301,2892,23500,3049,21834,2411,26430,2349,10725,1505,7234,1213,345054,14353,28596,3094,4265,996,39074,3560,14237,1986,4847,1293,12360,1825,42689,3901,48883,3988,44008,3775,35371,2738,35078,2494,19084,1882,16562,1693,2290126,21685,1123324,10951,64041,3418,14248,2148,84157,4685,44296,3389,15091,1725,29782,2485,106706,5088,144928,5118,146017,4060,154402,3569,147262,2890,114189,2237,58205,1913,1166802,14626,63452,3275,13535,2384,87781,4612,40350,3012,12725,1798,30671,2794,89803,3813,145710,5199,150657,4341,157700,3729,163917,2631,122937,2141,87564,2054,2014,null,null,21320,null,null,10928,null,null,2876,null,null,1096,null,null,3219,null,null,2722,null,null,1479,null,null,1783,null,null,4047,null,null,2892,null,null,3049,null,null,2411,null,null,2349,null,null,1505,null,null,1213,null,null,14353,null,null,3094,null,null,996,null,null,3560,null,null,1986,null,null,1293,null,null,1825,null,null,3901,null,null,3988,null,null,3775,null,null,2738,null,null,2494,null,null,1882,null,null,1693,null,null,21685,null,null,10951,null,null,3418,null,null,2148,null,null,4685,null,null,3389,null,null,1725,null,null,2485,null,null,5088,null,null,5118,null,null,4060,null,null,3569,null,null,2890,null,null,2237,null,null,1913,null,null,14626,null,null,3275,null,null,2384,null,null,4612,null,null,3012,null,null,1798,null,null,2794,null,null,3813,null,null,5199,null,null,4341,null,null,3729,null,null,2631,null,null,2141,null,null,2054,null,null,28
5911040,3431,826954,22623,371592,12323,42948,3259,9999,1883,46258,4030,18514,2369,5147,933,12442,1780,56386,4472,41788,3480,32526,2912,39413,3266,39809,3321,16392,1899,9970,1539,455362,13766,38073,3580,5655,1113,46762,4628,17855,2044,5736,1127,11964,1671,70346,4450,68026,3719,48613,3367,45446,3638,45997,3469,26588,2100,24301,2117,5084086,23216,2521013,12995,145378,3201,28735,2790,189306,5972,99013,4772,33466,2436,70124,2891,208808,4607,341175,5274,321420,3851,344669,4188,348952,3480,242418,2438,147549,2283,2563073,14749,138907,3726,26397,2476,174376,5804,96073,4178,33157,2485,65579,2932,178567,5208,330058,4060,322173,4230,354237,3856,373213,3569,266487,2688,203849,2867,3431,null,null,22623,null,null,12323,null,null,3259,null,null,1883,null,null,4030,null,null,2369,null,null,933,null,null,1780,null,null,4472,null,null,3480,null,null,2912,null,null,3266,null,null,3321,null,null,1899,null,null,1539,null,null,13766,null,null,3580,null,null,1113,null,null,4628,null,null,2044,null,null,1127,null,null,1671,null,null,4450,null,null,3719,null,null,3367,null,null,3638,null,null,3469,null,null,2100,null,null,2117,null,null,23216,null,null,12995,null,null,3201,null,null,2790,null,null,5972,null,null,4772,null,null,2436,null,null,2891,null,null,4607,null,null,5274,null,null,3851,null,null,4188,null,null,3480,null,null,2438,null,null,2283,null,null,14749,null,null,3726,null,null,2476,null,null,5804,null,null,4178,null,null,2485,null,null,2932,null,null,5208,null,null,4060,null,null,4230,null,null,3856,null,null,3569,null,null,2688,null,null,2867,null,null,29
1018105,1144,135638,7800,65978,4411,5593,1282,1101,426,6274,1087,3277,1151,827,333,2050,677,12865,2182,9524,1632,4908,1195,5250,980,7978,1311,3657,853,2674,703,69660,4640,4097,924,886,364,4883,1279,2980,858,569,291,1281,381,12067,1931,10342,1702,6129,907,8459,1260,8303,1537,5490,817,4174,912,882467,7756,446944,5144,25700,1328,5963,1099,32547,2320,15689,1632,6552,985,11631,1021,34151,2438,53038,1977,56971,1517,57488,1592,67080,1627,51037,920,29097,760,435523,5146,24678,1267,4687,896,32012,1923,15748,1507,5342,995,9793,1123,32640,2440,51715,1984,50690,1423,55405,1317,69496,1612,48636,1051,34681,1006,1144,null,null,7800,null,null,4411,null,null,1282,null,null,426,null,null,1087,null,null,1151,null,null,333,null,null,677,null,null,2182,null,null,1632,null,null,1195,null,null,980,null,null,1311,null,null,853,null,null,703,null,null,4640,null,null,924,null,null,364,null,null,1279,null,null,858,null,null,291,null,null,381,null,null,1931,null,null,1702,null,null,907,null,null,1260,null,null,1537,null,null,817,null,null,912,null,null,7756,null,null,5144,null,null,1328,null,null,1099,null,null,2320,null,null,1632,null,null,985,null,null,1021,null,null,2438,null,null,1977,null,null,1517,null,null,1592,null,null,1627,null,null,920,null,null,760,null,null,5146,null,null,1267,null,null,896,null,null,1923,null,null,1507,null,null,995,null,null,1123,null,null,2440,null,null,1984,null,null,1423,null,null,1317,null,null,1612,null,null,1051,null,null,1006,null,null,30
1851069,1911,211453,10293,94539,5500,10754,1727,1727,580,11391,1659,5094,1313,1151,459,2856,688,17704,1902,13469,2083,8085,1305,7947,1285,7220,1275,3553,760,3588,810,116914,6529,10997,2194,1596,604,11796,1749,4341,1029,1266,482,2878,725,21431,2230,16945,2170,11504,1503,9230,1472,10669,1557,5487,944,8774,985,1639616,10559,825614,6140,54532,2031,10945,1084,67716,2807,35461,2311,12421,1224,22309,1281,66660,2630,114590,2531,108391,2423,105850,1661,110881,1718,71218,1099,44640,1267,814002,7148,53666,1835,11204,1246,66989,3033,30599,2093,10498,1098,21676,1395,59135,2616,106255,2184,103528,2826,103738,1789,110800,1651,76072,1239,59842,1393,1911,null,null,10293,null,null,5500,null,null,1727,null,null,580,null,null,1659,null,null,1313,null,null,459,null,null,688,null,null,1902,null,null,2083,null,null,1305,null,null,1285,null,null,1275,null,null,760,null,null,810,null,null,6529,null,null,2194,null,null,604,null,null,1749,null,null,1029,null,null,482,null,null,725,null,null,2230,null,null,2170,null,null,1503,null,null,1472,null,null,1557,null,null,944,null,null,985,null,null,10559,null,null,6140,null,null,2031,null,null,1084,null,null,2807,null,null,2311,null,null,1224,null,null,1281,null,null,2630,null,null,2531,null,null,2423,null,null,1661,null,null,1718,null,null,1099,null,null,1267,null,null,7148,null,null,1835,null,null,1246,null,null,3033,null,null,2093,null,null,1098,null,null,1395,null,null,2616,null,null,2184,null,null,2826,null,null,1789,null,null,1651,null,null,1239,null,null,1393,null,null,31
2896888,3250,399420,18626,182898,9380,20257,2456,3290,934,22827,3232,8617,1642,3192,919,7601,1564,19513,2830,22094,2568,20269,2403,17308,2459,22142,2631,11002,1563,4786,863,216522,11559,17140,2471,3467,1138,20434,2730,9077,1928,4188,1071,6784,1740,26963,3006,32336,3602,29164,3160,23303,2407,21316,2312,13825,1864,8525,1232,2497468,18389,1259590,9398,72325,2390,13205,2040,90519,4848,49704,3343,14376,1732,32897,2176,104402,3033,187964,2944,171721,2751,178165,2820,154104,2828,122075,1978,68133,1179,1237878,11536,70256,2655,13895,1912,92700,4290,44647,3038,14817,1748,28949,2295,93762,3016,175114,3512,163346,3541,168376,2806,162843,2216,127463,1840,81710,1555,3250,null,null,18626,null,null,9380,null,null,2456,null,null,934,null,null,3232,null,null,1642,null,null,919,null,null,1564,null,null,2830,null,null,2568,null,null,2403,null,null,2459,null,null,2631,null,null,1563,null,null,863,null,null,11559,null,null,2471,null,null,1138,null,null,2730,null,null,1928,null,null,1071,null,null,1740,null,null,3006,null,null,3602,null,null,3160,null,null,2407,null,null,2312,null,null,1864,null,null,1232,null,null,18389,null,null,9398,null,null,2390,null,null,2040,null,null,4848,null,null,3343,null,null,1732,null,null,2176,null,null,3033,null,null,2944,null,null,2751,null,null,2820,null,null,2828,null,null,1978,null,null,1179,null,null,11536,null,null,2655,null,null,1912,null,null,4290,null,null,3038,null,null,1748,null,null,2295,null,null,3016,null,null,3512,null,null,3541,null,null,2806,null,null,2216,null,null,1840,null,null,1555,null,null,32
1292255,1106,94289,7685,41869,4301,3135,1043,693,452,3524,1221,1846,638,144,160,1484,634,6329,1557,5024,1125,4147,1255,5892,1128,6042,1190,1722,527,1887,719,52420,4566,2694,773,310,340,3451,1025,516,367,873,521,1471,583,9461,1956,9305,1788,4205,1073,6158,1222,7582,1341,2911,888,3483,918,1197966,7678,601707,4863,30607,1183,6598,1261,40381,2271,20728,1817,7244,1224,16430,1376,48515,2221,74865,1623,69003,1915,94883,1515,95256,1568,62916,903,34281,808,596259,4920,27095,1231,6513,1186,39239,1981,19731,1714,7324,1199,13278,1115,40448,2142,67534,2182,73256,1509,94957,1618,96126,1517,66025,1528,44733,1368,1106,null,null,7685,null,null,4301,null,null,1043,null,null,452,null,null,1221,null,null,638,null,null,160,null,null,634,null,null,1557,null,null,1125,null,null,1255,null,null,1128,null,null,1190,null,null,527,null,null,719,null,null,4566,null,null,773,null,null,340,null,null,1025,null,null,367,null,null,521,null,null,583,null,null,1956,null,null,1788,null,null,1073,null,null,1222,null,null,1341,null,null,888,null,null,918,null,null,7678,null,null,4863,null,null,1183,null,null,1261,null,null,2271,null,null,1817,null,null,1224,null,null,1376,null,null,2221,null,null,1623,null,null,1915,null,null,1515,null,null,1568,null,null,903,null,null,808,null,null,4920,null,null,1231,null,null,1186,null,null,1981,null,null,1714,null,null,1199,null,null,1115,null,null,2142,null,null,2182,null,null,1509,null,null,1618,null,null,1517,null,null,1528,null,null,1368,null,null,33
8769487,3021,915913,28791,400523,15401,40398,3867,8575,1729,50483,3771,21188,2494,7557,1491,14376,2383,46047,4799,47715,3452,41870,3596,42133,3480,42060,3498,21777,2032,16344,1900,515390,16418,42390,4391,9014,1686,46399,3774,22056,2511,8293,1726,14750,2151,52115,4281,69705,4148,65117,4028,57047,3204,55496,3433,34400,2557,38608,2500,7853574,29337,3864892,16084,222125,4014,49508,3688,280817,6694,150131,5796,52776,2941,103332,4010,325073,5017,522924,3686,515612,3741,580008,4006,527762,3679,330120,2135,204704,2406,3988682,16409,210276,4688,42844,3177,275591,6264,140074,5373,46922,2987,101385,3243,299266,4750,502136,4654,516148,3970,605087,3311,562392,3637,385729,2811,300832,3119,3021,null,null,28791,null,null,15401,null,null,3867,null,null,1729,null,null,3771,null,null,2494,null,null,1491,null,null,2383,null,null,4799,null,null,3452,null,null,3596,null,null,3480,null,null,3498,null,null,2032,null,null,1900,null,null,16418,null,null,4391,null,null,1686,null,null,3774,null,null,2511,null,null,1726,null,null,2151,null,null,4281,null,null,4148,null,null,4028,null,null,3204,null,null,3433,null,null,2557,null,null,2500,null,null,29337,null,null,16084,null,null,4014,null,null,3688,null,null,6694,null,null,5796,null,null,2941,null,null,4010,null,null,5017,null,null,3686,null,null,3741,null,null,4006,null,null,3679,null,null,2135,null,null,2406,null,null,16409,null,null,4688,null,null,3177,null,null,6264,null,null,5373,null,null,2987,null,null,3243,null,null,4750,null,null,4654,null,null,3970,null,null,3311,null,null,3637,null,null,2811,null,null,3119,null,null,34
2039449,1699,404463,15353,182798,8366,22022,2488,4260,1117,24993,2893,11106,1855,2955,839,7508,1212,21177,2674,22793,2654,17599,2117,14646,1716,18484,1923,8348,1261,6907,1296,221665,9285,22735,2911,4292,1202,22927,3066,11623,2400,3900,1217,6963,1123,26959,3087,32831,3118,25052,2894,20666,2064,20361,2500,12835,1549,10521,1665,1634986,15489,818745,8595,40090,2602,8655,1516,59119,3341,32255,2881,10283,1384,22726,1987,75262,3376,115670,3138,102447,2525,103980,2822,109883,2548,86207,1744,52168,1363,816241,10211,38815,2928,8586,1458,59375,3139,27826,2687,8216,1450,21108,1943,65127,3521,99325,3546,98484,3144,107579,2631,122131,2576,93717,1896,65952,1700,1699,null,null,15353,null,null,8366,null,null,2488,null,null,1117,null,null,2893,null,null,1855,null,null,839,null,null,1212,null,null,2674,null,null,2654,null,null,2117,null,null,1716,null,null,1923,null,null,1261,null,null,1296,null,null,9285,null,null,2911,null,null,1202,null,null,3066,null,null,2400,null,null,1217,null,null,1123,null,null,3087,null,null,3118,null,null,2894,null,null,2064,null,null,2500,null,null,1549,null,null,1665,null,null,15489,null,null,8595,null,null,2602,null,null,1516,null,null,3341,null,null,2881,null,null,1384,null,null,1987,null,null,3376,null,null,3138,null,null,2525,null,null,2822,null,null,2548,null,null,1744,null,null,1363,null,null,10211,null,null,2928,null,null,1458,null,null,3139,null,null,2687,null,null,1450,null,null,1943,null,null,3521,null,null,3546,null,null,3144,null,null,2631,null,null,2576,null,null,1896,null,null,1700,null,null,35
19230198,5205,2832824,38578,1237361,20670,124407,6197,27238,2631,145931,6845,60547,4554,24538,2380,44080,2733,155066,6776,150447,6601,124812,5330,131522,6804,133625,5060,67983,3212,47165,3202,1595463,23945,126330,5968,22747,2339,135926,5529,66995,5127,25041,2795,43508,3422,194973,7059,235293,7646,193965,6011,166245,6038,164599,6869,107165,4894,112676,5111,16397374,39162,8066108,21186,451814,6533,90918,4758,547616,9665,282024,7773,94017,4562,201326,5171,690250,7373,1255395,7219,1062411,5679,1165143,7073,1079336,5339,703165,4011,442693,3072,8331266,25950,432652,6407,80202,3647,525027,9354,269384,6413,92920,4271,185137,5084,636297,7477,1205902,7990,1058025,6364,1222757,6410,1168261,7285,813723,5541,640979,5668,5205,null,null,38578,null,null,20670,null,null,6197,null,null,2631,null,null,6845,null,null,4554,null,null,2380,null,null,2733,null,null,6776,null,null,6601,null,null,5330,null,null,6804,null,null,5060,null,null,3212,null,null,3202,null,null,23945,null,null,5968,null,null,2339,null,null,5529,null,null,5127,null,null,2795,null,null,3422,null,null,7059,null,null,7646,null,null,6011,null,null,6038,null,null,6869,null,null,4894,null,null,5111,null,null,39162,null,null,21186,null,null,6533,null,null,4758,null,null,9665,null,null,7773,null,null,4562,null,null,5171,null,null,7373,null,null,7219,null,null,5679,null,null,7073,null,null,5339,null,null,4011,null,null,3072,null,null,25950,null,null,6407,null,null,3647,null,null,9354,null,null,6413,null,null,4271,null,null,5084,null,null,7477,null,null,7990,null,null,6364,null,null,6410,null,null,7285,null,null,5541,null,null,5668,null,null,36
9886033,3818,1521880,32197,673956,17445,69283,5349,13227,2236,91933,5639,33767,3795,14220,2220,26644,2623,97233,6573,78394,5356,65988,5450,65472,4150,67138,4286,31595,2900,19062,1885,847924,19527,73035,5085,13829,2424,83207,5577,33838,3514,12743,1746,23827,2503,111396,5504,131080,6713,106091,5511,84428,4642,82340,4215,48871,3186,43239,2563,8364153,32628,4107250,18688,230608,5495,41351,3143,312956,8354,161824,5706,53282,3224,109039,4393,335836,7933,547221,7463,553439,5839,602581,6418,538343,4353,400442,3552,220328,3009,4256903,22025,212529,5330,44295,3619,298560,8039,148305,5827,53770,3663,103180,4125,308223,6656,541824,6614,563118,6707,620449,4952,599534,4942,452062,3740,311054,3250,3818,null,null,32197,null,null,17445,null,null,5349,null,null,2236,null,null,5639,null,null,3795,null,null,2220,null,null,2623,null,null,6573,null,null,5356,null,null,5450,null,null,4150,null,null,4286,null,null,2900,null,null,1885,null,null,19527,null,null,5085,null,null,2424,null,null,5577,null,null,3514,null,null,1746,null,null,2503,null,null,5504,null,null,6713,null,null,5511,null,null,4642,null,null,4215,null,null,3186,null,null,2563,null,null,32628,null,null,18688,null,null,5495,null,null,3143,null,null,8354,null,null,5706,null,null,3224,null,null,4393,null,null,7933,null,null,7463,null,null,5839,null,null,6418,null,null,4353,null,null,3552,null,null,3009,null,null,22025,null,null,5330,null,null,3619,null,null,8039,null,null,5827,null,null,3663,null,null,4125,null,null,6656,null,null,6614,null,null,6707,null,null,4952,null,null,4942,null,null,3740,null,null,3250,null,null,37
