C18130_001E,C18130_001M,C18130_002E,C18130_002M,C18130_003E,C18130_003M,C18130_004E,C18130_004M,C18130_005E,C18130_005M,C18130_006E,C18130_006M,C18130_007E,C18130_007M,C18130_008E,C18130_008M,C18130_009E,C18130_009M,C18130_010E,C18130_010M,C18130_011E,C18130_011M,C18130_012E,C18130_012M,C18130_013E,C18130_013M,C18130_014E,C18130_014M,C18130_015E,C18130_015M,C18130_016E,C18130_016M,C18130_017E,C18130_017M,C18130_018E,C18130_018M,C18130_019E,C18130_019M,C18130_020E,C18130_020M,C18130_021E,C18130_021M,C18130_022E,C18130_022M,C18130_001M,C18130_001EA,C18130_001MA,C18130_002M,C18130_002EA,C18130_002MA,C18130_003M,C18130_003EA,C18130_003MA,C18130_004M,C18130_004EA,C18130_004MA,C18130_005M,C18130_005EA,C18130_005MA,C18130_006M,C18130_006EA,C18130_006MA,C18130_007M,C18130_007EA,C18130_007MA,C18130_008M,C18130_008EA,C18130_008MA,C18130_009M,C18130_009EA,C18130_009MA,C18130_010M,C18130_010EA,C18130_010MA,C18130_011M,C18130_011EA,C18130_011MA,C18130_012M,C18130_012EA,C18130_012MA,C18130_013M,C18130_013EA,C18130_013MA,C18130_014M,C18130_014EA,C18130_014MA,C18130_015M,C18130_015EA,C18130_015MA,C18130_016M,C18130_016EA,C18130_016MA,C18130_017M,C18130_017EA,C18130_017MA,C18130_018M,C18130_018EA,C18130_018MA,C18130_019M,C18130_019EA,C18130_019MA,C18130_020M,C18130_020EA,C18130_020MA,C18130_021M,C18130_021EA,C18130_021MA,C18130_022M,C18130_022EA,C18130_022MA,state
1294414,1410,248446,1750,15339,2214,5206,1320,10133,1817,233107,2811,37547,4670,195560,5269,796485,1563,107958,4460,32955,2894,75003,3898,688527,4517,63419,4879,625108,6507,249483,1212,83272,3190,9473,1518,73799,3206,166211,3405,13149,1839,153062,3590,1410,null,null,1750,null,null,2214,null,null,1320,null,null,1817,null,null,2811,null,null,4670,null,null,5269,null,null,1563,null,null,4460,null,null,2894,null,null,3898,null,null,4517,null,null,4879,null,null,6507,null,null,1212,null,null,3190,null,null,1518,null,null,3206,null,null,3405,null,null,1839,null,null,3590,null,null,23
5854693,4187,1326304,3504,54081,4946,12006,2201,42075,3941,1272223,5784,156805,8465,1115418,10213,3676208,3235,333143,9583,71737,4005,261406,8602,3343065,10429,256890,9793,3086175,14337,852181,1751,266450,6170,31692,2873,234758,5975,585731,6110,38170,2743,547561,5857,4187,null,null,3504,null,null,4946,null,null,2201,null,null,3941,null,null,5784,null,null,8465,null,null,10213,null,null,3235,null,null,9583,null,null,4005,null,null,8602,null,null,10429,null,null,9793,null,null,14337,null,null,1751,null,null,6170,null,null,2873,null,null,5975,null,null,6110,null,null,2743,null,null,5857,null,null,24
6569183,2993,1357280,2946,63035,4455,17662,2595,45373,3916,1294245,5284,167081,8066,1127164,9490,4175832,2674,384740,11373,102993,5496,281747,9181,3791092,11660,310848,11706,3480244,15453,1036071,1969,331215,6370,41852,3360,289363,6740,704856,6858,46161,2785,658695,6347,2993,null,null,2946,null,null,4455,null,null,2595,null,null,3916,null,null,5284,null,null,8066,null,null,9490,null,null,2674,null,null,11373,null,null,5496,null,null,9181,null,null,11660,null,null,11706,null,null,15453,null,null,1969,null,null,6370,null,null,3360,null,null,6740,null,null,6858,null,null,2785,null,null,6347,null,null,25
9698645,3970,2150156,4455,109569,5644,32371,3527,77198,5443,2040587,7081,413432,11696,1627155,13123,5977573,2851,760520,13492,214911,7643,545609,11809,5217053,13110,663683,13422,4553370,17295,1570916,2329,547160,7143,59766,3522,487394,7083,1023756,7632,67682,3643,956074,7788,3970,null,null,4455,null,null,5644,null,null,3527,null,null,5443,null,null,7081,null,null,11696,null,null,13123,null,null,2851,null,null,13492,null,null,7643,null,null,11809,null,null,13110,null,null,13422,null,null,17295,null,null,2329,null,null,7143,null,null,3522,null,null,7083,null,null,7632,null,null,3643,null,null,7788,null,null,26
5394003,2520,1266718,3413,47861,3022,10175,1561,37686,2645,1218857,4590,150451,8429,1068406,8753,3326834,2931,299910,7111,73502,4381,226408,5963,3026924,7911,241139,9271,2785785,11820,800451,2016,250663,5037,25602,2176,225061,4656,549788,5230,32279,2296,517509,5080,2520,null,null,3413,null,null,3022,null,null,1561,null,null,2645,null,null,4590,null,null,8429,null,null,8753,null,null,2931,null,null,7111,null,null,4381,null,null,5963,null,null,7911,null,null,9271,null,null,11820,null,null,2016,null,null,5037,null,null,2176,null,null,4656,null,null,5230,null,null,2296,null,null,5080,null,null,27
2885130,2402,711595,2888,37712,3935,17121,3097,20591,2838,673883,5389,194345,10898,479538,11369,1737035,3149,258056,8433,79532,4988,178524,7976,1478979,8773,258080,10880,1220899,12445,436500,2121,178614,5037,28108,2641,150506,4702,257886,4839,25497,2040,232389,4726,2402,null,null,2888,null,null,3935,null,null,3097,null,null,2838,null,null,5389,null,null,10898,null,null,11369,null,null,3149,null,null,8433,null,null,4988,null,null,7976,null,null,8773,null,null,10880,null,null,12445,null,null,2121,null,null,5037,null,null,2641,null,null,4702,null,null,4839,null,null,2040,null,null,4726,null,null,28
5900028,3895,1361852,4897,60044,4495,18083,2393,41961,3811,1301808,6566,243270,11687,1058538,12750,3600622,4353,466403,10648,136819,6603,329584,10028,3134219,11277,351356,10084,2782863,14764,937554,2903,343616,6684,38879,3067,304737,6719,593938,7347,38372,3155,555566,7309,3895,null,null,4897,null,null,4495,null,null,2393,null,null,3811,null,null,6566,null,null,11687,null,null,12750,null,null,4353,null,null,10648,null,null,6603,null,null,10028,null,null,11277,null,null,10084,null,null,14764,null,null,2903,null,null,6684,null,null,3067,null,null,6719,null,null,7347,null,null,3155,null,null,7309,null,null,29
1015703,1338,224160,2062,9205,1627,2293,805,6912,1487,214955,2594,31525,3791,183430,4310,612097,2055,75836,4515,20364,2544,55472,3737,536261,4788,65461,4576,470800,6050,179446,1104,61900,2583,7127,1194,54773,2400,117546,2839,8868,1376,108678,2928,1338,null,null,2062,null,null,1627,null,null,805,null,null,1487,null,null,2594,null,null,3791,null,null,4310,null,null,2055,null,null,4515,null,null,2544,null,null,3737,null,null,4788,null,null,4576,null,null,6050,null,null,1104,null,null,2583,null,null,1194,null,null,2400,null,null,2839,null,null,1376,null,null,2928,null,null,30
1845666,2180,463863,2309,15587,1944,3295,901,12292,1724,448276,2876,62552,5894,385724,6439,1108629,1992,111659,4427,28353,2640,83306,3996,996970,4983,95799,5308,901171,7107,273174,1407,94117,2597,10695,1243,83422,2872,179057,2732,10707,1584,168350,2811,2180,null,null,2309,null,null,1944,null,null,901,null,null,1724,null,null,2876,null,null,5894,null,null,6439,null,null,1992,null,null,4427,null,null,2640,null,null,3996,null,null,4983,null,null,5308,null,null,7107,null,null,1407,null,null,2597,null,null,1243,null,null,2872,null,null,2732,null,null,1584,null,null,2811,null,null,31
2891212,3438,665164,3459,31349,3782,6288,1687,25061,3595,633815,4735,120586,8927,513229,9269,1788529,1798,198742,8262,45953,3965,152789,7061,1589787,8736,188455,9658,1401332,14289,437519,1289,153685,4403,15060,2183,138625,4443,283834,4688,23078,2406,260756,4778,3438,null,null,3459,null,null,3782,null,null,1687,null,null,3595,null,null,4735,null,null,8927,null,null,9269,null,null,1798,null,null,8262,null,null,3965,null,null,7061,null,null,8736,null,null,9658,null,null,14289,null,null,1289,null,null,4403,null,null,2183,null,null,4443,null,null,4688,null,null,2406,null,null,4778,null,null,32
1289962,1417,255309,1762,12081,2280,2111,950,9970,1879,243228,2959,18030,2892,225198,3781,816695,1615,87056,5386,19493,2969,67563,4617,729639,5488,44652,4402,684987,6850,217958,1193,67653,3258,4575,1076,63078,3363,150305,3061,5428,1136,144877,3420,1417,null,null,1762,null,null,2280,null,null,950,null,null,1879,null,null,2959,null,null,2892,null,null,3781,null,null,1615,null,null,5386,null,null,2969,null,null,4617,null,null,5488,null,null,4402,null,null,6850,null,null,1193,null,null,3258,null,null,1076,null,null,3363,null,null,3061,null,null,1136,null,null,3420,null,null,33
8762222,3129,1961260,3304,62727,5047,12369,2117,50358,4260,1898533,6146,273110,14556,1625423,16729,5468448,2550,434187,14095,96689,6282,337498,11894,5034261,15178,422452,14021,4611809,18868,1332514,1886,428354,7976,50628,3660,377726,8051,904160,7810,60501,3570,843659,8504,3129,null,null,3304,null,null,5047,null,null,2117,null,null,4260,null,null,6146,null,null,14556,null,null,16729,null,null,2550,null,null,14095,null,null,6282,null,null,11894,null,null,15178,null,null,14021,null,null,18868,null,null,1886,null,null,7976,null,null,3660,null,null,8051,null,null,7810,null,null,3570,null,null,8504,null,null,34
2032037,2174,482338,2113,19497,2298,5699,1243,13798,2065,462841,2617,139585,8708,323256,9020,1213044,2430,153492,7207,42478,4204,111014,5927,1059552,7594,177941,8273,881611,10581,336655,1592,135206,4331,18912,1990,116294,4280,201449,4258,19699,2323,181750,4131,2174,null,null,2113,null,null,2298,null,null,1243,null,null,2065,null,null,2617,null,null,8708,null,null,9020,null,null,2430,null,null,7207,null,null,4204,null,null,5927,null,null,7594,null,null,8273,null,null,10581,null,null,1592,null,null,4331,null,null,1990,null,null,4280,null,null,4258,null,null,2323,null,null,4131,null,null,35
19215198,6083,4100325,5469,157847,6416,50066,3930,107781,5569,3942478,8920,797222,18723,3145256,20034,12179324,4615,1100819,19001,323193,10299,777626,15004,11078505,19602,1326930,24402,9751575,29403,2935549,3347,966972,11407,157845,5787,809127,10480,1968577,11491,177144,6680,1791433,11578,6083,null,null,5469,null,null,6416,null,null,3930,null,null,5569,null,null,8920,null,null,18723,null,null,20034,null,null,4615,null,null,19001,null,null,10299,null,null,15004,null,null,19602,null,null,24402,null,null,29403,null,null,3347,null,null,11407,null,null,5787,null,null,10480,null,null,11491,null,null,6680,null,null,11578,null,null,36
9830730,5080,2259252,5416,98751,5373,28324,3108,70427,4672,2160501,8230,461229,17676,1699272,18603,6044825,6906,719097,15163,192385,8806,526712,11620,5325728,14927,696352,17528,4629376,21189,1526653,3763,546882,8897,68583,3789,478299,7860,979771,9571,74184,4286,905587,9788,5080,null,null,5416,null,null,5373,null,null,3108,null,null,4672,null,null,8230,null,null,17676,null,null,18603,null,null,6906,null,null,15163,null,null,8806,null,null,11620,null,null,14927,null,null,17528,null,null,21189,null,null,3763,null,null,8897,null,null,3789,null,null,7860,null,null,9571,null,null,4286,null,null,9788,null,null,37
727056,1918,170455,1803,6240,1076,1126,482,5114,954,164215,1967,20084,2671,144131,3105,452701,1944,42486,3181,9607,1381,32879,3000,410215,3811,39141,4195,371074,5122,103900,965,35566,2063,4010,994,31556,2118,68334,1941,4232,967,64102,2145,1918,null,null,1803,null,null,1076,null,null,482,null,null,954,null,null,1967,null,null,2671,null,null,3105,null,null,1944,null,null,3181,null,null,1381,null,null,3000,null,null,3811,null,null,4195,null,null,5122,null,null,965,null,null,2063,null,null,994,null,null,2118,null,null,1941,null,null,967,null,null,2145,null,null,38
11279066,5096,2558045,5850,124976,6548,43571,4018,81405,4606,2433069,8457,481089,16818,1951980,17277,6905476,4150,844412,13149,255983,8263,588429,12419,6061064,13160,717403,16342,5343661,20210,1815545,3583,640321,9540,72883,4227,567438,8791,1175224,10135,74201,4655,1101023,10447,5096,null,null,5850,null,null,6548,null,null,4018,null,null,4606,null,null,8457,null,null,16818,null,null,17277,null,null,4150,null,null,13149,null,null,8263,null,null,12419,null,null,13160,null,null,16342,null,null,20210,null,null,3583,null,null,9540,null,null,4227,null,null,8791,null,null,10135,null,null,4655,null,null,10447,null,null,39
3800945,2506,945261,2568,44973,2845,15732,2072,29241,2482,900288,3663,200981,8413,699307,9454,2286513,2785,333557,7288,91290,4262,242267,6765,1952956,8088,263487,8165,1689469,10361,569171,2061,239839,4997,26429,1860,213410,5023,329332,5379,22376,1992,306956,5251,2506,null,null,2568,null,null,2845,null,null,2072,null,null,2482,null,null,3663,null,null,8413,null,null,9454,null,null,2785,null,null,7288,null,null,4262,null,null,6765,null,null,8088,null,null,8165,null,null,10361,null,null,2061,null,null,4997,null,null,1860,null,null,5023,null,null,5379,null,null,1992,null,null,5251,null,null,40
4014008,2502,851463,2748,36874,3644,11093,2238,25781,2873,814589,3936,133268,9467,681321,10034,2483837,2898,301372,9481,79996,4720,221376,8168,2182465,9295,260893,10559,1921572,13953,678708,2505,253716,6236,26007,2758,227709,6377,424992,6251,24889,2255,400103,6085,2502,null,null,2748,null,null,3644,null,null,2238,null,null,2873,null,null,3936,null,null,9467,null,null,10034,null,null,2898,null,null,9481,null,null,4720,null,null,8168,null,null,9295,null,null,10559,null,null,13953,null,null,2505,null,null,6236,null,null,2758,null,null,6377,null,null,6251,null,null,2255,null,null,6085,null,null,41
12362508,4164,2624826,4459,137000,5375,44158,3399,92842,4816,2487826,6497,441871,15437,2045955,15502,7597391,3903,902127,15228,258354,8914,643773,12807,6695264,15440,679782,16402,6015482,21549,2140291,3678,740804,9888,82255,4857,658549,9747,1399487,9493,85625,4545,1313862,9785,4164,null,null,4459,null,null,5375,null,null,3399,null,null,4816,null,null,6497,null,null,15437,null,null,15502,null,null,3903,null,null,15228,null,null,8914,null,null,12807,null,null,15440,null,null,16402,null,null,21549,null,null,3678,null,null,9888,null,null,4857,null,null,9747,null,null,9493,null,null,4545,null,null,9785,null,null,42
1013988,922,206562,1059,13624,1918,4039,1133,9585,1654,192938,2327,31067,4127,161871,4439,640911,1487,75542,4502,24355,2436,51187,3912,565369,4689,55168,4828,510201,7486,166515,995,52658,2983,7482,1562,45176,2729,113857,3173,7702,1441,106155,3270,922,null,null,1059,null,null,1918,null,null,1133,null,null,1654,null,null,2327,null,null,4127,null,null,4439,null,null,1487,null,null,4502,null,null,2436,null,null,3912,null,null,4689,null,null,4828,null,null,7486,null,null,995,null,null,2983,null,null,1562,null,null,2729,null,null,3173,null,null,1441,null,null,3270,null,null,44
4801015,3258,1083041,3160,53761,4020,16855,2554,36906,3430,1029280,5459,231740,11832,797540,11134,2905676,3188,386302,12299,98302,6143,288000,10336,2519374,12777,318253,11926,2201121,15869,812298,2200,294371,6897,33842,2408,260529,7361,517927,6967,36296,2256,481631,6983,3258,null,null,3160,null,null,4020,null,null,2554,null,null,3430,null,null,5459,null,null,11832,null,null,11134,null,null,3188,null,null,12299,null,null,6143,null,null,10336,null,null,12777,null,null,11926,null,null,15869,null,null,2200,null,null,6897,null,null,2408,null,null,7361,null,null,6967,null,null,2256,null,null,6983,null,null,45
835929,1090,210420,1610,7920,1425,1825,676,6095,1276,202500,2002,33635,3617,168865,3599,494635,1531,50649,3326,13841,1563,36808,3194,443986,3728,47324,4006,396662,5680,130874,1022,44084,2572,7341,1645,36743,2262,86790,2645,6979,1517,79811,2655,1090,null,null,1610,null,null,1425,null,null,676,null,null,1276,null,null,2002,null,null,3617,null,null,3599,null,null,1531,null,null,3326,null,null,1563,null,null,3194,null,null,3728,null,null,4006,null,null,5680,null,null,1022,null,null,2572,null,null,1645,null,null,2262,null,null,2645,null,null,1517,null,null,2655,null,null,46
6470166,4535,1476765,4878,66151,4351,20470,3095,45681,3374,1410614,7181,313768,13252,1096846,14276,3976974,4459,556324,13017,159047,8225,397277,9973,3420650,14024,438631,11918,2982019,17148,1016427,2922,388829,6058,46157,3464,342672,6665,627598,6927,44430,3413,583168,6834,4535,null,null,4878,null,null,4351,null,null,3095,null,null,3374,null,null,7181,null,null,13252,null,null,14276,null,null,4459,null,null,13017,null,null,8225,null,null,9973,null,null,14024,null,null,11918,null,null,17148,null,null,2922,null,null,6058,null,null,3464,null,null,6665,null,null,6927,null,null,3413,null,null,6834,null,null,47
27177419,7662,7211897,7587,302650,12101,91858,6966,210792,9654,6909247,14844,1527168,30054,5382079,30346,16705415,6834,1647003,24538,399501,13230,1247502,20879,15058412,25171,1900119,33106,13158293,43149,3260107,5022,1261270,13363,172528,7184,1088742,13939,1998837,13816,168915,6801,1829922,14845,7662,null,null,7587,null,null,12101,null,null,6966,null,null,9654,null,null,14844,null,null,30054,null,null,30346,null,null,6834,null,null,24538,null,null,13230,null,null,20879,null,null,25171,null,null,33106,null,null,43149,null,null,5022,null,null,13363,null,null,7184,null,null,13939,null,null,13816,null,null,6801,null,null,14845,null,null,48
2999160,2571,910019,2370,31755,3023,5616,1444,26139,2968,878264,4067,95185,8296,783079,9027,1773181,2360,157839,6664,30805,3018,127034,5997,1615342,6902,153905,9231,1461437,10567,315960,1771,107468,4493,9926,1527,97542,4342,208492,4320,11167,1616,197325,4523,2571,null,null,2370,null,null,3023,null,null,1444,null,null,2968,null,null,4067,null,null,8296,null,null,9027,null,null,2360,null,null,6664,null,null,3018,null,null,5997,null,null,6902,null,null,9231,null,null,10567,null,null,1771,null,null,4493,null,null,1527,null,null,4342,null,null,4320,null,null,1616,null,null,4523,null,null,49
599589,1041,116117,1434,6386,1128,1812,908,4574,922,109731,1608,15355,2447,94376,3025,372663,1356,48619,3541,13044,2215,35575,2670,324044,3684,31467,2981,292577,4259,110809,771,34505,1995,3516,845,30989,1994,76304,2217,6121,1226,70183,2069,1041,null,null,1434,null,null,1128,null,null,908,null,null,922,null,null,1608,null,null,2447,null,null,3025,null,null,1356,null,null,3541,null,null,2215,null,null,2670,null,null,3684,null,null,2981,null,null,4259,null,null,771,null,null,1995,null,null,845,null,null,1994,null,null,2217,null,null,1226,null,null,2069,null,null,50
8083316,5893,1835732,5138,73684,4970,17919,2530,55765,4272,1762048,7257,243898,13458,1518150,13231,5046868,6121,491605,11399,112337,6180,379268,10176,4555263,12179,427381,15364,4127882,18932,1200716,3962,391629,7028,43091,3227,348538,7175,809087,8107,50620,3364,758467,8129,5893,null,null,5138,null,null,4970,null,null,2530,null,null,4272,null,null,7257,null,null,13458,null,null,13231,null,null,6121,null,null,11399,null,null,6180,null,null,10176,null,null,12179,null,null,15364,null,null,18932,null,null,3962,null,null,7028,null,null,3227,null,null,7175,null,null,8107,null,null,3364,null,null,8129,null,null,51
7123388,3780,1604190,3032,61944,5119,12609,2358,49335,4635,1542246,5167,207059,11174,1335187,11952,4460057,4395,492427,12010,125658,7104,366769,10600,3967630,12565,378295,12529,3589335,14381,1059141,2845,377669,7973,39137,3452,338532,7660,681472,8296,41770,3221,639702,8222,3780,null,null,3032,null,null,5119,null,null,2358,null,null,4635,null,null,5167,null,null,11174,null,null,11952,null,null,4395,null,null,12010,null,null,7104,null,null,10600,null,null,12565,null,null,12529,null,null,14381,null,null,2845,null,null,7973,null,null,3452,null,null,7660,null,null,8296,null,null,3221,null,null,8222,null,null,53
1779087,1562,368682,2272,22104,2625,7176,1622,14928,2026,346578,3679,81175,6084,265403,6864,1075067,2274,193153,6884,61715,3916,131438,6406,881914,7062,137078,6904,744836,8555,335338,1692,143952,4092,17474,2264,126478,4211,191386,4176,14409,2005,176977,4353,1562,null,null,2272,null,null,2625,null,null,1622,null,null,2026,null,null,3679,null,null,6084,null,null,6864,null,null,2274,null,null,6884,null,null,3916,null,null,6406,null,null,7062,null,null,6904,null,null,8555,null,null,1692,null,null,4092,null,null,2264,null,null,4211,null,null,4176,null,null,2005,null,null,4353,null,null,54
5625454,3061,1260543,3316,53265,4389,15386,1877,37879,3781,1207278,5228,183094,10814,1024184,11427,3464287,2962,340536,8342,87401,4753,253135,6586,3123751,8811,307218,10569,2816533,12513,900624,2121,286409,4882,29835,2128,256574,4811,614215,5322,38631,2547,575584,5404,3061,null,null,3316,null,null,4389,null,null,1877,null,null,3781,null,null,5228,null,null,10814,null,null,11427,null,null,2962,null,null,8342,null,null,4753,null,null,6586,null,null,8811,null,null,10569,null,null,12513,null,null,2121,null,null,4882,null,null,2128,null,null,4811,null,null,5322,null,null,2547,null,null,5404,null,null,55
569441,1036,138300,1826,6751,1424,1411,562,5340,1276,131549,2105,13956,2508,117593,3200,346006,1878,38876,3219,9091,1817,29785,3046,307130,3394,32964,3382,274166,4008,85135,879,32267,1816,3414,823,28853,1916,52868,1960,3827,1219,49041,2124,1036,null,null,1826,null,null,1424,null,null,562,null,null,1276,null,null,2105,null,null,2508,null,null,3200,null,null,1878,null,null,3219,null,null,1817,null,null,3046,null,null,3394,null,null,3382,null,null,4008,null,null,879,null,null,1816,null,null,823,null,null,1916,null,null,1960,null,null,1219,null,null,2124,null,null,56
