C27002_001E,C27002_001M,C27002_002E,C27002_002M,C27002_003E,C27002_003M,C27002_004E,C27002_004M,C27002_005E,C27002_005M,C27002_006E,C27002_006M,C27002_007E,C27002_007M,C27002_008E,C27002_008M,C27002_009E,C27002_009M,C27002_010E,C27002_010M,C27002_011E,C27002_011M,C27002_012E,C27002_012M,C27002_013E,C27002_013M,C27002_014E,C27002_014M,C27002_015E,C27002_015M,C27002_016E,C27002_016M,C27002_017E,C27002_017M,C27002_018E,C27002_018M,C27002_019E,C27002_019M,C27002_020E,C27002_020M,C27002_021E,C27002_021M,C27002_001M,C27002_001EA,C27002_001MA,C27002_002M,C27002_002EA,C27002_002MA,C27002_003M,C27002_003EA,C27002_003MA,C27002_004M,C27002_004EA,C27002_004MA,C27002_005M,C27002_005EA,C27002_005MA,C27002_006M,C27002_006EA,C27002_006MA,C27002_007M,C27002_007EA,C27002_007MA,C27002_008M,C27002_008EA,C27002_008MA,C27002_009M,C27002_009EA,C27002_009MA,C27002_010M,C27002_010EA,C27002_010MA,C27002_011M,C27002_011EA,C27002_011MA,C27002_012M,C27002_012EA,C27002_012MA,C27002_013M,C27002_013EA,C27002_013MA,C27002_014M,C27002_014EA,C27002_014MA,C27002_015M,C27002_015EA,C27002_015MA,C27002_016M,C27002_016EA,C27002_016MA,C27002_017M,C27002_017EA,C27002_017MA,C27002_018M,C27002_018EA,C27002_018MA,C27002_019M,C27002_019EA,C27002_019MA,C27002_020M,C27002_020EA,C27002_020MA,C27002_021M,C27002_021EA,C27002_021MA,state
1317148,565,642090,2185,130113,1256,86841,3227,43272,3272,398657,1800,289356,5444,109301,5502,113320,1060,72848,2224,40472,2055,675058,2128,124610,1461,79248,3308,45362,3227,414285,1419,309176,4798,105109,4668,136163,902,88947,2741,47216,2607,565,null,null,2185,null,null,1256,null,null,3227,null,null,3272,null,null,1800,null,null,5444,null,null,5502,null,null,1060,null,null,2224,null,null,2055,null,null,2128,null,null,1461,null,null,3308,null,null,3227,null,null,1419,null,null,4798,null,null,4668,null,null,902,null,null,2741,null,null,2607,null,null,23
5918535,2341,2848901,4423,688526,2246,448251,9135,240275,9277,1789931,3399,1396747,10874,393184,10845,370444,1614,268120,4529,102324,4550,3069634,3792,656062,2248,442601,7801,213461,8085,1931835,2704,1516434,11357,415401,10849,481737,1405,334845,4455,146892,4650,2341,null,null,4423,null,null,2246,null,null,9135,null,null,9277,null,null,3399,null,null,10874,null,null,10845,null,null,1614,null,null,4529,null,null,4550,null,null,3792,null,null,2248,null,null,7801,null,null,8085,null,null,2704,null,null,11357,null,null,10849,null,null,1405,null,null,4455,null,null,4650,null,null,24
6736017,1301,3260833,3131,701601,2194,483758,8345,217843,8358,2107594,2249,1642501,13759,465093,13610,451638,1606,308124,4478,143514,4344,3475184,2953,673643,2258,469034,7142,204609,7413,2217108,2023,1693067,12067,524041,12187,584433,1733,378645,5232,205788,5262,1301,null,null,3131,null,null,2194,null,null,8345,null,null,8358,null,null,2249,null,null,13759,null,null,13610,null,null,1606,null,null,4478,null,null,4344,null,null,2953,null,null,2258,null,null,7142,null,null,7413,null,null,2023,null,null,12067,null,null,12187,null,null,1733,null,null,5232,null,null,5262,null,null,25
9818099,823,4807886,3243,1116806,2727,699976,7875,416830,7896,2989223,2822,2218933,11947,770290,11834,701857,1936,522966,4612,178891,4007,5010213,3314,1070748,2664,670087,9228,400661,9199,3070399,2410,2246719,12825,823680,12907,869066,1932,632471,5685,236595,6018,823,null,null,3243,null,null,2727,null,null,7875,null,null,7896,null,null,2822,null,null,11947,null,null,11834,null,null,1936,null,null,4612,null,null,4007,null,null,3314,null,null,2664,null,null,9228,null,null,9199,null,null,2410,null,null,12825,null,null,12907,null,null,1932,null,null,5685,null,null,6018,null,null,26
5462438,681,2714782,3282,659192,2868,465919,6051,193273,6089,1691923,2699,1364080,8170,327843,7595,363667,1921,261110,3848,102557,3949,2747656,3145,627131,2469,448741,6121,178390,6057,1683741,2612,1338110,8048,345631,7864,436784,1702,318010,4048,118774,3780,681,null,null,3282,null,null,2868,null,null,6051,null,null,6089,null,null,2699,null,null,8170,null,null,7595,null,null,1921,null,null,3848,null,null,3949,null,null,3145,null,null,2469,null,null,6121,null,null,6057,null,null,2612,null,null,8048,null,null,7864,null,null,1702,null,null,4048,null,null,3780,null,null,27
2924168,1457,1390748,6126,364215,5144,166748,5919,197467,7468,836180,3983,567279,7505,268901,7123,190353,1710,105125,3809,85228,3919,1533420,6023,356893,4970,164262,6200,192631,6272,930380,3273,625701,8001,304679,8026,246147,1499,129948,4045,116199,4089,1457,null,null,6126,null,null,5144,null,null,5919,null,null,7468,null,null,3983,null,null,7505,null,null,7123,null,null,1710,null,null,3809,null,null,3919,null,null,6023,null,null,4970,null,null,6200,null,null,6272,null,null,3273,null,null,8001,null,null,8026,null,null,1499,null,null,4045,null,null,4089,null,null,28
5977199,1793,2917209,4698,712341,3858,461953,7211,250388,7393,1788539,3686,1367428,10130,421111,9791,416329,2204,251656,5304,164673,4959,3059990,4527,674130,3223,435854,9053,238276,8953,1864635,3548,1434639,9809,429996,9692,521225,2222,312559,5240,208666,4971,1793,null,null,4698,null,null,3858,null,null,7211,null,null,7393,null,null,3686,null,null,10130,null,null,9791,null,null,2204,null,null,5304,null,null,4959,null,null,4527,null,null,3223,null,null,9053,null,null,8953,null,null,3548,null,null,9809,null,null,9692,null,null,2222,null,null,5240,null,null,4971,null,null,29
1027510,634,516287,2719,118804,1865,68973,2999,49831,2980,311018,2416,228057,4515,82961,4769,86465,769,51817,1763,34648,1871,511223,2550,108827,1698,65185,2869,43642,2852,309415,1965,230823,4269,78592,4201,92981,814,57503,1912,35478,1869,634,null,null,2719,null,null,1865,null,null,2999,null,null,2980,null,null,2416,null,null,4515,null,null,4769,null,null,769,null,null,1763,null,null,1871,null,null,2550,null,null,1698,null,null,2869,null,null,2852,null,null,1965,null,null,4269,null,null,4201,null,null,814,null,null,1912,null,null,1869,null,null,30
1877654,1048,931551,3230,241163,2009,165947,3901,75216,3803,567389,2546,461298,5776,106091,4996,122999,1258,82922,1924,40077,1894,946103,3122,231526,2407,157415,3833,74111,4652,564402,1772,460628,5409,103774,5149,150175,1181,99108,2413,51067,2393,1048,null,null,3230,null,null,2009,null,null,3901,null,null,3803,null,null,2546,null,null,5776,null,null,4996,null,null,1258,null,null,1924,null,null,1894,null,null,3122,null,null,2407,null,null,3833,null,null,4652,null,null,1772,null,null,5409,null,null,5149,null,null,1181,null,null,2413,null,null,2393,null,null,31
2905767,1083,1445871,2556,345455,1796,208308,5883,137147,5598,894420,1999,623616,8777,270804,8503,205996,1074,108160,3772,97836,3912,1459896,2420,330980,1838,194428,6371,136552,6369,897393,1657,623757,7723,273636,7822,231523,1033,122916,3533,108607,3479,1083,null,null,2556,null,null,1796,null,null,5883,null,null,5598,null,null,1999,null,null,8777,null,null,8503,null,null,1074,null,null,3772,null,null,3912,null,null,2420,null,null,1838,null,null,6371,null,null,6369,null,null,1657,null,null,7723,null,null,7822,null,null,1033,null,null,3533,null,null,3479,null,null,32
1316467,851,653830,2160,134999,1478,94561,2895,40438,3206,418025,1999,334410,5013,83615,4743,100806,932,68478,2102,32328,2159,662637,2037,124411,1361,88224,2906,36187,2972,421074,1540,339382,4640,81692,4596,117152,1095,82653,2485,34499,2359,851,null,null,2160,null,null,1478,null,null,2895,null,null,3206,null,null,1999,null,null,5013,null,null,4743,null,null,932,null,null,2102,null,null,2159,null,null,2037,null,null,1361,null,null,2906,null,null,2972,null,null,1540,null,null,4640,null,null,4596,null,null,1095,null,null,2485,null,null,2359,null,null,33
8837578,1301,4298033,2553,1010997,1723,680322,9898,330675,9935,2714091,2074,2070911,14645,643180,14572,572945,1716,371693,5137,201252,5258,4539545,2661,968951,1704,650181,8609,318770,8420,2811025,1855,2145151,11714,665874,11466,759569,1741,469324,5841,290245,5807,1301,null,null,2553,null,null,1723,null,null,9898,null,null,9935,null,null,2074,null,null,14645,null,null,14572,null,null,1716,null,null,5137,null,null,5258,null,null,2661,null,null,1704,null,null,8609,null,null,8420,null,null,1855,null,null,11714,null,null,11466,null,null,1741,null,null,5841,null,null,5807,null,null,34
2046001,1490,1001992,3542,249200,2743,105665,5620,143535,5722,599162,2535,359900,7585,239262,7691,153630,1203,84237,2666,69393,2900,1044009,3179,239398,3046,95631,5155,143767,4984,621586,2039,379399,7423,242187,7372,183025,1255,101996,3097,81029,2878,1490,null,null,3542,null,null,2743,null,null,5620,null,null,5722,null,null,2535,null,null,7585,null,null,7691,null,null,1203,null,null,2666,null,null,2900,null,null,3179,null,null,3046,null,null,5155,null,null,4984,null,null,2039,null,null,7423,null,null,7372,null,null,1255,null,null,3097,null,null,2878,null,null,35
19505596,2238,9425360,5742,2129705,3667,1299153,13367,830552,12972,6034649,5015,4250372,19855,1784277,19299,1261006,2772,768080,7117,492926,7093,10080236,5354,2041081,3517,1237935,14750,803146,15248,6364612,3572,4487139,19181,1877473,18897,1674543,3212,950407,9556,724136,8673,2238,null,null,5742,null,null,3667,null,null,13367,null,null,12972,null,null,5015,null,null,19855,null,null,19299,null,null,2772,null,null,7117,null,null,7093,null,null,5354,null,null,3517,null,null,14750,null,null,15248,null,null,3572,null,null,19181,null,null,18897,null,null,3212,null,null,9556,null,null,8673,null,null,36
9957830,4137,4788349,8556,1173844,5856,650759,10316,523085,10621,2943078,6220,2152957,13026,790121,12788,671427,2855,420571,6937,250856,6499,5169481,7270,1118639,5577,621221,10992,497418,11322,3195616,4411,2345234,16058,850382,15920,855226,2835,536496,7507,318730,7154,4137,null,null,8556,null,null,5856,null,null,10316,null,null,10621,null,null,6220,null,null,13026,null,null,12788,null,null,2855,null,null,6937,null,null,6499,null,null,7270,null,null,5577,null,null,10992,null,null,11322,null,null,4411,null,null,16058,null,null,15920,null,null,2835,null,null,7507,null,null,7154,null,null,37
741486,1317,379672,2429,90903,1632,68880,2134,22023,1934,241061,2438,200081,3764,40980,3372,47708,656,35922,1110,11786,1078,361814,2363,83227,1472,62342,2113,20885,2147,222395,1872,186816,3802,35579,3394,56192,923,42858,1414,13334,1171,1317,null,null,2429,null,null,1632,null,null,2134,null,null,1934,null,null,2438,null,null,3764,null,null,3372,null,null,656,null,null,1110,null,null,1078,null,null,2363,null,null,1472,null,null,2113,null,null,2147,null,null,1872,null,null,3802,null,null,3394,null,null,923,null,null,1414,null,null,1171,null,null,38
11439848,1446,5582138,5733,1329348,4633,833257,12169,496091,12331,3452097,3946,2574572,14221,877525,13787,800693,2673,505404,6314,295289,6322,5857710,5664,1276649,4256,796724,11403,479925,11180,3566209,3481,2606406,15758,959803,15493,1014852,2690,636263,7397,378589,7601,1446,null,null,5733,null,null,4633,null,null,12169,null,null,12331,null,null,3946,null,null,14221,null,null,13787,null,null,2673,null,null,6314,null,null,6322,null,null,5664,null,null,4256,null,null,11403,null,null,11180,null,null,3481,null,null,15758,null,null,15493,null,null,2690,null,null,7397,null,null,7601,null,null,39
3845697,1477,1885747,3811,493514,2353,260640,5979,232874,5659,1139271,3055,791172,7495,348099,7010,252962,1600,158632,2857,94330,2960,1959950,3681,466336,2263,233666,5723,232670,5714,1177405,2786,820533,6565,356872,6541,316209,2153,196343,3202,119866,3512,1477,null,null,3811,null,null,2353,null,null,5979,null,null,5659,null,null,3055,null,null,7495,null,null,7010,null,null,1600,null,null,2857,null,null,2960,null,null,3681,null,null,2263,null,null,5723,null,null,5714,null,null,2786,null,null,6565,null,null,6541,null,null,2153,null,null,3202,null,null,3512,null,null,40
4054353,734,1997545,3905,443075,3065,273412,7476,169663,7263,1244168,3131,899178,9787,344990,9317,310302,1911,193626,4222,116676,4145,2056808,3920,423510,2873,254848,6115,168662,5459,1264892,2548,910676,9434,354216,9645,368406,1956,236427,4217,131979,4400,734,null,null,3905,null,null,3065,null,null,7476,null,null,7263,null,null,3131,null,null,9787,null,null,9317,null,null,1911,null,null,4222,null,null,4145,null,null,3920,null,null,2873,null,null,6115,null,null,5459,null,null,2548,null,null,9434,null,null,9645,null,null,1956,null,null,4217,null,null,4400,null,null,41
12579422,1164,6127149,5383,1363121,3642,867552,11397,495569,11967,3826193,3306,2977718,17112,848475,16608,937835,2689,649319,6853,288516,6926,6452273,5483,1303580,3685,822250,12265,481330,11716,3946237,3316,3037447,14234,908790,14694,1202456,3029,810932,7356,391524,7852,1164,null,null,5383,null,null,3642,null,null,11397,null,null,11967,null,null,3306,null,null,17112,null,null,16608,null,null,2689,null,null,6853,null,null,6926,null,null,5483,null,null,3685,null,null,12265,null,null,11716,null,null,3316,null,null,14234,null,null,14694,null,null,3029,null,null,7356,null,null,7852,null,null,42
1040259,649,502450,1850,106216,1346,70348,2789,35868,2931,323458,1212,244960,4942,78498,4871,72776,772,46079,1937,26697,1933,537809,1946,102052,1283,68410,3253,33642,3277,342018,1368,259455,4207,82563,4195,93739,1058,56375,2254,37364,2263,649,null,null,1850,null,null,1346,null,null,2789,null,null,2931,null,null,1212,null,null,4942,null,null,4871,null,null,772,null,null,1937,null,null,1933,null,null,1946,null,null,1283,null,null,3253,null,null,3277,null,null,1368,null,null,4207,null,null,4195,null,null,1058,null,null,2254,null,null,2263,null,null,44
4861188,2481,2330593,5304,560218,4188,306936,7770,253282,8151,1409626,3318,1009975,9035,399651,9456,360749,1724,227253,5034,133496,4846,2530595,5018,537167,4373,298020,7304,239147,7164,1541879,2794,1119859,11091,422020,10764,451549,1983,279610,4526,171939,4694,2481,null,null,5304,null,null,4188,null,null,7770,null,null,8151,null,null,3318,null,null,9035,null,null,9456,null,null,1724,null,null,5034,null,null,4846,null,null,5018,null,null,4373,null,null,7304,null,null,7164,null,null,2794,null,null,11091,null,null,10764,null,null,1983,null,null,4526,null,null,4694,null,null,45
848774,457,425393,2188,110043,1566,71598,2469,38445,2676,255732,1847,199988,3159,55744,3190,59618,551,38765,1582,20853,1512,423381,2123,102938,1683,67427,3124,35511,3162,249187,1628,200189,3244,48998,3245,71256,1086,45476,1809,25780,1960,457,null,null,2188,null,null,1566,null,null,2469,null,null,2676,null,null,1847,null,null,3159,null,null,3190,null,null,551,null,null,1582,null,null,1512,null,null,2123,null,null,1683,null,null,3124,null,null,3162,null,null,1628,null,null,3244,null,null,3245,null,null,1086,null,null,1809,null,null,1960,null,null,46
6546914,2577,3172185,5525,772356,4609,445699,10166,326657,9711,1948776,4505,1393751,11787,555025,10861,451053,2145,269205,4315,181848,4100,3374729,5293,728546,4659,413778,8756,314768,9019,2080809,3104,1486221,12190,594588,11462,565374,2149,329914,4914,235460,5035,2577,null,null,5525,null,null,4609,null,null,10166,null,null,9711,null,null,4505,null,null,11787,null,null,10861,null,null,2145,null,null,4315,null,null,4100,null,null,5293,null,null,4659,null,null,8756,null,null,9019,null,null,3104,null,null,12190,null,null,11462,null,null,2149,null,null,4914,null,null,5035,null,null,47
27386023,4419,13462702,10096,3716279,8138,1915198,25674,1801081,26439,8293349,7267,5712086,28733,2581263,28926,1453074,3764,811414,9791,641660,9855,13923321,10330,3565754,8081,1862221,22135,1703533,22587,8550534,6568,5916345,28779,2634189,29113,1807033,4186,973100,11212,833933,10980,4419,null,null,10096,null,null,8138,null,null,25674,null,null,26439,null,null,7267,null,null,28733,null,null,28926,null,null,3764,null,null,9791,null,null,9855,null,null,10330,null,null,8081,null,null,22135,null,null,22587,null,null,6568,null,null,28779,null,null,29113,null,null,4186,null,null,11212,null,null,10980,null,null,48
3024767,1289,1517087,2861,472465,1986,365496,5493,106969,5811,899378,2880,735500,7914,163878,7829,145244,1216,93609,2403,51635,2604,1507680,2816,446506,1844,346382,5590,100124,5642,890458,2188,732450,6516,158008,6077,170716,1356,105581,2726,65135,2932,1289,null,null,2861,null,null,1986,null,null,5493,null,null,5811,null,null,2880,null,null,7914,null,null,7829,null,null,1216,null,null,2403,null,null,2604,null,null,2816,null,null,1844,null,null,5590,null,null,5642,null,null,2188,null,null,6516,null,null,6077,null,null,1356,null,null,2726,null,null,2932,null,null,49
618622,345,304849,1400,61071,855,33800,2437,27271,2643,192982,1381,139954,3436,53028,3552,50796,584,33753,1441,17043,1283,313773,1356,57280,984,32584,1895,24696,1807,196480,1192,143103,3371,53377,3158,60013,764,38627,1479,21386,1510,345,null,null,1400,null,null,855,null,null,2437,null,null,2643,null,null,1381,null,null,3436,null,null,3552,null,null,584,null,null,1441,null,null,1283,null,null,1356,null,null,984,null,null,1895,null,null,1807,null,null,1192,null,null,3371,null,null,3158,null,null,764,null,null,1479,null,null,1510,null,null,50
8199576,4534,3970742,7594,953199,4908,681255,9865,271944,8981,2485203,6048,1991154,13995,494049,13574,532340,2770,377434,4622,154906,4519,4228834,6700,911653,5388,637383,9262,274270,8839,2648805,4585,2135921,12842,512884,12201,668376,2782,458361,5846,210015,5666,4534,null,null,7594,null,null,4908,null,null,9865,null,null,8981,null,null,6048,null,null,13995,null,null,13574,null,null,2770,null,null,4622,null,null,4519,null,null,6700,null,null,5388,null,null,9262,null,null,8839,null,null,4585,null,null,12842,null,null,12201,null,null,2782,null,null,5846,null,null,5666,null,null,51
7184110,3147,3559388,4229,831855,3266,522992,9203,308863,9033,2244366,4113,1701209,11692,543157,10657,483167,1718,319854,5119,163313,5106,3624722,3693,795449,3184,497713,8976,297736,9029,2253282,2955,1711727,10832,541555,10859,575991,2519,376918,5417,199073,5052,3147,null,null,4229,null,null,3266,null,null,9203,null,null,9033,null,null,4113,null,null,11692,null,null,10657,null,null,1718,null,null,5119,null,null,5106,null,null,3693,null,null,3184,null,null,8976,null,null,9029,null,null,2955,null,null,10832,null,null,10859,null,null,2519,null,null,5417,null,null,5052,null,null,53
1802572,374,882605,3316,190028,2438,98934,4591,91094,4633,539776,2186,351430,6910,188346,7058,152801,1178,96566,2894,56235,2683,919967,3267,185762,2549,98008,4417,87754,4392,551668,1968,360607,6572,191061,6471,182537,1279,117659,3088,64878,3056,374,null,null,3316,null,null,2438,null,null,4591,null,null,4633,null,null,2186,null,null,6910,null,null,7058,null,null,1178,null,null,2894,null,null,2683,null,null,3267,null,null,2549,null,null,4417,null,null,4392,null,null,1968,null,null,6572,null,null,6471,null,null,1279,null,null,3088,null,null,3056,null,null,54
5706681,824,2823539,3726,655790,3023,452128,5935,203662,6179,1758058,2839,1418587,8016,339471,7867,409691,1569,265748,3830,143943,3895,2883142,3657,627749,2845,428143,6669,199606,6869,1764460,2750,1408687,9113,355773,8913,490933,1839,320387,4430,170546,3994,824,null,null,3726,null,null,3023,null,null,5935,null,null,6179,null,null,2839,null,null,8016,null,null,7867,null,null,1569,null,null,3830,null,null,3895,null,null,3657,null,null,2845,null,null,6669,null,null,6869,null,null,2750,null,null,9113,null,null,8913,null,null,1839,null,null,4430,null,null,3994,null,null,55
576027,635,291957,2128,71894,1890,51021,3218,20873,2764,179602,1723,137426,3484,42176,3338,40461,575,27422,1385,13039,1331,284070,2143,68570,1776,48157,2665,20413,2887,170826,1471,133596,2868,37230,2932,44674,774,29063,1603,15611,1593,635,null,null,2128,null,null,1890,null,null,3218,null,null,2764,null,null,1723,null,null,3484,null,null,3338,null,null,575,null,null,1385,null,null,1331,null,null,2143,null,null,1776,null,null,2665,null,null,2887,null,null,1471,null,null,2868,null,null,2932,null,null,774,null,null,1603,null,null,1593,null,null,56
3384148,818,1606058,3603,358427,3253,132147,6690,226280,6902,969460,1033,419189,10217,550271,10094,278171,654,76388,3612,201783,3589,1778090,3542,337193,3243,126791,6294,210402,6595,1079595,781,476374,9677,603221,9681,361302,719,100159,4231,261143,4266,818,null,null,3603,null,null,3253,null,null,6690,null,null,6902,null,null,1033,null,null,10217,null,null,10094,null,null,654,null,null,3612,null,null,3589,null,null,3542,null,null,3243,null,null,6294,null,null,6595,null,null,781,null,null,9677,null,null,9681,null,null,719,null,null,4231,null,null,4266,null,null,72
4782529,1623,2295925,5819,564204,4827,316497,7166,247707,7183,1400998,4297,1036857,9954,364141,9956,330723,2379,215870,4407,114853,4524,2486604,5810,533848,5053,287115,8025,246733,8870,1520505,3516,1123827,10664,396678,10191,432251,2254,269071,5175,163180,4819,1623,null,null,5819,null,null,4827,null,null,7166,null,null,7183,null,null,4297,null,null,9954,null,null,9956,null,null,2379,null,null,4407,null,null,4524,null,null,5810,null,null,5053,null,null,8025,null,null,8870,null,null,3516,null,null,10664,null,null,10191,null,null,2254,null,null,5175,null,null,4819,null,null,01
