B13016_001E,B13016_001M,B13016_002E,B13016_002M,B13016_003E,B13016_003M,B13016_004E,B13016_004M,B13016_005E,B13016_005M,B13016_006E,B13016_006M,B13016_007E,B13016_007M,B13016_008E,B13016_008M,B13016_009E,B13016_009M,B13016_010E,B13016_010M,B13016_011E,B13016_011M,B13016_012E,B13016_012M,B13016_013E,B13016_013M,B13016_014E,B13016_014M,B13016_015E,B13016_015M,B13016_016E,B13016_016M,B13016_017E,B13016_017M,B13016_001M,B13016_001EA,B13016_001MA,B13016_002M,B13016_002EA,B13016_002MA,B13016_003M,B13016_003EA,B13016_003MA,B13016_004M,B13016_004EA,B13016_004MA,B13016_005M,B13016_005EA,B13016_005MA,B13016_006M,B13016_006EA,B13016_006MA,B13016_007M,B13016_007EA,B13016_007MA,B13016_008M,B13016_008EA,B13016_008MA,B13016_009M,B13016_009EA,B13016_009MA,B13016_010M,B13016_010EA,B13016_010MA,B13016_011M,B13016_011EA,B13016_011MA,B13016_012M,B13016_012EA,B13016_012MA,B13016_013M,B13016_013EA,B13016_013MA,B13016_014M,B13016_014EA,B13016_014MA,B13016_015M,B13016_015EA,B13016_015MA,B13016_016M,B13016_016EA,B13016_016MA,B13016_017M,B13016_017EA,B13016_017MA,state
288602,2037,12952,1828,257,216,1859,799,4260,1144,4352,985,1456,572,533,481,235,198,275650,2944,40068,1295,33975,1305,35498,1448,35010,1356,36939,2279,38229,2460,55931,1653,2037,null,null,1828,null,null,216,null,null,799,null,null,1144,null,null,985,null,null,572,null,null,481,null,null,198,null,null,2944,null,null,1295,null,null,1305,null,null,1448,null,null,1356,null,null,2279,null,null,2460,null,null,1653,null,null,23
1453193,3476,74020,4691,2288,760,10990,1852,18280,2363,21040,2137,14649,1979,5012,1139,1761,678,1379173,5526,186182,2741,183672,2667,191044,2977,190039,2502,189032,6114,184123,5849,255081,3440,3476,null,null,4691,null,null,760,null,null,1852,null,null,2363,null,null,2137,null,null,1979,null,null,1139,null,null,678,null,null,5526,null,null,2741,null,null,2667,null,null,2977,null,null,2502,null,null,6114,null,null,5849,null,null,3440,null,null,24
1659468,3817,73911,4633,1145,596,8098,1903,15648,1836,26277,2621,16259,2291,5305,974,1179,569,1585557,6429,228965,2587,239721,3012,225667,2467,207313,2970,194626,5246,206401,5579,282864,3180,3817,null,null,4633,null,null,596,null,null,1903,null,null,1836,null,null,2621,null,null,2291,null,null,974,null,null,569,null,null,6429,null,null,2587,null,null,3012,null,null,2467,null,null,2970,null,null,5246,null,null,5579,null,null,3180,null,null,25
2274064,4536,120163,5811,5414,1109,24060,2319,35927,3130,35042,2664,15362,1786,3079,819,1279,399,2153901,6771,324480,2954,318031,3135,286955,3291,261149,3128,278600,6013,288548,6456,396138,3485,4536,null,null,5811,null,null,1109,null,null,2319,null,null,3130,null,null,2664,null,null,1786,null,null,819,null,null,399,null,null,6771,null,null,2954,null,null,3135,null,null,3291,null,null,3128,null,null,6013,null,null,6456,null,null,3485,null,null,26
1262425,4399,69156,3516,1310,574,10139,1356,18373,2109,25218,2113,10745,1350,2843,820,528,292,1193269,5152,173303,2543,168923,2481,158615,3211,163437,2434,165864,4081,154677,4067,208450,2815,4399,null,null,3516,null,null,574,null,null,1356,null,null,2109,null,null,2113,null,null,1350,null,null,820,null,null,292,null,null,5152,null,null,2543,null,null,2481,null,null,3211,null,null,2434,null,null,4081,null,null,4067,null,null,2815,null,null,27
714223,5643,37566,3262,2233,950,10616,2031,10727,1888,8309,1659,4496,1203,802,509,383,254,676657,6353,106734,4679,92008,3820,87482,3132,89345,3315,95149,5206,94858,4543,111081,3006,5643,null,null,3262,null,null,950,null,null,2031,null,null,1888,null,null,1659,null,null,1203,null,null,509,null,null,254,null,null,6353,null,null,4679,null,null,3820,null,null,3132,null,null,3315,null,null,5206,null,null,4543,null,null,3006,null,null,28
1401746,4501,75581,4899,2777,772,16392,2382,25484,2588,19601,1900,8807,1619,2000,711,520,452,1326165,6805,200591,3695,179073,3876,179041,3158,176026,2634,185341,5701,176299,6293,229794,3463,4501,null,null,4899,null,null,772,null,null,2382,null,null,2588,null,null,1900,null,null,1619,null,null,711,null,null,452,null,null,6805,null,null,3695,null,null,3876,null,null,3158,null,null,2634,null,null,5701,null,null,6293,null,null,3463,null,null,29
223050,2065,10625,1710,456,326,1705,651,3330,928,2654,764,1671,701,603,383,206,194,212425,2614,30757,1602,33629,1747,26584,1285,29968,1447,28071,1882,26660,1810,36756,1489,2065,null,null,1710,null,null,326,null,null,651,null,null,928,null,null,764,null,null,701,null,null,383,null,null,194,null,null,2614,null,null,1602,null,null,1747,null,null,1285,null,null,1447,null,null,1882,null,null,1810,null,null,1489,null,null,30
432394,2566,26962,1973,681,344,4592,1055,7580,1235,8936,1214,4037,914,850,320,286,255,405432,3183,63158,1528,61438,1771,51644,1504,55712,1521,56438,2974,53854,2814,63188,1511,2566,null,null,1973,null,null,344,null,null,1055,null,null,1235,null,null,1214,null,null,914,null,null,320,null,null,255,null,null,3183,null,null,1528,null,null,1771,null,null,1504,null,null,1521,null,null,2974,null,null,2814,null,null,1511,null,null,31
696856,2591,34172,3010,1623,769,5243,1310,9369,1637,9102,1496,6047,1314,2249,831,539,422,662684,4165,85849,2009,85568,1839,96351,2045,93625,1967,92438,3616,92494,3737,116359,2445,2591,null,null,3010,null,null,769,null,null,1310,null,null,1637,null,null,1496,null,null,1314,null,null,831,null,null,422,null,null,4165,null,null,2009,null,null,1839,null,null,2045,null,null,1967,null,null,3616,null,null,3737,null,null,2445,null,null,32
297535,2115,14643,1917,366,269,2191,726,3849,935,4758,1026,3130,944,275,246,74,91,282892,3008,41422,1273,40805,1334,35077,1527,34133,1477,37022,2424,37036,2358,57397,1554,2115,null,null,1917,null,null,269,null,null,726,null,null,935,null,null,1026,null,null,944,null,null,246,null,null,91,null,null,3008,null,null,1273,null,null,1334,null,null,1527,null,null,1477,null,null,2424,null,null,2358,null,null,1554,null,null,33
2098898,3659,96916,5299,1034,396,10322,2131,21642,2295,33119,2896,22134,2103,7096,1582,1569,605,2001982,5912,275346,2337,266396,2897,261402,2532,256805,3100,282570,5955,270539,5828,388924,3305,3659,null,null,5299,null,null,396,null,null,2131,null,null,2295,null,null,2896,null,null,2103,null,null,1582,null,null,605,null,null,5912,null,null,2337,null,null,2897,null,null,2532,null,null,3100,null,null,5955,null,null,5828,null,null,3305,null,null,34
468325,3261,23853,3043,1457,568,5259,1391,7738,1561,5810,1382,2666,956,702,482,221,165,444472,4375,67923,2383,62730,3282,59131,2003,59977,2243,60583,3285,60234,3229,73894,2737,3261,null,null,3043,null,null,568,null,null,1391,null,null,1561,null,null,1382,null,null,956,null,null,482,null,null,165,null,null,4375,null,null,2383,null,null,3282,null,null,2003,null,null,2243,null,null,3285,null,null,3229,null,null,2737,null,null,35
4821206,7002,225830,7879,6255,1236,30820,2947,55736,3862,66090,4135,47599,3368,14802,2007,4528,1134,4595376,9859,606613,3882,658611,5048,694742,4195,630561,4707,602507,10067,589428,9927,812914,6248,7002,null,null,7879,null,null,1236,null,null,2947,null,null,3862,null,null,4135,null,null,3368,null,null,2007,null,null,1134,null,null,9859,null,null,3882,null,null,5048,null,null,4195,null,null,4707,null,null,10067,null,null,9927,null,null,6248,null,null,36
2438529,6523,120067,5431,5930,1511,23819,3027,34840,2962,30900,2522,17167,1882,5472,1399,1939,714,2318462,8922,327852,5498,310196,6220,311440,5157,298567,4755,318546,8524,329542,7930,422319,5306,6523,null,null,5431,null,null,1511,null,null,3027,null,null,2962,null,null,2522,null,null,1882,null,null,1399,null,null,714,null,null,8922,null,null,5498,null,null,6220,null,null,5157,null,null,4755,null,null,8524,null,null,7930,null,null,5306,null,null,37
170161,1892,11633,1852,246,181,3119,1056,3301,905,3444,1050,1218,550,305,345,0,155,158528,2628,24177,1499,26882,1891,24401,1676,22406,1163,20720,1881,17750,1733,22192,840,1892,null,null,1852,null,null,181,null,null,1056,null,null,905,null,null,1050,null,null,550,null,null,345,null,null,155,null,null,2628,null,null,1499,null,null,1891,null,null,1676,null,null,1163,null,null,1881,null,null,1733,null,null,840,null,null,38
2647918,4954,145033,4740,6182,1408,30511,2881,45274,3464,37206,2798,19346,2376,4461,913,2053,553,2502885,7476,368887,3835,350530,4804,337723,3768,325803,3337,338651,6973,331371,7087,449920,4219,4954,null,null,4740,null,null,1408,null,null,2881,null,null,3464,null,null,2798,null,null,2376,null,null,913,null,null,553,null,null,7476,null,null,3835,null,null,4804,null,null,3768,null,null,3337,null,null,6973,null,null,7087,null,null,4219,null,null,39
906820,2916,53821,3268,2868,740,13755,1481,15380,1838,12494,1630,7301,1499,1650,730,373,206,852999,4124,124698,2675,120262,2558,120516,2530,119321,2525,113664,3377,114765,3674,139773,2062,2916,null,null,3268,null,null,740,null,null,1481,null,null,1838,null,null,1630,null,null,1499,null,null,730,null,null,206,null,null,4124,null,null,2675,null,null,2558,null,null,2530,null,null,2525,null,null,3377,null,null,3674,null,null,2062,null,null,40
956894,3490,42136,3199,1150,503,5795,1248,11723,1886,12331,1615,8111,1155,2181,628,845,410,914758,4224,122967,2774,124115,2789,127540,2175,131711,2700,137063,4934,116335,4626,155027,3087,3490,null,null,3199,null,null,503,null,null,1248,null,null,1886,null,null,1615,null,null,1155,null,null,628,null,null,410,null,null,4224,null,null,2774,null,null,2789,null,null,2175,null,null,2700,null,null,4934,null,null,4626,null,null,3087,null,null,41
2893433,5506,144768,5686,4061,1043,23442,2829,41775,2767,42962,2788,24418,2256,5939,1185,2171,672,2748665,7916,404131,3495,383381,4223,382568,3633,356600,3219,355599,6564,357241,5997,509145,4487,5506,null,null,5686,null,null,1043,null,null,2829,null,null,2767,null,null,2788,null,null,2256,null,null,1185,null,null,672,null,null,7916,null,null,3495,null,null,4223,null,null,3633,null,null,3219,null,null,6564,null,null,5997,null,null,4487,null,null,42
253564,1690,11348,1978,196,271,2100,941,3303,1034,3261,1155,1548,560,679,484,261,231,242216,2766,37171,1158,36492,1456,33502,1169,30130,1218,28742,2250,31361,2124,44818,1582,1690,null,null,1978,null,null,271,null,null,941,null,null,1034,null,null,1155,null,null,560,null,null,484,null,null,231,null,null,2766,null,null,1158,null,null,1456,null,null,1169,null,null,1218,null,null,2250,null,null,2124,null,null,1582,null,null,44
1160103,4146,60080,3896,1530,572,12611,2030,19004,2831,16733,1891,7159,1568,2219,884,824,466,1100023,5849,160137,4324,147176,3889,152660,3366,140214,3481,157163,4477,147999,3972,194674,3406,4146,null,null,3896,null,null,572,null,null,2030,null,null,2831,null,null,1891,null,null,1568,null,null,884,null,null,466,null,null,5849,null,null,4324,null,null,3889,null,null,3366,null,null,3481,null,null,4477,null,null,3972,null,null,3406,null,null,45
186535,2009,13050,1417,363,227,2631,913,4048,747,4070,837,1407,593,439,402,92,107,173485,2542,27030,1620,26145,1735,22793,1156,22112,1174,24083,1750,21770,1572,29552,1469,2009,null,null,1417,null,null,227,null,null,913,null,null,747,null,null,837,null,null,593,null,null,402,null,null,107,null,null,2542,null,null,1620,null,null,1735,null,null,1156,null,null,1174,null,null,1750,null,null,1572,null,null,1469,null,null,46
1565337,4447,78019,4859,3578,1064,17341,2308,22359,2492,21635,2129,8898,1372,3324,1011,884,382,1487318,6394,204447,3967,202983,4221,209044,3533,192952,2911,205864,6029,208318,6437,263710,3672,4447,null,null,4859,null,null,1064,null,null,2308,null,null,2492,null,null,2129,null,null,1372,null,null,1011,null,null,382,null,null,6394,null,null,3967,null,null,4221,null,null,3533,null,null,2911,null,null,6029,null,null,6437,null,null,3672,null,null,47
6889422,8312,403366,14265,21939,2682,83583,6365,114096,6120,103655,5968,56243,4022,17415,2373,6435,1435,6486056,16511,950016,6705,881254,8226,891848,7658,898306,7923,893133,11809,909907,11214,1061592,6988,8312,null,null,14265,null,null,2682,null,null,6365,null,null,6120,null,null,5968,null,null,4022,null,null,2373,null,null,1435,null,null,16511,null,null,6705,null,null,8226,null,null,7658,null,null,7923,null,null,11809,null,null,11214,null,null,6988,null,null,48
757168,2744,52956,4044,1570,830,9628,1491,15284,1614,16407,2063,7482,1215,2185,931,400,443,704212,4935,117036,2233,113118,2658,94308,1834,94716,2544,102723,3865,88294,4108,94017,2187,2744,null,null,4044,null,null,830,null,null,1491,null,null,1614,null,null,2063,null,null,1215,null,null,931,null,null,443,null,null,4935,null,null,2233,null,null,2658,null,null,1834,null,null,2544,null,null,3865,null,null,4108,null,null,2187,null,null,49
139057,1303,5712,1053,73,110,1019,462,1456,565,1557,599,1050,506,312,184,245,189,133345,1808,19856,1009,21554,1089,16929,1086,15918,790,16814,1427,17178,1543,25096,944,1303,null,null,1053,null,null,110,null,null,462,null,null,565,null,null,599,null,null,506,null,null,184,null,null,189,null,null,1808,null,null,1009,null,null,1089,null,null,1086,null,null,790,null,null,1427,null,null,1543,null,null,944,null,null,50
2024162,6376,100200,5723,4267,1159,14584,2044,27798,2371,27888,2675,18844,2211,5050,1087,1769,797,1923962,8197,270125,6285,260989,6090,261186,3654,258388,3771,260161,6159,265427,6448,347686,4632,6376,null,null,5723,null,null,1159,null,null,2044,null,null,2371,null,null,2675,null,null,2211,null,null,1087,null,null,797,null,null,8197,null,null,6285,null,null,6090,null,null,3654,null,null,3771,null,null,6159,null,null,6448,null,null,4632,null,null,51
1720836,4664,90150,5401,2191,721,14923,2412,25032,2466,27015,2506,16788,1848,2671,866,1530,532,1630686,7512,219399,3010,214907,3746,239679,3141,228352,3022,234455,5441,214138,5467,279756,4064,4664,null,null,5401,null,null,721,null,null,2412,null,null,2466,null,null,2506,null,null,1848,null,null,866,null,null,532,null,null,7512,null,null,3010,null,null,3746,null,null,3141,null,null,3022,null,null,5441,null,null,5467,null,null,4064,null,null,53
399641,2536,21550,2719,721,371,5262,1338,7461,1714,5891,1204,1529,589,530,301,156,163,378091,3360,55378,2856,48820,2711,48335,1928,46445,1644,51756,2608,56701,2688,70656,1718,2536,null,null,2719,null,null,371,null,null,1338,null,null,1714,null,null,1204,null,null,589,null,null,301,null,null,163,null,null,3360,null,null,2856,null,null,2711,null,null,1928,null,null,1644,null,null,2608,null,null,2688,null,null,1718,null,null,54
1303163,3979,70306,3550,1313,570,14273,1856,18785,1863,24436,1826,8598,1029,2331,745,570,305,1232857,5137,185689,2468,183986,2991,155631,2440,157976,2608,166994,3535,158097,4025,224484,3114,3979,null,null,3550,null,null,570,null,null,1856,null,null,1863,null,null,1826,null,null,1029,null,null,745,null,null,305,null,null,5137,null,null,2468,null,null,2991,null,null,2440,null,null,2608,null,null,3535,null,null,4025,null,null,3114,null,null,55
128783,2100,7386,1260,311,241,1094,507,2613,801,2310,750,903,480,155,175,0,197,121397,2555,18690,1592,16133,1252,17151,1157,17178,1103,17887,1561,16239,1981,18119,1277,2100,null,null,1260,null,null,241,null,null,507,null,null,801,null,null,750,null,null,480,null,null,175,null,null,197,null,null,2555,null,null,1592,null,null,1252,null,null,1157,null,null,1103,null,null,1561,null,null,1981,null,null,1277,null,null,56
817807,3370,28556,2806,3195,908,7039,1282,7081,1431,5050,1078,4687,1464,1058,575,446,330,789251,4514,110951,4110,115175,3057,102988,2156,96041,2352,111940,4861,114174,5148,137982,2748,3370,null,null,2806,null,null,908,null,null,1282,null,null,1431,null,null,1078,null,null,1464,null,null,575,null,null,330,null,null,4514,null,null,4110,null,null,3057,null,null,2156,null,null,2352,null,null,4861,null,null,5148,null,null,2748,null,null,72
1146916,4241,57191,4183,3100,860,14448,1909,17646,2076,13386,2010,7026,1496,982,545,603,403,1089725,6035,159921,4113,149406,3661,146351,3536,140743,3594,148024,4896,151046,5464,194234,3698,4241,null,null,4183,null,null,860,null,null,1909,null,null,2076,null,null,2010,null,null,1496,null,null,545,null,null,403,null,null,6035,null,null,4113,null,null,3661,null,null,3536,null,null,3594,null,null,4896,null,null,5464,null,null,3698,null,null,01
175947,2003,9728,1473,279,132,2121,722,2919,608,2672,853,1135,438,594,422,8,13,166219,2560,21818,1565,21567,1543,28206,1496,24779,1602,22815,1920,21114,1722,25920,1196,2003,null,null,1473,null,null,132,null,null,722,null,null,608,null,null,853,null,null,438,null,null,422,null,null,13,null,null,2560,null,null,1565,null,null,1543,null,null,1496,null,null,1602,null,null,1920,null,null,1722,null,null,1196,null,null,02
1587126,3951,81297,4676,3476,878,15243,2422,22666,2479,21058,2289,13606,2189,3551,1014,1697,681,1505829,6334,228271,2477,214797,3104,208279,2957,196695,2792,203867,5687,200127,5825,253793,3488,3951,null,null,4676,null,null,878,null,null,2422,null,null,2479,null,null,2289,null,null,2189,null,null,1014,null,null,681,null,null,6334,null,null,2477,null,null,3104,null,null,2957,null,null,2792,null,null,5687,null,null,5825,null,null,3488,null,null,04
689086,3853,38583,3200,2453,929,9609,1725,13178,1912,7393,1389,4193,1012,1311,592,446,251,650503,5518,103832,3286,83219,3201,85883,3119,87334,2750,89296,3445,89099,3637,111840,2608,3853,null,null,3200,null,null,929,null,null,1725,null,null,1912,null,null,1389,null,null,1012,null,null,592,null,null,251,null,null,5518,null,null,3286,null,null,3201,null,null,3119,null,null,2750,null,null,3445,null,null,3637,null,null,2608,null,null,05
9646626,8662,471829,11201,14225,2019,76022,5332,119211,6446,138453,6800,88218,4234,27172,2332,8528,1407,9174797,12777,1252527,4563,1275963,6686,1365484,6740,1249118,6896,1232869,13125,1224328,12733,1574508,8178,8662,null,null,11201,null,null,2019,null,null,5332,null,null,6446,null,null,6800,null,null,4234,null,null,2332,null,null,1407,null,null,12777,null,null,4563,null,null,6686,null,null,6740,null,null,6896,null,null,13125,null,null,12733,null,null,8178,null,null,06
1335143,3676,68259,4300,3393,1114,11201,2010,15907,2112,21505,1952,11517,1658,3953,960,783,526,1266884,5866,167047,3445,174154,3432,187042,2473,176849,2484,175038,5705,172676,5773,214078,3371,3676,null,null,4300,null,null,1114,null,null,2010,null,null,2112,null,null,1952,null,null,1658,null,null,960,null,null,526,null,null,5866,null,null,3445,null,null,3432,null,null,2473,null,null,2484,null,null,5705,null,null,5773,null,null,3371,null,null,08
830502,2858,33725,3016,1431,693,3591,1032,5737,1136,13679,1735,7158,1289,1657,672,472,357,796777,4294,119166,1338,116191,2002,99792,1427,97631,1884,96887,3939,110030,4310,157080,2938,2858,null,null,3016,null,null,693,null,null,1032,null,null,1136,null,null,1735,null,null,1289,null,null,672,null,null,357,null,null,4294,null,null,1338,null,null,2002,null,null,1427,null,null,1884,null,null,3939,null,null,4310,null,null,2938,null,null,09
218731,1651,9823,1631,321,347,1447,588,3828,1038,2450,771,1662,690,115,149,0,193,208908,2156,29827,1182,27923,1319,29604,1283,28932,957,24585,2098,29511,1983,38526,1389,1651,null,null,1631,null,null,347,null,null,588,null,null,1038,null,null,771,null,null,690,null,null,149,null,null,193,null,null,2156,null,null,1182,null,null,1319,null,null,1283,null,null,957,null,null,2098,null,null,1983,null,null,1389,null,null,10
206729,1038,9372,1672,414,465,1368,542,1557,638,2825,896,2310,751,495,245,403,293,197357,1746,19853,1304,30343,1533,40447,636,36768,882,25442,1809,21657,1753,22847,908,1038,null,null,1672,null,null,465,null,null,542,null,null,638,null,null,896,null,null,751,null,null,245,null,null,293,null,null,1746,null,null,1304,null,null,1533,null,null,636,null,null,882,null,null,1809,null,null,1753,null,null,908,null,null,11
