B13002_001E,B13002_001M,B13002_002E,B13002_002M,B13002_003E,B13002_003M,B13002_004E,B13002_004M,B13002_005E,B13002_005M,B13002_006E,B13002_006M,B13002_007E,B13002_007M,B13002_008E,B13002_008M,B13002_009E,B13002_009M,B13002_010E,B13002_010M,B13002_011E,B13002_011M,B13002_012E,B13002_012M,B13002_013E,B13002_013M,B13002_014E,B13002_014M,B13002_015E,B13002_015M,B13002_016E,B13002_016M,B13002_017E,B13002_017M,B13002_018E,B13002_018M,B13002_019E,B13002_019M,B13002_001M,B13002_001EA,B13002_001MA,B13002_002M,B13002_002EA,B13002_002MA,B13002_003M,B13002_003EA,B13002_003MA,B13002_004M,B13002_004EA,B13002_004MA,B13002_005M,B13002_005EA,B13002_005MA,B13002_006M,B13002_006EA,B13002_006MA,B13002_007M,B13002_007EA,B13002_007MA,B13002_008M,B13002_008EA,B13002_008MA,B13002_009M,B13002_009EA,B13002_009MA,B13002_010M,B13002_010EA,B13002_010MA,B13002_011M,B13002_011EA,B13002_011MA,B13002_012M,B13002_012EA,B13002_012MA,B13002_013M,B13002_013EA,B13002_013MA,B13002_014M,B13002_014EA,B13002_014MA,B13002_015M,B13002_015EA,B13002_015MA,B13002_016M,B13002_016EA,B13002_016MA,B13002_017M,B13002_017EA,B13002_017MA,B13002_018M,B13002_018EA,B13002_018MA,B13002_019M,B13002_019EA,B13002_019MA,state
288602,2037,12952,1828,8027,1262,0,172,6309,1214,1718,631,4925,1338,257,216,4162,1348,506,382,275650,2944,116208,4063,341,269,33680,2509,82187,3060,159442,4274,39727,1303,70803,2907,48912,2839,2037,null,null,1828,null,null,1262,null,null,172,null,null,1214,null,null,631,null,null,1338,null,null,216,null,null,1348,null,null,382,null,null,2944,null,null,4063,null,null,269,null,null,2509,null,null,3060,null,null,4274,null,null,1303,null,null,2907,null,null,2839,null,null,23
1453193,3476,74020,4691,50187,3360,314,239,31971,2860,17902,1982,23833,2869,1974,732,18339,2501,3520,1016,1379173,5526,557079,10315,1675,531,161302,6003,394102,7436,822094,12060,184507,2875,403453,6701,234134,8030,3476,null,null,4691,null,null,3360,null,null,239,null,null,2860,null,null,1982,null,null,2869,null,null,732,null,null,2501,null,null,1016,null,null,5526,null,null,10315,null,null,531,null,null,6003,null,null,7436,null,null,12060,null,null,2875,null,null,6701,null,null,8030,null,null,24
1659468,3817,73911,4633,51514,3588,322,436,33245,2657,17947,1896,22397,2851,823,453,16778,2448,4796,1285,1585557,6429,612608,8946,1277,531,165020,5447,446311,6630,972949,8844,227688,2666,507681,5741,237580,6319,3817,null,null,4633,null,null,3588,null,null,436,null,null,2657,null,null,1896,null,null,2851,null,null,453,null,null,2448,null,null,1285,null,null,6429,null,null,8946,null,null,531,null,null,5447,null,null,6630,null,null,8844,null,null,2666,null,null,5741,null,null,6319,null,null,25
2274064,4536,120163,5811,74283,4144,733,406,57321,3428,16229,1574,45880,3440,4681,1023,37708,3052,3491,953,2153901,6771,861966,11489,2735,699,255903,6367,603328,7878,1291935,11565,321745,2981,610232,7064,359958,8042,4536,null,null,5811,null,null,4144,null,null,406,null,null,3428,null,null,1574,null,null,3440,null,null,1023,null,null,3052,null,null,953,null,null,6771,null,null,11489,null,null,699,null,null,6367,null,null,7878,null,null,11565,null,null,2981,null,null,7064,null,null,8042,null,null,26
1262425,4399,69156,3516,50290,2845,300,264,38390,2650,11600,1221,18866,1718,1010,413,15340,1610,2516,754,1193269,5152,533509,8019,1560,529,169074,4330,362875,5772,659760,8034,171743,2586,321901,5449,166116,4815,4399,null,null,3516,null,null,2845,null,null,264,null,null,2650,null,null,1221,null,null,1718,null,null,413,null,null,1610,null,null,754,null,null,5152,null,null,8019,null,null,529,null,null,4330,null,null,5772,null,null,8034,null,null,2586,null,null,5449,null,null,4815,null,null,27
714223,5643,37566,3262,18758,2321,244,282,14401,2147,4113,1093,18808,2277,1989,866,15251,2235,1568,726,676657,6353,271909,7425,1922,723,93318,5135,176669,5522,404748,8762,104812,4648,175517,5578,124419,5080,5643,null,null,3262,null,null,2321,null,null,282,null,null,2147,null,null,1093,null,null,2277,null,null,866,null,null,2235,null,null,726,null,null,6353,null,null,7425,null,null,723,null,null,5135,null,null,5522,null,null,8762,null,null,4648,null,null,5578,null,null,5080,null,null,28
1401746,4501,75581,4899,47866,3506,158,155,38618,3105,9090,1588,27715,3004,2619,760,22859,2758,2237,858,1326165,6805,583724,10457,2148,650,187725,5969,393851,7595,742441,10159,198443,3704,346415,6579,197583,7257,4501,null,null,4899,null,null,3506,null,null,155,null,null,3105,null,null,1588,null,null,3004,null,null,760,null,null,2758,null,null,858,null,null,6805,null,null,10457,null,null,650,null,null,5969,null,null,7595,null,null,10159,null,null,3704,null,null,6579,null,null,7257,null,null,29
223050,2065,10625,1710,8043,1511,127,215,5888,1325,2028,658,2582,779,329,269,1801,677,452,340,212425,2614,96053,3961,127,123,32245,2766,63681,2960,116372,4508,30630,1595,57936,3262,27806,2796,2065,null,null,1710,null,null,1511,null,null,215,null,null,1325,null,null,658,null,null,779,null,null,269,null,null,677,null,null,340,null,null,2614,null,null,3961,null,null,123,null,null,2766,null,null,2960,null,null,4508,null,null,1595,null,null,3262,null,null,2796,null,null,30
432394,2566,26962,1973,19452,1692,174,196,14725,1609,4553,994,7510,1342,507,290,6383,1252,620,324,405432,3183,185476,4220,691,382,65257,3134,119528,3076,219956,4878,62467,1545,103537,3530,53952,3040,2566,null,null,1973,null,null,1692,null,null,196,null,null,1609,null,null,994,null,null,1342,null,null,290,null,null,1252,null,null,324,null,null,3183,null,null,4220,null,null,382,null,null,3134,null,null,3076,null,null,4878,null,null,1545,null,null,3530,null,null,3040,null,null,31
696856,2591,34172,3010,20236,2163,214,176,13878,1828,6144,1192,13936,2081,1409,743,9836,1936,2691,877,662684,4165,275761,6585,1394,629,90199,4004,184168,4392,386923,6784,84455,1999,185345,5188,117123,4226,2591,null,null,3010,null,null,2163,null,null,176,null,null,1828,null,null,1192,null,null,2081,null,null,743,null,null,1936,null,null,877,null,null,4165,null,null,6585,null,null,629,null,null,4004,null,null,4392,null,null,6784,null,null,1999,null,null,5188,null,null,4226,null,null,32
297535,2115,14643,1917,9963,1646,125,145,6867,1319,2971,913,4680,1205,241,231,3931,1027,508,459,282892,3008,122603,3681,306,315,32167,2637,90130,2723,160289,4315,41116,1285,77848,2514,41325,3008,2115,null,null,1917,null,null,1646,null,null,145,null,null,1319,null,null,913,null,null,1205,null,null,231,null,null,1027,null,null,459,null,null,3008,null,null,3681,null,null,315,null,null,2637,null,null,2723,null,null,4315,null,null,1285,null,null,2514,null,null,3008,null,null,33
2098898,3659,96916,5299,69183,4310,0,200,43157,3595,26026,2151,27733,2823,1034,396,21926,2575,4773,1138,2001982,5912,862320,10926,1611,483,224675,7981,636034,8045,1139662,11380,273735,2331,559928,8166,305999,7629,3659,null,null,5299,null,null,4310,null,null,200,null,null,3595,null,null,2151,null,null,2823,null,null,396,null,null,2575,null,null,1138,null,null,5912,null,null,10926,null,null,483,null,null,7981,null,null,8045,null,null,11380,null,null,2331,null,null,8166,null,null,7629,null,null,34
468325,3261,23853,3043,14007,2117,181,235,10798,1841,3028,1035,9846,1727,1276,538,8009,1641,561,287,444472,4375,173769,5847,1505,652,60112,3275,112152,4204,270703,6387,66418,2399,121726,4238,82559,4117,3261,null,null,3043,null,null,2117,null,null,235,null,null,1841,null,null,1035,null,null,1727,null,null,538,null,null,1641,null,null,287,null,null,4375,null,null,5847,null,null,652,null,null,3275,null,null,4204,null,null,6387,null,null,2399,null,null,4238,null,null,4117,null,null,35
4821206,7002,225830,7879,150608,6631,489,272,97716,4766,52403,3759,75222,4802,5766,1206,54930,4322,14526,2385,4595376,9859,1738090,17167,6219,1343,498590,12128,1233281,12044,2857286,18471,600394,4139,1485324,13624,771568,12559,7002,null,null,7879,null,null,6631,null,null,272,null,null,4766,null,null,3759,null,null,4802,null,null,1206,null,null,4322,null,null,2385,null,null,9859,null,null,17167,null,null,1343,null,null,12128,null,null,12044,null,null,18471,null,null,4139,null,null,13624,null,null,12559,null,null,36
2438529,6523,120067,5431,78278,4538,1327,818,57397,3564,19554,2072,41789,4025,4603,1279,32162,3323,5024,1207,2318462,8922,1010963,13313,5554,1250,310575,9285,694834,9790,1307499,15381,322298,5306,609628,10566,375573,9547,6523,null,null,5431,null,null,4538,null,null,818,null,null,3564,null,null,2072,null,null,4025,null,null,1279,null,null,3323,null,null,1207,null,null,8922,null,null,13313,null,null,1250,null,null,9285,null,null,9790,null,null,15381,null,null,5306,null,null,10566,null,null,9547,null,null,37
170161,1892,11633,1852,8728,1631,52,101,7239,1444,1437,624,2905,1029,194,133,2625,985,86,76,158528,2628,72964,3488,78,126,29993,2232,42893,2218,85564,4170,24099,1517,43696,3011,17769,2190,1892,null,null,1852,null,null,1631,null,null,101,null,null,1444,null,null,624,null,null,1029,null,null,133,null,null,985,null,null,76,null,null,2628,null,null,3488,null,null,126,null,null,2232,null,null,2218,null,null,4170,null,null,1517,null,null,3011,null,null,2190,null,null,38
2647918,4954,145033,4740,84178,4139,779,516,62588,3307,20811,2245,60855,3635,5403,1299,50403,3278,5049,1224,2502885,7476,1037633,12259,3089,825,320290,7388,714254,9668,1465252,11779,365798,3771,693766,8535,405688,9118,4954,null,null,4740,null,null,4139,null,null,516,null,null,3307,null,null,2245,null,null,3635,null,null,1299,null,null,3278,null,null,1224,null,null,7476,null,null,12259,null,null,825,null,null,7388,null,null,9668,null,null,11779,null,null,3771,null,null,8535,null,null,9118,null,null,39
906820,2916,53821,3268,34496,2691,344,238,26489,2377,7663,1486,19325,1675,2524,744,15140,1495,1661,717,852999,4124,393452,5882,2144,640,147446,4045,243862,3820,459547,5826,122554,2693,212653,4514,124340,3880,2916,null,null,3268,null,null,2691,null,null,238,null,null,2377,null,null,1486,null,null,1675,null,null,744,null,null,1495,null,null,717,null,null,4124,null,null,5882,null,null,640,null,null,4045,null,null,3820,null,null,5826,null,null,2693,null,null,4514,null,null,3880,null,null,40
956894,3490,42136,3199,30041,2777,240,227,20932,2541,8869,1263,12095,1985,910,454,8917,1727,2268,821,914758,4224,397833,7149,872,516,128597,5844,268364,5706,516925,7971,122095,2775,254769,5826,140061,5923,3490,null,null,3199,null,null,2777,null,null,227,null,null,2541,null,null,1263,null,null,1985,null,null,454,null,null,1727,null,null,821,null,null,4224,null,null,7149,null,null,516,null,null,5844,null,null,5706,null,null,7971,null,null,2775,null,null,5826,null,null,5923,null,null,41
2893433,5506,144768,5686,90300,4066,84,118,65244,3357,24972,2313,54468,4103,3977,1042,42935,3591,7556,1486,2748665,7916,1114362,12347,2481,794,321054,7288,790827,10318,1634303,13470,401650,3559,801495,8766,431158,9747,5506,null,null,5686,null,null,4066,null,null,118,null,null,3357,null,null,2313,null,null,4103,null,null,1042,null,null,3591,null,null,1486,null,null,7916,null,null,12347,null,null,794,null,null,7288,null,null,10318,null,null,13470,null,null,3559,null,null,8766,null,null,9747,null,null,42
253564,1690,11348,1978,5719,1465,0,208,4097,1262,1622,617,5629,1490,196,271,4567,1381,866,430,242216,2766,86874,4151,106,147,25336,2562,61432,3027,155342,4213,37065,1135,74788,3300,43489,2854,1690,null,null,1978,null,null,1465,null,null,208,null,null,1262,null,null,617,null,null,1490,null,null,271,null,null,1381,null,null,430,null,null,2766,null,null,4151,null,null,147,null,null,2562,null,null,3027,null,null,4213,null,null,1135,null,null,3300,null,null,2854,null,null,44
1160103,4146,60080,3896,35635,2984,255,275,27666,2459,7714,1466,24445,2619,1275,550,20682,2647,2488,714,1100023,5849,453793,8312,2244,794,138201,5052,313348,6845,646230,8547,157893,4360,301849,6516,186488,5568,4146,null,null,3896,null,null,2984,null,null,275,null,null,2459,null,null,1466,null,null,2619,null,null,550,null,null,2647,null,null,714,null,null,5849,null,null,8312,null,null,794,null,null,5052,null,null,6845,null,null,8547,null,null,4360,null,null,6516,null,null,5568,null,null,45
186535,2009,13050,1417,9204,1218,135,149,7895,1154,1174,517,3846,921,228,160,2854,720,764,542,173485,2542,78338,3057,126,131,27012,2087,51200,2115,95147,3818,26904,1624,44038,2549,24205,2243,2009,null,null,1417,null,null,1218,null,null,149,null,null,1154,null,null,517,null,null,921,null,null,160,null,null,720,null,null,542,null,null,2542,null,null,3057,null,null,131,null,null,2087,null,null,2115,null,null,3818,null,null,1624,null,null,2549,null,null,2243,null,null,46
1565337,4447,78019,4859,47709,3759,464,388,37260,3212,9985,1471,30310,3262,3114,954,24075,2998,3121,802,1487318,6394,660152,11226,3762,1212,222665,7043,433725,8575,827166,11621,200685,3844,382314,7741,244167,7731,4447,null,null,4859,null,null,3759,null,null,388,null,null,3212,null,null,1471,null,null,3262,null,null,954,null,null,2998,null,null,802,null,null,6394,null,null,11226,null,null,1212,null,null,7043,null,null,8575,null,null,11621,null,null,3844,null,null,7741,null,null,7731,null,null,47
6889422,8312,403366,14265,265059,9424,5751,1273,194088,7756,65220,4066,138307,8288,16188,2409,107246,7019,14873,2377,6486056,16511,2956551,22534,18552,2698,1002308,14209,1935691,15809,3529505,24856,931464,6551,1669100,17546,928941,15368,8312,null,null,14265,null,null,9424,null,null,1273,null,null,7756,null,null,4066,null,null,8288,null,null,2409,null,null,7019,null,null,2377,null,null,16511,null,null,22534,null,null,2698,null,null,14209,null,null,15809,null,null,24856,null,null,6551,null,null,17546,null,null,15368,null,null,48
757168,2744,52956,4044,45313,3136,613,601,35945,2653,8755,1316,7643,1686,957,502,5374,1223,1312,789,704212,4935,354791,6617,1723,638,142318,4469,210750,4419,349421,7623,115313,2422,159824,5532,74284,4268,2744,null,null,4044,null,null,3136,null,null,601,null,null,2653,null,null,1316,null,null,1686,null,null,502,null,null,1223,null,null,789,null,null,4935,null,null,6617,null,null,638,null,null,4469,null,null,4419,null,null,7623,null,null,2422,null,null,5532,null,null,4268,null,null,49
139057,1303,5712,1053,3584,868,0,151,2258,673,1326,541,2128,610,73,110,1774,603,281,197,133345,1808,53449,2201,145,119,14709,1329,38595,1569,79896,2411,19711,984,39692,1736,20493,1452,1303,null,null,1053,null,null,868,null,null,151,null,null,673,null,null,541,null,null,610,null,null,110,null,null,603,null,null,197,null,null,1808,null,null,2201,null,null,119,null,null,1329,null,null,1569,null,null,2411,null,null,984,null,null,1736,null,null,1452,null,null,50
2024162,6376,100200,5723,71956,4937,369,264,49935,3894,21652,2476,28244,3026,3898,1143,20335,2377,4011,1272,1923962,8197,857410,12958,4295,1113,260928,7546,592187,9074,1066552,13065,265830,6343,519635,9825,281087,8371,6376,null,null,5723,null,null,4937,null,null,264,null,null,3894,null,null,2476,null,null,3026,null,null,1143,null,null,2377,null,null,1272,null,null,8197,null,null,12958,null,null,1113,null,null,7546,null,null,9074,null,null,13065,null,null,6343,null,null,9825,null,null,8371,null,null,51
1720836,4664,90150,5401,66508,3924,324,225,47639,3175,18545,2069,23642,2988,1867,671,19331,2741,2444,783,1630686,7512,743300,9458,2837,788,252315,6329,488148,6803,887386,10303,216562,3042,430623,6723,240201,6672,4664,null,null,5401,null,null,3924,null,null,225,null,null,3175,null,null,2069,null,null,2988,null,null,671,null,null,2741,null,null,783,null,null,7512,null,null,9458,null,null,788,null,null,6329,null,null,6803,null,null,10303,null,null,3042,null,null,6723,null,null,6672,null,null,53
399641,2536,21550,2719,12783,2022,10,17,11041,1844,1732,630,8767,1679,711,373,7573,1676,483,323,378091,3360,169436,4512,429,251,53370,3193,115637,2956,208655,4941,54949,2816,90230,4295,63476,3066,2536,null,null,2719,null,null,2022,null,null,17,null,null,1844,null,null,630,null,null,1679,null,null,373,null,null,1676,null,null,323,null,null,3360,null,null,4512,null,null,251,null,null,3193,null,null,2956,null,null,4941,null,null,2816,null,null,4295,null,null,3066,null,null,54
1303163,3979,70306,3550,47115,2932,66,60,36993,2469,10056,1274,23191,2207,1247,568,20501,2058,1443,487,1232857,5137,522470,8660,1400,526,154188,5137,366882,5839,710387,9539,184289,2471,343405,5626,182693,5900,3979,null,null,3550,null,null,2932,null,null,60,null,null,2469,null,null,1274,null,null,2207,null,null,568,null,null,2058,null,null,487,null,null,5137,null,null,8660,null,null,526,null,null,5137,null,null,5839,null,null,9539,null,null,2471,null,null,5626,null,null,5900,null,null,55
128783,2100,7386,1260,4664,1018,0,197,3682,911,982,509,2722,888,311,241,2335,872,76,81,121397,2555,57542,2674,144,157,19037,2060,38361,2037,63855,2888,18546,1613,31425,2278,13884,1437,2100,null,null,1260,null,null,1018,null,null,197,null,null,911,null,null,509,null,null,888,null,null,241,null,null,872,null,null,81,null,null,2555,null,null,2674,null,null,157,null,null,2060,null,null,2037,null,null,2888,null,null,1613,null,null,2278,null,null,1437,null,null,56
817807,3370,28556,2806,12108,1911,539,378,7355,1321,4214,1419,16448,1890,2656,868,11815,1738,1977,790,789251,4514,231320,6839,879,449,58207,3584,172234,6092,557931,7876,110072,4143,255997,5031,191862,6327,3370,null,null,2806,null,null,1911,null,null,378,null,null,1321,null,null,1419,null,null,1890,null,null,868,null,null,1738,null,null,790,null,null,4514,null,null,6839,null,null,449,null,null,3584,null,null,6092,null,null,7876,null,null,4143,null,null,5031,null,null,6327,null,null,72
1146916,4241,57191,4183,31569,3134,272,234,25549,2852,5748,1434,25622,2992,2828,867,19931,2582,2863,885,1089725,6035,471063,9710,2138,659,152630,6181,316295,6424,618662,10559,157783,4122,283870,6026,177009,6075,4241,null,null,4183,null,null,3134,null,null,234,null,null,2852,null,null,1434,null,null,2992,null,null,867,null,null,2582,null,null,885,null,null,6035,null,null,9710,null,null,659,null,null,6181,null,null,6424,null,null,10559,null,null,4122,null,null,6026,null,null,6075,null,null,01
175947,2003,9728,1473,6388,1097,73,86,5171,1026,1144,413,3340,851,206,90,2541,717,593,440,166219,2560,73916,3020,580,406,29744,1983,43592,2156,92303,3672,21238,1567,44808,2464,26257,2506,2003,null,null,1473,null,null,1097,null,null,86,null,null,1026,null,null,413,null,null,851,null,null,90,null,null,717,null,null,440,null,null,2560,null,null,3020,null,null,406,null,null,1983,null,null,2156,null,null,3672,null,null,1567,null,null,2464,null,null,2506,null,null,02
1587126,3951,81297,4676,50148,3765,579,371,35115,3264,14454,1983,31149,3438,2897,838,23852,3056,4400,1430,1505829,6334,609319,9986,2194,771,199832,5557,407293,7086,896510,9212,226077,2509,419939,5727,250494,6594,3951,null,null,4676,null,null,3765,null,null,371,null,null,3264,null,null,1983,null,null,3438,null,null,838,null,null,3056,null,null,1430,null,null,6334,null,null,9986,null,null,771,null,null,5557,null,null,7086,null,null,9212,null,null,2509,null,null,5727,null,null,6594,null,null,04
689086,3853,38583,3200,23529,2783,669,551,18326,2238,4534,1092,15054,1824,1784,757,11854,1766,1416,552,650503,5518,296689,6900,1930,670,103955,4193,190804,5217,353814,7699,101902,3269,152481,4943,99431,5175,3853,null,null,3200,null,null,2783,null,null,551,null,null,2238,null,null,1092,null,null,1824,null,null,757,null,null,1766,null,null,552,null,null,5518,null,null,6900,null,null,670,null,null,4193,null,null,5217,null,null,7699,null,null,3269,null,null,4943,null,null,5175,null,null,05
9646626,8662,471829,11201,320993,8808,1597,633,220068,7468,99328,4793,150836,6468,12628,1974,113618,6014,24590,2406,9174797,12777,3844756,23930,14620,1750,1162090,14934,2668046,17816,5330041,24876,1237907,5093,2728475,16531,1363659,17591,8662,null,null,11201,null,null,8808,null,null,633,null,null,7468,null,null,4793,null,null,6468,null,null,1974,null,null,6014,null,null,2406,null,null,12777,null,null,23930,null,null,1750,null,null,14934,null,null,17816,null,null,24876,null,null,5093,null,null,16531,null,null,17591,null,null,06
1335143,3676,68259,4300,50322,3322,797,494,34992,3033,14533,1785,17937,2856,2596,1035,13621,2274,1720,972,1266884,5866,588135,7763,2374,665,201015,5902,384746,5922,678749,9396,164673,3528,337030,6711,177046,6142,3676,null,null,4300,null,null,3322,null,null,494,null,null,3033,null,null,1785,null,null,2856,null,null,1035,null,null,2274,null,null,972,null,null,5866,null,null,7763,null,null,665,null,null,5902,null,null,5922,null,null,9396,null,null,3528,null,null,6711,null,null,6142,null,null,08
830502,2858,33725,3016,22851,2419,193,207,14932,1868,7726,1425,10874,1544,1238,668,8075,1455,1561,618,796777,4294,313606,5960,1109,538,81183,3887,231314,4798,483171,6612,118057,1437,232431,4605,132683,4675,2858,null,null,3016,null,null,2419,null,null,207,null,null,1868,null,null,1425,null,null,1544,null,null,668,null,null,1455,null,null,618,null,null,4294,null,null,5960,null,null,538,null,null,3887,null,null,4798,null,null,6612,null,null,1437,null,null,4605,null,null,4675,null,null,09
218731,1651,9823,1631,5499,1085,0,193,4158,884,1341,538,4324,1273,321,347,3567,1191,436,433,208908,2156,81519,3793,270,320,25000,1969,56249,2863,127389,4477,29557,1232,61459,2574,36373,2856,1651,null,null,1631,null,null,1085,null,null,193,null,null,884,null,null,538,null,null,1273,null,null,347,null,null,1191,null,null,433,null,null,2156,null,null,3793,null,null,320,null,null,1969,null,null,2863,null,null,4477,null,null,1232,null,null,2574,null,null,2856,null,null,10
206729,1038,9372,1672,4859,990,0,203,2489,708,2370,725,4513,1263,414,465,3261,1056,838,460,197357,1746,48075,3548,299,291,18856,2085,28920,2316,149282,3920,19554,1296,88702,3118,41026,2451,1038,null,null,1672,null,null,990,null,null,203,null,null,708,null,null,725,null,null,1263,null,null,465,null,null,1056,null,null,460,null,null,1746,null,null,3548,null,null,291,null,null,2085,null,null,2316,null,null,3920,null,null,1296,null,null,3118,null,null,2451,null,null,11
