B19062_001E,B19062_001M,B19062_001M,B19062_001EA,B19062_001MA,state
375717512700,3077770067,3077770067,null,null,12
212213117700,2411776452,2411776452,null,null,13
31349810900,641414438,641414438,null,null,15
28767710600,720374668,720374668,null,null,16
315462638900,2702969148,2702969148,null,null,17
133213624000,1654849414,1654849414,null,null,18
67198642800,1042651604,1042651604,null,null,19
60978309400,1045856830,1045856830,null,null,20
79917834900,1202409633,1202409633,null,null,21
83947793300,1311872446,1311872446,null,null,22
25853706900,588785074,588785074,null,null,23
175691720700,1676808553,1676808553,null,null,24
204775335400,2090666700,2090666700,null,null,25
206003033500,1506439327,1506439327,null,null,26
143208044600,1537420290,1537420290,null,null,27
45541469700,962032610,962032610,null,null,28
123086485900,1585132981,1585132981,null,null,29
19283714200,551526635,551526635,null,null,30
41919574500,607389296,607389296,null,null,31
56821595300,1160614494,1160614494,null,null,32
35789300500,902497347,902497347,null,null,33
265759398100,2519837566,2519837566,null,null,34
33671626100,887445461,887445461,null,null,35
517349692000,3938389231,3938389231,null,null,36
201131586800,2423990266,2423990266,null,null,37
18174757800,620034128,620034128,null,null,38
243699788600,2246829804,2246829804,null,null,39
71759063700,995066758,995066758,null,null,40
86224738900,1141773450,1141773450,null,null,41
286500897700,2056704098,2056704098,null,null,42
24312260800,729781709,729781709,null,null,44
89217473100,1490649820,1490649820,null,null,45
16425463300,493734621,493734621,null,null,46
124803187200,1515162352,1515162352,null,null,47
594424770300,3757179659,3757179659,null,null,48
61654580000,1096513718,1096513718,null,null,49
13437769500,429094423,429094423,null,null,50
225254262600,2290038751,2290038751,null,null,51
188630756300,1913710766,1913710766,null,null,53
29198269500,781591249,781591249,null,null,54
130323582600,1455623435,1455623435,null,null,55
12600013600,489832768,489832768,null,null,56
22698517700,801379002,801379002,null,null,72
84868075800,1283507940,1283507940,null,null,01
17488545300,533943820,533943820,null,null,02
131227877700,1918088431,1918088431,null,null,04
50028178000,943691138,943691138,null,null,05
941195722800,4529628301,4529628301,null,null,06
141626279700,1618626579,1618626579,null,null,08
108022959200,1771188704,1771188704,null,null,09
20914865100,773644148,773644148,null,null,10
25841005900,911654609,911654609,null,null,11
