C24080_001E,C24080_001M,C24080_002E,C24080_002M,C24080_003E,C24080_003M,C24080_004E,C24080_004M,C24080_005E,C24080_005M,C24080_006E,C24080_006M,C24080_007E,C24080_007M,C24080_008E,C24080_008M,C24080_009E,C24080_009M,C24080_010E,C24080_010M,C24080_011E,C24080_011M,C24080_012E,C24080_012M,C24080_013E,C24080_013M,C24080_014E,C24080_014M,C24080_015E,C24080_015M,C24080_016E,C24080_016M,C24080_017E,C24080_017M,C24080_018E,C24080_018M,C24080_019E,C24080_019M,C24080_001M,C24080_001EA,C24080_001MA,C24080_002M,C24080_002EA,C24080_002MA,C24080_003M,C24080_003EA,C24080_003MA,C24080_004M,C24080_004EA,C24080_004MA,C24080_005M,C24080_005EA,C24080_005MA,C24080_006M,C24080_006EA,C24080_006MA,C24080_007M,C24080_007EA,C24080_007MA,C24080_008M,C24080_008EA,C24080_008MA,C24080_009M,C24080_009EA,C24080_009MA,C24080_010M,C24080_010EA,C24080_010MA,C24080_011M,C24080_011EA,C24080_011MA,C24080_012M,C24080_012EA,C24080_012MA,C24080_013M,C24080_013EA,C24080_013MA,C24080_014M,C24080_014EA,C24080_014MA,C24080_015M,C24080_015EA,C24080_015MA,C24080_016M,C24080_016EA,C24080_016MA,C24080_017M,C24080_017EA,C24080_017MA,C24080_018M,C24080_018EA,C24080_018MA,C24080_019M,C24080_019EA,C24080_019MA,state
503850,5556,264170,4692,185176,4208,164164,4238,21012,2312,15130,1819,12950,1306,14763,1641,8112,1495,28039,2493,239680,3560,142023,4683,132537,4671,9486,1374,33665,2790,22021,2262,16159,1861,8659,1234,17153,2247,5556,null,null,4692,null,null,4208,null,null,4238,null,null,2312,null,null,1819,null,null,1306,null,null,1641,null,null,1495,null,null,2493,null,null,3560,null,null,4683,null,null,4671,null,null,1374,null,null,2790,null,null,2262,null,null,1861,null,null,1234,null,null,2247,null,null,30
987794,7332,519272,4850,396138,5932,366036,6050,30102,2721,29045,2406,29017,2352,18610,1972,11038,1572,35424,2534,468522,5267,308786,5926,298609,6132,10177,1157,59991,2884,40302,2878,27203,2055,9882,1247,22358,1819,7332,null,null,4850,null,null,5932,null,null,6050,null,null,2721,null,null,2406,null,null,2352,null,null,1972,null,null,1572,null,null,2534,null,null,5267,null,null,5926,null,null,6132,null,null,1157,null,null,2884,null,null,2878,null,null,2055,null,null,1247,null,null,1819,null,null,31
1375164,11820,738482,7745,606817,8602,581555,8916,25262,2895,18727,2449,32404,2772,18071,1884,20941,2192,41522,3376,636682,8510,491137,7903,476931,7993,14206,1904,28746,2282,52502,3850,22893,2230,9902,1567,31502,3172,11820,null,null,7745,null,null,8602,null,null,8916,null,null,2895,null,null,2449,null,null,2772,null,null,1884,null,null,2192,null,null,3376,null,null,8510,null,null,7903,null,null,7993,null,null,1904,null,null,2282,null,null,3850,null,null,2230,null,null,1567,null,null,3172,null,null,32
719923,7174,372616,5147,276351,5929,262398,6017,13953,1770,27580,2881,20491,2368,12040,1655,8292,1219,27862,2199,347307,4824,218899,5192,213105,4945,5794,1072,54420,3712,30899,2960,14947,1719,8273,1517,19869,2403,7174,null,null,5147,null,null,5929,null,null,6017,null,null,1770,null,null,2881,null,null,2368,null,null,1655,null,null,1219,null,null,2199,null,null,4824,null,null,5192,null,null,4945,null,null,1072,null,null,3712,null,null,2960,null,null,1719,null,null,1517,null,null,2403,null,null,33
4410393,20739,2321558,13998,1837247,14555,1711783,14641,125464,5224,106521,4211,126794,5354,78918,3866,47200,2973,124878,5233,2088835,13026,1491931,13742,1443796,13668,48135,3128,193185,6313,183853,6479,104147,4928,30309,3085,85410,3880,20739,null,null,13998,null,null,14555,null,null,14641,null,null,5224,null,null,4211,null,null,5354,null,null,3866,null,null,2973,null,null,5233,null,null,13026,null,null,13742,null,null,13668,null,null,3128,null,null,6313,null,null,6479,null,null,4928,null,null,3085,null,null,3880,null,null,34
880676,9063,454801,6210,300932,6273,281655,6633,19277,2573,23801,2738,35156,2887,29341,3101,31641,2547,33930,3298,425875,6909,254868,6537,244335,6838,10533,1737,43753,3518,40590,3285,41569,2732,18832,2224,26263,2525,9063,null,null,6210,null,null,6273,null,null,6633,null,null,2573,null,null,2738,null,null,2887,null,null,3101,null,null,2547,null,null,3298,null,null,6909,null,null,6537,null,null,6838,null,null,1737,null,null,3518,null,null,3285,null,null,2732,null,null,2224,null,null,2525,null,null,35
9503468,26542,4904727,20759,3568389,22800,3325095,22096,243294,7325,364247,9901,379383,8245,180231,6056,91780,5556,320697,10258,4598741,19210,2939971,21898,2838145,22665,101826,5168,632453,12892,494657,11115,224042,7422,70568,4171,237050,7997,26542,null,null,20759,null,null,22800,null,null,22096,null,null,7325,null,null,9901,null,null,8245,null,null,6056,null,null,5556,null,null,10258,null,null,19210,null,null,21898,null,null,22665,null,null,5168,null,null,12892,null,null,11115,null,null,7422,null,null,4171,null,null,7997,null,null,36
4646249,20832,2395224,14112,1845280,17271,1726721,16870,118559,5301,112602,5573,109052,5343,110563,5692,58665,4153,159062,6735,2251025,16597,1561823,16779,1507284,16908,54539,3721,205918,6817,140317,5565,191586,6869,39011,2833,112370,4843,20832,null,null,14112,null,null,17271,null,null,16870,null,null,5301,null,null,5573,null,null,5343,null,null,5692,null,null,4153,null,null,6735,null,null,16597,null,null,16779,null,null,16908,null,null,3721,null,null,6817,null,null,5565,null,null,6869,null,null,2833,null,null,4843,null,null,37
407369,4910,220446,3406,160102,4292,151373,4339,8729,864,14202,1843,11491,1604,8841,1615,5918,917,19892,1382,186923,3930,112620,3952,108813,3799,3807,910,30283,2677,16298,1689,14420,1794,4840,872,8462,1184,4910,null,null,3406,null,null,4292,null,null,4339,null,null,864,null,null,1843,null,null,1604,null,null,1615,null,null,917,null,null,1382,null,null,3930,null,null,3952,null,null,3799,null,null,910,null,null,2677,null,null,1689,null,null,1794,null,null,872,null,null,1184,null,null,38
5543802,22436,2874252,15839,2256974,16370,2141974,16475,115000,4436,162526,5177,156047,4968,78758,4341,51751,3325,168196,5447,2669550,15568,1844202,15426,1801645,15440,42557,3104,351615,7970,223816,7756,99811,4378,43160,3186,106946,4644,22436,null,null,15839,null,null,16370,null,null,16475,null,null,4436,null,null,5177,null,null,4968,null,null,4341,null,null,3325,null,null,5447,null,null,15568,null,null,15426,null,null,15440,null,null,3104,null,null,7970,null,null,7756,null,null,4378,null,null,3186,null,null,4644,null,null,39
1742747,10428,925492,6695,685273,8603,640173,8269,45100,3062,40785,2873,44145,2724,43401,2805,41096,2796,70792,3481,817255,7748,532377,8594,512492,8439,19885,1910,77209,3226,56121,2960,79938,3895,29467,2283,42143,2505,10428,null,null,6695,null,null,8603,null,null,8269,null,null,3062,null,null,2873,null,null,2724,null,null,2805,null,null,2796,null,null,3481,null,null,7748,null,null,8594,null,null,8439,null,null,1910,null,null,3226,null,null,2960,null,null,3895,null,null,2283,null,null,2505,null,null,40
1940682,13470,1025024,8759,774502,11320,723041,11472,51461,3833,65688,4292,56048,3406,38794,3524,17771,2082,72221,3916,915658,9911,580399,8930,554090,9009,26309,2663,118813,4864,80060,3573,54656,3846,14317,1835,67413,4039,13470,null,null,8759,null,null,11320,null,null,11472,null,null,3833,null,null,4292,null,null,3406,null,null,3524,null,null,2082,null,null,3916,null,null,9911,null,null,8930,null,null,9009,null,null,2663,null,null,4864,null,null,3573,null,null,3846,null,null,1835,null,null,4039,null,null,41
6097349,25060,3151325,16081,2429726,12832,2297069,12614,132657,5650,236104,7539,137243,5168,91291,4790,61971,3676,194990,6807,2946024,16701,2019973,15522,1973316,15357,46657,2660,483340,11219,175990,5699,101750,3854,48846,3032,116125,5296,25060,null,null,16081,null,null,12832,null,null,12614,null,null,5650,null,null,7539,null,null,5168,null,null,4790,null,null,3676,null,null,6807,null,null,16701,null,null,15522,null,null,15357,null,null,2660,null,null,11219,null,null,5699,null,null,3854,null,null,3032,null,null,5296,null,null,42
521879,6844,265004,4567,198317,5726,188836,5492,9481,1366,20394,2372,15313,2437,7235,1495,6741,1448,17004,2044,256875,4834,173316,5587,167447,5578,5869,1428,38221,2819,18271,2051,11484,1632,4138,997,11445,1749,6844,null,null,4567,null,null,5726,null,null,5492,null,null,1366,null,null,2372,null,null,2437,null,null,1495,null,null,1448,null,null,2044,null,null,4834,null,null,5587,null,null,5578,null,null,1428,null,null,2819,null,null,2051,null,null,1632,null,null,997,null,null,1749,null,null,44
2229274,16653,1135868,10917,890784,11416,837193,11176,53591,4218,45001,4242,51060,4155,50282,3964,28712,2713,70029,4390,1093406,11726,761376,10426,738801,11102,22575,2497,85040,4695,73547,4512,102811,5800,23742,2800,46890,3107,16653,null,null,10917,null,null,11416,null,null,11176,null,null,4218,null,null,4242,null,null,4155,null,null,3964,null,null,2713,null,null,4390,null,null,11726,null,null,10426,null,null,11102,null,null,2497,null,null,4695,null,null,4512,null,null,5800,null,null,2800,null,null,3107,null,null,45
437627,4932,233313,3640,165804,4054,152057,4023,13747,1524,12760,1464,12897,1443,9071,1381,6996,1219,25785,1855,204314,3468,123909,3884,118950,3733,4959,1016,30177,2636,17171,1640,13009,1428,7386,1162,12662,1612,4932,null,null,3640,null,null,4054,null,null,4023,null,null,1524,null,null,1464,null,null,1443,null,null,1381,null,null,1219,null,null,1855,null,null,3468,null,null,3884,null,null,3733,null,null,1016,null,null,2636,null,null,1640,null,null,1428,null,null,1162,null,null,1612,null,null,46
3024597,16851,1579969,12344,1190603,13287,1141175,13060,49428,3931,78530,4214,90814,4130,47751,3691,40774,3209,131497,5955,1444628,12641,1000142,12786,978765,12580,21377,2444,144975,5555,126120,5007,66787,4838,31284,3135,75320,4860,16851,null,null,12344,null,null,13287,null,null,13060,null,null,3931,null,null,4214,null,null,4130,null,null,3691,null,null,3209,null,null,5955,null,null,12641,null,null,12786,null,null,12580,null,null,2444,null,null,5555,null,null,5007,null,null,4838,null,null,3135,null,null,4860,null,null,47
12927456,38862,7013114,24803,5485678,31018,5220413,32515,265265,9134,256506,10199,327406,10893,227113,9773,156490,7674,559921,15721,5914342,27381,4145620,28705,4028573,29253,117047,5873,464535,11714,481587,13306,363372,10729,108845,5971,350383,11048,38862,null,null,24803,null,null,31018,null,null,32515,null,null,9134,null,null,10199,null,null,10893,null,null,9773,null,null,7674,null,null,15721,null,null,27381,null,null,28705,null,null,29253,null,null,5873,null,null,11714,null,null,13306,null,null,10729,null,null,5971,null,null,11048,null,null,48
1453401,10950,810588,6333,634409,7467,593892,8198,40517,2807,43855,3271,34092,2465,34785,3219,25821,2331,37626,3344,642813,8171,440232,9251,424577,9145,15655,1809,58730,3353,46019,3001,45161,2729,14441,1805,38230,3064,10950,null,null,6333,null,null,7467,null,null,8198,null,null,2807,null,null,3271,null,null,2465,null,null,3219,null,null,2331,null,null,3344,null,null,8171,null,null,9251,null,null,9145,null,null,1809,null,null,3353,null,null,3001,null,null,2729,null,null,1805,null,null,3064,null,null,49
324824,4216,164971,2634,115047,3292,104476,3201,10571,1274,15944,1679,6982,925,6650,1133,3096,749,17252,1453,159853,3036,92534,3236,87054,3210,5480,1034,31140,2302,13022,1297,9426,1185,3680,816,10051,1256,4216,null,null,2634,null,null,3292,null,null,3201,null,null,1274,null,null,1679,null,null,925,null,null,1133,null,null,749,null,null,1453,null,null,3036,null,null,3236,null,null,3210,null,null,1034,null,null,2302,null,null,1297,null,null,1185,null,null,816,null,null,1256,null,null,50
4115486,17774,2126520,10095,1511786,13349,1415615,13184,96171,4836,117568,4855,113639,4903,72565,4431,196634,7080,114328,4816,1988966,15244,1255397,15497,1209223,15883,46174,3138,219336,7182,201084,7781,98709,4730,123952,5388,90488,4008,17774,null,null,10095,null,null,13349,null,null,13184,null,null,4836,null,null,4855,null,null,4903,null,null,4431,null,null,7080,null,null,4816,null,null,15244,null,null,15497,null,null,15883,null,null,3138,null,null,7182,null,null,7781,null,null,4730,null,null,5388,null,null,4008,null,null,51
3496141,19740,1870122,13444,1424125,13871,1334892,13231,89233,4223,88627,4757,101242,5074,82228,4398,64184,4051,109716,4859,1626019,12725,1038955,12453,996406,12713,42549,3508,185520,6453,128988,4758,135196,5558,39755,3453,97605,4729,19740,null,null,13444,null,null,13871,null,null,13231,null,null,4223,null,null,4757,null,null,5074,null,null,4398,null,null,4051,null,null,4859,null,null,12725,null,null,12453,null,null,12713,null,null,3508,null,null,6453,null,null,4758,null,null,5558,null,null,3453,null,null,4729,null,null,53
740513,8861,380231,5572,275176,5943,265340,5804,9836,1650,19829,2326,21024,2098,25656,2418,18477,2205,20069,2264,360282,6477,231501,6391,224547,6193,6954,1572,36943,2755,32321,3000,32138,3114,13204,1928,14175,1944,8861,null,null,5572,null,null,5943,null,null,5804,null,null,1650,null,null,2326,null,null,2098,null,null,2418,null,null,2205,null,null,2264,null,null,6477,null,null,6391,null,null,6193,null,null,1572,null,null,2755,null,null,3000,null,null,3114,null,null,1928,null,null,1944,null,null,54
2962695,12961,1540249,9318,1208756,10589,1143160,10839,65596,3448,81396,3905,77608,2817,52526,3441,21517,1983,98446,3991,1422446,9278,969848,8935,942864,9154,26984,1737,185926,5707,114748,3876,72116,3113,17076,1560,62732,3305,12961,null,null,9318,null,null,10589,null,null,10839,null,null,3448,null,null,3905,null,null,2817,null,null,3441,null,null,1983,null,null,3991,null,null,9278,null,null,8935,null,null,9154,null,null,1737,null,null,5707,null,null,3876,null,null,3113,null,null,1560,null,null,3305,null,null,55
287583,4722,156456,3205,111555,3629,101537,4028,10018,1633,6986,1135,11304,1650,11037,1480,4186,984,11388,1774,131127,3849,76739,4131,71862,3855,4877,1124,15309,1799,15101,1688,12029,1583,4036,1106,7913,1161,4722,null,null,3205,null,null,3629,null,null,4028,null,null,1633,null,null,1135,null,null,1650,null,null,1480,null,null,984,null,null,1774,null,null,3849,null,null,4131,null,null,3855,null,null,1124,null,null,1799,null,null,1688,null,null,1583,null,null,1106,null,null,1161,null,null,56
1052154,12753,550084,7909,355535,8563,336124,8189,19411,2370,18973,2103,32138,3203,59513,4073,11468,1729,72457,4866,502070,8712,320690,7479,313561,7215,7129,1520,30707,2745,29481,2891,80387,5120,9626,1466,31179,2757,12753,null,null,7909,null,null,8563,null,null,8189,null,null,2370,null,null,2103,null,null,3203,null,null,4073,null,null,1729,null,null,4866,null,null,8712,null,null,7479,null,null,7215,null,null,1520,null,null,2745,null,null,2891,null,null,5120,null,null,1466,null,null,2757,null,null,72
2078325,15275,1070691,8871,808690,11124,762854,11141,45836,3654,47835,4313,63112,3774,40304,3001,39866,3099,70884,4038,1007634,11043,693721,11244,673529,11352,20192,2549,96706,4809,74312,4417,73140,4425,28829,2715,40926,3413,15275,null,null,8871,null,null,11124,null,null,11141,null,null,3654,null,null,4313,null,null,3774,null,null,3001,null,null,3099,null,null,4038,null,null,11043,null,null,11244,null,null,11352,null,null,2549,null,null,4809,null,null,4417,null,null,4425,null,null,2715,null,null,3413,null,null,01
357098,5742,193057,3954,121981,4917,115372,4856,6609,1255,12550,1693,14323,1519,13666,2151,15887,1775,14650,1786,164041,3785,85059,3355,81235,3286,3824,1011,21358,2045,20315,1601,18342,2128,8987,1497,9980,1552,5742,null,null,3954,null,null,4917,null,null,4856,null,null,1255,null,null,1693,null,null,1519,null,null,2151,null,null,1775,null,null,1786,null,null,3785,null,null,3355,null,null,3286,null,null,1011,null,null,2045,null,null,1601,null,null,2128,null,null,1497,null,null,1552,null,null,02
3031781,16699,1616370,11010,1235644,12769,1160696,11989,74948,4545,68201,4821,90055,4980,54411,3507,44475,3377,123584,6257,1415411,12538,988210,11909,948103,11286,40107,2873,123059,5188,108914,4600,84602,5300,26879,2639,83747,5366,16699,null,null,11010,null,null,12769,null,null,11989,null,null,4545,null,null,4821,null,null,4980,null,null,3507,null,null,3377,null,null,6257,null,null,12538,null,null,11909,null,null,11286,null,null,2873,null,null,5188,null,null,4600,null,null,5300,null,null,2639,null,null,5366,null,null,04
1282676,11717,665161,8198,506625,8905,480001,8865,26624,2717,34673,3205,29185,2771,36154,2846,12905,1864,45619,3275,617515,8920,412492,8567,401696,8657,10796,1687,63129,4134,36834,2776,67403,3740,12012,1571,25645,2821,11717,null,null,8198,null,null,8905,null,null,8865,null,null,2717,null,null,3205,null,null,2771,null,null,2846,null,null,1864,null,null,3275,null,null,8920,null,null,8567,null,null,8657,null,null,1687,null,null,4134,null,null,2776,null,null,3740,null,null,1571,null,null,2821,null,null,05
18343258,42810,9923845,25197,7544886,31082,7109461,30862,435425,10104,435536,11311,549095,11601,296361,9725,210266,8376,887701,16593,8419413,32642,5620186,33239,5421575,32273,198611,7199,741749,13510,838168,14214,443878,8700,134593,6153,640839,12400,42810,null,null,25197,null,null,31082,null,null,30862,null,null,10104,null,null,11311,null,null,11601,null,null,9725,null,null,8376,null,null,16593,null,null,32642,null,null,33239,null,null,32273,null,null,7199,null,null,13510,null,null,14214,null,null,8700,null,null,6153,null,null,12400,null,null,06
2827340,15935,1519592,10114,1169057,11466,1073000,11136,96057,5393,78589,3999,79636,3921,45889,3680,42726,3785,103695,4812,1307748,10446,876941,10060,824591,9634,52350,3601,141762,5051,112854,4984,63918,4234,30404,2527,81869,4556,15935,null,null,10114,null,null,11466,null,null,11136,null,null,5393,null,null,3999,null,null,3921,null,null,3680,null,null,3785,null,null,4812,null,null,10446,null,null,10060,null,null,9634,null,null,3601,null,null,5051,null,null,4984,null,null,4234,null,null,2527,null,null,4556,null,null,08
