B25045_001E,B25045_001M,B25045_002E,B25045_002M,B25045_003E,B25045_003M,B25045_004E,B25045_004M,B25045_005E,B25045_005M,B25045_006E,B25045_006M,B25045_007E,B25045_007M,B25045_008E,B25045_008M,B25045_009E,B25045_009M,B25045_010E,B25045_010M,B25045_011E,B25045_011M,B25045_012E,B25045_012M,B25045_013E,B25045_013M,B25045_014E,B25045_014M,B25045_015E,B25045_015M,B25045_016E,B25045_016M,B25045_017E,B25045_017M,B25045_018E,B25045_018M,B25045_019E,B25045_019M,B25045_001M,B25045_001EA,B25045_001MA,B25045_002M,B25045_002EA,B25045_002MA,B25045_003M,B25045_003EA,B25045_003MA,B25045_004M,B25045_004EA,B25045_004MA,B25045_005M,B25045_005EA,B25045_005MA,B25045_006M,B25045_006EA,B25045_006MA,B25045_007M,B25045_007EA,B25045_007MA,B25045_008M,B25045_008EA,B25045_008MA,B25045_009M,B25045_009EA,B25045_009MA,B25045_010M,B25045_010EA,B25045_010MA,B25045_011M,B25045_011EA,B25045_011MA,B25045_012M,B25045_012EA,B25045_012MA,B25045_013M,B25045_013EA,B25045_013MA,B25045_014M,B25045_014EA,B25045_014MA,B25045_015M,B25045_015EA,B25045_015MA,B25045_016M,B25045_016EA,B25045_016MA,B25045_017M,B25045_017EA,B25045_017MA,B25045_018M,B25045_018EA,B25045_018MA,B25045_019M,B25045_019EA,B25045_019MA,state
531660,5774,382116,6101,8474,1419,609,282,2963,762,4902,1079,373642,6272,31283,2244,226475,4087,115884,2978,149544,5077,30006,2686,6081,1298,12919,1914,11006,1697,119538,4636,39048,2865,58612,3677,21878,1924,5774,null,null,6101,null,null,1419,null,null,282,null,null,762,null,null,1079,null,null,6272,null,null,2244,null,null,4087,null,null,2978,null,null,5077,null,null,2686,null,null,1298,null,null,1914,null,null,1697,null,null,4636,null,null,2865,null,null,3677,null,null,1924,null,null,23
2194657,9484,1445953,10330,43014,2872,1985,648,17696,1946,23333,1921,1402939,10890,128124,4687,880491,8422,394324,5744,748704,12039,156612,5803,35550,3772,74294,3969,46768,3122,592092,11241,203772,7036,319455,8672,68865,4128,9484,null,null,10330,null,null,2872,null,null,648,null,null,1946,null,null,1921,null,null,10890,null,null,4687,null,null,8422,null,null,5744,null,null,12039,null,null,5803,null,null,3772,null,null,3969,null,null,3122,null,null,11241,null,null,7036,null,null,8672,null,null,4128,null,null,24
2579398,8290,1598930,10736,52987,3313,5034,1235,19140,2038,28813,2337,1545943,10585,127021,5184,974545,8831,444377,6629,980468,11621,271141,6422,76081,4291,112439,4589,82621,4413,709327,11875,228056,7281,379318,8117,101953,4399,8290,null,null,10736,null,null,3313,null,null,1235,null,null,2038,null,null,2337,null,null,10585,null,null,5184,null,null,8831,null,null,6629,null,null,11621,null,null,6422,null,null,4291,null,null,4589,null,null,4413,null,null,11875,null,null,7281,null,null,8117,null,null,4399,null,null,25
3884153,13696,2731283,14647,86952,4320,7093,1211,36327,2735,43532,2520,2644331,14846,273662,6109,1574296,11496,796373,5563,1152870,14709,217402,6373,45501,3101,100854,5340,71047,3155,935468,14621,367444,8608,453550,10512,114474,4703,13696,null,null,14647,null,null,4320,null,null,1211,null,null,2735,null,null,2520,null,null,14846,null,null,6109,null,null,11496,null,null,5563,null,null,14709,null,null,6373,null,null,3101,null,null,5340,null,null,3155,null,null,14621,null,null,8608,null,null,10512,null,null,4703,null,null,26
2148725,7378,1532031,9426,30356,2374,2638,668,12540,1482,15178,1426,1501675,9516,191159,4713,923510,7002,387006,4776,616694,8476,115782,4740,23718,2780,46147,3215,45917,2910,500912,8817,214186,6080,217146,6426,69580,3212,7378,null,null,9426,null,null,2374,null,null,668,null,null,1482,null,null,1426,null,null,9516,null,null,4713,null,null,7002,null,null,4776,null,null,8476,null,null,4740,null,null,2780,null,null,3215,null,null,2910,null,null,8817,null,null,6080,null,null,6426,null,null,3212,null,null,27
1091245,8803,734114,9343,24516,2579,919,562,10570,1621,13027,1858,709598,9145,69253,4516,412942,8213,227403,4248,357131,8635,46473,3417,8894,1497,24735,2328,12844,1877,310658,7549,114920,5325,162168,6245,33570,2833,8803,null,null,9343,null,null,2579,null,null,562,null,null,1621,null,null,1858,null,null,9145,null,null,4516,null,null,8213,null,null,4248,null,null,8635,null,null,3417,null,null,1497,null,null,2328,null,null,1877,null,null,7549,null,null,5325,null,null,6245,null,null,2833,null,null,28
2372190,10844,1567597,13680,42872,2495,3462,924,17556,1729,21854,1747,1524725,13622,167122,5813,895182,10621,462421,5802,804593,10768,122041,5916,24085,2658,58039,3893,39917,2949,682552,11273,272938,7376,323881,8615,85733,4571,10844,null,null,13680,null,null,2495,null,null,924,null,null,1729,null,null,1747,null,null,13622,null,null,5813,null,null,10621,null,null,5802,null,null,10768,null,null,5916,null,null,2658,null,null,3893,null,null,2949,null,null,11273,null,null,7376,null,null,8615,null,null,4571,null,null,29
416125,4426,282995,5662,5546,1154,599,342,2671,886,2276,647,277449,5828,27847,2255,157674,4502,91928,2390,133130,5202,15624,1923,3794,1066,5901,1209,5929,1089,117506,4828,49131,3262,50708,3598,17667,1989,4426,null,null,5662,null,null,1154,null,null,342,null,null,886,null,null,647,null,null,5828,null,null,2255,null,null,4502,null,null,2390,null,null,5202,null,null,1923,null,null,1066,null,null,1209,null,null,1089,null,null,4828,null,null,3262,null,null,3598,null,null,1989,null,null,30
747562,4452,488339,5373,9019,1192,502,281,3217,669,5300,871,479320,5479,61115,2873,284708,4166,133497,2885,259223,5539,33696,2878,6572,1387,14396,2045,12728,1494,225527,5219,100330,4461,97782,3896,27415,2123,4452,null,null,5373,null,null,1192,null,null,281,null,null,669,null,null,871,null,null,5479,null,null,2873,null,null,4166,null,null,2885,null,null,5539,null,null,2878,null,null,1387,null,null,2045,null,null,1494,null,null,5219,null,null,4461,null,null,3896,null,null,2123,null,null,31
1055158,6433,578762,7662,14817,1568,989,476,6201,1213,7627,1068,563945,7707,60697,3916,324708,6735,178540,4252,476396,8145,71590,4392,14388,2113,37742,3468,19460,1813,404806,8337,125731,4999,226713,7508,52362,4119,6433,null,null,7662,null,null,1568,null,null,476,null,null,1213,null,null,1068,null,null,7707,null,null,3916,null,null,6735,null,null,4252,null,null,8145,null,null,4392,null,null,2113,null,null,3468,null,null,1813,null,null,8337,null,null,4999,null,null,7508,null,null,4119,null,null,32
520643,5191,365021,5402,6707,1160,497,375,1803,654,4407,907,358314,5323,30601,2384,226749,4139,100964,2704,155622,5342,22051,2721,4216,1092,9467,1896,8368,1642,133571,5014,43726,3055,67899,3302,21946,2414,5191,null,null,5402,null,null,1160,null,null,375,null,null,654,null,null,907,null,null,5323,null,null,2384,null,null,4139,null,null,2704,null,null,5342,null,null,2721,null,null,1092,null,null,1896,null,null,1642,null,null,5014,null,null,3055,null,null,3302,null,null,2414,null,null,33
3194519,10274,2019927,14176,71507,3552,4175,862,22938,2396,44394,2558,1948420,13824,135864,6095,1238919,10383,573637,7154,1174592,13481,298040,8004,63324,4552,147027,5734,87689,4357,876552,13356,249878,6825,509777,10471,116897,4512,10274,null,null,14176,null,null,3552,null,null,862,null,null,2396,null,null,2558,null,null,13824,null,null,6095,null,null,10383,null,null,7154,null,null,13481,null,null,8004,null,null,4552,null,null,5734,null,null,4357,null,null,13356,null,null,6825,null,null,10471,null,null,4512,null,null,34
758364,6296,511099,7819,13149,1786,750,441,5441,969,6958,1085,497950,7933,52815,3190,274875,6025,170260,4567,247265,6812,27860,2636,6137,1309,13249,1886,8474,1391,219405,6806,85769,4458,105999,5142,27637,2437,6296,null,null,7819,null,null,1786,null,null,441,null,null,969,null,null,1085,null,null,7933,null,null,3190,null,null,6025,null,null,4567,null,null,6812,null,null,2636,null,null,1309,null,null,1886,null,null,1391,null,null,6806,null,null,4458,null,null,5142,null,null,2437,null,null,35
7209054,17665,3841170,19390,363643,8650,36200,3227,161042,6543,166401,4638,3477527,18971,252454,6865,2176510,15491,1048563,10851,3367884,19924,1728083,19027,470524,9454,864028,13180,393531,8604,1639801,19917,477363,10989,926320,15257,236118,8008,17665,null,null,19390,null,null,8650,null,null,3227,null,null,6543,null,null,4638,null,null,18971,null,null,6865,null,null,15491,null,null,10851,null,null,19924,null,null,19027,null,null,9454,null,null,13180,null,null,8604,null,null,19917,null,null,10989,null,null,15257,null,null,8008,null,null,36
3882423,16063,2493388,15093,59707,3591,2544,742,23033,2479,34130,2643,2433681,15446,228372,8032,1461060,11888,744249,7544,1389035,15637,163664,6802,31726,3327,82393,4972,49545,3357,1225371,15257,469604,10526,618500,12901,137267,4465,16063,null,null,15093,null,null,3591,null,null,742,null,null,2479,null,null,2643,null,null,15446,null,null,8032,null,null,11888,null,null,7544,null,null,15637,null,null,6802,null,null,3327,null,null,4972,null,null,3357,null,null,15257,null,null,10526,null,null,12901,null,null,4465,null,null,37
315134,3356,199208,3641,3045,743,628,506,905,361,1512,403,196163,3681,34186,2585,110405,2582,51572,1780,115926,4095,13084,1981,3376,1123,4074,1093,5634,1322,102842,3802,51919,3198,39014,3030,11909,1408,3356,null,null,3641,null,null,743,null,null,506,null,null,361,null,null,403,null,null,3681,null,null,2585,null,null,2582,null,null,1780,null,null,4095,null,null,1981,null,null,1123,null,null,1093,null,null,1322,null,null,3802,null,null,3198,null,null,3030,null,null,1408,null,null,38
4624669,14929,3022809,18037,90000,4891,8266,1275,35616,2704,46118,3071,2932809,18111,300006,7419,1738849,12993,893954,8151,1601860,14736,286401,8282,65689,4123,136721,6033,83991,4935,1315459,16077,504978,10205,645245,11506,165236,5147,14929,null,null,18037,null,null,4891,null,null,1275,null,null,2704,null,null,3071,null,null,18111,null,null,7419,null,null,12993,null,null,8151,null,null,14736,null,null,8282,null,null,4123,null,null,6033,null,null,4935,null,null,16077,null,null,10205,null,null,11506,null,null,5147,null,null,39
1469342,7193,953552,7733,20160,1705,1428,534,7957,960,10775,1211,933392,7582,115142,4390,530998,5420,287252,4248,515790,7857,60018,3229,14928,1761,27100,2064,17990,1553,455772,7681,187286,4720,217391,5952,51095,2808,7193,null,null,7733,null,null,1705,null,null,534,null,null,960,null,null,1211,null,null,7582,null,null,4390,null,null,5420,null,null,4248,null,null,7857,null,null,3229,null,null,1761,null,null,2064,null,null,1553,null,null,7681,null,null,4720,null,null,5952,null,null,2808,null,null,40
1571678,6691,969579,10315,22501,2253,1712,615,7635,1239,13154,1548,947078,9744,85622,4157,553387,8227,308069,5200,602099,10324,93257,4770,22436,2546,34407,3075,36414,2933,508842,10247,191455,6442,250413,7797,66974,3577,6691,null,null,10315,null,null,2253,null,null,615,null,null,1239,null,null,1548,null,null,9744,null,null,4157,null,null,8227,null,null,5200,null,null,10324,null,null,4770,null,null,2546,null,null,3075,null,null,2933,null,null,10247,null,null,6442,null,null,7797,null,null,3577,null,null,41
4937771,13721,3382514,17950,154123,4929,12126,1698,61736,3667,80261,3479,3228391,17946,294408,6875,1959241,14372,974742,8998,1555257,14774,379733,8904,99781,4702,163211,6082,116741,4957,1175524,13127,424943,8417,557415,9997,193166,6427,13721,null,null,17950,null,null,4929,null,null,1698,null,null,3667,null,null,3479,null,null,17946,null,null,6875,null,null,14372,null,null,8998,null,null,14774,null,null,8904,null,null,4702,null,null,6082,null,null,4957,null,null,13127,null,null,8417,null,null,9997,null,null,6427,null,null,42
408239,4139,236882,4213,5752,1233,518,433,1901,582,3333,964,231130,4554,17547,1784,142852,4091,70731,2164,171357,5796,33085,2922,5264,1303,16151,2056,11670,1618,138272,5648,44185,3318,73925,4229,20162,1835,4139,null,null,4213,null,null,1233,null,null,433,null,null,582,null,null,964,null,null,4554,null,null,1784,null,null,4091,null,null,2164,null,null,5796,null,null,2922,null,null,1303,null,null,2056,null,null,1618,null,null,5648,null,null,3318,null,null,4229,null,null,1835,null,null,44
1877887,10574,1288871,12866,36774,2907,1639,682,14804,1968,20331,1661,1252097,12533,123340,5281,717278,10472,411479,5622,589016,11203,81702,4994,16582,2196,40244,3223,24876,2494,507314,11312,198164,7016,255894,8935,53256,3503,10574,null,null,12866,null,null,2907,null,null,682,null,null,1968,null,null,1661,null,null,12533,null,null,5281,null,null,10472,null,null,5622,null,null,11203,null,null,4994,null,null,2196,null,null,3223,null,null,2494,null,null,11312,null,null,7016,null,null,8935,null,null,3503,null,null,45
334003,3659,224459,3798,3544,768,272,217,1480,496,1792,564,220915,3884,29001,2185,130797,2991,61117,1964,109544,3813,16782,2332,3959,1370,5701,1290,7122,1430,92762,3713,38722,2763,38582,2753,15458,1715,3659,null,null,3798,null,null,768,null,null,217,null,null,496,null,null,564,null,null,3884,null,null,2185,null,null,2991,null,null,1964,null,null,3813,null,null,2332,null,null,1370,null,null,1290,null,null,1430,null,null,3713,null,null,2763,null,null,2753,null,null,1715,null,null,46
2556332,11690,1664018,15061,37652,2742,1863,656,12902,1490,22887,2326,1626366,15186,165069,6522,954002,11013,507295,6929,892314,14411,109856,5490,24207,2811,52043,3356,33606,2989,782458,13669,308175,8920,390858,8861,83425,4840,11690,null,null,15061,null,null,2742,null,null,656,null,null,1490,null,null,2326,null,null,15186,null,null,6522,null,null,11013,null,null,6929,null,null,14411,null,null,5490,null,null,2811,null,null,3356,null,null,2989,null,null,13669,null,null,8920,null,null,8861,null,null,4840,null,null,47
9535612,20125,5825471,27395,119845,5402,7331,1387,47135,3480,65379,3735,5705626,27917,623751,11927,3585546,24197,1496329,12289,3710141,23471,380090,10626,96632,5423,163684,7133,119774,5227,3330051,25212,1379033,17912,1653580,20574,297438,7850,20125,null,null,27395,null,null,5402,null,null,1387,null,null,3480,null,null,3735,null,null,27917,null,null,11927,null,null,24197,null,null,12289,null,null,23471,null,null,10626,null,null,5423,null,null,7133,null,null,5227,null,null,25212,null,null,17912,null,null,20574,null,null,7850,null,null,48
943147,4975,659266,7711,12528,1517,1169,437,4585,906,6774,1171,646738,7651,96599,3740,390713,6354,159426,2754,283881,7719,25322,2051,5491,1089,11457,1660,8374,1254,258559,7577,129905,5101,109976,5246,18678,1830,4975,null,null,7711,null,null,1517,null,null,437,null,null,906,null,null,1171,null,null,7651,null,null,3740,null,null,6354,null,null,2754,null,null,7719,null,null,2051,null,null,1089,null,null,1660,null,null,1254,null,null,7577,null,null,5101,null,null,5246,null,null,1830,null,null,49
254851,2815,177772,3783,4348,759,238,219,1669,564,2441,480,173424,3576,14846,1488,103776,2307,54802,1812,77079,3456,13563,1460,2594,708,6268,1077,4701,803,63516,3050,25610,2158,27606,2080,10300,1271,2815,null,null,3783,null,null,759,null,null,219,null,null,564,null,null,480,null,null,3576,null,null,1488,null,null,2307,null,null,1812,null,null,3456,null,null,1460,null,null,708,null,null,1077,null,null,803,null,null,3050,null,null,2158,null,null,2080,null,null,1271,null,null,50
3120692,13161,2037641,16261,46905,3275,3450,870,18448,2065,25007,2322,1990736,16343,190275,6616,1222105,11435,578356,7551,1083051,12975,150332,6970,39834,3939,66158,4987,44340,3012,932719,12246,349451,8313,482670,10803,100598,5058,13161,null,null,16261,null,null,3275,null,null,870,null,null,2065,null,null,2322,null,null,16343,null,null,6616,null,null,11435,null,null,7551,null,null,12975,null,null,6970,null,null,3939,null,null,4987,null,null,3012,null,null,12246,null,null,8313,null,null,10803,null,null,5058,null,null,51
2768076,8506,1729320,12424,37625,3435,3096,1075,16118,2327,18411,1870,1691695,12365,165317,5740,1038173,10195,488205,5920,1038756,12363,154568,5597,40633,3421,60018,3729,53917,3588,884188,11721,358256,7310,427791,8639,98141,5107,8506,null,null,12424,null,null,3435,null,null,1075,null,null,2327,null,null,1870,null,null,12365,null,null,5740,null,null,10195,null,null,5920,null,null,12363,null,null,5597,null,null,3421,null,null,3729,null,null,3588,null,null,11721,null,null,7310,null,null,8639,null,null,5107,null,null,53
722125,5656,523078,7047,24348,2158,734,370,10228,1574,13386,1616,498730,7391,45359,3314,281588,6404,171783,3756,199047,6237,40487,3668,8518,1630,22111,2538,9858,1610,158560,5855,59917,3378,76254,4171,22389,2123,5656,null,null,7047,null,null,2158,null,null,370,null,null,1574,null,null,1616,null,null,7391,null,null,3314,null,null,6404,null,null,3756,null,null,6237,null,null,3668,null,null,1630,null,null,2538,null,null,1610,null,null,5855,null,null,3378,null,null,4171,null,null,2123,null,null,54
2326998,7745,1551232,10480,33519,1795,2273,490,13282,1380,17964,1440,1517713,10615,164280,5075,927810,8249,425623,5319,775766,10523,128640,5535,30467,2700,50964,3528,47209,2698,647126,9276,265155,6295,287918,7123,94053,3502,7745,null,null,10480,null,null,1795,null,null,490,null,null,1380,null,null,1440,null,null,10615,null,null,5075,null,null,8249,null,null,5319,null,null,10523,null,null,5535,null,null,2700,null,null,3528,null,null,2698,null,null,9276,null,null,6295,null,null,7123,null,null,3502,null,null,55
223619,4088,153894,4084,3007,852,250,304,1226,500,1531,581,150887,4097,19903,1947,86586,3139,44398,1612,69725,4085,6201,1332,969,562,3159,959,2073,789,63524,4271,27346,2523,29992,2887,6186,1066,4088,null,null,4084,null,null,852,null,null,304,null,null,500,null,null,581,null,null,4097,null,null,1947,null,null,3139,null,null,1612,null,null,4085,null,null,1332,null,null,562,null,null,959,null,null,789,null,null,4271,null,null,2523,null,null,2887,null,null,1066,null,null,56
1208438,9900,821672,8711,98712,4227,1458,568,26795,2282,70459,3545,722960,8925,41488,3305,413500,7642,267972,4955,386766,8157,98801,4269,21953,2439,45975,2728,30873,2031,287965,7128,87560,3841,163015,5957,37390,2722,9900,null,null,8711,null,null,4227,null,null,568,null,null,2282,null,null,3545,null,null,8925,null,null,3305,null,null,7642,null,null,4955,null,null,8157,null,null,4269,null,null,2439,null,null,2728,null,null,2031,null,null,7128,null,null,3841,null,null,5957,null,null,2722,null,null,72
1852518,12189,1268138,12239,38784,2880,1865,747,14843,1622,22076,2061,1229354,11870,119621,4625,722067,9243,387666,5144,584380,11458,76650,4394,16466,2423,37465,3056,22719,2184,507730,10746,191767,5903,255011,7597,60952,4081,12189,null,null,12239,null,null,2880,null,null,747,null,null,1622,null,null,2061,null,null,11870,null,null,4625,null,null,9243,null,null,5144,null,null,11458,null,null,4394,null,null,2423,null,null,3056,null,null,2184,null,null,10746,null,null,5903,null,null,7597,null,null,4081,null,null,01
248468,2841,160215,3268,9493,843,1115,454,5152,627,3226,452,150722,3167,18381,1853,98843,2840,33498,1615,88253,3611,13803,1649,4239,951,6785,1095,2779,707,74450,3286,33438,2593,35140,2564,5872,1056,2841,null,null,3268,null,null,843,null,null,454,null,null,627,null,null,452,null,null,3167,null,null,1853,null,null,2840,null,null,1615,null,null,3611,null,null,1649,null,null,951,null,null,1095,null,null,707,null,null,3286,null,null,2593,null,null,2564,null,null,1056,null,null,02
2519052,11479,1593014,12380,39476,3477,2564,937,15472,1804,21440,2336,1553538,11820,147928,5717,853420,10686,552190,7070,926038,13205,120652,6202,29774,2781,54842,4329,36036,3017,805386,12046,300128,8042,412004,10850,93254,3990,11479,null,null,12380,null,null,3477,null,null,937,null,null,1804,null,null,2336,null,null,11820,null,null,5717,null,null,10686,null,null,7070,null,null,13205,null,null,6202,null,null,2781,null,null,4329,null,null,3017,null,null,12046,null,null,8042,null,null,10850,null,null,3990,null,null,04
1142718,7341,737632,8928,20550,2112,1408,669,8531,1495,10611,1314,717082,9056,72638,3669,406764,7361,237680,3953,405086,8913,56414,4166,14065,2185,25744,2825,16605,1851,348672,8370,139051,5435,167323,5945,42298,2394,7341,null,null,8928,null,null,2112,null,null,669,null,null,1495,null,null,1314,null,null,9056,null,null,3669,null,null,7361,null,null,3953,null,null,8913,null,null,4166,null,null,2185,null,null,2825,null,null,1851,null,null,8370,null,null,5435,null,null,5945,null,null,2394,null,null,05
12944178,15703,6943428,26799,180680,6141,9733,1400,59703,3287,111244,4781,6762748,26554,527503,11249,4152382,21131,2082863,14915,6000750,23585,762468,13125,168933,7718,316826,8710,276709,7226,5238282,26288,1680352,15969,2993572,24116,564358,9832,15703,null,null,26799,null,null,6141,null,null,1400,null,null,3287,null,null,4781,null,null,26554,null,null,11249,null,null,21131,null,null,14915,null,null,23585,null,null,13125,null,null,7718,null,null,8710,null,null,7226,null,null,26288,null,null,15969,null,null,24116,null,null,9832,null,null,06
2108992,7767,1365832,12605,23740,2387,1961,727,10168,1623,11611,1529,1342092,12306,156544,5928,833383,8974,352165,4893,743160,11239,82546,3914,19031,2241,36513,2967,27002,2178,660614,10631,288726,7388,309260,7515,62628,3655,7767,null,null,12605,null,null,2387,null,null,727,null,null,1623,null,null,1529,null,null,12306,null,null,5928,null,null,8974,null,null,4893,null,null,11239,null,null,3914,null,null,2241,null,null,2967,null,null,2178,null,null,10631,null,null,7388,null,null,7515,null,null,3655,null,null,08
1357269,7141,879073,9745,21184,2089,780,345,7036,1172,13368,1554,857889,9712,66228,3850,538966,7112,252695,3640,478196,9202,101690,4947,19269,2103,51000,3182,31421,2643,376506,9546,125636,5614,200671,6708,50199,3177,7141,null,null,9745,null,null,2089,null,null,345,null,null,1172,null,null,1554,null,null,9712,null,null,3850,null,null,7112,null,null,3640,null,null,9202,null,null,4947,null,null,2103,null,null,3182,null,null,2643,null,null,9546,null,null,5614,null,null,6708,null,null,3177,null,null,09
