C18106_001E,C18106_001M,C18106_002E,C18106_002M,C18106_003E,C18106_003M,C18106_004E,C18106_004M,C18106_005E,C18106_005M,C18106_006E,C18106_006M,C18106_007E,C18106_007M,C18106_008E,C18106_008M,C18106_009E,C18106_009M,C18106_010E,C18106_010M,C18106_011E,C18106_011M,C18106_012E,C18106_012M,C18106_013E,C18106_013M,C18106_014E,C18106_014M,C18106_015E,C18106_015M,C18106_016E,C18106_016M,C18106_017E,C18106_017M,C18106_018E,C18106_018M,C18106_019E,C18106_019M,C18106_020E,C18106_020M,C18106_021E,C18106_021M,C18106_001M,C18106_001EA,C18106_001MA,C18106_002M,C18106_002EA,C18106_002MA,C18106_003M,C18106_003EA,C18106_003MA,C18106_004M,C18106_004EA,C18106_004MA,C18106_005M,C18106_005EA,C18106_005MA,C18106_006M,C18106_006EA,C18106_006MA,C18106_007M,C18106_007EA,C18106_007MA,C18106_008M,C18106_008EA,C18106_008MA,C18106_009M,C18106_009EA,C18106_009MA,C18106_010M,C18106_010EA,C18106_010MA,C18106_011M,C18106_011EA,C18106_011MA,C18106_012M,C18106_012EA,C18106_012MA,C18106_013M,C18106_013EA,C18106_013MA,C18106_014M,C18106_014EA,C18106_014MA,C18106_015M,C18106_015EA,C18106_015MA,C18106_016M,C18106_016EA,C18106_016MA,C18106_017M,C18106_017EA,C18106_017MA,C18106_018M,C18106_018EA,C18106_018MA,C18106_019M,C18106_019EA,C18106_019MA,C18106_020M,C18106_020EA,C18106_020MA,C18106_021M,C18106_021EA,C18106_021MA,state
1253207,982,609328,2102,97351,1173,1523,511,95828,1210,398657,1800,8050,1185,390607,1921,113320,1060,5685,1234,107635,1525,643879,2063,93431,1342,1140,701,92291,1414,414285,1419,7794,1476,406491,2055,136163,902,8746,1390,127417,1578,982,null,null,2102,null,null,1173,null,null,511,null,null,1210,null,null,1800,null,null,1185,null,null,1921,null,null,1060,null,null,1234,null,null,1525,null,null,2063,null,null,1342,null,null,701,null,null,1414,null,null,1419,null,null,1476,null,null,2055,null,null,902,null,null,1390,null,null,1578,null,null,23
5555640,2747,2662287,4253,501912,2057,5764,1293,496148,2254,1789931,3399,25388,2633,1764543,4031,370444,1614,20344,1943,350100,2256,2893353,3583,479781,1848,3584,1016,476197,2003,1931835,2704,30141,3021,1901694,4141,481737,1405,37692,2927,444045,2931,2747,null,null,4253,null,null,2057,null,null,1293,null,null,2254,null,null,3399,null,null,2633,null,null,4031,null,null,1614,null,null,1943,null,null,2256,null,null,3583,null,null,1848,null,null,1016,null,null,2003,null,null,2704,null,null,3021,null,null,4141,null,null,1405,null,null,2927,null,null,2931,null,null,24
6376243,2059,3077742,3156,518510,1950,6952,1669,511558,2303,2107594,2249,29721,3501,2077873,4239,451638,1606,26374,2449,425264,2851,3298501,2571,496960,1712,5477,1347,491483,1917,2217108,2023,35410,2972,2181698,3397,584433,1733,51349,3476,533084,3846,2059,null,null,3156,null,null,1950,null,null,1669,null,null,2303,null,null,2249,null,null,3501,null,null,4239,null,null,1606,null,null,2449,null,null,2851,null,null,2571,null,null,1712,null,null,1347,null,null,1917,null,null,2023,null,null,2972,null,null,3397,null,null,1733,null,null,3476,null,null,3846,null,null,25
9246436,2326,4515792,3478,824712,3004,9826,1512,814886,2976,2989223,2822,70075,3257,2919148,4646,701857,1936,42169,2716,659688,3026,4730644,3008,791179,2175,6459,1019,784720,2333,3070399,2410,76103,4166,2994296,4637,869066,1932,75351,3025,793715,3649,2326,null,null,3478,null,null,3004,null,null,1512,null,null,2976,null,null,2822,null,null,3257,null,null,4646,null,null,1936,null,null,2716,null,null,3026,null,null,3008,null,null,2175,null,null,1019,null,null,2333,null,null,2410,null,null,4166,null,null,4637,null,null,1932,null,null,3025,null,null,3649,null,null,26
5111376,1947,2533754,2811,478164,2416,6163,1186,472001,2732,1691923,2699,25396,2137,1666527,3131,363667,1921,20001,1756,343666,2384,2577622,2897,457097,2112,4051,878,453046,2273,1683741,2612,26610,2683,1657131,3654,436784,1702,30079,2089,406705,2579,1947,null,null,2811,null,null,2416,null,null,1186,null,null,2732,null,null,2699,null,null,2137,null,null,3131,null,null,1921,null,null,1756,null,null,2384,null,null,2897,null,null,2112,null,null,878,null,null,2273,null,null,2612,null,null,2683,null,null,3654,null,null,1702,null,null,2089,null,null,2579,null,null,27
2737426,3278,1296805,5728,270272,4531,2875,851,267397,4536,836180,3983,21676,2311,814504,4944,190353,1710,18296,2230,172057,2827,1440621,5415,264094,3952,1396,578,262698,4124,930380,3273,25849,2873,904531,4435,246147,1499,31577,2998,214570,3127,3278,null,null,5728,null,null,4531,null,null,851,null,null,4536,null,null,3983,null,null,2311,null,null,4944,null,null,1710,null,null,2230,null,null,2827,null,null,5415,null,null,3952,null,null,578,null,null,4124,null,null,3273,null,null,2873,null,null,4435,null,null,1499,null,null,2998,null,null,3127,null,null,28
5605667,3014,2725582,4124,520714,3099,5200,1243,515514,3296,1788539,3686,35023,3429,1753516,5215,416329,2204,28214,2166,388115,3265,2880085,4379,494225,3017,4142,943,490083,3238,1864635,3548,38999,3047,1825636,3746,521225,2222,42335,3390,478890,3870,3014,null,null,4124,null,null,3099,null,null,1243,null,null,3296,null,null,3686,null,null,3429,null,null,5215,null,null,2204,null,null,2166,null,null,3265,null,null,4379,null,null,3017,null,null,943,null,null,3238,null,null,3548,null,null,3047,null,null,3746,null,null,2222,null,null,3390,null,null,3870,null,null,29
966367,1610,484527,2676,87044,1768,877,623,86167,1815,311018,2416,6288,1300,304730,2640,86465,769,5103,1197,81362,1466,481840,2417,79444,1562,571,314,78873,1573,309415,1965,6050,1260,303365,2262,92981,814,4117,1039,88864,1254,1610,null,null,2676,null,null,1768,null,null,623,null,null,1815,null,null,2416,null,null,1300,null,null,2640,null,null,769,null,null,1197,null,null,1466,null,null,2417,null,null,1562,null,null,314,null,null,1573,null,null,1965,null,null,1260,null,null,2262,null,null,814,null,null,1039,null,null,1254,null,null,30
1745497,2085,865087,3250,174699,1747,2186,706,172513,1933,567389,2546,7629,1348,559760,2856,122999,1258,6145,1085,116854,1406,880410,2719,165833,1763,755,321,165078,1808,564402,1772,5928,1037,558474,1956,150175,1181,10224,1059,139951,1501,2085,null,null,3250,null,null,1747,null,null,706,null,null,1933,null,null,2546,null,null,1348,null,null,2856,null,null,1258,null,null,1085,null,null,1406,null,null,2719,null,null,1763,null,null,321,null,null,1808,null,null,1772,null,null,1037,null,null,1956,null,null,1181,null,null,1059,null,null,1501,null,null,31
2722406,1516,1351794,2622,251378,1681,4812,1174,246566,2069,894420,1999,21257,3276,873163,4011,205996,1074,14917,1802,191079,2162,1370612,2455,241696,1772,2329,939,239367,2063,897393,1657,24404,2849,872989,3192,231523,1033,17572,2019,213951,2368,1516,null,null,2622,null,null,1681,null,null,1174,null,null,2069,null,null,1999,null,null,3276,null,null,4011,null,null,1074,null,null,1802,null,null,2162,null,null,2455,null,null,1772,null,null,939,null,null,2063,null,null,1657,null,null,2849,null,null,3192,null,null,1033,null,null,2019,null,null,2368,null,null,32
1251989,1453,619662,2070,100831,1146,1592,722,99239,1235,418025,1999,7085,1421,410940,2293,100806,932,4657,921,96149,1331,632327,1872,94101,955,1157,681,92944,1278,421074,1540,6327,1258,414747,1928,117152,1095,6412,1123,110740,1444,1453,null,null,2070,null,null,1146,null,null,722,null,null,1235,null,null,1999,null,null,1421,null,null,2293,null,null,932,null,null,921,null,null,1331,null,null,1872,null,null,955,null,null,681,null,null,1278,null,null,1540,null,null,1258,null,null,1928,null,null,1095,null,null,1123,null,null,1444,null,null,33
8317408,1691,4032941,2594,745905,1764,9096,1647,736809,2501,2714091,2074,36155,3583,2677936,4544,572945,1716,38232,2565,534713,3010,4284467,2386,713873,1196,3382,836,710491,1444,2811025,1855,42616,3809,2768409,4556,759569,1741,73670,3815,685899,3970,1691,null,null,2594,null,null,1764,null,null,1647,null,null,2501,null,null,2074,null,null,3583,null,null,4544,null,null,1716,null,null,2565,null,null,3010,null,null,2386,null,null,1196,null,null,836,null,null,1444,null,null,1855,null,null,3809,null,null,4556,null,null,1741,null,null,3815,null,null,3970,null,null,34
1920875,1979,939066,3049,186274,2207,2019,693,184255,2304,599162,2535,13797,2050,585365,3224,153630,1203,12557,1549,141073,2041,981809,2570,177198,2204,1352,718,175846,2318,621586,2039,16394,2581,605192,3270,183025,1255,19910,1846,163115,2085,1979,null,null,3049,null,null,2207,null,null,693,null,null,2304,null,null,2535,null,null,2050,null,null,3224,null,null,1203,null,null,1549,null,null,2041,null,null,2570,null,null,2204,null,null,718,null,null,2318,null,null,2039,null,null,2581,null,null,3270,null,null,1255,null,null,1846,null,null,2085,null,null,35
18346577,3180,8835762,5712,1540107,3306,23357,2696,1516750,4039,6034649,5015,99013,5457,5935636,7692,1261006,2772,88242,4629,1172764,5134,9510815,4899,1471660,3044,13190,1714,1458470,3389,6364612,3572,106652,5293,6257960,6454,1674543,3212,172092,6214,1502451,6570,3180,null,null,5712,null,null,3306,null,null,2696,null,null,4039,null,null,5015,null,null,5457,null,null,7692,null,null,2772,null,null,4629,null,null,5134,null,null,4899,null,null,3044,null,null,1714,null,null,3389,null,null,3572,null,null,5293,null,null,6454,null,null,3212,null,null,6214,null,null,6570,null,null,36
9363326,6363,4483738,8296,869233,4999,11074,1756,858159,5011,2943078,6220,62329,3909,2880749,7947,671427,2855,46201,2601,625226,3345,4879588,6603,828746,4573,5194,1221,823552,4808,3195616,4411,68412,4220,3127204,5758,855226,2835,75186,3971,780040,4861,6363,null,null,8296,null,null,4999,null,null,1756,null,null,5011,null,null,6220,null,null,3909,null,null,7947,null,null,2855,null,null,2601,null,null,3345,null,null,6603,null,null,4573,null,null,1221,null,null,4808,null,null,4411,null,null,4220,null,null,5758,null,null,2835,null,null,3971,null,null,4861,null,null,37
686588,1541,349950,2735,61181,1786,553,319,60628,1701,241061,2438,4045,1100,237016,2715,47708,656,2560,659,45148,833,336638,2238,58051,1283,291,167,57760,1325,222395,1872,2513,613,219882,2142,56192,923,3194,628,52998,925,1541,null,null,2735,null,null,1786,null,null,319,null,null,1701,null,null,2438,null,null,1100,null,null,2715,null,null,656,null,null,659,null,null,833,null,null,2238,null,null,1283,null,null,167,null,null,1325,null,null,1872,null,null,613,null,null,2142,null,null,923,null,null,628,null,null,925,null,null,38
10747103,3198,5226797,6016,974007,4008,14413,2154,959594,4363,3452097,3946,69305,4162,3382792,6415,800693,2673,54214,3216,746479,4012,5520306,5294,939245,3846,7181,1411,932064,4056,3566209,3481,76221,3862,3489988,4362,1014852,2690,92476,4233,922376,4809,3198,null,null,6016,null,null,4008,null,null,2154,null,null,4363,null,null,3946,null,null,4162,null,null,6415,null,null,2673,null,null,3216,null,null,4012,null,null,5294,null,null,3846,null,null,1411,null,null,4056,null,null,3481,null,null,3862,null,null,4362,null,null,2690,null,null,4233,null,null,4809,null,null,39
3581601,1937,1749940,3723,357707,2134,4054,732,353653,2356,1139271,3055,26367,1892,1112904,3745,252962,1600,19657,1470,233305,2198,1831661,3559,338047,2043,2594,689,335453,2135,1177405,2786,29690,2293,1147715,3676,316209,2153,30345,1941,285864,3170,1937,null,null,3723,null,null,2134,null,null,732,null,null,2356,null,null,3055,null,null,1892,null,null,3745,null,null,1600,null,null,1470,null,null,2198,null,null,3559,null,null,2043,null,null,689,null,null,2135,null,null,2786,null,null,2293,null,null,3676,null,null,2153,null,null,1941,null,null,3170,null,null,40
3819771,2144,1876272,3901,321802,3124,3505,1020,318297,3355,1244168,3131,22541,2634,1221627,4193,310302,1911,22932,2491,287370,2655,1943499,3416,310201,2404,2767,1085,307434,2387,1264892,2548,25487,2719,1239405,3359,368406,1956,33304,2668,335102,2906,2144,null,null,3901,null,null,3124,null,null,1020,null,null,3355,null,null,3131,null,null,2634,null,null,4193,null,null,1911,null,null,2491,null,null,2655,null,null,3416,null,null,2404,null,null,1085,null,null,2387,null,null,2548,null,null,2719,null,null,3359,null,null,1956,null,null,2668,null,null,2906,null,null,41
11869746,2368,5763046,4976,999018,3046,13255,1643,985763,3625,3826193,3306,81082,4946,3745111,5935,937835,2689,58316,3248,879519,4215,6106700,4721,958007,2613,8505,1483,949502,3001,3946237,3316,80664,4912,3865573,5724,1202456,3029,99424,4342,1103032,4828,2368,null,null,4976,null,null,3046,null,null,1643,null,null,3625,null,null,3306,null,null,4946,null,null,5935,null,null,2689,null,null,3248,null,null,4215,null,null,4721,null,null,2613,null,null,1483,null,null,3001,null,null,3316,null,null,4912,null,null,5724,null,null,3029,null,null,4342,null,null,4828,null,null,42
986115,1061,475395,1768,79161,1152,1481,786,77680,1397,323458,1212,8919,1369,314539,1682,72776,772,5471,1241,67305,1348,510720,1824,74963,1081,662,460,74301,1173,342018,1368,8494,1730,333524,2220,93739,1058,9280,1550,84459,1847,1061,null,null,1768,null,null,1152,null,null,786,null,null,1397,null,null,1212,null,null,1369,null,null,1682,null,null,772,null,null,1241,null,null,1348,null,null,1824,null,null,1081,null,null,460,null,null,1173,null,null,1368,null,null,1730,null,null,2220,null,null,1058,null,null,1550,null,null,1847,null,null,44
4571277,3001,2182658,4041,412283,3129,5503,1357,406780,3311,1409626,3318,33675,3256,1375951,4645,360749,1724,22906,2112,337843,2543,2388619,4086,395191,3322,2478,869,392713,3383,1541879,2794,37389,4157,1504490,4985,451549,1983,39480,2904,412069,3197,3001,null,null,4041,null,null,3129,null,null,1357,null,null,3311,null,null,3318,null,null,3256,null,null,4645,null,null,1724,null,null,2112,null,null,2543,null,null,4086,null,null,3322,null,null,869,null,null,3383,null,null,2794,null,null,4157,null,null,4985,null,null,1983,null,null,2904,null,null,3197,null,null,45
787882,1299,394190,2434,78840,1460,842,483,77998,1627,255732,1847,3088,796,252644,1870,59618,551,2788,757,56830,906,393692,2183,73249,1588,316,280,72933,1602,249187,1628,3964,971,245223,1933,71256,1086,4766,1185,66490,1382,1299,null,null,2434,null,null,1460,null,null,483,null,null,1627,null,null,1847,null,null,796,null,null,1870,null,null,551,null,null,757,null,null,906,null,null,2183,null,null,1588,null,null,280,null,null,1602,null,null,1628,null,null,971,null,null,1933,null,null,1086,null,null,1185,null,null,1382,null,null,46
6142746,4347,2966349,5640,566520,3935,6855,1461,559665,3992,1948776,4505,46392,4486,1902384,6285,451053,2145,33062,3107,417991,3631,3176397,4732,530214,3434,5670,1524,524544,3800,2080809,3104,53141,3398,2027668,4536,565374,2149,56670,2958,508704,3584,4347,null,null,5640,null,null,3935,null,null,1461,null,null,3992,null,null,4505,null,null,4486,null,null,6285,null,null,2145,null,null,3107,null,null,3631,null,null,4732,null,null,3434,null,null,1524,null,null,3800,null,null,3104,null,null,3398,null,null,4536,null,null,2149,null,null,2958,null,null,3584,null,null,47
25379184,6744,12435806,9924,2689383,6542,30271,3228,2659112,7672,8293349,7267,139245,6843,8154104,10056,1453074,3764,114635,5694,1338439,6689,12943378,8245,2585811,5147,18340,2530,2567471,5775,8550534,6568,153680,7275,8396854,8713,1807033,4186,188393,6415,1618640,7940,6744,null,null,9924,null,null,6542,null,null,3228,null,null,7672,null,null,7267,null,null,6843,null,null,10056,null,null,3764,null,null,5694,null,null,6689,null,null,8245,null,null,5147,null,null,2530,null,null,5775,null,null,6568,null,null,7275,null,null,8713,null,null,4186,null,null,6415,null,null,7940,null,null,48
2771345,1989,1385875,2854,341253,1725,4229,1207,337024,2163,899378,2880,10823,1505,888555,3116,145244,1216,7428,1264,137816,1679,1385470,2684,324296,1593,1443,515,322853,1708,890458,2188,11211,2094,879247,2972,170716,1356,11381,1360,159335,1855,1989,null,null,2854,null,null,1725,null,null,1207,null,null,2163,null,null,2880,null,null,1505,null,null,3116,null,null,1216,null,null,1264,null,null,1679,null,null,2684,null,null,1593,null,null,515,null,null,1708,null,null,2188,null,null,2094,null,null,2972,null,null,1356,null,null,1360,null,null,1855,null,null,49
588158,870,288487,1482,44709,814,494,233,44215,855,192982,1381,3623,892,189359,1855,50796,584,3850,958,46946,1155,299671,1417,43178,829,283,183,42895,811,196480,1192,3931,1052,192549,1438,60013,764,4138,770,55875,1053,870,null,null,1482,null,null,814,null,null,233,null,null,855,null,null,1381,null,null,892,null,null,1855,null,null,584,null,null,958,null,null,1155,null,null,1417,null,null,829,null,null,183,null,null,811,null,null,1192,null,null,1052,null,null,1438,null,null,764,null,null,770,null,null,1053,null,null,50
7695794,5316,3713854,7831,696311,4845,9461,1657,686850,5136,2485203,6048,38915,3219,2446288,6795,532340,2770,33851,2598,498489,4033,3981940,6066,664759,4455,5000,1058,659759,4647,2648805,4585,45762,3633,2603043,5727,668376,2782,54932,3277,613444,4235,5316,null,null,7831,null,null,4845,null,null,1657,null,null,5136,null,null,6048,null,null,3219,null,null,6795,null,null,2770,null,null,2598,null,null,4033,null,null,6066,null,null,4455,null,null,1058,null,null,4647,null,null,4585,null,null,3633,null,null,5727,null,null,2782,null,null,3277,null,null,4235,null,null,51
6734166,3642,3328764,4335,601231,2712,6519,1338,594712,2866,2244366,4113,37844,3240,2206522,4869,483167,1718,31075,2557,452092,3027,3405402,3074,576129,2546,4518,1102,571611,2765,2253282,2955,40834,2834,2212448,3685,575991,2519,51702,3469,524289,3887,3642,null,null,4335,null,null,2712,null,null,1338,null,null,2866,null,null,4113,null,null,3240,null,null,4869,null,null,1718,null,null,2557,null,null,3027,null,null,3074,null,null,2546,null,null,1102,null,null,2765,null,null,2955,null,null,2834,null,null,3685,null,null,2519,null,null,3469,null,null,3887,null,null,53
1700911,1733,831302,3085,138725,2066,1956,645,136769,2171,539776,2186,16253,1807,523523,2490,152801,1178,12844,1634,139957,1802,869609,2584,135404,1906,1510,651,133894,1907,551668,1968,16670,2268,534998,3125,182537,1279,20300,2059,162237,2214,1733,null,null,3085,null,null,2066,null,null,645,null,null,2171,null,null,2186,null,null,1807,null,null,2490,null,null,1178,null,null,1634,null,null,1802,null,null,2584,null,null,1906,null,null,651,null,null,1907,null,null,1968,null,null,2268,null,null,3125,null,null,1279,null,null,2059,null,null,2214,null,null,54
5372590,2389,2652681,3394,484932,2777,5593,1245,479339,2968,1758058,2839,30536,2337,1727522,3457,409691,1569,23397,1688,386294,2404,2719909,3296,464516,2413,4074,1016,460442,2518,1764460,2750,31227,2262,1733233,3199,490933,1839,38397,2551,452536,2810,2389,null,null,3394,null,null,2777,null,null,1245,null,null,2968,null,null,2839,null,null,2337,null,null,3457,null,null,1569,null,null,1688,null,null,2404,null,null,3296,null,null,2413,null,null,1016,null,null,2518,null,null,2750,null,null,2262,null,null,3199,null,null,1839,null,null,2551,null,null,2810,null,null,55
538154,1379,271425,1998,51362,1689,404,364,50958,1749,179602,1723,3245,887,176357,1823,40461,575,2007,723,38454,1030,266729,1940,51229,1525,363,323,50866,1539,170826,1471,2762,699,168064,1596,44674,774,3997,1120,40677,1338,1379,null,null,1998,null,null,1689,null,null,364,null,null,1749,null,null,1723,null,null,887,null,null,1823,null,null,575,null,null,723,null,null,1030,null,null,1940,null,null,1525,null,null,323,null,null,1539,null,null,1471,null,null,699,null,null,1596,null,null,774,null,null,1120,null,null,1338,null,null,56
3224395,1720,1523483,3158,275852,2714,3722,933,272130,2798,969460,1033,32566,3272,936894,3622,278171,654,34570,3062,243601,3083,1700912,2583,260015,2172,1609,787,258406,2286,1079595,781,33693,3015,1045902,2986,361302,719,56723,3179,304579,3234,1720,null,null,3158,null,null,2714,null,null,933,null,null,2798,null,null,1033,null,null,3272,null,null,3622,null,null,654,null,null,3062,null,null,3083,null,null,2583,null,null,2172,null,null,787,null,null,2286,null,null,781,null,null,3015,null,null,2986,null,null,719,null,null,3179,null,null,3234,null,null,72
4495886,3640,2152498,5998,420777,4605,4932,1223,415845,4862,1400998,4297,33420,2821,1367578,4859,330723,2379,26446,2031,304277,3136,2343388,5351,390632,4437,3160,882,387472,4373,1520505,3516,35470,3384,1485035,4924,432251,2254,47398,2777,384853,3726,3640,null,null,5998,null,null,4605,null,null,1223,null,null,4862,null,null,4297,null,null,2821,null,null,4859,null,null,2379,null,null,2031,null,null,3136,null,null,5351,null,null,4437,null,null,882,null,null,4373,null,null,3516,null,null,3384,null,null,4924,null,null,2254,null,null,2777,null,null,3726,null,null,01
665924,1788,344483,2530,72008,1430,417,229,71591,1384,235300,2399,2944,810,232356,2571,37175,704,1797,657,35378,850,321441,2220,62336,1165,517,604,61819,1302,221884,2032,4694,1378,217190,2624,37221,729,4218,1011,33003,1153,1788,null,null,2530,null,null,1430,null,null,229,null,null,1384,null,null,2399,null,null,810,null,null,2571,null,null,704,null,null,657,null,null,850,null,null,2220,null,null,1165,null,null,604,null,null,1302,null,null,2032,null,null,1378,null,null,2624,null,null,729,null,null,1011,null,null,1153,null,null,02
