VARIABLE,TYPE,LABEL,GROUP
B06004CPR_001E,int,Estimate!!Total,B06004CPR
B06004CPR_002E,int,Estimate!!Total!!Born in Puerto Rico,B06004CPR
B06004CPR_003E,int,Estimate!!Total!!Born in the United States,B06004CPR
B06004CPR_004E,int,Estimate!!Total!!Native; born elsewhere,B06004CPR
B06004CPR_005E,int,Estimate!!Total!!Foreign born,B06004CPR
B06004CPR_001M,int,Margin of Error!!Total,B06004CPR
B06004CPR_002M,int,Margin of Error!!Total!!Born in Puerto Rico,B06004CPR
B06004CPR_003M,int,Margin of Error!!Total!!Born in the United States,B06004CPR
B06004CPR_004M,int,Margin of Error!!Total!!Native; born elsewhere,B06004CPR
B06004CPR_005M,int,Margin of Error!!Total!!Foreign born,B06004CPR
B06004CPR_001EA,string,Annotation of Estimate!!Total,B06004CPR
B06004CPR_001MA,string,Annotation of Margin of Error!!Total,B06004CPR
B06004CPR_002EA,string,Annotation of Estimate!!Total!!Born in Puerto Rico,B06004CPR
B06004CPR_002MA,string,Annotation of Margin of Error!!Total!!Born in Puerto Rico,B06004CPR
B06004CPR_003EA,string,Annotation of Estimate!!Total!!Born in the United States,B06004CPR
B06004CPR_003MA,string,Annotation of Margin of Error!!Total!!Born in the United States,B06004CPR
B06004CPR_004EA,string,Annotation of Estimate!!Total!!Native; born elsewhere,B06004CPR
B06004CPR_004MA,string,Annotation of Margin of Error!!Total!!Native; born elsewhere,B06004CPR
B06004CPR_005EA,string,Annotation of Estimate!!Total!!Foreign born,B06004CPR
B06004CPR_005MA,string,Annotation of Margin of Error!!Total!!Foreign born,B06004CPR
