VARIABLE,TYPE,LABEL,GROUP
B06004C_001E,int,Estimate!!Total,B06004C
B06004C_002E,int,Estimate!!Total!!Born in state of residence,B06004C
B06004C_003E,int,Estimate!!Total!!Born in other state in the United States,B06004C
B06004C_004E,int,Estimate!!Total!!Native; born outside the United States,B06004C
B06004C_005E,int,Estimate!!Total!!Foreign born,B06004C
B06004C_001M,int,Margin of Error!!Total,B06004C
B06004C_002M,int,Margin of Error!!Total!!Born in state of residence,B06004C
B06004C_003M,int,Margin of Error!!Total!!Born in other state in the United States,B06004C
B06004C_004M,int,Margin of Error!!Total!!Native; born outside the United States,B06004C
B06004C_005M,int,Margin of Error!!Total!!Foreign born,B06004C
B06004C_001EA,string,Annotation of Estimate!!Total,B06004C
B06004C_001MA,string,Annotation of Margin of Error!!Total,B06004C
B06004C_002EA,string,Annotation of Estimate!!Total!!Born in state of residence,B06004C
B06004C_002MA,string,Annotation of Margin of Error!!Total!!Born in state of residence,B06004C
B06004C_003EA,string,Annotation of Estimate!!Total!!Born in other state in the United States,B06004C
B06004C_003MA,string,Annotation of Margin of Error!!Total!!Born in other state in the United States,B06004C
B06004C_004EA,string,Annotation of Estimate!!Total!!Native; born outside the United States,B06004C
B06004C_004MA,string,Annotation of Margin of Error!!Total!!Native; born outside the United States,B06004C
B06004C_005EA,string,Annotation of Estimate!!Total!!Foreign born,B06004C
B06004C_005MA,string,Annotation of Margin of Error!!Total!!Foreign born,B06004C
