VARIABLE,TYPE,LABEL,GROUP
C20005I_001E,int,Estimate!!Total,C20005I
C20005I_002E,int,Estimate!!Total!!Male,C20005I
C20005I_003E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months",C20005I
C20005I_004E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!No earnings",C20005I
C20005I_005E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings",C20005I
C20005I_006E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$1 to $9,999 or loss",C20005I
C20005I_007E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$10,000 to $19,999",C20005I
C20005I_008E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$20,000 to $29,999",C20005I
C20005I_009E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$30,000 to $49,999",C20005I
C20005I_010E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$50,000 to $74,999",C20005I
C20005I_011E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$75,000 or more",C20005I
C20005I_012E,int,Estimate!!Total!!Male!!Other,C20005I
C20005I_013E,int,Estimate!!Total!!Male!!Other!!No earnings,C20005I
C20005I_014E,int,Estimate!!Total!!Male!!Other!!With earnings,C20005I
C20005I_015E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$1 to $9,999 or loss",C20005I
C20005I_016E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$10,000 to $19,999",C20005I
C20005I_017E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$20,000 to $29,999",C20005I
C20005I_018E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$30,000 to $49,999",C20005I
C20005I_019E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$50,000 to $74,999",C20005I
C20005I_020E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$75,000 or more",C20005I
C20005I_021E,int,Estimate!!Total!!Female,C20005I
