VARIABLE,TYPE,LABEL,GROUP
C17020C_001E,int,Estimate!!Total,C17020C
C17020C_002E,int,Estimate!!Total!!Income in the past 12 months below poverty level,C17020C
C17020C_003E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Under 18 years,C17020C
C17020C_004E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!18 to 64 years,C17020C
C17020C_005E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!65 years and over,C17020C
C17020C_006E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level,C17020C
C17020C_007E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Under 18 years,C17020C
C17020C_008E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!18 to 64 years,C17020C
C17020C_009E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!65 years and over,C17020C
C17020C_001M,int,Margin of Error!!Total,C17020C
C17020C_002M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level,C17020C
C17020C_003M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!Under 18 years,C17020C
C17020C_004M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!18 to 64 years,C17020C
C17020C_005M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!65 years and over,C17020C
C17020C_006M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level,C17020C
C17020C_007M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Under 18 years,C17020C
C17020C_008M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!18 to 64 years,C17020C
C17020C_009M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!65 years and over,C17020C
C17020C_001EA,string,Annotation of Estimate!!Total,C17020C
C17020C_001MA,string,Annotation of Margin of Error!!Total,C17020C
C17020C_002EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level,C17020C
C17020C_002MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level,C17020C
C17020C_003EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!Under 18 years,C17020C
C17020C_003MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!Under 18 years,C17020C
C17020C_004EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!18 to 64 years,C17020C
C17020C_004MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!18 to 64 years,C17020C
C17020C_005EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!65 years and over,C17020C
C17020C_005MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!65 years and over,C17020C
C17020C_006EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level,C17020C
C17020C_006MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level,C17020C
C17020C_007EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!Under 18 years,C17020C
C17020C_007MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Under 18 years,C17020C
C17020C_008EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!18 to 64 years,C17020C
C17020C_008MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!18 to 64 years,C17020C
C17020C_009EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!65 years and over,C17020C
C17020C_009MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!65 years and over,C17020C
