VARIABLE,TYPE,LABEL,GROUP
B06004B_001E,int,Estimate!!Total,B06004B
B06004B_002E,int,Estimate!!Total!!Born in state of residence,B06004B
B06004B_003E,int,Estimate!!Total!!Born in other state in the United States,B06004B
B06004B_004E,int,Estimate!!Total!!Native; born outside the United States,B06004B
B06004B_005E,int,Estimate!!Total!!Foreign born,B06004B
B06004B_001M,int,Margin of Error!!Total,B06004B
B06004B_002M,int,Margin of Error!!Total!!Born in state of residence,B06004B
B06004B_003M,int,Margin of Error!!Total!!Born in other state in the United States,B06004B
B06004B_004M,int,Margin of Error!!Total!!Native; born outside the United States,B06004B
B06004B_005M,int,Margin of Error!!Total!!Foreign born,B06004B
B06004B_001EA,string,Annotation of Estimate!!Total,B06004B
B06004B_001MA,string,Annotation of Margin of Error!!Total,B06004B
B06004B_002EA,string,Annotation of Estimate!!Total!!Born in state of residence,B06004B
B06004B_002MA,string,Annotation of Margin of Error!!Total!!Born in state of residence,B06004B
B06004B_003EA,string,Annotation of Estimate!!Total!!Born in other state in the United States,B06004B
B06004B_003MA,string,Annotation of Margin of Error!!Total!!Born in other state in the United States,B06004B
B06004B_004EA,string,Annotation of Estimate!!Total!!Native; born outside the United States,B06004B
B06004B_004MA,string,Annotation of Margin of Error!!Total!!Native; born outside the United States,B06004B
B06004B_005EA,string,Annotation of Estimate!!Total!!Foreign born,B06004B
B06004B_005MA,string,Annotation of Margin of Error!!Total!!Foreign born,B06004B
