VARIABLE,TYPE,LABEL,GROUP
B07404CPR_001E,int,Estimate!!Total living in area 1 year ago,B07404CPR
B07404CPR_002E,int,Estimate!!Total living in area 1 year ago!!Same house,B07404CPR
B07404CPR_003E,int,Estimate!!Total living in area 1 year ago!!Moved within same municipio,B07404CPR
B07404CPR_004E,int,Estimate!!Total living in area 1 year ago!!Moved to different municipio,B07404CPR
B07404CPR_005E,int,Estimate!!Total living in area 1 year ago!!Moved to the United States,B07404CPR
B07404CPR_001M,int,Margin of Error!!Total living in area 1 year ago,B07404CPR
B07404CPR_002M,int,Margin of Error!!Total living in area 1 year ago!!Same house,B07404CPR
B07404CPR_003M,int,Margin of Error!!Total living in area 1 year ago!!Moved within same municipio,B07404CPR
B07404CPR_004M,int,Margin of Error!!Total living in area 1 year ago!!Moved to different municipio,B07404CPR
B07404CPR_005M,int,Margin of Error!!Total living in area 1 year ago!!Moved to the United States,B07404CPR
B07404CPR_001EA,string,Annotation of Estimate!!Total living in area 1 year ago,B07404CPR
B07404CPR_001MA,string,Annotation of Margin of Error!!Total living in area 1 year ago,B07404CPR
B07404CPR_002EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Same house,B07404CPR
B07404CPR_002MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Same house,B07404CPR
B07404CPR_003EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Moved within same municipio,B07404CPR
B07404CPR_003MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Moved within same municipio,B07404CPR
B07404CPR_004EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Moved to different municipio,B07404CPR
B07404CPR_004MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Moved to different municipio,B07404CPR
B07404CPR_005EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Moved to the United States,B07404CPR
B07404CPR_005MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Moved to the United States,B07404CPR
