VARIABLE,TYPE,LABEL,GROUP
S2407_C01_001E,int,Total!!Estimate!!Civilian employed population 16 years and over,S2407
S2407_C01_002E,int,"Total!!Estimate!!Agriculture, forestry, fishing and hunting, and mining",S2407
S2407_C01_003E,int,Total!!Estimate!!Construction,S2407
S2407_C01_004E,int,Total!!Estimate!!Manufacturing,S2407
S2407_C01_005E,int,Total!!Estimate!!Wholesale trade,S2407
S2407_C01_006E,int,Total!!Estimate!!Retail trade,S2407
S2407_C01_007E,int,"Total!!Estimate!!Transportation and warehousing, and utilities",S2407
S2407_C01_008E,int,Total!!Estimate!!Information,S2407
S2407_C01_009E,int,"Total!!Estimate!!Finance and insurance, and real estate and rental and leasing",S2407
S2407_C01_010E,int,"Total!!Estimate!!Professional, scientific, and management, and administrative and waste management services",S2407
S2407_C01_011E,int,"Total!!Estimate!!Educational services, and health care and social assistance",S2407
S2407_C01_012E,int,"Total!!Estimate!!Arts, entertainment, and recreation, and accommodation and food services",S2407
S2407_C01_013E,int,"Total!!Estimate!!Other services, except public administration",S2407
S2407_C01_014E,int,Total!!Estimate!!Public administration,S2407
S2407_C01_015E,int,Total!!Estimate!!PERCENT ALLOCATED!!Industry,S2407
S2407_C02_001E,int,Employee of private company workers!!Estimate!!Civilian employed population 16 years and over,S2407
S2407_C02_002E,int,"Employee of private company workers!!Estimate!!Agriculture, forestry, fishing and hunting, and mining",S2407
S2407_C02_003E,int,Employee of private company workers!!Estimate!!Construction,S2407
S2407_C02_004E,int,Employee of private company workers!!Estimate!!Manufacturing,S2407
S2407_C02_005E,int,Employee of private company workers!!Estimate!!Wholesale trade,S2407
S2407_C02_006E,int,Employee of private company workers!!Estimate!!Retail trade,S2407
S2407_C02_007E,int,"Employee of private company workers!!Estimate!!Transportation and warehousing, and utilities",S2407
S2407_C02_008E,int,Employee of private company workers!!Estimate!!Information,S2407
S2407_C02_009E,int,"Employee of private company workers!!Estimate!!Finance and insurance, and real estate and rental and leasing",S2407
S2407_C02_010E,int,"Employee of private company workers!!Estimate!!Professional, scientific, and management, and administrative and waste management services",S2407
S2407_C02_011E,int,"Employee of private company workers!!Estimate!!Educational services, and health care and social assistance",S2407
S2407_C02_012E,int,"Employee of private company workers!!Estimate!!Arts, entertainment, and recreation, and accommodation and food services",S2407
S2407_C02_013E,int,"Employee of private company workers!!Estimate!!Other services, except public administration",S2407
S2407_C02_014E,int,Employee of private company workers!!Estimate!!Public administration,S2407
S2407_C02_015E,int,Employee of private company workers!!Estimate!!PERCENT ALLOCATED!!Industry,S2407
S2407_C03_001E,int,Self-employed in own incorporated business workers!!Estimate!!Civilian employed population 16 years and over,S2407
S2407_C03_002E,int,"Self-employed in own incorporated business workers!!Estimate!!Agriculture, forestry, fishing and hunting, and mining",S2407
S2407_C03_003E,int,Self-employed in own incorporated business workers!!Estimate!!Construction,S2407
S2407_C03_004E,int,Self-employed in own incorporated business workers!!Estimate!!Manufacturing,S2407
S2407_C03_005E,int,Self-employed in own incorporated business workers!!Estimate!!Wholesale trade,S2407
S2407_C03_006E,int,Self-employed in own incorporated business workers!!Estimate!!Retail trade,S2407
S2407_C03_007E,int,"Self-employed in own incorporated business workers!!Estimate!!Transportation and warehousing, and utilities",S2407
S2407_C03_008E,int,Self-employed in own incorporated business workers!!Estimate!!Information,S2407
S2407_C03_009E,int,"Self-employed in own incorporated business workers!!Estimate!!Finance and insurance, and real estate and rental and leasing",S2407
S2407_C03_010E,int,"Self-employed in own incorporated business workers!!Estimate!!Professional, scientific, and management, and administrative and waste management services",S2407
S2407_C03_011E,int,"Self-employed in own incorporated business workers!!Estimate!!Educational services, and health care and social assistance",S2407
S2407_C03_012E,int,"Self-employed in own incorporated business workers!!Estimate!!Arts, entertainment, and recreation, and accommodation and food services",S2407
S2407_C03_013E,int,"Self-employed in own incorporated business workers!!Estimate!!Other services, except public administration",S2407
S2407_C03_014E,int,Self-employed in own incorporated business workers!!Estimate!!Public administration,S2407
S2407_C03_015E,int,Self-employed in own incorporated business workers!!Estimate!!PERCENT ALLOCATED!!Industry,S2407
S2407_C04_001E,int,Private not-for-profit wage and salary workers!!Estimate!!Civilian employed population 16 years and over,S2407
S2407_C04_002E,int,"Private not-for-profit wage and salary workers!!Estimate!!Agriculture, forestry, fishing and hunting, and mining",S2407
S2407_C04_003E,int,Private not-for-profit wage and salary workers!!Estimate!!Construction,S2407
S2407_C04_004E,int,Private not-for-profit wage and salary workers!!Estimate!!Manufacturing,S2407
S2407_C04_005E,int,Private not-for-profit wage and salary workers!!Estimate!!Wholesale trade,S2407
S2407_C04_006E,int,Private not-for-profit wage and salary workers!!Estimate!!Retail trade,S2407
S2407_C04_007E,int,"Private not-for-profit wage and salary workers!!Estimate!!Transportation and warehousing, and utilities",S2407
S2407_C04_008E,int,Private not-for-profit wage and salary workers!!Estimate!!Information,S2407
S2407_C04_009E,int,"Private not-for-profit wage and salary workers!!Estimate!!Finance and insurance, and real estate and rental and leasing",S2407
S2407_C04_010E,int,"Private not-for-profit wage and salary workers!!Estimate!!Professional, scientific, and management, and administrative and waste management services",S2407
S2407_C04_011E,int,"Private not-for-profit wage and salary workers!!Estimate!!Educational services, and health care and social assistance",S2407
S2407_C04_012E,int,"Private not-for-profit wage and salary workers!!Estimate!!Arts, entertainment, and recreation, and accommodation and food services",S2407
S2407_C04_013E,int,"Private not-for-profit wage and salary workers!!Estimate!!Other services, except public administration",S2407
S2407_C04_014E,int,Private not-for-profit wage and salary workers!!Estimate!!Public administration,S2407
S2407_C04_015E,int,Private not-for-profit wage and salary workers!!Estimate!!PERCENT ALLOCATED!!Industry,S2407
S2407_C05_001E,int,"Local, state, and federal government workers!!Estimate!!Civilian employed population 16 years and over",S2407
S2407_C05_002E,int,"Local, state, and federal government workers!!Estimate!!Agriculture, forestry, fishing and hunting, and mining",S2407
S2407_C05_003E,int,"Local, state, and federal government workers!!Estimate!!Construction",S2407
S2407_C05_004E,int,"Local, state, and federal government workers!!Estimate!!Manufacturing",S2407
S2407_C05_005E,int,"Local, state, and federal government workers!!Estimate!!Wholesale trade",S2407
S2407_C05_006E,int,"Local, state, and federal government workers!!Estimate!!Retail trade",S2407
S2407_C05_007E,int,"Local, state, and federal government workers!!Estimate!!Transportation and warehousing, and utilities",S2407
S2407_C05_008E,int,"Local, state, and federal government workers!!Estimate!!Information",S2407
S2407_C05_009E,int,"Local, state, and federal government workers!!Estimate!!Finance and insurance, and real estate and rental and leasing",S2407
S2407_C05_010E,int,"Local, state, and federal government workers!!Estimate!!Professional, scientific, and management, and administrative and waste management services",S2407
S2407_C05_011E,int,"Local, state, and federal government workers!!Estimate!!Educational services, and health care and social assistance",S2407
S2407_C05_012E,int,"Local, state, and federal government workers!!Estimate!!Arts, entertainment, and recreation, and accommodation and food services",S2407
S2407_C05_013E,int,"Local, state, and federal government workers!!Estimate!!Other services, except public administration",S2407
S2407_C05_014E,int,"Local, state, and federal government workers!!Estimate!!Public administration",S2407
S2407_C05_015E,int,"Local, state, and federal government workers!!Estimate!!PERCENT ALLOCATED!!Industry",S2407
S2407_C06_001E,int,Self-employed in own not incorporated business workers and unpaid family workers!!Estimate!!Civilian employed population 16 years and over,S2407
S2407_C06_002E,int,"Self-employed in own not incorporated business workers and unpaid family workers!!Estimate!!Agriculture, forestry, fishing and hunting, and mining",S2407
S2407_C06_003E,int,Self-employed in own not incorporated business workers and unpaid family workers!!Estimate!!Construction,S2407
S2407_C06_004E,int,Self-employed in own not incorporated business workers and unpaid family workers!!Estimate!!Manufacturing,S2407
S2407_C06_005E,int,Self-employed in own not incorporated business workers and unpaid family workers!!Estimate!!Wholesale trade,S2407
S2407_C06_006E,int,Self-employed in own not incorporated business workers and unpaid family workers!!Estimate!!Retail trade,S2407
S2407_C06_007E,int,"Self-employed in own not incorporated business workers and unpaid family workers!!Estimate!!Transportation and warehousing, and utilities",S2407
S2407_C06_008E,int,Self-employed in own not incorporated business workers and unpaid family workers!!Estimate!!Information,S2407
S2407_C06_009E,int,"Self-employed in own not incorporated business workers and unpaid family workers!!Estimate!!Finance and insurance, and real estate and rental and leasing",S2407
S2407_C06_010E,int,"Self-employed in own not incorporated business workers and unpaid family workers!!Estimate!!Professional, scientific, and management, and administrative and waste management services",S2407
S2407_C06_011E,int,"Self-employed in own not incorporated business workers and unpaid family workers!!Estimate!!Educational services, and health care and social assistance",S2407
S2407_C06_012E,int,"Self-employed in own not incorporated business workers and unpaid family workers!!Estimate!!Arts, entertainment, and recreation, and accommodation and food services",S2407
S2407_C06_013E,int,"Self-employed in own not incorporated business workers and unpaid family workers!!Estimate!!Other services, except public administration",S2407
S2407_C06_014E,int,Self-employed in own not incorporated business workers and unpaid family workers!!Estimate!!Public administration,S2407
S2407_C06_015E,int,Self-employed in own not incorporated business workers and unpaid family workers!!Estimate!!PERCENT ALLOCATED!!Industry,S2407
S2407_C01_001M,int,Total!!Margin of Error!!Civilian employed population 16 years and over,S2407
S2407_C01_002M,int,"Total!!Margin of Error!!Agriculture, forestry, fishing and hunting, and mining",S2407
S2407_C01_003M,int,Total!!Margin of Error!!Construction,S2407
S2407_C01_004M,int,Total!!Margin of Error!!Manufacturing,S2407
S2407_C01_005M,int,Total!!Margin of Error!!Wholesale trade,S2407
S2407_C01_006M,int,Total!!Margin of Error!!Retail trade,S2407
S2407_C01_007M,int,"Total!!Margin of Error!!Transportation and warehousing, and utilities",S2407
S2407_C01_008M,int,Total!!Margin of Error!!Information,S2407
S2407_C01_009M,int,"Total!!Margin of Error!!Finance and insurance, and real estate and rental and leasing",S2407
S2407_C01_010M,int,"Total!!Margin of Error!!Professional, scientific, and management, and administrative and waste management services",S2407
S2407_C01_011M,int,"Total!!Margin of Error!!Educational services, and health care and social assistance",S2407
S2407_C01_012M,int,"Total!!Margin of Error!!Arts, entertainment, and recreation, and accommodation and food services",S2407
S2407_C01_013M,int,"Total!!Margin of Error!!Other services, except public administration",S2407
S2407_C01_014M,int,Total!!Margin of Error!!Public administration,S2407
S2407_C01_015M,int,Total!!Margin of Error!!PERCENT ALLOCATED!!Industry,S2407
S2407_C02_001M,int,Employee of private company workers!!Margin of Error!!Civilian employed population 16 years and over,S2407
S2407_C02_002M,int,"Employee of private company workers!!Margin of Error!!Agriculture, forestry, fishing and hunting, and mining",S2407
S2407_C02_003M,int,Employee of private company workers!!Margin of Error!!Construction,S2407
S2407_C02_004M,int,Employee of private company workers!!Margin of Error!!Manufacturing,S2407
S2407_C02_005M,int,Employee of private company workers!!Margin of Error!!Wholesale trade,S2407
S2407_C02_006M,int,Employee of private company workers!!Margin of Error!!Retail trade,S2407
S2407_C02_007M,int,"Employee of private company workers!!Margin of Error!!Transportation and warehousing, and utilities",S2407
S2407_C02_008M,int,Employee of private company workers!!Margin of Error!!Information,S2407
S2407_C02_009M,int,"Employee of private company workers!!Margin of Error!!Finance and insurance, and real estate and rental and leasing",S2407
S2407_C02_010M,int,"Employee of private company workers!!Margin of Error!!Professional, scientific, and management, and administrative and waste management services",S2407
S2407_C02_011M,int,"Employee of private company workers!!Margin of Error!!Educational services, and health care and social assistance",S2407
S2407_C02_012M,int,"Employee of private company workers!!Margin of Error!!Arts, entertainment, and recreation, and accommodation and food services",S2407
S2407_C02_013M,int,"Employee of private company workers!!Margin of Error!!Other services, except public administration",S2407
S2407_C02_014M,int,Employee of private company workers!!Margin of Error!!Public administration,S2407
S2407_C02_015M,int,Employee of private company workers!!Margin of Error!!PERCENT ALLOCATED!!Industry,S2407
S2407_C03_001M,int,Self-employed in own incorporated business workers!!Margin of Error!!Civilian employed population 16 years and over,S2407
S2407_C03_002M,int,"Self-employed in own incorporated business workers!!Margin of Error!!Agriculture, forestry, fishing and hunting, and mining",S2407
S2407_C03_003M,int,Self-employed in own incorporated business workers!!Margin of Error!!Construction,S2407
S2407_C03_004M,int,Self-employed in own incorporated business workers!!Margin of Error!!Manufacturing,S2407
