S1810_C03_038E,GEO_ID,S1810_C01_001E,S1810_C01_001M,S1810_C01_002E,S1810_C01_002M,S1810_C01_003E,S1810_C01_003M,S1810_C01_004E,S1810_C01_004M,S1810_C01_005E,S1810_C01_005M,S1810_C01_006E,S1810_C01_006M,S1810_C01_007E,S1810_C01_007M,S1810_C01_008E,S1810_C01_008M,S1810_C01_009E,S1810_C01_009M,S1810_C01_010E,S1810_C01_010M,S1810_C01_011E,S1810_C01_011M,S1810_C01_012E,S1810_C01_012M,S1810_C01_013E,S1810_C01_013M,S1810_C01_014E,S1810_C01_014M,S1810_C01_015E,S1810_C01_015M,S1810_C01_016E,S1810_C01_016M,S1810_C01_017E,S1810_C01_017M,S1810_C01_018E,S1810_C01_018M,S1810_C01_019E,S1810_C01_019M,S1810_C01_020E,S1810_C01_020M,S1810_C01_021E,S1810_C01_021M,S1810_C01_022E,S1810_C01_022M,S1810_C01_023E,S1810_C01_023M,S1810_C01_024E,S1810_C01_024M,S1810_C01_025E,S1810_C01_025M,S1810_C01_026E,S1810_C01_026M,S1810_C01_027E,S1810_C01_027M,S1810_C01_028E,S1810_C01_028M,S1810_C01_029E,S1810_C01_029M,S1810_C01_030E,S1810_C01_030M,S1810_C01_031E,S1810_C01_031M,S1810_C01_032E,S1810_C01_032M,S1810_C01_033E,S1810_C01_033M,S1810_C01_034E,S1810_C01_034M,S1810_C01_035E,S1810_C01_035M,S1810_C01_036E,S1810_C01_036M,S1810_C01_037E,S1810_C01_037M,S1810_C01_038E,S1810_C01_038M,S1810_C01_039E,S1810_C01_039M,S1810_C01_040E,S1810_C01_040M,S1810_C01_041E,S1810_C01_041M,S1810_C01_042E,S1810_C01_042M,S1810_C01_043E,S1810_C01_043M,S1810_C02_001E,S1810_C02_001M,S1810_C02_002E,S1810_C02_002M,S1810_C02_003E,S1810_C02_003M,S1810_C02_004E,S1810_C02_004M,S1810_C02_005E,S1810_C02_005M,S1810_C02_006E,S1810_C02_006M,S1810_C02_007E,S1810_C02_007M,S1810_C02_008E,S1810_C02_008M,S1810_C02_009E,S1810_C02_009M,S1810_C02_010E,S1810_C02_010M,S1810_C02_011E,S1810_C02_011M,S1810_C02_012E,S1810_C02_012M,S1810_C02_013E,S1810_C02_013M,S1810_C02_014E,S1810_C02_014M,S1810_C02_015E,S1810_C02_015M,S1810_C02_016E,S1810_C02_016M,S1810_C02_017E,S1810_C02_017M,S1810_C02_018E,S1810_C02_018M,S1810_C02_019E,S1810_C02_019M,S1810_C02_020E,S1810_C02_020M,S1810_C02_021E,S1810_C02_021M,S1810_C02_022E,S1810_C02_022M,S1810_C02_023E,S1810_C02_023M,S1810_C02_024E,S1810_C02_024M,S1810_C02_025E,S1810_C02_025M,S1810_C02_026E,S1810_C02_026M,S1810_C02_027E,S1810_C02_027M,S1810_C02_028E,S1810_C02_028M,S1810_C02_029E,S1810_C02_029M,S1810_C02_030E,S1810_C02_030M,S1810_C02_031E,S1810_C02_031M,S1810_C02_032E,S1810_C02_032M,S1810_C02_033E,S1810_C02_033M,S1810_C02_034E,S1810_C02_034M,S1810_C02_035E,S1810_C02_035M,S1810_C02_036E,S1810_C02_036M,S1810_C02_037E,S1810_C02_037M,S1810_C02_038E,S1810_C02_038M,S1810_C02_039E,S1810_C02_039M,S1810_C02_040E,S1810_C02_040M,S1810_C02_041E,S1810_C02_041M,S1810_C02_042E,S1810_C02_042M,S1810_C02_043E,S1810_C02_043M,S1810_C03_001E,S1810_C03_001M,S1810_C03_002E,S1810_C03_002M,S1810_C03_003E,S1810_C03_003M,S1810_C03_004E,S1810_C03_004M,S1810_C03_005E,S1810_C03_005M,S1810_C03_006E,S1810_C03_006M,S1810_C03_007E,S1810_C03_007M,S1810_C03_008E,S1810_C03_008M,S1810_C03_009E,S1810_C03_009M,S1810_C03_010E,S1810_C03_010M,S1810_C03_011E,S1810_C03_011M,S1810_C03_012E,S1810_C03_012M,S1810_C03_013E,S1810_C03_013M,S1810_C03_014E,S1810_C03_014M,S1810_C03_015E,S1810_C03_015M,S1810_C03_016E,S1810_C03_016M,S1810_C03_017E,S1810_C03_017M,S1810_C03_018E,S1810_C03_018M,S1810_C03_019E,S1810_C03_019M,S1810_C03_020E,S1810_C03_020M,S1810_C03_021E,S1810_C03_021M,S1810_C03_022E,S1810_C03_022M,S1810_C03_023E,S1810_C03_023M,S1810_C03_024E,S1810_C03_024M,S1810_C03_025E,S1810_C03_025M,S1810_C03_026E,S1810_C03_026M,S1810_C03_027E,S1810_C03_027M,S1810_C03_028E,S1810_C03_028M,S1810_C03_029E,S1810_C03_029M,S1810_C03_030E,S1810_C03_030M,S1810_C03_031E,S1810_C03_031M,S1810_C03_032E,S1810_C03_032M,S1810_C03_033E,S1810_C03_033M,S1810_C03_034E,S1810_C03_034M,S1810_C03_035E,S1810_C03_035M,S1810_C03_036E,S1810_C03_036M,S1810_C03_037E,S1810_C03_037M,S1810_C03_038M,S1810_C03_039E,S1810_C03_039M,S1810_C03_040E,S1810_C03_040M,S1810_C03_041E,S1810_C03_041M,S1810_C03_042E,S1810_C03_042M,S1810_C03_043E,S1810_C03_043M,S1810_C03_038EA,S1810_C03_038MA,NAME,S1810_C01_001MA,S1810_C01_001EA,S1810_C01_002MA,S1810_C01_002EA,S1810_C01_003EA,S1810_C01_003MA,S1810_C01_004MA,S1810_C01_004EA,S1810_C01_005MA,S1810_C01_005EA,S1810_C01_006EA,S1810_C01_006MA,S1810_C01_007MA,S1810_C01_007EA,S1810_C01_008EA,S1810_C01_008MA,S1810_C01_009MA,S1810_C01_009EA,S1810_C01_010EA,S1810_C01_010MA,S1810_C01_011MA,S1810_C01_011EA,S1810_C01_012MA,S1810_C01_012EA,S1810_C01_013MA,S1810_C01_013EA,S1810_C01_014EA,S1810_C01_014MA,S1810_C01_015MA,S1810_C01_015EA,S1810_C01_016MA,S1810_C01_016EA,S1810_C01_017MA,S1810_C01_017EA,S1810_C01_018EA,S1810_C01_018MA,S1810_C01_019EA,S1810_C01_019MA,S1810_C01_020MA,S1810_C01_020EA,S1810_C01_021MA,S1810_C01_021EA,S1810_C01_022MA,S1810_C01_022EA,S1810_C01_023MA,S1810_C01_023EA,S1810_C01_024EA,S1810_C01_024MA,S1810_C01_025MA,S1810_C01_025EA,S1810_C01_026MA,S1810_C01_026EA,S1810_C01_027MA,S1810_C01_027EA,S1810_C01_028MA,S1810_C01_028EA,S1810_C01_029EA,S1810_C01_029MA,S1810_C01_030MA,S1810_C01_030EA,S1810_C01_031MA,S1810_C01_031EA,S1810_C01_032MA,S1810_C01_032EA,S1810_C01_033MA,S1810_C01_033EA,S1810_C01_034MA,S1810_C01_034EA,S1810_C01_035MA,S1810_C01_035EA,S1810_C01_036MA,S1810_C01_036EA,S1810_C01_037MA,S1810_C01_037EA,S1810_C01_038MA,S1810_C01_038EA,S1810_C01_039MA,S1810_C01_039EA,S1810_C01_040MA,S1810_C01_040EA,S1810_C01_041EA,S1810_C01_041MA,S1810_C01_042MA,S1810_C01_042EA,S1810_C01_043EA,S1810_C01_043MA,S1810_C02_001MA,S1810_C02_001EA,S1810_C02_002MA,S1810_C02_002EA,S1810_C02_003MA,S1810_C02_003EA,S1810_C02_004EA,S1810_C02_004MA,S1810_C02_005MA,S1810_C02_005EA,S1810_C02_006EA,S1810_C02_006MA,S1810_C02_007EA,S1810_C02_007MA,S1810_C02_008MA,S1810_C02_008EA,S1810_C02_009EA,S1810_C02_009MA,S1810_C02_010MA,S1810_C02_010EA,S1810_C02_011EA,S1810_C02_011MA,S1810_C02_012MA,S1810_C02_012EA,S1810_C02_013MA,S1810_C02_013EA,S1810_C02_014MA,S1810_C02_014EA,S1810_C02_015EA,S1810_C02_015MA,S1810_C02_016MA,S1810_C02_016EA,S1810_C02_017MA,S1810_C02_017EA,S1810_C02_018EA,S1810_C02_018MA,S1810_C02_019MA,S1810_C02_019EA,S1810_C02_020EA,S1810_C02_020MA,S1810_C02_021MA,S1810_C02_021EA,S1810_C02_022MA,S1810_C02_022EA,S1810_C02_023MA,S1810_C02_023EA,S1810_C02_024MA,S1810_C02_024EA,S1810_C02_025EA,S1810_C02_025MA,S1810_C02_026EA,S1810_C02_026MA,S1810_C02_027MA,S1810_C02_027EA,S1810_C02_028MA,S1810_C02_028EA,S1810_C02_029MA,S1810_C02_029EA,S1810_C02_030EA,S1810_C02_030MA,S1810_C02_031EA,S1810_C02_031MA,S1810_C02_032MA,S1810_C02_032EA,S1810_C02_033MA,S1810_C02_033EA,S1810_C02_034MA,S1810_C02_034EA,S1810_C02_035MA,S1810_C02_035EA,S1810_C02_036EA,S1810_C02_036MA,S1810_C02_037MA,S1810_C02_037EA,S1810_C02_038MA,S1810_C02_038EA,S1810_C02_039MA,S1810_C02_039EA,S1810_C02_040MA,S1810_C02_040EA,S1810_C02_041EA,S1810_C02_041MA,S1810_C02_042MA,S1810_C02_042EA,S1810_C02_043MA,S1810_C02_043EA,S1810_C03_001MA,S1810_C03_001EA,S1810_C03_002MA,S1810_C03_002EA,S1810_C03_003MA,S1810_C03_003EA,S1810_C03_004MA,S1810_C03_004EA,S1810_C03_005EA,S1810_C03_005MA,S1810_C03_006MA,S1810_C03_006EA,S1810_C03_007EA,S1810_C03_007MA,S1810_C03_008MA,S1810_C03_008EA,S1810_C03_009MA,S1810_C03_009EA,S1810_C03_010EA,S1810_C03_010MA,S1810_C03_011MA,S1810_C03_011EA,S1810_C03_012EA,S1810_C03_012MA,S1810_C03_013MA,S1810_C03_013EA,S1810_C03_014MA,S1810_C03_014EA,S1810_C03_015MA,S1810_C03_015EA,S1810_C03_016EA,S1810_C03_016MA,S1810_C03_017MA,S1810_C03_017EA,S1810_C03_018EA,S1810_C03_018MA,S1810_C03_019EA,S1810_C03_019MA,S1810_C03_020MA,S1810_C03_020EA,S1810_C03_021EA,S1810_C03_021MA,S1810_C03_022MA,S1810_C03_022EA,S1810_C03_023EA,S1810_C03_023MA,S1810_C03_024MA,S1810_C03_024EA,S1810_C03_025MA,S1810_C03_025EA,S1810_C03_026MA,S1810_C03_026EA,S1810_C03_027EA,S1810_C03_027MA,S1810_C03_028MA,S1810_C03_028EA,S1810_C03_029MA,S1810_C03_029EA,S1810_C03_030MA,S1810_C03_030EA,S1810_C03_031EA,S1810_C03_031MA,S1810_C03_032EA,S1810_C03_032MA,S1810_C03_033MA,S1810_C03_033EA,S1810_C03_034MA,S1810_C03_034EA,S1810_C03_035MA,S1810_C03_035EA,S1810_C03_036MA,S1810_C03_036EA,S1810_C03_037EA,S1810_C03_037MA,S1810_C03_039MA,S1810_C03_039EA,S1810_C03_040MA,S1810_C03_040EA,S1810_C03_041MA,S1810_C03_041EA,S1810_C03_042EA,S1810_C03_042MA,S1810_C03_043EA,S1810_C03_043MA,state
-888888888,0400000US01,4755381,1814,292354,2912,-888888888,-888888888,-888888888,-888888888,815490,3489,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,2945466,4349,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,702071,2771,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,2284668,5599,2470713,5159,-999999999,-999999999,3285404,8104,1253347,5902,22000,2788,58596,3012,-999999999,-999999999,54061,6443,80651,6609,3161177,3811,187172,1538,8.7,-888888888.0,5.9,-888888888.0,6.3,-888888888.0,7.1,-888888888.0,7.1,-888888888.0,7.1,-888888888.0,7.1,-888888888.0,757829,13077,1641,677,528,300,1175,608,46482,3403,5666,1465,7867,1467,35118,2985,5907,1416,6630,1395,419282,10102,76194,4237,78546,4288,162458,6913,240315,7884,77087,4309,143274,6890,290424,6401,115485,5129,55589,3363,74941,3907,192389,5542,70918,3695,124592,4496,351158,8614,406671,8139,-999999999,-999999999,530814,11269,201737,7264,5141,1026,3966,1152,-999999999,-999999999,3427,1169,12571,1990,524670,11019,11349,2135,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,15.9,0.3,0.6,0.2,0.2,0.1,0.4,0.2,5.7,0.4,0.7,0.2,1.0,0.2,4.3,0.4,0.7,0.2,0.8,0.2,14.2,0.3,2.6,0.1,2.7,0.1,5.5,0.2,8.2,0.3,2.6,0.1,4.9,0.2,41.4,0.9,16.4,0.7,7.9,0.5,10.7,0.5,27.4,0.8,10.1,0.5,17.7,0.6,15.4,0.4,16.5,0.3,-999999999.0,-999999999.0,16.2,0.3,16.1,0.6,23.4,4.1,6.8,2.0,-999999999.0,-999999999.0,6.3,2.2,15.6,2.3,16.6,0.3,6.1,1.1,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,(X),(X),Alabama,null,null,null,null,(X),(X),(X),(X),null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,(X),null,(X),null,(X),null,(X),null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),01
-888888888,0400000US02,712248,1963,54705,1049,-888888888,-888888888,-888888888,-888888888,133180,1225,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,459776,2193,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,64587,1146,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,366864,2541,345384,2157,656691,4770,472224,3009,22882,1958,103077,3283,41283,2618,8608,967,8617,1961,55557,4954,445052,1452,45281,776,6.2,-888888888.0,4.9,-888888888.0,5.1,-888888888.0,5.4,-888888888.0,5.5,-888888888.0,5.4,-888888888.0,5.5,-888888888.0,79255,4344,668,423,360,244,581,415,6317,1357,1168,742,980,457,4124,1091,383,264,736,395,46634,3709,12672,1736,7341,1307,18457,2237,23005,2613,8936,1783,14244,2235,25636,1892,14427,1590,5671,1036,6907,1190,15246,1505,5817,1117,8416,1336,44077,3011,35178,2409,73829,4286,51397,4124,3242,898,14525,1294,3550,1135,400,238,715,413,5426,1315,48829,3828,3831,1045,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,11.1,0.6,1.2,0.8,0.7,0.4,1.1,0.8,4.7,1.0,0.9,0.6,0.7,0.3,3.1,0.8,0.3,0.2,0.6,0.3,10.1,0.8,2.8,0.4,1.6,0.3,4.0,0.5,5.0,0.6,1.9,0.4,3.1,0.5,39.7,2.7,22.3,2.4,8.8,1.6,10.7,1.9,23.6,2.3,9.0,1.7,13.0,2.0,12.0,0.8,10.2,0.7,11.2,0.7,10.9,0.9,14.2,3.8,14.1,1.4,8.6,2.8,4.6,2.8,8.3,4.4,9.8,2.2,11.0,0.9,8.5,2.3,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,(X),(X),Alaska,null,null,null,null,(X),(X),(X),(X),null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,(X),null,(X),null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),02
-888888888,0400000US04,6521226,1734,430081,887,-888888888,-888888888,-888888888,-888888888,1183424,1284,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,3900900,2563,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1006821,1666,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,3207062,2887,3314164,2699,6313432,11698,5161863,20562,264393,5932,283034,6383,190373,5211,11940,1346,401829,18543,207794,11748,3704801,3303,1966668,2946,10.0,-888888888.0,7.9,-888888888.0,8.1,-888888888.0,8.5,-888888888.0,8.6,-888888888.0,8.6,-888888888.0,8.3,-888888888.0,801728,15111,3102,934,2309,763,1382,619,50020,3305,7313,1663,8580,1576,35124,2763,6845,1515,10613,1483,400687,12489,87821,5030,82373,5228,160081,7399,205634,7687,70897,5138,137540,7542,347919,8231,150637,5478,66917,3775,80332,4670,215688,7163,68673,4634,135865,5375,393499,9530,408229,10684,779222,14761,650175,13426,32563,2912,41579,2793,13347,1683,1262,544,40296,4096,22506,2409,534946,12388,169146,6691,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,12.3,0.2,0.7,0.2,0.5,0.2,0.3,0.1,4.2,0.3,0.6,0.1,0.7,0.1,3.0,0.2,0.6,0.1,0.9,0.1,10.3,0.3,2.3,0.1,2.1,0.1,4.1,0.2,5.3,0.2,1.8,0.1,3.5,0.2,34.6,0.8,15.0,0.5,6.6,0.4,8.0,0.5,21.4,0.7,6.8,0.5,13.5,0.5,12.3,0.3,12.3,0.3,12.3,0.2,12.6,0.3,12.3,1.1,14.7,0.9,7.0,0.9,10.6,4.4,10.0,1.0,10.8,1.0,14.4,0.3,8.6,0.3,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,(X),(X),Arizona,null,null,null,null,(X),(X),(X),(X),null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,(X),null,(X),null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),04
-888888888,0400000US05,2907014,1233,190181,2385,-888888888,-888888888,-888888888,-888888888,518944,2752,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1759900,3170,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,437989,2282,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1427846,4941,1479168,4700,-999999999,-999999999,2268911,6674,449770,4327,17335,2196,39141,2378,-999999999,-999999999,66362,6097,64867,4863,2143004,2338,200539,1645,7.1,-888888888.0,4.6,-888888888.0,5.0,-888888888.0,5.7,-888888888.0,5.8,-888888888.0,5.8,-888888888.0,5.6,-888888888.0,496002,10048,1744,913,1477,890,1101,774,39612,3639,3869,1042,7118,1304,30162,3398,3076,906,5821,1185,269016,7795,51963,3410,51319,3929,105664,6346,153278,5674,47101,4044,96023,5231,185630,4828,78589,3632,34393,2814,47905,3197,126584,4661,42376,3394,73551,4008,246048,6484,249954,7402,-999999999,-999999999,396118,8888,78688,4684,4042,1070,2377,746,-999999999,-999999999,3824,1073,10904,1552,388788,8658,12953,2251,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,17.1,0.3,0.9,0.5,0.8,0.5,0.6,0.4,7.6,0.7,0.7,0.2,1.4,0.3,5.8,0.6,0.6,0.2,1.1,0.2,15.3,0.4,3.0,0.2,2.9,0.2,6.0,0.4,8.7,0.3,2.7,0.2,5.5,0.3,42.4,1.1,17.9,0.8,7.9,0.6,10.9,0.7,28.9,1.0,9.7,0.8,16.8,0.9,17.2,0.5,16.9,0.5,-999999999.0,-999999999.0,17.5,0.4,17.5,1.0,23.3,5.5,6.1,1.9,-999999999.0,-999999999.0,5.8,1.6,16.8,2.4,18.1,0.4,6.5,1.1,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,(X),(X),Arkansas,null,null,null,null,(X),(X),(X),(X),null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,(X),null,(X),null,(X),null,(X),null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),05
-888888888,0400000US06,37831553,5167,2500486,3029,-888888888,-888888888,-888888888,-888888888,6657469,3585,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,23976518,6508,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,4697080,3683,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,18678471,8174,19153082,6595,36125768,29488,23440958,60751,2182041,13557,271548,12286,5182866,17736,140027,4981,4908328,60120,1705785,28556,14677545,8763,14560744,4132,8.1,-888888888.0,6.2,-888888888.0,6.4,-888888888.0,6.9,-888888888.0,6.9,-888888888.0,6.9,-888888888.0,6.8,-888888888.0,4019882,35287,16466,2037,10562,1741,10029,1431,282534,9472,38026,3775,52901,4069,201591,8780,41011,3705,57645,4447,1986776,26886,388893,10662,390535,11285,838842,19162,936499,17814,383697,10671,731302,13942,1734106,16952,702670,11707,335536,9109,494770,11558,1130707,14660,487030,10373,845782,14350,1909790,21692,2110092,22162,3866855,34742,2704629,28853,330911,8765,45532,3791,411684,10874,15331,2242,358768,11650,153027,7395,1981586,22193,1159538,18548,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,10.6,0.1,0.7,0.1,0.4,0.1,0.4,0.1,4.2,0.1,0.6,0.1,0.8,0.1,3.0,0.1,0.6,0.1,0.9,0.1,8.3,0.1,1.6,0.1,1.6,0.1,3.5,0.1,3.9,0.1,1.6,0.1,3.1,0.1,36.9,0.4,15.0,0.2,7.1,0.2,10.5,0.2,24.1,0.3,10.4,0.2,18.0,0.3,10.2,0.1,11.0,0.1,10.7,0.1,11.5,0.1,15.2,0.4,16.8,1.2,7.9,0.2,10.9,1.6,7.3,0.2,9.0,0.4,13.5,0.2,8.0,0.1,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,(X),(X),California,null,null,null,null,(X),(X),(X),(X),null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,(X),null,(X),null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),06
