GEO_ID,S0902_C01_001E,S0902_C01_001M,S0902_C01_002E,S0902_C01_002M,S0902_C01_003E,S0902_C01_003M,S0902_C01_004E,S0902_C01_004M,S0902_C01_005E,S0902_C01_005M,S0902_C01_006E,S0902_C01_006M,S0902_C01_007E,S0902_C01_007M,S0902_C01_008E,S0902_C01_008M,S0902_C01_009E,S0902_C01_009M,S0902_C01_010E,S0902_C01_010M,S0902_C01_011E,S0902_C01_011M,S0902_C01_012E,S0902_C01_012M,S0902_C01_013E,S0902_C01_013M,S0902_C01_014E,S0902_C01_014M,S0902_C01_015E,S0902_C01_015M,S0902_C01_016E,S0902_C01_016M,S0902_C01_017E,S0902_C01_017M,S0902_C01_018E,S0902_C01_018M,S0902_C02_001E,S0902_C02_001M,S0902_C02_002E,S0902_C02_002M,S0902_C02_003E,S0902_C02_003M,S0902_C02_004E,S0902_C02_004M,S0902_C02_005E,S0902_C02_005M,S0902_C02_006E,S0902_C02_006M,S0902_C02_007E,S0902_C02_007M,S0902_C02_008E,S0902_C02_008M,S0902_C02_009E,S0902_C02_009M,S0902_C02_010E,S0902_C02_010M,S0902_C02_011E,S0902_C02_011M,S0902_C02_012E,S0902_C02_012M,S0902_C02_013E,S0902_C02_013M,S0902_C02_014E,S0902_C02_014M,S0902_C02_015E,S0902_C02_015M,S0902_C02_016E,S0902_C02_016M,S0902_C02_017E,S0902_C02_017M,S0902_C02_018E,S0902_C02_018M,S0902_C03_001E,S0902_C03_001M,S0902_C03_002E,S0902_C03_002M,S0902_C03_003E,S0902_C03_003M,S0902_C03_004E,S0902_C03_004M,S0902_C03_005E,S0902_C03_005M,S0902_C03_006E,S0902_C03_006M,S0902_C03_007E,S0902_C03_007M,S0902_C03_008E,S0902_C03_008M,S0902_C03_009E,S0902_C03_009M,S0902_C03_010E,S0902_C03_010M,S0902_C03_011E,S0902_C03_011M,S0902_C03_012E,S0902_C03_012M,S0902_C03_013E,S0902_C03_013M,S0902_C03_014E,S0902_C03_014M,S0902_C03_015E,S0902_C03_015M,S0902_C03_016E,S0902_C03_016M,S0902_C03_017E,S0902_C03_017M,S0902_C03_018E,S0902_C03_018M,S0902_C04_001E,S0902_C04_001M,S0902_C04_002E,S0902_C04_002M,S0902_C04_003E,S0902_C04_003M,S0902_C04_004E,S0902_C04_004M,S0902_C04_005E,S0902_C04_005M,S0902_C04_006E,S0902_C04_006M,S0902_C04_007E,S0902_C04_007M,S0902_C04_008E,S0902_C04_008M,S0902_C04_009E,S0902_C04_009M,S0902_C04_010E,S0902_C04_010M,S0902_C04_011E,S0902_C04_011M,S0902_C04_012E,S0902_C04_012M,S0902_C04_013E,S0902_C04_013M,S0902_C04_014E,S0902_C04_014M,S0902_C04_015E,S0902_C04_015M,S0902_C04_016E,S0902_C04_016M,S0902_C04_017E,S0902_C04_017M,S0902_C04_018E,S0902_C04_018M,NAME,S0902_C01_001MA,S0902_C01_001EA,S0902_C01_002EA,S0902_C01_002MA,S0902_C01_003MA,S0902_C01_003EA,S0902_C01_004EA,S0902_C01_004MA,S0902_C01_005MA,S0902_C01_005EA,S0902_C01_006EA,S0902_C01_006MA,S0902_C01_007MA,S0902_C01_007EA,S0902_C01_008MA,S0902_C01_008EA,S0902_C01_009EA,S0902_C01_009MA,S0902_C01_010MA,S0902_C01_010EA,S0902_C01_011EA,S0902_C01_011MA,S0902_C01_012MA,S0902_C01_012EA,S0902_C01_013EA,S0902_C01_013MA,S0902_C01_014MA,S0902_C01_014EA,S0902_C01_015EA,S0902_C01_015MA,S0902_C01_016MA,S0902_C01_016EA,S0902_C01_017EA,S0902_C01_017MA,S0902_C01_018MA,S0902_C01_018EA,S0902_C02_001MA,S0902_C02_001EA,S0902_C02_002EA,S0902_C02_002MA,S0902_C02_003EA,S0902_C02_003MA,S0902_C02_004EA,S0902_C02_004MA,S0902_C02_005MA,S0902_C02_005EA,S0902_C02_006MA,S0902_C02_006EA,S0902_C02_007EA,S0902_C02_007MA,S0902_C02_008EA,S0902_C02_008MA,S0902_C02_009EA,S0902_C02_009MA,S0902_C02_010EA,S0902_C02_010MA,S0902_C02_011MA,S0902_C02_011EA,S0902_C02_012MA,S0902_C02_012EA,S0902_C02_013EA,S0902_C02_013MA,S0902_C02_014EA,S0902_C02_014MA,S0902_C02_015EA,S0902_C02_015MA,S0902_C02_016MA,S0902_C02_016EA,S0902_C02_017MA,S0902_C02_017EA,S0902_C02_018EA,S0902_C02_018MA,S0902_C03_001EA,S0902_C03_001MA,S0902_C03_002EA,S0902_C03_002MA,S0902_C03_003EA,S0902_C03_003MA,S0902_C03_004MA,S0902_C03_004EA,S0902_C03_005MA,S0902_C03_005EA,S0902_C03_006EA,S0902_C03_006MA,S0902_C03_007MA,S0902_C03_007EA,S0902_C03_008EA,S0902_C03_008MA,S0902_C03_009MA,S0902_C03_009EA,S0902_C03_010EA,S0902_C03_010MA,S0902_C03_011EA,S0902_C03_011MA,S0902_C03_012EA,S0902_C03_012MA,S0902_C03_013MA,S0902_C03_013EA,S0902_C03_014EA,S0902_C03_014MA,S0902_C03_015MA,S0902_C03_015EA,S0902_C03_016EA,S0902_C03_016MA,S0902_C03_017EA,S0902_C03_017MA,S0902_C03_018MA,S0902_C03_018EA,S0902_C04_001EA,S0902_C04_001MA,S0902_C04_002MA,S0902_C04_002EA,S0902_C04_003EA,S0902_C04_003MA,S0902_C04_004MA,S0902_C04_004EA,S0902_C04_005EA,S0902_C04_005MA,S0902_C04_006MA,S0902_C04_006EA,S0902_C04_007EA,S0902_C04_007MA,S0902_C04_008MA,S0902_C04_008EA,S0902_C04_009MA,S0902_C04_009EA,S0902_C04_010EA,S0902_C04_010MA,S0902_C04_011MA,S0902_C04_011EA,S0902_C04_012EA,S0902_C04_012MA,S0902_C04_013MA,S0902_C04_013EA,S0902_C04_014MA,S0902_C04_014EA,S0902_C04_015EA,S0902_C04_015MA,S0902_C04_016EA,S0902_C04_016MA,S0902_C04_017EA,S0902_C04_017MA,S0902_C04_018EA,S0902_C04_018MA,state
0400000US01,330294,5787,284782,5959,89.4,0.8,10.6,0.8,45512,4056,165011,4484,0.5,0.3,165283,4274,1.6,0.6,2.6,0.7,303753,5917,58.0,1.7,7.3,1.1,31.6,1.7,3.1,0.6,264851,6376,6.2,0.9,33.4,1.5,197511,3150,171805,3582,87.4,1.2,12.6,1.2,25706,2566,99471,2679,0.4,0.3,98040,2191,2.4,0.9,2.4,0.9,183522,3515,69.7,2.3,8.1,1.4,18.5,2.0,3.8,0.8,155776,3740,5.6,1.0,35.5,2.0,104419,3636,89247,3792,92.7,1.6,7.3,1.6,15172,2450,51116,2412,-999999999.0,-999999999.0,53303,2776,-999999999.0,-999999999.0,3.6,1.4,94494,3962,33.9,3.2,5.8,1.7,58.0,3.3,2.3,0.9,85237,3904,7.2,1.9,30.7,3.0,15112,2721,11624,2424,93.3,3.7,6.7,3.7,3488,1205,8676,2055,-999999999.0,-999999999.0,6436,1647,-999999999.0,-999999999.0,-999999999.0,-999999999.0,14295,2731,63.4,8.4,9.7,4.9,25.7,8.5,1.2,1.7,12918,2548,6.1,4.0,36.3,7.0,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US04,454003,2919,386865,4408,93.3,0.6,6.7,0.6,67138,4315,231984,2143,1.0,0.3,222019,2712,1.9,0.5,1.6,0.4,427239,3122,57.0,1.5,9.4,1.0,29.2,1.5,4.4,0.7,364600,5011,6.7,0.6,36.5,1.4,195205,1747,170719,2682,91.8,1.0,8.2,1.0,24486,2524,100865,923,0.6,0.4,94340,1544,1.4,0.6,0.6,0.4,180268,2228,64.4,1.9,8.5,1.5,21.6,1.8,5.5,1.3,157574,3033,4.0,0.9,40.7,1.9,22845,1820,18528,1820,89.5,5.5,10.5,5.5,4317,1223,11429,1124,-999999999.0,-999999999.0,11416,1480,-999999999.0,-999999999.0,4.4,4.1,21517,1907,36.5,7.9,10.5,5.3,48.5,7.8,4.4,3.1,18063,1621,9.6,4.2,31.7,6.4,186681,1499,155407,2963,95.2,0.9,4.8,0.9,31274,2702,95562,1354,1.4,0.5,91119,1607,2.4,0.9,2.3,0.9,179108,1725,53.8,2.4,10.1,1.4,32.5,2.4,3.6,0.8,148623,3202,8.9,1.3,35.1,2.5,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,197132,4954,167138,4347,90.7,1.2,9.3,1.2,29994,3069,103473,3652,0.8,0.6,93659,3777,1.9,0.7,2.5,0.9,178285,4670,60.3,2.2,7.5,1.0,28.1,2.0,4.0,0.9,158421,5343,7.5,1.3,36.0,2.0,132670,3345,113801,3195,88.4,1.5,11.6,1.5,18869,2532,67972,2609,0.9,0.7,64698,2732,2.1,0.8,2.3,1.0,119988,3237,67.1,2.5,8.3,1.4,19.5,2.2,5.1,1.3,106410,3957,7.2,1.5,36.3,2.4,38216,2332,32139,2088,96.5,1.3,3.5,1.3,6077,1480,20820,1852,-999999999.0,-999999999.0,17396,1798,-999999999.0,-999999999.0,2.5,1.9,33336,2118,37.5,5.1,6.2,2.4,54.9,5.1,1.5,1.1,31951,2614,8.5,3.2,30.2,4.5,16822,1840,12932,1352,96.0,2.3,4.0,2.3,3890,1400,9713,1393,-999999999.0,-999999999.0,7109,1205,-999999999.0,-999999999.0,-999999999.0,-999999999.0,16199,1842,65.6,9.0,5.3,3.7,26.6,8.3,2.5,2.7,13107,1751,9.8,6.5,42.1,6.0,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,2663781,5626,2366004,10494,90.8,0.3,9.2,0.3,297777,8395,1372041,3712,1.0,0.1,1291740,4496,1.6,0.2,1.6,0.2,2502472,7308,61.9,0.6,9.2,0.4,25.9,0.6,3.1,0.3,2140046,10712,5.4,0.3,28.9,0.5,756215,2802,685038,4639,84.6,0.7,15.4,0.7,71177,4258,392445,1858,0.7,0.2,363770,2309,1.4,0.3,0.6,0.2,697137,4204,66.0,1.1,9.1,0.6,19.8,0.9,5.1,0.5,611001,4718,4.2,0.5,32.2,1.0,170818,4297,146814,4349,92.9,1.1,7.1,1.1,24004,2534,87110,3226,1.3,0.5,83708,2607,1.1,0.5,2.1,0.8,157905,4559,33.7,2.3,9.3,1.6,54.1,2.3,2.9,1.1,136791,3704,7.3,1.2,28.6,2.2,1319386,2152,1144104,6994,94.7,0.3,5.3,0.3,175282,6766,675405,1549,1.0,0.2,643981,1991,1.9,0.3,2.4,0.3,1273209,3210,60.7,1.0,9.9,0.5,27.7,0.9,1.7,0.2,1057130,7296,6.5,0.4,29.2,0.7,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,341968,4278,303039,4368,92.5,0.7,7.5,0.7,38929,3132,176498,3101,1.3,0.4,165470,2978,2.4,0.7,1.5,0.5,310168,4233,63.6,1.7,8.2,0.8,23.2,1.5,5.0,0.7,271685,5640,3.7,0.6,41.9,1.5,206414,1797,184341,2201,90.8,1.0,9.2,1.0,22073,2172,106447,1559,1.3,0.6,99967,1397,2.7,0.9,1.2,0.5,182869,2181,67.9,2.1,7.2,1.2,18.8,1.8,6.1,0.9,165217,3161,2.9,0.6,43.6,2.1,16742,2025,15132,2004,96.9,1.8,3.1,1.8,1610,664,8657,1620,-999999999.0,-999999999.0,8085,1042,-999999999.0,-999999999.0,-999999999.0,-999999999.0,15723,1939,42.8,8.2,13.4,7.5,41.4,7.1,2.4,3.1,13047,1962,3.2,2.7,36.6,9.3,96383,2695,82989,2842,95.9,1.3,4.1,1.3,13394,2003,49847,1792,1.1,0.6,46536,1909,2.3,1.2,2.7,1.4,92477,2693,59.8,3.3,9.1,1.8,27.9,2.7,3.2,1.1,74618,3336,5.7,1.4,40.5,3.1,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,252594,1620,228807,2356,82.3,1.3,17.7,1.3,23787,2309,129600,1432,0.4,0.2,122994,1197,1.2,0.5,0.8,0.4,221906,2444,62.8,2.2,7.0,1.2,28.7,1.9,1.5,0.4,206145,2847,2.8,0.7,43.5,1.8,161052,481,149438,1572,78.7,1.7,21.3,1.7,11614,1471,82193,325,0.4,0.2,78859,231,0.7,0.3,0.3,0.3,138393,1946,72.7,2.6,5.9,1.4,19.7,1.9,1.7,0.6,133022,2187,2.1,0.7,43.7,2.2,29120,1629,26004,1597,90.4,3.0,9.6,3.0,3116,779,14915,939,-999999999.0,-999999999.0,14205,1058,-999999999.0,-999999999.0,-999999999.0,-999999999.0,26707,1535,34.6,5.2,5.9,3.0,57.7,5.8,1.7,1.4,23694,1753,5.3,2.1,43.3,5.6,45421,950,38314,1449,90.4,2.1,9.6,2.1,7107,1312,24113,978,-999999999.0,-999999999.0,21308,643,-999999999.0,-999999999.0,2.1,1.4,42733,1169,44.6,5.7,11.3,3.6,42.9,5.9,1.2,0.9,36192,1617,3.0,1.6,46.2,4.4,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US12,1196157,7665,1039117,9728,88.6,0.5,11.4,0.5,157040,8360,618518,5809,1.1,0.4,577639,5941,1.7,0.3,1.7,0.4,1118611,8061,58.3,0.9,7.9,0.5,30.3,0.9,3.5,0.4,966362,9778,6.5,0.5,31.9,0.9,544858,2964,476745,4961,84.8,0.9,15.2,0.9,68113,4872,280744,2364,1.3,0.9,264114,2532,1.1,0.3,1.3,0.4,500578,3455,66.0,1.4,7.5,0.8,22.1,1.4,4.4,0.6,436044,4175,5.2,0.5,35.0,1.1,253608,5425,218696,5793,94.1,0.9,5.9,0.9,34912,3575,130715,4154,1.1,0.4,122893,3890,1.2,0.6,2.8,1.0,236366,5621,36.4,2.1,8.9,1.3,51.8,2.4,2.9,0.7,206267,5039,8.9,1.4,27.9,2.1,334170,4306,286467,5348,90.8,1.1,9.2,1.1,47703,4415,173289,2934,0.6,0.3,160881,3325,3.1,0.9,2.0,0.8,322177,4577,60.2,1.9,8.3,0.9,29.4,1.9,2.2,0.5,274309,5277,6.9,1.0,30.8,1.6,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,718559,7875,620275,8537,89.7,0.8,10.3,0.8,98284,5744,367955,6015,1.2,0.3,350604,6560,1.5,0.4,2.3,0.5,661062,8480,57.3,1.1,7.8,0.7,32.1,1.2,2.8,0.5,582016,8005,6.4,0.5,33.3,1.2,339806,3923,298629,4667,85.9,1.2,14.1,1.2,41177,3539,175498,3309,1.1,0.4,164308,3074,1.2,0.4,1.6,0.5,313590,4790,70.9,1.7,7.0,0.8,18.8,1.4,3.3,0.8,272959,5219,5.0,0.7,33.9,1.7,256120,6235,218261,6359,93.6,1.0,6.4,1.0,37859,3703,129730,4936,1.2,0.6,126390,4182,1.6,0.6,2.9,0.9,234832,6297,38.0,2.2,7.7,1.2,52.3,2.4,2.0,0.6,209306,6143,7.9,1.0,32.8,2.0,76261,4044,63327,3495,94.8,1.7,5.2,1.7,12934,2423,40613,3158,1.0,0.9,35648,2948,2.8,1.7,2.7,1.6,71513,3951,60.3,3.9,10.7,2.6,26.8,3.6,2.2,0.9,62099,3959,6.9,1.8,36.1,4.1,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,80269,1681,65428,2103,75.4,2.4,24.6,2.4,14841,1694,41523,967,2.0,1.0,38746,1469,1.9,1.1,2.8,1.5,75306,1825,65.0,3.4,8.6,1.8,23.7,3.2,2.7,1.1,63512,2229,6.2,1.4,36.1,3.1,10656,857,7723,913,68.1,7.0,31.9,7.0,2933,673,5910,496,5.4,5.0,4746,816,5.9,4.9,-999999999.0,-999999999.0,8023,989,58.9,9.1,8.9,5.5,24.8,6.9,7.4,4.8,8477,1018,7.6,5.2,35.5,6.6,1637,453,1050,368,82.6,21.2,17.4,21.2,587,334,1216,454,-999999999.0,-999999999.0,421,259,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1402,416,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1429,473,17.1,15.3,32.5,18.9,10992,725,8027,727,86.2,6.9,13.8,6.9,2965,749,5725,560,-999999999.0,-999999999.0,5267,627,-999999999.0,-999999999.0,-999999999.0,-999999999.0,10408,780,62.3,8.7,10.1,6.3,24.8,8.8,2.7,2.6,8703,931,9.2,4.1,46.5,7.8,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,114038,2718,96615,2309,89.4,1.6,10.6,1.6,17423,2205,59175,2180,1.6,0.9,54863,1958,2.0,0.9,1.8,0.9,106976,2765,67.5,3.2,8.1,2.0,18.5,2.3,5.8,1.4,87967,3255,5.7,1.4,42.0,2.5,89101,1633,75889,1550,87.8,1.9,12.2,1.9,13212,1747,45544,1450,1.8,1.2,43557,1183,1.5,0.8,1.4,0.9,83581,1748,67.7,3.4,8.2,2.4,17.5,2.4,6.6,1.5,68352,2479,5.7,1.5,43.3,2.7,1128,846,-999999999,-999999999,98.5,2.0,1.5,2.0,-999999999,-999999999,741,648,-999999999.0,-999999999.0,387,416,-999999999.0,-999999999.0,-999999999.0,-999999999.0,995,843,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,549,480,-999999999.0,-999999999.0,-999999999.0,-999999999.0,18188,1787,15382,1641,96.7,1.8,3.3,1.8,2806,973,9610,1335,-999999999.0,-999999999.0,8578,1333,-999999999.0,-999999999.0,-999999999.0,-999999999.0,17165,1771,70.1,7.3,5.8,3.0,22.1,6.6,2.0,1.9,14509,1647,5.3,3.8,39.6,6.1,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,N,N,null,null,N,N,null,null,N,N,N,N,null,null,N,N,N,N,N,N,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
