GEO_ID,S1603_C01_001E,S1603_C01_001M,S1603_C01_002E,S1603_C01_002M,S1603_C01_003E,S1603_C01_003M,S1603_C01_004E,S1603_C01_004M,S1603_C01_005E,S1603_C01_005M,S1603_C01_006E,S1603_C01_006M,S1603_C01_007E,S1603_C01_007M,S1603_C01_008E,S1603_C01_008M,S1603_C01_009E,S1603_C01_009M,S1603_C01_010E,S1603_C01_010M,S1603_C01_011E,S1603_C01_011M,S1603_C01_012E,S1603_C01_012M,S1603_C01_013E,S1603_C01_013M,S1603_C01_014E,S1603_C01_014M,S1603_C01_015E,S1603_C01_015M,S1603_C01_016E,S1603_C01_016M,S1603_C01_017E,S1603_C01_017M,S1603_C01_018E,S1603_C01_018M,S1603_C02_001E,S1603_C02_001M,S1603_C02_002E,S1603_C02_002M,S1603_C02_003E,S1603_C02_003M,S1603_C02_004E,S1603_C02_004M,S1603_C02_005E,S1603_C02_005M,S1603_C02_006E,S1603_C02_006M,S1603_C02_007E,S1603_C02_007M,S1603_C02_008E,S1603_C02_008M,S1603_C02_009E,S1603_C02_009M,S1603_C02_010E,S1603_C02_010M,S1603_C02_011E,S1603_C02_011M,S1603_C02_012E,S1603_C02_012M,S1603_C02_013E,S1603_C02_013M,S1603_C02_014E,S1603_C02_014M,S1603_C02_015E,S1603_C02_015M,S1603_C02_016E,S1603_C02_016M,S1603_C02_017E,S1603_C02_017M,S1603_C02_018E,S1603_C02_018M,S1603_C03_001E,S1603_C03_001M,S1603_C03_002E,S1603_C03_002M,S1603_C03_003E,S1603_C03_003M,S1603_C03_004E,S1603_C03_004M,S1603_C03_005E,S1603_C03_005M,S1603_C03_006E,S1603_C03_006M,S1603_C03_007E,S1603_C03_007M,S1603_C03_008E,S1603_C03_008M,S1603_C03_009E,S1603_C03_009M,S1603_C03_010E,S1603_C03_010M,S1603_C03_011E,S1603_C03_011M,S1603_C03_012E,S1603_C03_012M,S1603_C03_013E,S1603_C03_013M,S1603_C03_014E,S1603_C03_014M,S1603_C03_015E,S1603_C03_015M,S1603_C03_016E,S1603_C03_016M,S1603_C03_017E,S1603_C03_017M,S1603_C03_018E,S1603_C03_018M,S1603_C04_001E,S1603_C04_001M,S1603_C04_002E,S1603_C04_002M,S1603_C04_003E,S1603_C04_003M,S1603_C04_004E,S1603_C04_004M,S1603_C04_005E,S1603_C04_005M,S1603_C04_006E,S1603_C04_006M,S1603_C04_007E,S1603_C04_007M,S1603_C04_008E,S1603_C04_008M,S1603_C04_009E,S1603_C04_009M,S1603_C04_010E,S1603_C04_010M,S1603_C04_011E,S1603_C04_011M,S1603_C04_012E,S1603_C04_012M,S1603_C04_013E,S1603_C04_013M,S1603_C04_014E,S1603_C04_014M,S1603_C04_015E,S1603_C04_015M,S1603_C04_016E,S1603_C04_016M,S1603_C04_017E,S1603_C04_017M,S1603_C04_018E,S1603_C04_018M,NAME,S1603_C01_001EA,S1603_C01_001MA,S1603_C01_002EA,S1603_C01_002MA,S1603_C01_003EA,S1603_C01_003MA,S1603_C01_004EA,S1603_C01_004MA,S1603_C01_005MA,S1603_C01_005EA,S1603_C01_006MA,S1603_C01_006EA,S1603_C01_007MA,S1603_C01_007EA,S1603_C01_008MA,S1603_C01_008EA,S1603_C01_009MA,S1603_C01_009EA,S1603_C01_010EA,S1603_C01_010MA,S1603_C01_011MA,S1603_C01_011EA,S1603_C01_012EA,S1603_C01_012MA,S1603_C01_013EA,S1603_C01_013MA,S1603_C01_014EA,S1603_C01_014MA,S1603_C01_015MA,S1603_C01_015EA,S1603_C01_016MA,S1603_C01_016EA,S1603_C01_017MA,S1603_C01_017EA,S1603_C01_018MA,S1603_C01_018EA,S1603_C02_001MA,S1603_C02_001EA,S1603_C02_002EA,S1603_C02_002MA,S1603_C02_003EA,S1603_C02_003MA,S1603_C02_004MA,S1603_C02_004EA,S1603_C02_005EA,S1603_C02_005MA,S1603_C02_006EA,S1603_C02_006MA,S1603_C02_007MA,S1603_C02_007EA,S1603_C02_008MA,S1603_C02_008EA,S1603_C02_009MA,S1603_C02_009EA,S1603_C02_010EA,S1603_C02_010MA,S1603_C02_011EA,S1603_C02_011MA,S1603_C02_012MA,S1603_C02_012EA,S1603_C02_013MA,S1603_C02_013EA,S1603_C02_014MA,S1603_C02_014EA,S1603_C02_015MA,S1603_C02_015EA,S1603_C02_016EA,S1603_C02_016MA,S1603_C02_017MA,S1603_C02_017EA,S1603_C02_018MA,S1603_C02_018EA,S1603_C03_001MA,S1603_C03_001EA,S1603_C03_002MA,S1603_C03_002EA,S1603_C03_003EA,S1603_C03_003MA,S1603_C03_004MA,S1603_C03_004EA,S1603_C03_005MA,S1603_C03_005EA,S1603_C03_006MA,S1603_C03_006EA,S1603_C03_007MA,S1603_C03_007EA,S1603_C03_008MA,S1603_C03_008EA,S1603_C03_009MA,S1603_C03_009EA,S1603_C03_010MA,S1603_C03_010EA,S1603_C03_011MA,S1603_C03_011EA,S1603_C03_012MA,S1603_C03_012EA,S1603_C03_013MA,S1603_C03_013EA,S1603_C03_014MA,S1603_C03_014EA,S1603_C03_015MA,S1603_C03_015EA,S1603_C03_016MA,S1603_C03_016EA,S1603_C03_017MA,S1603_C03_017EA,S1603_C03_018MA,S1603_C03_018EA,S1603_C04_001MA,S1603_C04_001EA,S1603_C04_002EA,S1603_C04_002MA,S1603_C04_003EA,S1603_C04_003MA,S1603_C04_004EA,S1603_C04_004MA,S1603_C04_005EA,S1603_C04_005MA,S1603_C04_006MA,S1603_C04_006EA,S1603_C04_007MA,S1603_C04_007EA,S1603_C04_008MA,S1603_C04_008EA,S1603_C04_009MA,S1603_C04_009EA,S1603_C04_010MA,S1603_C04_010EA,S1603_C04_011EA,S1603_C04_011MA,S1603_C04_012MA,S1603_C04_012EA,S1603_C04_013EA,S1603_C04_013MA,S1603_C04_014EA,S1603_C04_014MA,S1603_C04_015EA,S1603_C04_015MA,S1603_C04_016MA,S1603_C04_016EA,S1603_C04_017MA,S1603_C04_017EA,S1603_C04_018MA,S1603_C04_018EA,state
0400000US01,4541368,2912,18.0,0.1,66.1,0.1,15.9,0.1,96.4,0.2,3.6,0.2,1.3,0.1,2.2,0.1,4428010,3418,17.9,0.4,82.1,0.4,3225447,5448,15.5,0.3,31.0,0.5,30.0,0.4,23.5,0.4,6.5,-888888888.0,5.9,-888888888.0,4309662,8763,17.8,0.1,65.8,0.1,16.4,0.1,99.2,0.1,0.8,0.1,0.5,0.1,0.3,0.1,4202145,8703,17.6,0.4,82.4,0.4,3074916,6299,14.8,0.4,31.4,0.5,30.6,0.4,23.2,0.4,-888888888,-888888888,-888888888,-888888888,231706,8665,20.9,1.4,72.4,1.4,6.8,0.8,44.9,2.2,55.1,2.2,16.7,1.6,38.4,2.3,225865,8448,23.5,3.1,76.5,3.1,150531,6272,28.7,2.4,23.7,2.3,18.6,1.7,29.0,2.3,-888888888,-888888888,-888888888,-888888888,143539,6605,25.0,1.9,71.5,2.0,3.5,0.9,49.9,2.9,50.1,2.9,8.2,1.7,41.9,2.9,140655,6501,29.1,4.7,70.9,4.7,86164,4343,41.2,3.7,28.2,3.1,15.7,2.3,14.9,2.4,-888888888,-888888888,-888888888,-888888888,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),01
0400000US02,680427,1049,19.6,0.2,70.7,0.2,9.6,0.2,92.6,0.5,7.4,0.5,4.2,0.4,3.3,0.5,664210,1481,9.0,0.7,91.0,0.7,462659,1764,8.4,0.5,27.9,1.0,35.8,1.0,28.0,1.1,4.8,-888888888.0,4.5,-888888888.0,575025,5395,20.1,0.4,70.2,0.4,9.7,0.2,98.2,0.3,1.8,0.3,1.3,0.2,0.5,0.1,561987,5179,7.9,0.7,92.1,0.7,387676,3660,6.1,0.5,27.1,1.1,37.3,1.2,29.5,1.2,-888888888,-888888888,-888888888,-888888888,105402,5293,16.9,1.8,73.5,1.8,9.5,1.1,61.6,2.4,38.4,2.4,19.9,2.2,18.5,2.7,102223,5231,14.6,1.7,85.4,1.7,74983,3046,20.1,2.4,31.8,2.4,28.1,2.2,19.9,2.5,-888888888,-888888888,-888888888,-888888888,20367,2652,17.3,4.7,79.9,4.4,2.9,1.3,67.7,5.6,32.3,5.6,18.8,4.9,13.5,4.7,19405,2656,14.8,6.1,85.2,6.1,14227,1601,11.5,4.0,30.7,6.3,34.3,6.7,23.6,5.9,-888888888,-888888888,-888888888,-888888888,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),02
0400000US04,6196543,887,19.1,0.1,64.4,0.1,16.4,0.1,85.6,0.3,14.4,0.3,5.5,0.2,8.9,0.3,6054886,2728,17.9,0.5,82.1,0.5,4344737,3583,14.1,0.3,24.8,0.3,33.7,0.3,27.4,0.3,7.4,-888888888.0,6.3,-888888888.0,4535677,23788,18.5,0.1,62.7,0.1,18.9,0.1,96.8,0.2,3.2,0.2,1.8,0.1,1.4,0.1,4437942,23972,13.8,0.5,86.2,0.5,3235492,14261,7.2,0.3,24.7,0.4,37.1,0.4,30.9,0.5,-888888888,-888888888,-888888888,-888888888,1660866,23605,20.9,0.4,69.3,0.4,9.8,0.2,55.0,0.7,45.0,0.7,15.8,0.6,29.2,0.8,1616944,23712,29.2,1.1,70.8,1.1,1109245,14601,34.1,0.9,25.3,0.8,23.8,0.7,16.9,0.6,-888888888,-888888888,-888888888,-888888888,1266837,17006,23.1,0.5,68.6,0.5,8.3,0.2,56.9,0.8,43.1,0.8,12.3,0.6,30.8,0.9,1232763,17208,30.8,1.4,69.2,1.4,809751,9606,40.2,1.1,27.0,0.9,22.4,0.9,10.4,0.7,-888888888,-888888888,-888888888,-888888888,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),04
0400000US05,2769171,2391,18.8,0.1,64.8,0.1,16.4,0.1,95.2,0.2,4.8,0.2,1.6,0.2,3.2,0.2,2687495,3348,18.8,0.5,81.2,0.5,1960503,4652,15.6,0.4,35.3,0.6,28.5,0.6,20.6,0.5,5.1,-888888888.0,4.1,-888888888.0,2578940,9058,18.4,0.1,64.4,0.1,17.2,0.1,98.9,0.1,1.1,0.1,0.5,0.1,0.6,0.1,2500738,9170,18.1,0.5,81.9,0.5,1842338,7188,14.1,0.4,36.1,0.6,29.1,0.6,20.7,0.6,-888888888,-888888888,-888888888,-888888888,190231,9277,25.1,1.4,70.2,1.5,4.7,0.8,45.3,2.3,54.7,2.3,15.5,1.9,39.1,2.5,186757,9167,28.4,2.9,71.6,2.9,118165,5139,38.2,3.0,23.1,2.3,19.9,2.2,18.8,1.9,-888888888,-888888888,-888888888,-888888888,139554,6964,28.5,1.5,68.2,1.5,3.3,0.8,48.1,2.4,51.9,2.4,11.9,1.9,40.0,2.9,137579,6927,31.8,3.8,68.2,3.8,81845,3467,47.2,4.3,23.8,2.9,18.8,2.9,10.2,2.0,-888888888,-888888888,-888888888,-888888888,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),05
0400000US06,35831956,3033,18.6,0.1,68.0,0.1,13.4,0.1,71.3,0.1,28.7,0.1,13.9,0.1,14.7,0.1,35135486,7392,16.3,0.2,83.7,0.2,25147232,5443,18.3,0.1,20.8,0.2,29.8,0.2,31.0,0.1,6.1,-888888888.0,5.6,-888888888.0,20130999,53142,18.4,0.1,66.0,0.1,15.6,0.1,94.9,0.1,5.1,0.1,3.3,0.1,1.9,0.1,19674345,52502,13.1,0.2,86.9,0.2,14277144,31533,7.3,0.1,20.6,0.2,36.0,0.2,36.1,0.2,-888888888,-888888888,-888888888,-888888888,15700957,53056,19.0,0.1,70.5,0.1,10.5,0.1,41.2,0.3,58.8,0.3,27.7,0.2,31.2,0.3,15461141,52796,20.4,0.3,79.6,0.3,10870088,30861,32.8,0.3,21.0,0.2,21.8,0.2,24.4,0.2,-888888888,-888888888,-888888888,-888888888,10322454,44779,22.6,0.2,70.0,0.2,7.4,0.1,50.1,0.3,49.9,0.3,16.4,0.2,33.5,0.3,10158395,44435,23.7,0.4,76.3,0.4,6606775,23582,44.7,0.4,24.0,0.3,20.8,0.3,10.5,0.2,-888888888,-888888888,-888888888,-888888888,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),06
0400000US08,4934794,2520,18.4,0.1,68.5,0.1,13.1,0.1,89.9,0.2,10.1,0.2,4.0,0.2,6.1,0.2,4821701,3176,12.6,0.4,87.4,0.4,3514235,4596,9.5,0.3,21.7,0.4,31.1,0.4,37.8,0.4,7.4,-888888888.0,6.9,-888888888.0,4109040,17037,17.7,0.1,68.5,0.1,13.9,0.1,98.0,0.1,2.0,0.1,1.3,0.1,0.7,0.1,4013963,16338,10.9,0.3,89.1,0.3,2965164,11082,5.6,0.2,21.5,0.4,32.7,0.4,40.3,0.4,-888888888,-888888888,-888888888,-888888888,825754,17381,22.0,0.7,68.9,0.7,9.2,0.4,49.8,1.0,50.2,1.0,17.5,0.7,32.7,1.1,807738,16824,21.1,1.5,78.9,1.5,549071,11328,30.4,1.1,22.7,1.1,22.6,0.9,24.3,0.9,-888888888,-888888888,-888888888,-888888888,577824,15141,24.8,0.8,67.2,0.9,8.0,0.4,56.9,1.2,43.1,1.2,10.5,0.7,32.6,1.3,565575,14677,23.9,2.0,76.1,2.0,364104,9653,40.3,1.5,25.9,1.4,20.6,1.2,13.3,1.0,-888888888,-888888888,-888888888,-888888888,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),08
0400000US09,3405334,868,17.5,0.1,66.5,0.1,16.0,0.1,85.4,0.4,14.6,0.4,7.2,0.2,7.4,0.3,3297533,2060,10.4,0.4,89.6,0.4,2465315,2243,10.3,0.4,27.3,0.5,25.1,0.5,37.2,0.5,5.9,-888888888.0,5.1,-888888888.0,2671765,12576,17.8,0.2,65.1,0.2,17.1,0.2,95.6,0.2,4.4,0.2,2.9,0.2,1.6,0.2,2587469,12755,8.4,0.5,91.6,0.5,1929249,9775,6.8,0.3,27.5,0.5,26.2,0.5,39.6,0.6,-888888888,-888888888,-888888888,-888888888,733569,12580,16.1,0.6,71.9,0.7,12.0,0.5,48.4,1.2,51.6,1.2,22.9,0.8,28.7,1.3,710064,12523,17.4,1.1,82.6,1.1,536066,9806,23.2,1.3,26.6,1.2,21.4,1.0,28.8,1.1,-888888888,-888888888,-888888888,-888888888,388509,8121,19.8,0.8,73.4,0.7,6.8,0.3,63.8,1.7,36.2,1.7,9.6,1.1,26.7,1.8,377120,8193,23.9,1.8,76.1,1.8,263081,4745,32.1,2.1,30.7,1.9,23.2,1.8,14.0,1.5,-888888888,-888888888,-888888888,-888888888,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),09
0400000US10,869514,423,17.0,0.1,66.1,0.1,16.9,0.1,91.2,0.5,8.8,0.5,4.0,0.3,4.8,0.4,844803,1074,11.8,1.0,88.2,1.0,629730,1121,11.7,0.7,31.2,0.8,27.3,0.9,29.8,0.9,6.6,-888888888.0,7.4,-888888888.0,764157,5465,16.7,0.2,65.2,0.2,18.1,0.2,97.7,0.4,2.3,0.4,1.6,0.3,0.7,0.2,741292,5739,10.5,0.9,89.5,0.9,557553,3791,10.0,0.7,32.7,0.9,28.7,1.0,28.5,0.9,-888888888,-888888888,-888888888,-888888888,105357,5485,19.0,1.7,72.8,1.9,8.2,1.2,44.5,2.6,55.5,2.6,21.2,2.2,34.4,2.9,103511,5471,20.9,4.3,79.1,4.3,72177,3648,24.8,2.6,19.6,2.5,16.5,2.5,39.1,3.1,-888888888,-888888888,-888888888,-888888888,54833,3638,23.0,2.4,73.0,2.4,4.0,0.8,60.2,4.3,39.8,4.3,9.1,2.5,30.6,4.2,53960,3599,32.1,7.6,67.9,7.6,34088,2136,37.8,4.9,25.6,4.2,19.2,3.7,17.3,4.0,-888888888,-888888888,-888888888,-888888888,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),10
0400000US11,605388,270,11.6,0.1,76.1,0.1,12.2,0.1,84.8,0.9,15.2,0.9,6.2,0.6,8.9,0.8,571204,598,18.6,1.2,81.4,1.2,453014,428,9.9,0.8,18.6,0.8,16.4,0.8,55.1,1.2,8.2,-888888888.0,9.4,-888888888.0,497028,5706,11.4,0.3,75.4,0.3,13.2,0.2,95.0,0.6,5.0,0.6,2.5,0.4,2.5,0.5,469105,5483,19.7,1.3,80.3,1.3,373234,4178,9.1,0.7,19.5,0.9,17.1,0.8,54.3,1.1,-888888888,-888888888,-888888888,-888888888,108360,5689,12.6,1.3,79.6,1.5,7.8,0.9,38.3,2.7,61.7,2.7,23.2,2.5,38.5,2.9,102099,5444,13.9,2.7,86.1,2.7,79780,4152,13.8,2.6,14.5,2.3,13.0,2.5,58.7,3.7,-888888888,-888888888,-888888888,-888888888,53095,3567,14.9,1.7,78.3,2.0,6.8,1.2,44.6,3.7,55.4,3.7,18.9,3.4,36.5,4.2,51241,3470,13.2,4.0,86.8,4.0,38990,2351,21.0,4.6,14.9,3.6,14.1,3.8,49.9,5.3,-888888888,-888888888,-888888888,-888888888,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),11
0400000US12,18478811,3217,16.0,0.1,64.3,0.1,19.7,0.1,79.5,0.2,20.5,0.2,11.0,0.1,9.5,0.2,18075396,6773,16.4,0.3,83.6,0.3,13726996,7120,13.2,0.2,29.5,0.2,30.2,0.2,27.2,0.2,6.6,-888888888.0,5.4,-888888888.0,13411845,36998,16.0,0.1,62.1,0.1,21.9,0.1,94.2,0.2,5.8,0.2,3.6,0.1,2.1,0.1,13078067,36926,14.8,0.3,85.2,0.3,9987810,28251,9.9,0.2,30.2,0.3,31.9,0.3,28.0,0.3,-888888888,-888888888,-888888888,-888888888,5066966,36955,16.0,0.2,70.0,0.2,14.1,0.2,40.7,0.5,59.3,0.5,30.4,0.4,29.0,0.5,4997329,37300,20.8,0.6,79.2,0.6,3739186,27002,21.8,0.5,27.6,0.6,25.6,0.4,25.1,0.4,-888888888,-888888888,-888888888,-888888888,3764501,22947,16.6,0.2,70.7,0.2,12.7,0.1,44.8,0.6,55.2,0.6,27.1,0.5,28.1,0.6,3715553,23742,21.6,0.8,78.4,0.8,2739337,15841,23.5,0.6,28.9,0.7,25.7,0.5,21.9,0.4,-888888888,-888888888,-888888888,-888888888,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),12
