GEO_ID,S1903_C01_001E,S1903_C01_001M,S1903_C01_002E,S1903_C01_002M,S1903_C01_003E,S1903_C01_003M,S1903_C01_004E,S1903_C01_004M,S1903_C01_005E,S1903_C01_005M,S1903_C01_006E,S1903_C01_006M,S1903_C01_007E,S1903_C01_007M,S1903_C01_008E,S1903_C01_008M,S1903_C01_009E,S1903_C01_009M,S1903_C01_010E,S1903_C01_010M,S1903_C01_011E,S1903_C01_011M,S1903_C01_012E,S1903_C01_012M,S1903_C01_013E,S1903_C01_013M,S1903_C01_014E,S1903_C01_014M,S1903_C01_015E,S1903_C01_015M,S1903_C01_016E,S1903_C01_016M,S1903_C01_017E,S1903_C01_017M,S1903_C01_018E,S1903_C01_018M,S1903_C01_019E,S1903_C01_019M,S1903_C01_020E,S1903_C01_020M,S1903_C01_021E,S1903_C01_021M,S1903_C01_022E,S1903_C01_022M,S1903_C01_023E,S1903_C01_023M,S1903_C01_024E,S1903_C01_024M,S1903_C01_025E,S1903_C01_025M,S1903_C01_026E,S1903_C01_026M,S1903_C01_027E,S1903_C01_027M,S1903_C01_028E,S1903_C01_028M,S1903_C01_029E,S1903_C01_029M,S1903_C01_030E,S1903_C01_030M,S1903_C02_001E,S1903_C02_001M,S1903_C02_002E,S1903_C02_002M,S1903_C02_003E,S1903_C02_003M,S1903_C02_004E,S1903_C02_004M,S1903_C02_005E,S1903_C02_005M,S1903_C02_006E,S1903_C02_006M,S1903_C02_007E,S1903_C02_007M,S1903_C02_008E,S1903_C02_008M,S1903_C02_009E,S1903_C02_009M,S1903_C02_010E,S1903_C02_010M,S1903_C02_011E,S1903_C02_011M,S1903_C02_012E,S1903_C02_012M,S1903_C02_013E,S1903_C02_013M,S1903_C02_014E,S1903_C02_014M,S1903_C02_015E,S1903_C02_015M,S1903_C02_016E,S1903_C02_016M,S1903_C02_017E,S1903_C02_017M,S1903_C02_018E,S1903_C02_018M,S1903_C02_019E,S1903_C02_019M,S1903_C02_020E,S1903_C02_020M,S1903_C02_021E,S1903_C02_021M,S1903_C02_022E,S1903_C02_022M,S1903_C02_023E,S1903_C02_023M,S1903_C02_024E,S1903_C02_024M,S1903_C02_025E,S1903_C02_025M,S1903_C02_026E,S1903_C02_026M,S1903_C02_027E,S1903_C02_027M,S1903_C02_028E,S1903_C02_028M,S1903_C02_029E,S1903_C02_029M,S1903_C02_030E,S1903_C02_030M,NAME,S1903_C01_001MA,S1903_C01_001EA,S1903_C01_002EA,S1903_C01_002MA,S1903_C01_003MA,S1903_C01_003EA,S1903_C01_004EA,S1903_C01_004MA,S1903_C01_005EA,S1903_C01_005MA,S1903_C01_006EA,S1903_C01_006MA,S1903_C01_007EA,S1903_C01_007MA,S1903_C01_008EA,S1903_C01_008MA,S1903_C01_009EA,S1903_C01_009MA,S1903_C01_010MA,S1903_C01_010EA,S1903_C01_011EA,S1903_C01_011MA,S1903_C01_012MA,S1903_C01_012EA,S1903_C01_013EA,S1903_C01_013MA,S1903_C01_014MA,S1903_C01_014EA,S1903_C01_015MA,S1903_C01_015EA,S1903_C01_016EA,S1903_C01_016MA,S1903_C01_017EA,S1903_C01_017MA,S1903_C01_018EA,S1903_C01_018MA,S1903_C01_019EA,S1903_C01_019MA,S1903_C01_020EA,S1903_C01_020MA,S1903_C01_021MA,S1903_C01_021EA,S1903_C01_022EA,S1903_C01_022MA,S1903_C01_023MA,S1903_C01_023EA,S1903_C01_024EA,S1903_C01_024MA,S1903_C01_025EA,S1903_C01_025MA,S1903_C01_026MA,S1903_C01_026EA,S1903_C01_027EA,S1903_C01_027MA,S1903_C01_028EA,S1903_C01_028MA,S1903_C01_029EA,S1903_C01_029MA,S1903_C01_030MA,S1903_C01_030EA,S1903_C02_001EA,S1903_C02_001MA,S1903_C02_002MA,S1903_C02_002EA,S1903_C02_003EA,S1903_C02_003MA,S1903_C02_004MA,S1903_C02_004EA,S1903_C02_005EA,S1903_C02_005MA,S1903_C02_006EA,S1903_C02_006MA,S1903_C02_007MA,S1903_C02_007EA,S1903_C02_008EA,S1903_C02_008MA,S1903_C02_009EA,S1903_C02_009MA,S1903_C02_010EA,S1903_C02_010MA,S1903_C02_011MA,S1903_C02_011EA,S1903_C02_012EA,S1903_C02_012MA,S1903_C02_013MA,S1903_C02_013EA,S1903_C02_014EA,S1903_C02_014MA,S1903_C02_015EA,S1903_C02_015MA,S1903_C02_016EA,S1903_C02_016MA,S1903_C02_017EA,S1903_C02_017MA,S1903_C02_018MA,S1903_C02_018EA,S1903_C02_019EA,S1903_C02_019MA,S1903_C02_020MA,S1903_C02_020EA,S1903_C02_021MA,S1903_C02_021EA,S1903_C02_022MA,S1903_C02_022EA,S1903_C02_023MA,S1903_C02_023EA,S1903_C02_024EA,S1903_C02_024MA,S1903_C02_025MA,S1903_C02_025EA,S1903_C02_026MA,S1903_C02_026EA,S1903_C02_027MA,S1903_C02_027EA,S1903_C02_028MA,S1903_C02_028EA,S1903_C02_029MA,S1903_C02_029EA,S1903_C02_030MA,S1903_C02_030EA,state
0400000US13,3546965,15286,63.4,0.3,30.2,0.2,0.2,0.1,2.9,0.1,-999999999.0,-999999999.0,1.9,0.1,1.3,0.1,6.3,0.1,59.4,0.3,4.0,0.2,36.2,0.3,39.4,0.3,20.4,0.2,2389803,16893,45.5,0.5,54.5,0.5,70.0,0.5,22.7,0.4,7.4,0.3,1157162,14852,54.2,0.7,46.7,0.7,7.5,0.5,45.8,0.7,36.2,0.7,9.6,0.5,34.7,-888888888.0,35.6,-888888888.0,31.0,-888888888.0,47829,628,54717,697,35288,639,44849,6242,63314,5067,32638,6165,34643,2170,49548,4815,36921,1163,56264,632,21594,959,50238,695,56764,909,37008,670,57458,731,53058,1300,60547,811,72228,846,28003,888,37599,1593,30276,467,26342,648,24110,843,45254,3603,34555,1283,31313,650,49831,3269,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),13
0400000US15,450120,4406,33.8,0.6,2.4,0.3,-999999999.0,-999999999.0,39.8,0.7,7.7,0.5,1.0,0.2,15.3,0.8,6.9,0.5,31.2,0.6,3.2,0.4,31.9,0.7,38.5,0.8,26.5,0.7,311203,4720,38.7,1.1,61.3,1.1,75.6,1.3,17.0,1.1,7.4,0.7,138917,4576,48.9,1.8,39.4,1.6,9.4,1.3,51.1,1.8,38.7,1.9,12.4,1.4,33.9,-888888888.0,35.1,-888888888.0,28.8,-888888888.0,68020,1523,66794,2459,66629,10904,-999999999,-999999999,73386,2371,52492,7185,48871,10164,65832,4634,59755,5448,68143,3027,32874,6738,70310,1987,80452,3533,55650,2228,80316,1782,79667,4162,80716,1988,89396,2296,50333,4162,60859,6538,40189,1799,32295,2367,29255,2864,67862,7961,49130,3847,40310,2852,76211,11382,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Hawaii,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),15
0400000US16,588489,5467,93.4,0.4,-999999999.0,-999999999.0,1.0,0.2,1.4,0.2,-999999999.0,-999999999.0,1.9,0.3,1.6,0.3,7.9,0.4,87.9,0.5,5.5,0.5,33.0,0.7,38.0,0.7,23.4,0.5,410061,6537,46.5,0.9,53.5,0.9,79.2,1.0,14.0,0.8,6.7,0.7,178428,6386,51.3,1.7,43.2,1.6,8.1,1.0,48.7,1.7,36.3,1.7,12.4,1.3,30.0,-888888888.0,30.2,-888888888.0,27.6,-888888888.0,46783,930,47378,1093,41579,31710,38168,6979,46476,9039,60523,41641,34718,5756,30794,6558,39676,3333,47940,1216,22323,2138,50533,1354,56833,2018,36226,1606,56176,1325,52313,1966,58709,1347,62247,1197,29872,2034,37909,3701,26711,1040,24266,1684,22414,1592,43065,4204,29891,1742,26545,1802,40831,3170,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Idaho,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),16
0400000US17,4783421,13914,76.8,0.2,13.6,0.2,0.2,0.1,4.3,0.1,-999999999.0,-999999999.0,3.8,0.1,1.3,0.1,11.1,0.2,69.9,0.2,3.6,0.1,34.1,0.2,39.7,0.2,22.6,0.2,3128369,16865,44.2,0.4,55.8,0.4,73.5,0.4,19.4,0.3,7.1,0.2,1655052,16321,53.6,0.5,46.5,0.5,7.1,0.3,46.4,0.5,37.2,0.5,9.2,0.3,32.0,-888888888.0,32.6,-888888888.0,29.5,-888888888.0,56210,403,61156,356,32244,656,40336,8406,75454,2472,65983,18764,41895,1456,47054,5250,45074,1190,62320,380,23375,1712,61099,582,69308,860,38304,636,69557,653,66254,822,71481,653,83536,708,32595,867,46224,1145,32804,577,28579,645,25836,378,54940,2872,39261,1092,34477,1143,62537,2105,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),17
0400000US18,2498395,10688,86.4,0.2,9.0,0.2,0.2,0.1,1.5,0.1,-999999999.0,-999999999.0,1.7,0.1,1.2,0.1,4.4,0.1,83.9,0.2,4.8,0.2,32.7,0.3,39.4,0.2,23.1,0.2,1647941,12570,43.7,0.4,56.3,0.4,74.4,0.5,18.7,0.5,6.9,0.3,850454,10768,52.7,0.8,45.4,0.8,7.3,0.4,47.3,0.8,37.5,0.8,9.9,0.6,28.0,-888888888.0,27.8,-888888888.0,26.9,-888888888.0,47529,516,50359,431,29509,1441,36951,3778,51127,9488,-999999999,-999999999,31119,2123,38249,3773,34994,2502,50685,436,22465,1333,51425,770,58692,1221,35339,581,59428,639,56009,1240,61131,683,70683,650,27496,870,41508,1291,28123,520,24233,584,22204,422,43419,2494,33349,1204,30570,641,50647,2567,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),18
0400000US19,1236209,7287,93.8,0.3,2.7,0.2,-999999999.0,-999999999.0,1.6,0.1,-999999999.0,-999999999.0,0.8,0.1,0.8,0.1,3.5,0.2,91.3,0.3,6.0,0.3,31.8,0.4,37.6,0.4,24.6,0.3,793749,7802,43.5,0.6,56.5,0.6,78.8,0.6,14.6,0.5,6.7,0.4,442460,7146,52.5,1.0,44.4,1.0,8.1,0.6,47.5,1.0,36.6,0.9,10.9,0.7,28.2,-888888888.0,27.5,-888888888.0,28.0,-888888888.0,52229,533,53351,756,28526,3304,35082,13689,61664,3644,43306,29462,37915,4636,43288,7178,38892,4355,53818,766,27369,1442,59814,1222,64714,1391,36690,887,66684,794,65283,1462,67641,936,76549,826,29293,1270,42511,2048,30317,441,25298,765,22945,636,42813,3606,34980,1312,31340,713,54803,2394,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Iowa,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),19
0400000US20,1113729,6143,88.3,0.3,5.7,0.2,0.8,0.1,2.1,0.1,-999999999.0,-999999999.0,1.4,0.2,1.7,0.2,7.8,0.2,82.3,0.3,6.2,0.3,33.3,0.4,37.6,0.3,22.9,0.3,735596,7493,45.6,0.7,54.4,0.7,77.2,0.7,16.2,0.6,6.6,0.4,378133,7485,52.7,1.1,45.5,1.1,7.2,0.6,47.3,1.1,37.8,1.2,9.4,0.7,28.6,-888888888.0,28.4,-888888888.0,27.8,-888888888.0,50972,609,52515,836,31589,1225,46303,15037,56115,6811,-999999999,-999999999,39737,3785,42033,4804,39912,2007,54202,917,24761,1324,55900,1154,63454,1514,37574,946,64969,928,62620,1312,66563,1099,74814,908,30047,1404,43439,3081,29275,803,25938,684,23992,812,44122,5342,32373,1078,30688,674,45448,3689,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),20
0400000US21,1705623,9376,89.3,0.3,7.8,0.2,-999999999.0,-999999999.0,1.0,0.1,-999999999.0,-999999999.0,0.5,0.1,1.1,0.1,2.0,0.1,88.0,0.3,4.7,0.2,32.0,0.3,39.9,0.3,23.5,0.2,1139596,10907,41.2,0.7,58.8,0.7,73.1,0.7,19.3,0.6,7.6,0.4,566027,10170,54.3,0.8,46.7,0.8,7.6,0.5,45.7,0.8,36.8,0.9,8.9,0.6,29.8,-888888888.0,29.7,-888888888.0,28.8,-888888888.0,43399,650,45019,610,29703,2266,27276,22874,53885,10267,-999999999,-999999999,39133,9049,34656,10537,35358,3731,45127,592,23850,1493,49727,1085,50482,771,32964,939,54690,935,52486,1496,55681,875,65210,848,24545,852,38805,2390,24863,749,21463,731,19577,778,39242,2671,30347,1081,26337,1102,46276,2576,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Kentucky,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),21
0400000US22,1728149,9677,66.0,0.4,30.3,0.4,0.6,0.1,1.3,0.1,-999999999.0,-999999999.0,0.7,0.1,1.1,0.1,3.6,0.1,63.4,0.4,4.7,0.3,33.7,0.4,39.5,0.4,22.1,0.3,1129437,12269,42.9,0.7,57.1,0.7,66.0,0.6,25.9,0.6,8.0,0.5,598712,10885,51.7,0.9,45.3,1.0,6.4,0.5,48.3,0.9,39.3,0.9,9.0,0.5,35.6,-888888888.0,36.7,-888888888.0,31.9,-888888888.0,44164,869,54230,1070,27090,625,42417,7407,47382,4763,-999999999,-999999999,36901,7661,31524,6825,46058,5295,54487,1066,21017,1441,50748,853,52115,1012,31230,721,55871,1016,52269,1243,57860,1154,74602,1174,24217,916,44003,3617,25504,684,21202,629,19542,724,41157,4485,32009,1146,29269,1609,47264,4194,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),22
0400000US23,547686,5711,96.5,0.2,-999999999.0,-999999999.0,0.6,0.2,0.8,0.1,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.2,0.2,0.9,0.2,95.8,0.3,2.8,0.3,27.7,0.6,42.8,0.6,26.8,0.4,338609,6098,37.4,1.0,62.6,1.0,77.8,1.3,15.2,0.9,7.0,0.9,209077,6463,54.7,1.6,44.8,1.5,10.0,1.0,45.3,1.6,33.7,1.5,11.6,1.2,25.9,-888888888.0,26.2,-888888888.0,23.7,-888888888.0,46974,797,47138,858,22007,10222,38495,12159,52347,13728,8996,791,66345,30371,41795,8589,40515,15453,47176,837,30658,2092,51740,1550,54266,1604,34376,1334,60141,1489,53128,2947,62795,1514,69415,1356,27177,1785,36205,3741,27189,822,24756,1173,21056,1061,50162,5281,29833,1341,25980,970,52414,4474,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Maine,null,null,null,null,N,N,null,null,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),23
0400000US24,2161680,8942,61.4,0.3,29.1,0.2,0.3,0.1,5.1,0.2,-999999999.0,-999999999.0,2.3,0.2,1.8,0.1,6.3,0.2,58.0,0.3,2.6,0.2,32.8,0.3,42.6,0.3,22.0,0.2,1443796,11656,43.8,0.6,56.2,0.6,70.8,0.6,22.1,0.5,7.1,0.3,717884,11210,56.8,0.8,48.5,0.9,8.3,0.5,43.2,0.8,33.4,0.9,9.8,0.6,32.1,-888888888.0,32.9,-888888888.0,28.6,-888888888.0,72483,718,81199,835,57907,1422,49080,8834,92666,5786,69244,17898,58751,2925,68896,6891,62366,2003,81927,847,32325,2478,75514,973,88101,1577,49494,1346,87204,931,83727,1663,89903,1230,104893,1095,47290,1377,61679,2298,45959,910,40913,1110,35829,1108,81717,3233,51772,1111,45351,1710,83218,4040,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),24
0400000US25,2536321,9232,83.6,0.2,6.2,0.2,0.2,0.1,4.8,0.1,-999999999.0,-999999999.0,3.4,0.2,1.8,0.1,8.2,0.2,79.6,0.2,2.8,0.2,32.0,0.3,41.3,0.3,23.9,0.2,1620802,11444,43.3,0.6,56.7,0.6,73.4,0.6,19.9,0.5,6.7,0.3,915519,10663,56.1,0.7,46.1,0.9,10.0,0.5,43.9,0.7,32.7,0.7,11.2,0.5,32.9,-888888888.0,33.5,-888888888.0,30.3,-888888888.0,66768,715,71042,738,44157,2698,38297,12195,80337,4111,91615,76074,31049,1448,46611,4269,35094,1758,72332,812,29322,2654,75236,1179,82112,1304,40020,961,83813,1278,85356,1878,82954,1302,101767,924,37231,1228,54623,3202,38610,1174,33314,1117,27910,1352,76022,3045,46078,1351,36973,1534,78402,3631,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),25
0400000US26,3832466,10485,81.7,0.2,13.4,0.2,0.5,0.1,2.1,0.1,-999999999.0,-999999999.0,0.7,0.1,1.5,0.1,3.2,0.1,79.5,0.2,4.1,0.1,30.2,0.2,41.1,0.2,24.6,0.2,2484558,15688,41.9,0.4,58.1,0.4,72.8,0.4,19.9,0.3,7.2,0.2,1347908,13939,52.5,0.6,44.7,0.6,7.8,0.4,47.5,0.6,37.7,0.6,9.8,0.4,30.0,-888888888.0,30.0,-888888888.0,28.5,-888888888.0,48273,378,51708,365,28441,794,35838,3499,73157,3583,46978,3295,34144,2670,33689,1605,37034,1518,51982,352,22387,1227,52424,691,58530,845,36939,364,60846,409,58618,1353,61895,513,73169,652,28554,712,40234,1187,28869,399,25252,378,23046,386,43105,2196,33956,771,30636,570,49045,1771,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),26
0400000US27,2119954,6871,89.2,0.2,4.4,0.1,0.9,0.1,3.1,0.1,-999999999.0,-999999999.0,1.0,0.1,1.3,0.1,2.9,0.1,87.4,0.2,4.4,0.2,33.6,0.2,39.6,0.2,22.4,0.2,1372189,10600,45.0,0.4,55.0,0.4,78.6,0.4,15.2,0.4,6.3,0.3,747765,9538,52.9,0.6,43.8,0.6,9.1,0.4,47.1,0.6,36.3,0.6,10.8,0.5,25.7,-888888888.0,25.2,-888888888.0,25.1,-888888888.0,60702,432,62634,587,31021,2315,35764,4123,65107,3887,21458,14690,36371,4179,42781,5549,41708,2670,63028,628,27614,1751,68039,815,74284,1045,38531,756,75112,657,75330,1032,74958,891,85762,672,34122,1349,49409,1653,34929,788,29997,697,26132,599,59826,3091,40688,705,34528,1307,69830,3610,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),27
0400000US28,1091002,7807,62.4,0.4,35.3,0.5,-999999999.0,-999999999.0,0.8,0.1,-999999999.0,-999999999.0,-999999999.0,-999999999.0,0.7,0.1,1.8,0.2,61.2,0.4,3.9,0.3,32.8,0.5,38.9,0.5,24.3,0.4,745079,9844,41.6,0.8,58.4,0.8,65.4,0.7,27.4,0.8,7.2,0.5,345923,7315,53.3,1.3,47.9,1.3,5.4,0.6,46.7,1.3,37.9,1.3,8.8,0.9,32.8,-888888888.0,33.9,-888888888.0,28.5,-888888888.0,37963,1029,47382,1072,25184,886,28182,6184,44824,10017,-999999999,-999999999,27634,8390,30707,4310,34288,6060,47540,1124,21862,1905,42447,1265,43354,1611,29511,1122,47615,970,42432,1660,50348,968,61973,1076,21628,1009,36946,2697,21170,674,18126,850,17148,581,32098,6039,25558,1362,23261,1775,36287,4269,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Mississippi,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),28
0400000US29,2362853,9949,85.0,0.2,10.9,0.2,0.4,0.1,1.4,0.1,-999999999.0,-999999999.0,0.7,0.1,1.4,0.1,2.5,0.1,83.4,0.2,4.7,0.2,32.2,0.3,39.1,0.3,24.0,0.2,1523085,12213,42.4,0.5,57.6,0.5,74.5,0.6,18.9,0.5,6.6,0.3,839768,9411,53.6,0.8,46.0,0.8,7.6,0.5,46.4,0.8,36.5,0.8,9.9,0.5,29.7,-888888888.0,30.4,-888888888.0,27.3,-888888888.0,46931,427,49954,433,31949,1012,32431,9325,51758,12661,50520,29433,31669,4530,36996,5981,38208,4802,50098,358,23365,1403,52136,701,56337,828,34436,648,58754,546,56381,1079,60303,667,69396,722,29202,1308,41712,991,28203,607,25215,563,22677,621,45245,2451,32024,721,28587,1227,50935,2747,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),29
