GEO_ID,S2409_C01_001E,S2409_C01_001M,S2409_C01_002E,S2409_C01_002M,S2409_C01_003E,S2409_C01_003M,S2409_C01_004E,S2409_C01_004M,S2409_C01_005E,S2409_C01_005M,S2409_C01_006E,S2409_C01_006M,S2409_C01_007E,S2409_C01_007M,S2409_C01_008E,S2409_C01_008M,S2409_C01_009E,S2409_C01_009M,S2409_C01_010E,S2409_C01_010M,S2409_C02_001E,S2409_C02_001M,S2409_C02_002E,S2409_C02_002M,S2409_C02_003E,S2409_C02_003M,S2409_C02_004E,S2409_C02_004M,S2409_C02_005E,S2409_C02_005M,S2409_C02_006E,S2409_C02_006M,S2409_C02_007E,S2409_C02_007M,S2409_C02_008E,S2409_C02_008M,S2409_C02_009E,S2409_C02_009M,S2409_C02_010E,S2409_C02_010M,S2409_C03_001E,S2409_C03_001M,S2409_C03_002E,S2409_C03_002M,S2409_C03_003E,S2409_C03_003M,S2409_C03_004E,S2409_C03_004M,S2409_C03_005E,S2409_C03_005M,S2409_C03_006E,S2409_C03_006M,S2409_C03_007E,S2409_C03_007M,S2409_C03_008E,S2409_C03_008M,S2409_C03_009E,S2409_C03_009M,S2409_C03_010E,S2409_C03_010M,S2409_C04_001E,S2409_C04_001M,S2409_C04_002E,S2409_C04_002M,S2409_C04_003E,S2409_C04_003M,S2409_C04_004E,S2409_C04_004M,S2409_C04_005E,S2409_C04_005M,S2409_C04_006E,S2409_C04_006M,S2409_C04_007E,S2409_C04_007M,S2409_C04_008E,S2409_C04_008M,S2409_C04_009E,S2409_C04_009M,S2409_C04_010E,S2409_C04_010M,S2409_C05_001E,S2409_C05_001M,S2409_C05_002E,S2409_C05_002M,S2409_C05_003E,S2409_C05_003M,S2409_C05_004E,S2409_C05_004M,S2409_C05_005E,S2409_C05_005M,S2409_C05_006E,S2409_C05_006M,S2409_C05_007E,S2409_C05_007M,S2409_C05_008E,S2409_C05_008M,S2409_C05_009E,S2409_C05_009M,S2409_C05_010E,S2409_C05_010M,S2409_C06_001E,S2409_C06_001M,S2409_C06_002E,S2409_C06_002M,S2409_C06_003E,S2409_C06_003M,S2409_C06_004E,S2409_C06_004M,S2409_C06_005E,S2409_C06_005M,S2409_C06_006E,S2409_C06_006M,S2409_C06_007E,S2409_C06_007M,S2409_C06_008E,S2409_C06_008M,S2409_C06_009E,S2409_C06_009M,S2409_C06_010E,S2409_C06_010M,NAME,S2409_C01_001EA,S2409_C01_001MA,S2409_C01_002EA,S2409_C01_002MA,S2409_C01_003MA,S2409_C01_003EA,S2409_C01_004EA,S2409_C01_004MA,S2409_C01_005EA,S2409_C01_005MA,S2409_C01_006EA,S2409_C01_006MA,S2409_C01_007MA,S2409_C01_007EA,S2409_C01_008EA,S2409_C01_008MA,S2409_C01_009MA,S2409_C01_009EA,S2409_C01_010EA,S2409_C01_010MA,S2409_C02_001EA,S2409_C02_001MA,S2409_C02_002MA,S2409_C02_002EA,S2409_C02_003EA,S2409_C02_003MA,S2409_C02_004MA,S2409_C02_004EA,S2409_C02_005EA,S2409_C02_005MA,S2409_C02_006EA,S2409_C02_006MA,S2409_C02_007MA,S2409_C02_007EA,S2409_C02_008MA,S2409_C02_008EA,S2409_C02_009EA,S2409_C02_009MA,S2409_C02_010MA,S2409_C02_010EA,S2409_C03_001EA,S2409_C03_001MA,S2409_C03_002MA,S2409_C03_002EA,S2409_C03_003MA,S2409_C03_003EA,S2409_C03_004EA,S2409_C03_004MA,S2409_C03_005MA,S2409_C03_005EA,S2409_C03_006EA,S2409_C03_006MA,S2409_C03_007MA,S2409_C03_007EA,S2409_C03_008EA,S2409_C03_008MA,S2409_C03_009EA,S2409_C03_009MA,S2409_C03_010MA,S2409_C03_010EA,S2409_C04_001MA,S2409_C04_001EA,S2409_C04_002MA,S2409_C04_002EA,S2409_C04_003MA,S2409_C04_003EA,S2409_C04_004EA,S2409_C04_004MA,S2409_C04_005EA,S2409_C04_005MA,S2409_C04_006MA,S2409_C04_006EA,S2409_C04_007MA,S2409_C04_007EA,S2409_C04_008MA,S2409_C04_008EA,S2409_C04_009EA,S2409_C04_009MA,S2409_C04_010EA,S2409_C04_010MA,S2409_C05_001MA,S2409_C05_001EA,S2409_C05_002MA,S2409_C05_002EA,S2409_C05_003MA,S2409_C05_003EA,S2409_C05_004MA,S2409_C05_004EA,S2409_C05_005EA,S2409_C05_005MA,S2409_C05_006EA,S2409_C05_006MA,S2409_C05_007EA,S2409_C05_007MA,S2409_C05_008MA,S2409_C05_008EA,S2409_C05_009MA,S2409_C05_009EA,S2409_C05_010EA,S2409_C05_010MA,S2409_C06_001EA,S2409_C06_001MA,S2409_C06_002EA,S2409_C06_002MA,S2409_C06_003MA,S2409_C06_003EA,S2409_C06_004EA,S2409_C06_004MA,S2409_C06_005EA,S2409_C06_005MA,S2409_C06_006EA,S2409_C06_006MA,S2409_C06_007EA,S2409_C06_007MA,S2409_C06_008MA,S2409_C06_008EA,S2409_C06_009EA,S2409_C06_009MA,S2409_C06_010EA,S2409_C06_010MA,state
0400000US01,1433940,16795,1033703,14690,993683,14099,40020,3274,88314,4669,97232,4780,94200,5400,64491,4136,56000,3934,9.6,-888888888.0,56.1,0.5,59.2,0.7,58.4,0.8,78.4,3.6,34.4,2.7,47.6,2.9,40.2,2.5,60.1,3.5,71.2,3.2,-888888888,-888888888,43.9,0.5,40.8,0.7,41.6,0.8,21.6,3.6,65.6,2.7,52.4,2.9,59.8,2.5,39.9,3.5,28.8,3.2,-888888888,-888888888,39026,803,36797,400,36448,408,52233,5918,39465,1700,40410,928,43638,2308,66589,2823,31189,1422,-888888888,-888888888,43245,1758,42007,493,41725,499,60336,8182,45358,3457,40794,1293,48672,3291,73760,3262,32749,4009,-888888888,-888888888,32516,978,30456,442,30309,438,50431,9649,36589,1277,40121,1790,41510,956,53331,2623,26314,3519,-888888888,-888888888,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),01
0400000US02,230313,6044,136048,5275,129504,5321,6544,1265,24215,2487,20232,2344,20786,2079,18382,2149,10650,1591,8.4,-888888888.0,56.9,1.2,61.5,2.1,61.1,2.2,69.3,7.6,41.6,5.6,46.7,5.3,51.0,5.0,58.7,5.7,61.0,6.9,-888888888,-888888888,43.1,1.2,38.5,2.1,38.9,2.2,30.7,7.6,58.4,5.6,53.3,5.3,49.0,5.0,41.3,5.7,39.0,6.9,-888888888,-888888888,50738,785,48700,3666,46933,2257,77220,14306,47067,2822,58590,5417,55895,2662,56952,7159,41549,6553,-888888888,-888888888,57532,4522,56425,4010,55219,4839,86575,17063,48225,6277,63073,6441,66699,4353,63890,3855,48924,10865,-888888888,-888888888,42375,1061,40608,861,40368,989,54779,9762,45591,6327,51872,6145,50555,2932,51125,5983,40203,5217,-888888888,-888888888,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),02
0400000US04,1913642,16973,1403174,16263,1332173,16232,71001,4499,121588,5639,141497,5854,94736,5133,67697,3986,84950,5259,10.4,-888888888.0,57.3,0.4,60.1,0.5,59.4,0.6,73.7,2.5,37.4,2.3,50.3,2.0,41.1,2.5,60.9,2.9,66.7,2.4,-888888888,-888888888,42.7,0.4,39.9,0.5,40.6,0.6,26.3,2.5,62.6,2.3,49.7,2.0,58.9,2.5,39.1,2.9,33.3,2.4,-888888888,-888888888,41093,217,40509,255,40083,315,58442,7040,45287,2051,41885,724,41833,693,55465,1824,31690,751,-888888888,-888888888,44842,746,43201,1108,42179,335,61582,2493,49892,3879,47271,2301,48467,4636,60383,1951,36037,2092,-888888888,-888888888,37092,326,35946,480,35725,503,45043,6776,42957,2584,38431,1191,39371,1593,51737,1135,26300,3318,-888888888,-888888888,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),04
0400000US05,889913,10968,629312,9284,600770,9127,28542,2655,63975,4179,52699,3531,78859,4225,22280,2788,42788,3627,7.3,-888888888.0,56.2,0.6,59.9,0.8,59.0,0.8,78.0,3.3,37.3,3.6,49.8,2.9,36.5,2.4,59.9,5.3,71.9,3.9,-888888888,-888888888,43.8,0.6,40.1,0.8,41.0,0.8,22.0,3.3,62.7,3.6,50.2,2.9,63.5,2.4,40.1,5.3,28.1,3.9,-888888888,-888888888,35718,420,34587,1043,33618,1173,51911,2977,38739,3134,36573,1422,39845,2012,56442,2628,28705,2773,-888888888,-888888888,40280,583,39786,1198,38559,1480,55470,9418,46350,3529,38575,2946,41344,1414,59427,3935,33641,5416,-888888888,-888888888,31072,392,29228,1044,28950,1051,41964,14556,35792,1925,34956,3989,38360,2531,53274,3675,21074,1650,-888888888,-888888888,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),05
0400000US06,11314749,48588,8271801,47937,7874833,47858,396968,10197,745847,13048,821928,14637,461890,12130,293566,9580,719717,16133,8.9,-888888888.0,58.9,0.2,61.8,0.2,61.1,0.2,75.2,1.2,40.3,1.0,46.6,0.8,47.6,1.0,61.7,1.5,65.4,1.0,-888888888,-888888888,41.1,0.2,38.2,0.2,38.9,0.2,24.8,1.2,59.7,1.0,53.4,0.8,52.4,1.0,38.3,1.5,34.6,1.0,-888888888,-888888888,46938,188,43749,597,42371,168,68463,4132,51342,485,60716,368,60390,798,60986,549,36262,503,-888888888,-888888888,50497,153,47388,311,46334,317,72585,5322,55420,1381,69824,1803,66994,1241,61858,714,40691,476,-888888888,-888888888,42291,218,40084,327,39742,624,51184,1516,50018,852,53612,1246,53360,1715,59193,2332,29672,1992,-888888888,-888888888,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),06
0400000US08,1743702,15747,1266329,15530,1176862,15611,89467,5132,132871,5302,125532,5659,72371,3609,62598,3382,84001,5079,9.9,-888888888.0,58.5,0.4,61.7,0.6,60.9,0.7,72.6,2.3,40.0,2.1,47.7,2.1,48.4,2.5,61.0,2.7,62.9,2.9,-888888888,-888888888,41.5,0.4,38.3,0.6,39.1,0.7,27.4,2.3,60.0,2.1,52.3,2.1,51.6,2.5,39.0,2.7,37.1,2.9,-888888888,-888888888,46347,341,45632,416,45030,702,56590,5477,46834,1000,47642,1394,50350,795,62333,2040,35075,2950,-888888888,-888888888,51198,394,50732,496,50254,653,61118,1430,52558,3052,55388,1922,51262,1300,65248,3888,40978,1277,-888888888,-888888888,40711,343,38924,928,38361,945,50334,3277,43624,1832,41724,794,48977,2552,55988,4450,25195,3613,-888888888,-888888888,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),08
0400000US09,1177261,12461,847927,12819,802425,12361,45502,3679,107408,4555,82377,4434,54577,4136,21996,2167,62976,4437,8.4,-888888888.0,57.1,0.6,61.0,0.7,59.9,0.7,80.1,2.9,34.6,2.4,44.2,2.4,45.5,3.5,61.9,4.4,68.0,2.4,-888888888,-888888888,42.9,0.6,39.0,0.7,40.1,0.7,19.9,2.9,65.4,2.4,55.8,2.4,54.5,3.5,38.1,4.4,32.0,2.4,-888888888,-888888888,54206,1081,52191,436,51821,426,77048,4947,54492,1841,61067,1092,65838,2582,65833,3687,42483,7809,-888888888,-888888888,61228,550,60942,720,60294,989,81828,10331,61187,1765,67326,5351,70601,3596,67404,5199,50702,1671,-888888888,-888888888,47757,1115,44347,1930,44348,1914,44341,19965,51210,1588,54889,2181,62265,3020,61309,4544,36539,4779,-888888888,-888888888,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),09
0400000US10,297467,6645,214709,6365,204055,6175,10654,1520,27976,3254,9027,1414,28958,2151,9119,1609,7678,1331,11.4,-888888888.0,53.9,1.0,56.2,1.2,55.0,1.3,78.2,5.3,40.3,4.2,60.3,6.7,41.5,4.3,64.1,10.1,66.5,9.4,-888888888,-888888888,46.1,1.0,43.8,1.2,45.0,1.3,21.8,5.3,59.7,4.2,39.7,6.7,58.5,4.3,35.9,10.1,33.5,9.4,-888888888,-888888888,46343,1116,45940,1216,45341,1508,60445,8258,47540,4557,49159,3440,45846,2640,55458,2966,36115,9568,-888888888,-888888888,50609,842,50621,866,50262,1020,62021,9513,50562,8761,54637,6004,48379,5033,56012,3261,40081,8453,-888888888,-888888888,41696,1157,40137,1973,39754,2345,52181,9467,46550,4738,45714,4538,44686,2346,53988,8926,21637,17753,-888888888,-888888888,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),10
0400000US11,248040,5618,119998,4904,114340,5020,5658,1150,49466,2795,13705,1561,4746,1149,53894,3367,6231,1357,11.9,-888888888.0,50.3,1.1,54.7,2.1,54.0,2.2,68.6,9.1,39.6,3.2,50.3,6.8,57.3,13.6,49.0,3.4,57.8,8.3,-888888888,-888888888,49.7,1.1,45.3,2.1,46.0,2.2,31.4,9.1,60.4,3.2,49.7,6.8,42.7,13.6,51.0,3.4,42.2,8.3,-888888888,-888888888,65361,2395,58196,4021,56992,1931,100875,16780,60845,1318,56924,5656,55219,7948,87786,4182,61835,14732,-888888888,-888888888,70100,3770,65450,6294,62152,6006,120218,35458,63371,6059,56346,7178,50224,14201,93943,4719,61421,15388,-888888888,-888888888,61772,1437,53429,4540,52160,3988,79028,26533,58149,5039,57374,7509,57845,9947,81202,3186,65746,47021,-888888888,-888888888,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),11
0400000US12,5850974,32906,4425716,33252,4071926,31841,353790,10693,368568,12392,449869,11181,206537,7649,153968,6195,246316,9425,11.0,-888888888.0,55.1,0.3,57.3,0.4,55.8,0.4,75.3,1.2,37.1,1.2,46.9,1.4,42.1,2.2,60.7,2.3,64.1,1.7,-888888888,-888888888,44.9,0.3,42.7,0.4,44.2,0.4,24.7,1.2,62.9,1.2,53.1,1.4,57.9,2.2,39.3,2.3,35.9,1.7,-888888888,-888888888,37176,185,36166,207,35556,213,50648,534,40892,620,41743,342,41014,527,56562,1359,26113,652,-888888888,-888888888,40847,245,40073,360,38061,830,51799,530,46138,1612,47082,1058,44048,2264,60763,895,29617,1815,-888888888,-888888888,34549,519,32133,201,31983,201,41322,1474,38480,1342,39908,676,38992,1499,51941,2128,20983,929,-888888888,-888888888,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),12
