VARIABLE,TYPE,LABEL,GROUP
C11002F_001E,int,Estimate!!Total,C11002F
C11002F_002E,int,Estimate!!Total!!In family households,C11002F
C11002F_003E,int,Estimate!!Total!!In nonfamily households,C11002F
C11002F_001M,int,Margin of Error!!Total,C11002F
C11002F_002M,int,Margin of Error!!Total!!In family households,C11002F
C11002F_003M,int,Margin of Error!!Total!!In nonfamily households,C11002F
C11002F_001EA,string,Annotation of Estimate!!Total,C11002F
C11002F_001MA,string,Annotation of Margin of Error!!Total,C11002F
C11002F_002EA,string,Annotation of Estimate!!Total!!In family households,C11002F
C11002F_002MA,string,Annotation of Margin of Error!!Total!!In family households,C11002F
C11002F_003EA,string,Annotation of Estimate!!Total!!In nonfamily households,C11002F
C11002F_003MA,string,Annotation of Margin of Error!!Total!!In nonfamily households,C11002F
