VARIABLE,TYPE,LABEL,GROUP
B07004APR_001E,int,Estimate!!Total,B07004APR
B07004APR_002E,int,Estimate!!Total!!Same house 1 year ago,B07004APR
B07004APR_003E,int,Estimate!!Total!!Moved within same municipio,B07004APR
B07004APR_004E,int,Estimate!!Total!!Moved from different municipio,B07004APR
B07004APR_005E,int,Estimate!!Total!!Moved from the United States,B07004APR
B07004APR_006E,int,Estimate!!Total!!Moved from elsewhere,B07004APR
B07004APR_001M,int,Margin of Error!!Total,B07004APR
B07004APR_002M,int,Margin of Error!!Total!!Same house 1 year ago,B07004APR
B07004APR_003M,int,Margin of Error!!Total!!Moved within same municipio,B07004APR
B07004APR_004M,int,Margin of Error!!Total!!Moved from different municipio,B07004APR
B07004APR_005M,int,Margin of Error!!Total!!Moved from the United States,B07004APR
B07004APR_006M,int,Margin of Error!!Total!!Moved from elsewhere,B07004APR
B07004APR_001EA,string,Annotation of Estimate!!Total,B07004APR
B07004APR_001MA,string,Annotation of Margin of Error!!Total,B07004APR
B07004APR_002EA,string,Annotation of Estimate!!Total!!Same house 1 year ago,B07004APR
B07004APR_002MA,string,Annotation of Margin of Error!!Total!!Same house 1 year ago,B07004APR
B07004APR_003EA,string,Annotation of Estimate!!Total!!Moved within same municipio,B07004APR
B07004APR_003MA,string,Annotation of Margin of Error!!Total!!Moved within same municipio,B07004APR
B07004APR_004EA,string,Annotation of Estimate!!Total!!Moved from different municipio,B07004APR
B07004APR_004MA,string,Annotation of Margin of Error!!Total!!Moved from different municipio,B07004APR
B07004APR_005EA,string,Annotation of Estimate!!Total!!Moved from the United States,B07004APR
B07004APR_005MA,string,Annotation of Margin of Error!!Total!!Moved from the United States,B07004APR
B07004APR_006EA,string,Annotation of Estimate!!Total!!Moved from elsewhere,B07004APR
B07004APR_006MA,string,Annotation of Margin of Error!!Total!!Moved from elsewhere,B07004APR
