VARIABLE,TYPE,LABEL,GROUP
B07404APR_001E,int,Estimate!!Total living in area 1 year ago,B07404APR
B07404APR_002E,int,Estimate!!Total living in area 1 year ago!!Same house,B07404APR
B07404APR_003E,int,Estimate!!Total living in area 1 year ago!!Moved within same municipio,B07404APR
B07404APR_004E,int,Estimate!!Total living in area 1 year ago!!Moved to different municipio,B07404APR
B07404APR_005E,int,Estimate!!Total living in area 1 year ago!!Moved to the United States,B07404APR
B07404APR_001M,int,Margin of Error!!Total living in area 1 year ago,B07404APR
B07404APR_002M,int,Margin of Error!!Total living in area 1 year ago!!Same house,B07404APR
B07404APR_003M,int,Margin of Error!!Total living in area 1 year ago!!Moved within same municipio,B07404APR
B07404APR_004M,int,Margin of Error!!Total living in area 1 year ago!!Moved to different municipio,B07404APR
B07404APR_005M,int,Margin of Error!!Total living in area 1 year ago!!Moved to the United States,B07404APR
B07404APR_001EA,string,Annotation of Estimate!!Total living in area 1 year ago,B07404APR
B07404APR_001MA,string,Annotation of Margin of Error!!Total living in area 1 year ago,B07404APR
B07404APR_002EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Same house,B07404APR
B07404APR_002MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Same house,B07404APR
B07404APR_003EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Moved within same municipio,B07404APR
B07404APR_003MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Moved within same municipio,B07404APR
B07404APR_004EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Moved to different municipio,B07404APR
B07404APR_004MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Moved to different municipio,B07404APR
B07404APR_005EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Moved to the United States,B07404APR
B07404APR_005MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Moved to the United States,B07404APR
