VARIABLE,TYPE,LABEL,GROUP
C01001E_001E,int,Estimate!!Total,C01001E
C01001E_002E,int,Estimate!!Total!!Male,C01001E
C01001E_003E,int,Estimate!!Total!!Male!!Under 18 years,C01001E
C01001E_004E,int,Estimate!!Total!!Male!!18 to 64 years,C01001E
C01001E_005E,int,Estimate!!Total!!Male!!65 years and over,C01001E
C01001E_006E,int,Estimate!!Total!!Female,C01001E
C01001E_007E,int,Estimate!!Total!!Female!!Under 18 years,C01001E
C01001E_008E,int,Estimate!!Total!!Female!!18 to 64 years,C01001E
C01001E_009E,int,Estimate!!Total!!Female!!65 years and over,C01001E
C01001E_001M,int,Margin of Error!!Total,C01001E
C01001E_002M,int,Margin of Error!!Total!!Male,C01001E
C01001E_003M,int,Margin of Error!!Total!!Male!!Under 18 years,C01001E
C01001E_004M,int,Margin of Error!!Total!!Male!!18 to 64 years,C01001E
C01001E_005M,int,Margin of Error!!Total!!Male!!65 years and over,C01001E
C01001E_006M,int,Margin of Error!!Total!!Female,C01001E
C01001E_007M,int,Margin of Error!!Total!!Female!!Under 18 years,C01001E
C01001E_008M,int,Margin of Error!!Total!!Female!!18 to 64 years,C01001E
C01001E_009M,int,Margin of Error!!Total!!Female!!65 years and over,C01001E
C01001E_001EA,string,Annotation of Estimate!!Total,C01001E
C01001E_001MA,string,Annotation of Margin of Error!!Total,C01001E
C01001E_002EA,string,Annotation of Estimate!!Total!!Male,C01001E
C01001E_002MA,string,Annotation of Margin of Error!!Total!!Male,C01001E
C01001E_003EA,string,Annotation of Estimate!!Total!!Male!!Under 18 years,C01001E
C01001E_003MA,string,Annotation of Margin of Error!!Total!!Male!!Under 18 years,C01001E
C01001E_004EA,string,Annotation of Estimate!!Total!!Male!!18 to 64 years,C01001E
C01001E_004MA,string,Annotation of Margin of Error!!Total!!Male!!18 to 64 years,C01001E
C01001E_005EA,string,Annotation of Estimate!!Total!!Male!!65 years and over,C01001E
C01001E_005MA,string,Annotation of Margin of Error!!Total!!Male!!65 years and over,C01001E
C01001E_006EA,string,Annotation of Estimate!!Total!!Female,C01001E
C01001E_006MA,string,Annotation of Margin of Error!!Total!!Female,C01001E
C01001E_007EA,string,Annotation of Estimate!!Total!!Female!!Under 18 years,C01001E
C01001E_007MA,string,Annotation of Margin of Error!!Total!!Female!!Under 18 years,C01001E
C01001E_008EA,string,Annotation of Estimate!!Total!!Female!!18 to 64 years,C01001E
C01001E_008MA,string,Annotation of Margin of Error!!Total!!Female!!18 to 64 years,C01001E
C01001E_009EA,string,Annotation of Estimate!!Total!!Female!!65 years and over,C01001E
C01001E_009MA,string,Annotation of Margin of Error!!Total!!Female!!65 years and over,C01001E
