VARIABLE,TYPE,LABEL,GROUP
C12002H_001E,int,Estimate!!Total,C12002H
C12002H_002E,int,Estimate!!Total!!Never married,C12002H
C12002H_003E,int,Estimate!!Total!!Now married (except separated),C12002H
C12002H_004E,int,Estimate!!Total!!Separated,C12002H
C12002H_005E,int,Estimate!!Total!!Widowed,C12002H
C12002H_006E,int,Estimate!!Total!!Divorced,C12002H
C12002H_001M,int,Margin of Error!!Total,C12002H
C12002H_002M,int,Margin of Error!!Total!!Never married,C12002H
C12002H_003M,int,Margin of Error!!Total!!Now married (except separated),C12002H
C12002H_004M,int,Margin of Error!!Total!!Separated,C12002H
C12002H_005M,int,Margin of Error!!Total!!Widowed,C12002H
C12002H_006M,int,Margin of Error!!Total!!Divorced,C12002H
C12002H_001EA,string,Annotation of Estimate!!Total,C12002H
C12002H_001MA,string,Annotation of Margin of Error!!Total,C12002H
C12002H_002EA,string,Annotation of Estimate!!Total!!Never married,C12002H
C12002H_002MA,string,Annotation of Margin of Error!!Total!!Never married,C12002H
C12002H_003EA,string,Annotation of Estimate!!Total!!Now married (except separated),C12002H
C12002H_003MA,string,Annotation of Margin of Error!!Total!!Now married (except separated),C12002H
C12002H_004EA,string,Annotation of Estimate!!Total!!Separated,C12002H
C12002H_004MA,string,Annotation of Margin of Error!!Total!!Separated,C12002H
C12002H_005EA,string,Annotation of Estimate!!Total!!Widowed,C12002H
C12002H_005MA,string,Annotation of Margin of Error!!Total!!Widowed,C12002H
C12002H_006EA,string,Annotation of Estimate!!Total!!Divorced,C12002H
C12002H_006MA,string,Annotation of Margin of Error!!Total!!Divorced,C12002H
