VARIABLE,TYPE,LABEL,GROUP
B12002C_001E,int,Estimate!!Total,B12002C
B12002C_002E,int,Estimate!!Total!!Male,B12002C
B12002C_003E,int,Estimate!!Total!!Male!!Never married,B12002C
B12002C_004E,int,Estimate!!Total!!Male!!Now married (except separated),B12002C
B12002C_005E,int,Estimate!!Total!!Male!!Separated,B12002C
B12002C_006E,int,Estimate!!Total!!Male!!Widowed,B12002C
B12002C_007E,int,Estimate!!Total!!Male!!Divorced,B12002C
B12002C_008E,int,Estimate!!Total!!Female,B12002C
B12002C_009E,int,Estimate!!Total!!Female!!Never married,B12002C
B12002C_010E,int,Estimate!!Total!!Female!!Now married (except separated),B12002C
B12002C_011E,int,Estimate!!Total!!Female!!Separated,B12002C
B12002C_012E,int,Estimate!!Total!!Female!!Widowed,B12002C
B12002C_013E,int,Estimate!!Total!!Female!!Divorced,B12002C
B12002C_001M,int,Margin of Error!!Total,B12002C
B12002C_002M,int,Margin of Error!!Total!!Male,B12002C
B12002C_003M,int,Margin of Error!!Total!!Male!!Never married,B12002C
B12002C_004M,int,Margin of Error!!Total!!Male!!Now married (except separated),B12002C
B12002C_005M,int,Margin of Error!!Total!!Male!!Separated,B12002C
B12002C_006M,int,Margin of Error!!Total!!Male!!Widowed,B12002C
B12002C_007M,int,Margin of Error!!Total!!Male!!Divorced,B12002C
B12002C_008M,int,Margin of Error!!Total!!Female,B12002C
B12002C_009M,int,Margin of Error!!Total!!Female!!Never married,B12002C
B12002C_010M,int,Margin of Error!!Total!!Female!!Now married (except separated),B12002C
B12002C_011M,int,Margin of Error!!Total!!Female!!Separated,B12002C
B12002C_012M,int,Margin of Error!!Total!!Female!!Widowed,B12002C
B12002C_013M,int,Margin of Error!!Total!!Female!!Divorced,B12002C
B12002C_001EA,string,Annotation of Estimate!!Total,B12002C
B12002C_001MA,string,Annotation of Margin of Error!!Total,B12002C
B12002C_002EA,string,Annotation of Estimate!!Total!!Male,B12002C
B12002C_002MA,string,Annotation of Margin of Error!!Total!!Male,B12002C
B12002C_003EA,string,Annotation of Estimate!!Total!!Male!!Never married,B12002C
B12002C_003MA,string,Annotation of Margin of Error!!Total!!Male!!Never married,B12002C
B12002C_004EA,string,Annotation of Estimate!!Total!!Male!!Now married (except separated),B12002C
B12002C_004MA,string,Annotation of Margin of Error!!Total!!Male!!Now married (except separated),B12002C
B12002C_005EA,string,Annotation of Estimate!!Total!!Male!!Separated,B12002C
B12002C_005MA,string,Annotation of Margin of Error!!Total!!Male!!Separated,B12002C
B12002C_006EA,string,Annotation of Estimate!!Total!!Male!!Widowed,B12002C
B12002C_006MA,string,Annotation of Margin of Error!!Total!!Male!!Widowed,B12002C
B12002C_007EA,string,Annotation of Estimate!!Total!!Male!!Divorced,B12002C
B12002C_007MA,string,Annotation of Margin of Error!!Total!!Male!!Divorced,B12002C
B12002C_008EA,string,Annotation of Estimate!!Total!!Female,B12002C
B12002C_008MA,string,Annotation of Margin of Error!!Total!!Female,B12002C
B12002C_009EA,string,Annotation of Estimate!!Total!!Female!!Never married,B12002C
B12002C_009MA,string,Annotation of Margin of Error!!Total!!Female!!Never married,B12002C
B12002C_010EA,string,Annotation of Estimate!!Total!!Female!!Now married (except separated),B12002C
B12002C_010MA,string,Annotation of Margin of Error!!Total!!Female!!Now married (except separated),B12002C
B12002C_011EA,string,Annotation of Estimate!!Total!!Female!!Separated,B12002C
B12002C_011MA,string,Annotation of Margin of Error!!Total!!Female!!Separated,B12002C
B12002C_012EA,string,Annotation of Estimate!!Total!!Female!!Widowed,B12002C
B12002C_012MA,string,Annotation of Margin of Error!!Total!!Female!!Widowed,B12002C
B12002C_013EA,string,Annotation of Estimate!!Total!!Female!!Divorced,B12002C
B12002C_013MA,string,Annotation of Margin of Error!!Total!!Female!!Divorced,B12002C
