VARIABLE,TYPE,LABEL,GROUP
C23002E_001E,int,Estimate!!Total,C23002E
C23002E_002E,int,Estimate!!Total!!Male,C23002E
C23002E_003E,int,Estimate!!Total!!Male!!16 to 64 years,C23002E
C23002E_004E,int,Estimate!!Total!!Male!!16 to 64 years!!In labor force,C23002E
C23002E_005E,int,Estimate!!Total!!Male!!16 to 64 years!!In labor force!!In Armed Forces,C23002E
C23002E_006E,int,Estimate!!Total!!Male!!16 to 64 years!!In labor force!!Civilian,C23002E
C23002E_007E,int,Estimate!!Total!!Male!!16 to 64 years!!In labor force!!Civilian!!Employed,C23002E
C23002E_008E,int,Estimate!!Total!!Male!!16 to 64 years!!In labor force!!Civilian!!Unemployed,C23002E
C23002E_009E,int,Estimate!!Total!!Male!!16 to 64 years!!Not in labor force,C23002E
C23002E_010E,int,Estimate!!Total!!Male!!65 years and over,C23002E
C23002E_011E,int,Estimate!!Total!!Male!!65 years and over!!In labor force,C23002E
C23002E_012E,int,Estimate!!Total!!Male!!65 years and over!!In labor force!!Employed,C23002E
C23002E_013E,int,Estimate!!Total!!Male!!65 years and over!!In labor force!!Unemployed,C23002E
C23002E_014E,int,Estimate!!Total!!Male!!65 years and over!!Not in labor force,C23002E
C23002E_015E,int,Estimate!!Total!!Female,C23002E
C23002E_016E,int,Estimate!!Total!!Female!!16 to 64 years,C23002E
C23002E_017E,int,Estimate!!Total!!Female!!16 to 64 years!!In labor force,C23002E
C23002E_018E,int,Estimate!!Total!!Female!!16 to 64 years!!In labor force!!In Armed Forces,C23002E
C23002E_019E,int,Estimate!!Total!!Female!!16 to 64 years!!In labor force!!Civilian,C23002E
C23002E_020E,int,Estimate!!Total!!Female!!16 to 64 years!!In labor force!!Civilian!!Employed,C23002E
C23002E_021E,int,Estimate!!Total!!Female!!16 to 64 years!!In labor force!!Civilian!!Unemployed,C23002E
C23002E_022E,int,Estimate!!Total!!Female!!16 to 64 years!!Not in labor force,C23002E
C23002E_023E,int,Estimate!!Total!!Female!!65 years and over,C23002E
C23002E_024E,int,Estimate!!Total!!Female!!65 years and over!!In labor force,C23002E
C23002E_025E,int,Estimate!!Total!!Female!!65 years and over!!In labor force!!Employed,C23002E
C23002E_026E,int,Estimate!!Total!!Female!!65 years and over!!In labor force!!Unemployed,C23002E
C23002E_027E,int,Estimate!!Total!!Female!!65 years and over!!Not in labor force,C23002E
C23002E_001M,int,Margin of Error!!Total,C23002E
C23002E_002M,int,Margin of Error!!Total!!Male,C23002E
C23002E_003M,int,Margin of Error!!Total!!Male!!16 to 64 years,C23002E
C23002E_004M,int,Margin of Error!!Total!!Male!!16 to 64 years!!In labor force,C23002E
C23002E_005M,int,Margin of Error!!Total!!Male!!16 to 64 years!!In labor force!!In Armed Forces,C23002E
C23002E_006M,int,Margin of Error!!Total!!Male!!16 to 64 years!!In labor force!!Civilian,C23002E
C23002E_007M,int,Margin of Error!!Total!!Male!!16 to 64 years!!In labor force!!Civilian!!Employed,C23002E
C23002E_008M,int,Margin of Error!!Total!!Male!!16 to 64 years!!In labor force!!Civilian!!Unemployed,C23002E
C23002E_009M,int,Margin of Error!!Total!!Male!!16 to 64 years!!Not in labor force,C23002E
C23002E_010M,int,Margin of Error!!Total!!Male!!65 years and over,C23002E
C23002E_011M,int,Margin of Error!!Total!!Male!!65 years and over!!In labor force,C23002E
C23002E_012M,int,Margin of Error!!Total!!Male!!65 years and over!!In labor force!!Employed,C23002E
C23002E_013M,int,Margin of Error!!Total!!Male!!65 years and over!!In labor force!!Unemployed,C23002E
C23002E_014M,int,Margin of Error!!Total!!Male!!65 years and over!!Not in labor force,C23002E
C23002E_015M,int,Margin of Error!!Total!!Female,C23002E
C23002E_016M,int,Margin of Error!!Total!!Female!!16 to 64 years,C23002E
C23002E_017M,int,Margin of Error!!Total!!Female!!16 to 64 years!!In labor force,C23002E
C23002E_018M,int,Margin of Error!!Total!!Female!!16 to 64 years!!In labor force!!In Armed Forces,C23002E
C23002E_019M,int,Margin of Error!!Total!!Female!!16 to 64 years!!In labor force!!Civilian,C23002E
C23002E_020M,int,Margin of Error!!Total!!Female!!16 to 64 years!!In labor force!!Civilian!!Employed,C23002E
C23002E_021M,int,Margin of Error!!Total!!Female!!16 to 64 years!!In labor force!!Civilian!!Unemployed,C23002E
C23002E_022M,int,Margin of Error!!Total!!Female!!16 to 64 years!!Not in labor force,C23002E
C23002E_023M,int,Margin of Error!!Total!!Female!!65 years and over,C23002E
C23002E_024M,int,Margin of Error!!Total!!Female!!65 years and over!!In labor force,C23002E
C23002E_025M,int,Margin of Error!!Total!!Female!!65 years and over!!In labor force!!Employed,C23002E
C23002E_026M,int,Margin of Error!!Total!!Female!!65 years and over!!In labor force!!Unemployed,C23002E
C23002E_027M,int,Margin of Error!!Total!!Female!!65 years and over!!Not in labor force,C23002E
C23002E_001EA,string,Annotation of Estimate!!Total,C23002E
C23002E_001MA,string,Annotation of Margin of Error!!Total,C23002E
C23002E_002EA,string,Annotation of Estimate!!Total!!Male,C23002E
C23002E_002MA,string,Annotation of Margin of Error!!Total!!Male,C23002E
C23002E_003EA,string,Annotation of Estimate!!Total!!Male!!16 to 64 years,C23002E
C23002E_003MA,string,Annotation of Margin of Error!!Total!!Male!!16 to 64 years,C23002E
C23002E_004EA,string,Annotation of Estimate!!Total!!Male!!16 to 64 years!!In labor force,C23002E
C23002E_004MA,string,Annotation of Margin of Error!!Total!!Male!!16 to 64 years!!In labor force,C23002E
C23002E_005EA,string,Annotation of Estimate!!Total!!Male!!16 to 64 years!!In labor force!!In Armed Forces,C23002E
C23002E_005MA,string,Annotation of Margin of Error!!Total!!Male!!16 to 64 years!!In labor force!!In Armed Forces,C23002E
C23002E_006EA,string,Annotation of Estimate!!Total!!Male!!16 to 64 years!!In labor force!!Civilian,C23002E
C23002E_006MA,string,Annotation of Margin of Error!!Total!!Male!!16 to 64 years!!In labor force!!Civilian,C23002E
C23002E_007EA,string,Annotation of Estimate!!Total!!Male!!16 to 64 years!!In labor force!!Civilian!!Employed,C23002E
C23002E_007MA,string,Annotation of Margin of Error!!Total!!Male!!16 to 64 years!!In labor force!!Civilian!!Employed,C23002E
C23002E_008EA,string,Annotation of Estimate!!Total!!Male!!16 to 64 years!!In labor force!!Civilian!!Unemployed,C23002E
