VARIABLE,TYPE,LABEL,GROUP
B20017E_001E,int,Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Total,B20017E
B20017E_002E,int,Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Total,B20017E
B20017E_003E,int,"Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Worked full-time, year-round in the past 12 months",B20017E
B20017E_004E,int,Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Other,B20017E
B20017E_005E,int,Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Total,B20017E
B20017E_006E,int,"Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Worked full-time, year-round in the past 12 months",B20017E
B20017E_007E,int,Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Other,B20017E
B20017E_001M,int,Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Total,B20017E
B20017E_002M,int,Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Total,B20017E
B20017E_003M,int,"Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Worked full-time, year-round in the past 12 months",B20017E
B20017E_004M,int,Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Other,B20017E
B20017E_005M,int,Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Total,B20017E
B20017E_006M,int,"Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Worked full-time, year-round in the past 12 months",B20017E
B20017E_007M,int,Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Other,B20017E
B20017E_001EA,string,Annotation of Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Total,B20017E
B20017E_001MA,string,Annotation of Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Total,B20017E
B20017E_002EA,string,Annotation of Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Total,B20017E
B20017E_002MA,string,Annotation of Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Total,B20017E
B20017E_003EA,string,"Annotation of Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Worked full-time, year-round in the past 12 months",B20017E
B20017E_003MA,string,"Annotation of Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Worked full-time, year-round in the past 12 months",B20017E
B20017E_004EA,string,Annotation of Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Other,B20017E
B20017E_004MA,string,Annotation of Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Other,B20017E
B20017E_005EA,string,Annotation of Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Total,B20017E
B20017E_005MA,string,Annotation of Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Total,B20017E
B20017E_006EA,string,"Annotation of Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Worked full-time, year-round in the past 12 months",B20017E
B20017E_006MA,string,"Annotation of Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Worked full-time, year-round in the past 12 months",B20017E
B20017E_007EA,string,Annotation of Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Other,B20017E
B20017E_007MA,string,Annotation of Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Other,B20017E
