VARIABLE,TYPE,LABEL,GROUP
B07404GPR_001E,int,Estimate!!Total living in area 1 year ago,B07404GPR
B07404GPR_002E,int,Estimate!!Total living in area 1 year ago!!Same house,B07404GPR
B07404GPR_003E,int,Estimate!!Total living in area 1 year ago!!Moved within same municipio,B07404GPR
B07404GPR_004E,int,Estimate!!Total living in area 1 year ago!!Moved to different municipio,B07404GPR
B07404GPR_005E,int,Estimate!!Total living in area 1 year ago!!Moved to the United States,B07404GPR
B07404GPR_001M,int,Margin of Error!!Total living in area 1 year ago,B07404GPR
B07404GPR_002M,int,Margin of Error!!Total living in area 1 year ago!!Same house,B07404GPR
B07404GPR_003M,int,Margin of Error!!Total living in area 1 year ago!!Moved within same municipio,B07404GPR
B07404GPR_004M,int,Margin of Error!!Total living in area 1 year ago!!Moved to different municipio,B07404GPR
B07404GPR_005M,int,Margin of Error!!Total living in area 1 year ago!!Moved to the United States,B07404GPR
B07404GPR_001EA,string,Annotation of Estimate!!Total living in area 1 year ago,B07404GPR
B07404GPR_001MA,string,Annotation of Margin of Error!!Total living in area 1 year ago,B07404GPR
B07404GPR_002EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Same house,B07404GPR
B07404GPR_002MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Same house,B07404GPR
B07404GPR_003EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Moved within same municipio,B07404GPR
B07404GPR_003MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Moved within same municipio,B07404GPR
B07404GPR_004EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Moved to different municipio,B07404GPR
B07404GPR_004MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Moved to different municipio,B07404GPR
B07404GPR_005EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Moved to the United States,B07404GPR
B07404GPR_005MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Moved to the United States,B07404GPR
