VARIABLE,TYPE,LABEL,GROUP
B01002C_001E,float,Estimate!!Median age --!!Total,B01002C
B01002C_002E,float,Estimate!!Median age --!!Male,B01002C
B01002C_003E,float,Estimate!!Median age --!!Female,B01002C
B01002C_001M,float,Margin of Error!!Median age --!!Total,B01002C
B01002C_002M,float,Margin of Error!!Median age --!!Male,B01002C
B01002C_003M,float,Margin of Error!!Median age --!!Female,B01002C
B01002C_001EA,string,Annotation of Estimate!!Median age --!!Total,B01002C
B01002C_001MA,string,Annotation of Margin of Error!!Median age --!!Total,B01002C
B01002C_002EA,string,Annotation of Estimate!!Median age --!!Male,B01002C
B01002C_002MA,string,Annotation of Margin of Error!!Median age --!!Male,B01002C
B01002C_003EA,string,Annotation of Estimate!!Median age --!!Female,B01002C
B01002C_003MA,string,Annotation of Margin of Error!!Median age --!!Female,B01002C
