VARIABLE,TYPE,LABEL,GROUP
B20017A_001E,int,Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Total,B20017A
B20017A_002E,int,Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Total,B20017A
B20017A_003E,int,"Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Worked full-time, year-round in the past 12 months",B20017A
B20017A_004E,int,Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Other,B20017A
B20017A_005E,int,Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Total,B20017A
B20017A_006E,int,"Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Worked full-time, year-round in the past 12 months",B20017A
B20017A_007E,int,Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Other,B20017A
B20017A_001M,int,Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Total,B20017A
B20017A_002M,int,Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Total,B20017A
B20017A_003M,int,"Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Worked full-time, year-round in the past 12 months",B20017A
B20017A_004M,int,Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Other,B20017A
B20017A_005M,int,Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Total,B20017A
B20017A_006M,int,"Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Worked full-time, year-round in the past 12 months",B20017A
B20017A_007M,int,Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Other,B20017A
B20017A_001EA,string,Annotation of Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Total,B20017A
B20017A_001MA,string,Annotation of Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Total,B20017A
B20017A_002EA,string,Annotation of Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Total,B20017A
B20017A_002MA,string,Annotation of Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Total,B20017A
B20017A_003EA,string,"Annotation of Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Worked full-time, year-round in the past 12 months",B20017A
B20017A_003MA,string,"Annotation of Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Worked full-time, year-round in the past 12 months",B20017A
B20017A_004EA,string,Annotation of Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Other,B20017A
B20017A_004MA,string,Annotation of Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Other,B20017A
B20017A_005EA,string,Annotation of Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Total,B20017A
B20017A_005MA,string,Annotation of Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Total,B20017A
B20017A_006EA,string,"Annotation of Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Worked full-time, year-round in the past 12 months",B20017A
B20017A_006MA,string,"Annotation of Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Worked full-time, year-round in the past 12 months",B20017A
B20017A_007EA,string,Annotation of Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Other,B20017A
B20017A_007MA,string,Annotation of Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Other,B20017A
