VARIABLE,TYPE,LABEL,GROUP
B01001G_001E,int,Estimate!!Total,B01001G
B01001G_002E,int,Estimate!!Total!!Male,B01001G
B01001G_003E,int,Estimate!!Total!!Male!!Under 5 years,B01001G
B01001G_004E,int,Estimate!!Total!!Male!!5 to 9 years,B01001G
B01001G_005E,int,Estimate!!Total!!Male!!10 to 14 years,B01001G
B01001G_006E,int,Estimate!!Total!!Male!!15 to 17 years,B01001G
B01001G_007E,int,Estimate!!Total!!Male!!18 and 19 years,B01001G
B01001G_008E,int,Estimate!!Total!!Male!!20 to 24 years,B01001G
B01001G_009E,int,Estimate!!Total!!Male!!25 to 29 years,B01001G
B01001G_010E,int,Estimate!!Total!!Male!!30 to 34 years,B01001G
B01001G_011E,int,Estimate!!Total!!Male!!35 to 44 years,B01001G
B01001G_012E,int,Estimate!!Total!!Male!!45 to 54 years,B01001G
B01001G_013E,int,Estimate!!Total!!Male!!55 to 64 years,B01001G
B01001G_014E,int,Estimate!!Total!!Male!!65 to 74 years,B01001G
B01001G_015E,int,Estimate!!Total!!Male!!75 to 84 years,B01001G
B01001G_016E,int,Estimate!!Total!!Male!!85 years and over,B01001G
B01001G_017E,int,Estimate!!Total!!Female,B01001G
B01001G_018E,int,Estimate!!Total!!Female!!Under 5 years,B01001G
B01001G_019E,int,Estimate!!Total!!Female!!5 to 9 years,B01001G
B01001G_020E,int,Estimate!!Total!!Female!!10 to 14 years,B01001G
B01001G_021E,int,Estimate!!Total!!Female!!15 to 17 years,B01001G
B01001G_022E,int,Estimate!!Total!!Female!!18 and 19 years,B01001G
B01001G_023E,int,Estimate!!Total!!Female!!20 to 24 years,B01001G
B01001G_024E,int,Estimate!!Total!!Female!!25 to 29 years,B01001G
B01001G_025E,int,Estimate!!Total!!Female!!30 to 34 years,B01001G
B01001G_026E,int,Estimate!!Total!!Female!!35 to 44 years,B01001G
B01001G_027E,int,Estimate!!Total!!Female!!45 to 54 years,B01001G
B01001G_028E,int,Estimate!!Total!!Female!!55 to 64 years,B01001G
B01001G_029E,int,Estimate!!Total!!Female!!65 to 74 years,B01001G
B01001G_030E,int,Estimate!!Total!!Female!!75 to 84 years,B01001G
B01001G_031E,int,Estimate!!Total!!Female!!85 years and over,B01001G
B01001G_001M,int,Margin of Error!!Total,B01001G
B01001G_002M,int,Margin of Error!!Total!!Male,B01001G
B01001G_003M,int,Margin of Error!!Total!!Male!!Under 5 years,B01001G
B01001G_004M,int,Margin of Error!!Total!!Male!!5 to 9 years,B01001G
B01001G_005M,int,Margin of Error!!Total!!Male!!10 to 14 years,B01001G
B01001G_006M,int,Margin of Error!!Total!!Male!!15 to 17 years,B01001G
B01001G_007M,int,Margin of Error!!Total!!Male!!18 and 19 years,B01001G
B01001G_008M,int,Margin of Error!!Total!!Male!!20 to 24 years,B01001G
B01001G_009M,int,Margin of Error!!Total!!Male!!25 to 29 years,B01001G
B01001G_010M,int,Margin of Error!!Total!!Male!!30 to 34 years,B01001G
B01001G_011M,int,Margin of Error!!Total!!Male!!35 to 44 years,B01001G
B01001G_012M,int,Margin of Error!!Total!!Male!!45 to 54 years,B01001G
B01001G_013M,int,Margin of Error!!Total!!Male!!55 to 64 years,B01001G
B01001G_014M,int,Margin of Error!!Total!!Male!!65 to 74 years,B01001G
B01001G_015M,int,Margin of Error!!Total!!Male!!75 to 84 years,B01001G
B01001G_016M,int,Margin of Error!!Total!!Male!!85 years and over,B01001G
B01001G_017M,int,Margin of Error!!Total!!Female,B01001G
B01001G_018M,int,Margin of Error!!Total!!Female!!Under 5 years,B01001G
B01001G_019M,int,Margin of Error!!Total!!Female!!5 to 9 years,B01001G
B01001G_020M,int,Margin of Error!!Total!!Female!!10 to 14 years,B01001G
B01001G_021M,int,Margin of Error!!Total!!Female!!15 to 17 years,B01001G
B01001G_022M,int,Margin of Error!!Total!!Female!!18 and 19 years,B01001G
B01001G_023M,int,Margin of Error!!Total!!Female!!20 to 24 years,B01001G
B01001G_024M,int,Margin of Error!!Total!!Female!!25 to 29 years,B01001G
B01001G_025M,int,Margin of Error!!Total!!Female!!30 to 34 years,B01001G
B01001G_026M,int,Margin of Error!!Total!!Female!!35 to 44 years,B01001G
B01001G_027M,int,Margin of Error!!Total!!Female!!45 to 54 years,B01001G
B01001G_028M,int,Margin of Error!!Total!!Female!!55 to 64 years,B01001G
B01001G_029M,int,Margin of Error!!Total!!Female!!65 to 74 years,B01001G
B01001G_030M,int,Margin of Error!!Total!!Female!!75 to 84 years,B01001G
B01001G_031M,int,Margin of Error!!Total!!Female!!85 years and over,B01001G
B01001G_001EA,string,Annotation of Estimate!!Total,B01001G
B01001G_001MA,string,Annotation of Margin of Error!!Total,B01001G
B01001G_002EA,string,Annotation of Estimate!!Total!!Male,B01001G
B01001G_002MA,string,Annotation of Margin of Error!!Total!!Male,B01001G
B01001G_003EA,string,Annotation of Estimate!!Total!!Male!!Under 5 years,B01001G
B01001G_003MA,string,Annotation of Margin of Error!!Total!!Male!!Under 5 years,B01001G
B01001G_004EA,string,Annotation of Estimate!!Total!!Male!!5 to 9 years,B01001G
B01001G_004MA,string,Annotation of Margin of Error!!Total!!Male!!5 to 9 years,B01001G
B01001G_005EA,string,Annotation of Estimate!!Total!!Male!!10 to 14 years,B01001G
B01001G_005MA,string,Annotation of Margin of Error!!Total!!Male!!10 to 14 years,B01001G
B01001G_006EA,string,Annotation of Estimate!!Total!!Male!!15 to 17 years,B01001G
B01001G_006MA,string,Annotation of Margin of Error!!Total!!Male!!15 to 17 years,B01001G
B01001G_007EA,string,Annotation of Estimate!!Total!!Male!!18 and 19 years,B01001G
B01001G_007MA,string,Annotation of Margin of Error!!Total!!Male!!18 and 19 years,B01001G
B01001G_008EA,string,Annotation of Estimate!!Total!!Male!!20 to 24 years,B01001G
B01001G_008MA,string,Annotation of Margin of Error!!Total!!Male!!20 to 24 years,B01001G
B01001G_009EA,string,Annotation of Estimate!!Total!!Male!!25 to 29 years,B01001G
B01001G_009MA,string,Annotation of Margin of Error!!Total!!Male!!25 to 29 years,B01001G
B01001G_010EA,string,Annotation of Estimate!!Total!!Male!!30 to 34 years,B01001G
B01001G_010MA,string,Annotation of Margin of Error!!Total!!Male!!30 to 34 years,B01001G
B01001G_011EA,string,Annotation of Estimate!!Total!!Male!!35 to 44 years,B01001G
B01001G_011MA,string,Annotation of Margin of Error!!Total!!Male!!35 to 44 years,B01001G
B01001G_012EA,string,Annotation of Estimate!!Total!!Male!!45 to 54 years,B01001G
B01001G_012MA,string,Annotation of Margin of Error!!Total!!Male!!45 to 54 years,B01001G
B01001G_013EA,string,Annotation of Estimate!!Total!!Male!!55 to 64 years,B01001G
B01001G_013MA,string,Annotation of Margin of Error!!Total!!Male!!55 to 64 years,B01001G
B01001G_014EA,string,Annotation of Estimate!!Total!!Male!!65 to 74 years,B01001G
B01001G_014MA,string,Annotation of Margin of Error!!Total!!Male!!65 to 74 years,B01001G
B01001G_015EA,string,Annotation of Estimate!!Total!!Male!!75 to 84 years,B01001G
B01001G_015MA,string,Annotation of Margin of Error!!Total!!Male!!75 to 84 years,B01001G
B01001G_016EA,string,Annotation of Estimate!!Total!!Male!!85 years and over,B01001G
B01001G_016MA,string,Annotation of Margin of Error!!Total!!Male!!85 years and over,B01001G
B01001G_017EA,string,Annotation of Estimate!!Total!!Female,B01001G
B01001G_017MA,string,Annotation of Margin of Error!!Total!!Female,B01001G
B01001G_018EA,string,Annotation of Estimate!!Total!!Female!!Under 5 years,B01001G
B01001G_018MA,string,Annotation of Margin of Error!!Total!!Female!!Under 5 years,B01001G
B01001G_019EA,string,Annotation of Estimate!!Total!!Female!!5 to 9 years,B01001G
B01001G_019MA,string,Annotation of Margin of Error!!Total!!Female!!5 to 9 years,B01001G
B01001G_020EA,string,Annotation of Estimate!!Total!!Female!!10 to 14 years,B01001G
B01001G_020MA,string,Annotation of Margin of Error!!Total!!Female!!10 to 14 years,B01001G
B01001G_021EA,string,Annotation of Estimate!!Total!!Female!!15 to 17 years,B01001G
B01001G_021MA,string,Annotation of Margin of Error!!Total!!Female!!15 to 17 years,B01001G
B01001G_022EA,string,Annotation of Estimate!!Total!!Female!!18 and 19 years,B01001G
B01001G_022MA,string,Annotation of Margin of Error!!Total!!Female!!18 and 19 years,B01001G
B01001G_023EA,string,Annotation of Estimate!!Total!!Female!!20 to 24 years,B01001G
B01001G_023MA,string,Annotation of Margin of Error!!Total!!Female!!20 to 24 years,B01001G
B01001G_024EA,string,Annotation of Estimate!!Total!!Female!!25 to 29 years,B01001G
B01001G_024MA,string,Annotation of Margin of Error!!Total!!Female!!25 to 29 years,B01001G
B01001G_025EA,string,Annotation of Estimate!!Total!!Female!!30 to 34 years,B01001G
B01001G_025MA,string,Annotation of Margin of Error!!Total!!Female!!30 to 34 years,B01001G
