VARIABLE,TYPE,LABEL,GROUP
B28009A_001E,int,Estimate!!Total,B28009A
B28009A_002E,int,Estimate!!Total!!Has a computer,B28009A
B28009A_003E,int,Estimate!!Total!!Has a computer!!With dial-up Internet subscription alone,B28009A
B28009A_004E,int,Estimate!!Total!!Has a computer!!With a broadband Internet subscription,B28009A
B28009A_005E,int,Estimate!!Total!!Has a computer!!Without an Internet subscription,B28009A
B28009A_006E,int,Estimate!!Total!!No Computer,B28009A
B28009A_001M,int,Margin of Error!!Total,B28009A
B28009A_002M,int,Margin of Error!!Total!!Has a computer,B28009A
B28009A_003M,int,Margin of Error!!Total!!Has a computer!!With dial-up Internet subscription alone,B28009A
B28009A_004M,int,Margin of Error!!Total!!Has a computer!!With a broadband Internet subscription,B28009A
B28009A_005M,int,Margin of Error!!Total!!Has a computer!!Without an Internet subscription,B28009A
B28009A_006M,int,Margin of Error!!Total!!No Computer,B28009A
B28009A_001EA,string,Annotation of Estimate!!Total,B28009A
B28009A_001MA,string,Annotation of Margin of Error!!Total,B28009A
B28009A_002EA,string,Annotation of Estimate!!Total!!Has a computer,B28009A
B28009A_002MA,string,Annotation of Margin of Error!!Total!!Has a computer,B28009A
B28009A_003EA,string,Annotation of Estimate!!Total!!Has a computer!!With dial-up Internet subscription alone,B28009A
B28009A_003MA,string,Annotation of Margin of Error!!Total!!Has a computer!!With dial-up Internet subscription alone,B28009A
B28009A_004EA,string,Annotation of Estimate!!Total!!Has a computer!!With a broadband Internet subscription,B28009A
B28009A_004MA,string,Annotation of Margin of Error!!Total!!Has a computer!!With a broadband Internet subscription,B28009A
B28009A_005EA,string,Annotation of Estimate!!Total!!Has a computer!!Without an Internet subscription,B28009A
B28009A_005MA,string,Annotation of Margin of Error!!Total!!Has a computer!!Without an Internet subscription,B28009A
B28009A_006EA,string,Annotation of Estimate!!Total!!No Computer,B28009A
B28009A_006MA,string,Annotation of Margin of Error!!Total!!No Computer,B28009A
