VARIABLE,TYPE,LABEL,GROUP
B19101E_001E,int,Estimate!!Total,B19101E
B19101E_002E,int,"Estimate!!Total!!Less than $10,000",B19101E
B19101E_003E,int,"Estimate!!Total!!$10,000 to $14,999",B19101E
B19101E_004E,int,"Estimate!!Total!!$15,000 to $19,999",B19101E
B19101E_005E,int,"Estimate!!Total!!$20,000 to $24,999",B19101E
B19101E_006E,int,"Estimate!!Total!!$25,000 to $29,999",B19101E
B19101E_007E,int,"Estimate!!Total!!$30,000 to $34,999",B19101E
B19101E_008E,int,"Estimate!!Total!!$35,000 to $39,999",B19101E
B19101E_009E,int,"Estimate!!Total!!$40,000 to $44,999",B19101E
B19101E_010E,int,"Estimate!!Total!!$45,000 to $49,999",B19101E
B19101E_011E,int,"Estimate!!Total!!$50,000 to $59,999",B19101E
B19101E_012E,int,"Estimate!!Total!!$60,000 to $74,999",B19101E
B19101E_013E,int,"Estimate!!Total!!$75,000 to $99,999",B19101E
B19101E_014E,int,"Estimate!!Total!!$100,000 to $124,999",B19101E
B19101E_015E,int,"Estimate!!Total!!$125,000 to $149,999",B19101E
B19101E_016E,int,"Estimate!!Total!!$150,000 to $199,999",B19101E
B19101E_017E,int,"Estimate!!Total!!$200,000 or more",B19101E
B19101E_001M,int,Margin of Error!!Total,B19101E
B19101E_002M,int,"Margin of Error!!Total!!Less than $10,000",B19101E
B19101E_003M,int,"Margin of Error!!Total!!$10,000 to $14,999",B19101E
B19101E_004M,int,"Margin of Error!!Total!!$15,000 to $19,999",B19101E
B19101E_005M,int,"Margin of Error!!Total!!$20,000 to $24,999",B19101E
B19101E_006M,int,"Margin of Error!!Total!!$25,000 to $29,999",B19101E
B19101E_007M,int,"Margin of Error!!Total!!$30,000 to $34,999",B19101E
B19101E_008M,int,"Margin of Error!!Total!!$35,000 to $39,999",B19101E
B19101E_009M,int,"Margin of Error!!Total!!$40,000 to $44,999",B19101E
B19101E_010M,int,"Margin of Error!!Total!!$45,000 to $49,999",B19101E
B19101E_011M,int,"Margin of Error!!Total!!$50,000 to $59,999",B19101E
B19101E_012M,int,"Margin of Error!!Total!!$60,000 to $74,999",B19101E
B19101E_013M,int,"Margin of Error!!Total!!$75,000 to $99,999",B19101E
B19101E_014M,int,"Margin of Error!!Total!!$100,000 to $124,999",B19101E
B19101E_015M,int,"Margin of Error!!Total!!$125,000 to $149,999",B19101E
B19101E_016M,int,"Margin of Error!!Total!!$150,000 to $199,999",B19101E
B19101E_017M,int,"Margin of Error!!Total!!$200,000 or more",B19101E
B19101E_001EA,string,Annotation of Estimate!!Total,B19101E
B19101E_001MA,string,Annotation of Margin of Error!!Total,B19101E
B19101E_002EA,string,"Annotation of Estimate!!Total!!Less than $10,000",B19101E
B19101E_002MA,string,"Annotation of Margin of Error!!Total!!Less than $10,000",B19101E
B19101E_003EA,string,"Annotation of Estimate!!Total!!$10,000 to $14,999",B19101E
B19101E_003MA,string,"Annotation of Margin of Error!!Total!!$10,000 to $14,999",B19101E
B19101E_004EA,string,"Annotation of Estimate!!Total!!$15,000 to $19,999",B19101E
B19101E_004MA,string,"Annotation of Margin of Error!!Total!!$15,000 to $19,999",B19101E
B19101E_005EA,string,"Annotation of Estimate!!Total!!$20,000 to $24,999",B19101E
B19101E_005MA,string,"Annotation of Margin of Error!!Total!!$20,000 to $24,999",B19101E
B19101E_006EA,string,"Annotation of Estimate!!Total!!$25,000 to $29,999",B19101E
B19101E_006MA,string,"Annotation of Margin of Error!!Total!!$25,000 to $29,999",B19101E
B19101E_007EA,string,"Annotation of Estimate!!Total!!$30,000 to $34,999",B19101E
B19101E_007MA,string,"Annotation of Margin of Error!!Total!!$30,000 to $34,999",B19101E
B19101E_008EA,string,"Annotation of Estimate!!Total!!$35,000 to $39,999",B19101E
B19101E_008MA,string,"Annotation of Margin of Error!!Total!!$35,000 to $39,999",B19101E
B19101E_009EA,string,"Annotation of Estimate!!Total!!$40,000 to $44,999",B19101E
B19101E_009MA,string,"Annotation of Margin of Error!!Total!!$40,000 to $44,999",B19101E
B19101E_010EA,string,"Annotation of Estimate!!Total!!$45,000 to $49,999",B19101E
B19101E_010MA,string,"Annotation of Margin of Error!!Total!!$45,000 to $49,999",B19101E
B19101E_011EA,string,"Annotation of Estimate!!Total!!$50,000 to $59,999",B19101E
B19101E_011MA,string,"Annotation of Margin of Error!!Total!!$50,000 to $59,999",B19101E
B19101E_012EA,string,"Annotation of Estimate!!Total!!$60,000 to $74,999",B19101E
B19101E_012MA,string,"Annotation of Margin of Error!!Total!!$60,000 to $74,999",B19101E
B19101E_013EA,string,"Annotation of Estimate!!Total!!$75,000 to $99,999",B19101E
B19101E_013MA,string,"Annotation of Margin of Error!!Total!!$75,000 to $99,999",B19101E
B19101E_014EA,string,"Annotation of Estimate!!Total!!$100,000 to $124,999",B19101E
B19101E_014MA,string,"Annotation of Margin of Error!!Total!!$100,000 to $124,999",B19101E
B19101E_015EA,string,"Annotation of Estimate!!Total!!$125,000 to $149,999",B19101E
B19101E_015MA,string,"Annotation of Margin of Error!!Total!!$125,000 to $149,999",B19101E
B19101E_016EA,string,"Annotation of Estimate!!Total!!$150,000 to $199,999",B19101E
B19101E_016MA,string,"Annotation of Margin of Error!!Total!!$150,000 to $199,999",B19101E
B19101E_017EA,string,"Annotation of Estimate!!Total!!$200,000 or more",B19101E
B19101E_017MA,string,"Annotation of Margin of Error!!Total!!$200,000 or more",B19101E
