VARIABLE,TYPE,LABEL,GROUP
B19037B_001E,int,Estimate!!Total,B19037B
B19037B_002E,int,Estimate!!Total!!Householder under 25 years,B19037B
B19037B_003E,int,"Estimate!!Total!!Householder under 25 years!!Less than $10,000",B19037B
B19037B_004E,int,"Estimate!!Total!!Householder under 25 years!!$10,000 to $14,999",B19037B
B19037B_005E,int,"Estimate!!Total!!Householder under 25 years!!$15,000 to $19,999",B19037B
B19037B_006E,int,"Estimate!!Total!!Householder under 25 years!!$20,000 to $24,999",B19037B
B19037B_007E,int,"Estimate!!Total!!Householder under 25 years!!$25,000 to $29,999",B19037B
B19037B_008E,int,"Estimate!!Total!!Householder under 25 years!!$30,000 to $34,999",B19037B
B19037B_009E,int,"Estimate!!Total!!Householder under 25 years!!$35,000 to $39,999",B19037B
B19037B_010E,int,"Estimate!!Total!!Householder under 25 years!!$40,000 to $44,999",B19037B
B19037B_011E,int,"Estimate!!Total!!Householder under 25 years!!$45,000 to $49,999",B19037B
B19037B_012E,int,"Estimate!!Total!!Householder under 25 years!!$50,000 to $59,999",B19037B
B19037B_013E,int,"Estimate!!Total!!Householder under 25 years!!$60,000 to $74,999",B19037B
B19037B_014E,int,"Estimate!!Total!!Householder under 25 years!!$75,000 to $99,999",B19037B
B19037B_015E,int,"Estimate!!Total!!Householder under 25 years!!$100,000 to $124,999",B19037B
B19037B_016E,int,"Estimate!!Total!!Householder under 25 years!!$125,000 to $149,999",B19037B
B19037B_017E,int,"Estimate!!Total!!Householder under 25 years!!$150,000 to $199,999",B19037B
B19037B_018E,int,"Estimate!!Total!!Householder under 25 years!!$200,000 or more",B19037B
B19037B_019E,int,Estimate!!Total!!Householder 25 to 44 years,B19037B
B19037B_020E,int,"Estimate!!Total!!Householder 25 to 44 years!!Less than $10,000",B19037B
B19037B_021E,int,"Estimate!!Total!!Householder 25 to 44 years!!$10,000 to $14,999",B19037B
B19037B_022E,int,"Estimate!!Total!!Householder 25 to 44 years!!$15,000 to $19,999",B19037B
B19037B_023E,int,"Estimate!!Total!!Householder 25 to 44 years!!$20,000 to $24,999",B19037B
B19037B_024E,int,"Estimate!!Total!!Householder 25 to 44 years!!$25,000 to $29,999",B19037B
B19037B_025E,int,"Estimate!!Total!!Householder 25 to 44 years!!$30,000 to $34,999",B19037B
B19037B_026E,int,"Estimate!!Total!!Householder 25 to 44 years!!$35,000 to $39,999",B19037B
B19037B_027E,int,"Estimate!!Total!!Householder 25 to 44 years!!$40,000 to $44,999",B19037B
B19037B_028E,int,"Estimate!!Total!!Householder 25 to 44 years!!$45,000 to $49,999",B19037B
B19037B_029E,int,"Estimate!!Total!!Householder 25 to 44 years!!$50,000 to $59,999",B19037B
B19037B_030E,int,"Estimate!!Total!!Householder 25 to 44 years!!$60,000 to $74,999",B19037B
B19037B_031E,int,"Estimate!!Total!!Householder 25 to 44 years!!$75,000 to $99,999",B19037B
B19037B_032E,int,"Estimate!!Total!!Householder 25 to 44 years!!$100,000 to $124,999",B19037B
B19037B_033E,int,"Estimate!!Total!!Householder 25 to 44 years!!$125,000 to $149,999",B19037B
B19037B_034E,int,"Estimate!!Total!!Householder 25 to 44 years!!$150,000 to $199,999",B19037B
B19037B_035E,int,"Estimate!!Total!!Householder 25 to 44 years!!$200,000 or more",B19037B
B19037B_036E,int,Estimate!!Total!!Householder 45 to 64 years,B19037B
B19037B_037E,int,"Estimate!!Total!!Householder 45 to 64 years!!Less than $10,000",B19037B
B19037B_038E,int,"Estimate!!Total!!Householder 45 to 64 years!!$10,000 to $14,999",B19037B
B19037B_039E,int,"Estimate!!Total!!Householder 45 to 64 years!!$15,000 to $19,999",B19037B
B19037B_040E,int,"Estimate!!Total!!Householder 45 to 64 years!!$20,000 to $24,999",B19037B
B19037B_041E,int,"Estimate!!Total!!Householder 45 to 64 years!!$25,000 to $29,999",B19037B
B19037B_042E,int,"Estimate!!Total!!Householder 45 to 64 years!!$30,000 to $34,999",B19037B
B19037B_043E,int,"Estimate!!Total!!Householder 45 to 64 years!!$35,000 to $39,999",B19037B
B19037B_044E,int,"Estimate!!Total!!Householder 45 to 64 years!!$40,000 to $44,999",B19037B
B19037B_045E,int,"Estimate!!Total!!Householder 45 to 64 years!!$45,000 to $49,999",B19037B
B19037B_046E,int,"Estimate!!Total!!Householder 45 to 64 years!!$50,000 to $59,999",B19037B
B19037B_047E,int,"Estimate!!Total!!Householder 45 to 64 years!!$60,000 to $74,999",B19037B
B19037B_048E,int,"Estimate!!Total!!Householder 45 to 64 years!!$75,000 to $99,999",B19037B
B19037B_049E,int,"Estimate!!Total!!Householder 45 to 64 years!!$100,000 to $124,999",B19037B
B19037B_050E,int,"Estimate!!Total!!Householder 45 to 64 years!!$125,000 to $149,999",B19037B
B19037B_051E,int,"Estimate!!Total!!Householder 45 to 64 years!!$150,000 to $199,999",B19037B
B19037B_052E,int,"Estimate!!Total!!Householder 45 to 64 years!!$200,000 or more",B19037B
B19037B_053E,int,Estimate!!Total!!Householder 65 years and over,B19037B
B19037B_054E,int,"Estimate!!Total!!Householder 65 years and over!!Less than $10,000",B19037B
B19037B_055E,int,"Estimate!!Total!!Householder 65 years and over!!$10,000 to $14,999",B19037B
B19037B_056E,int,"Estimate!!Total!!Householder 65 years and over!!$15,000 to $19,999",B19037B
B19037B_057E,int,"Estimate!!Total!!Householder 65 years and over!!$20,000 to $24,999",B19037B
B19037B_058E,int,"Estimate!!Total!!Householder 65 years and over!!$25,000 to $29,999",B19037B
B19037B_059E,int,"Estimate!!Total!!Householder 65 years and over!!$30,000 to $34,999",B19037B
B19037B_060E,int,"Estimate!!Total!!Householder 65 years and over!!$35,000 to $39,999",B19037B
B19037B_061E,int,"Estimate!!Total!!Householder 65 years and over!!$40,000 to $44,999",B19037B
B19037B_062E,int,"Estimate!!Total!!Householder 65 years and over!!$45,000 to $49,999",B19037B
B19037B_063E,int,"Estimate!!Total!!Householder 65 years and over!!$50,000 to $59,999",B19037B
B19037B_064E,int,"Estimate!!Total!!Householder 65 years and over!!$60,000 to $74,999",B19037B
B19037B_065E,int,"Estimate!!Total!!Householder 65 years and over!!$75,000 to $99,999",B19037B
B19037B_066E,int,"Estimate!!Total!!Householder 65 years and over!!$100,000 to $124,999",B19037B
B19037B_067E,int,"Estimate!!Total!!Householder 65 years and over!!$125,000 to $149,999",B19037B
B19037B_068E,int,"Estimate!!Total!!Householder 65 years and over!!$150,000 to $199,999",B19037B
