VARIABLE,TYPE,LABEL,GROUP
S2507_C01_001E,int,Owner-occupied housing units without a mortgage!!Estimate!!Owner-occupied housing units without a mortgage,S2507
S2507_C01_002E,float,"Owner-occupied housing units without a mortgage!!Estimate!!VALUE!!Less than $50,000",S2507
S2507_C01_003E,float,"Owner-occupied housing units without a mortgage!!Estimate!!VALUE!!$50,000 to $99,999",S2507
S2507_C01_004E,float,"Owner-occupied housing units without a mortgage!!Estimate!!VALUE!!$100,000 to $149,999",S2507
S2507_C01_005E,float,"Owner-occupied housing units without a mortgage!!Estimate!!VALUE!!$150,000 to $199,999",S2507
S2507_C01_006E,float,"Owner-occupied housing units without a mortgage!!Estimate!!VALUE!!$200,000 to $299,999",S2507
S2507_C01_007E,float,"Owner-occupied housing units without a mortgage!!Estimate!!VALUE!!$300,000 to $499,999",S2507
S2507_C01_008E,float,"Owner-occupied housing units without a mortgage!!Estimate!!VALUE!!$500,000 or more",S2507
S2507_C01_009E,int,Owner-occupied housing units without a mortgage!!Estimate!!VALUE!!Median (dollars),S2507
S2507_C01_010E,float,"Owner-occupied housing units without a mortgage!!Estimate!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS)!!Less than $10,000",S2507
S2507_C01_011E,float,"Owner-occupied housing units without a mortgage!!Estimate!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS)!!$10,000 to $24,999",S2507
S2507_C01_012E,float,"Owner-occupied housing units without a mortgage!!Estimate!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS)!!$25,000 to $34,999",S2507
S2507_C01_013E,float,"Owner-occupied housing units without a mortgage!!Estimate!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS)!!$35,000 to $49,999",S2507
S2507_C01_014E,float,"Owner-occupied housing units without a mortgage!!Estimate!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS)!!$50,000 to $74,999",S2507
S2507_C01_015E,float,"Owner-occupied housing units without a mortgage!!Estimate!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS)!!$75,000 to $99,999",S2507
S2507_C01_016E,float,"Owner-occupied housing units without a mortgage!!Estimate!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS)!!$100,000 to $149,999",S2507
S2507_C01_017E,float,"Owner-occupied housing units without a mortgage!!Estimate!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS)!!$150,000 or more",S2507
S2507_C01_018E,int,Owner-occupied housing units without a mortgage!!Estimate!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS)!!Median household income (dollars),S2507
S2507_C01_019E,float,Owner-occupied housing units without a mortgage!!Estimate!!RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 2.0,S2507
S2507_C01_020E,float,Owner-occupied housing units without a mortgage!!Estimate!!RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!2.0 to 2.9,S2507
S2507_C01_021E,float,Owner-occupied housing units without a mortgage!!Estimate!!RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!3.0 to 3.9,S2507
S2507_C01_022E,float,Owner-occupied housing units without a mortgage!!Estimate!!RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!4.0 or more,S2507
S2507_C01_023E,float,Owner-occupied housing units without a mortgage!!Estimate!!RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Not computed,S2507
S2507_C01_024E,float,Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!Less than $100,S2507
S2507_C01_025E,float,Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!$100 to $149,S2507
S2507_C01_026E,float,Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!$150 to $199,S2507
S2507_C01_027E,float,Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!$200 to $249,S2507
S2507_C01_028E,float,Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!$250 to $299,S2507
S2507_C01_029E,float,Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!$300 to $349,S2507
S2507_C01_030E,float,Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!$350 to $399,S2507
S2507_C01_031E,float,Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!$400 to $499,S2507
S2507_C01_032E,float,Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!$500 to $599,S2507
S2507_C01_033E,float,Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!$600 to $699,S2507
S2507_C01_034E,float,Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!$700 or more,S2507
S2507_C01_035E,int,Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!Median (dollars),S2507
S2507_C01_036E,float,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000",S2507
S2507_C01_037E,float,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!Less than 20 percent",S2507
S2507_C01_038E,float,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!20 to 29 percent",S2507
S2507_C01_039E,float,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!30 percent or more",S2507
S2507_C01_040E,float,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999",S2507
S2507_C01_041E,float,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!Less than 20 percent",S2507
