B19055_001E,B19055_001EA,B19055_001M,B19055_001MA,B19055_002E,B19055_002EA,B19055_002M,B19055_002MA,B19055_003E,B19055_003EA,B19055_003M,B19055_003MA,GEO_ID,NAME,state
1848051,null,10312,null,593347,null,6581,null,1254704,null,11348,null,0400000US01,Alabama,01
236597,null,2353,null,44238,null,1807,null,192359,null,2809,null,0400000US02,Alaska,02
2276865,null,11778,null,661460,null,7879,null,1615405,null,11501,null,0400000US04,Arizona,04
1124947,null,8066,null,375861,null,5931,null,749086,null,9276,null,0400000US05,Arkansas,05
12214891,null,20992,null,2973509,null,14616,null,9241382,null,21627,null,0400000US06,California,06
1910146,null,9468,null,409949,null,6047,null,1500197,null,10098,null,0400000US08,Colorado,08
1326329,null,5869,null,374783,null,4947,null,951546,null,6432,null,0400000US09,Connecticut,09
327252,null,4316,null,100463,null,2804,null,226789,null,4497,null,0400000US10,Delaware,10
249280,null,3172,null,46890,null,2106,null,202390,null,3475,null,0400000US11,District of Columbia,11
6987647,null,25717,null,2361044,null,15956,null,4626603,null,22805,null,0400000US12,Florida,12
3469250,null,16258,null,861539,null,9824,null,2607711,null,16977,null,0400000US13,Georgia,13
446136,null,4850,null,134902,null,3933,null,311234,null,4649,null,0400000US15,Hawaii,15
558466,null,5299,null,154412,null,3163,null,404054,null,6289,null,0400000US16,Idaho,16
4757452,null,13703,null,1224266,null,10521,null,3533186,null,15975,null,0400000US17,Illinois,17
2477548,null,11798,null,701210,null,7467,null,1776338,null,11571,null,0400000US18,Indiana,18
1226804,null,6707,null,343635,null,4346,null,883169,null,7231,null,0400000US19,Iowa,19
1104976,null,6395,null,299950,null,5008,null,805026,null,7174,null,0400000US20,Kansas,20
1694197,null,9986,null,540749,null,7219,null,1153448,null,11033,null,0400000US21,Kentucky,21
1688027,null,9265,null,474201,null,7239,null,1213826,null,11234,null,0400000US22,Louisiana,22
544855,null,4187,null,174713,null,3551,null,370142,null,4869,null,0400000US23,Maine,23
2095122,null,8485,null,516092,null,7974,null,1579030,null,9461,null,0400000US24,Maryland,24
2475492,null,10003,null,688142,null,7472,null,1787350,null,10958,null,0400000US25,Massachusetts,25
3819736,null,15353,null,1148144,null,9622,null,2671592,null,16972,null,0400000US26,Michigan,26
2085767,null,8065,null,529907,null,4539,null,1555860,null,8132,null,0400000US27,Minnesota,27
1095026,null,8003,null,345523,null,6744,null,749503,null,8494,null,0400000US28,Mississippi,28
2339684,null,9753,null,688040,null,7982,null,1651644,null,10808,null,0400000US29,Missouri,29
375287,null,3537,null,115779,null,2436,null,259508,null,3843,null,0400000US30,Montana,30
711223,null,4845,null,190162,null,3343,null,521061,null,5176,null,0400000US31,Nebraska,31
965715,null,7365,null,237856,null,4547,null,727859,null,8287,null,0400000US32,Nevada,32
506342,null,4336,null,144307,null,3648,null,362035,null,4300,null,0400000US33,New Hampshire,33
3154926,null,9910,null,882365,null,8613,null,2272561,null,9447,null,0400000US34,New Jersey,34
742104,null,4973,null,219654,null,4110,null,522450,null,5432,null,0400000US35,New Mexico,35
7187555,null,16275,null,2021939,null,13018,null,5165616,null,19008,null,0400000US36,New York,36
3646095,null,15663,null,1034717,null,8801,null,2611378,null,15630,null,0400000US37,North Carolina,37
279014,null,2769,null,75036,null,1779,null,203978,null,2912,null,0400000US38,North Dakota,38
4526404,null,14127,null,1297585,null,9137,null,3228819,null,14550,null,0400000US39,Ohio,39
1430019,null,8950,null,421324,null,6111,null,1008695,null,8790,null,0400000US40,Oklahoma,40
1485919,null,6587,null,421286,null,6217,null,1064633,null,7489,null,0400000US41,Oregon,41
4916869,null,14704,null,1553273,null,9283,null,3363596,null,16988,null,0400000US42,Pennsylvania,42
406343,null,4227,null,119772,null,3052,null,286571,null,4265,null,0400000US44,Rhode Island,44
1730232,null,10605,null,539714,null,6292,null,1190518,null,11125,null,0400000US45,South Carolina,45
316638,null,3769,null,91516,null,2471,null,225122,null,3978,null,0400000US46,South Dakota,46
2447066,null,12952,null,739470,null,8533,null,1707596,null,12203,null,0400000US47,Tennessee,47
8527938,null,23685,null,1999838,null,12305,null,6528100,null,22952,null,0400000US48,Texas,48
863122,null,4563,null,192218,null,4242,null,670904,null,6118,null,0400000US49,Utah,49
251736,null,2982,null,74971,null,2171,null,176765,null,3207,null,0400000US50,Vermont,50
2971489,null,12961,null,769006,null,8751,null,2202483,null,13133,null,0400000US51,Virginia,51
2559288,null,9514,null,645593,null,6997,null,1913695,null,11019,null,0400000US53,Washington,53
748517,null,6008,null,274933,null,5349,null,473584,null,6591,null,0400000US54,West Virginia,54
2272274,null,8949,null,622181,null,5745,null,1650093,null,9900,null,0400000US55,Wisconsin,55
213571,null,2941,null,55773,null,2465,null,157798,null,3479,null,0400000US56,Wyoming,56
1181112,null,8338,null,500800,null,7152,null,680312,null,8054,null,0400000US72,Puerto Rico,72
