B22005G_001E,B22005G_001EA,B22005G_001M,B22005G_001MA,B22005G_002E,B22005G_002EA,B22005G_002M,B22005G_002MA,B22005G_003E,B22005G_003EA,B22005G_003M,B22005G_003MA,GEO_ID,NAME,state
17707,null,1875,null,3419,null,899,null,14288,null,1771,null,0400000US01,Alabama,01
10910,null,1522,null,2518,null,793,null,8392,null,1435,null,0400000US02,Alaska,02
33070,null,3060,null,5192,null,1118,null,27878,null,2740,null,0400000US04,Arizona,04
16648,null,2018,null,3603,null,901,null,13045,null,1815,null,0400000US05,Arkansas,05
301207,null,7951,null,25519,null,2224,null,275688,null,7158,null,0400000US06,California,06
37763,null,2981,null,4949,null,1126,null,32814,null,2938,null,0400000US08,Colorado,08
15219,null,1821,null,3251,null,982,null,11968,null,1518,null,0400000US09,Connecticut,09
3730,null,873,null,605,null,359,null,3125,null,841,null,0400000US10,Delaware,10
3573,null,860,null,212,null,134,null,3361,null,874,null,0400000US11,District of Columbia,11
88716,null,4433,null,13527,null,1707,null,75189,null,4423,null,0400000US12,Florida,12
33950,null,3111,null,6434,null,1514,null,27516,null,2632,null,0400000US13,Georgia,13
72897,null,3871,null,10420,null,1793,null,62477,null,3961,null,0400000US15,Hawaii,15
8160,null,1480,null,1738,null,717,null,6422,null,1279,null,0400000US16,Idaho,16
46479,null,3701,null,8391,null,1698,null,38088,null,3353,null,0400000US17,Illinois,17
26713,null,2234,null,6461,null,1258,null,20252,null,2093,null,0400000US18,Indiana,18
11178,null,1914,null,3517,null,1167,null,7661,null,1588,null,0400000US19,Iowa,19
19094,null,1692,null,3761,null,878,null,15333,null,1553,null,0400000US20,Kansas,20
16227,null,2134,null,4598,null,1094,null,11629,null,1837,null,0400000US21,Kentucky,21
15125,null,2182,null,4240,null,1283,null,10885,null,1873,null,0400000US22,Louisiana,22
8041,null,1248,null,2514,null,735,null,5527,null,1128,null,0400000US23,Maine,23
26948,null,2604,null,3024,null,890,null,23924,null,2260,null,0400000US24,Maryland,24
34601,null,3010,null,8334,null,1764,null,26267,null,2466,null,0400000US25,Massachusetts,25
46711,null,3293,null,13749,null,1842,null,32962,null,2731,null,0400000US26,Michigan,26
19792,null,1971,null,3958,null,1184,null,15834,null,1837,null,0400000US27,Minnesota,27
9553,null,1721,null,1793,null,683,null,7760,null,1763,null,0400000US28,Mississippi,28
31359,null,3002,null,8075,null,1279,null,23284,null,2590,null,0400000US29,Missouri,29
4295,null,1040,null,412,null,279,null,3883,null,1019,null,0400000US30,Montana,30
10313,null,1250,null,2232,null,707,null,8081,null,1062,null,0400000US31,Nebraska,31
22898,null,2462,null,2328,null,800,null,20570,null,2342,null,0400000US32,Nevada,32
4065,null,995,null,295,null,265,null,3770,null,999,null,0400000US33,New Hampshire,33
42629,null,3468,null,6870,null,1270,null,35759,null,3455,null,0400000US34,New Jersey,34
15662,null,1964,null,2193,null,659,null,13469,null,1791,null,0400000US35,New Mexico,35
103079,null,5477,null,23257,null,2637,null,79822,null,4848,null,0400000US36,New York,36
43735,null,3704,null,8659,null,1874,null,35076,null,3285,null,0400000US37,North Carolina,37
2301,null,722,null,348,null,311,null,1953,null,658,null,0400000US38,North Dakota,38
44906,null,3221,null,10562,null,1694,null,34344,null,3075,null,0400000US39,Ohio,39
76884,null,3450,null,12424,null,1638,null,64460,null,3334,null,0400000US40,Oklahoma,40
31518,null,3141,null,6826,null,1511,null,24692,null,2613,null,0400000US41,Oregon,41
41313,null,3073,null,10647,null,1747,null,30666,null,2697,null,0400000US42,Pennsylvania,42
5350,null,1448,null,961,null,599,null,4389,null,1284,null,0400000US44,Rhode Island,44
11757,null,1751,null,2278,null,701,null,9479,null,1595,null,0400000US45,South Carolina,45
3592,null,1046,null,933,null,504,null,2659,null,838,null,0400000US46,South Dakota,46
25434,null,2154,null,5305,null,1084,null,20129,null,1960,null,0400000US47,Tennessee,47
131056,null,6188,null,19541,null,2038,null,111515,null,5800,null,0400000US48,Texas,48
9235,null,1524,null,824,null,379,null,8411,null,1454,null,0400000US49,Utah,49
3877,null,791,null,1051,null,522,null,2826,null,769,null,0400000US50,Vermont,50
39452,null,3701,null,4697,null,1263,null,34755,null,3433,null,0400000US51,Virginia,51
63406,null,3915,null,11306,null,1690,null,52100,null,3909,null,0400000US53,Washington,53
8990,null,1379,null,1693,null,612,null,7297,null,1299,null,0400000US54,West Virginia,54
18488,null,2074,null,3469,null,923,null,15019,null,1758,null,0400000US55,Wisconsin,55
4093,null,1032,null,489,null,375,null,3604,null,947,null,0400000US56,Wyoming,56
126599,null,4483,null,51934,null,3246,null,74665,null,3577,null,0400000US72,Puerto Rico,72
