C17017_001E,C17017_001EA,C17017_001M,C17017_001MA,C17017_002E,C17017_002EA,C17017_002M,C17017_002MA,C17017_003E,C17017_003EA,C17017_003M,C17017_003MA,C17017_004E,C17017_004EA,C17017_004M,C17017_004MA,C17017_005E,C17017_005EA,C17017_005M,C17017_005MA,C17017_006E,C17017_006EA,C17017_006M,C17017_006MA,C17017_007E,C17017_007EA,C17017_007M,C17017_007MA,C17017_008E,C17017_008EA,C17017_008M,C17017_008MA,C17017_009E,C17017_009EA,C17017_009M,C17017_009MA,C17017_010E,C17017_010EA,C17017_010M,C17017_010MA,C17017_011E,C17017_011EA,C17017_011M,C17017_011MA,C17017_012E,C17017_012EA,C17017_012M,C17017_012MA,C17017_013E,C17017_013EA,C17017_013M,C17017_013MA,C17017_014E,C17017_014EA,C17017_014M,C17017_014MA,C17017_015E,C17017_015EA,C17017_015M,C17017_015MA,C17017_016E,C17017_016EA,C17017_016M,C17017_016MA,C17017_017E,C17017_017EA,C17017_017M,C17017_017MA,C17017_018E,C17017_018EA,C17017_018M,C17017_018MA,C17017_019E,C17017_019EA,C17017_019M,C17017_019MA,GEO_ID,NAME,state
3469250,null,16258,null,527033,null,11166,null,300948,null,7887,null,104511,null,5549,null,196437,null,7528,null,28515,null,3514,null,167922,null,6475,null,226085,null,7193,null,91655,null,4840,null,134430,null,5676,null,2942217,null,16608,null,2069195,null,19185,null,1572319,null,16668,null,496876,null,12609,null,130358,null,5905,null,366518,null,10699,null,873022,null,14587,null,417057,null,10724,null,455965,null,10260,null,0400000US13,Georgia,13
446136,null,4850,null,46154,null,3481,null,23281,null,2354,null,9055,null,1585,null,14226,null,2049,null,2475,null,1073,null,11751,null,1735,null,22873,null,2698,null,9734,null,1748,null,13139,null,1928,null,399982,null,5133,null,287085,null,5680,null,219809,null,5770,null,67276,null,3946,null,23392,null,2619,null,43884,null,3066,null,112897,null,5330,null,61971,null,4662,null,50926,null,3347,null,0400000US15,Hawaii,15
558466,null,5299,null,72805,null,4006,null,39387,null,3021,null,20497,null,2073,null,18890,null,2344,null,3353,null,1013,null,15537,null,2041,null,33418,null,2811,null,14725,null,1922,null,18693,null,2280,null,485661,null,6086,null,357827,null,6663,null,301298,null,6746,null,56529,null,3451,null,20291,null,2462,null,36238,null,2604,null,127834,null,4356,null,62665,null,3456,null,65169,null,2986,null,0400000US16,Idaho,16
4757452,null,13703,null,596017,null,12350,null,309309,null,9787,null,98400,null,5197,null,210909,null,7259,null,34020,null,3359,null,176889,null,6900,null,286708,null,9699,null,120994,null,7299,null,165714,null,5574,null,4161435,null,15677,null,2810829,null,16463,null,2211626,null,16947,null,599203,null,10562,null,180743,null,5658,null,418460,null,9853,null,1350606,null,16006,null,631352,null,11956,null,719254,null,10655,null,0400000US17,Illinois,17
2477548,null,11798,null,336528,null,8688,null,177908,null,6746,null,59310,null,3677,null,118598,null,5874,null,19695,null,2798,null,98903,null,5041,null,158620,null,6172,null,65410,null,3686,null,93210,null,4465,null,2141020,null,14171,null,1479647,null,12225,null,1192040,null,12080,null,287607,null,8362,null,86147,null,4953,null,201460,null,6813,null,661373,null,10266,null,325515,null,8072,null,335858,null,7094,null,0400000US18,Indiana,18
1226804,null,6707,null,142920,null,5350,null,61180,null,3975,null,20689,null,1889,null,40491,null,3385,null,6299,null,1425,null,34192,null,3013,null,81740,null,4011,null,34556,null,2834,null,47184,null,2696,null,1083884,null,7774,null,737082,null,7320,null,615652,null,7776,null,121430,null,4191,null,41666,null,3046,null,79764,null,3272,null,346802,null,7234,null,164507,null,5448,null,182295,null,4967,null,0400000US19,Iowa,19
1104976,null,6395,null,139194,null,5370,null,64861,null,3723,null,22406,null,2140,null,42455,null,3121,null,7363,null,1448,null,35092,null,2708,null,74333,null,3994,null,32245,null,2948,null,42088,null,2882,null,965782,null,7165,null,657320,null,7464,null,535242,null,6802,null,122078,null,4939,null,41295,null,2835,null,80783,null,3849,null,308462,null,6574,null,150484,null,5201,null,157978,null,4382,null,0400000US20,Kansas,20
1694197,null,9986,null,306796,null,7550,null,164977,null,6536,null,62709,null,4360,null,102268,null,5046,null,14760,null,2054,null,87508,null,4843,null,141819,null,5631,null,57978,null,3951,null,83841,null,4585,null,1387401,null,11556,null,981644,null,10597,null,792967,null,11598,null,188677,null,7046,null,54476,null,3738,null,134201,null,5653,null,405757,null,8970,null,192590,null,6102,null,213167,null,6580,null,0400000US21,Kentucky,21
1688027,null,9265,null,288385,null,8920,null,149644,null,6791,null,36994,null,3053,null,112650,null,6016,null,10697,null,1790,null,101953,null,5828,null,138741,null,5738,null,53676,null,3261,null,85065,null,4864,null,1399642,null,11462,null,979255,null,11421,null,737017,null,10693,null,242238,null,7610,null,67076,null,4023,null,175162,null,6398,null,420387,null,9922,null,211569,null,6755,null,208818,null,6966,null,0400000US22,Louisiana,22
544855,null,4187,null,67135,null,3256,null,28937,null,2543,null,10257,null,1377,null,18680,null,2088,null,3718,null,837,null,14962,null,1970,null,38198,null,2560,null,16237,null,1717,null,21961,null,1892,null,477720,null,5058,null,318624,null,5723,null,260886,null,4738,null,57738,null,3391,null,17340,null,1721,null,40398,null,3028,null,159096,null,5509,null,74432,null,3801,null,84664,null,3106,null,0400000US23,Maine,23
2095122,null,8485,null,181562,null,6914,null,85358,null,5051,null,23552,null,2560,null,61806,null,4083,null,8390,null,1732,null,53416,null,3838,null,96204,null,5066,null,37407,null,3494,null,58797,null,4107,null,1913560,null,10429,null,1306330,null,11281,null,988605,null,11687,null,317725,null,8887,null,81515,null,5040,null,236210,null,6583,null,607230,null,11626,null,265787,null,8290,null,341443,null,8486,null,0400000US24,Maryland,24
2475492,null,10003,null,268089,null,7915,null,108611,null,5573,null,31035,null,2764,null,77576,null,4989,null,11346,null,1914,null,66230,null,4308,null,159478,null,6390,null,62509,null,4279,null,96969,null,5046,null,2207403,null,11714,null,1448446,null,13792,null,1137475,null,12395,null,310971,null,8597,null,87310,null,5203,null,223661,null,7132,null,758957,null,12325,null,333004,null,10083,null,425953,null,8423,null,0400000US25,Massachusetts,25
3819736,null,15353,null,570850,null,12009,null,292116,null,8264,null,101342,null,5570,null,190774,null,7336,null,32429,null,3343,null,158345,null,6398,null,278734,null,7754,null,125778,null,5015,null,152956,null,6344,null,3248886,null,16854,null,2231642,null,15674,null,1777042,null,14727,null,454600,null,8577,null,134292,null,5803,null,320308,null,7168,null,1017244,null,14365,null,480307,null,9575,null,536937,null,10506,null,0400000US26,Michigan,26
2085767,null,8065,null,221522,null,5855,null,94915,null,4456,null,35213,null,2973,null,59702,null,3792,null,10947,null,1702,null,48755,null,3477,null,126607,null,4886,null,57051,null,3029,null,69556,null,3594,null,1864245,null,9301,null,1254252,null,10299,null,1041481,null,9884,null,212771,null,6592,null,69479,null,3712,null,143292,null,5310,null,609993,null,9858,null,294462,null,7311,null,315531,null,7099,null,0400000US27,Minnesota,27
1095026,null,8003,null,226745,null,7551,null,130544,null,5589,null,35111,null,3000,null,95433,null,5752,null,13138,null,2109,null,82295,null,5233,null,96201,null,5276,null,40572,null,3172,null,55629,null,4096,null,868281,null,9381,null,623587,null,10341,null,471416,null,9998,null,152171,null,6531,null,41253,null,3870,null,110918,null,5183,null,244694,null,7151,null,118896,null,5596,null,125798,null,4983,null,0400000US28,Mississippi,28
2339684,null,9753,null,333532,null,8916,null,168472,null,6261,null,52405,null,3632,null,116067,null,5060,null,20124,null,2631,null,95943,null,4447,null,165060,null,6363,null,67557,null,4698,null,97503,null,5045,null,2006152,null,11660,null,1374903,null,10549,null,1100491,null,10917,null,274412,null,8547,null,77778,null,4667,null,196634,null,6558,null,631249,null,11158,null,300812,null,7724,null,330437,null,7212,null,0400000US29,Missouri,29
375287,null,3537,null,51804,null,3619,null,23429,null,2087,null,8916,null,1071,null,14513,null,2071,null,3435,null,1079,null,11078,null,1821,null,28375,null,2817,null,11462,null,1955,null,16913,null,2001,null,323483,null,3516,null,212511,null,5143,null,179050,null,5420,null,33461,null,2528,null,11148,null,1846,null,22313,null,1969,null,110972,null,4236,null,55124,null,3186,null,55848,null,2772,null,0400000US30,Montana,30
711223,null,4845,null,86893,null,3778,null,38557,null,2744,null,14374,null,1785,null,24183,null,2526,null,3648,null,948,null,20535,null,2404,null,48336,null,3206,null,20549,null,2114,null,27787,null,2273,null,624330,null,5837,null,419409,null,6807,null,347996,null,6732,null,71413,null,3849,null,21953,null,2234,null,49460,null,3217,null,204921,null,5994,null,101525,null,4476,null,103396,null,3943,null,0400000US31,Nebraska,31
965715,null,7365,null,106457,null,5441,null,56721,null,4188,null,22584,null,3137,null,34137,null,3233,null,6298,null,1176,null,27839,null,3264,null,49736,null,4064,null,22726,null,2502,null,27010,null,2869,null,859258,null,9015,null,575515,null,10266,null,429330,null,8570,null,146185,null,6763,null,54049,null,3894,null,92136,null,5206,null,283743,null,7667,null,155373,null,6606,null,128370,null,4688,null,0400000US32,Nevada,32
506342,null,4336,null,45634,null,3209,null,18672,null,2131,null,6252,null,985,null,12420,null,1878,null,1567,null,703,null,10853,null,1940,null,26962,null,2849,null,11446,null,1944,null,15516,null,2005,null,460708,null,5022,null,317819,null,4419,null,264674,null,5243,null,53145,null,3319,null,18197,null,1956,null,34948,null,2807,null,142889,null,5428,null,67300,null,4359,null,75589,null,3511,null,0400000US33,New Hampshire,33
3154926,null,9910,null,287388,null,9622,null,151004,null,6997,null,47075,null,3821,null,103929,null,5159,null,15637,null,2234,null,88292,null,4856,null,136384,null,6034,null,54675,null,3929,null,81709,null,4271,null,2867538,null,12371,null,2021027,null,12469,null,1564429,null,14111,null,456598,null,9351,null,131582,null,5353,null,325016,null,7343,null,846511,null,11830,null,383767,null,9208,null,462744,null,9697,null,0400000US34,New Jersey,34
742104,null,4973,null,124472,null,5774,null,66461,null,4543,null,25798,null,2921,null,40663,null,3393,null,8771,null,1983,null,31892,null,3186,null,58011,null,3750,null,26954,null,2628,null,31057,null,2882,null,617632,null,7223,null,422835,null,7011,null,321282,null,6630,null,101553,null,5084,null,33216,null,3038,null,68337,null,4166,null,194797,null,5779,null,92292,null,4419,null,102505,null,4596,null,0400000US35,New Mexico,35
7187555,null,16275,null,980948,null,14985,null,498217,null,11254,null,168173,null,7418,null,330044,null,8981,null,50477,null,4156,null,279567,null,8349,null,482731,null,11739,null,195398,null,7289,null,287333,null,8834,null,6206607,null,18311,null,4108623,null,20904,null,3046425,null,20522,null,1062198,null,15982,null,291659,null,9969,null,770539,null,11584,null,2097984,null,18592,null,955468,null,13019,null,1142516,null,14044,null,0400000US36,New York,36
3646095,null,15663,null,560879,null,11540,null,289323,null,9095,null,97647,null,5157,null,191676,null,7352,null,31555,null,3375,null,160121,null,6604,null,271556,null,9268,null,107793,null,6049,null,163763,null,6742,null,3085216,null,18578,null,2140954,null,19158,null,1693868,null,15236,null,447086,null,11562,null,126713,null,6836,null,320373,null,9551,null,944262,null,13316,null,439538,null,8779,null,504724,null,9953,null,0400000US37,North Carolina,37
279014,null,2769,null,35829,null,2784,null,11336,null,1498,null,3993,null,762,null,7343,null,1332,null,1198,null,494,null,6145,null,1284,null,24493,null,2360,null,9359,null,1566,null,15134,null,1833,null,243185,null,3245,null,160816,null,3639,null,136855,null,2676,null,23961,null,2037,null,8558,null,1420,null,15403,null,1397,null,82369,null,3151,null,44382,null,2267,null,37987,null,2148,null,0400000US38,North Dakota,38
4526404,null,14127,null,666492,null,12841,null,328032,null,9616,null,94901,null,4419,null,233131,null,7879,null,34516,null,3977,null,198615,null,6783,null,338460,null,8336,null,148545,null,6099,null,189915,null,5731,null,3859912,null,16598,null,2619182,null,15194,null,2076132,null,16644,null,543050,null,10023,null,155705,null,7285,null,387345,null,8086,null,1240730,null,14221,null,581943,null,10874,null,658787,null,9512,null,0400000US39,Ohio,39
1430019,null,8950,null,225333,null,6985,null,115114,null,5201,null,41788,null,2978,null,73326,null,4391,null,10680,null,1483,null,62646,null,4126,null,110219,null,4349,null,46560,null,3532,null,63659,null,3530,null,1204686,null,9175,null,834185,null,8985,null,661532,null,10274,null,172653,null,5746,null,59493,null,3895,null,113160,null,4290,null,370501,null,8604,null,179555,null,6516,null,190946,null,6063,null,0400000US40,Oklahoma,40
1485919,null,6587,null,196495,null,6475,null,94215,null,4875,null,36990,null,3607,null,57225,null,3683,null,11484,null,1885,null,45741,null,3617,null,102280,null,4441,null,45124,null,3894,null,57156,null,3439,null,1289424,null,8962,null,862412,null,10210,null,702741,null,11244,null,159671,null,5876,null,51123,null,3559,null,108548,null,5148,null,427012,null,10344,null,198023,null,7519,null,228989,null,6311,null,0400000US41,Oregon,41
4916869,null,14704,null,596887,null,10504,null,275187,null,7919,null,88924,null,4217,null,186263,null,7666,null,28389,null,3049,null,157874,null,6311,null,321700,null,10006,null,123063,null,5469,null,198637,null,8227,null,4319982,null,15634,null,2920645,null,15284,null,2325508,null,15399,null,595137,null,12240,null,177273,null,6347,null,417864,null,10171,null,1399337,null,13651,null,645729,null,10690,null,753608,null,8829,null,0400000US42,Pennsylvania,42
406343,null,4227,null,48576,null,3247,null,22067,null,2482,null,5879,null,1271,null,16188,null,2128,null,1802,null,793,null,14386,null,1936,null,26509,null,2392,null,11411,null,1934,null,15098,null,1760,null,357767,null,4612,null,235447,null,5403,null,181313,null,5026,null,54134,null,3917,null,15131,null,2457,null,39003,null,3107,null,122320,null,4901,null,55746,null,3268,null,66574,null,3457,null,0400000US44,Rhode Island,44
1730232,null,10605,null,279090,null,8304,null,149748,null,6647,null,46966,null,3604,null,102782,null,5888,null,15048,null,2407,null,87734,null,5362,null,129342,null,5162,null,50322,null,4253,null,79020,null,4154,null,1451142,null,10723,null,1014016,null,12500,null,786340,null,11001,null,227676,null,7403,null,60270,null,4360,null,167406,null,6739,null,437126,null,8726,null,206801,null,6739,null,230325,null,7184,null,0400000US45,South Carolina,45
316638,null,3769,null,42584,null,3223,null,18493,null,2237,null,7154,null,1588,null,11339,null,1466,null,2325,null,641,null,9014,null,1422,null,24091,null,2442,null,9980,null,1564,null,14111,null,1832,null,274054,null,3576,null,186156,null,4156,null,155000,null,3764,null,31156,null,2658,null,8362,null,1349,null,22794,null,2266,null,87898,null,4012,null,43507,null,2947,null,44391,null,2749,null,0400000US46,South Dakota,46
2447066,null,12952,null,401078,null,9436,null,214685,null,7558,null,78823,null,4871,null,135862,null,5364,null,22119,null,2920,null,113743,null,4942,null,186393,null,7832,null,77909,null,5256,null,108484,null,5045,null,2045988,null,12706,null,1424104,null,13638,null,1128489,null,12403,null,295615,null,9006,null,84645,null,5087,null,210970,null,7209,null,621884,null,10960,null,293091,null,7627,null,328793,null,7591,null,0400000US47,Tennessee,47
8527938,null,23685,null,1324050,null,18393,null,799633,null,15159,null,332724,null,9982,null,466909,null,10623,null,70648,null,4616,null,396261,null,10177,null,524417,null,11590,null,218217,null,8480,null,306200,null,7703,null,7203888,null,25768,null,5156734,null,23859,null,3981026,null,23616,null,1175708,null,17368,null,363596,null,10296,null,812112,null,15034,null,2047154,null,19592,null,1028890,null,17626,null,1018264,null,12978,null,0400000US48,Texas,48
863122,null,4563,null,91499,null,4781,null,50707,null,3659,null,27036,null,2587,null,23671,null,2690,null,4468,null,984,null,19203,null,2406,null,40792,null,3165,null,17105,null,1852,null,23687,null,2556,null,771623,null,6004,null,598025,null,6893,null,505782,null,6481,null,92243,null,5038,null,30275,null,2664,null,61968,null,4159,null,173598,null,5385,null,87640,null,4170,null,85958,null,3872,null,0400000US49,Utah,49
251736,null,2982,null,28807,null,2320,null,11644,null,1501,null,4204,null,742,null,7440,null,1224,null,1021,null,335,null,6419,null,1154,null,17163,null,1700,null,6152,null,889,null,11011,null,1399,null,222929,null,3216,null,147801,null,3398,null,121318,null,3180,null,26483,null,2010,null,8842,null,1232,null,17641,null,1577,null,75128,null,2788,null,36513,null,2192,null,38615,null,2291,null,0400000US50,Vermont,50
2971489,null,12961,null,304760,null,8759,null,148366,null,6488,null,50172,null,4488,null,98194,null,4594,null,13413,null,2020,null,84781,null,4420,null,156394,null,7697,null,58248,null,4729,null,98146,null,5831,null,2666729,null,13929,null,1839135,null,15687,null,1459336,null,16139,null,379799,null,8134,null,110247,null,5350,null,269552,null,6672,null,827594,null,13378,null,390675,null,9438,null,436919,null,10149,null,0400000US51,Virginia,51
2559288,null,9514,null,286232,null,7932,null,133226,null,6164,null,51036,null,3264,null,82190,null,4571,null,14716,null,1841,null,67474,null,4533,null,153006,null,5693,null,66133,null,4164,null,86873,null,4537,null,2273056,null,12200,null,1517293,null,13552,null,1233243,null,12325,null,284050,null,8294,null,97477,null,5584,null,186573,null,6368,null,755763,null,11912,null,365527,null,8424,null,390236,null,8333,null,0400000US53,Washington,53
748517,null,6008,null,131947,null,4648,null,68273,null,3523,null,28694,null,2815,null,39579,null,2774,null,7620,null,1827,null,31959,null,2503,null,63674,null,3563,null,27293,null,2217,null,36381,null,3139,null,616570,null,7050,null,424006,null,7449,null,349111,null,7548,null,74895,null,3627,null,24316,null,2453,null,50579,null,2867,null,192564,null,5694,null,89242,null,4078,null,103322,null,4259,null,0400000US54,West Virginia,54
2272274,null,8949,null,271961,null,6777,null,121379,null,4876,null,37411,null,2524,null,83968,null,4243,null,14972,null,1955,null,68996,null,3744,null,150582,null,5030,null,65236,null,3724,null,85346,null,3710,null,2000313,null,11104,null,1355236,null,11067,null,1111201,null,10410,null,244035,null,6369,null,82954,null,4652,null,161081,null,5284,null,645077,null,10092,null,313471,null,6710,null,331606,null,7740,null,0400000US55,Wisconsin,55
213571,null,2941,null,20875,null,2009,null,9056,null,1401,null,3966,null,1047,null,5090,null,1058,null,627,null,389,null,4463,null,999,null,11819,null,1621,null,5662,null,1321,null,6157,null,1272,null,192696,null,3614,null,134403,null,3708,null,112384,null,4005,null,22019,null,1940,null,9009,null,1249,null,13010,null,1630,null,58293,null,3250,null,30419,null,2370,null,27874,null,2229,null,0400000US56,Wyoming,56
1181112,null,8338,null,526613,null,7490,null,362240,null,7048,null,156585,null,4818,null,205655,null,5841,null,35664,null,2716,null,169991,null,4765,null,164373,null,4633,null,62980,null,2881,null,101393,null,4174,null,654499,null,8180,null,515471,null,7602,null,360441,null,6469,null,155030,null,5070,null,34001,null,2244,null,121029,null,4730,null,139028,null,4663,null,64025,null,3220,null,75003,null,3282,null,0400000US72,Puerto Rico,72
