B08015_001E,B08015_001EA,B08015_001M,B08015_001MA,B08015_002E,B08015_002EA,B08015_002M,B08015_002MA,B08015_003E,B08015_003EA,B08015_003M,B08015_003MA,GEO_ID,NAME,state
1745650,null,14658,null,919260,null,11375,null,826390,null,10632,null,0400000US01,Alabama,01
248535,null,6112,null,129990,null,3820,null,118545,null,3858,null,0400000US02,Alaska,02
2234935,null,20402,null,1200885,null,14033,null,1034050,null,13455,null,0400000US04,Arizona,04
1055635,null,14365,null,553885,null,9420,null,501755,null,9129,null,0400000US05,Arkansas,05
12618505,null,43409,null,6934195,null,34864,null,5684310,null,28140,null,0400000US06,California,06
1945585,null,14656,null,1046935,null,11286,null,898650,null,9769,null,0400000US08,Colorado,08
1412600,null,13092,null,726935,null,9760,null,685665,null,8971,null,0400000US09,Connecticut,09
348680,null,5339,null,176720,null,3906,null,171955,null,4150,null,0400000US10,Delaware,10
114770,null,5025,null,57860,null,3189,null,56910,null,3455,null,0400000US11,District of Columbia,11
6625495,null,32434,null,3434735,null,23916,null,3190760,null,20392,null,0400000US12,Florida,12
3575600,null,26666,null,1849725,null,19396,null,1725875,null,17648,null,0400000US13,Georgia,13
472245,null,6953,null,262515,null,5793,null,209730,null,4805,null,0400000US15,Hawaii,15
556415,null,8647,null,293585,null,5358,null,262830,null,6027,null,0400000US16,Idaho,16
4591190,null,20575,null,2418900,null,15770,null,2172290,null,13766,null,0400000US17,Illinois,17
2507390,null,18839,null,1308065,null,11068,null,1199330,null,13959,null,0400000US18,Indiana,18
1272280,null,9068,null,656570,null,6526,null,615710,null,6489,null,0400000US19,Iowa,19
1170430,null,9654,null,615685,null,7182,null,554750,null,7299,null,0400000US20,Kansas,20
1575575,null,14173,null,819165,null,9950,null,756410,null,8791,null,0400000US21,Kentucky,21
1697135,null,15891,null,883250,null,11295,null,813885,null,10465,null,0400000US22,Louisiana,22
527880,null,8132,null,265770,null,5355,null,262115,null,5297,null,0400000US23,Maine,23
2212820,null,16122,null,1132785,null,10966,null,1080035,null,13823,null,0400000US24,Maryland,24
2444170,null,18348,null,1246645,null,12108,null,1197525,null,11275,null,0400000US25,Massachusetts,25
3588300,null,20765,null,1818895,null,13627,null,1769405,null,14111,null,0400000US26,Michigan,26
2184500,null,14271,null,1126900,null,9629,null,1057600,null,8954,null,0400000US27,Minnesota,27
1048640,null,12924,null,533460,null,8452,null,515180,null,8913,null,0400000US28,Mississippi,28
2354725,null,18093,null,1206500,null,11717,null,1148225,null,11537,null,0400000US29,Missouri,29
364665,null,6121,null,184075,null,4309,null,180590,null,4307,null,0400000US30,Montana,30
782580,null,7986,null,408125,null,5737,null,374455,null,5138,null,0400000US31,Nebraska,31
1009430,null,13677,null,557870,null,8621,null,451555,null,9158,null,0400000US32,Nevada,32
583535,null,8861,null,300470,null,6189,null,283065,null,4977,null,0400000US33,New Hampshire,33
3085085,null,19762,null,1622885,null,15242,null,1462195,null,11394,null,0400000US34,New Jersey,34
716495,null,11448,null,371760,null,8101,null,344735,null,7487,null,0400000US35,New Mexico,35
5103975,null,26727,null,2711790,null,20771,null,2392185,null,16080,null,0400000US36,New York,36
3554780,null,20292,null,1822315,null,14936,null,1732465,null,14297,null,0400000US37,North Carolina,37
287330,null,4013,null,150600,null,3059,null,136730,null,2825,null,0400000US38,North Dakota,38
4488555,null,20256,null,2289460,null,14000,null,2199095,null,14000,null,0400000US39,Ohio,39
1431070,null,12379,null,762465,null,7551,null,668605,null,9589,null,0400000US40,Oklahoma,40
1309505,null,12741,null,677475,null,9084,null,632030,null,9382,null,0400000US41,Oregon,41
4654165,null,26280,null,2435525,null,14700,null,2218640,null,18386,null,0400000US42,Pennsylvania,42
423290,null,7330,null,214555,null,4826,null,208730,null,4920,null,0400000US44,Rhode Island,44
1697105,null,14784,null,857165,null,9070,null,839940,null,9707,null,0400000US45,South Carolina,45
338125,null,5508,null,169470,null,3877,null,168655,null,3738,null,0400000US46,South Dakota,46
2391965,null,16683,null,1249530,null,11352,null,1142435,null,13212,null,0400000US47,Tennessee,47
9375130,null,32743,null,5127535,null,24304,null,4247595,null,20614,null,0400000US48,Texas,48
1022800,null,9910,null,564240,null,6925,null,458555,null,7312,null,0400000US49,Utah,49
251410,null,4636,null,127180,null,3067,null,124230,null,3347,null,0400000US50,Vermont,50
3139670,null,17988,null,1645615,null,14359,null,1494060,null,13197,null,0400000US51,Virginia,51
2386790,null,18643,null,1275200,null,12512,null,1111590,null,12782,null,0400000US53,Washington,53
643495,null,10007,null,340285,null,7319,null,303210,null,5886,null,0400000US54,West Virginia,54
2366190,null,12414,null,1209715,null,8772,null,1156470,null,8619,null,0400000US55,Wisconsin,55
227245,null,4404,null,123290,null,3421,null,103955,null,3511,null,0400000US56,Wyoming,56
955460,null,10822,null,509345,null,8235,null,446110,null,8112,null,0400000US72,Puerto Rico,72
