B25118_001E,B25118_001EA,B25118_001M,B25118_001MA,B25118_002E,B25118_002EA,B25118_002M,B25118_002MA,B25118_003E,B25118_003EA,B25118_003M,B25118_003MA,B25118_004E,B25118_004EA,B25118_004M,B25118_004MA,B25118_005E,B25118_005EA,B25118_005M,B25118_005MA,B25118_006E,B25118_006EA,B25118_006M,B25118_006MA,B25118_007E,B25118_007EA,B25118_007M,B25118_007MA,B25118_008E,B25118_008EA,B25118_008M,B25118_008MA,B25118_009E,B25118_009EA,B25118_009M,B25118_009MA,B25118_010E,B25118_010EA,B25118_010M,B25118_010MA,B25118_011E,B25118_011EA,B25118_011M,B25118_011MA,B25118_012E,B25118_012EA,B25118_012M,B25118_012MA,B25118_013E,B25118_013EA,B25118_013M,B25118_013MA,B25118_014E,B25118_014EA,B25118_014M,B25118_014MA,B25118_015E,B25118_015EA,B25118_015M,B25118_015MA,B25118_016E,B25118_016EA,B25118_016M,B25118_016MA,B25118_017E,B25118_017EA,B25118_017M,B25118_017MA,B25118_018E,B25118_018EA,B25118_018M,B25118_018MA,B25118_019E,B25118_019EA,B25118_019M,B25118_019MA,B25118_020E,B25118_020EA,B25118_020M,B25118_020MA,B25118_021E,B25118_021EA,B25118_021M,B25118_021MA,B25118_022E,B25118_022EA,B25118_022M,B25118_022MA,B25118_023E,B25118_023EA,B25118_023M,B25118_023MA,B25118_024E,B25118_024EA,B25118_024M,B25118_024MA,B25118_025E,B25118_025EA,B25118_025M,B25118_025MA,GEO_ID,NAME,state
3469250,null,16258,null,2325917,null,19632,null,48531,null,3229,null,63825,null,3878,null,98056,null,4800,null,91118,null,4892,null,107731,null,5758,null,215680,null,7208,null,334421,null,8610,null,464921,null,10970,null,340131,null,8299,null,329957,null,7157,null,231546,null,6443,null,1143333,null,15579,null,87967,null,5377,null,109137,null,5118,null,120386,null,6500,null,106789,null,5729,null,99253,null,5324,null,167286,null,6983,null,170749,null,7266,null,167023,null,8289,null,63366,null,3687,null,36553,null,2808,null,14824,null,2007,null,0400000US13,Georgia,13
446136,null,4850,null,252881,null,6432,null,3849,null,904,null,3906,null,979,null,6051,null,1273,null,6312,null,1060,null,6495,null,1179,null,16027,null,1892,null,25358,null,2074,null,46115,null,3191,null,43870,null,2610,null,53476,null,2990,null,41422,null,2863,null,193255,null,6159,null,8605,null,1432,null,9067,null,1541,null,10972,null,1812,null,12080,null,2067,null,10644,null,1848,null,24830,null,2696,null,31188,null,3236,null,36818,null,3303,null,23322,null,2540,null,19290,null,2700,null,6439,null,1453,null,0400000US15,Hawaii,15
558466,null,5299,null,399498,null,5977,null,6584,null,1443,null,7908,null,1151,null,15937,null,2055,null,19069,null,1754,null,21058,null,2153,null,44562,null,2675,null,67752,null,3998,null,93887,null,4390,null,58460,null,3431,null,43546,null,2878,null,20735,null,1833,null,158968,null,5233,null,9360,null,1582,null,12957,null,1675,null,19365,null,2074,null,14405,null,2124,null,16252,null,1924,null,27382,null,2515,null,25955,null,2393,null,20865,null,2494,null,7344,null,1555,null,3961,null,978,null,1122,null,443,null,0400000US16,Idaho,16
4757452,null,13703,null,3235065,null,15882,null,51537,null,3310,null,49295,null,3414,null,93616,null,5149,null,115659,null,4964,null,126800,null,5066,null,270564,null,7229,null,412363,null,9225,null,654744,null,11009,null,517057,null,9762,null,545057,null,10217,null,398373,null,8685,null,1522387,null,14245,null,112839,null,5785,null,135653,null,5896,null,148219,null,7110,null,141621,null,6135,null,119831,null,5659,null,204145,null,6224,null,231184,null,7436,null,230984,null,7770,null,101667,null,5126,null,68541,null,4951,null,27703,null,3001,null,0400000US17,Illinois,17
2477548,null,11798,null,1744831,null,14143,null,24098,null,2455,null,33623,null,2837,null,60350,null,3278,null,76449,null,4221,null,88679,null,4253,null,192750,null,5702,null,286807,null,6912,null,395650,null,9073,null,256546,null,6221,null,220323,null,6727,null,109556,null,4330,null,732717,null,11039,null,63432,null,4238,null,70101,null,5323,null,83288,null,4912,null,73545,null,4541,null,68848,null,4366,null,110599,null,6289,null,117444,null,5963,null,92715,null,5026,null,30202,null,2858,null,18305,null,2158,null,4238,null,990,null,0400000US18,Indiana,18
1226804,null,6707,null,884301,null,8410,null,9961,null,1381,null,16846,null,1717,null,32740,null,2200,null,36281,null,2528,null,42002,null,2526,null,84600,null,3948,null,142541,null,4540,null,203197,null,5014,null,141930,null,4759,null,119613,null,4221,null,54590,null,3229,null,342503,null,6969,null,20866,null,2090,null,34764,null,2867,null,42005,null,3061,null,35273,null,2838,null,32872,null,3132,null,51813,null,2928,null,57464,null,3501,null,40901,null,2791,null,16110,null,2129,null,7548,null,1337,null,2887,null,872,null,0400000US19,Iowa,19
1104976,null,6395,null,749151,null,7504,null,9545,null,1486,null,16052,null,1576,null,26526,null,2581,null,29363,null,2328,null,36213,null,2660,null,72651,null,3529,null,113552,null,4554,null,163903,null,5631,null,114688,null,4526,null,102257,null,3414,null,64401,null,3079,null,355825,null,6741,null,21444,null,2083,null,31162,null,3350,null,38369,null,3171,null,34693,null,2851,null,33939,null,3198,null,51902,null,3798,null,62059,null,3461,null,50594,null,3146,null,19182,null,2366,null,9039,null,1363,null,3442,null,917,null,0400000US20,Kansas,20
1694197,null,9986,null,1163029,null,12289,null,26125,null,2273,null,46657,null,2986,null,63461,null,4326,null,63317,null,3861,null,66065,null,3496,null,127093,null,4604,null,182780,null,6637,null,234573,null,6815,null,155879,null,5108,null,131738,null,6018,null,65341,null,3623,null,531168,null,8755,null,48792,null,3763,null,69193,null,4817,null,64400,null,4048,null,50918,null,3861,null,48454,null,3907,null,79712,null,4943,null,76754,null,4772,null,59418,null,3867,null,19490,null,2212,null,10890,null,1720,null,3147,null,1036,null,0400000US21,Kentucky,21
1688027,null,9265,null,1146560,null,10008,null,24605,null,3023,null,44132,null,3115,null,57789,null,3764,null,63406,null,4159,null,60829,null,3841,null,118320,null,4818,null,162813,null,7011,null,217092,null,8042,null,160364,null,6033,null,151421,null,5848,null,85789,null,4130,null,541467,null,9788,null,42715,null,3677,null,63194,null,4596,null,62455,null,4775,null,53012,null,4098,null,47068,null,3444,null,75549,null,5321,null,85569,null,5780,null,64497,null,4508,null,24062,null,2726,null,16058,null,2008,null,7288,null,1512,null,0400000US22,Louisiana,22
544855,null,4187,null,396341,null,5297,null,5784,null,949,null,10114,null,1309,null,15862,null,1638,null,18466,null,1709,null,23145,null,2223,null,41703,null,2857,null,61351,null,3070,null,91167,null,3391,null,58457,null,2749,null,46461,null,2773,null,23831,null,2207,null,148514,null,4635,null,6976,null,1101,null,17268,null,2076,null,18753,null,1992,null,15570,null,1812,null,14120,null,2200,null,21840,null,2477,null,25413,null,2549,null,18735,null,2016,null,5488,null,1084,null,2846,null,746,null,1505,null,612,null,0400000US23,Maine,23
2095122,null,8485,null,1436362,null,11234,null,16575,null,2095,null,19675,null,2022,null,27053,null,2242,null,32349,null,2450,null,34255,null,2510,null,84348,null,3828,null,139277,null,5337,null,255199,null,6223,null,222458,null,7405,null,310901,null,8459,null,294272,null,6316,null,658760,null,11399,null,34149,null,3487,null,42898,null,3776,null,44410,null,3978,null,44485,null,3426,null,39406,null,3542,null,78069,null,3943,null,114647,null,5494,null,121688,null,6119,null,66998,null,4455,null,52272,null,3893,null,19738,null,2132,null,0400000US24,Maryland,24
2475492,null,10003,null,1589421,null,12326,null,17735,null,2031,null,18927,null,1948,null,37209,null,3364,null,41589,null,2961,null,45791,null,3274,null,96545,null,4665,null,165331,null,6581,null,278752,null,7290,null,245907,null,6584,null,344419,null,7939,null,297216,null,6822,null,886071,null,13259,null,49210,null,3635,null,84916,null,4952,null,92158,null,4991,null,62941,null,4400,null,56391,null,3795,null,97760,null,5286,null,126983,null,6478,null,144284,null,5394,null,79847,null,5539,null,62695,null,5573,null,28886,null,2825,null,0400000US25,Massachusetts,25
3819736,null,15353,null,2795638,null,15898,null,59624,null,3980,null,64714,null,3731,null,111280,null,4950,null,126001,null,5289,null,147600,null,5288,null,296887,null,7863,null,445565,null,8986,null,594183,null,10348,null,389957,null,7787,null,363444,null,6425,null,196383,null,5820,null,1024098,null,13431,null,89248,null,5597,null,128571,null,5266,null,120979,null,5696,null,104805,null,5345,null,92843,null,5024,null,149944,null,5803,null,140518,null,5002,null,115941,null,4898,null,45034,null,3739,null,25916,null,2463,null,10299,null,1581,null,0400000US26,Michigan,26
2085767,null,8065,null,1537420,null,9655,null,18686,null,1703,null,23753,null,1735,null,40718,null,2000,null,49845,null,2746,null,56467,null,3161,null,126318,null,3706,null,207707,null,4810,null,338773,null,6626,null,265863,null,5176,null,251387,null,6506,null,157903,null,4617,null,548347,null,9443,null,33672,null,3150,null,53818,null,2944,null,59656,null,3813,null,50974,null,3449,null,48920,null,3182,null,82297,null,3951,null,88122,null,5551,null,78387,null,4376,null,29884,null,2705,null,17200,null,2367,null,5417,null,1083,null,0400000US27,Minnesota,27
1095026,null,8003,null,760954,null,9164,null,18932,null,2203,null,39450,null,2889,null,48883,null,2998,null,49963,null,3573,null,49439,null,3457,null,88609,null,4343,null,116867,null,5050,null,147632,null,5585,null,92946,null,4778,null,72422,null,3637,null,35811,null,2624,null,334072,null,8181,null,34171,null,3545,null,42954,null,3476,null,45099,null,4025,null,37286,null,3596,null,28512,null,2737,null,45431,null,3702,null,43225,null,3885,null,34014,null,3500,null,14248,null,2113,null,7118,null,1703,null,2014,null,612,null,0400000US28,Mississippi,28
2339684,null,9753,null,1616365,null,12338,null,27716,null,2482,null,39981,null,3121,null,66399,null,3588,null,67174,null,3529,null,83865,null,3686,null,168046,null,4886,null,253831,null,6618,null,350178,null,8186,null,239973,null,6371,null,206275,null,6686,null,112927,null,4496,null,723319,null,12154,null,53085,null,3673,null,81073,null,5087,null,81789,null,4821,null,69240,null,3925,null,64440,null,3932,null,108706,null,6055,null,112624,null,4866,null,95304,null,5508,null,30412,null,2781,null,19561,null,2865,null,7085,null,1425,null,0400000US29,Missouri,29
375287,null,3537,null,259779,null,5241,null,4663,null,1093,null,8109,null,1456,null,11551,null,1575,null,13753,null,1521,null,14101,null,1398,null,29123,null,2223,null,42159,null,2268,null,56389,null,3813,null,39210,null,2887,null,27714,null,2444,null,13007,null,1393,null,115508,null,4810,null,7711,null,1449,null,11140,null,1889,null,12577,null,1800,null,13784,null,1809,null,11022,null,1617,null,16289,null,2075,null,20308,null,2158,null,14548,null,1863,null,4601,null,946,null,2802,null,647,null,726,null,538,null,0400000US30,Montana,30
711223,null,4845,null,478209,null,6374,null,5195,null,1051,null,9241,null,1174,null,16844,null,1476,null,20046,null,2072,null,20655,null,1885,null,47031,null,3179,null,72909,null,3281,null,113443,null,4141,null,74708,null,3290,null,64505,null,2823,null,33632,null,2159,null,233014,null,5227,null,14936,null,1988,null,20159,null,2181,null,25059,null,2297,null,23137,null,2416,null,21609,null,2465,null,40134,null,2961,null,38122,null,2660,null,31227,null,3121,null,11132,null,1626,null,6461,null,1299,null,1038,null,402,null,0400000US31,Nebraska,31
965715,null,7365,null,572214,null,8475,null,9982,null,1763,null,7758,null,1411,null,14438,null,1836,null,22898,null,2890,null,20523,null,2167,null,47966,null,3214,null,76064,null,3994,null,125649,null,5692,null,92276,null,5320,null,99500,null,4944,null,55160,null,3197,null,393501,null,8659,null,18993,null,2753,null,21360,null,2369,null,26768,null,2559,null,29074,null,2961,null,27581,null,2743,null,58261,null,3853,null,68608,null,3880,null,75706,null,4236,null,36111,null,3789,null,22649,null,2832,null,8390,null,1855,null,0400000US32,Nevada,32
506342,null,4336,null,367316,null,4946,null,3929,null,924,null,5097,null,995,null,8912,null,1410,null,9444,null,1314,null,13525,null,1439,null,27586,null,2188,null,46141,null,2732,null,73719,null,3078,null,60600,null,3568,null,72527,null,3553,null,45836,null,2830,null,139026,null,4442,null,6961,null,1249,null,10386,null,1564,null,12820,null,2056,null,10300,null,1572,null,12325,null,1937,null,16843,null,2327,null,25460,null,3023,null,24060,null,2450,null,11567,null,1926,null,5815,null,1313,null,2489,null,811,null,0400000US33,New Hampshire,33
3154926,null,9910,null,2086551,null,13280,null,23277,null,2691,null,24413,null,2407,null,47790,null,2647,null,55340,null,3527,null,59997,null,3200,null,120665,null,5122,null,195867,null,6115,null,342982,null,8232,null,321781,null,7943,null,449374,null,9604,null,445065,null,7369,null,1068375,null,12489,null,56012,null,4489,null,73021,null,4741,null,79801,null,5334,null,71917,null,4520,null,69997,null,5077,null,138048,null,6175,null,162116,null,6950,null,184844,null,7334,null,105927,null,5762,null,86047,null,4658,null,40645,null,2834,null,0400000US34,New Jersey,34
742104,null,4973,null,514530,null,6487,null,10589,null,1726,null,18653,null,2157,null,26523,null,2803,null,25085,null,2310,null,32243,null,2611,null,52927,null,3850,null,80498,null,4179,null,102389,null,5289,null,67801,null,3755,null,62631,null,3595,null,35191,null,2376,null,227574,null,6879,null,19063,null,2719,null,22752,null,2471,null,21293,null,2736,null,21991,null,2782,null,21337,null,2417,null,31975,null,3279,null,35872,null,2677,null,31136,null,2977,null,13063,null,2052,null,6223,null,1217,null,2869,null,798,null,0400000US35,New Mexico,35
7187555,null,16275,null,3955096,null,19708,null,52881,null,3738,null,57849,null,3980,null,105227,null,5015,null,133376,null,4922,null,146320,null,5854,null,298282,null,8494,null,454411,null,9844,null,735047,null,13168,null,589162,null,11374,null,722108,null,11250,null,660433,null,11129,null,3232459,null,19133,null,199010,null,7877,null,291862,null,8211,null,288590,null,9327,null,232802,null,7715,null,225509,null,6155,null,381499,null,10017,null,453720,null,11338,null,498878,null,10999,null,268972,null,9204,null,223541,null,8211,null,168076,null,6211,null,0400000US36,New York,36
3646095,null,15663,null,2449917,null,18145,null,45139,null,3035,null,66736,null,3994,null,110459,null,4772,null,114093,null,5336,null,122491,null,4810,null,258357,null,8373,null,374243,null,9889,null,506932,null,10022,null,350734,null,9837,null,311334,null,8441,null,189399,null,5578,null,1196178,null,15743,null,96820,null,5730,null,119512,null,5143,null,129893,null,5688,null,122027,null,6048,null,108818,null,6415,null,194228,null,6997,null,177951,null,7769,null,151595,null,7309,null,52275,null,4142,null,30072,null,3102,null,12987,null,2198,null,0400000US37,North Carolina,37
279014,null,2769,null,184159,null,3181,null,2756,null,661,null,3480,null,606,null,5612,null,712,null,7169,null,939,null,7783,null,1154,null,18971,null,1629,null,25892,null,1995,null,41587,null,2664,null,32030,null,2287,null,26188,null,1888,null,12691,null,1570,null,94855,null,3294,null,6084,null,1435,null,10913,null,1493,null,10278,null,1250,null,8465,null,1493,null,8502,null,1623,null,14988,null,1806,null,15457,null,1586,null,13024,null,1620,null,4290,null,1148,null,1831,null,510,null,1023,null,414,null,0400000US38,North Dakota,38
4526404,null,14127,null,3080013,null,18866,null,48431,null,3023,null,60064,null,4317,null,108074,null,5151,null,134775,null,4919,null,153788,null,5458,null,317224,null,7556,null,484807,null,12665,null,678909,null,11688,null,455900,null,9129,null,412263,null,8075,null,225778,null,5607,null,1446391,null,15349,null,133752,null,6201,null,169244,null,6994,null,164130,null,7647,null,138425,null,4773,null,128861,null,5892,null,208543,null,7382,null,217751,null,7372,null,177608,null,7006,null,62805,null,4213,null,33217,null,3458,null,12055,null,1847,null,0400000US39,Ohio,39
1430019,null,8950,null,960901,null,9207,null,17783,null,1853,null,30149,null,2364,null,44505,null,2598,null,48912,null,2994,null,56375,null,3551,null,104442,null,4387,null,149868,null,4994,null,205907,null,5193,null,133507,null,5243,null,109171,null,4628,null,60282,null,3125,null,469118,null,8798,null,36352,null,2643,null,49652,null,3584,null,49659,null,3647,null,47095,null,3431,null,43859,null,3231,null,76610,null,5548,null,71913,null,4154,null,59131,null,3748,null,20176,null,2376,null,10434,null,1421,null,4237,null,1059,null,0400000US40,Oklahoma,40
1485919,null,6587,null,936919,null,9031,null,13870,null,1909,null,17602,null,1983,null,33122,null,3056,null,37442,null,2887,null,43281,null,3036,null,82471,null,4247,null,128838,null,4872,null,208894,null,6094,null,149788,null,5313,null,141250,null,4560,null,80361,null,4424,null,549000,null,9010,null,34710,null,3571,null,42033,null,3703,null,51918,null,3567,null,49397,null,3681,null,48282,null,3931,null,88526,null,4892,null,94577,null,4966,null,81861,null,5168,null,31603,null,3181,null,18805,null,2415,null,7288,null,1720,null,0400000US41,Oregon,41
4916869,null,14704,null,3467285,null,17499,null,51672,null,3520,null,67631,null,3767,null,130480,null,4838,null,145378,null,4913,null,162065,null,5222,null,336150,null,6505,null,492150,null,8847,null,727523,null,11195,null,525393,null,8791,null,495834,null,10112,null,333009,null,7295,null,1449584,null,16702,null,106293,null,5468,null,139367,null,6056,null,158871,null,6680,null,137632,null,6435,null,124307,null,5795,null,208143,null,7401,null,221233,null,8015,null,204817,null,6684,null,84144,null,4927,null,44112,null,3522,null,20665,null,2551,null,0400000US42,Pennsylvania,42
406343,null,4227,null,257680,null,4568,null,2288,null,710,null,3717,null,903,null,7234,null,1227,null,7904,null,1243,null,10317,null,1714,null,19238,null,2050,null,31614,null,2452,null,49308,null,3106,null,44230,null,2953,null,48565,null,3146,null,33265,null,2441,null,148663,null,4568,null,11910,null,1849,null,14211,null,1696,null,16696,null,2183,null,12165,null,2074,null,10284,null,1808,null,17585,null,2643,null,22855,null,2214,null,24747,null,2633,null,10101,null,1864,null,6082,null,1372,null,2027,null,664,null,0400000US44,Rhode Island,44
1730232,null,10605,null,1213577,null,11626,null,30692,null,3203,null,40014,null,3265,null,64518,null,4182,null,65020,null,4381,null,65783,null,3518,null,131050,null,5975,null,183672,null,6943,null,252974,null,7398,null,162295,null,5618,null,142056,null,5716,null,75503,null,3895,null,516655,null,9849,null,44420,null,3206,null,59045,null,3779,null,53203,null,4128,null,48725,null,4189,null,48070,null,4257,null,76887,null,4532,null,79497,null,4490,null,61074,null,4509,null,25333,null,2701,null,14825,null,2090,null,5576,null,1315,null,0400000US45,South Carolina,45
316638,null,3769,null,215033,null,3921,null,3224,null,716,null,4353,null,901,null,8034,null,1121,null,8107,null,1204,null,10315,null,1312,null,20941,null,1627,null,37554,null,2536,null,52932,null,2639,null,33688,null,2145,null,22872,null,1799,null,13013,null,1405,null,101605,null,4457,null,6747,null,1361,null,12065,null,1636,null,11678,null,2013,null,10793,null,1864,null,11849,null,1767,null,15983,null,1976,null,13175,null,1708,null,12544,null,1727,null,3628,null,946,null,2386,null,680,null,757,null,412,null,0400000US46,South Dakota,46
2447066,null,12952,null,1692157,null,14484,null,35725,null,3427,null,52725,null,3271,null,83030,null,4738,null,89425,null,4817,null,92685,null,4301,null,185789,null,6304,null,267488,null,7674,null,359085,null,9184,null,230243,null,6897,null,180170,null,5389,null,115792,null,4575,null,754909,null,12322,null,65170,null,4389,null,91086,null,5240,null,90930,null,5388,null,78169,null,3856,null,62083,null,4981,null,114091,null,6708,null,112847,null,5787,null,87256,null,4885,null,30427,null,3222,null,16102,null,2332,null,6748,null,1334,null,0400000US47,Tennessee,47
8527938,null,23685,null,5430700,null,23806,null,97118,null,5528,null,136423,null,5483,null,215708,null,7250,null,218983,null,6880,null,252155,null,9133,null,493802,null,9803,null,735562,null,12761,null,1057092,null,15737,null,775451,null,11036,null,830630,null,12788,null,617776,null,11584,null,3097238,null,23180,null,202702,null,8992,null,262183,null,8718,null,295946,null,10458,null,268539,null,9274,null,273241,null,8919,null,454136,null,13140,null,504358,null,13791,null,465490,null,11847,null,200168,null,8761,null,125392,null,6119,null,45083,null,3648,null,0400000US48,Texas,48
863122,null,4563,null,617106,null,7080,null,8827,null,1541,null,7653,null,1167,null,13936,null,1863,null,16771,null,1659,null,18630,null,1919,null,50629,null,3424,null,89912,null,4565,null,152274,null,5181,null,105905,null,3782,null,99118,null,3992,null,53451,null,2873,null,246016,null,6525,null,13327,null,1926,null,16937,null,2201,null,22325,null,2455,null,21183,null,2829,null,19091,null,2145,null,40090,null,3728,null,46779,null,3676,null,37449,null,3033,null,15475,null,2160,null,8978,null,1787,null,4382,null,1343,null,0400000US49,Utah,49
251736,null,2982,null,179447,null,3107,null,2765,null,791,null,3403,null,604,null,5967,null,888,null,6762,null,1037,null,7902,null,1228,null,15306,null,1425,null,25221,null,1807,null,41662,null,2306,null,30097,null,1851,null,25511,null,1823,null,14851,null,1684,null,72289,null,3301,null,3821,null,901,null,5570,null,1042,null,8430,null,1307,null,6726,null,1270,null,6351,null,1162,null,10865,null,1353,null,12050,null,1718,null,13013,null,1887,null,2703,null,641,null,2015,null,519,null,745,null,356,null,0400000US50,Vermont,50
2971489,null,12961,null,2024529,null,15173,null,27523,null,2729,null,38105,null,3394,null,61125,null,3662,null,64858,null,4064,null,70349,null,3240,null,142952,null,5923,null,244050,null,7105,null,382285,null,10243,null,302092,null,8075,null,357502,null,8863,null,333688,null,7059,null,946960,null,13066,null,50870,null,4181,null,68885,null,5015,null,69731,null,4775,null,66417,null,3612,null,61347,null,4227,null,124800,null,6064,null,165809,null,5795,null,164970,null,6955,null,81363,null,4845,null,62052,null,4093,null,30716,null,2989,null,0400000US51,Virginia,51
