B22010_001E,B22010_001EA,B22010_001M,B22010_001MA,B22010_002E,B22010_002EA,B22010_002M,B22010_002MA,B22010_003E,B22010_003EA,B22010_003M,B22010_003MA,B22010_004E,B22010_004EA,B22010_004M,B22010_004MA,B22010_005E,B22010_005EA,B22010_005M,B22010_005MA,B22010_006E,B22010_006EA,B22010_006M,B22010_006MA,B22010_007E,B22010_007EA,B22010_007M,B22010_007MA,GEO_ID,NAME,state
1848051,null,10312,null,235122,null,7393,null,119204,null,5327,null,115918,null,5329,null,1612929,null,10797,null,465737,null,9770,null,1147192,null,10779,null,0400000US01,Alabama,01
236597,null,2353,null,23699,null,2465,null,11600,null,1700,null,12099,null,1763,null,212898,null,3207,null,45133,null,3370,null,167765,null,3721,null,0400000US02,Alaska,02
2276865,null,11778,null,244136,null,9376,null,97201,null,5036,null,146935,null,6820,null,2032729,null,12959,null,445592,null,8565,null,1587137,null,13217,null,0400000US04,Arizona,04
1124947,null,8066,null,157428,null,5591,null,76978,null,4349,null,80450,null,4463,null,967519,null,8217,null,288617,null,7238,null,678902,null,10155,null,0400000US05,Arkansas,05
12214891,null,20992,null,754865,null,13278,null,266318,null,8755,null,488547,null,11918,null,11460026,null,24939,null,2439175,null,19471,null,9020851,null,29173,null,0400000US06,California,06
1910146,null,9468,null,116941,null,5077,null,46512,null,3076,null,70429,null,4022,null,1793205,null,10413,null,331606,null,8165,null,1461599,null,11842,null,0400000US08,Colorado,08
1326329,null,5869,null,107127,null,4818,null,53627,null,3627,null,53500,null,3935,null,1219202,null,7157,null,236161,null,5764,null,983041,null,8114,null,0400000US09,Connecticut,09
327252,null,4316,null,30371,null,2804,null,15218,null,1987,null,15153,null,2137,null,296881,null,5084,null,69383,null,3444,null,227498,null,5364,null,0400000US10,Delaware,10
249280,null,3172,null,32032,null,2737,null,15929,null,2117,null,16103,null,2205,null,217248,null,3737,null,34642,null,2804,null,182606,null,4048,null,0400000US11,District of Columbia,11
6987647,null,25717,null,667567,null,13808,null,300111,null,9546,null,367456,null,10752,null,6320080,null,26765,null,1435476,null,20069,null,4884604,null,28650,null,0400000US12,Florida,12
3469250,null,16258,null,378962,null,8892,null,161921,null,6599,null,217041,null,6853,null,3090288,null,16460,null,669547,null,11745,null,2420741,null,17471,null,0400000US13,Georgia,13
446136,null,4850,null,34900,null,3005,null,17910,null,1927,null,16990,null,2137,null,411236,null,4988,null,85433,null,3302,null,325803,null,5359,null,0400000US15,Hawaii,15
558466,null,5299,null,49288,null,3365,null,19224,null,2138,null,30064,null,2826,null,509178,null,5129,null,119010,null,3643,null,390168,null,5517,null,0400000US16,Idaho,16
4757452,null,13703,null,486801,null,10413,null,191717,null,6101,null,295084,null,9241,null,4270651,null,15488,null,808914,null,10818,null,3461737,null,17091,null,0400000US17,Illinois,17
2477548,null,11798,null,267661,null,8452,null,125278,null,5060,null,142383,null,7445,null,2209887,null,12805,null,502065,null,9527,null,1707822,null,14989,null,0400000US18,Indiana,18
1226804,null,6707,null,123219,null,5166,null,48372,null,3935,null,74847,null,4045,null,1103585,null,7626,null,226341,null,5421,null,877244,null,7525,null,0400000US19,Iowa,19
1104976,null,6395,null,91291,null,3873,null,48721,null,2842,null,42570,null,2640,null,1013685,null,6566,null,223497,null,6726,null,790188,null,9139,null,0400000US20,Kansas,20
1694197,null,9986,null,255794,null,6607,null,136264,null,5118,null,119530,null,6033,null,1438403,null,10491,null,404325,null,8035,null,1034078,null,10818,null,0400000US21,Kentucky,21
1688027,null,9265,null,293164,null,8739,null,124852,null,5613,null,168312,null,6773,null,1394863,null,12246,null,354349,null,7919,null,1040514,null,13428,null,0400000US22,Louisiana,22
544855,null,4187,null,78873,null,4202,null,44215,null,3062,null,34658,null,2794,null,465982,null,5545,null,120809,null,4397,null,345173,null,5064,null,0400000US23,Maine,23
2095122,null,8485,null,147415,null,5156,null,65162,null,3310,null,82253,null,4855,null,1947707,null,10373,null,372796,null,7756,null,1574911,null,11559,null,0400000US24,Maryland,24
2475492,null,10003,null,233115,null,7834,null,126586,null,5274,null,106529,null,5279,null,2242377,null,12233,null,434455,null,8837,null,1807922,null,13481,null,0400000US25,Massachusetts,25
3819736,null,15353,null,555220,null,11569,null,257197,null,8185,null,298023,null,8725,null,3264516,null,17301,null,739303,null,11392,null,2525213,null,17050,null,0400000US26,Michigan,26
2085767,null,8065,null,131783,null,5803,null,59571,null,3776,null,72212,null,3938,null,1953984,null,9328,null,359768,null,6410,null,1594216,null,10450,null,0400000US27,Minnesota,27
1095026,null,8003,null,164624,null,6259,null,76955,null,4208,null,87669,null,5090,null,930402,null,9399,null,266697,null,7397,null,663705,null,9609,null,0400000US28,Mississippi,28
2339684,null,9753,null,293576,null,7316,null,142404,null,4728,null,151172,null,6044,null,2046108,null,11411,null,485721,null,8179,null,1560387,null,11701,null,0400000US29,Missouri,29
375287,null,3537,null,32887,null,2497,null,16081,null,1612,null,16806,null,2125,null,342400,null,3829,null,81680,null,3010,null,260720,null,4192,null,0400000US30,Montana,30
711223,null,4845,null,58665,null,4203,null,26779,null,2520,null,31886,null,3473,null,652558,null,6184,null,131551,null,4531,null,521007,null,6520,null,0400000US31,Nebraska,31
965715,null,7365,null,65473,null,4578,null,27421,null,2946,null,38052,null,3045,null,900242,null,8240,null,178382,null,6333,null,721860,null,9148,null,0400000US32,Nevada,32
506342,null,4336,null,35223,null,2786,null,17535,null,2042,null,17688,null,2076,null,471119,null,4994,null,99280,null,3716,null,371839,null,5127,null,0400000US33,New Hampshire,33
3154926,null,9910,null,174459,null,7059,null,77813,null,4608,null,96646,null,5210,null,2980467,null,11478,null,600330,null,10095,null,2380137,null,14091,null,0400000US34,New Jersey,34
742104,null,4973,null,79217,null,4267,null,32830,null,2596,null,46387,null,3558,null,662887,null,6405,null,171523,null,5557,null,491364,null,6417,null,0400000US35,New Mexico,35
7187555,null,16275,null,891528,null,14154,null,420812,null,9056,null,470716,null,9962,null,6296027,null,17973,null,1207874,null,13664,null,5088153,null,18532,null,0400000US36,New York,36
3646095,null,15663,null,401614,null,10150,null,181589,null,7500,null,220025,null,7872,null,3244481,null,17245,null,747613,null,11205,null,2496868,null,17390,null,0400000US37,North Carolina,37
279014,null,2769,null,21168,null,1953,null,9306,null,1330,null,11862,null,1565,null,257846,null,3173,null,51506,null,2612,null,206340,null,3902,null,0400000US38,North Dakota,38
4526404,null,14127,null,569270,null,10381,null,290006,null,8184,null,279264,null,7202,null,3957134,null,15508,null,883305,null,12814,null,3073829,null,17940,null,0400000US39,Ohio,39
1430019,null,8950,null,172416,null,5857,null,88203,null,4014,null,84213,null,4321,null,1257603,null,9582,null,351529,null,7803,null,906074,null,10799,null,0400000US40,Oklahoma,40
1485919,null,6587,null,215791,null,6686,null,95686,null,4727,null,120105,null,5477,null,1270128,null,8956,null,286897,null,8352,null,983231,null,9589,null,0400000US41,Oregon,41
4916869,null,14704,null,477892,null,8088,null,241547,null,6953,null,236345,null,6504,null,4438977,null,15347,null,1010371,null,12292,null,3428606,null,18324,null,0400000US42,Pennsylvania,42
406343,null,4227,null,40499,null,3277,null,21032,null,2386,null,19467,null,2244,null,365844,null,4890,null,77264,null,3365,null,288580,null,5075,null,0400000US44,Rhode Island,44
1730232,null,10605,null,214770,null,7924,null,90467,null,4939,null,124303,null,5744,null,1515462,null,11072,null,371694,null,8663,null,1143768,null,12434,null,0400000US45,South Carolina,45
316638,null,3769,null,30705,null,2768,null,12308,null,1769,null,18397,null,1935,null,285933,null,4013,null,60549,null,2768,null,225384,null,4619,null,0400000US46,South Dakota,46
2447066,null,12952,null,375597,null,9373,null,182828,null,7243,null,192769,null,6518,null,2071469,null,13808,null,519661,null,9383,null,1551808,null,14083,null,0400000US47,Tennessee,47
8527938,null,23685,null,979499,null,13447,null,424816,null,10577,null,554683,null,11995,null,7548439,null,25114,null,1646420,null,14691,null,5902019,null,28998,null,0400000US48,Texas,48
863122,null,4563,null,62314,null,3714,null,24676,null,2146,null,37638,null,3029,null,800808,null,5764,null,162410,null,5220,null,638398,null,6930,null,0400000US49,Utah,49
251736,null,2982,null,28433,null,1982,null,16293,null,1694,null,12140,null,1408,null,223303,null,2966,null,48869,null,2321,null,174434,null,3344,null,0400000US50,Vermont,50
2971489,null,12961,null,232617,null,6911,null,107108,null,4507,null,125509,null,6304,null,2738872,null,13639,null,549661,null,10992,null,2189211,null,15576,null,0400000US51,Virginia,51
2559288,null,9514,null,282907,null,8024,null,134273,null,5428,null,148634,null,6493,null,2276381,null,11905,null,474146,null,9841,null,1802235,null,14771,null,0400000US53,Washington,53
